u,v,key,osmid,name,highway,access,oneway,length,geometry,width,lanes,bridge,maxspeed,est_width,service,ref,junction
4547440585,6458746261,0,"[458794400, 688670022, 488434213, 488434214]",Jalan Bulak Rantai,residential,,False,127.482,"LINESTRING (106.8701149 -6.2849531, 106.870231 -6.28495, 106.8704174 -6.2849507, 106.8705891 -6.2849613, 106.8707373 -6.2849693, 106.8708815 -6.2849813, 106.870999 -6.2849968, 106.8710367 -6.2850027, 106.8711094 -6.2850154, 106.8711835 -6.2850283, 106.8712087 -6.2850338, 106.8712616 -6.2850454)",,2,yes,20,,,,
4547440989,4587093252,0,"[488434241, 463444657, 463444660]","['Jalan Rantai Mas II', 'Jalan Rantai Mas IV', 'Jalan Rantai Mas']",residential,,False,373.2989999999999,"LINESTRING (106.8698299 -6.2850981, 106.8698146 -6.2852046, 106.869812 -6.2852252, 106.8698082 -6.2852368, 106.8698006 -6.2852499, 106.8697907 -6.2852581, 106.8697626 -6.2852728, 106.8697357 -6.2852821, 106.869709 -6.2852871, 106.8696848 -6.2852887, 106.8694291 -6.2852793, 106.8691046 -6.2852829, 106.8688376 -6.2852766, 106.8685238 -6.2852806, 106.8681965 -6.2852812, 106.8681968 -6.2850373, 106.8682046 -6.2845514, 106.8682167 -6.2842075, 106.868229 -6.2840819, 106.8682335 -6.2840662, 106.8682402 -6.2840514, 106.8682467 -6.284042, 106.8682569 -6.2840333, 106.8682709 -6.2840277, 106.8682835 -6.284024, 106.8682946 -6.2840222, 106.8683112 -6.2840214, 106.8684566 -6.2840249, 106.8685976 -6.2840292)",4,1,,20,,,,
4547440989,4547440990,0,488434282,Jalan Bulak Rantai,residential,,True,31.296999999999997,"LINESTRING (106.8698299 -6.2850981, 106.8698361 -6.2850013, 106.8698421 -6.2849007, 106.8698382 -6.2848171)",,,,20,,,,
4547440990,4587093243,0,487388554,Jalan Bulak Rantai,residential,,False,15.805,"LINESTRING (106.8698382 -6.2848171, 106.8698348 -6.284675)",4,1,,20,,,,
4547440990,4547440585,0,458794401,Jalan Bulak Rantai,residential,,True,34.13,"LINESTRING (106.8698382 -6.2848171, 106.8699581 -6.2848807, 106.8701149 -6.2849531)",,,,20,,,,
4548182233,4807345598,0,"[487639115, 458889124, 458889126]","['Jalan Merpati', 'Jalan Kramat Utara']",residential,,False,38.19,"LINESTRING (106.8669501 -6.2908478, 106.8669081 -6.2907567, 106.8668974 -6.2907199, 106.8668969 -6.2907137, 106.8668982 -6.2907094, 106.8669004 -6.2907073, 106.8669226 -6.2906968, 106.8669413 -6.2906922, 106.8670855 -6.2906569)","['4', '3']",1,yes,20,,,,
4548182233,4548182234,0,458889126,Jalan Kramat Utara,residential,,False,121.779,"LINESTRING (106.8669501 -6.2908478, 106.866771 -6.2909113, 106.8665607 -6.2909798, 106.8664639 -6.291014, 106.8663342 -6.2910595, 106.8660736 -6.2911633, 106.8659196 -6.2912333)",3,1,,20,,,,
4548182233,4800851499,0,487640139,,living_street,,False,134.21599999999998,"LINESTRING (106.8669501 -6.2908478, 106.8669572 -6.2909113, 106.8669614 -6.2909727, 106.8669626 -6.2910213, 106.8669614 -6.2910753, 106.8669614 -6.291118, 106.8669793 -6.2911739, 106.867037 -6.2912992, 106.8670886 -6.2914245, 106.8671457 -6.2915885, 106.8671898 -6.2917011, 106.8672757 -6.2919068, 106.8673146 -6.2919851)",2,1,,20,,,,
4548182234,4548182233,0,458889126,Jalan Kramat Utara,residential,,False,121.779,"LINESTRING (106.8659196 -6.2912333, 106.8660736 -6.2911633, 106.8663342 -6.2910595, 106.8664639 -6.291014, 106.8665607 -6.2909798, 106.866771 -6.2909113, 106.8669501 -6.2908478)",3,1,,20,,,,
4548182235,4548182250,0,458889124,Jalan Merpati,residential,,False,38.249,"LINESTRING (106.8685225 -6.2903786, 106.8688599 -6.2903021)",4,1,,20,,,,
4548182235,4800851680,0,458889124,Jalan Merpati,residential,,False,51.577,"LINESTRING (106.8685225 -6.2903786, 106.8680657 -6.2904734)",4,1,,20,,,,
4548182235,4548182241,0,487640152,Jalan Elang,residential,,False,51.739000000000004,"LINESTRING (106.8685225 -6.2903786, 106.8685463 -6.2905424, 106.8685555 -6.2906072, 106.8685964 -6.290838)",4,1,,20,,,,
4548182241,4800851858,0,487640152,Jalan Elang,residential,,False,72.254,"LINESTRING (106.8685964 -6.290838, 106.868741 -6.2914717)",4,1,,20,,,,
4548182241,4750322679,0,458889128,Jalan SMU 93,residential,,False,261.056,"LINESTRING (106.8685964 -6.290838, 106.8688534 -6.2907869, 106.8688812 -6.2907837, 106.8689134 -6.290784, 106.8689258 -6.2907847, 106.8689365 -6.2907894, 106.8689439 -6.2907963, 106.8689513 -6.2908077, 106.8689577 -6.2908254, 106.8689713 -6.290881, 106.8689925 -6.2910519, 106.8690294 -6.2912379, 106.8690774 -6.2914423, 106.8691068 -6.2915568, 106.8691377 -6.2916381, 106.8691993 -6.2917701, 106.8692091 -6.2918685, 106.8692239 -6.2919844, 106.8692342 -6.292054, 106.869245 -6.2921527, 106.8692656 -6.2922631, 106.8692883 -6.2923418, 106.869311 -6.2923937, 106.8693431 -6.2924468, 106.8694103 -6.2925283, 106.8695711 -6.2926068)",4,1,,20,,,,
4548182241,4548182235,0,487640152,Jalan Elang,residential,,False,51.739,"LINESTRING (106.8685964 -6.290838, 106.8685555 -6.2906072, 106.8685463 -6.2905424, 106.8685225 -6.2903786)",4,1,,20,,,,
4548182250,4548182235,0,458889124,Jalan Merpati,residential,,False,38.249,"LINESTRING (106.8688599 -6.2903021, 106.8685225 -6.2903786)",4,1,,20,,,,
4548182250,1710918844,0,458889124,Jalan Merpati,residential,,False,74.15299999999999,"LINESTRING (106.8688599 -6.2903021, 106.868876 -6.2903009, 106.868969 -6.2902937, 106.8692091 -6.2902555, 106.869523 -6.2902029)",4,1,,20,,,,
4548182250,4548182265,0,458889130,Jalan Murai,residential,,False,40.966,"LINESTRING (106.8688599 -6.2903021, 106.8688497 -6.2902495, 106.8688333 -6.2901518, 106.8687907 -6.2899402)",3,1,,20,,,,
4548182256,4548182273,0,458889130,Jalan Murai,residential,,False,32.363,"LINESTRING (106.8688164 -6.2891827, 106.8688245 -6.2891964, 106.8688319 -6.2892267, 106.868847 -6.2893264, 106.8688497 -6.289361, 106.8688497 -6.2893897, 106.8688441 -6.2894112, 106.8688175 -6.2894623)",3,1,,20,,,,
4548182258,4548182262,0,762233011,Jalan Pipit I,residential,,False,26.546,"LINESTRING (106.867635 -6.2894186, 106.8676494 -6.2895374, 106.8676611 -6.2896559)",3,1,,20,,,,
4548182259,4800850827,0,458889124,Jalan Merpati,residential,,False,4.936,"LINESTRING (106.8677122 -6.2905471, 106.8677563 -6.2905401)",4,1,,20,,,,
4548182259,4807345598,0,458889124,Jalan Merpati,residential,,False,70.374,"LINESTRING (106.8677122 -6.2905471, 106.8673079 -6.2906075, 106.8670855 -6.2906569)",4,1,,20,,,,
4548182259,4548182263,0,458889132,Jalan Pipit I,residential,,False,47.243,"LINESTRING (106.8677122 -6.2905471, 106.8677084 -6.2904748, 106.867706 -6.2903264, 106.8676957 -6.2901226)",3,1,,20,,,,
4548182262,7122136676,0,458889136,Jalan Murai III,residential,,False,2.621,"LINESTRING (106.8676611 -6.2896559, 106.8676843 -6.289651)",3,1,,20,,,,
4548182262,4807345429,0,458889136,Jalan Murai III,residential,,False,111.13699999999999,"LINESTRING (106.8676611 -6.2896559, 106.867457 -6.2897396, 106.8672798 -6.2898074, 106.8671534 -6.2898579, 106.8669239 -6.2899856, 106.8667543 -6.2900825)",3,1,,20,,,,
4548182262,4548182258,0,762233011,Jalan Pipit I,residential,,False,26.546,"LINESTRING (106.8676611 -6.2896559, 106.8676494 -6.2895374, 106.867635 -6.2894186)",3,1,,20,,,,
4548182263,4548182259,0,458889132,Jalan Pipit I,residential,,False,47.242999999999995,"LINESTRING (106.8676957 -6.2901226, 106.867706 -6.2903264, 106.8677084 -6.2904748, 106.8677122 -6.2905471)",3,1,,20,,,,
4548182263,7122136676,0,458889132,Jalan Pipit I,residential,,False,52.469,"LINESTRING (106.8676957 -6.2901226, 106.86769 -6.2900438, 106.867687 -6.2898929, 106.8676873 -6.289862, 106.8676843 -6.289651)",3,1,,20,,,,
4548182263,4548182265,0,458889134,Jalan Murai I,residential,,False,122.726,"LINESTRING (106.8676957 -6.2901226, 106.868101 -6.2900625, 106.8684876 -6.2899916, 106.8687907 -6.2899402)",3,1,,20,,,,
4548182265,4548182250,0,458889130,Jalan Murai,residential,,False,40.966,"LINESTRING (106.8687907 -6.2899402, 106.8688333 -6.2901518, 106.8688497 -6.2902495, 106.8688599 -6.2903021)",3,1,,20,,,,
4548182265,4548182273,0,458889130,Jalan Murai,residential,,False,53.922,"LINESTRING (106.8687907 -6.2899402, 106.86878 -6.2898663, 106.8687739 -6.2898069, 106.8687652 -6.2897048, 106.8687983 -6.2895372, 106.8688175 -6.2894623)",3,1,,20,,,,
4548182265,4548182263,0,458889134,Jalan Murai I,residential,,False,122.726,"LINESTRING (106.8687907 -6.2899402, 106.8684876 -6.2899916, 106.868101 -6.2900625, 106.8676957 -6.2901226)",3,1,,20,,,,
4548182273,4548182265,0,458889130,Jalan Murai,residential,,False,53.922000000000004,"LINESTRING (106.8688175 -6.2894623, 106.8687983 -6.2895372, 106.8687652 -6.2897048, 106.8687739 -6.2898069, 106.86878 -6.2898663, 106.8687907 -6.2899402)",3,1,,20,,,,
4548182273,4548182256,0,458889130,Jalan Murai,residential,,False,32.363,"LINESTRING (106.8688175 -6.2894623, 106.8688441 -6.2894112, 106.8688497 -6.2893897, 106.8688497 -6.289361, 106.868847 -6.2893264, 106.8688319 -6.2892267, 106.8688245 -6.2891964, 106.8688164 -6.2891827)",3,1,,20,,,,
4548182273,7122136676,0,458889136,Jalan Murai III,residential,,False,127.01899999999999,"LINESTRING (106.8688175 -6.2894623, 106.8686717 -6.289482, 106.8684323 -6.2895186, 106.8680708 -6.2895772, 106.8678546 -6.2896203, 106.8676843 -6.289651)",3,1,,20,,,,
4587093243,4547440990,0,487388554,Jalan Bulak Rantai,residential,,False,15.805,"LINESTRING (106.8698348 -6.284675, 106.8698382 -6.2848171)",4,1,,20,,,,
4587093243,6332424720,0,463444658,Jalan Rantai Mas I,residential,,False,96.612,"LINESTRING (106.8698348 -6.284675, 106.8696249 -6.2846674, 106.8693855 -6.2846627, 106.8690538 -6.2846562, 106.868961 -6.2846594)",4,1,,20,,,,
4587093243,4587093245,0,487388554,Jalan Bulak Rantai,residential,,False,64.88499999999999,"LINESTRING (106.8698348 -6.284675, 106.8698378 -6.2844727, 106.8698467 -6.2840916)",4,1,,20,,,,
4587093245,4587093254,0,487388554,Jalan Bulak Rantai,residential,,False,71.925,"LINESTRING (106.8698467 -6.2840916, 106.8698536 -6.2834448)",4,1,,20,,,,
4587093245,4587093243,0,487388554,Jalan Bulak Rantai,residential,,False,64.88499999999999,"LINESTRING (106.8698467 -6.2840916, 106.8698378 -6.2844727, 106.8698348 -6.284675)",4,1,,20,,,,
4587093245,4587093252,0,735046903,Jalan Rantai Mas II,residential,,True,138.282,"LINESTRING (106.8698467 -6.2840916, 106.8692426 -6.2840449, 106.8685976 -6.2840292)",4,1,,20,,,,
4587093252,4587093255,0,735046902,Jalan Rantai Timah,residential,,False,67.6,"LINESTRING (106.8685976 -6.2840292, 106.8686046 -6.2834213)",4,1,,20,,,,
4587093252,4547440989,0,"[488434241, 463444657, 463444660]","['Jalan Rantai Mas II', 'Jalan Rantai Mas IV', 'Jalan Rantai Mas']",residential,,False,373.29900000000004,"LINESTRING (106.8685976 -6.2840292, 106.8684566 -6.2840249, 106.8683112 -6.2840214, 106.8682946 -6.2840222, 106.8682835 -6.284024, 106.8682709 -6.2840277, 106.8682569 -6.2840333, 106.8682467 -6.284042, 106.8682402 -6.2840514, 106.8682335 -6.2840662, 106.868229 -6.2840819, 106.8682167 -6.2842075, 106.8682046 -6.2845514, 106.8681968 -6.2850373, 106.8681965 -6.2852812, 106.8685238 -6.2852806, 106.8688376 -6.2852766, 106.8691046 -6.2852829, 106.8694291 -6.2852793, 106.8696848 -6.2852887, 106.869709 -6.2852871, 106.8697357 -6.2852821, 106.8697626 -6.2852728, 106.8697907 -6.2852581, 106.8698006 -6.2852499, 106.8698082 -6.2852368, 106.869812 -6.2852252, 106.8698146 -6.2852046, 106.8698299 -6.2850981)",4,1,,20,,,,
4587093254,4587093245,0,487388554,Jalan Bulak Rantai,residential,,False,71.925,"LINESTRING (106.8698536 -6.2834448, 106.8698467 -6.2840916)",4,1,,20,,,,
4587093254,4587093258,0,487388554,Jalan Bulak Rantai,residential,,False,48.627,"LINESTRING (106.8698536 -6.2834448, 106.8698589 -6.2831724, 106.8698662 -6.2830077)",4,1,,20,,,,
4587093255,4587093254,0,463444661,Jalan Rantai Mas III,residential,,True,138.073,"LINESTRING (106.8686046 -6.2834213, 106.8698536 -6.2834448)",4,1,,20,,,,
4587093255,4587093252,0,735046902,Jalan Rantai Timah,residential,,False,67.6,"LINESTRING (106.8686046 -6.2834213, 106.8685976 -6.2840292)",4,1,,20,,,,
4587093258,4798110863,0,487388554,Jalan Bulak Rantai,residential,,False,20.848,"LINESTRING (106.8698662 -6.2830077, 106.8698747 -6.2828204)",4,1,,20,,,,
4587093258,4587093263,0,463444664,Jalan Rantai Kuningan,residential,,False,163.756,"LINESTRING (106.8698662 -6.2830077, 106.8702803 -6.2830313, 106.8703011 -6.2830293, 106.8703143 -6.2830256, 106.8703224 -6.2830204, 106.8703332 -6.2830053, 106.8703395 -6.2829888, 106.8703467 -6.2829626, 106.8703493 -6.2828746, 106.8703658 -6.2821586, 106.8703762 -6.2820101)",4,1,,20,,,,
4587093258,4587093254,0,487388554,Jalan Bulak Rantai,residential,,False,48.627,"LINESTRING (106.8698662 -6.2830077, 106.8698589 -6.2831724, 106.8698536 -6.2834448)",4,1,,20,,,,
4587093263,4587093258,0,463444664,Jalan Rantai Kuningan,residential,,False,163.756,"LINESTRING (106.8703762 -6.2820101, 106.8703658 -6.2821586, 106.8703493 -6.2828746, 106.8703467 -6.2829626, 106.8703395 -6.2829888, 106.8703332 -6.2830053, 106.8703224 -6.2830204, 106.8703143 -6.2830256, 106.8703011 -6.2830293, 106.8702803 -6.2830313, 106.8698662 -6.2830077)",4,1,,20,,,,
4587093264,4587093267,0,463444665,Jalan Rantai Besi,residential,,False,72.491,"LINESTRING (106.8685952 -6.2806725, 106.869251 -6.2806818)",4,1,,20,,,,
4587093264,4587093269,0,463444662,Jalan Rantai Timah,residential,,False,122.148,"LINESTRING (106.8685952 -6.2806725, 106.8686016 -6.2809199, 106.8685875 -6.2817708)",4,1,,20,,,,
4587093264,4587093273,0,463444662,Jalan Rantai Timah,residential,,False,161.16200000000003,"LINESTRING (106.8685952 -6.2806725, 106.8686041 -6.280459, 106.8686286 -6.2798738, 106.868645 -6.2798383, 106.8686603 -6.2798304, 106.8689544 -6.279807, 106.8690002 -6.2798192, 106.8690202 -6.2798456, 106.8690217 -6.2800659)",4,1,,20,,,,
4587093267,4587093264,0,463444665,Jalan Rantai Besi,residential,,False,72.491,"LINESTRING (106.869251 -6.2806818, 106.8685952 -6.2806725)",4,1,,20,,,,
4587093267,4589944612,0,463444666,Jalan Rantai Tembaga,residential,,False,121.47,"LINESTRING (106.869251 -6.2806818, 106.869236 -6.2817741)",,,,20,,,,
4587093267,4587093270,0,"[463444665, 487388554]","['Jalan Rantai Besi', 'Jalan Bulak Rantai']",residential,,False,186.671,"LINESTRING (106.869251 -6.2806818, 106.8698378 -6.2806852, 106.8698424 -6.2806858, 106.8698528 -6.2806886, 106.8698618 -6.280693, 106.8698685 -6.2806984, 106.8698727 -6.2807025, 106.8698777 -6.2807117, 106.8698836 -6.2807353, 106.8698966 -6.2817562)",4,1,,20,,,,
4587093268,4589944612,0,463444666,Jalan Rantai Tembaga,residential,,False,115.817,"LINESTRING (106.8692474 -6.2828156, 106.869236 -6.2817741)",,,,20,,,,
4587093268,4798110869,0,487332788,Jalan Rantai Suasa,residential,,True,73.085,"LINESTRING (106.8692474 -6.2828156, 106.8685862 -6.2828231)",4,1,,20,,,,
4587093269,4798110869,0,463444662,Jalan Rantai Timah,residential,,False,117.011,"LINESTRING (106.8685875 -6.2817708, 106.8685862 -6.2828231)",4,1,,20,,,,
4587093269,4589944612,0,488434239,Jalan Rantai Tembaga,residential,,False,71.678,"LINESTRING (106.8685875 -6.2817708, 106.869236 -6.2817741)",4,1,,20,,,,
4587093269,4587093264,0,463444662,Jalan Rantai Timah,residential,,False,122.148,"LINESTRING (106.8685875 -6.2817708, 106.8686016 -6.2809199, 106.8685952 -6.2806725)",4,1,,20,,,,
4587093270,4798110863,0,487388554,Jalan Bulak Rantai,residential,,False,118.359,"LINESTRING (106.8698966 -6.2817562, 106.8698747 -6.2828204)",4,1,,20,,,,
4587093270,4589944612,0,488434239,Jalan Rantai Tembaga,residential,,False,73.042,"LINESTRING (106.8698966 -6.2817562, 106.869236 -6.2817741)",4,1,,20,,,,
4587093270,4587093267,0,"[463444665, 487388554]","['Jalan Rantai Besi', 'Jalan Bulak Rantai']",residential,,False,186.671,"LINESTRING (106.8698966 -6.2817562, 106.8698836 -6.2807353, 106.8698777 -6.2807117, 106.8698727 -6.2807025, 106.8698685 -6.2806984, 106.8698618 -6.280693, 106.8698528 -6.2806886, 106.8698424 -6.2806858, 106.8698378 -6.2806852, 106.869251 -6.2806818)",4,1,,20,,,,
4587093273,4587093264,0,463444662,Jalan Rantai Timah,residential,,False,161.162,"LINESTRING (106.8690217 -6.2800659, 106.8690202 -6.2798456, 106.8690002 -6.2798192, 106.8689544 -6.279807, 106.8686603 -6.2798304, 106.868645 -6.2798383, 106.8686286 -6.2798738, 106.8686041 -6.280459, 106.8685952 -6.2806725)",4,1,,20,,,,
4589944612,4587093268,0,463444666,Jalan Rantai Tembaga,residential,,False,115.817,"LINESTRING (106.869236 -6.2817741, 106.8692474 -6.2828156)",,,,20,,,,
4589944612,4587093267,0,463444666,Jalan Rantai Tembaga,residential,,False,121.47,"LINESTRING (106.869236 -6.2817741, 106.869251 -6.2806818)",,,,20,,,,
4589944612,4587093269,0,488434239,Jalan Rantai Tembaga,residential,,False,71.678,"LINESTRING (106.869236 -6.2817741, 106.8685875 -6.2817708)",4,1,,20,,,,
4589944612,4587093270,0,488434239,Jalan Rantai Tembaga,residential,,False,73.042,"LINESTRING (106.869236 -6.2817741, 106.8698966 -6.2817562)",4,1,,20,,,,
4595998288,4595998394,0,464500812,Jalan Bumi Pratama Raya,residential,,True,56.764,"LINESTRING (106.8759911 -6.2932846, 106.8760007 -6.293795)",3,1,,20,,,,
4595998288,4595998390,0,464500817,Jalan Bangun Cipta I,residential,,False,8.635,"LINESTRING (106.8759911 -6.2932846, 106.875913 -6.2932868)",4,1,,20,,,,
4595998288,4845183118,0,"[464500817, 688598379, 492502627]",Jalan Bangun Cipta I,residential,,False,162.94499999999996,"LINESTRING (106.8759911 -6.2932846, 106.8765662 -6.2932637, 106.8766201 -6.2932615, 106.8767012 -6.2932575, 106.8767859 -6.2932536, 106.8771055 -6.2932448, 106.8774273 -6.2932307, 106.8774643 -6.2932291)","['4', '2']",1,,20,,,,
4595998390,4595998288,0,464500817,Jalan Bangun Cipta I,residential,,False,8.635,"LINESTRING (106.875913 -6.2932868, 106.8759911 -6.2932846)",4,1,,20,,,,
4595998390,4595998399,0,464500817,Jalan Bangun Cipta I,residential,,False,118.397,"LINESTRING (106.875913 -6.2932868, 106.8748886 -6.2933202, 106.8748424 -6.2933227)",4,1,,20,,,,
4595998391,4602791093,0,155904705,Jalan Bangun Cipta Raya,residential,,False,9.576,"LINESTRING (106.8748496 -6.2939244, 106.8748512 -6.2938383)",4,1,,20,,,,
4595998391,4595998392,0,464500814,Jalan Pratama Raya,residential,,True,102.079,"LINESTRING (106.8748496 -6.2939244, 106.8745266 -6.293936, 106.8741699 -6.2939466, 106.8739268 -6.2939607)",3,1,,20,,,,
4595998392,4595998393,0,482382365,Jalan Bumi Pratama VIII,residential,,False,12.161,"LINESTRING (106.8739268 -6.2939607, 106.873913 -6.2939013, 106.8739042 -6.2938537)",4,1,,20,,,,
4595998392,4752107639,0,482382365,Jalan Bumi Pratama VIII,residential,,False,281.358,"LINESTRING (106.8739268 -6.2939607, 106.8739378 -6.2941653, 106.8739392 -6.2944652, 106.8739633 -6.2945158, 106.8740076 -6.2945385, 106.8741363 -6.2945465, 106.8743053 -6.2945465, 106.8749933 -6.2944932, 106.8758958 -6.2944674, 106.8759365 -6.2944662)",4,1,,20,,,,
4595998393,4841579742,0,482382365,Jalan Bumi Pratama VIII,residential,,False,57.956,"LINESTRING (106.8739042 -6.2938537, 106.8738715 -6.2933335)",4,1,,20,,,,
4595998393,4602791093,0,464500815,Jalan Pratama Raya,residential,,True,104.682,"LINESTRING (106.8739042 -6.2938537, 106.8742248 -6.293848, 106.8746044 -6.2938413, 106.8748512 -6.2938383)",3,1,,20,,,,
4595998393,4595998392,0,482382365,Jalan Bumi Pratama VIII,residential,,False,12.161,"LINESTRING (106.8739042 -6.2938537, 106.873913 -6.2939013, 106.8739268 -6.2939607)",4,1,,20,,,,
4595998394,3431424543,0,464500812,Jalan Bumi Pratama Raya,residential,,True,10.942,"LINESTRING (106.8760007 -6.293795, 106.8760001 -6.2938934)",3,1,,20,,,,
4595998399,4602791093,0,155904705,Jalan Bangun Cipta Raya,residential,,False,57.347,"LINESTRING (106.8748424 -6.2933227, 106.8748511 -6.2935921, 106.8748512 -6.2938383)",4,1,,20,,,,
4595998399,4841579762,0,155904705,Jalan Bangun Cipta Raya,residential,,False,51.54600000000001,"LINESTRING (106.8748424 -6.2933227, 106.8748394 -6.2931961, 106.8748351 -6.2928592)",4,1,,20,,,,
4595998399,4595998390,0,464500817,Jalan Bangun Cipta I,residential,,False,118.397,"LINESTRING (106.8748424 -6.2933227, 106.8748886 -6.2933202, 106.875913 -6.2932868)",4,1,,20,,,,
4595998399,4841579742,0,464500817,Jalan Bangun Cipta I,residential,,False,107.339,"LINESTRING (106.8748424 -6.2933227, 106.8746225 -6.2933218, 106.8742155 -6.2933361, 106.8738715 -6.2933335)",4,1,,20,,,,
4595998405,4595998406,0,483620738,Jalan Bumi Harapan Raya,residential,,False,9.63,"LINESTRING (106.8759754 -6.2967097, 106.8760625 -6.2967074)",3,1,,20,,,,
4595998405,4845183121,0,464500822,Jalan Bumi Pratama Raya,residential,,True,200.461,"LINESTRING (106.8759754 -6.2967097, 106.8759697 -6.296386, 106.8759695 -6.2961391, 106.8759632 -6.2957972, 106.8759599 -6.2956401, 106.8759496 -6.2951227, 106.8759453 -6.2949072)",3,1,,20,,,,
4595998405,6442674731,0,483620738,Jalan Bumi Harapan Raya,residential,,False,177.11100000000002,"LINESTRING (106.8759754 -6.2967097, 106.8748692 -6.2967332, 106.8744247 -6.296736, 106.8743732 -6.2967363)",3,1,,20,,,,
4595998406,4595998405,0,483620738,Jalan Bumi Harapan Raya,residential,,False,9.63,"LINESTRING (106.8760625 -6.2967074, 106.8759754 -6.2967097)",3,1,,20,,,,
4595998406,7712774259,0,759025390,Jalan Bumi Pratama Raya,residential,,True,39.864999999999995,"LINESTRING (106.8760625 -6.2967074, 106.8760649 -6.2969392, 106.8760653 -6.2969772, 106.8760647 -6.2970659)",3,1,,20,,,,
4598752338,4595998394,0,464500815,Jalan Pratama Raya,residential,,True,9.466,"LINESTRING (106.8759151 -6.2937978, 106.8760007 -6.293795)",3,1,,20,,,,
4598752338,4595998390,0,464500822,Jalan Bumi Pratama Raya,residential,,True,56.821,"LINESTRING (106.8759151 -6.2937978, 106.875913 -6.2932868)",3,1,,20,,,,
4598752339,4595998391,0,464500814,Jalan Pratama Raya,residential,,True,117.818,"LINESTRING (106.8759152 -6.2938958, 106.8748496 -6.2939244)",3,1,,20,,,,
4598752339,4598752338,0,464500822,Jalan Bumi Pratama Raya,residential,,True,10.897,"LINESTRING (106.8759152 -6.2938958, 106.8759151 -6.2937978)",3,1,,20,,,,
4602791093,4595998391,0,155904705,Jalan Bangun Cipta Raya,residential,,False,9.576,"LINESTRING (106.8748512 -6.2938383, 106.8748496 -6.2939244)",4,1,,20,,,,
4602791093,4598752338,0,464500815,Jalan Pratama Raya,residential,,True,117.674,"LINESTRING (106.8748512 -6.2938383, 106.8759151 -6.2937978)",3,1,,20,,,,
4602791093,4595998399,0,155904705,Jalan Bangun Cipta Raya,residential,,False,57.347,"LINESTRING (106.8748512 -6.2938383, 106.8748511 -6.2935921, 106.8748424 -6.2933227)",4,1,,20,,,,
4621777197,4621777202,0,467572363,,residential,,False,37.505,"LINESTRING (106.801335 -6.2023666, 106.8012205 -6.2020491)",,,,20,,,,
4621777197,4621777201,0,467572363,,residential,,False,20.209,"LINESTRING (106.801335 -6.2023666, 106.8014035 -6.2025351)",,,,20,,,,
4621777200,5508345840,0,573587408,,service,,False,19.33,"LINESTRING (106.8015051 -6.2019975, 106.8016648 -6.2019267)",,,,5,,parking_aisle,,
4621777200,4621777197,0,467572361,,service,,True,61.529,"LINESTRING (106.8015051 -6.2019975, 106.8016001 -6.2021877, 106.801603 -6.2022148, 106.8015945 -6.2022373, 106.801575 -6.2022543, 106.8015037 -6.2022904, 106.8014072 -6.2023381, 106.801394 -6.2023434, 106.801335 -6.2023666)",,,,5,,parking_aisle,,
4621777201,4621777197,0,467572363,,residential,,False,20.209,"LINESTRING (106.8014035 -6.2025351, 106.801335 -6.2023666)",,,,20,,,,
4621777202,4621777197,0,467572363,,residential,,False,37.505,"LINESTRING (106.8012205 -6.2020491, 106.801335 -6.2023666)",,,,20,,,,
4621777202,4621777200,0,"[467572361, 467572364]",,"['service', 'residential']",,True,43.92999999999999,"LINESTRING (106.8012205 -6.2020491, 106.8014441 -6.2018981, 106.8014546 -6.2018953, 106.8014622 -6.2019004, 106.8014689 -6.2019091, 106.8014861 -6.2019535, 106.8015051 -6.2019975)",,,,"['20', '5']",,parking_aisle,,
4621777202,4621777203,0,467572365,,residential,,False,103.176,"LINESTRING (106.8012205 -6.2020491, 106.8006109 -6.2020984, 106.800507 -6.2021354, 106.8004375 -6.2021651, 106.8003298 -6.2022472)",,,,20,,,,
4621777203,4621777202,0,467572365,,residential,,False,103.176,"LINESTRING (106.8003298 -6.2022472, 106.8004375 -6.2021651, 106.800507 -6.2021354, 106.8006109 -6.2020984, 106.8012205 -6.2020491)",,,,20,,,,
4629145491,5493042860,0,632698947,,residential,,False,21.238999999999997,"LINESTRING (106.8736974 -6.252631, 106.8736852 -6.2526291, 106.8736086 -6.2526144, 106.8735466 -6.2526132, 106.8735074 -6.2526199)",2.5,1,,20,,,,
4746849697,4859710798,0,494178947,,residential,,False,48.063,"LINESTRING (106.7487695 -6.1770961, 106.7487568 -6.1770966, 106.7487464 -6.1771056, 106.7487377 -6.1771143, 106.748735 -6.1771303, 106.7487485 -6.1772751, 106.7487766 -6.1775054)",3,1,,5,,,,
