u,v,key,osmid,oneway,lanes,name,highway,length,geometry,maxspeed,access,bridge,width,area,tunnel
5312565747,3881199505,0,384246619,False,,,cycleway,50.245,"LINESTRING (-74.20945639999999 4.6122128, -74.20903389999999 4.612049)",,,,,,
5312565747,6191297488,0,384246619,False,,,cycleway,22.783,"LINESTRING (-74.20945639999999 4.6122128, -74.2096317 4.6123198)",,,,,,
5312565748,6191281584,0,384246619,False,,,cycleway,36.109,"LINESTRING (-74.20842380000001 4.6118296, -74.20811430000001 4.6117282)",,,,,,
5312565748,3881199506,0,384246619,False,,,cycleway,64.43,"LINESTRING (-74.20842380000001 4.6118296, -74.2089703 4.6120271)",,,,,,
5312565749,6191281562,0,384246619,False,,,cycleway,20.899,"LINESTRING (-74.2067533 4.6119155, -74.2065681 4.6118802)",,,,,,
5312565749,5312565750,0,384246619,False,,,cycleway,17.085,"LINESTRING (-74.2067533 4.6119155, -74.2069066 4.6119316)",,,,,,
5312565750,5312565749,0,384246619,False,,,cycleway,17.085,"LINESTRING (-74.2069066 4.6119316, -74.2067533 4.6119155)",,,,,,
5312565750,6191297487,0,384246619,False,,,cycleway,12.116,"LINESTRING (-74.2069066 4.6119316, -74.2070159 4.6119333)",,,,,,
5312567193,6191281559,0,384246620,False,,Alameda El Porvenir,cycleway,6.772,"LINESTRING (-74.2059253 4.6114102, -74.205893 4.6113585)",,,,,,
5312567193,6191281557,0,384246620,False,,Alameda El Porvenir,cycleway,11.095,"LINESTRING (-74.2059253 4.6114102, -74.2059723 4.6114983)",,,,,,
5312687503,6059968439,0,179191293,False,,,cycleway,6.59,"LINESTRING (-74.1819541 4.6217245, -74.1819977 4.6216842)",,,,,,
5312687503,6059968438,0,179191293,False,,,cycleway,35.772,"LINESTRING (-74.1819541 4.6217245, -74.1817173 4.6219431)",,,,,,
5312689548,6036276197,0,586687936,False,,,cycleway,11.843,"LINESTRING (-74.1728513 4.6131938, -74.1727458 4.6131769)",,,,,,
5312689548,6036276200,0,586687936,False,,,cycleway,10.363,"LINESTRING (-74.1728513 4.6131938, -74.1729423 4.6132152)",,,,,,
5320797097,5320797098,0,550938389,False,,,cycleway,3.047,"LINESTRING (-74.2013828 4.6181439, -74.20140290000001 4.6181252)",,,,,,
5320797097,5320797118,0,550938389,False,,,cycleway,4.322,"LINESTRING (-74.2013828 4.6181439, -74.2013439 4.6181412)",,,,,,
5320797098,5320797099,0,550938389,False,,,cycleway,4.393,"LINESTRING (-74.20140290000001 4.6181252, -74.201419 4.6180891)",,,,,,
5320797098,5320797097,0,550938389,False,,,cycleway,3.047,"LINESTRING (-74.20140290000001 4.6181252, -74.2013828 4.6181439)",,,,,,
5320797099,5320797100,0,550938389,False,,,cycleway,4.461,"LINESTRING (-74.201419 4.6180891, -74.20141769999999 4.618049)",,,,,,
5320797099,5320797098,0,550938389,False,,,cycleway,4.393,"LINESTRING (-74.201419 4.6180891, -74.20140290000001 4.6181252)",,,,,,
5320797100,5320797101,0,550938389,False,,,cycleway,4.759,"LINESTRING (-74.20141769999999 4.618049, -74.20141769999999 4.6180062)",,,,,,
5320797100,5320797099,0,550938389,False,,,cycleway,4.461,"LINESTRING (-74.20141769999999 4.618049, -74.201419 4.6180891)",,,,,,
5320797101,5320797102,0,550938389,False,,,cycleway,5.744,"LINESTRING (-74.20141769999999 4.6180062, -74.2014271 4.6179554)",,,,,,
5320797101,5320797100,0,550938389,False,,,cycleway,4.759,"LINESTRING (-74.20141769999999 4.6180062, -74.20141769999999 4.618049)",,,,,,
5320797102,5320797103,0,550938389,False,,,cycleway,5.638,"LINESTRING (-74.2014271 4.6179554, -74.2014432 4.6179073)",,,,,,
5320797102,5320797101,0,550938389,False,,,cycleway,5.744,"LINESTRING (-74.2014271 4.6179554, -74.20141769999999 4.6180062)",,,,,,
5320797103,5320797104,0,550938389,False,,,cycleway,6.881,"LINESTRING (-74.2014432 4.6179073, -74.2014767 4.6178552)",,,,,,
5320797103,5320797102,0,550938389,False,,,cycleway,5.638,"LINESTRING (-74.2014432 4.6179073, -74.2014271 4.6179554)",,,,,,
5320797104,5320797105,0,550938389,False,,,cycleway,4.336,"LINESTRING (-74.2014767 4.6178552, -74.2014915 4.6178191)",,,,,,
5320797104,5320797103,0,550938389,False,,,cycleway,6.881,"LINESTRING (-74.2014767 4.6178552, -74.2014432 4.6179073)",,,,,,
5320797105,5320797106,0,550938389,False,,,cycleway,4.615,"LINESTRING (-74.2014915 4.6178191, -74.2014915 4.6177776)",,,,,,
5320797105,5320797104,0,550938389,False,,,cycleway,4.336,"LINESTRING (-74.2014915 4.6178191, -74.2014767 4.6178552)",,,,,,
5320797106,5320797107,0,550938389,False,,,cycleway,4.544,"LINESTRING (-74.2014915 4.6177776, -74.201466 4.6177456)",,,,,,
5320797106,5320797105,0,550938389,False,,,cycleway,4.615,"LINESTRING (-74.2014915 4.6177776, -74.2014915 4.6178191)",,,,,,
5320797107,5320797108,0,550938389,False,,,cycleway,3.619,"LINESTRING (-74.201466 4.6177456, -74.2014338 4.6177402)",,,,,,
5320797107,5320797106,0,550938389,False,,,cycleway,4.544,"LINESTRING (-74.201466 4.6177456, -74.2014915 4.6177776)",,,,,,
5320797108,5320797109,0,550938389,False,,,cycleway,4.325,"LINESTRING (-74.2014338 4.6177402, -74.2013989 4.6177576)",,,,,,
5320797108,5320797107,0,550938389,False,,,cycleway,3.619,"LINESTRING (-74.2014338 4.6177402, -74.201466 4.6177456)",,,,,,
5320797109,5320797110,0,550938389,False,,,cycleway,4.923,"LINESTRING (-74.2013989 4.6177576, -74.20137750000001 4.6177964)",,,,,,
5320797109,5320797108,0,550938389,False,,,cycleway,4.325,"LINESTRING (-74.2013989 4.6177576, -74.2014338 4.6177402)",,,,,,
5320797110,5320797111,0,550938389,False,,,cycleway,4.925,"LINESTRING (-74.20137750000001 4.6177964, -74.20137339999999 4.6178405)",,,,,,
5320797110,5320797109,0,550938389,False,,,cycleway,4.923,"LINESTRING (-74.20137750000001 4.6177964, -74.2013989 4.6177576)",,,,,,
5320797111,5320797112,0,550938389,False,,,cycleway,6.245,"LINESTRING (-74.20137339999999 4.6178405, -74.20137080000001 4.6178966)",,,,,,
5320797111,5320797110,0,550938389,False,,,cycleway,4.925,"LINESTRING (-74.20137339999999 4.6178405, -74.20137750000001 4.6177964)",,,,,,
5320797112,5320797113,0,550938389,False,,,cycleway,6.391,"LINESTRING (-74.20137080000001 4.6178966, -74.2013587 4.6179528)",,,,,,
5320797112,5320797111,0,550938389,False,,,cycleway,6.245,"LINESTRING (-74.20137080000001 4.6178966, -74.20137339999999 4.6178405)",,,,,,
5320797113,5320797114,0,550938389,False,,,cycleway,5.517,"LINESTRING (-74.2013587 4.6179528, -74.2013359 4.6179969)",,,,,,
5320797113,5320797112,0,550938389,False,,,cycleway,6.391,"LINESTRING (-74.2013587 4.6179528, -74.20137080000001 4.6178966)",,,,,,
5320797114,5320797115,0,550938389,False,,,cycleway,5.765,"LINESTRING (-74.2013359 4.6179969, -74.20130640000001 4.6180396)",,,,,,
5320797114,5320797113,0,550938389,False,,,cycleway,5.517,"LINESTRING (-74.2013359 4.6179969, -74.2013587 4.6179528)",,,,,,
5320797115,5320797116,0,550938389,False,,,cycleway,5.114,"LINESTRING (-74.20130640000001 4.6180396, -74.20129970000001 4.6180851)",,,,,,
5320797115,5320797114,0,550938389,False,,,cycleway,5.765,"LINESTRING (-74.20130640000001 4.6180396, -74.2013359 4.6179969)",,,,,,
5320797116,5320797117,0,550938389,False,,,cycleway,5.251,"LINESTRING (-74.20129970000001 4.6180851, -74.2013225 4.6181265)",,,,,,
5320797116,5320797115,0,550938389,False,,,cycleway,5.114,"LINESTRING (-74.20129970000001 4.6180851, -74.20130640000001 4.6180396)",,,,,,
5320797117,5320797118,0,550938389,False,,,cycleway,2.881,"LINESTRING (-74.2013225 4.6181265, -74.2013439 4.6181412)",,,,,,
5320797117,5320797116,0,550938389,False,,,cycleway,5.251,"LINESTRING (-74.2013225 4.6181265, -74.20129970000001 4.6180851)",,,,,,
5320797118,5320797097,0,550938389,False,,,cycleway,4.322,"LINESTRING (-74.2013439 4.6181412, -74.2013828 4.6181439)",,,,,,
5320797118,5320797117,0,550938389,False,,,cycleway,2.881,"LINESTRING (-74.2013439 4.6181412, -74.2013225 4.6181265)",,,,,,
5324611405,3875384532,0,551338985,False,,Alameda el Porvenir,cycleway,183.069,"LINESTRING (-74.20533229999999 4.6249077, -74.2059503 4.6264345)",,,,,,
5324611405,6188960641,0,551338985,False,,Alameda el Porvenir,cycleway,5.941,"LINESTRING (-74.20533229999999 4.6249077, -74.2052983 4.6248664)",,,,,,
5324611732,3875384533,0,551338985,False,,Alameda el Porvenir,cycleway,12.846,"LINESTRING (-74.207171 4.6293586, -74.20712779999999 4.6292514)",,,,,,
5324611732,6126077454,0,643165330,False,,,cycleway,330.91,"LINESTRING (-74.207171 4.6293586, -74.209892 4.6281336)",,,,,,
5324611732,6126077449,0,655779296,False,,Alameda el Porvenir,cycleway,48.075,"LINESTRING (-74.207171 4.6293586, -74.2067753 4.6295357)",,,,,,
5324611808,6108311162,0,642985900,False,,Alameda el Porvenir,cycleway,20.667,"LINESTRING (-74.17352630000001 4.6455936, -74.1737102 4.6455628)",,,,,,
5324611808,5889193065,0,642985900,False,,Alameda el Porvenir,cycleway,7.831,"LINESTRING (-74.17352630000001 4.6455936, -74.173462 4.6456228)",,,,,,
5324611871,976343034,0,91960008,False,,,cycleway,116.517,"LINESTRING (-74.1542264 4.6427567, -74.15501070000001 4.6420589)",,,,,,
5324611871,976343084,0,91960008,False,,,cycleway,92.728,"LINESTRING (-74.1542264 4.6427567, -74.15360219999999 4.643312)",,,,,,
5341433201,5700281471,0,644483703,False,,,cycleway,61.523,"LINESTRING (-74.1889527 4.6176548, -74.18929559999999 4.6172197)",,,,,,
5341433201,343976288,0,644483703,False,,,cycleway,42.236,"LINESTRING (-74.1889527 4.6176548, -74.1886626 4.6179011)",,,,,,
5341433204,5700278812,0,553338449,False,,,cycleway,39.406,"LINESTRING (-74.1917966 4.6161674, -74.1914574 4.6162736)",,,yes,,,
5341433204,5700604592,0,553338450,False,,,cycleway,9.802,"LINESTRING (-74.1917966 4.6161674, -74.19187839999999 4.6161339)",,,,,,
5341433205,5341433206,0,553338450,False,,,cycleway,40.062,"LINESTRING (-74.1924752 4.6158305, -74.1927645 4.6156145)",,,,,,
5341433205,6191344514,0,553338450,False,,,cycleway,19.933,"LINESTRING (-74.1924752 4.6158305, -74.192322 4.6159244)",,,,,,
5341433206,5700604594,0,553338450,False,,,cycleway,27.308,"LINESTRING (-74.1927645 4.6156145, -74.1929543 4.6154579)",,,,,,
5341433206,5341433205,0,553338450,False,,,cycleway,40.062,"LINESTRING (-74.1927645 4.6156145, -74.1924752 4.6158305)",,,,,,
5341433207,5341433208,0,553338450,False,,,cycleway,99.498,"LINESTRING (-74.19366599999999 4.6146864, -74.1942803 4.6140339)",,,,,,
5341433207,6483451729,0,553338450,False,,,cycleway,31.51,"LINESTRING (-74.19366599999999 4.6146864, -74.19347500000001 4.6148963)",,,,,,
5341433208,5341433209,0,553338450,False,,,cycleway,78.63,"LINESTRING (-74.1942803 4.6140339, -74.1947711 4.6135233)",,,,,,
5341433208,5341433207,0,553338450,False,,,cycleway,99.498,"LINESTRING (-74.1942803 4.6140339, -74.19366599999999 4.6146864)",,,,,,
5341433209,6418943991,0,553338450,False,,,cycleway,9.057,"LINESTRING (-74.1947711 4.6135233, -74.1948366 4.6134746)",,,,,,
5341433209,5341433208,0,553338450,False,,,cycleway,78.63,"LINESTRING (-74.1947711 4.6135233, -74.1942803 4.6140339)",,,,,,
5341433211,5341433212,0,553338450,False,,,cycleway,73.694,"LINESTRING (-74.1960352 4.6132893, -74.1966992 4.6133238)",,,,,,
5341433211,5700648585,0,553338450,False,,,cycleway,48.087,"LINESTRING (-74.1960352 4.6132893, -74.1956022 4.6132621)",,,,,,
5341433212,6191339667,0,553338450,False,,,cycleway,15.767,"LINESTRING (-74.1966992 4.6133238, -74.1968408 4.6133102)",,,,,,
5341433212,5341433211,0,553338450,False,,,cycleway,73.694,"LINESTRING (-74.1966992 4.6133238, -74.1960352 4.6132893)",,,,,,
5341433213,6191339665,0,553338450,False,,,cycleway,18.483,"LINESTRING (-74.1973823 4.6132411, -74.1975489 4.6132484)",,,,,,
5341433213,6191339666,0,553338450,False,,,cycleway,16.881,"LINESTRING (-74.1973823 4.6132411, -74.1972312 4.6132602)",,,,,,
5341433214,6446503888,0,553338450,False,,,cycleway,82.522,"LINESTRING (-74.19771540000001 4.6132699, -74.1984437 4.6134241)",,,,,,
5341433214,6191339665,0,553338450,False,,,cycleway,18.608,"LINESTRING (-74.19771540000001 4.6132699, -74.1975489 4.6132484)",,,,,,
5341433215,6446503885,0,553338450,False,,,cycleway,9.521,"LINESTRING (-74.1985538 4.6134474, -74.1986378 4.6134653)",,,,,,
5341433215,6446503888,0,553338450,False,,,cycleway,12.475,"LINESTRING (-74.1985538 4.6134474, -74.1984437 4.6134241)",,,,,,
5341433216,5700649929,0,553338450,False,,,cycleway,16.501,"LINESTRING (-74.2001834 4.6137175, -74.2003304 4.613694)",,,,,,
5341433216,6191310629,0,553338450,False,,,cycleway,10.575,"LINESTRING (-74.2001834 4.6137175, -74.2000882 4.6137238)",,,,,,
5341433217,6191310622,0,553338450,False,,,cycleway,16.598,"LINESTRING (-74.2005855 4.6136218, -74.200722 4.6135604)",,,,,,
5341433217,6191310623,0,553338450,False,,,cycleway,14.849,"LINESTRING (-74.2005855 4.6136218, -74.2004579 4.6136625)",,,,,,
5341433218,5341433219,0,553338450,False,,,cycleway,23.225,"LINESTRING (-74.20086310000001 4.6134874, -74.2010318 4.6133635)",,,,,,
5341433218,6191310622,0,553338450,False,,,cycleway,17.62,"LINESTRING (-74.20086310000001 4.6134874, -74.200722 4.6135604)",,,,,,
5341433219,5700649928,0,553338450,False,,,cycleway,30.038,"LINESTRING (-74.2010318 4.6133635, -74.2012374 4.6131875)",,,,,,
5341433219,5341433218,0,553338450,False,,,cycleway,23.225,"LINESTRING (-74.2010318 4.6133635, -74.20086310000001 4.6134874)",,,,,,
5341433221,5700648612,0,553338450,False,,,cycleway,108.826,"LINESTRING (-74.2016611 4.6125707, -74.2021653 4.6117309)",,,,,,
5341433221,6191281531,0,553338450,False,,,cycleway,42.616,"LINESTRING (-74.2016611 4.6125707, -74.201457 4.6128955)",,,,,,
5341666600,5341666601,0,553363990,False,,,cycleway,5.149,"LINESTRING (-74.15390859999999 4.6847763, -74.15394139999999 4.6847435)",,,,,,
5341666600,5341667125,0,553363990,False,,,cycleway,4.577,"LINESTRING (-74.15390859999999 4.6847763, -74.1538797 4.6848057)",,,,,,
5341666601,5341666602,0,553363990,False,,,cycleway,4.72,"LINESTRING (-74.15394139999999 4.6847435, -74.153977 4.6847202)",,,,,,
5341666601,5341666600,0,553363990,False,,,cycleway,5.149,"LINESTRING (-74.15394139999999 4.6847435, -74.15390859999999 4.6847763)",,,,,,
5341666602,5341666603,0,553363990,False,,,cycleway,2.689,"LINESTRING (-74.153977 4.6847202, -74.1539951 4.6847041)",,,,,,
5341666602,5341666601,0,553363990,False,,,cycleway,4.72,"LINESTRING (-74.153977 4.6847202, -74.15394139999999 4.6847435)",,,,,,
5341666603,5341666604,0,553363990,False,,,cycleway,3.136,"LINESTRING (-74.1539951 4.6847041, -74.1540018 4.6846767)",,,,,,
5341666603,5341666602,0,553363990,False,,,cycleway,2.689,"LINESTRING (-74.1539951 4.6847041, -74.153977 4.6847202)",,,,,,
5341666604,5341666605,0,553363990,False,,,cycleway,3.921,"LINESTRING (-74.1540018 4.6846767, -74.15398570000001 4.6846453)",,,,,,
5341666604,5341666603,0,553363990,False,,,cycleway,3.136,"LINESTRING (-74.1540018 4.6846767, -74.1539951 4.6847041)",,,,,,
5341666605,5341666606,0,553363990,False,,,cycleway,2.77,"LINESTRING (-74.15398570000001 4.6846453, -74.1539642 4.6846326)",,,,,,
5341666605,5341666604,0,553363990,False,,,cycleway,3.921,"LINESTRING (-74.15398570000001 4.6846453, -74.1540018 4.6846767)",,,,,,
5341666606,5341666607,0,553363990,False,,,cycleway,2.672,"LINESTRING (-74.1539642 4.6846326, -74.1539401 4.6846333)",,,,,,
5341666606,5341666605,0,553363990,False,,,cycleway,2.77,"LINESTRING (-74.1539642 4.6846326, -74.15398570000001 4.6846453)",,,,,,
5341666607,5341666608,0,553363990,False,,,cycleway,3.49,"LINESTRING (-74.1539401 4.6846333, -74.1539126 4.6846486)",,,,,,
5341666607,5341666606,0,553363990,False,,,cycleway,2.672,"LINESTRING (-74.1539401 4.6846333, -74.1539642 4.6846326)",,,,,,
5341666608,5341666609,0,553363990,False,,,cycleway,3.984,"LINESTRING (-74.1539126 4.6846486, -74.1538931 4.6846787)",,,,,,
5341666608,5341666607,0,553363990,False,,,cycleway,3.49,"LINESTRING (-74.1539126 4.6846486, -74.1539401 4.6846333)",,,,,,
5341666609,5341666610,0,553363990,False,,,cycleway,5.919,"LINESTRING (-74.1538931 4.6846787, -74.153869 4.6847262)",,,,,,
5341666609,5341666608,0,553363990,False,,,cycleway,3.984,"LINESTRING (-74.1538931 4.6846787, -74.1539126 4.6846486)",,,,,,
5341666610,5341666611,0,553363990,False,,,cycleway,7.231,"LINESTRING (-74.153869 4.6847262, -74.1538328 4.6847803)",,,,,,
5341666610,5341666609,0,553363990,False,,,cycleway,5.919,"LINESTRING (-74.153869 4.6847262, -74.1538931 4.6846787)",,,,,,
5341666611,5341666612,0,553363990,False,,,cycleway,2.988,"LINESTRING (-74.1538328 4.6847803, -74.15381069999999 4.6847957)",,,,,,
5341666611,5341666610,0,553363990,False,,,cycleway,7.231,"LINESTRING (-74.1538328 4.6847803, -74.153869 4.6847262)",,,,,,
5341666612,5341666613,0,553363990,False,,,cycleway,7.054,"LINESTRING (-74.15381069999999 4.6847957, -74.1537543 4.6848251)",,,,,,
5341666612,5341666611,0,553363990,False,,,cycleway,2.988,"LINESTRING (-74.15381069999999 4.6847957, -74.1538328 4.6847803)",,,,,,
5341666613,5341666614,0,553363990,False,,,cycleway,2.299,"LINESTRING (-74.1537543 4.6848251, -74.1537336 4.6848264)",,,,,,
5341666613,5341666612,0,553363990,False,,,cycleway,7.054,"LINESTRING (-74.1537543 4.6848251, -74.15381069999999 4.6847957)",,,,,,
5341666614,5341666615,0,553363990,False,,,cycleway,1.21,"LINESTRING (-74.1537336 4.6848264, -74.15372619999999 4.6848344)",,,,,,
5341666614,5341666613,0,553363990,False,,,cycleway,2.299,"LINESTRING (-74.1537336 4.6848264, -74.1537543 4.6848251)",,,,,,
5341666615,5341666616,0,553363990,False,,,cycleway,4.374,"LINESTRING (-74.15372619999999 4.6848344, -74.15372290000001 4.6848736)",,,,,,
5341666615,5341666614,0,553363990,False,,,cycleway,1.21,"LINESTRING (-74.15372619999999 4.6848344, -74.1537336 4.6848264)",,,,,,
5341666616,5341666617,0,553363990,False,,,cycleway,4.346,"LINESTRING (-74.15372290000001 4.6848736, -74.15372549999999 4.6849126)",,,,,,
5341666616,5341666615,0,553363990,False,,,cycleway,4.374,"LINESTRING (-74.15372290000001 4.6848736, -74.15372619999999 4.6848344)",,,,,,
5341666617,5341666618,0,553363990,False,,,cycleway,3.662,"LINESTRING (-74.15372549999999 4.6849126, -74.15373289999999 4.6849447)",,,,,,
5341666617,5341666616,0,553363990,False,,,cycleway,4.346,"LINESTRING (-74.15372549999999 4.6849126, -74.15372290000001 4.6848736)",,,,,,
5341666618,5341666619,0,553363990,False,,,cycleway,2.54,"LINESTRING (-74.15373289999999 4.6849447, -74.153745 4.6849641)",,,,,,
5341666618,5341666617,0,553363990,False,,,cycleway,3.662,"LINESTRING (-74.15373289999999 4.6849447, -74.15372549999999 4.6849126)",,,,,,
5341666619,5341666620,0,553363990,False,,,cycleway,2.352,"LINESTRING (-74.153745 4.6849641, -74.1537637 4.6849741)",,,,,,
5341666619,5341666618,0,553363990,False,,,cycleway,2.54,"LINESTRING (-74.153745 4.6849641, -74.15373289999999 4.6849447)",,,,,,
5341666620,5341667121,0,553363990,False,,,cycleway,2.63,"LINESTRING (-74.1537637 4.6849741, -74.1537872 4.6849708)",,,,,,
5341666620,5341666619,0,553363990,False,,,cycleway,2.352,"LINESTRING (-74.1537637 4.6849741, -74.153745 4.6849641)",,,,,,
5341667121,5341667122,0,553363990,False,,,cycleway,3.528,"LINESTRING (-74.1537872 4.6849708, -74.15381069999999 4.6849494)",,,,,,
5341667121,5341666620,0,553363990,False,,,cycleway,2.63,"LINESTRING (-74.1537872 4.6849708, -74.1537637 4.6849741)",,,,,,
5341667122,5341667123,0,553363990,False,,,cycleway,4.207,"LINESTRING (-74.15381069999999 4.6849494, -74.15382409999999 4.684914)",,,,,,
5341667122,5341667121,0,553363990,False,,,cycleway,3.528,"LINESTRING (-74.15381069999999 4.6849494, -74.1537872 4.6849708)",,,,,,
5341667123,5341667124,0,553363990,False,,,cycleway,6.316,"LINESTRING (-74.15382409999999 4.684914, -74.1538496 4.6848632)",,,,,,
5341667123,5341667122,0,553363990,False,,,cycleway,4.207,"LINESTRING (-74.15382409999999 4.684914, -74.15381069999999 4.6849494)",,,,,,
5341667124,5341667125,0,553363990,False,,,cycleway,7.212,"LINESTRING (-74.1538496 4.6848632, -74.1538797 4.6848057)",,,,,,
5341667124,5341667123,0,553363990,False,,,cycleway,6.316,"LINESTRING (-74.1538496 4.6848632, -74.15382409999999 4.684914)",,,,,,
5341667125,5341666600,0,553363990,False,,,cycleway,4.577,"LINESTRING (-74.1538797 4.6848057, -74.15390859999999 4.6847763)",,,,,,
5341667125,5341667124,0,553363990,False,,,cycleway,7.212,"LINESTRING (-74.1538797 4.6848057, -74.1538496 4.6848632)",,,,,,
5341667136,5341667137,0,555626371,False,,,cycleway,2.799,"LINESTRING (-74.1548286 4.6850022, -74.1548447 4.6849828)",,,,,,
5341667136,5341667151,0,555626371,False,,,cycleway,2.479,"LINESTRING (-74.1548286 4.6850022, -74.1548064 4.6850049)",,,,,,
5341667137,5341667138,0,555626371,False,,,cycleway,2.904,"LINESTRING (-74.1548447 4.6849828, -74.15483860000001 4.6849574)",,,,,,
5341667137,5341667136,0,555626371,False,,,cycleway,2.799,"LINESTRING (-74.1548447 4.6849828, -74.1548286 4.6850022)",,,,,,
5341667138,5341667139,0,555626371,False,,,cycleway,3.264,"LINESTRING (-74.15483860000001 4.6849574, -74.1548165 4.684938)",,,,,,
5341667138,5341667137,0,555626371,False,,,cycleway,2.904,"LINESTRING (-74.15483860000001 4.6849574, -74.1548447 4.6849828)",,,,,,
5341667139,5341667148,0,555626371,False,,,cycleway,3.803,"LINESTRING (-74.1548165 4.684938, -74.15478229999999 4.6849408)",,,,,,
5341667139,5341667138,0,555626371,False,,,cycleway,3.264,"LINESTRING (-74.1548165 4.684938, -74.15483860000001 4.6849574)",,,,,,
5341667140,5341667141,0,553363993,False,,,cycleway,2.798,"LINESTRING (-74.1547649 4.6849427, -74.1547401 4.684938)",,,,,,
5341667140,5341667148,0,553363993,False,,,cycleway,1.94,"LINESTRING (-74.1547649 4.6849427, -74.15478229999999 4.6849408)",,,,,,
5341667141,5341667142,0,553363993,False,,,cycleway,3.899,"LINESTRING (-74.1547401 4.684938, -74.1547173 4.6849113)",,,,,,
5341667141,5341667140,0,553363993,False,,,cycleway,2.798,"LINESTRING (-74.1547401 4.684938, -74.1547649 4.6849427)",,,,,,
5341667142,5341667143,0,553363993,False,,,cycleway,2.312,"LINESTRING (-74.1547173 4.6849113, -74.1547193 4.6848906)",,,,,,
5341667142,5341667141,0,553363993,False,,,cycleway,3.899,"LINESTRING (-74.1547173 4.6849113, -74.1547401 4.684938)",,,,,,
5341667143,5341667144,0,553363993,False,,,cycleway,2.895,"LINESTRING (-74.1547193 4.6848906, -74.15474210000001 4.6848779)",,,,,,
5341667143,5341667142,0,553363993,False,,,cycleway,2.312,"LINESTRING (-74.1547193 4.6848906, -74.1547173 4.6849113)",,,,,,
5341667144,5341667145,0,553363993,False,,,cycleway,1.733,"LINESTRING (-74.15474210000001 4.6848779, -74.1547575 4.6848752)",,,,,,
5341667144,5341667143,0,553363993,False,,,cycleway,2.895,"LINESTRING (-74.15474210000001 4.6848779, -74.1547193 4.6848906)",,,,,,
5341667145,5341667146,0,553363993,False,,,cycleway,2.474,"LINESTRING (-74.1547575 4.6848752, -74.15477629999999 4.6848872)",,,,,,
5341667145,5341667144,0,553363993,False,,,cycleway,1.733,"LINESTRING (-74.1547575 4.6848752, -74.15474210000001 4.6848779)",,,,,,
5341667146,5341667147,0,553363993,False,,,cycleway,2.495,"LINESTRING (-74.15477629999999 4.6848872, -74.1547863 4.6849073)",,,,,,
5341667146,5341667145,0,553363993,False,,,cycleway,2.474,"LINESTRING (-74.15477629999999 4.6848872, -74.1547575 4.6848752)",,,,,,
5341667147,5341667148,0,553363993,False,,,cycleway,3.751,"LINESTRING (-74.1547863 4.6849073, -74.15478229999999 4.6849408)",,,,,,
5341667147,5341667146,0,553363993,False,,,cycleway,2.495,"LINESTRING (-74.1547863 4.6849073, -74.15477629999999 4.6848872)",,,,,,
5341667148,5341667140,0,553363993,False,,,cycleway,1.94,"LINESTRING (-74.15478229999999 4.6849408, -74.1547649 4.6849427)",,,,,,
5341667148,5341667147,0,553363993,False,,,cycleway,3.751,"LINESTRING (-74.15478229999999 4.6849408, -74.1547863 4.6849073)",,,,,,
5341667148,5341667149,0,555626371,False,,,cycleway,2.387,"LINESTRING (-74.15478229999999 4.6849408, -74.154785 4.6849621)",,,,,,
5341667148,5341667139,0,555626371,False,,,cycleway,3.803,"LINESTRING (-74.15478229999999 4.6849408, -74.1548165 4.684938)",,,,,,
5341667149,5341667150,0,555626371,False,,,cycleway,3.248,"LINESTRING (-74.154785 4.6849621, -74.154793 4.6849902)",,,,,,
5341667149,5341667148,0,555626371,False,,,cycleway,2.387,"LINESTRING (-74.154785 4.6849621, -74.15478229999999 4.6849408)",,,,,,
5341667150,5341667151,0,555626371,False,,,cycleway,2.208,"LINESTRING (-74.154793 4.6849902, -74.1548064 4.6850049)",,,,,,
5341667150,5341667149,0,555626371,False,,,cycleway,3.248,"LINESTRING (-74.154793 4.6849902, -74.154785 4.6849621)",,,,,,
5341667151,5341667136,0,555626371,False,,,cycleway,2.479,"LINESTRING (-74.1548064 4.6850049, -74.1548286 4.6850022)",,,,,,
5341667151,5341667150,0,555626371,False,,,cycleway,2.208,"LINESTRING (-74.1548064 4.6850049, -74.154793 4.6849902)",,,,,,
5342011093,723971182,0,58375739,False,,,cycleway,29.027,"LINESTRING (-74.0732634 4.6674457, -74.0731033 4.6676523)",,,,,,
5342011093,1993139219,0,58375739,False,,,cycleway,2.715,"LINESTRING (-74.0732634 4.6674457, -74.07327840000001 4.6674264)",,,,,,
5342011095,1993139219,0,58375739,False,,,cycleway,9.567,"LINESTRING (-74.0733276 4.6673557, -74.07327840000001 4.6674264)",,,,,,
5342011095,723971172,0,58375739,False,,,cycleway,2.961,"LINESTRING (-74.0733276 4.6673557, -74.07334280000001 4.6673338)",,,,,,
5342020649,723971186,0,58375739,False,,,cycleway,8.339,"LINESTRING (-74.0752384 4.6649362, -74.07524220000001 4.6650111)",,,,,,
5342020649,723971187,0,58375739,False,,,cycleway,3.273,"LINESTRING (-74.0752384 4.6649362, -74.07523689999999 4.6649068)",,,,,,
5342020671,5161138081,0,58293679,False,,,cycleway,37.168,"LINESTRING (-74.07733109999999 4.657735, -74.07742 4.6574127)",,,,,,
5342020671,4525664179,0,58293679,False,,,cycleway,28.131,"LINESTRING (-74.07733109999999 4.657735, -74.0772431 4.6579723)",,,,,,
