u,v,key,osmid,oneway,lanes,name,highway,length,geometry,access,bridge,width,maxspeed,tunnel,service,junction
2635862259,2637104608,0,"[258342008, 258342013]",False,,,cycleway,413.50600000000003,"LINESTRING (-112.0677318 33.419768, -112.0675593 33.4197483, -112.0673503 33.4197579, -112.0672217 33.4197675, -112.0669622 33.4198518, -112.066759 33.4199323, -112.0666487 33.4199534, -112.0665282 33.4199476, -112.0662147 33.4199198, -112.0659552 33.419893, -112.0656463 33.419847, -112.0654259 33.4198144, -112.0652422 33.4197809, -112.0651308 33.4197502, -112.0650895 33.419708, -112.0650745 33.4196505, -112.0650596 33.4195672, -112.0650401 33.4194876, -112.0650229 33.4194598, -112.064975 33.4194468, -112.0648425 33.4194544, -112.0647278 33.419493, -112.064635 33.4195045, -112.0645765 33.4195017, -112.0645034 33.419518, -112.0644206 33.41956, -112.0643654 33.4196197, -112.0643492 33.4196657, -112.0643264 33.4197322, -112.0643216 33.4197931, -112.0642631 33.419846, -112.0641917 33.4198812, -112.064104 33.4199016, -112.0640325 33.419907, -112.063886 33.4199149)",,,,,,,
2635862259,2635862360,0,258342025,False,,,cycleway,223.068,"LINESTRING (-112.0677318 33.419768, -112.0676709 33.4198201, -112.0676078 33.4198634, -112.0675334 33.4199148, -112.0674274 33.4199845, -112.0673274 33.4200409, -112.067232 33.4200804, -112.0671193 33.4201062, -112.066887 33.4201369, -112.0667232 33.4201601, -112.066518 33.420189, -112.0663173 33.4202147, -112.0661632 33.4202254, -112.0660136 33.4202285, -112.0657096 33.4202267, -112.0654715 33.4202196)",,,,,,,
2635862259,2635862374,0,258342025,False,,,cycleway,405.90399999999994,"LINESTRING (-112.0677318 33.419768, -112.0680167 33.4197881, -112.0682429 33.4198301, -112.0684346 33.4198753, -112.0686059 33.419901, -112.0688134 33.4199167, -112.0690013 33.419928, -112.0691982 33.4199506, -112.0694365 33.4199863, -112.0698281 33.4200484, -112.0701714 33.4200942, -112.0704436 33.420103, -112.0705488 33.4201156, -112.070603 33.4201306, -112.0706796 33.4201545, -112.0707991 33.4201959, -112.0708826 33.4202185, -112.0709637 33.4202272, -112.0710599 33.4202166, -112.0711501 33.4202053, -112.0712539 33.4201959, -112.0713283 33.420199, -112.0714342 33.4202147, -112.0719333 33.4203132, -112.0720258 33.4203301)",,,,,,,
2635862276,2635862282,0,258342025,False,,,cycleway,11.307,"LINESTRING (-112.0726069 33.4198933, -112.0725495 33.4198964, -112.0724894 33.4199155)",,,,,,,
2635862276,2635862284,0,258342025,False,,,cycleway,11.947,"LINESTRING (-112.0726069 33.4198933, -112.0726728 33.4198982, -112.072732 33.4199151)",,,,,,,
2635862276,2637104737,0,258341987,False,,,footway,134.491,"LINESTRING (-112.0726069 33.4198933, -112.0726261 33.4200899, -112.0726031 33.4200937, -112.0725697 33.4202905, -112.072548 33.4204177, -112.0726008 33.4204311, -112.0726537 33.4202912, -112.0727547 33.4201608, -112.0727868 33.4201551, -112.0728328 33.42018, -112.0727685 33.4202777, -112.0727386 33.4204081)",,,,,,,
2635862282,2635862284,0,258295901,False,,,cycleway,51.446999999999996,"LINESTRING (-112.0724894 33.4199155, -112.0726473 33.4197676, -112.0727376 33.4197349, -112.0727517 33.4198176, -112.072732 33.4199151)",,,,,,,
2635862282,2635862373,0,258342025,False,,,cycleway,63.57299999999999,"LINESTRING (-112.0724894 33.4199155, -112.0724315 33.4199381, -112.0723794 33.4199731, -112.0723465 33.4200104, -112.0723178 33.4200534, -112.0723045 33.4200885, -112.0722912 33.4201368, -112.0722768 33.4201825, -112.0722556 33.4202242, -112.0722194 33.4202615, -112.0721785 33.4202912, -112.0721323 33.420312, -112.0720746 33.4203289)",,,,,,,
2635862282,2635862276,0,258342025,False,,,cycleway,11.307,"LINESTRING (-112.0724894 33.4199155, -112.0725495 33.4198964, -112.0726069 33.4198933)",,,,,,,
2635862284,2635862282,0,258295901,False,,,cycleway,51.447,"LINESTRING (-112.072732 33.4199151, -112.0727517 33.4198176, -112.0727376 33.4197349, -112.0726473 33.4197676, -112.0724894 33.4199155)",,,,,,,
2635862284,2635862276,0,258342025,False,,,cycleway,11.947,"LINESTRING (-112.072732 33.4199151, -112.0726728 33.4198982, -112.0726069 33.4198933)",,,,,,,
2635862284,2635862396,0,"[258342025, 258189462, 258189455]",False,,,cycleway,163.47799999999995,"LINESTRING (-112.072732 33.4199151, -112.0727814 33.4199349, -112.0728359 33.4199567, -112.0729194 33.4199997, -112.0730012 33.4200153, -112.0731788 33.420003, -112.073463 33.4200041, -112.0735586 33.4200268, -112.0736288 33.4200569, -112.0737032 33.4201385, -112.0737244 33.4202184, -112.0737308 33.4203266, -112.0737372 33.4205839, -112.0737542 33.4206602, -112.0737967 33.4207081)",,,,,,,
2635862313,2635862055,0,258342036,False,,,cycleway,1369.17,"LINESTRING (-112.0629623 33.4200487, -112.0627273 33.4200363, -112.0625977 33.4200194, -112.0624053 33.4199768, -112.0622745 33.4199511, -112.0620906 33.4199316, -112.0618122 33.4199085, -112.0615432 33.419889, -112.0614093 33.4198766, -112.0611191 33.4198171, -112.0609257 33.419779, -112.0607694 33.4197488, -112.0606195 33.41974, -112.0602922 33.419732, -112.0600689 33.4197222, -112.0599233 33.4197151, -112.059699 33.4196867, -112.0593653 33.4196415, -112.0592165 33.4196291, -112.0590007 33.4196237, -112.0587222 33.4196157, -112.0585766 33.4196086, -112.0584118 33.4195838, -112.0581759 33.419535, -112.0578952 33.419472, -112.057706 33.4194348, -112.0574531 33.4194055, -112.0571852 33.4193718, -112.0570268 33.4193487, -112.0569248 33.4193185, -112.0566654 33.4192094, -112.0564943 33.4191393, -112.0563731 33.4190905, -112.0562424 33.4190337, -112.0559628 33.4188749, -112.055814 33.4187907, -112.0553283 33.4185147, -112.0551242 33.4184038, -112.0549413 33.418316, -112.054716 33.4182007, -112.0545714 33.4181253, -112.0543854 33.4180215, -112.0542515 33.4179505, -112.054175 33.4179159, -112.0540846 33.4178937, -112.0539741 33.4178733, -112.0537753 33.4178396, -112.0535159 33.4178112, -112.053162 33.4178076, -112.0527559 33.4178005, -112.0524711 33.4178138, -112.0522287 33.4178369, -112.051895 33.4178662, -112.0517844 33.4178662, -112.0516282 33.4178538, -112.051338 33.4178325, -112.0511647 33.4178192, -112.0510467 33.4178174, -112.050764 33.4178547, -112.0506333 33.4178706, -112.0505493 33.4178768, -112.0501413 33.4178437, -112.0498265 33.4177739, -112.0497319 33.4177526, -112.0496532 33.4177234, -112.0494608 33.4176249, -112.048957 33.4173401)",,,,,,,
2635862313,6037098803,0,258342036,False,,,cycleway,13.902999999999999,"LINESTRING (-112.0629623 33.4200487, -112.0630406 33.4200543, -112.0631117 33.4200576)",,,,,,,
2635862313,6037098823,0,640923791,False,,,cycleway,27.197,"LINESTRING (-112.0629623 33.4200487, -112.0629624 33.4199829, -112.0629418 33.419904, -112.0629357 33.4198061)",,,,,,,
2635862360,2637104645,0,"[258341992, 258342025, 258342036]",False,,,cycleway,81.05199999999999,"LINESTRING (-112.0654715 33.4202196, -112.0652717 33.4202107, -112.0650315 33.420209, -112.0647469 33.4202066, -112.0645987 33.4202002)",,,,,yes,,
2635862360,2635862259,0,258342025,False,,,cycleway,223.06799999999998,"LINESTRING (-112.0654715 33.4202196, -112.0657096 33.4202267, -112.0660136 33.4202285, -112.0661632 33.4202254, -112.0663173 33.4202147, -112.066518 33.420189, -112.0667232 33.4201601, -112.066887 33.4201369, -112.0671193 33.4201062, -112.067232 33.4200804, -112.0673274 33.4200409, -112.0674274 33.4199845, -112.0675334 33.4199148, -112.0676078 33.4198634, -112.0676709 33.4198201, -112.0677318 33.419768)",,,,,,,
2635862360,2636759018,0,258342011,False,,,footway,622.5309999999998,"LINESTRING (-112.0654715 33.4202196, -112.0655899 33.4202777, -112.0657024 33.4203065, -112.0658402 33.4203237, -112.0660974 33.4203506, -112.066451 33.4203927, -112.0666761 33.4204157, -112.0671468 33.4204196, -112.0673834 33.420387, -112.0677577 33.4203257, -112.068047 33.4203027, -112.0682101 33.4203103, -112.0684328 33.4203544, -112.0686694 33.4204388, -112.0689059 33.4205269, -112.0691103 33.420617, -112.0693307 33.4207013, -112.0695397 33.4207397, -112.0697464 33.4207512, -112.0699622 33.4207378, -112.0701666 33.4207033, -112.0704445 33.4206496, -112.0706581 33.4206323, -112.0708165 33.4206496, -112.0711403 33.4207186, -112.0713929 33.420778, -112.0716478 33.4208106, -112.0719837 33.4208773)",,,,,,,
2635862373,2635862374,0,258342025,False,,,cycleway,4.531,"LINESTRING (-112.0720746 33.4203289, -112.0720258 33.4203301)",,,,,,,
2635862373,2635862282,0,258342025,False,,,cycleway,63.57300000000001,"LINESTRING (-112.0720746 33.4203289, -112.0721323 33.420312, -112.0721785 33.4202912, -112.0722194 33.4202615, -112.0722556 33.4202242, -112.0722768 33.4201825, -112.0722912 33.4201368, -112.0723045 33.4200885, -112.0723178 33.4200534, -112.0723465 33.4200104, -112.0723794 33.4199731, -112.0724315 33.4199381, -112.0724894 33.4199155)",,,,,,,
2635862373,2637104756,0,258342028,False,,,footway,66.51700000000001,"LINESTRING (-112.0720746 33.4203289, -112.0720979 33.4203793, -112.0721921 33.4204522, -112.0722816 33.4205116, -112.0724125 33.420525, -112.0725733 33.4205135, -112.0726881 33.4205001)",,,,,,,
2635862374,2635862373,0,258342025,False,,,cycleway,4.531,"LINESTRING (-112.0720258 33.4203301, -112.0720746 33.4203289)",,,,,,,
2635862374,2635862259,0,258342025,False,,,cycleway,405.90400000000005,"LINESTRING (-112.0720258 33.4203301, -112.0719333 33.4203132, -112.0714342 33.4202147, -112.0713283 33.420199, -112.0712539 33.4201959, -112.0711501 33.4202053, -112.0710599 33.4202166, -112.0709637 33.4202272, -112.0708826 33.4202185, -112.0707991 33.4201959, -112.0706796 33.4201545, -112.070603 33.4201306, -112.0705488 33.4201156, -112.0704436 33.420103, -112.0701714 33.4200942, -112.0698281 33.4200484, -112.0694365 33.4199863, -112.0691982 33.4199506, -112.0690013 33.419928, -112.0688134 33.4199167, -112.0686059 33.419901, -112.0684346 33.4198753, -112.0682429 33.4198301, -112.0680167 33.4197881, -112.0677318 33.419768)",,,,,,,
2635862374,2636759018,0,258295896,False,,,footway,63.718,"LINESTRING (-112.0720258 33.4203301, -112.0719746 33.4204086, -112.0719597 33.4204657, -112.0719535 33.4205572, -112.0719233 33.4206404, -112.0719263 33.4207639, -112.0719837 33.4208773)",,,,,,,
2635862396,2635862284,0,"[258342025, 258189462, 258189455]",False,,,cycleway,163.478,"LINESTRING (-112.0737967 33.4207081, -112.0737542 33.4206602, -112.0737372 33.4205839, -112.0737308 33.4203266, -112.0737244 33.4202184, -112.0737032 33.4201385, -112.0736288 33.4200569, -112.0735586 33.4200268, -112.073463 33.4200041, -112.0731788 33.420003, -112.0730012 33.4200153, -112.0729194 33.4199997, -112.0728359 33.4199567, -112.0727814 33.4199349, -112.072732 33.4199151)",,,,,,,
2635862396,2635862153,0,"[258189489, 258189455]",False,,,cycleway,687.0969999999999,"LINESTRING (-112.0737967 33.4207081, -112.0738775 33.4207312, -112.073988 33.4207365, -112.0741288 33.4207317, -112.0744497 33.4207298, -112.0746045 33.4207242, -112.0747225 33.4207116, -112.0748961 33.4206878, -112.075072 33.4206633, -112.0752577 33.4206407, -112.075432 33.4206345, -112.0756816 33.4206244, -112.0757958 33.4206156, -112.0758747 33.4206006, -112.0759416 33.4205805, -112.0760333 33.4205278, -112.0761979 33.4204099, -112.0762986 33.4203503, -112.0764091 33.4202951, -112.0765234 33.4202606, -112.0767977 33.4201934, -112.0769428 33.4201533, -112.0770367 33.4201125, -112.0771314 33.4200479, -112.0772818 33.4199595, -112.077638 33.4197731, -112.0781687 33.4195028, -112.0787045 33.4192405, -112.0793787 33.4189168, -112.0800056 33.4186132, -112.0802371 33.4184971, -112.0804618 33.4184062)",,,,,,,
2635862396,2636759052,0,258295914,False,,,footway,59.538999999999994,"LINESTRING (-112.0737967 33.4207081, -112.0737461 33.4207569, -112.0737023 33.4207972, -112.0736631 33.4208602, -112.0736555 33.4209167, -112.073651 33.4210202, -112.0736419 33.4211134, -112.073635 33.4212048)",,,,,,,
2635862408,2635862205,0,"[258189501, 258189486, 258189471]",False,,,cycleway,548.8369999999999,"LINESTRING (-112.0801866 33.4209762, -112.0802248 33.420844, -112.0802716 33.4207429, -112.0803641 33.4205921, -112.0804411 33.4205176, -112.0805198 33.4204493, -112.0806048 33.4203908, -112.0807324 33.4203322, -112.0810034 33.4202169, -112.0811969 33.4201264, -112.0813425 33.4200519, -112.0815285 33.4199356, -112.0817889 33.4197662, -112.0819537 33.4196757, -112.0821429 33.4195825, -112.0824586 33.4194601, -112.0826329 33.4194264, -112.0828253 33.4193865, -112.0829911 33.4193554, -112.0831197 33.4193279, -112.083242 33.4192818, -112.0833621 33.4192241, -112.0835045 33.4191531, -112.0836693 33.4190795, -112.083766 33.4190405, -112.0838733 33.4190032, -112.0839871 33.4189881, -112.0841646 33.4189934, -112.0843081 33.4189996, -112.0845058 33.4190094, -112.0847078 33.4190183, -112.0849257 33.4190298, -112.0850883 33.4190413, -112.0852403 33.4190795)",,,,,yes,,
2635862408,2637104921,0,258342007,False,,,cycleway,36.38,"LINESTRING (-112.0801866 33.4209762, -112.080277 33.4209781, -112.0803517 33.4209542, -112.0804102 33.4209139, -112.0804688 33.4208765, -112.0805285 33.420843)",,,,,,,
2635862408,2296116988,0,258342022,False,,,cycleway,499.43,"LINESTRING (-112.0801866 33.4209762, -112.0801547 33.4210516, -112.0801228 33.4210978, -112.0800229 33.4211678, -112.0799389 33.4212441, -112.0798379 33.4213781, -112.0797656 33.4214517, -112.0796625 33.4215502, -112.079502 33.4216682, -112.0793692 33.42178, -112.0793309 33.421843, -112.079299 33.4219326, -112.0792703 33.4219973, -112.0792352 33.4220337, -112.0791698 33.4220842, -112.0789081 33.422248, -112.0787321 33.4223753, -112.0785819 33.4225364, -112.0783673 33.4227782, -112.078244 33.4228901, -112.0781152 33.4229663, -112.0777987 33.4231051, -112.0776431 33.4231454, -112.0774232 33.4232013, -112.0772918 33.4232416, -112.0771711 33.4232886, -112.0769672 33.4233513, -112.0767473 33.4234006, -112.0766129 33.4234364, -112.0765059 33.4234677, -112.076345 33.423517, -112.076072 33.4235701)",,,,,,,
2635935078,2635861802,0,258201172,False,,,cycleway,201.79899999999998,"LINESTRING (-112.0289269 33.4152617, -112.0288171 33.4152564, -112.0286824 33.4152955, -112.0285912 33.4153437, -112.0284587 33.4153935, -112.0282768 33.4154329, -112.0281374 33.4154486, -112.0279483 33.4154453, -112.0277645 33.4154274, -112.0275875 33.4154094, -112.0273689 33.4153994, -112.0271195 33.4153927, -112.0268008 33.4153996)",,,,,,,
2635935078,4826408063,0,258201172,False,,,cycleway,137.772,"LINESTRING (-112.0289269 33.4152617, -112.0289602 33.4152679, -112.0290766 33.4153106, -112.0292107 33.415337, -112.0293872 33.4153178, -112.0295226 33.415281, -112.0295789 33.4152519, -112.0296003 33.4152127, -112.0295997 33.4151746, -112.0295675 33.4148427, -112.0295695 33.4147341, -112.0297419 33.4147319)",,,,,,,
2635935078,2635861826,0,258201173,False,,,cycleway,215.77800000000002,"LINESTRING (-112.0289269 33.4152617, -112.0288547 33.4152955, -112.028787 33.4153174, -112.0287474 33.4153403, -112.0286911 33.4153907, -112.0286381 33.4154483, -112.0285932 33.4154797, -112.0285147 33.4155189, -112.0283835 33.4155519, -112.0283834 33.4155704, -112.0284617 33.4155681, -112.0285409 33.4155575, -112.0286381 33.415534, -112.0287201 33.4154975, -112.028737 33.4155087, -112.0286553 33.4155722, -112.028563 33.415628, -112.0284467 33.41567, -112.0284499 33.4156867, -112.0285704 33.415675, -112.0286955 33.415643, -112.0287957 33.4156045, -112.0288668 33.4155838, -112.0289083 33.4155776, -112.028958 33.4155765, -112.0290171 33.4155847, -112.0290867 33.4156028, -112.0291491 33.415642, -112.0292 33.4156644, -112.0292711 33.4156733, -112.0292771 33.4156941)",,,,,,,
2636758881,2635862153,0,258295894,False,,,cycleway,166.78000000000003,"LINESTRING (-112.0817973 33.4175933, -112.0817926 33.4177848, -112.0817913 33.4178378, -112.0816011 33.417936, -112.0814471 33.4180015, -112.081266 33.4180847, -112.0811211 33.41813, -112.0808524 33.4182157, -112.080617 33.4182964, -112.0805143 33.4183619, -112.0804618 33.4184062)",,,,,,,
2636759114,2234910337,0,213853562,False,,,cycleway,47.467,"LINESTRING (-112.0692578 33.4221806, -112.0692399 33.422122, -112.0691669 33.4220743, -112.0690431 33.4220664, -112.0689575 33.4221167, -112.068929 33.4222118)",,,,,,,
2636759114,2234910342,0,213853562,False,,,cycleway,31.018,"LINESTRING (-112.0692578 33.4221806, -112.069278 33.4222465, -112.0692209 33.4223657, -112.0692052 33.4224472)",,,,,,,
2636759114,2636759106,0,258295902,False,,,footway,18.081,"LINESTRING (-112.0692578 33.4221806, -112.0693574 33.4221147, -112.0693852 33.4221013, -112.069419 33.4220919)",,,,,,,
2637104584,6037098822,0,640923794,False,,,cycleway,37.0,"LINESTRING (-112.0635642 33.4197741, -112.063451 33.4198035, -112.0633055 33.4198287, -112.063174 33.419827)",,,,,,,
2637104608,6037098804,0,640923792,False,,,cycleway,13.717,"LINESTRING (-112.063886 33.4199149, -112.0638191 33.4198049)",,,,,,,
2637104608,6037098803,0,258342013,False,,,cycleway,75.82799999999999,"LINESTRING (-112.063886 33.4199149, -112.0638182 33.4199355, -112.0637094 33.4199734, -112.0636331 33.4199815, -112.0635454 33.4199775, -112.0634268 33.4199802, -112.0633132 33.4199937, -112.0632188 33.4200053, -112.0631547 33.4200129, -112.0631117 33.4200576)",,,,,,,
2637104608,2635862259,0,"[258342008, 258342013]",False,,,cycleway,413.50600000000003,"LINESTRING (-112.063886 33.4199149, -112.0640325 33.419907, -112.064104 33.4199016, -112.0641917 33.4198812, -112.0642631 33.419846, -112.0643216 33.4197931, -112.0643264 33.4197322, -112.0643492 33.4196657, -112.0643654 33.4196197, -112.0644206 33.41956, -112.0645034 33.419518, -112.0645765 33.4195017, -112.064635 33.4195045, -112.0647278 33.419493, -112.0648425 33.4194544, -112.064975 33.4194468, -112.0650229 33.4194598, -112.0650401 33.4194876, -112.0650596 33.4195672, -112.0650745 33.4196505, -112.0650895 33.419708, -112.0651308 33.4197502, -112.0652422 33.4197809, -112.0654259 33.4198144, -112.0656463 33.419847, -112.0659552 33.419893, -112.0662147 33.4199198, -112.0665282 33.4199476, -112.0666487 33.4199534, -112.066759 33.4199323, -112.0669622 33.4198518, -112.0672217 33.4197675, -112.0673503 33.4197579, -112.0675593 33.4197483, -112.0677318 33.419768)",,,,,,,
2637104645,6037098803,0,258342036,False,,,cycleway,139.085,"LINESTRING (-112.0645987 33.4202002, -112.0645832 33.4201995, -112.0644578 33.4201942, -112.0643558 33.4201835, -112.064258 33.4201658, -112.0641155 33.4201445, -112.063971 33.4201241, -112.0638456 33.4201161, -112.0636447 33.4201028, -112.0634278 33.4200904, -112.063245 33.4200744, -112.0631117 33.4200576)",,,,,,,
2637104645,2635862360,0,"[258341992, 258342025, 258342036]",False,,,cycleway,81.05199999999999,"LINESTRING (-112.0645987 33.4202002, -112.0647469 33.4202066, -112.0650315 33.420209, -112.0652717 33.4202107, -112.0654715 33.4202196)",,,,,yes,,
2637104645,2635862008,0,"[258341985, 258341986, 640923785, 640923788, 258342029, 258341999, 258342005]",False,,,footway,1873.8970000000004,"LINESTRING (-112.0645987 33.4202002, -112.0645427 33.420272, -112.0643682 33.4203161, -112.0641592 33.4203525, -112.0639778 33.4203927, -112.0637964 33.4203908, -112.0636012 33.4203755, -112.0634197 33.4203391, -112.0630661 33.4202777, -112.0628732 33.4202547, -112.0627262 33.4202432, -112.0625609 33.4202413, -112.0623519 33.4202547, -112.0621751 33.4202662, -112.0620097 33.4202739, -112.0618421 33.4202567, -112.0616791 33.4202222, -112.0615183 33.4201838, -112.0612313 33.4201282, -112.0609832 33.4200803, -112.0607306 33.4200401, -112.0604895 33.4200037, -112.0602668 33.4199807, -112.0600325 33.419973, -112.0598258 33.4199692, -112.0595847 33.4199768, -112.0593872 33.4199768, -112.059176 33.4199615, -112.0588522 33.4199251, -112.0585421 33.4198867, -112.0580852 33.4198216, -112.0576282 33.4197602, -112.0572194 33.4196951, -112.0569002 33.4196299, -112.056705 33.4195724, -112.0564386 33.4194976, -112.0562205 33.4194171, -112.0559908 33.419304, -112.0557887 33.4191833, -112.0556211 33.4190913, -112.055458 33.4189993, -112.0553386 33.4189475, -112.0551618 33.4188843, -112.0550309 33.4188402, -112.0548931 33.4187884, -112.0546979 33.4186984, -112.0545624 33.4186274, -112.0543489 33.4185163, -112.0541606 33.4184147, -112.0540228 33.4183438, -112.0538345 33.4182786, -112.0536921 33.4182326, -112.0535497 33.4182038, -112.0533568 33.4182, -112.0531984 33.4182077, -112.0530606 33.4182173, -112.0528263 33.4182518, -112.0526564 33.4182767, -112.052514 33.4182824, -112.052312 33.4182843, -112.0520915 33.4182613, -112.0518389 33.4182326, -112.051561 33.4182115, -112.0512717 33.4182268, -112.0510237 33.4182383, -112.0507871 33.4182479, -112.0505253 33.4182479, -112.05036 33.4182709, -112.0502941 33.4182918, -112.0501714 33.4183224, -112.0500706 33.4183188, -112.0499352 33.418315, -112.0497331 33.4182824, -112.049655 33.4182652, -112.0493886 33.4182422, -112.0491911 33.4181981, -112.04895 33.4181521, -112.0487043 33.4181022, -112.0484953 33.4180352, -112.0482863 33.4179642, -112.0480613 33.4178761, -112.0478845 33.4178071, -112.0477214 33.4177419, -112.0475997 33.4176959, -112.0475331 33.4176652, -112.0472277 33.4176173, -112.0470348 33.4175981, -112.0468419 33.4175617, -112.0466191 33.4175138, -112.0464285 33.417439, -112.0462425 33.417347, -112.0460565 33.4172148, -112.0459118 33.4171189, -112.0457901 33.4169944, -112.0457097 33.4168717, -112.0456753 33.4167739, -112.0456634 33.4166921)",,yes,,,,,
2637104715,2637104813,0,258342010,False,,,cycleway,89.106,"LINESTRING (-112.0817112 33.4203578, -112.0816882 33.4203942, -112.0816653 33.4204364, -112.0816446 33.420446, -112.0815665 33.4204038, -112.0814793 33.4203654, -112.0814104 33.4203597, -112.0813231 33.4203731, -112.0812198 33.4204268, -112.0811417 33.4204536, -112.081059 33.4204939, -112.0810154 33.4205533, -112.0809751 33.4205843, -112.0809442 33.4206078)",,,,,,,
2637104715,2635862205,0,"[258342010, 258189478]",False,,,cycleway,387.43399999999997,"LINESTRING (-112.0817112 33.4203578, -112.081725 33.4203271, -112.0817594 33.4203022, -112.0818421 33.4202984, -112.0819064 33.4203156, -112.0819822 33.4203233, -112.0820327 33.4203156, -112.0820625 33.4202888, -112.0820786 33.4202524, -112.0820717 33.4202025, -112.0820809 33.4201374, -112.0820924 33.4200952, -112.0821268 33.4200914, -112.0823202 33.4200253, -112.0824323 33.4199885, -112.0825413 33.4199691, -112.0826134 33.4199321, -112.0826886 33.4198875, -112.0828073 33.4197683, -112.0828862 33.4197075, -112.0829772 33.419668, -112.0830778 33.4196484, -112.083247 33.4196799, -112.0834755 33.4197244, -112.0835958 33.4197451, -112.0836777 33.4197451, -112.0837491 33.4197313, -112.083837 33.4196987, -112.08394 33.4196473, -112.0842534 33.4194566, -112.0843947 33.4193775, -112.0844992 33.4193374, -112.0848953 33.4192113, -112.085126 33.4191335, -112.0852403 33.4190795)",,,,,,,
2637104715,2637104925,0,258342035,False,,,cycleway,60.363,"LINESTRING (-112.0817112 33.4203578, -112.0817433 33.4204766, -112.0817594 33.4205437, -112.0817686 33.4205974, -112.0817502 33.4206606, -112.0817158 33.4207239, -112.0816561 33.4207622, -112.081617 33.420812, -112.0815946 33.420849)",,,,,,,
2637104813,2637104715,0,258342010,False,,,cycleway,89.106,"LINESTRING (-112.0809442 33.4206078, -112.0809751 33.4205843, -112.0810154 33.4205533, -112.081059 33.4204939, -112.0811417 33.4204536, -112.0812198 33.4204268, -112.0813231 33.4203731, -112.0814104 33.4203597, -112.0814793 33.4203654, -112.0815665 33.4204038, -112.0816446 33.420446, -112.0816653 33.4204364, -112.0816882 33.4203942, -112.0817112 33.4203578)",,,,,,,
2637104813,2637104900,0,316475441,False,,,cycleway,24.536,"LINESTRING (-112.0809442 33.4206078, -112.0810022 33.4206623, -112.0810145 33.4207384, -112.0809655 33.4207964)",,,,,,,
2637104813,2637104896,0,316475441,False,,,cycleway,36.887,"LINESTRING (-112.0809442 33.4206078, -112.0808578 33.4205884, -112.0807605 33.4206293, -112.0807335 33.4206895, -112.0807221 33.4207327, -112.0807544 33.4207836)",,,,,,,
2637104896,2637104921,0,258342007,False,,,cycleway,22.462,"LINESTRING (-112.0807544 33.4207836, -112.0806605 33.4208267, -112.0805859 33.4208277, -112.0805285 33.420843)",,,,,,,
2637104896,2637104813,0,316475441,False,,,cycleway,36.887,"LINESTRING (-112.0807544 33.4207836, -112.0807221 33.4207327, -112.0807335 33.4206895, -112.0807605 33.4206293, -112.0808578 33.4205884, -112.0809442 33.4206078)",,,,,,,
2637104896,2637104900,0,316475441,False,,,cycleway,21.811,"LINESTRING (-112.0807544 33.4207836, -112.0808035 33.4208149, -112.0808996 33.4208278, -112.0809655 33.4207964)",,,,,,,
2637104900,2637104969,0,258342034,False,,,cycleway,25.717000000000002,"LINESTRING (-112.0809655 33.4207964, -112.0810071 33.4208308, -112.0810315 33.4208523, -112.0810452 33.4208695, -112.0810958 33.4209079, -112.0811348 33.4209309, -112.0811646 33.4209558)",,,,,,,
2637104900,2637104896,0,316475441,False,,,cycleway,21.811,"LINESTRING (-112.0809655 33.4207964, -112.0808996 33.4208278, -112.0808035 33.4208149, -112.0807544 33.4207836)",,,,,,,
2637104900,2637104813,0,316475441,False,,,cycleway,24.536,"LINESTRING (-112.0809655 33.4207964, -112.0810145 33.4207384, -112.0810022 33.4206623, -112.0809442 33.4206078)",,,,,,,
2637104921,2637104896,0,258342007,False,,,cycleway,22.462,"LINESTRING (-112.0805285 33.420843, -112.0805859 33.4208277, -112.0806605 33.4208267, -112.0807544 33.4207836)",,,,,,,
2637104921,2635862408,0,258342007,False,,,cycleway,36.38,"LINESTRING (-112.0805285 33.420843, -112.0804688 33.4208765, -112.0804102 33.4209139, -112.0803517 33.4209542, -112.080277 33.4209781, -112.0801866 33.4209762)",,,,,,,
2637104921,2637105064,0,316475443,False,,,cycleway,101.01699999999998,"LINESTRING (-112.0805285 33.420843, -112.0805318 33.4209374, -112.0805433 33.4210611, -112.0805697 33.4211521, -112.0805984 33.4212192, -112.0806351 33.421247, -112.0806776 33.4212566, -112.0807591 33.4212815, -112.0808246 33.4213093, -112.080882 33.4213495, -112.0809566 33.4214367, -112.0810003 33.4215029, -112.0810198 33.4215383, -112.08103 33.421566)",,,,,,,
2637104925,3225980109,0,258342035,False,,,cycleway,14.038,"LINESTRING (-112.0815946 33.420849, -112.0815566 33.4209712)",,,,,,,
2637104925,3225980113,0,258341988,False,,,cycleway,106.041,"LINESTRING (-112.0815946 33.420849, -112.0818421 33.4209136, -112.0819316 33.4209347, -112.0819822 33.4209692, -112.0820235 33.421019, -112.082035 33.4210708, -112.0820258 33.4211187, -112.0819914 33.4211762, -112.0819914 33.4212184, -112.0820212 33.421249, -112.0820694 33.4212586, -112.0821314 33.4212529, -112.0822118 33.4212452, -112.082374 33.4212283)",,,,,,,
2637104925,2637104969,0,258342026,False,,,cycleway,43.331,"LINESTRING (-112.0815946 33.420849, -112.0815481 33.4208427, -112.0814838 33.4208389, -112.0813713 33.4208561, -112.0812749 33.4208887, -112.0812152 33.4209194, -112.0811646 33.4209558)",,,,,,,
