u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,access,junction,bridge,tunnel
2683008762,2222510227,0,707994050,False,,service,15 mph,64.671,"LINESTRING (-112.0740419 33.6351587, -112.0740434 33.6357403)",2,parking_aisle,,,,
2683008762,2222510172,0,707994050,False,,service,15 mph,51.839,"LINESTRING (-112.0740419 33.6351587, -112.0740427 33.6346925)",2,parking_aisle,,,,
2683008764,2683008761,0,262626014,True,,service,15 mph,11.354,"LINESTRING (-112.072755 33.6351622, -112.0726887 33.6350763)",2,parking_aisle,,,,
2683008768,2685246500,0,262626013,True,,service,15 mph,17.827,"LINESTRING (-112.0726669 33.6352189, -112.0727767 33.6353506)",2,parking_aisle,,,,
2683008769,2685246498,0,262626014,True,,service,15 mph,5.663,"LINESTRING (-112.0729393 33.6353857, -112.0729047 33.6353437)",2,parking_aisle,,,,
2683008770,2683008771,0,262626013,True,,service,15 mph,11.364,"LINESTRING (-112.0728532 33.6354424, -112.072955 33.6354995)",2,parking_aisle,,,,
2683008771,2222510213,0,212400331,False,,service,15 mph,7.414,"LINESTRING (-112.072955 33.6354995, -112.0730213 33.6354621)",2,parking_aisle,,,,
2683008771,2222510215,0,212400331,False,,service,15 mph,4.25,"LINESTRING (-112.072955 33.6354995, -112.0729207 33.6355249)",2,parking_aisle,,,,
2683008771,2683008769,0,262626014,True,,service,15 mph,12.737,"LINESTRING (-112.072955 33.6354995, -112.0729393 33.6353857)",2,parking_aisle,,,,
2683008772,2683008776,0,212400331,False,,service,15 mph,67.497,"LINESTRING (-112.0732749 33.6355181, -112.073959 33.635728)",2,parking_aisle,,,,
2683008772,2685506952,0,212400331,False,,service,15 mph,8.034,"LINESTRING (-112.0732749 33.6355181, -112.0731949 33.6354901)",2,parking_aisle,,,,
2683008775,2685506958,0,212400331,False,,service,15 mph,8.887,"LINESTRING (-112.0728201 33.635715, -112.0728578 33.6356415)",2,parking_aisle,,,,
2683008775,2222510252,0,212400331,False,,service,15 mph,66.681,"LINESTRING (-112.0728201 33.635715, -112.0725811 33.6362807)",2,parking_aisle,,,,
2683008776,2222510227,0,212400331,False,,service,15 mph,7.932,"LINESTRING (-112.073959 33.635728, -112.0740434 33.6357403)",2,parking_aisle,,,,
2683008776,2683008772,0,212400331,False,,service,15 mph,67.497,"LINESTRING (-112.073959 33.635728, -112.0732749 33.6355181)",2,parking_aisle,,,,
2683008777,2222510259,0,707994050,False,,service,15 mph,75.769,"LINESTRING (-112.0740476 33.6358556, -112.0740439 33.636537)",2,parking_aisle,,,,
2683008777,2222510227,0,707994050,False,,service,15 mph,12.827,"LINESTRING (-112.0740476 33.6358556, -112.0740434 33.6357403)",2,parking_aisle,,,,
2683008780,2222510259,0,212400296,False,,service,15 mph,33.054,"LINESTRING (-112.0737026 33.6366243, -112.0740439 33.636537)",2,parking_aisle,,,,
2683008780,2222510260,0,212400296,False,,service,15 mph,44.518,"LINESTRING (-112.0737026 33.6366243, -112.0732484 33.6367558)",2,parking_aisle,,,,
2683008781,2222510262,0,707994050,False,,service,15 mph,54.042,"LINESTRING (-112.0740426 33.6366573, -112.0740386 33.6371433)",2,parking_aisle,,,,
2683008781,2222510259,0,707994050,False,,service,15 mph,13.377,"LINESTRING (-112.0740426 33.6366573, -112.0740439 33.636537)",2,parking_aisle,,,,
2683008785,2222510260,0,212400296,False,,service,15 mph,25.406,"LINESTRING (-112.073027 33.6368908, -112.0732484 33.6367558)",2,parking_aisle,,,,
2683008785,2222510261,0,212400296,False,,service,15 mph,24.397,"LINESTRING (-112.073027 33.6368908, -112.0728091 33.6370142)",2,parking_aisle,,,,
2683008788,2222510261,0,212400323,False,,service,15 mph,5.4,"LINESTRING (-112.0727734 33.6369758, -112.0728091 33.6370142)",2,parking_aisle,,,,
2683008788,2222510256,0,212400323,False,,service,15 mph,69.987,"LINESTRING (-112.0727734 33.6369758, -112.072315 33.6364753)",2,parking_aisle,,,,
2683008790,2222510265,0,707994050,False,,service,15 mph,71.88,"LINESTRING (-112.073993 33.6378532, -112.0739854 33.6384996)",2,parking_aisle,,,,
2683008790,2222510263,0,707994050,False,,service,15 mph,53.596,"LINESTRING (-112.073993 33.6378532, -112.0739916 33.6373712)",2,parking_aisle,,,,
2683008791,2222510267,0,212400323,False,,service,15 mph,42.149,"LINESTRING (-112.0728329 33.6382235, -112.072825 33.6386025)",2,parking_aisle,,,,
2683008791,2222510264,0,212400323,False,,service,15 mph,63.074,"LINESTRING (-112.0728329 33.6382235, -112.0728247 33.6376563)",2,parking_aisle,,,,
2683008792,2222510265,0,212400338,False,,service,15 mph,39.4,"LINESTRING (-112.073578 33.6386021, -112.0739854 33.6384996)",2,parking_aisle,,,,
2683008792,2222510268,0,212400338,False,,service,15 mph,5.347,"LINESTRING (-112.073578 33.6386021, -112.0735218 33.6386132)",2,parking_aisle,,,,
2683008793,2222650870,0,262870405,False,,service,15 mph,40.57,"LINESTRING (-112.0735525 33.6388044, -112.0739906 33.6388137)",2,parking_aisle,,,,
2683008793,2222650872,0,262870405,False,,service,15 mph,67.258,"LINESTRING (-112.0735525 33.6388044, -112.0728261 33.6388158)",2,parking_aisle,,,,
2683008794,2222650874,0,262626011,False,,service,15 mph,46.023,"LINESTRING (-112.0739949 33.6392996, -112.0740057 33.6397134)",2,parking_aisle,,,,
2683008794,2222650870,0,262626011,False,,service,15 mph,54.031,"LINESTRING (-112.0739949 33.6392996, -112.0739906 33.6388137)",2,parking_aisle,,,,
2683008795,2222650872,0,262870406,False,,service,15 mph,81.406,"LINESTRING (-112.0728284 33.6395479, -112.0728261 33.6388158)",2,parking_aisle,,,,
2683008795,2222650876,0,262870406,False,,service,15 mph,27.836,"LINESTRING (-112.0728284 33.6395479, -112.0728332 33.6397982)",2,parking_aisle,,,,
2683008808,7770862250,0,832343507,False,,service,15 mph,30.086,"LINESTRING (-112.0768455 33.6409977, -112.0771705 33.640997)",2,parking_aisle,private,,,
2683008808,41336247,0,832343507,False,,service,15 mph,34.004,"LINESTRING (-112.0768455 33.6409977, -112.0764783 33.6410055)",2,parking_aisle,private,,,
2683008809,41336215,0,832343507,False,,service,15 mph,18.748,"LINESTRING (-112.0774612 33.6409979, -112.0776637 33.6410002)",2,parking_aisle,private,,,
2683008809,41336252,0,832343507,False,,service,15 mph,17.469,"LINESTRING (-112.0774612 33.6409979, -112.0772725 33.6409968)",2,parking_aisle,private,,,
2683008812,41336247,0,5573738,False,,service,15 mph,62.928,"LINESTRING (-112.0764719 33.6415714, -112.0764783 33.6410055)",2,parking_aisle,private,,,
2683008812,41336238,0,5573738,False,,service,15 mph,89.356,"LINESTRING (-112.0764719 33.6415714, -112.0764568 33.6423749)",2,parking_aisle,private,,,
2683008813,41336219,0,5573733,False,,service,15 mph,38.04,"LINESTRING (-112.0776663 33.6416765, -112.0776677 33.6420186)",2,parking_aisle,private,,,
2683008813,7770862245,0,5573733,False,,service,15 mph,57.644,"LINESTRING (-112.0776663 33.6416765, -112.0776643 33.6411581)",2,parking_aisle,private,,,
2683008814,2683008815,0,832343505,False,,service,15 mph,21.727,"LINESTRING (-112.0751785 33.6421674, -112.0754132 33.642168)",2,parking_aisle,private,,,
2683008814,41480798,0,832343505,False,,service,15 mph,8.684,"LINESTRING (-112.0751785 33.6421674, -112.0750848 33.6421711)",2,parking_aisle,private,,,
2683008815,2683008816,0,832343505,False,,service,15 mph,25.041,"LINESTRING (-112.0754132 33.642168, -112.0756837 33.6421696)",2,parking_aisle,private,,,
2683008815,2683008814,0,832343505,False,,service,15 mph,21.727,"LINESTRING (-112.0754132 33.642168, -112.0751785 33.6421674)",2,parking_aisle,private,,,
2683008816,41480799,0,832343502,False,,service,15 mph,18.082,"LINESTRING (-112.0756837 33.6421696, -112.0758402 33.6422669)",2,parking_aisle,private,,,
2683008816,2683008815,0,832343505,False,,service,15 mph,25.041,"LINESTRING (-112.0756837 33.6421696, -112.0754132 33.642168)",2,parking_aisle,private,,,
2683008817,41336227,0,5573733,False,,service,15 mph,35.471,"LINESTRING (-112.0776697 33.6425253, -112.0776709 33.6428443)",2,parking_aisle,private,,,
2683008817,41336224,0,5573733,False,,service,15 mph,15.99,"LINESTRING (-112.0776697 33.6425253, -112.0776691 33.6423815)",2,parking_aisle,private,,,
2683008818,41336238,0,5573738,False,,service,15 mph,23.549,"LINESTRING (-112.076464 33.6425866, -112.0764568 33.6423749)",2,parking_aisle,private,,,
2683008818,41336242,0,5573738,False,,service,15 mph,24.865,"LINESTRING (-112.076464 33.6425866, -112.0764674 33.6428102)",2,parking_aisle,private,,,
2683008819,41475039,0,832343502,False,,service,15 mph,53.635,"LINESTRING (-112.0759369 33.6425911, -112.0760591 33.6430626)",2,parking_aisle,private,,,
2683008819,41480799,0,832343502,False,,service,15 mph,37.144,"LINESTRING (-112.0759369 33.6425911, -112.0758402 33.6422669)",2,parking_aisle,private,,,
2683008820,41480798,0,832343501,False,,service,15 mph,50.726,"LINESTRING (-112.0750741 33.6426272, -112.0750848 33.6421711)",2,parking_aisle,private,,,
2683008820,41480794,0,832343501,False,,service,15 mph,24.875,"LINESTRING (-112.0750741 33.6426272, -112.0750758 33.6428509)",2,parking_aisle,private,,,
2683008821,41475036,0,5585441,False,,service,15 mph,31.984,"LINESTRING (-112.0768216 33.6430539, -112.0764761 33.6430565)",2,parking_aisle,private,,,
2683008821,7770862257,0,5585441,False,,service,15 mph,48.637,"LINESTRING (-112.0768216 33.6430539, -112.0773469 33.643045)",2,parking_aisle,private,,,
2683008822,41475039,0,5585441,False,,service,15 mph,18.862,"LINESTRING (-112.0762626 33.643054, -112.0760591 33.6430626)",2,parking_aisle,private,,,
2683008822,41475036,0,5585441,False,,service,15 mph,19.766,"LINESTRING (-112.0762626 33.643054, -112.0764761 33.6430565)",2,parking_aisle,private,,,
2683008823,41480778,0,5585995,False,,service,15 mph,26.346,"LINESTRING (-112.0760413 33.6431135, -112.0759847 33.6433457)",2,parking_aisle,private,,,
2683008823,41475039,0,5585995,False,,service,15 mph,5.895,"LINESTRING (-112.0760413 33.6431135, -112.0760591 33.6430626)",2,parking_aisle,private,,,
2683008824,41475033,0,5585441,False,,service,15 mph,12.212,"LINESTRING (-112.0775332 33.6431637, -112.0774559 33.6430747)",2,parking_aisle,private,,,
2683008824,41475031,0,5585441,False,,service,15 mph,24.417,"LINESTRING (-112.0775332 33.6431637, -112.0776181 33.6433716)",2,parking_aisle,private,,,
2683008825,41480789,0,5585995,False,,service,15 mph,9.249,"LINESTRING (-112.0751599 33.6433437, -112.075105 33.6432742)",2,parking_aisle,private,,,
2683008825,41480787,0,5585995,False,,service,15 mph,16.093,"LINESTRING (-112.0751599 33.6433437, -112.0752767 33.6434509)",2,parking_aisle,private,,,
2685246482,2683008764,0,262626014,True,,service,15 mph,17.993,"LINESTRING (-112.072865 33.6352956, -112.072755 33.6351622)",2,parking_aisle,,,,
2685246498,2685246482,0,262626014,True,,service,15 mph,6.49,"LINESTRING (-112.0729047 33.6353437, -112.072865 33.6352956)",2,parking_aisle,,,,
2685246500,2685246518,0,262626013,True,,service,15 mph,6.482,"LINESTRING (-112.0727767 33.6353506, -112.0728166 33.6353985)",2,parking_aisle,,,,
2685246518,2683008770,0,262626013,True,,service,15 mph,5.942,"LINESTRING (-112.0728166 33.6353985, -112.0728532 33.6354424)",2,parking_aisle,,,,
2685247515,2685247517,0,262870407,True,,service,15 mph,9.677,"LINESTRING (-112.0728981 33.639882, -112.0728652 33.6399646)",2,parking_aisle,,,,
2685247516,2222650882,0,212410012,True,,service,15 mph,5.424,"LINESTRING (-112.0729752 33.6399093, -112.0729454 33.6398673)",2,parking_aisle,,,,
2685247517,2685247520,0,262870407,True,,service,15 mph,13.548,"LINESTRING (-112.0728652 33.6399646, -112.0728582 33.6400863)",2,parking_aisle,,,,
2685247518,2685247516,0,212410012,True,,service,15 mph,6.893,"LINESTRING (-112.0729613 33.6399702, -112.0729752 33.6399093)",2,parking_aisle,,,,
2685247519,2685247518,0,212410012,True,,service,15 mph,12.16,"LINESTRING (-112.0729542 33.6400794, -112.0729613 33.6399702)",2,parking_aisle,,,,
2685247520,2222650888,0,262870407,True,,service,15 mph,11.606,"LINESTRING (-112.0728582 33.6400863, -112.0729045 33.6401833)",2,parking_aisle,,,,
2685506952,2683008772,0,212400331,False,,service,15 mph,8.034,"LINESTRING (-112.0731949 33.6354901, -112.0732749 33.6355181)",2,parking_aisle,,,,
2685506952,2222510212,0,212400331,False,,service,15 mph,9.607,"LINESTRING (-112.0731949 33.6354901, -112.0730992 33.6354567)",2,parking_aisle,,,,
2685506952,2685506953,0,262898559,False,,service,15 mph,6.935,"LINESTRING (-112.0731949 33.6354901, -112.0731683 33.6355484)",2,parking_aisle,,,,
2685506953,2685506952,0,262898559,False,,service,15 mph,6.935,"LINESTRING (-112.0731683 33.6355484, -112.0731949 33.6354901)",2,parking_aisle,,,,
2685506953,2685506957,0,262898559,False,,service,15 mph,6.573,"LINESTRING (-112.0731683 33.6355484, -112.0731272 33.6355966)",2,parking_aisle,,,,
2685506954,2222510215,0,212400331,False,,service,15 mph,3.443,"LINESTRING (-112.0729007 33.635551, -112.0729207 33.6355249)",2,parking_aisle,,,,
2685506954,2685506958,0,212400331,False,,service,15 mph,10.819,"LINESTRING (-112.0729007 33.635551, -112.0728578 33.6356415)",2,parking_aisle,,,,
2685506957,2685506953,0,262898559,False,,service,15 mph,6.573,"LINESTRING (-112.0731272 33.6355966, -112.0731683 33.6355484)",2,parking_aisle,,,,
2685506957,2685506959,0,262898559,False,,service,15 mph,9.222,"LINESTRING (-112.0731272 33.6355966, -112.073044 33.6356422)",2,parking_aisle,,,,
2685506958,2685506954,0,212400331,False,,service,15 mph,10.819,"LINESTRING (-112.0728578 33.6356415, -112.0729007 33.635551)",2,parking_aisle,,,,
2685506958,2683008775,0,212400331,False,,service,15 mph,8.887,"LINESTRING (-112.0728578 33.6356415, -112.0728201 33.635715)",2,parking_aisle,,,,
2685506958,2685506960,0,262898559,False,,service,15 mph,6.487,"LINESTRING (-112.0728578 33.6356415, -112.0729228 33.6356633)",2,parking_aisle,,,,
2685506959,2685506957,0,262898559,False,,service,15 mph,9.222,"LINESTRING (-112.073044 33.6356422, -112.0731272 33.6355966)",2,parking_aisle,,,,
2685506959,2685506960,0,262898559,False,,service,15 mph,11.463,"LINESTRING (-112.073044 33.6356422, -112.0729228 33.6356633)",2,parking_aisle,,,,
2685506960,2685506959,0,262898559,False,,service,15 mph,11.463,"LINESTRING (-112.0729228 33.6356633, -112.073044 33.6356422)",2,parking_aisle,,,,
2685506960,2685506958,0,262898559,False,,service,15 mph,6.487,"LINESTRING (-112.0729228 33.6356633, -112.0728578 33.6356415)",2,parking_aisle,,,,
2699333883,1408232368,0,127171112,False,North 11th Avenue,residential,10 mph,47.178,"LINESTRING (-112.0886553 33.6296391, -112.0891571 33.6297129)",2,,private,,,
2699333883,1408232463,0,127171112,False,North 11th Avenue,residential,10 mph,44.08,"LINESTRING (-112.0886553 33.6296391, -112.088187 33.6295676)",2,,private,,,
2699333949,1408232458,0,127171126,False,North 11th Avenue,residential,10 mph,6.523,"LINESTRING (-112.0892854 33.6297905, -112.0892187 33.6297716)",2,,private,,,
2699333949,1408232571,0,127171126,False,North 11th Avenue,residential,10 mph,20.638,"LINESTRING (-112.0892854 33.6297905, -112.0895044 33.6298251)",2,,private,,,
2699333961,2699334056,0,127171100,False,North 11th Avenue,residential,10 mph,27.818,"LINESTRING (-112.0892285 33.6298273, -112.0891732 33.6300732)",2,,private,,,
2699333961,1408232458,0,127171100,False,North 11th Avenue,residential,10 mph,6.26,"LINESTRING (-112.0892285 33.6298273, -112.0892187 33.6297716)",2,,private,,,
2699334009,1408232463,0,127171107,False,North 11th Avenue,residential,10 mph,44.831,"LINESTRING (-112.0881104 33.6299657, -112.088187 33.6295676)",2,,private,,,
2699334009,1408232314,0,127171107,False,North 11th Avenue,residential,10 mph,14.545,"LINESTRING (-112.0881104 33.6299657, -112.0880792 33.6300939)",2,,private,,,
2699334056,1408232376,0,127171100,False,North 11th Avenue,residential,10 mph,20.018,"LINESTRING (-112.0891732 33.6300732, -112.0891393 33.630251)",2,,private,,,
2699334056,2699333961,0,127171100,False,North 11th Avenue,residential,10 mph,27.818,"LINESTRING (-112.0891732 33.6300732, -112.0892285 33.6298273)",2,,private,,,
2699334489,1408232442,0,127171100,False,North 11th Avenue,residential,10 mph,24.285,"LINESTRING (-112.0889836 33.6310117, -112.0889448 33.6312277)",2,,private,,,
2699334489,1408232325,0,127171100,False,North 11th Avenue,residential,10 mph,30.229,"LINESTRING (-112.0889836 33.6310117, -112.0890398 33.6307439)",2,,private,,,
2699334650,1408232501,0,127171115,False,North 11th Avenue,residential,10 mph,22.228,"LINESTRING (-112.0874596 33.6312947, -112.0875884 33.631126)",2,,private,,,
2699334650,1408232494,0,127171115,False,North 11th Avenue,residential,10 mph,46.899,"LINESTRING (-112.0874596 33.6312947, -112.0871455 33.6316256)",2,,private,,,
2699334701,1408232432,0,127171107,False,North 11th Avenue,residential,10 mph,32.832,"LINESTRING (-112.087826 33.6313907, -112.0878735 33.6310981)",2,,private,,,
2699334701,1408232424,0,127171107,False,North 11th Avenue,residential,10 mph,18.194,"LINESTRING (-112.087826 33.6313907, -112.0877923 33.6315519)",2,,private,,,
2699334928,1408232494,0,127171130,False,North 11th Avenue,residential,10 mph,14.679,"LINESTRING (-112.0872037 33.6317484, -112.0871455 33.6316256)",2,,,,,
2699334928,1408232495,0,127171130,False,North 11th Avenue,residential,10 mph,27.195,"LINESTRING (-112.0872037 33.6317484, -112.0873049 33.631978)",2,,,,,
2699334958,2699334987,0,127171100,False,North 11th Avenue,residential,10 mph,6.138,"LINESTRING (-112.0889047 33.6318273, -112.0889047 33.6318825)",2,,private,,,
2699334958,1408232426,0,127171100,False,North 11th Avenue,residential,10 mph,13.892,"LINESTRING (-112.0889047 33.6318273, -112.0888713 33.6317055)",2,,private,,,
2699334968,1408232319,0,127171107,False,North 11th Avenue,residential,10 mph,7.2,"LINESTRING (-112.0877296 33.6318523, -112.0877429 33.6317885)",2,,private,,,
2699334968,1408232411,0,127171107,False,North 11th Avenue,residential,10 mph,10.008,"LINESTRING (-112.0877296 33.6318523, -112.0877286 33.6319423)",2,,private,,,
2699334987,1408232390,0,127171100,False,North 11th Avenue,residential,10 mph,5.533,"LINESTRING (-112.0889047 33.6318825, -112.0888782 33.6319271)",2,,private,,,
2699334987,2699334958,0,127171100,False,North 11th Avenue,residential,10 mph,6.138,"LINESTRING (-112.0889047 33.6318825, -112.0889047 33.6318273)",2,,private,,,
2699335095,1408232390,0,127171131,False,North 11th Avenue,residential,10 mph,24.101,"LINESTRING (-112.0887184 33.6320982, -112.0888782 33.6319271)",2,,private,,,
2699335095,1408232328,0,127171131,False,North 11th Avenue,residential,10 mph,18.986,"LINESTRING (-112.0887184 33.6320982, -112.0885808 33.6322248)",2,,private,,,
2699335179,2699335196,0,5575145,True,North 11th Avenue,residential,10 mph,32.19,"LINESTRING (-112.0874456 33.6323389, -112.0871187 33.6324375)",1,,,,,
2699335195,1408232313,0,264247595,True,North 11th Avenue,residential,10 mph,9.851,"LINESTRING (-112.0874604 33.6324251, -112.0875341 33.6323612)",1,,,,,
2699335196,41355270,0,5575145,True,North 11th Avenue,residential,10 mph,10.872,"LINESTRING (-112.0871187 33.6324375, -112.0870471 33.632515)",1,,,,,
2699335203,1408232289,0,127171131,False,North 11th Avenue,residential,10 mph,18.715,"LINESTRING (-112.088126 33.6324887, -112.0883026 33.6324068)",2,,private,,,
2699335203,1408232276,0,127171131,False,North 11th Avenue,residential,10 mph,8.583,"LINESTRING (-112.088126 33.6324887, -112.0880344 33.6325006)",2,,private,,,
2699335211,2699335195,0,264247595,True,North 11th Avenue,residential,10 mph,29.599,"LINESTRING (-112.0871597 33.6325155, -112.0874604 33.6324251)",1,,,,,
2717300951,2222693465,0,212413192,False,West Acoma Drive,residential,15 mph,28.146,"LINESTRING (-112.1015029 33.6186984, -112.1014834 33.6184458)",2,,,,,
2717300951,2717300959,0,212413192,False,West Acoma Drive,residential,15 mph,7.706,"LINESTRING (-112.1015029 33.6186984, -112.1015381 33.6187612)",2,,,,,
2717300959,2717300951,0,212413192,False,West Acoma Drive,residential,15 mph,7.706,"LINESTRING (-112.1015381 33.6187612, -112.1015029 33.6186984)",2,,,,,
2717300959,2222693497,0,212413192,False,West Acoma Drive,residential,15 mph,41.847,"LINESTRING (-112.1015381 33.6187612, -112.1015443 33.6191375)",2,,,,,
2723531753,2723531765,0,266852001,False,,service,15 mph,35.65,"LINESTRING (-112.1061497 33.610993, -112.1061525 33.6113136)",2,parking_aisle,,,,
2723531757,2723531769,0,266852002,False,,service,15 mph,35.617,"LINESTRING (-112.1058532 33.6109951, -112.105856 33.6113154)",2,parking_aisle,,,,
2723531761,2222693251,0,212413172,False,,service,15 mph,21.061,"LINESTRING (-112.1052471 33.6112001, -112.1052396 33.6110108)",2,parking_aisle,,,,
2723531761,2222693258,0,212413172,False,,service,15 mph,13.694,"LINESTRING (-112.1052471 33.6112001, -112.1052377 33.611323)",2,parking_aisle,,,,
2723531765,2723531769,0,266851991,False,,service,15 mph,27.458,"LINESTRING (-112.1061525 33.6113136, -112.105856 33.6113154)",2,parking_aisle,,,,
2723531765,2723531753,0,266852001,False,,service,15 mph,35.65,"LINESTRING (-112.1061525 33.6113136, -112.1061497 33.610993)",2,parking_aisle,,,,
2723531765,2723531782,0,266852001,False,,service,15 mph,19.804,"LINESTRING (-112.1061525 33.6113136, -112.1061541 33.6114917)",2,parking_aisle,,,,
2723531769,2723531765,0,266851991,False,,service,15 mph,27.458,"LINESTRING (-112.105856 33.6113154, -112.1061525 33.6113136)",2,parking_aisle,,,,
2723531769,2723531757,0,266852002,False,,service,15 mph,35.617,"LINESTRING (-112.105856 33.6113154, -112.1058532 33.6109951)",2,parking_aisle,,,,
2723531769,2723531786,0,266852002,False,,service,15 mph,19.804,"LINESTRING (-112.105856 33.6113154, -112.1058575 33.6114935)",2,parking_aisle,,,,
2723531773,2222693258,0,212413202,False,,service,15 mph,33.883,"LINESTRING (-112.1048721 33.6113352, -112.1052377 33.611323)",2,parking_aisle,,,,
2723531773,2723531778,0,212413202,False,,service,15 mph,62.638,"LINESTRING (-112.1048721 33.6113352, -112.1041957 33.6113373)",2,parking_aisle,,,,
2723531778,2723531773,0,212413202,False,,service,15 mph,62.638,"LINESTRING (-112.1041957 33.6113373, -112.1048721 33.6113352)",2,parking_aisle,,,,
2723531778,2222693260,0,212413202,False,,service,15 mph,28.598,"LINESTRING (-112.1041957 33.6113373, -112.103887 33.6113445)",2,parking_aisle,,,,
2723531782,2723531786,0,266851995,False,,service,15 mph,27.467,"LINESTRING (-112.1061541 33.6114917, -112.1058575 33.6114935)",2,parking_aisle,,,,
2723531782,2723531765,0,266852001,False,,service,15 mph,19.804,"LINESTRING (-112.1061541 33.6114917, -112.1061525 33.6113136)",2,parking_aisle,,,,
2723531786,2723531782,0,266851995,False,,service,15 mph,27.467,"LINESTRING (-112.1058575 33.6114935, -112.1061541 33.6114917)",2,parking_aisle,,,,
2723531786,2723531769,0,266852002,False,,service,15 mph,19.804,"LINESTRING (-112.1058575 33.6114935, -112.105856 33.6113154)",2,parking_aisle,,,,
2723531790,2222693258,0,212413172,False,,service,15 mph,25.244,"LINESTRING (-112.1051964 33.6115474, -112.1052377 33.611323)",2,parking_aisle,,,,
2723531790,2723531794,0,212413172,False,,service,15 mph,5.565,"LINESTRING (-112.1051964 33.6115474, -112.1051854 33.6115966)",2,parking_aisle,,,,
2723531794,2723531790,0,212413172,False,,service,15 mph,5.565,"LINESTRING (-112.1051854 33.6115966, -112.1051964 33.6115474)",2,parking_aisle,,,,
2723531794,2723531810,0,212413172,False,,service,15 mph,30.118,"LINESTRING (-112.1051854 33.6115966, -112.105126 33.6118629)",2,parking_aisle,,,,
2723531794,2723531798,0,266851987,False,,service,15 mph,21.679,"LINESTRING (-112.1051854 33.6115966, -112.1054152 33.6116338)",2,parking_aisle,,,,
2723531798,2723531814,0,266851981,False,,service,15 mph,30.121,"LINESTRING (-112.1054152 33.6116338, -112.1053531 33.6118997)",2,parking_aisle,,,,
2723531798,2723531794,0,266851987,False,,service,15 mph,21.679,"LINESTRING (-112.1054152 33.6116338, -112.1051854 33.6115966)",2,parking_aisle,,,,
2723531801,2222693266,0,212413202,False,,service,15 mph,20.241,"LINESTRING (-112.103824 33.6116589, -112.1038197 33.6114769)",2,parking_aisle,,,,
2723531801,2723531831,0,212413202,False,,service,15 mph,45.613,"LINESTRING (-112.103824 33.6116589, -112.1038258 33.6120691)",2,parking_aisle,,,,
2723531805,2222693276,0,212413195,False,,service,15 mph,20.83,"LINESTRING (-112.1033246 33.611818, -112.1035495 33.6118212)",2,parking_aisle,,,,
2723531805,3703712360,0,212413195,False,,service,15 mph,19.901,"LINESTRING (-112.1033246 33.611818, -112.1031097 33.6118196)",2,parking_aisle,,,,
2723531810,2723531794,0,212413172,False,,service,15 mph,30.118,"LINESTRING (-112.105126 33.6118629, -112.1051854 33.6115966)",2,parking_aisle,,,,
2723531810,2222693301,0,212413172,False,,service,15 mph,26.341,"LINESTRING (-112.105126 33.6118629, -112.105074 33.6120958)",2,parking_aisle,,,,
2723531810,2723531814,0,266851989,False,,service,15 mph,21.425,"LINESTRING (-112.105126 33.6118629, -112.1053531 33.6118997)",2,parking_aisle,,,,
2723531814,2723531798,0,266851981,False,,service,15 mph,30.121,"LINESTRING (-112.1053531 33.6118997, -112.1054152 33.6116338)",2,parking_aisle,,,,
2723531814,2723531810,0,266851989,False,,service,15 mph,21.425,"LINESTRING (-112.1053531 33.6118997, -112.105126 33.6118629)",2,parking_aisle,,,,
2723531817,2222693287,0,231940642,False,,service,15 mph,8.045,"LINESTRING (-112.1019644 33.6119331, -112.1020506 33.6119421)",2,parking_aisle,,,,
2723531817,2723531823,0,231940642,False,,service,15 mph,9.133,"LINESTRING (-112.1019644 33.6119331, -112.1018659 33.6119373)",2,parking_aisle,,,,
2723531823,2723531817,0,231940642,False,,service,15 mph,9.133,"LINESTRING (-112.1018659 33.6119373, -112.1019644 33.6119331)",2,parking_aisle,,,,
2723531823,2222693283,0,231940642,False,,service,15 mph,5.892,"LINESTRING (-112.1018659 33.6119373, -112.1018054 33.6119537)",2,parking_aisle,,,,
2723531825,2222693291,0,212413211,False,,service,15 mph,64.174,"LINESTRING (-112.1011251 33.6119711, -112.1004323 33.6119846)",2,parking_aisle,,,,
2723531825,2222693283,0,212413211,False,,service,15 mph,63.028,"LINESTRING (-112.1011251 33.6119711, -112.1018054 33.6119537)",2,parking_aisle,,,,
2723531831,2723531801,0,212413202,False,,service,15 mph,45.613,"LINESTRING (-112.1038258 33.6120691, -112.103824 33.6116589)",2,parking_aisle,,,,
2723531831,2723531848,0,212413202,False,,service,15 mph,27.278,"LINESTRING (-112.1038258 33.6120691, -112.1038293 33.6123144)",2,parking_aisle,,,,
2723531835,2222693278,0,212413203,False,,service,15 mph,30.016,"LINESTRING (-112.103661 33.6121045, -112.1036504 33.6118347)",2,parking_aisle,,,,
2723531835,2222693309,0,212413203,False,,service,15 mph,17.48,"LINESTRING (-112.103661 33.6121045, -112.1036597 33.6122617)",2,parking_aisle,,,,
2723531842,2723531846,0,266851993,False,,service,15 mph,19.829,"LINESTRING (-112.1046706 33.6121857, -112.1048253 33.612309)",2,parking_aisle,,,,
2723531842,2723531861,0,266851996,False,,service,15 mph,30.096,"LINESTRING (-112.1046706 33.6121857, -112.1044485 33.6123833)",2,parking_aisle,,,,
2723531846,2222693301,0,212413172,False,,service,15 mph,33.052,"LINESTRING (-112.1048253 33.612309, -112.105074 33.6120958)",2,parking_aisle,,,,
