u,v,key,osmid,name,highway,oneway,length,geometry,bridge,lanes,width,tunnel,maxspeed,junction,ref,access
6986592291,6986592290,0,327075106,,cycleway,False,11.473,"LINESTRING (19.2139207 47.5032696, 19.21402 47.5031912)",,,,,,,,
6988179534,6988179535,0,298653340,,cycleway,False,62.931,"LINESTRING (19.082022 47.5838849, 19.0819884 47.5833194)",,,,,,,,
6988179534,6177072586,0,298653340,,cycleway,False,59.125,"LINESTRING (19.082022 47.5838849, 19.0820536 47.5844162)",,,,,,,,
6988179535,6177070177,0,298653340,,cycleway,False,6.877,"LINESTRING (19.0819884 47.5833194, 19.0819847 47.5832576)",,,,,,,,
6988179535,6988179534,0,298653340,,cycleway,False,62.931,"LINESTRING (19.0819884 47.5833194, 19.082022 47.5838849)",,,,,,,,
6990902380,6235933845,0,67859936,,cycleway,False,2.62,"LINESTRING (19.1078174 47.5622511, 19.1078086 47.5622283)",,,,,,,,
6990902380,6235933846,0,67859936,,cycleway,False,5.204,"LINESTRING (19.1078174 47.5622511, 19.1078348 47.5622964)",,,,,,,,
6990902381,819181267,0,271575215,,cycleway,False,21.65,"LINESTRING (19.1067756 47.560103, 19.1066127 47.5599423)",,,,,,,,
6990902381,819181266,0,271575215,,cycleway,False,2.088,"LINESTRING (19.1067756 47.560103, 19.1067913 47.5601185)",,,,,,,,
7004974665,412348492,0,406812032,,cycleway,False,36.191,"LINESTRING (18.9999019 47.4611376, 18.9994263 47.461188)",,,,,,,,
7004974665,412348491,0,406812032,,cycleway,False,9.764,"LINESTRING (18.9999019 47.4611376, 19.0000311 47.4611286)",,,,,,,,
7005628246,1664494664,0,299652351,,cycleway,False,8.813,"LINESTRING (19.2100773 47.5165172, 19.2101844 47.5165496)",,,,,,,,
7005628246,1664494662,0,299652351,,cycleway,False,28.672,"LINESTRING (19.2100773 47.5165172, 19.209729 47.5164116)",,,,,,,,
7005628247,1664494720,0,299652354,,cycleway,False,13.274,"LINESTRING (19.2197645 47.5201992, 19.2199108 47.5202662)",,,,,,,,
7005628247,1664494719,0,299652354,,cycleway,False,34.781,"LINESTRING (19.2197645 47.5201992, 19.2193811 47.5200237)",,,,,,,,
7007409901,3568903295,0,353764247,,cycleway,False,6.439,"LINESTRING (19.0475055 47.4898231, 19.0474356 47.4897896)",,,,,,,,
7007409901,3568903293,0,353764247,,cycleway,False,2.069,"LINESTRING (19.0475055 47.4898231, 19.0475263 47.4898353)",,,,,,,,
7012374751,1870558914,0,622267491,,cycleway,False,9.32,"LINESTRING (19.1893267 47.5323145, 19.1894369 47.5323531)",,,,,,,,
7012374751,7012374752,0,622267491,,cycleway,False,15.495,"LINESTRING (19.1893267 47.5323145, 19.1891436 47.5322502)",,,,,,,,
7012374752,7012374751,0,622267491,,cycleway,False,15.495,"LINESTRING (19.1891436 47.5322502, 19.1893267 47.5323145)",,,,,,,,
7012374752,5877957807,0,622267491,,cycleway,False,3.207,"LINESTRING (19.1891436 47.5322502, 19.1891057 47.5322369)",,,,,,,,
7015285395,1376610001,0,659992162,,cycleway,False,2.444,"LINESTRING (19.033407 47.4634129, 19.0334384 47.4634072)",,,,,,,,
7015285395,7022625226,0,659992162,,cycleway,False,3.067,"LINESTRING (19.033407 47.4634129, 19.0333832 47.4634353)",,,,,,,,
7022625211,7022625227,0,659992162,,cycleway,False,14.399,"LINESTRING (19.0331325 47.4635232, 19.0333197 47.4634958)",,,,,,,,
7022625211,6782386377,0,659992162,,cycleway,False,7.062,"LINESTRING (19.0331325 47.4635232, 19.0330409 47.4635373)",,,,,,,,
7022625226,7015285395,0,659992162,,cycleway,False,3.067,"LINESTRING (19.0333832 47.4634353, 19.033407 47.4634129)",,,,,,,,
7022625226,6179303138,0,659992162,,cycleway,False,4.894,"LINESTRING (19.0333832 47.4634353, 19.0333551 47.463475)",,,,,,,,
7022625227,6179303138,0,659992162,,cycleway,False,3.526,"LINESTRING (19.0333197 47.4634958, 19.0333551 47.463475)",,,,,,,,
7022625227,7022625211,0,659992162,,cycleway,False,14.399,"LINESTRING (19.0333197 47.4634958, 19.0331325 47.4635232)",,,,,,,,
7053234414,6556221677,0,58643994,,cycleway,True,2.766,"LINESTRING (19.0236724 47.4648257, 19.0236753 47.4648505)",,,,,,,,
7100820302,354718262,0,263982999,,cycleway,False,34.321,"LINESTRING (18.9798769 47.5355623, 18.9802042 47.5353468)",,,,,,,,
7100820302,1376699748,0,263982999,,cycleway,False,39.023,"LINESTRING (18.9798769 47.5355623, 18.9795685 47.5358448)",,,,,,,,
7100820307,4495058865,0,263982999,,cycleway,False,3.131,"LINESTRING (18.9809495 47.5350774, 18.9809894 47.5350692)",,,,,,,,
7100820307,1376699641,0,263982999,,cycleway,False,35.528,"LINESTRING (18.9809495 47.5350774, 18.980526 47.53522)",,,,,,,,
7102319829,6856779275,0,760265857,,cycleway,False,6.982,"LINESTRING (19.244375 47.5357117, 19.2444282 47.5357632)",,,,,,,,
7102319829,7102319830,0,760265858,,cycleway,False,78.394,"LINESTRING (19.244375 47.5357117, 19.2436032 47.5352368)",yes,,,,,,,
7102319830,6856779273,0,732262870,,cycleway,False,43.181,"LINESTRING (19.2436032 47.5352368, 19.2431895 47.534967)",,,,,,,,
7102319830,7102319829,0,760265858,,cycleway,False,78.394,"LINESTRING (19.2436032 47.5352368, 19.244375 47.5357117)",yes,,,,,,,
7116893690,3933777853,0,298687775,,cycleway,False,49.016,"LINESTRING (19.0735827 47.5503375, 19.0734234 47.54991)",,,,,,,,
7116893690,1903052358,0,298687775,,cycleway,False,26.003,"LINESTRING (19.0735827 47.5503375, 19.0736677 47.5505642)",,,,,,,,
7116893691,3933777850,0,298687775,,cycleway,False,18.692,"LINESTRING (19.0731422 47.5491603, 19.0730819 47.5489972)",,,,,,,,
7116893691,1903052345,0,298687775,,cycleway,False,17.307,"LINESTRING (19.0731422 47.5491603, 19.0731981 47.5493113)",,,,,,,,
7122972980,3605192263,0,354868306,,cycleway,True,9.854,"LINESTRING (19.0990056 47.5207669, 19.0988922 47.5207223)",,,,,,,,
7136378114,5520071297,0,220129597,,cycleway,False,4.471,"LINESTRING (19.0737746 47.4376515, 19.073815 47.437622)",,,,,,,,
7136378114,2292478592,0,220129597,,cycleway,False,19.417,"LINESTRING (19.0737746 47.4376515, 19.073599 47.4377795)",,,,,,,,
7136379992,2219288770,0,264976142,,cycleway,False,97.913,"LINESTRING (19.073859 47.4351574, 19.0751558 47.4350805)",,,,,,,,
7136379992,2701425384,0,837140396,,cycleway,False,20.869,"LINESTRING (19.073859 47.4351574, 19.0735822 47.4351703)",,,,,,,,
7149435468,2924589978,0,100005223,,cycleway,False,7.243,"LINESTRING (19.0232895 47.4637855, 19.0233818 47.4637668)",,,,,,,,
7149435468,7149435475,0,100005223,,cycleway,False,1.29,"LINESTRING (19.0232895 47.4637855, 19.0232731 47.4637889)",,,,,,,,
7149435469,7149435475,0,100005223,,cycleway,False,1.756,"LINESTRING (19.0232512 47.4637944, 19.0232731 47.4637889)",,,,,,,,
7149435469,7149435470,0,100005223,,cycleway,False,1.289,"LINESTRING (19.0232512 47.4637944, 19.0232351 47.4637984)",,,,,,,,
7149435470,7149435469,0,100005223,,cycleway,False,1.289,"LINESTRING (19.0232351 47.4637984, 19.0232512 47.4637944)",,,,,,,,
7149435470,7149435476,0,100005223,,cycleway,False,3.341,"LINESTRING (19.0232351 47.4637984, 19.0231934 47.4638088)",,,,,,,,
7149435471,6533013579,0,100005223,,cycleway,False,4.275,"LINESTRING (19.0231621 47.4638832, 19.0232182 47.4638769)",,,,,,,,
7149435471,7149435472,0,100005223,,cycleway,False,1.423,"LINESTRING (19.0231621 47.4638832, 19.0231434 47.4638852)",,,,,,,,
7149435472,7149435471,0,100005223,,cycleway,False,1.423,"LINESTRING (19.0231434 47.4638852, 19.0231621 47.4638832)",,,,,,,,
7149435472,7149435473,0,100005223,,cycleway,False,1.684,"LINESTRING (19.0231434 47.4638852, 19.0231213 47.4638877)",,,,,,,,
7149435473,7149435472,0,100005223,,cycleway,False,1.684,"LINESTRING (19.0231213 47.4638877, 19.0231434 47.4638852)",,,,,,,,
7149435473,7149435474,0,100005223,,cycleway,False,0.793,"LINESTRING (19.0231213 47.4638877, 19.0231109 47.4638889)",,,,,,,,
7149435474,7149435473,0,100005223,,cycleway,False,0.793,"LINESTRING (19.0231109 47.4638889, 19.0231213 47.4638877)",,,,,,,,
7149435474,2853675627,0,100005223,,cycleway,False,2.261,"LINESTRING (19.0231109 47.4638889, 19.0230812 47.4638921)",,,,,,,,
7149435475,7149435468,0,100005223,,cycleway,False,1.29,"LINESTRING (19.0232731 47.4637889, 19.0232895 47.4637855)",,,,,,,,
7149435475,7149435469,0,100005223,,cycleway,False,1.756,"LINESTRING (19.0232731 47.4637889, 19.0232512 47.4637944)",,,,,,,,
7149435476,7149435470,0,100005223,,cycleway,False,3.341,"LINESTRING (19.0231934 47.4638088, 19.0232351 47.4637984)",,,,,,,,
7149435476,6533013579,0,100005223,,cycleway,False,7.799,"LINESTRING (19.0231934 47.4638088, 19.0232182 47.4638769)",,,,,,,,
7165166023,726592183,0,779999099,,cycleway,False,1.798,"LINESTRING (19.0348945 47.4731926, 19.0348839 47.4732071)",,,,,,,,
7165166023,4565652397,0,779999099,,cycleway,False,1.313,"LINESTRING (19.0348945 47.4731926, 19.0349022 47.473182)",,,,,,,,
7190880388,1737620760,0,299923595,,cycleway,False,8.612,"LINESTRING (19.230679 47.4842984, 19.2307882 47.4843219)",,,,,,,,
7190880388,7190880389,0,299923595,,cycleway,False,76.776,"LINESTRING (19.230679 47.4842984, 19.2296573 47.4842962)",,,,,,,,
7190880389,7190880388,0,299923595,,cycleway,False,76.776,"LINESTRING (19.2296573 47.4842962, 19.230679 47.4842984)",,,,,,,,
7190880389,1737620763,0,299923595,,cycleway,False,81.13,"LINESTRING (19.2296573 47.4842962, 19.228583 47.4843687)",,,,,,,,
7190880390,1737620762,0,299923604,,cycleway,False,12.894,"LINESTRING (19.2310948 47.4842955, 19.2312635 47.4843167)",,,,,,,,
7190880390,1934123606,0,299923604,,cycleway,False,8.583,"LINESTRING (19.2310948 47.4842955, 19.2309815 47.4843053)",,,,,,,,
7194905824,4548203379,0,770827696,,cycleway,False,4.067,"LINESTRING (19.0594496 47.4771704, 19.0593957 47.4771671)",,,,,,,,
7194905824,638352446,0,770827697,,cycleway,False,10.898,"LINESTRING (19.0594496 47.4771704, 19.0595932 47.4771568)",,,,,,,,
7194905825,688953648,0,370341003,,cycleway,False,3.558,"LINESTRING (19.059673 47.4770584, 19.0597016 47.4770329)",,,,,,,,
7194905825,638352439,0,370341003,,cycleway,False,5.753,"LINESTRING (19.059673 47.4770584, 19.0596267 47.4770996)",,,,,,,,
7194923268,7194923269,0,770826440,,cycleway,True,16.982,"LINESTRING (19.0244142 47.4689874, 19.0242224 47.4689067)",,,,,,,,
7194923269,7194923270,0,770826440,,cycleway,True,2.814,"LINESTRING (19.0242224 47.4689067, 19.024213 47.4688822)",,,,,,,,
7194923270,1315149909,0,770826440,,cycleway,True,3.23,"LINESTRING (19.024213 47.4688822, 19.0242281 47.468855)",,,,,,,,
7194923271,5594717467,0,770826440,,cycleway,True,5.52,"LINESTRING (19.0243029 47.4687499, 19.0242956 47.4687005)",,,,,,,,
7194923272,3708650868,0,770826440,,cycleway,True,13.435,"LINESTRING (19.024283 47.4686399, 19.0242622 47.4685199)",,,,,,,,
7214781992,7214781993,0,298687785,,cycleway,False,5.052,"LINESTRING (19.0850299 47.5532928, 19.0850757 47.5533261)",,,,,,,,
7214781992,2006410177,0,298687785,,cycleway,False,24.059,"LINESTRING (19.0850299 47.5532928, 19.084798 47.5531434)",,,,,,,,
7214781993,7214781994,0,298687785,,cycleway,False,2.776,"LINESTRING (19.0850757 47.5533261, 19.0851032 47.5533428)",,,,,,,,
7214781993,7214781992,0,298687785,,cycleway,False,5.052,"LINESTRING (19.0850757 47.5533261, 19.0850299 47.5532928)",,,,,,,,
7214781994,2915433070,0,298687785,,cycleway,False,2.268,"LINESTRING (19.0851032 47.5533428, 19.0851249 47.553357)",,,,,,,,
7214781994,7214781993,0,298687785,,cycleway,False,2.776,"LINESTRING (19.0851032 47.5533428, 19.0850757 47.5533261)",,,,,,,,
7234563152,3893961334,0,313661920,EuroVelo-6 budai Duna-parti kerékpárút,cycleway,False,30.612,"LINESTRING (19.0392885 47.5074255, 19.0392556 47.5076999)",,,,,,,,
7234563152,288825250,0,313661920,EuroVelo-6 budai Duna-parti kerékpárút,cycleway,False,38.233,"LINESTRING (19.0392885 47.5074255, 19.0393111 47.507082)",,,,,,,,
7256566849,1316557228,0,116873959,,cycleway,False,2.508,"LINESTRING (19.0414484 47.4977595, 19.0414176 47.4977508)",,,,,,,,
7256566849,7256566852,0,116873959,,cycleway,False,3.369,"LINESTRING (19.0414484 47.4977595, 19.0414897 47.4977713)",,,,,,,,
7256566852,7256566849,0,116873959,,cycleway,False,3.369,"LINESTRING (19.0414897 47.4977713, 19.0414484 47.4977595)",,,,,,,,
7256566852,1316557341,0,116873959,,cycleway,False,4.024,"LINESTRING (19.0414897 47.4977713, 19.0415391 47.4977853)",,,,,,,,
7259115950,5314400750,0,251800889,,cycleway,False,5.462,"LINESTRING (19.1621155 47.4741961, 19.1621585 47.4742357)",,,,,,,,
7259115950,727645359,0,251800889,,cycleway,False,62.809,"LINESTRING (19.1621155 47.4741961, 19.1616209 47.4737408)",,,,,,,,
7277750912,7277750913,0,59504944,,cycleway,False,2.993,"LINESTRING (19.0453192 47.4910763, 19.0453052 47.4911015)",,,,,,,,
7277750912,738617583,0,59504944,,cycleway,False,51.072,"LINESTRING (19.0453192 47.4910763, 19.0455577 47.4906462)",,,,,,,,
7277750913,3479692623,0,59504944,,cycleway,False,9.511,"LINESTRING (19.0453052 47.4911015, 19.0452608 47.4911816)",,,,,,,,
7277750913,7277750912,0,59504944,,cycleway,False,2.993,"LINESTRING (19.0453052 47.4911015, 19.0453192 47.4910763)",,,,,,,,
7294731807,2599748087,0,219889425,,cycleway,False,5.368,"LINESTRING (19.1271997 47.4637285, 19.1272525 47.463761)",,,,,,,,
7294731807,280453409,0,219889425,,cycleway,False,2.99,"LINESTRING (19.1271997 47.4637285, 19.127169 47.4637114)",,,,,,,,
7331472116,1716989835,0,159589202,,cycleway,False,7.364,"LINESTRING (19.0665588 47.5337977, 19.066618 47.5338505)",,,,,,,,
7331472116,1716989830,0,159589202,,cycleway,False,2.024,"LINESTRING (19.0665588 47.5337977, 19.0665425 47.5337832)",,,,,,,,
7331472121,1716989812,0,159589202,,cycleway,False,8.515,"LINESTRING (19.0661997 47.5336409, 19.0663082 47.5336632)",,,,,,,,
7331472121,1716989807,0,159589202,,cycleway,False,1.21,"LINESTRING (19.0661997 47.5336409, 19.0661843 47.5336377)",,,,,,,,
7340992599,7340992600,0,785407649,,cycleway,False,6.605,"LINESTRING (19.1789229 47.5091581, 19.1790106 47.5091625)",,,,,,,,
7340992600,7340992599,0,785407649,,cycleway,False,6.605,"LINESTRING (19.1790106 47.5091625, 19.1789229 47.5091581)",,,,,,,,
7340992600,7340992601,0,785407649,,cycleway,False,8.908,"LINESTRING (19.1790106 47.5091625, 19.1791079 47.5092083)",,,,,,,,
7340992601,7340992600,0,785407649,,cycleway,False,8.908,"LINESTRING (19.1791079 47.5092083, 19.1790106 47.5091625)",,,,,,,,
7340992601,7340992602,0,785407649,,cycleway,False,9.633,"LINESTRING (19.1791079 47.5092083, 19.1792324 47.5092291)",,,,,,,,
7340992602,7340992601,0,785407649,,cycleway,False,9.633,"LINESTRING (19.1792324 47.5092291, 19.1791079 47.5092083)",,,,,,,,
7340992602,7340992603,0,785407649,,cycleway,False,8.153,"LINESTRING (19.1792324 47.5092291, 19.1793335 47.5092558)",,,,,,,,
7340992603,7340992602,0,785407649,,cycleway,False,8.153,"LINESTRING (19.1793335 47.5092558, 19.1792324 47.5092291)",,,,,,,,
7340992603,7340992604,0,785407649,,cycleway,False,4.048,"LINESTRING (19.1793335 47.5092558, 19.1793865 47.5092624)",,,,,,,,
7340992604,7340992603,0,785407649,,cycleway,False,4.048,"LINESTRING (19.1793865 47.5092624, 19.1793335 47.5092558)",,,,,,,,
7340992604,7340992605,0,785407649,,cycleway,False,3.414,"LINESTRING (19.1793865 47.5092624, 19.1794161 47.5092391)",,,,,,,,
7340992605,7340992604,0,785407649,,cycleway,False,3.414,"LINESTRING (19.1794161 47.5092391, 19.1793865 47.5092624)",,,,,,,,
7340992605,7340992606,0,785407649,,cycleway,False,6.305,"LINESTRING (19.1794161 47.5092391, 19.1794703 47.5091958)",,,,,,,,
7340992606,7340992605,0,785407649,,cycleway,False,6.305,"LINESTRING (19.1794703 47.5091958, 19.1794161 47.5092391)",,,,,,,,
7340992606,371194084,0,785407649,,cycleway,False,5.717,"LINESTRING (19.1794703 47.5091958, 19.1795456 47.5091883)",,,,,,,,
7341015842,7341015843,0,190585809,,cycleway,False,10.508,"LINESTRING (19.1360207 47.5053995, 19.1360845 47.5053154)",,,,,,,,
7341015842,2012319904,0,190585809,,cycleway,False,9.426,"LINESTRING (19.1360207 47.5053995, 19.1359478 47.5054685)",,,,,,,,
7341015843,2012319885,0,190585809,,cycleway,False,10.473,"LINESTRING (19.1360845 47.5053154, 19.1361338 47.5052273)",,,,,,,,
7341015843,7341015842,0,190585809,,cycleway,False,10.508,"LINESTRING (19.1360845 47.5053154, 19.1360207 47.5053995)",,,,,,,,
7342631750,2020444835,0,282159930,,cycleway,False,80.89,"LINESTRING (19.1260421 47.5047183, 19.1271051 47.5048347)",,,,,,,,
7342631750,2020444833,0,282159930,,cycleway,False,19.147,"LINESTRING (19.1260421 47.5047183, 19.1257912 47.5046879)",,,,,,,,
7342631758,2020444833,0,157599677,,cycleway,False,16.43,"LINESTRING (19.1255754 47.5046638, 19.1257912 47.5046879)",,,,,,,,
7342631758,1698441395,0,157599677,,cycleway,False,88.2,"LINESTRING (19.1255754 47.5046638, 19.1244186 47.5045278)",,,,,,,,
7342631764,1698441521,0,157598377,,cycleway,False,7.499,"LINESTRING (19.1230928 47.5056647, 19.1231774 47.5057005)",,,,,,,,
7342631764,1698441390,0,157598377,,cycleway,False,9.075,"LINESTRING (19.1230928 47.5056647, 19.1229825 47.5056314)",,,,,,,,
7342631765,1698441606,0,157598377,,cycleway,False,4.976,"LINESTRING (19.1242714 47.504524, 19.1243371 47.5045183)",,,,,,,,
7342631765,5018662956,0,157598377,,cycleway,False,4.229,"LINESTRING (19.1242714 47.504524, 19.1242269 47.5045473)",,,,,,,,
7343421286,288825255,0,545011821,,cycleway,False,5.31,"LINESTRING (19.039455 47.5140029, 19.0393986 47.5140317)",,,,,,,,
7343421286,2055698644,0,545011821,,cycleway,False,2.624,"LINESTRING (19.039455 47.5140029, 19.0394829 47.5139887)",,,,,,,,
7343421287,2055698644,0,545011821,,cycleway,False,2.968,"LINESTRING (19.0395218 47.513984, 19.0394829 47.5139887)",,,,,,,,
7343421287,2055698640,0,545011821,,cycleway,False,3.477,"LINESTRING (19.0395218 47.513984, 19.0395674 47.5139786)",,,,,,,,
7343421288,4951079678,0,523077723,,cycleway,False,1.474,"LINESTRING (19.0397393 47.5139657, 19.0397197 47.5139663)",,,,,,,,
7343421288,5093155571,0,523077723,,cycleway,False,2.646,"LINESTRING (19.0397393 47.5139657, 19.0397745 47.5139646)",,,,,,,,
7343421289,683890815,0,523077723,,cycleway,False,0.768,"LINESTRING (19.0396952 47.5139674, 19.039685 47.5139679)",,,,,,,,
7343421289,7343421290,0,523077723,,cycleway,False,0.271,"LINESTRING (19.0396952 47.5139674, 19.0396988 47.5139673)",,,,,,,,
7343421290,7343421289,0,523077723,,cycleway,False,0.271,"LINESTRING (19.0396988 47.5139673, 19.0396952 47.5139674)",,,,,,,,
7343421290,7343421291,0,523077723,,cycleway,False,1.069,"LINESTRING (19.0396988 47.5139673, 19.039713 47.5139666)",,,,,,,,
7343421291,7343421290,0,523077723,,cycleway,False,1.069,"LINESTRING (19.039713 47.5139666, 19.0396988 47.5139673)",,,,,,,,
7343421291,4951079678,0,523077723,,cycleway,False,0.504,"LINESTRING (19.039713 47.5139666, 19.0397197 47.5139663)",,,,,,,,
7344567799,2379476617,0,299749076,,cycleway,False,9.196,"LINESTRING (19.0255328 47.4112755, 19.025414 47.4112561)",,,,,,,,
7344567799,3037892654,0,299749076,,cycleway,False,3.016,"LINESTRING (19.0255328 47.4112755, 19.0255725 47.4112792)",,,,,,,,
7362969024,7362993937,0,183628664,,cycleway,False,296.826,"LINESTRING (19.3052235 47.4666639, 19.3085947 47.465274)",,,,,,,,
7362969024,7362969035,0,183628664,,cycleway,False,15.872,"LINESTRING (19.3052235 47.4666639, 19.3050589 47.4667533)",,,,,,,,
7362969035,7362969024,0,183628664,,cycleway,False,15.872,"LINESTRING (19.3050589 47.4667533, 19.3052235 47.4666639)",,,,,,,,
7362969035,1737619904,0,183628664,,cycleway,False,3.893,"LINESTRING (19.3050589 47.4667533, 19.3050185 47.4667752)",,,,,,,,
7362969038,1737619904,0,183628664,,cycleway,False,261.738,"LINESTRING (19.3019151 47.4678426, 19.3050185 47.4667752)",,,,,,,,
7362969038,1737619905,0,183628664,,cycleway,False,7.556,"LINESTRING (19.3019151 47.4678426, 19.3018255 47.4678734)",,,,,,,,
7362993937,7362993942,0,183628664,,cycleway,False,7.838,"LINESTRING (19.3085947 47.465274, 19.3086839 47.4652375)",,,,,,,,
7362993937,7362969024,0,183628664,,cycleway,False,296.826,"LINESTRING (19.3085947 47.465274, 19.3052235 47.4666639)",,,,,,,,
7362993942,1306648207,0,183628664,,cycleway,False,6.068,"LINESTRING (19.3086839 47.4652375, 19.3087569 47.4652142)",,,,,,,,
7362993942,7362993937,0,183628664,,cycleway,False,7.838,"LINESTRING (19.3086839 47.4652375, 19.3085947 47.465274)",,,,,,,,
7369657996,7369657997,0,179888783,,cycleway,False,6.523,"LINESTRING (19.0912077 47.5105642, 19.0912648 47.51052)",,,,,,,,
7369657996,277199000,0,179888783,,cycleway,False,4.754,"LINESTRING (19.0912077 47.5105642, 19.091213 47.5106068)",,,,,,,,
7369657997,7369657998,0,179888783,,cycleway,False,85.6,"LINESTRING (19.0912648 47.51052, 19.092177 47.5100585)",,,,,,,,
7369657997,7369657996,0,179888783,,cycleway,False,6.523,"LINESTRING (19.0912648 47.51052, 19.0912077 47.5105642)",,,,,,,,
7369657998,277199001,0,179888783,,cycleway,False,72.988,"LINESTRING (19.092177 47.5100585, 19.0929197 47.5096352)",,,,,,,,
7369657998,7369657997,0,179888783,,cycleway,False,85.6,"LINESTRING (19.092177 47.5100585, 19.0912648 47.51052)",,,,,,,,
7387086407,412348500,0,292310316,,cycleway,False,20.992,"LINESTRING (18.9934804 47.4621613, 18.9932067 47.4621987)",,,,,,,,
7387086407,6187521531,0,292310316,,cycleway,False,15.813,"LINESTRING (18.9934804 47.4621613, 18.9936866 47.4621332)",,,,,,,,
7389590044,6614973217,0,277760678,,cycleway,False,23.702,"LINESTRING (19.008612 47.4525079, 19.0089193 47.4524604)",,,,,,,,
7389590044,5701901238,0,790415565,,cycleway,False,9.856,"LINESTRING (19.008612 47.4525079, 19.0084842 47.4525276)",,,,,,,,
7396135987,1351452397,0,120551646,,cycleway,False,4.909,"LINESTRING (19.0347745 47.473343, 19.034741 47.4733809)",,,,,,,,
7396135987,7396135988,0,120551646,,cycleway,False,4.266,"LINESTRING (19.0347745 47.473343, 19.0348037 47.4733101)",,,,,,,,
7396135988,7396135987,0,120551646,,cycleway,False,4.266,"LINESTRING (19.0348037 47.4733101, 19.0347745 47.473343)",,,,,,,,
7396135988,1351452395,0,120551646,,cycleway,False,5.08,"LINESTRING (19.0348037 47.4733101, 19.0348384 47.4732709)",,,,,,,,
7399297217,726722392,0,54586269,,cycleway,False,115.31,"LINESTRING (18.9900613 47.5219962, 18.9889629 47.5227209)",,,,,,,,
7399297217,6240642299,0,54586269,,cycleway,False,2.62,"LINESTRING (18.9900613 47.5219962, 18.9900862 47.5219797)",,,,,,,,
7405077649,2710087374,0,344738661,,cycleway,True,49.559,"LINESTRING (19.058878 47.5256938, 19.058256 47.5258429)",,,,,,,,
7411053598,3038533377,0,792548872,,cycleway,False,4.572,"LINESTRING (19.2546575 47.4760801, 19.2546966 47.4760486)",,,,,,,,
7411053598,7411053599,0,792548872,,cycleway,False,4.265,"LINESTRING (19.2546575 47.4760801, 19.2546479 47.4761179)",,,,,,,,
7411053599,7411053598,0,792548872,,cycleway,False,4.265,"LINESTRING (19.2546479 47.4761179, 19.2546575 47.4760801)",,,,,,,,
7411053599,7411053603,0,792548872,,cycleway,False,8.532,"LINESTRING (19.2546479 47.4761179, 19.2546719 47.4761929)",,,,,,,,
7411053600,7411053603,0,299788521,,cycleway,False,6.346,"LINESTRING (19.2546922 47.4762483, 19.2546719 47.4761929)",,,,,,,,
7411053600,3038533376,0,299788521,,cycleway,False,3.404,"LINESTRING (19.2546922 47.4762483, 19.2547058 47.4762775)",,,,,,,,
7411053603,7411053600,0,299788521,,cycleway,False,6.346,"LINESTRING (19.2546719 47.4761929, 19.2546922 47.4762483)",,,,,,,,
7411053603,7411053599,0,792548872,,cycleway,False,8.532,"LINESTRING (19.2546719 47.4761929, 19.2546479 47.4761179)",,,,,,,,
7416596263,1679619292,0,298653362,,cycleway,False,6.436,"LINESTRING (19.0980989 47.6064913, 19.0980532 47.6064423)",,,,,,,,
7416596263,1679619304,0,298653362,,cycleway,False,370.604,"LINESTRING (19.0980989 47.6064913, 19.1007327 47.6093118)",,,,,,,,
7431031111,819181261,0,67859936,,cycleway,False,42.882,"LINESTRING (19.1088259 47.5623271, 19.1082544 47.5623256)",,,,,,,,
7431031111,6235933867,0,67859936,,cycleway,False,18.113,"LINESTRING (19.1088259 47.5623271, 19.1090673 47.5623277)",,,,,,,,
7441388359,1737619937,0,299923629,,cycleway,False,5.936,"LINESTRING (19.2567569 47.4793859, 19.2568323 47.47937)",,,,,,,,
7441388359,1737619938,0,795590701,,cycleway,False,16.708,"LINESTRING (19.2567569 47.4793859, 19.2565441 47.4794294)",,,,,,,,
7441750860,948494221,0,81401180,,cycleway,False,14.444,"LINESTRING (19.2580313 47.4838359, 19.2582235 47.4838372)",,,,,,,,
7441750860,7441750861,0,81401180,,cycleway,False,14.261,"LINESTRING (19.2580313 47.4838359, 19.2578451 47.4838111)",,,,,,,,
7441750861,7441750860,0,81401180,,cycleway,False,14.261,"LINESTRING (19.2578451 47.4838111, 19.2580313 47.4838359)",,,,,,,,
7441750861,5597097157,0,81401180,,cycleway,False,28.758,"LINESTRING (19.2578451 47.4838111, 19.2574632 47.4837944)",,,,,,,,
7441750864,7441750865,0,81401180,,cycleway,False,33.859,"LINESTRING (19.2550437 47.4833999, 19.2554848 47.483462)",,,,,,,,
7441750864,1307321828,0,81401180,,cycleway,False,29.959,"LINESTRING (19.2550437 47.4833999, 19.254651 47.4833534)",,,,,,,,
7441750865,7441750866,0,81401180,,cycleway,False,35.575,"LINESTRING (19.2554848 47.483462, 19.2559462 47.4835336)",,,,,,,,
7441750865,7441750864,0,81401180,,cycleway,False,33.859,"LINESTRING (19.2554848 47.483462, 19.2550437 47.4833999)",,,,,,,,
7441750866,5597097157,0,81401180,,cycleway,False,117.627,"LINESTRING (19.2559462 47.4835336, 19.2574632 47.4837944)",,,,,,,,
7441750866,7441750865,0,81401180,,cycleway,False,35.575,"LINESTRING (19.2559462 47.4835336, 19.2554848 47.483462)",,,,,,,,
7441750867,5597097156,0,81401180,,cycleway,False,7.939,"LINESTRING (19.2583916 47.483908, 19.2584876 47.4839378)",,,,,,,,
