u,v,key,osmid,oneway,name,highway,length,geometry,bridge,width,lanes,tunnel,maxspeed,junction,ref,access
4053340059,1912122491,0,"[180751776, 407534311, 265344784, 265344785, 265344786, 27141393, 280150998]",False,,cycleway,709.0989999999997,"LINESTRING (19.0464653 47.5395877, 19.0466807 47.5395142, 19.0467515 47.5394811, 19.0467975 47.5394515, 19.0468245 47.5394211, 19.0468606 47.5392612, 19.0468643 47.5391116, 19.0468688 47.538929, 19.0468664 47.5388934, 19.0468568 47.538828, 19.0468456 47.5387861, 19.0468347 47.5387462, 19.0468302 47.5387299, 19.046855 47.5387055, 19.0469247 47.5386159, 19.0469442 47.5385072, 19.0469329 47.5380825, 19.0469108 47.5377944, 19.0468336 47.5374235, 19.0464738 47.5366977, 19.0464103 47.5365959, 19.0460662 47.5361083, 19.0459095 47.5358886, 19.0457582 47.5357806, 19.0456097 47.5355731, 19.0455239 47.53545, 19.0453576 47.5352309, 19.0450598 47.5349466, 19.0448638 47.5347419, 19.0447621 47.5346478, 19.0445558 47.5344314, 19.0445154 47.5343925, 19.0443307 47.534186, 19.0442659 47.5341136, 19.0442322 47.5340731, 19.0441876 47.5340257, 19.0440889 47.5339209, 19.0440319 47.5338655)",,,,,,,,
4054231669,685050583,0,"[313104865, 396603338, 54357169, 290395570, 403039799, 345221085]",False,,cycleway,1870.2460000000005,"LINESTRING (19.0415976 47.4149673, 19.0417877 47.4153102, 19.0420152 47.4157241, 19.0421813 47.4160678, 19.042308 47.4163875, 19.0424288 47.4168025, 19.0425092 47.4172061, 19.0425369 47.4176105, 19.0425153 47.4182594, 19.0423893 47.4199921, 19.0421323 47.4235225, 19.0420525 47.424795, 19.0420561 47.425028, 19.0420763 47.4260402, 19.0421066 47.4262136, 19.0421258 47.4262891, 19.0421715 47.4264142, 19.042457 47.4268511, 19.0424736 47.4268856, 19.0425029 47.4269461, 19.0425385 47.4270198, 19.0427048 47.42737, 19.0428274 47.427682, 19.0428919 47.4278446, 19.0431549 47.4284631, 19.0432553 47.4288039, 19.0434748 47.4296323, 19.0435467 47.4298677, 19.0435609 47.4299141, 19.0436143 47.4300887, 19.0436317 47.4301277, 19.0436692 47.43018, 19.0436901 47.4302364, 19.0436797 47.4302907, 19.043653 47.4303202, 19.0435808 47.4303633, 19.0434965 47.4303838, 19.0434201 47.4303965, 19.043339 47.4303966, 19.042678 47.4303289, 19.0425924 47.4303169, 19.042476 47.430277, 19.0424197 47.4302712, 19.0424215 47.4302976, 19.0424579 47.4306053)",yes,,,,,,,
4118457690,3957504148,0,"[9927864, 392532553]",False,,cycleway,91.85099999999998,"LINESTRING (19.0283798 47.5699443, 19.0284253 47.5699994, 19.0286861 47.5702794, 19.0286989 47.5702982, 19.0287261 47.5703365, 19.0287317 47.5703701, 19.0287222 47.570404, 19.0286972 47.5704185, 19.0285232 47.5704621, 19.0285188 47.5704864, 19.028547 47.5705348, 19.0285887 47.5706063)",,,,,,,,
4118767971,4459032535,0,"[448933132, 518191997]",False,,cycleway,296.32099999999997,"LINESTRING (19.0170638 47.5741846, 19.0167085 47.5743164, 19.0166786 47.5743566, 19.016413 47.574459, 19.01635 47.5744545, 19.0151103 47.5749443, 19.0147559 47.5751205, 19.0143981 47.575338, 19.0141722 47.575516, 19.0139513 47.5757433)",,,,,,,,
4118767971,3957504148,0,518191997,False,,cycleway,961.4419999999999,"LINESTRING (19.0170638 47.5741846, 19.0174305 47.574048, 19.0188356 47.5735165, 19.0199822 47.5729972, 19.0206608 47.5726787, 19.0213165 47.5723761, 19.0218185 47.5722002, 19.0219048 47.5721776, 19.0219511 47.5721876, 19.0222004 47.5721211, 19.0222374 47.5720911, 19.0236088 47.5718083, 19.0257519 47.5713681, 19.0261225 47.5712943, 19.0271042 47.5710419, 19.0276814 47.5708713, 19.0277182 47.5708811, 19.027977 47.5708011, 19.0279978 47.5707748, 19.0285887 47.5706063)",,,,,,,,
4118767971,3957504268,0,"[731824968, 731824969, 392532552, 392532556]",False,,"['cycleway', 'path', 'footway']",452.204,"LINESTRING (19.0170638 47.5741846, 19.0170303 47.5741366, 19.0169598 47.5740422, 19.0169292 47.5740037, 19.0169026 47.5739702, 19.0167844 47.5738069, 19.0163646 47.5741001, 19.0161143 47.5742244, 19.015607 47.5744287, 19.0147725 47.5747034, 19.0145127 47.5747768, 19.0144565 47.574742, 19.0143994 47.5746936, 19.0145627 47.5746251, 19.0147239 47.5745217, 19.014864 47.5743862, 19.0149892 47.5742217, 19.015012 47.5741918, 19.0152676 47.5738859, 19.0154878 47.5735427, 19.0156967 47.5732663)",,,,,,,,
4119691644,1380502668,0,"[298531688, 298348397]",False,,cycleway,95.291,"LINESTRING (19.1092278 47.459808, 19.1091785 47.4599098, 19.1093692 47.4600665, 19.1094734 47.4601523, 19.1097516 47.4601498, 19.1099445 47.4599391)",,,,,,,,
4121684395,1239628845,0,410338482,False,,cycleway,4.216,"LINESTRING (19.1954736 47.534509, 19.1955272 47.5344977)",,,,,,,,
4121684395,6173618788,0,176556781,False,,cycleway,1142.899,"LINESTRING (19.1954736 47.534509, 19.1963466 47.5348266, 19.1976889 47.5353391, 19.1979458 47.535429, 19.1980733 47.535492, 19.1986013 47.5356721, 19.198685 47.5357423, 19.1987958 47.5357937, 19.1988789 47.5358092, 19.1990412 47.5358333, 19.2000637 47.536191, 19.2007271 47.5364304, 19.2008196 47.5364882, 19.2011128 47.5366022, 19.2023201 47.5370246, 19.2034712 47.5374429, 19.2044443 47.5378087, 19.2059139 47.53849, 19.2073087 47.5392098, 19.2084358 47.5398193)",,,,,,,,
4121684395,5877957805,0,622267491,False,,cycleway,636.8880000000001,"LINESTRING (19.1954736 47.534509, 19.1951591 47.5343946, 19.1943811 47.5341148, 19.1942177 47.5340787, 19.1940854 47.5340505, 19.1939143 47.5339914, 19.1938792 47.5339586, 19.1934998 47.5338016, 19.1922823 47.5333551, 19.1915223 47.5330809, 19.1908032 47.5328368, 19.190411 47.5326896, 19.1898381 47.5324841, 19.1894369 47.5323531, 19.1893267 47.5323145, 19.1891436 47.5322502, 19.1891057 47.5322369, 19.1884719 47.5319976, 19.1884706 47.5319851, 19.1885177 47.5319595, 19.1886133 47.5319137, 19.1886257 47.5318872, 19.1885838 47.5318378, 19.1885376 47.5317833, 19.1885384 47.5317658, 19.1885524 47.5317507, 19.1886142 47.5317218)",,,,,,,,
4122099094,1834641975,0,81401109,False,,cycleway,10.493,"LINESTRING (19.238701 47.4984469, 19.2386272 47.4984264, 19.2385871 47.4984145, 19.2385752 47.4984072)",,,,,,,,
4123600984,1467418372,0,340409428,False,,cycleway,2.902,"LINESTRING (19.1498985 47.461848, 19.149883 47.4618241)",,,,,,,,
4123602405,4123602408,0,410550615,False,,cycleway,7.54,"LINESTRING (19.1275929 47.4653101, 19.127667 47.4653558)",,,,,,,,
4123602405,5560741399,0,299343519,False,,cycleway,177.98299999999998,"LINESTRING (19.1275929 47.4653101, 19.1275626 47.4653385, 19.1275185 47.4653559, 19.1274632 47.46538, 19.1273884 47.4653758, 19.1272992 47.4653872, 19.1272322 47.4654171, 19.1269505 47.4655143, 19.1268923 47.4655355, 19.1268434 47.4655492, 19.1267734 47.4655561, 19.1266143 47.4655472, 19.1264517 47.4655551, 19.1263429 47.4655839, 19.1262711 47.4656215, 19.1261717 47.4656983, 19.1259805 47.4657406, 19.1258532 47.4657771, 19.1258151 47.4657931, 19.1257288 47.4658292, 19.1255988 47.4658843, 19.1255432 47.465961)",,,,,,,,
4123602405,2290198191,0,"[781339263, 131564190, 299344030, 299343519]",False,,cycleway,237.445,"LINESTRING (19.1275929 47.4653101, 19.1276064 47.4651918, 19.1276579 47.465152, 19.12815 47.464972, 19.1283084 47.4649027, 19.1284028 47.4648603, 19.1283538 47.4648084, 19.1283331 47.4647865, 19.1283026 47.4647541, 19.128261 47.46471, 19.1281713 47.4646134, 19.1281234 47.4645618, 19.1281758 47.4645048, 19.1281674 47.4644594, 19.1279159 47.4643115, 19.1272775 47.4638872, 19.127299 47.4638037)",,,,,,,,
4123602408,4123602405,0,410550615,False,,cycleway,7.54,"LINESTRING (19.127667 47.4653558, 19.1275929 47.4653101)",,,,,,,,
4127688548,1177371349,0,"[411047572, 411397574, 598944831]",False,,cycleway,186.328,"LINESTRING (19.0161596 47.4657699, 19.0162082 47.4657804, 19.0163825 47.4658248, 19.0164469 47.4658427, 19.0164732 47.4658414, 19.0164926 47.4658302, 19.0165151 47.4658107, 19.0165528 47.4657686, 19.0175897 47.4653276, 19.0176741 47.4652949, 19.0178235 47.4652318, 19.0179475 47.4652081, 19.0182853 47.4650858)",,,,,,,,
4127688548,1822714929,0,"[385208744, 39088169, 39088168, 598944829]",False,,cycleway,569.4689999999997,"LINESTRING (19.0161596 47.4657699, 19.016156 47.465714, 19.0161543 47.465699, 19.0161462 47.4656068, 19.0161444 47.4655859, 19.0161366 47.4655728, 19.0161196 47.4655671, 19.0160855 47.4655657, 19.0160465 47.4655608, 19.0160145 47.4655516, 19.0157277 47.4653711, 19.0157121 47.4653629, 19.0156986 47.4653589, 19.015684 47.4653545, 19.0156748 47.4653497, 19.0156659 47.4653418, 19.0156591 47.4653327, 19.015651 47.4653224, 19.0156362 47.4653119, 19.0153243 47.4651069, 19.0150656 47.4649366, 19.0148583 47.4648012, 19.0147977 47.4647617, 19.0147465 47.4647346, 19.012941 47.46285, 19.0128112 47.4627171, 19.0127992 47.4627098, 19.0127855 47.4627064, 19.0127301 47.462703, 19.0126929 47.462702, 19.0126638 47.4626998, 19.0126457 47.4626909, 19.0126335 47.4626741, 19.0126299 47.4626635, 19.0126139 47.4626168, 19.0125909 47.4625934, 19.0125343 47.4625401, 19.0124799 47.4624897, 19.0124236 47.4624299, 19.0124133 47.4624137, 19.012408 47.4623971, 19.0124051 47.4623579, 19.0124034 47.4623236, 19.0123988 47.4623054, 19.012386 47.4622834, 19.0122112 47.4620948, 19.0121179 47.4619782, 19.0120481 47.4618908, 19.0120103 47.4618633, 19.0119817 47.4618542, 19.0119425 47.4618445, 19.0119107 47.4618412, 19.0118717 47.4618444, 19.0118372 47.4618503, 19.011819 47.46186, 19.0117716 47.4618872)",,,,,,,,
4127688548,268169841,0,"[277760672, 598944833, 380460867, 598638821, 385208742, 598638823, 385208733]",False,,cycleway,205.892,"LINESTRING (19.0161596 47.4657699, 19.0161519 47.4657895, 19.0161141 47.465815, 19.0160633 47.4658464, 19.0160369 47.4658618, 19.015987 47.4658985, 19.015603 47.4660706, 19.0155572 47.4660718, 19.0155154 47.4660651, 19.0153881 47.4659791, 19.0151713 47.4657936, 19.0151326 47.4658116, 19.0154654 47.4661602, 19.0155178 47.4662238, 19.0155756 47.4662626, 19.0156105 47.4662925, 19.0156374 47.4663238, 19.0155839 47.4663732, 19.0155307 47.4664226, 19.0155113 47.4664367, 19.0154884 47.4664394, 19.0154458 47.4664194, 19.0153195 47.466359)",,,,yes,,,,
4156959007,5994745673,0,"[418663552, 542954371, 58680389, 542954373, 737267897]",True,,cycleway,109.82199999999999,"LINESTRING (19.024332 47.5050918, 19.0242552 47.5051723, 19.0242077 47.5052161, 19.0240927 47.5052323, 19.0240937 47.5050692, 19.0241371 47.5049247, 19.0241712 47.5047644, 19.0242112 47.5046857, 19.0242751 47.504685, 19.0243237 47.5046836, 19.0244081 47.5046796, 19.0245107 47.5046772)",,,,,,,,
4156959007,5994745673,1,"[542954377, 640842444, 416713036, 542954375]",False,,cycleway,54.772,"LINESTRING (19.024332 47.5050918, 19.0244379 47.5049879, 19.0244756 47.5049404, 19.0246176 47.504785, 19.0245704 47.5047318, 19.0245107 47.5046772)",,,,,,,,
4156959007,2705630769,0,"[502766050, 483525123, 416713030, 390497993, 389236687, 389236689, 446488856, 446488857]",False,,cycleway,398.98099999999994,"LINESTRING (19.024332 47.5050918, 19.0243028 47.5051983, 19.0242942 47.5053293, 19.0243154 47.5054948, 19.0243745 47.5057196, 19.0244306 47.5058608, 19.0245031 47.5060046, 19.0245619 47.5060894, 19.024758 47.5063129, 19.0248285 47.5063731, 19.0250382 47.5065423, 19.025457 47.5068823, 19.0257387 47.5071292, 19.0259285 47.5072946, 19.0260706 47.5074146, 19.0262997 47.5076259, 19.0263348 47.5076549, 19.0264081 47.5077409, 19.0266505 47.507849, 19.0267793 47.5079742, 19.0269054 47.5080866)",,,,yes,,,,
4169836417,288825251,0,"[717909409, 312661923, 416153316, 265879661, 545019504]",False,,"['cycleway', 'path']",99.19899999999998,"LINESTRING (19.0381518 47.5101294, 19.0381969 47.5101418, 19.0382445 47.5101703, 19.0382747 47.5101798, 19.0383527 47.5101836, 19.0384619 47.5101968, 19.039061 47.5102692, 19.0390974 47.5102432, 19.0391317 47.5102364, 19.0392062 47.5102364, 19.039259 47.5102378, 19.0392966 47.5102388, 19.0393459 47.5102401, 19.0394202 47.5102421)",,,,,,,,
4172529556,2563567066,0,416508171,False,,cycleway,17.577,"LINESTRING (19.0346112 47.5098724, 19.0345913 47.5097149)",,,,,,,,
4188173216,4188173221,0,418388109,False,,cycleway,160.447,"LINESTRING (19.0395128 47.5123425, 19.0395634 47.5126045, 19.0396972 47.5132885, 19.0397243 47.5134216, 19.0397629 47.5136676, 19.0397676 47.5137746)",,,,,,,,
4188173216,5093155604,0,"[545011814, 418388111]",True,,cycleway,23.628999999999998,"LINESTRING (19.0395128 47.5123425, 19.0394864 47.512169, 19.0394861 47.5121655, 19.0394864 47.5121624, 19.0394871 47.5121585, 19.0394884 47.5121545, 19.0394915 47.5121483, 19.0394961 47.5121402, 19.0394977 47.5121363, 19.0394989 47.5121322)",,,,,,,,
4188173221,4188173216,0,418388109,False,,cycleway,160.447,"LINESTRING (19.0397676 47.5137746, 19.0397629 47.5136676, 19.0397243 47.5134216, 19.0396972 47.5132885, 19.0395634 47.5126045, 19.0395128 47.5123425)",,,,,,,,
4188173221,4951079674,0,418388114,True,,cycleway,21.402,"LINESTRING (19.0397676 47.5137746, 19.0397713 47.5137835, 19.0397741 47.5137904, 19.0397769 47.5137949, 19.0397806 47.5137994, 19.0397858 47.5138083, 19.0397885 47.513818, 19.0397909 47.5138297, 19.0397919 47.5138456, 19.0397926 47.5138612, 19.0397865 47.5139644)",,,,,,,,
4188173222,4951079674,0,310159412,True,,cycleway,26.254,"LINESTRING (19.0397591 47.5141997, 19.0397628 47.5141498, 19.0397698 47.5140857, 19.0397771 47.5140239, 19.0397838 47.5139746, 19.0397865 47.5139644)",,,,,,,,
4188173222,1975716752,0,"[131450096, 418388113, 312665378]",False,,cycleway,119.67599999999999,"LINESTRING (19.0397591 47.5141997, 19.0397703 47.5142988, 19.0397924 47.5144047, 19.0398102 47.5144644, 19.0398103 47.5145062, 19.0398134 47.5148151, 19.0398124 47.5148311, 19.0398222 47.5148488, 19.039828 47.5148594, 19.0398606 47.5148888, 19.0398657 47.5149243, 19.0398401 47.5151288, 19.0398173 47.5152624)",,,,yes,,,,
4191236763,727643738,0,"[251800889, 800951309]",False,,cycleway,899.1890000000001,"LINESTRING (19.154 47.4668578, 19.1541486 47.4668073, 19.1541923 47.4668109, 19.1542303 47.4668157, 19.154258 47.4668342, 19.1542794 47.4668535, 19.1542844 47.4668777, 19.1542914 47.4669125, 19.1543098 47.4669519, 19.1544051 47.467052, 19.1546237 47.4672374, 19.1546647 47.467304, 19.1547103 47.4673712, 19.1548533 47.4676006, 19.1553988 47.4681313, 19.1554825 47.4681955, 19.1555336 47.4682366, 19.1556288 47.4682629, 19.1556563 47.4682883, 19.1559154 47.4685281, 19.1560137 47.468616, 19.1560312 47.4686703, 19.1560407 47.4687279, 19.1567007 47.4693376, 19.1568168 47.469444, 19.156941 47.4695661, 19.1573551 47.4699738, 19.1578763 47.4704391, 19.1583382 47.4708398, 19.1583764 47.470872, 19.1589865 47.4714033, 19.1594042 47.4717825, 19.1596312 47.4719789, 19.1597074 47.472052, 19.1597451 47.4720866, 19.1610138 47.4732163)",,,,,,,,
4191236763,727643654,0,"[251800929, 250807947, 800951309]",False,,cycleway,191.22000000000003,"LINESTRING (19.154 47.4668578, 19.1539377 47.4668784, 19.1538023 47.4669283, 19.153737 47.4668528, 19.1536434 47.4667435, 19.1536207 47.4667323, 19.1535909 47.4667276, 19.1535596 47.4667239, 19.153401 47.4667768, 19.1533505 47.4667767, 19.1533 47.4667624, 19.1532623 47.466732, 19.1531791 47.4666409, 19.1529859 47.4663938, 19.1524978 47.465803)",,,,,,,,
4191236764,1467418372,0,340409428,False,,cycleway,12.716,"LINESTRING (19.1498077 47.4617217, 19.149883 47.4618241)",,,,,,,,
4196747092,3957504148,0,410776124,False,,cycleway,225.41,"LINESTRING (19.0300167 47.572213, 19.0298691 47.5722387, 19.0292271 47.5712963, 19.02881 47.5706521, 19.028791 47.5706212, 19.0287656 47.5706004, 19.0287173 47.5705895, 19.0286583 47.5705904, 19.0285887 47.5706063)",,,,,,,,
4205476189,4205476190,0,420591751,False,,cycleway,15.853,"LINESTRING (19.1400198 47.4551897, 19.1399966 47.4553314)",,,,,,,,
4205476190,4205476189,0,420591751,False,,cycleway,15.853,"LINESTRING (19.1399966 47.4553314, 19.1400198 47.4551897)",,,,,,,,
4205476190,2782453649,0,"[299343514, 336626341]",False,,cycleway,227.6,"LINESTRING (19.1399966 47.4553314, 19.1397461 47.4551633, 19.1394451 47.4551615, 19.1389913 47.4554513, 19.1381249 47.4560686, 19.1380798 47.4560761, 19.1380415 47.4560547, 19.138 47.4560302, 19.1378759 47.4559569, 19.1377944 47.4559404, 19.1377112 47.4559624)",,,,,,,,
4205476190,3436699505,0,336626341,False,,cycleway,161.67799999999997,"LINESTRING (19.1399966 47.4553314, 19.1407377 47.4558287, 19.1408219 47.4557952, 19.141511 47.4562462, 19.1415572 47.4562341)",,,,,,,,
4228905498,4437444318,0,"[182049120, 179138081, 137136748, 67238550, 404299703]",False,,cycleway,204.60500000000002,"LINESTRING (19.0424949 47.5317907, 19.0424876 47.5317815, 19.0424724 47.5317717, 19.0424548 47.5317663, 19.0424319 47.5317648, 19.0424098 47.5317686, 19.0423886 47.5317722, 19.04235 47.5317788, 19.0421996 47.5318149, 19.0416981 47.5319351, 19.0406439 47.532184, 19.0404583 47.5322154, 19.0403669 47.5322259, 19.0403096 47.5322215, 19.0401509 47.5321679, 19.0401367 47.5321454, 19.0401013 47.5321368, 19.0400596 47.5321438, 19.0400307 47.5321824, 19.0400062 47.5322144)",,,,,,,,
4256347089,321858792,0,298687758,False,,cycleway,24.379,"LINESTRING (19.0526728 47.5609623, 19.0525882 47.5609919, 19.052396 47.5610281, 19.052369 47.561037)",,,,,,,,
4269720684,2270321992,0,299694250,False,,cycleway,52.539,"LINESTRING (19.1678201 47.5136083, 19.1677365 47.5136584, 19.1676544 47.513712, 19.1674126 47.5139146, 19.1673295 47.5139348)",,,,,,,,
4305919542,419749845,0,374479202,True,,residential,9.761,"LINESTRING (19.0636815 47.5056637, 19.0636508 47.5055784)",,,,,30,,,
4305919542,4305919543,0,"[374479209, 302471773]",False,,cycleway,35.83,"LINESTRING (19.0636815 47.5056637, 19.0637743 47.5054906, 19.0639779 47.5054778)",,,,,,,,
4305919543,4305919542,0,"[374479209, 302471773]",False,,cycleway,35.83,"LINESTRING (19.0639779 47.5054778, 19.0637743 47.5054906, 19.0636815 47.5056637)",,,,,,,,
4343678714,1951723060,0,298687766,False,,cycleway,6.67,"LINESTRING (19.0494777 47.5555602, 19.049389 47.5555641)",,,,,,,,
4343678714,2014229382,0,37829657,False,,cycleway,174.453,"LINESTRING (19.0494777 47.5555602, 19.0490766 47.5548062, 19.049046 47.5547486, 19.0486637 47.5540908)",,,,,,,,
4343678714,321858792,0,"[184674499, 298687758]",False,,cycleway,648.096,"LINESTRING (19.0494777 47.5555602, 19.0502947 47.557211, 19.0503195 47.5573177, 19.0503786 47.5574471, 19.050405 47.557494, 19.0506124 47.5578565, 19.050654 47.557915, 19.0507017 47.557973, 19.050746 47.5580363, 19.0507831 47.5581031, 19.0508398 47.5582124, 19.0517712 47.5599306, 19.0518054 47.5599937, 19.0518396 47.5600568, 19.0518901 47.5601497, 19.0521829 47.5606879, 19.0522041 47.5607532, 19.0522295 47.5608535, 19.0522742 47.5609335, 19.0523089 47.5610058, 19.052369 47.561037)",,,,,,,,
4405534633,3878882649,0,442903512,True,,cycleway,12.458,"LINESTRING (19.0291951 47.5485438, 19.0291959 47.548504, 19.0291971 47.5484877, 19.0292036 47.5484626, 19.0292147 47.5484331)",,,,,,,,
4405534633,732464497,0,442903513,False,,cycleway,87.181,"LINESTRING (19.0291951 47.5485438, 19.0291888 47.548597, 19.0291834 47.5486424, 19.0291878 47.5487685, 19.029187 47.5489002, 19.0291864 47.5490151, 19.0291859 47.5490995, 19.0291863 47.5491181, 19.0291927 47.5491504, 19.0291912 47.5492023, 19.0291611 47.5492704, 19.0291825 47.5492888, 19.0292272 47.5492928)",,,,,,,,
4437444316,4437444318,0,446484588,True,,cycleway,6.641,"LINESTRING (19.040093 47.5322029, 19.0400062 47.5322144)",,,,,,,,
4437444318,4228905498,0,"[182049120, 179138081, 137136748, 67238550, 404299703]",False,,cycleway,204.605,"LINESTRING (19.0400062 47.5322144, 19.0400307 47.5321824, 19.0400596 47.5321438, 19.0401013 47.5321368, 19.0401367 47.5321454, 19.0401509 47.5321679, 19.0403096 47.5322215, 19.0403669 47.5322259, 19.0404583 47.5322154, 19.0406439 47.532184, 19.0416981 47.5319351, 19.0421996 47.5318149, 19.04235 47.5317788, 19.0423886 47.5317722, 19.0424098 47.5317686, 19.0424319 47.5317648, 19.0424548 47.5317663, 19.0424724 47.5317717, 19.0424876 47.5317815, 19.0424949 47.5317907)",,,,,,,,
4437444318,2845788179,0,446484589,False,,cycleway,162.313,"LINESTRING (19.0400062 47.5322144, 19.0399494 47.532245, 19.0399195 47.5322454, 19.0398718 47.5322338, 19.0397973 47.5322129, 19.0397236 47.5322166, 19.0396626 47.5322198, 19.0396406 47.5322174, 19.039619 47.5322133, 19.0395747 47.5322101, 19.0395096 47.5322111, 19.0391752 47.5322251, 19.0388169 47.5322339, 19.0387978 47.5322344, 19.0386355 47.532233, 19.0385946 47.5322362, 19.0383101 47.5322586, 19.038265 47.532266, 19.0382545 47.5322711, 19.0382333 47.5322816, 19.0382125 47.5322997, 19.0381955 47.5323277, 19.0381809 47.5323696, 19.0381677 47.5324016, 19.038137 47.5324204, 19.0381121 47.5324287, 19.0381014 47.5324324, 19.0380309 47.5324539)",,,,,,,,
4444467410,3034026610,0,"[447280353, 477080373]",False,,cycleway,4.594,"LINESTRING (19.1723903 47.4389058, 19.1723698 47.4388984, 19.172336 47.4388869)",,,,,,,,
4459032535,4118767971,0,"[448933132, 518191997]",False,,cycleway,296.321,"LINESTRING (19.0139513 47.5757433, 19.0141722 47.575516, 19.0143981 47.575338, 19.0147559 47.5751205, 19.0151103 47.5749443, 19.01635 47.5744545, 19.016413 47.574459, 19.0166786 47.5743566, 19.0167085 47.5743164, 19.0170638 47.5741846)",,,,,,,,
4460422310,2563567066,0,249805796,True,,cycleway,11.411999999999999,"LINESTRING (19.0344827 47.5096588, 19.034581 47.5096841, 19.0345913 47.5097149)",,,,,,,,
4530402783,5397149943,0,559577676,False,,cycleway,29.75,"LINESTRING (19.0577294 47.4802781, 19.0578106 47.4803249, 19.0579717 47.4804144, 19.0580348 47.4804483)",,,,,,,,
4530402783,288810593,0,"[524756993, 698369751]",True,,cycleway,28.532,"LINESTRING (19.0577294 47.4802781, 19.0576992 47.4801572, 19.0578967 47.4801688)",,,,,,,,
4548203292,839671024,0,162135516,False,,cycleway,29.926,"LINESTRING (19.0616535 47.4767293, 19.0616301 47.4767842, 19.0616075 47.4768207, 19.0615567 47.4768898, 19.0615087 47.4769382, 19.0614702 47.4769645)",,,,,,,,
4548203292,1178769878,0,"[26360735, 696239939, 162135516, 162101799]",False,,cycleway,835.1340000000002,"LINESTRING (19.0616535 47.4767293, 19.0616432 47.4766636, 19.0616443 47.476623, 19.0616609 47.4765864, 19.0616831 47.4765558, 19.06171 47.4765361, 19.0617327 47.4765195, 19.061804 47.4764913, 19.0618447 47.4764695, 19.0618803 47.4764382, 19.0619228 47.4763957, 19.0623883 47.4756984, 19.0624283 47.4756352, 19.0624652 47.4755681, 19.0626627 47.4751849, 19.0628454 47.4748049, 19.0629659 47.4745652, 19.0632051 47.4740134, 19.0633003 47.4737654, 19.0633897 47.4735097, 19.063442 47.4733702, 19.0634852 47.4732492, 19.063562 47.4730143, 19.0638839 47.47184, 19.0638917 47.471769, 19.063889 47.4717382, 19.0638858 47.4717055, 19.0639063 47.4716618, 19.0639256 47.471584, 19.0639398 47.4714995, 19.0639421 47.4714766, 19.0639435 47.4714314, 19.0640214 47.4709478, 19.0640454 47.4708482, 19.0640639 47.4707999, 19.0640836 47.4707357, 19.0640978 47.4706667, 19.0641193 47.4704662, 19.0641386 47.4703234, 19.0641999 47.4700641, 19.0642063 47.4700213, 19.0642042 47.4699966, 19.064195 47.469967, 19.0642096 47.4698877, 19.0642442 47.4696987, 19.0642424 47.4696591, 19.06424 47.4696042, 19.0642384 47.4695582, 19.064224 47.4695213)",,,,,,,,
4548203316,638352442,0,54724424,False,,cycleway,14.84,"LINESTRING (19.0596825 47.4768237, 19.059717 47.4768392, 19.0598364 47.4769071)",,,,,,,,
4548203316,4548203292,0,458890595,True,,cycleway,177.657,"LINESTRING (19.0596825 47.4768237, 19.0597222 47.476809, 19.0597757 47.4767828, 19.0598495 47.4767293, 19.0599916 47.4766296, 19.0600471 47.4765915, 19.0600721 47.4765743, 19.0601821 47.4764999, 19.0602558 47.4764664, 19.0603591 47.4764311, 19.0604771 47.4764075, 19.060575 47.4764011, 19.060681 47.4764066, 19.0607898 47.4764216, 19.060917 47.4764465, 19.0610363 47.4764836, 19.0611302 47.4765199, 19.0611933 47.476548, 19.0612791 47.476596, 19.0613502 47.476645, 19.061381 47.4766731, 19.0614212 47.4767039, 19.0614789 47.4767329, 19.0615285 47.476742, 19.0615755 47.4767447, 19.0616024 47.4767438, 19.0616535 47.4767293)",,,,,,,,
4548203316,3740494968,0,"[370341002, 799205255]",False,,cycleway,68.86200000000001,"LINESTRING (19.0596825 47.4768237, 19.0593778 47.4766746, 19.0593618 47.4766619, 19.0593517 47.4766448, 19.0593432 47.4766228, 19.0592906 47.4764718, 19.0592869 47.4764611, 19.0592728 47.4764516, 19.0592342 47.4764318, 19.0591197 47.4763769)",,,,,,,,
4548203373,638352446,0,50219646,False,,cycleway,15.907,"LINESTRING (19.0596539 47.4772934, 19.0596475 47.4772787, 19.0596371 47.477255, 19.0596239 47.4772166, 19.0596144 47.477189, 19.0595932 47.4771568)",,,,,,,,
4548203373,2281223169,0,"[635807001, 370341001]",True,,cycleway,171.54,"LINESTRING (19.0596539 47.4772934, 19.0595616 47.4773103, 19.0594896 47.4773337, 19.0594351 47.4773657, 19.0593631 47.4774185, 19.059343 47.4774378, 19.0592777 47.4775007, 19.0592452 47.4775449, 19.0592292 47.477591, 19.0592183 47.4776437, 19.0592238 47.4776962, 19.0592304 47.4777407, 19.0592515 47.4777848, 19.0592848 47.4778219, 19.0593237 47.4778652, 19.0593601 47.4779045, 19.0594043 47.4779391, 19.0594734 47.4779822, 19.0595592 47.4780249, 19.0596496 47.478061, 19.0596998 47.4780775, 19.0597539 47.4780918, 19.0597946 47.4781011, 19.0598386 47.4781124, 19.0598945 47.4781358, 19.0599598 47.4781593, 19.0600101 47.4781689, 19.0600676 47.4781698, 19.060117 47.4781664, 19.0601889 47.4781507, 19.0603526 47.4780912)",,,,,,,,
4548203379,638352446,0,"[770827696, 770827697]",False,,cycleway,14.965,"LINESTRING (19.0593957 47.4771671, 19.0594496 47.4771704, 19.0595932 47.4771568)",,,,,,,,
