u,v,key,osmid,oneway,name,highway,length,geometry,bridge,width,lanes,tunnel,maxspeed,access,ref,junction,service
286037353,286049785,0,26127459,False,Zaránd utca,residential,696.6790000000001,"LINESTRING (19.0593815 47.5708654, 19.0593937 47.5709107, 19.0596592 47.5724471, 19.05967 47.5725241, 19.0597062 47.5726335, 19.0597194 47.5727035, 19.059733 47.5727876, 19.0597898 47.5730461, 19.0598459 47.5733155, 19.0598497 47.5733511, 19.059857 47.5733804, 19.0599489 47.5740705, 19.0599546 47.5741137, 19.0599656 47.5741629, 19.0601756 47.5754168, 19.0601841 47.5754643, 19.0601936 47.5755162, 19.0601966 47.5755509, 19.0603499 47.5763684, 19.0603747 47.5764802, 19.0604831 47.5770851)",,,,,30,,,,
286037905,665800502,0,507941673,False,Dósa utca,residential,181.62,"LINESTRING (19.0556935 47.5727808, 19.0559377 47.5743567, 19.0559452 47.5744053)",,,,,30,,,,
286049785,286037353,0,26127459,False,Zaránd utca,residential,696.679,"LINESTRING (19.0604831 47.5770851, 19.0603747 47.5764802, 19.0603499 47.5763684, 19.0601966 47.5755509, 19.0601936 47.5755162, 19.0601841 47.5754643, 19.0601756 47.5754168, 19.0599656 47.5741629, 19.0599546 47.5741137, 19.0599489 47.5740705, 19.059857 47.5733804, 19.0598497 47.5733511, 19.0598459 47.5733155, 19.0597898 47.5730461, 19.059733 47.5727876, 19.0597194 47.5727035, 19.0597062 47.5726335, 19.05967 47.5725241, 19.0596592 47.5724471, 19.0593937 47.5709107, 19.0593815 47.5708654)",,,,,30,,,,
286160153,286261964,0,26139713,False,Bajtárs utca,residential,760.7650000000001,"LINESTRING (19.0587369 47.584924, 19.0587501 47.5849929, 19.0589079 47.5858152, 19.0591114 47.5871443, 19.0593404 47.5886606, 19.0598771 47.5901408, 19.0601882 47.5908944, 19.0604535 47.5916502)",,,,,30,,,,
286244614,286244653,0,52334160,False,Csermák Antal utca,residential,98.848,"LINESTRING (19.0442731 47.5802399, 19.0454748 47.5806048)",,,,,30,,,,
286244614,286244638,0,52334160,False,Csermák Antal utca,residential,183.557,"LINESTRING (19.0442731 47.5802399, 19.0418261 47.5802198)",,,,,30,,,,
286244614,286244648,0,26138807,False,Botond utca,residential,161.93,"LINESTRING (19.0442731 47.5802399, 19.0444784 47.5799789, 19.044853 47.579454, 19.0452199 47.5789314)",,,,,30,,,,
286244614,286244636,0,26138807,False,Botond utca,residential,239.66400000000002,"LINESTRING (19.0442731 47.5802399, 19.0436739 47.5810678, 19.0431135 47.5818419, 19.0428736 47.5821775)",,,,,30,,,,
286244615,286244653,0,52334160,False,Csermák Antal utca,residential,92.763,"LINESTRING (19.0465939 47.5809599, 19.0465722 47.580953, 19.0454748 47.5806048)",,,,,30,,,,
286244615,286245069,0,"[384591891, 365216094]",False,"['Papírgyár utca', 'Határ út']",residential,441.93,"LINESTRING (19.0465939 47.5809599, 19.0474475 47.5799605, 19.0479085 47.5793993, 19.0482024 47.5790697, 19.0482571 47.5789979, 19.0483221 47.5789227, 19.0483837 47.5788337, 19.0484384 47.5787448, 19.0484863 47.5786559, 19.0485308 47.5785532, 19.0485513 47.5784677, 19.0485695 47.5783926, 19.0485495 47.5783903, 19.0484941 47.5783978, 19.0470274 47.5786304)",,,,,30,,,,
286244615,286244673,0,365216094,False,Papírgyár utca,residential,351.996,"LINESTRING (19.0465939 47.5809599, 19.0454854 47.5822773, 19.0450507 47.5828171, 19.0448166 47.583124, 19.0444669 47.5836298, 19.0443889 47.5837522)",,,,,30,,,,
286244636,665800491,0,26138808,False,Temes utca,residential,30.189,"LINESTRING (19.0428736 47.5821775, 19.0427008 47.5819323)",,,,,30,,,,
286244636,7877799632,0,618752833,False,Körös utca,residential,86.045,"LINESTRING (19.0428736 47.5821775, 19.0439312 47.5824773)",,2.5,,,30,,,,
286244636,286244614,0,26138807,False,Botond utca,residential,239.664,"LINESTRING (19.0428736 47.5821775, 19.0431135 47.5818419, 19.0436739 47.5810678, 19.0442731 47.5802399)",,,,,30,,,,
286244636,665800494,0,447576373,False,Temes utca,residential,127.048,"LINESTRING (19.0428736 47.5821775, 19.0428787 47.5822365, 19.042886 47.5823203, 19.0429004 47.5824649, 19.0429008 47.5825553, 19.0429022 47.5828466, 19.0429038 47.5831813, 19.0429044 47.5833195)",,,,,30,,,,
286244638,286244614,0,52334160,False,Csermák Antal utca,residential,183.557,"LINESTRING (19.0418261 47.5802198, 19.0442731 47.5802399)",,,,,30,,,,
286244638,665800491,0,26138808,False,Temes utca,residential,201.40699999999998,"LINESTRING (19.0418261 47.5802198, 19.0425323 47.5816025, 19.0427008 47.5819323)",,,,,30,,,,
286244638,665800460,0,52334160,False,Csermák Antal utca,residential,69.587,"LINESTRING (19.0418261 47.5802198, 19.0412252 47.5802348, 19.040899 47.5802429)",,,,,30,,,,
286244648,286244614,0,26138807,False,Botond utca,residential,161.93,"LINESTRING (19.0452199 47.5789314, 19.044853 47.579454, 19.0444784 47.5799789, 19.0442731 47.5802399)",,,,,30,,,,
286244648,286245069,0,384591892,False,Határ út,residential,139.68,"LINESTRING (19.0452199 47.5789314, 19.0454051 47.5789023, 19.0465083 47.5787289, 19.0470274 47.5786304)",,,,,30,,,,
286244648,286244715,0,"[26138803, 449048748]",False,Határ út,residential,727.0450000000002,"LINESTRING (19.0452199 47.5789314, 19.0448306 47.5789574, 19.0445551 47.5789847, 19.0441333 47.5790531, 19.0438778 47.5790801, 19.0419621 47.5790992, 19.0415058 47.5791037, 19.0407256 47.5791115, 19.0384722 47.5790774, 19.0381891 47.579093, 19.0379352 47.5791119, 19.0378192 47.5791319, 19.0364142 47.5797983, 19.0362654 47.5798608, 19.0360843 47.5799101, 19.0359345 47.5799735)",,,,,30,,,,
286244653,7877799633,0,26138806,False,Körös utca,residential,237.822,"LINESTRING (19.0454748 47.5806048, 19.0440155 47.5825036)",,,,,30,,,,
286244653,286245069,0,26138806,False,Körös utca,residential,248.519,"LINESTRING (19.0454748 47.5806048, 19.0470274 47.5786304)",,,,,30,,,,
286244653,286244614,0,52334160,False,Csermák Antal utca,residential,98.848,"LINESTRING (19.0454748 47.5806048, 19.0442731 47.5802399)",,,,,30,,,,
286244653,286244615,0,52334160,False,Csermák Antal utca,residential,92.763,"LINESTRING (19.0454748 47.5806048, 19.0465722 47.580953, 19.0465939 47.5809599)",,,,,30,,,,
286244663,286244693,0,26138801,False,Kázmér utca,residential,98.446,"LINESTRING (19.0432649 47.5846924, 19.0421641 47.5850498, 19.0420811 47.5850748)",,,,,30,,,,
286244663,286244673,0,"[26138809, 244334130]",False,"['Papírgyár utca', 'Kázmér utca']",residential,154.953,"LINESTRING (19.0432649 47.5846924, 19.0439594 47.5845969, 19.0440503 47.584551, 19.0441039 47.5845094, 19.0441453 47.5844324, 19.0441543 47.5843845, 19.0441774 47.5842721, 19.0441999 47.5841868, 19.0442492 47.5840388, 19.044303 47.5839192, 19.0443889 47.5837522)",,,,,30,,,,
286244663,665800494,0,244334142,False,Valéria utca,residential,158.91899999999998,"LINESTRING (19.0432649 47.5846924, 19.0429132 47.584177, 19.042872 47.5840794, 19.0428891 47.5838875, 19.0429044 47.5833195)",,,,,30,,,,
286244663,2516641977,0,244334143,False,Valéria utca,residential,143.407,"LINESTRING (19.0432649 47.5846924, 19.0437285 47.5857723, 19.0437861 47.5859331)",,,,,30,,,,
286244673,286244663,0,"[26138809, 244334130]",False,"['Papírgyár utca', 'Kázmér utca']",residential,154.953,"LINESTRING (19.0443889 47.5837522, 19.044303 47.5839192, 19.0442492 47.5840388, 19.0441999 47.5841868, 19.0441774 47.5842721, 19.0441543 47.5843845, 19.0441453 47.5844324, 19.0441039 47.5845094, 19.0440503 47.584551, 19.0439594 47.5845969, 19.0432649 47.5846924)",,,,,30,,,,
286244673,286244615,0,365216094,False,Papírgyár utca,residential,351.996,"LINESTRING (19.0443889 47.5837522, 19.0444669 47.5836298, 19.0448166 47.583124, 19.0450507 47.5828171, 19.0454854 47.5822773, 19.0465939 47.5809599)",,,,,30,,,,
286244673,665800494,0,"[447576372, 489821166]",False,,residential,121.29299999999998,"LINESTRING (19.0443889 47.5837522, 19.0443725 47.5837474, 19.0435385 47.5835032, 19.0429044 47.5833195)",,,,,30,,,,
286244693,286244663,0,26138801,False,Kázmér utca,residential,98.446,"LINESTRING (19.0420811 47.5850748, 19.0421641 47.5850498, 19.0432649 47.5846924)",,,,,30,,,,
286244715,286244648,0,"[26138803, 449048748]",False,Határ út,residential,727.0450000000001,"LINESTRING (19.0359345 47.5799735, 19.0360843 47.5799101, 19.0362654 47.5798608, 19.0364142 47.5797983, 19.0378192 47.5791319, 19.0379352 47.5791119, 19.0381891 47.579093, 19.0384722 47.5790774, 19.0407256 47.5791115, 19.0415058 47.5791037, 19.0419621 47.5790992, 19.0438778 47.5790801, 19.0441333 47.5790531, 19.0445551 47.5789847, 19.0448306 47.5789574, 19.0452199 47.5789314)",,,,,30,,,,
286245069,286244653,0,26138806,False,Körös utca,residential,248.519,"LINESTRING (19.0470274 47.5786304, 19.0454748 47.5806048)",,,,,30,,,,
286245069,286244615,0,"[384591891, 365216094]",False,"['Papírgyár utca', 'Határ út']",residential,441.93,"LINESTRING (19.0470274 47.5786304, 19.0484941 47.5783978, 19.0485495 47.5783903, 19.0485695 47.5783926, 19.0485513 47.5784677, 19.0485308 47.5785532, 19.0484863 47.5786559, 19.0484384 47.5787448, 19.0483837 47.5788337, 19.0483221 47.5789227, 19.0482571 47.5789979, 19.0482024 47.5790697, 19.0479085 47.5793993, 19.0474475 47.5799605, 19.0465939 47.5809599)",,,,,30,,,,
286245069,286244648,0,384591892,False,Határ út,residential,139.68,"LINESTRING (19.0470274 47.5786304, 19.0465083 47.5787289, 19.0454051 47.5789023, 19.0452199 47.5789314)",,,,,30,,,,
286261817,286261831,0,338654661,False,Géza utca,residential,86.366,"LINESTRING (19.0495162 47.5919393, 19.0494313 47.5919682, 19.0494071 47.5919765, 19.0493707 47.5919893, 19.0491963 47.5920487, 19.0484803 47.5922786)",,,,,30,,,,
286261818,286261819,0,26139689,False,Gyepes utca,residential,95.044,"LINESTRING (19.0480936 47.5933623, 19.047511 47.5926032)",,,,,30,,,,
286261819,3534168703,0,26139689,False,Gyepes utca,residential,222.787,"LINESTRING (19.047511 47.5926032, 19.0462008 47.590805)",,,,,30,,,,
286261819,286261818,0,26139689,False,Gyepes utca,residential,95.044,"LINESTRING (19.047511 47.5926032, 19.0480936 47.5933623)",,,,,30,,,,
286261819,286261831,0,338654661,False,Géza utca,residential,81.156,"LINESTRING (19.047511 47.5926032, 19.0484803 47.5922786)",,,,,30,,,,
286261819,286279732,0,"[336744873, 338654661]",False,"['Géza utca', 'Dózsa György utca']","['tertiary', 'residential']",291.15700000000004,"LINESTRING (19.047511 47.5926032, 19.0466443 47.5928968, 19.0465761 47.5929324, 19.0465069 47.5929663, 19.0464648 47.5929453, 19.046404 47.5929083, 19.0463597 47.5928657, 19.0460878 47.5924508, 19.0453677 47.5912965)",,,,,30,,,,
286261831,286261819,0,338654661,False,Géza utca,residential,81.156,"LINESTRING (19.0484803 47.5922786, 19.047511 47.5926032)",,,,,30,,,,
286261831,2928313193,0,403278546,False,Ráby Mátyás utca,residential,207.676,"LINESTRING (19.0484803 47.5922786, 19.04972 47.5939487)",,,,,30,,,,
286261831,286261817,0,338654661,False,Géza utca,residential,86.36600000000001,"LINESTRING (19.0484803 47.5922786, 19.0491963 47.5920487, 19.0493707 47.5919893, 19.0494071 47.5919765, 19.0494313 47.5919682, 19.0495162 47.5919393)",,,,,30,,,,
286261831,1902850285,0,403278546,False,Ráby Mátyás utca,residential,213.139,"LINESTRING (19.0484803 47.5922786, 19.0475628 47.5910568, 19.0471988 47.5905677)",,,,,30,,,,
286261858,286261964,0,26139696,False,Sinkovits Imre utca,residential,54.615,"LINESTRING (19.0598143 47.5918856, 19.0604535 47.5916502)",,,,,30,,,,
286261858,244968666,0,26139696,False,Sinkovits Imre utca,residential,95.707,"LINESTRING (19.0598143 47.5918856, 19.0587328 47.5923426)",,,,,30,,,,
286261858,244968836,0,26139697,False,Domján Edit utca,residential,182.025,"LINESTRING (19.0598143 47.5918856, 19.0592357 47.5902958)",,,,,30,,,,
286261876,286261939,0,26139706,False,Margó utca,residential,71.03,"LINESTRING (19.0625645 47.5934405, 19.0627516 47.5940667)",,,,,30,,,,
286261883,286261899,0,26139702,False,Ármány utca,residential,323.557,"LINESTRING (19.0645507 47.5923309, 19.0638625 47.5924377, 19.0630722 47.5925478, 19.0623098 47.5926674, 19.0620232 47.592725, 19.0618671 47.5927662, 19.061744 47.5927962, 19.0616679 47.5928205, 19.061514 47.5928804, 19.0613773 47.5929427, 19.0612451 47.5930352, 19.0607497 47.5934621)",,,,,30,,,,
286261898,286261899,0,26139702,False,Ármány utca,residential,62.0,"LINESTRING (19.0602288 47.5938951, 19.0607497 47.5934621)",,,,,30,,,,
286261898,88199076,0,712119424,False,Árpád utca,residential,4.497,"LINESTRING (19.0602288 47.5938951, 19.0601825 47.5938694)",,,,,30,,,,
286261898,2881518502,0,712119424,False,Árpád utca,residential,112.93199999999999,"LINESTRING (19.0602288 47.5938951, 19.061127 47.5944193, 19.0613676 47.5945597)",,,,,30,,,,
286261899,286261898,0,26139702,False,Ármány utca,residential,62.0,"LINESTRING (19.0607497 47.5934621, 19.0602288 47.5938951)",,,,,30,,,,
286261899,286261883,0,26139702,False,Ármány utca,residential,323.557,"LINESTRING (19.0607497 47.5934621, 19.0612451 47.5930352, 19.0613773 47.5929427, 19.061514 47.5928804, 19.0616679 47.5928205, 19.061744 47.5927962, 19.0618671 47.5927662, 19.0620232 47.592725, 19.0623098 47.5926674, 19.0630722 47.5925478, 19.0638625 47.5924377, 19.0645507 47.5923309)",,,,,30,,,,
286261899,286261939,0,198282545,False,Naplemente utca,residential,172.864,"LINESTRING (19.0607497 47.5934621, 19.0611682 47.5936773, 19.0617628 47.5939832, 19.0618386 47.5940189, 19.0619313 47.5940515, 19.0619956 47.5940673, 19.0620674 47.5940794, 19.0621737 47.5940919, 19.0623204 47.5941048, 19.062495 47.5940987, 19.0627516 47.5940667)",,,,,30,,,,
286261899,244968666,0,"[26139696, 198282545]",False,"['Sinkovits Imre utca', 'Naplemente utca']",residential,203.021,"LINESTRING (19.0607497 47.5934621, 19.0593585 47.5927055, 19.0586725 47.5923744, 19.0587328 47.5923426)",,,,,30,,,,
286261939,286261876,0,26139706,False,Margó utca,residential,71.03,"LINESTRING (19.0627516 47.5940667, 19.0625645 47.5934405)",,,,,30,,,,
286261939,286261941,0,26139706,False,Margó utca,residential,65.311,"LINESTRING (19.0627516 47.5940667, 19.0628934 47.5946083, 19.0629001 47.5946454)",,,,,30,,,,
286261939,286261899,0,198282545,False,Naplemente utca,residential,172.864,"LINESTRING (19.0627516 47.5940667, 19.062495 47.5940987, 19.0623204 47.5941048, 19.0621737 47.5940919, 19.0620674 47.5940794, 19.0619956 47.5940673, 19.0619313 47.5940515, 19.0618386 47.5940189, 19.0617628 47.5939832, 19.0611682 47.5936773, 19.0607497 47.5934621)",,,,,30,,,,
286261941,286261939,0,26139706,False,Margó utca,residential,65.311,"LINESTRING (19.0629001 47.5946454, 19.0628934 47.5946083, 19.0627516 47.5940667)",,,,,30,,,,
286261964,286261858,0,26139696,False,Sinkovits Imre utca,residential,54.615,"LINESTRING (19.0604535 47.5916502, 19.0598143 47.5918856)",,,,,30,,,,
286261964,88198283,0,26139696,False,Sinkovits Imre utca,residential,433.793,"LINESTRING (19.0604535 47.5916502, 19.061531 47.5912753, 19.0622508 47.5910034, 19.0629466 47.5907562, 19.0637869 47.5904479, 19.0652708 47.5899033, 19.0655479 47.5898028)",,,,,30,,,,
286261964,286160153,0,26139713,False,Bajtárs utca,residential,760.7650000000001,"LINESTRING (19.0604535 47.5916502, 19.0601882 47.5908944, 19.0598771 47.5901408, 19.0593404 47.5886606, 19.0591114 47.5871443, 19.0589079 47.5858152, 19.0587501 47.5849929, 19.0587369 47.584924)",,,,,30,,,,
286279696,286279700,0,26139691,True,Ráby Mátyás utca,residential,143.618,"LINESTRING (19.0440643 47.5862668, 19.0441261 47.5863523, 19.0443157 47.5866146, 19.0449127 47.5874247)",,,,,30,,,,
286279697,286279698,0,26141511,False,Hegesztő utca,residential,145.697,"LINESTRING (19.0445537 47.5899121, 19.0446313 47.589884, 19.04465 47.5898772, 19.0462695 47.5892975)",,,,,30,,,,
286279698,286279719,0,365216095,False,Ráby Mátyás utca,residential,138.98,"LINESTRING (19.0462695 47.5892975, 19.0470924 47.5904174)",,,,,30,,,,
286279698,286279697,0,26141511,False,Hegesztő utca,residential,145.69699999999997,"LINESTRING (19.0462695 47.5892975, 19.04465 47.5898772, 19.0446313 47.589884, 19.0445537 47.5899121)",,,,,30,,,,
286279698,286279700,0,365216095,False,Ráby Mátyás utca,residential,231.77800000000002,"LINESTRING (19.0462695 47.5892975, 19.0457576 47.5885963, 19.0456214 47.5884097, 19.0449127 47.5874247)",,,,,30,,,,
286279699,286279700,0,26141512,False,Ékszer utca,residential,116.307,"LINESTRING (19.0435356 47.5879057, 19.0435848 47.5878875, 19.0436012 47.5878822, 19.0449127 47.5874247)",,,,,30,,,,
286279700,286279699,0,26141512,False,Ékszer utca,residential,116.307,"LINESTRING (19.0449127 47.5874247, 19.0436012 47.5878822, 19.0435848 47.5878875, 19.0435356 47.5879057)",,,,,30,,,,
286279700,286279698,0,365216095,False,Ráby Mátyás utca,residential,231.77800000000002,"LINESTRING (19.0449127 47.5874247, 19.0456214 47.5884097, 19.0457576 47.5885963, 19.0462695 47.5892975)",,,,,30,,,,
286279717,286279755,0,219496807,True,Vasút sor,service,251.60000000000002,"LINESTRING (19.0448583 47.5861402, 19.0449091 47.5862104, 19.0456858 47.5872727, 19.0463449 47.5881686)",,,,,30,destination,,,
286279718,1902850286,0,26139667,False,Kert sor,residential,17.12,"LINESTRING (19.0478377 47.5901944, 19.0476334 47.5902631)",,,,,30,,,,
286279719,1902850286,0,26139667,False,Kert sor,residential,44.05,"LINESTRING (19.0470924 47.5904174, 19.0476334 47.5902631)",,,,,30,,,,
286279719,286279698,0,365216095,False,Ráby Mátyás utca,residential,138.98,"LINESTRING (19.0470924 47.5904174, 19.0462695 47.5892975)",,,,,30,,,,
286279719,286279811,0,26139667,False,Kert sor,residential,235.49400000000003,"LINESTRING (19.0470924 47.5904174, 19.0460668 47.5907106, 19.0452755 47.5909302, 19.0452376 47.5909407, 19.0451654 47.5909613, 19.0450939 47.5909812, 19.0450618 47.5909901, 19.0442002 47.5912422)",,,,,30,,,,
286279719,1902850285,0,"[403278545, 403278546, 365216095]",False,Ráby Mátyás utca,residential,18.52,"LINESTRING (19.0470924 47.5904174, 19.0471216 47.5904596, 19.0471512 47.5905011, 19.0471988 47.5905677)",yes,,,,30,,,,
286279721,286279811,0,26139667,False,Kert sor,residential,44.43,"LINESTRING (19.0436596 47.5914057, 19.0442002 47.5912422)",,,,,30,,,,
286279721,286279789,0,387641593,False,Márton út,residential,82.517,"LINESTRING (19.0436596 47.5914057, 19.0435731 47.5908787, 19.0435596 47.5907629, 19.043559 47.5907099, 19.04356 47.5906672)",,,,,30,,,,
286279721,286279767,0,387790529,False,Márton út,residential,117.146,"LINESTRING (19.0436596 47.5914057, 19.0437717 47.5923922, 19.0437469 47.5924541)",,,,,30,,,,
286279732,286261819,0,"[336744873, 338654661]",False,"['Géza utca', 'Dózsa György utca']","['tertiary', 'residential']",291.157,"LINESTRING (19.0453677 47.5912965, 19.0460878 47.5924508, 19.0463597 47.5928657, 19.046404 47.5929083, 19.0464648 47.5929453, 19.0465069 47.5929663, 19.0465761 47.5929324, 19.0466443 47.5928968, 19.047511 47.5926032)",,,,,30,,,,
286279758,286279768,0,387790530,False,Rókavár utca,residential,91.081,"LINESTRING (19.0402021 47.5887479, 19.040219 47.5887858, 19.040432 47.589263, 19.0405442 47.5895338)",,,,,30,,,,
286279761,286280135,0,26141548,False,Márton köz,residential,116.15400000000001,"LINESTRING (19.0418691 47.5923077, 19.0418361 47.5923707, 19.0418407 47.5924436, 19.0418695 47.5925382, 19.0418986 47.5926469, 19.0419065 47.5927477, 19.0419075 47.5928447, 19.0418497 47.5933182, 19.0418696 47.593339)",,,,,30,,,,
286279761,286279791,0,340066549,False,Rókavár utca,residential,87.274,"LINESTRING (19.0418691 47.5923077, 19.0420189 47.592456, 19.0421122 47.5925301, 19.0422078 47.5925826, 19.0422666 47.5925957, 19.0423271 47.5925993, 19.0424583 47.5925918, 19.0428294 47.5925511)",,,,,30,,,,
286279761,286280017,0,387790530,False,Rókavár utca,residential,222.82600000000002,"LINESTRING (19.0418691 47.5923077, 19.0417072 47.5921063, 19.0416179 47.5919497, 19.0415475 47.5917949, 19.0409348 47.5904101)",,,,,30,,,,
286279767,286279791,0,340066549,False,Rókavár utca,residential,69.643,"LINESTRING (19.0437469 47.5924541, 19.0428294 47.5925511)",,,,,30,,,,
286279767,286279721,0,387790529,False,Márton út,residential,117.146,"LINESTRING (19.0437469 47.5924541, 19.0437717 47.5923922, 19.0436596 47.5914057)",,,,,30,,,,
286279767,286280089,0,387790529,False,Márton út,residential,252.50800000000004,"LINESTRING (19.0437469 47.5924541, 19.0435208 47.5927936, 19.0425969 47.594038, 19.0423641 47.5943138, 19.0423152 47.5943817, 19.042248 47.5944865)",,,,,30,,,,
286279768,286279799,0,26141521,False,Hegyalja utca,residential,126.035,"LINESTRING (19.0405442 47.5895338, 19.0422225 47.5894745)",,,,,30,,,,
286279768,286280017,0,387790530,False,Rókavár utca,residential,101.748,"LINESTRING (19.0405442 47.5895338, 19.0409348 47.5904101)",,,,,30,,,,
286279768,286279758,0,387790530,False,Rókavár utca,residential,91.081,"LINESTRING (19.0405442 47.5895338, 19.040432 47.589263, 19.040219 47.5887858, 19.0402021 47.5887479)",,,,,30,,,,
286279769,286279786,0,26141521,False,Hegyalja utca,residential,44.717,"LINESTRING (19.0442798 47.5893899, 19.0441704 47.5893934, 19.0436842 47.589409)",,,,,30,,,,
286279786,286279799,0,26141521,False,Hegyalja utca,residential,109.861,"LINESTRING (19.0436842 47.589409, 19.0422225 47.5894745)",,,,,30,,,,
286279786,286279769,0,26141521,False,Hegyalja utca,residential,44.717,"LINESTRING (19.0436842 47.589409, 19.0441704 47.5893934, 19.0442798 47.5893899)",,,,,30,,,,
286279786,286279789,0,387641593,False,Márton út,residential,140.31,"LINESTRING (19.0436842 47.589409, 19.0436671 47.5898299, 19.0436539 47.5899472, 19.0436353 47.5901279, 19.0435753 47.5904619, 19.04356 47.5906672)",,,,,30,,,,
286279787,286279789,0,26141523,False,Sport utca,residential,100.128,"LINESTRING (19.0448082 47.5903475, 19.0447442 47.5903639, 19.0447192 47.5903703, 19.04356 47.5906672)",,,,,30,,,,
286279789,286279787,0,26141523,False,Sport utca,residential,100.128,"LINESTRING (19.04356 47.5906672, 19.0447192 47.5903703, 19.0447442 47.5903639, 19.0448082 47.5903475)",,,,,30,,,,
286279789,286279786,0,387641593,False,Márton út,residential,140.31,"LINESTRING (19.04356 47.5906672, 19.0435753 47.5904619, 19.0436353 47.5901279, 19.0436539 47.5899472, 19.0436671 47.5898299, 19.0436842 47.589409)",,,,,30,,,,
286279789,286279721,0,387641593,False,Márton út,residential,82.517,"LINESTRING (19.04356 47.5906672, 19.043559 47.5907099, 19.0435596 47.5907629, 19.0435731 47.5908787, 19.0436596 47.5914057)",,,,,30,,,,
286279791,286279767,0,340066549,False,Rókavár utca,residential,69.643,"LINESTRING (19.0428294 47.5925511, 19.0437469 47.5924541)",,,,,30,,,,
286279791,286279799,0,26141524,False,Észak utca,residential,345.151,"LINESTRING (19.0428294 47.5925511, 19.0425599 47.5910421, 19.0424964 47.5907032, 19.042451 47.5904933, 19.0422225 47.5894745)",,,,,30,,,,
286279791,286279761,0,340066549,False,Rókavár utca,residential,87.274,"LINESTRING (19.0428294 47.5925511, 19.0424583 47.5925918, 19.0423271 47.5925993, 19.0422666 47.5925957, 19.0422078 47.5925826, 19.0421122 47.5925301, 19.0420189 47.592456, 19.0418691 47.5923077)",,,,,30,,,,
286279799,286279786,0,26141521,False,Hegyalja utca,residential,109.861,"LINESTRING (19.0422225 47.5894745, 19.0436842 47.589409)",,,,,30,,,,
286279799,286279768,0,26141521,False,Hegyalja utca,residential,126.035,"LINESTRING (19.0422225 47.5894745, 19.0405442 47.5895338)",,,,,30,,,,
286279799,286279791,0,26141524,False,Észak utca,residential,345.151,"LINESTRING (19.0422225 47.5894745, 19.042451 47.5904933, 19.0424964 47.5907032, 19.0425599 47.5910421, 19.0428294 47.5925511)",,,,,30,,,,
286279800,286279804,0,"[26141525, 26141527]",False,"['Csörlő köz', 'Csörlő utca']",residential,295.207,"LINESTRING (19.0440632 47.588956, 19.0439846 47.5889589, 19.0407467 47.5890784, 19.0406958 47.5890605, 19.0406852 47.5890432, 19.0406826 47.5890214, 19.0408198 47.588699)",,,,,30,,,,
286279804,286279805,0,26141526,False,Liget utca,residential,229.935,"LINESTRING (19.0408198 47.588699, 19.0437975 47.5885939, 19.0438816 47.5885909)",,,,,30,,,,
286279804,4945471861,0,26141527,False,Csörlő köz,residential,54.672,"LINESTRING (19.0408198 47.588699, 19.0408964 47.5885185, 19.040995 47.5883459, 19.0409899 47.588227)",,,,,30,,,,
286279804,286279800,0,"[26141525, 26141527]",False,"['Csörlő köz', 'Csörlő utca']",residential,295.207,"LINESTRING (19.0408198 47.588699, 19.0406826 47.5890214, 19.0406852 47.5890432, 19.0406958 47.5890605, 19.0407467 47.5890784, 19.0439846 47.5889589, 19.0440632 47.588956)",,,,,30,,,,
286279805,286279804,0,26141526,False,Liget utca,residential,229.935,"LINESTRING (19.0438816 47.5885909, 19.0437975 47.5885939, 19.0408198 47.588699)",,,,,30,,,,
286279806,286279807,0,26141528,False,Szépkilátó utca,residential,109.955,"LINESTRING (19.0421162 47.5880776, 19.043483 47.5879819, 19.0435745 47.5879755)",,,,,30,,,,
286279807,286279806,0,26141528,False,Szépkilátó utca,residential,109.955,"LINESTRING (19.0435745 47.5879755, 19.043483 47.5879819, 19.0421162 47.5880776)",,,,,30,,,,
286279808,286279809,0,26141529,False,Zsámoly utca,residential,120.09100000000001,"LINESTRING (19.0417466 47.5876945, 19.0432413 47.5876, 19.0432659 47.5875985, 19.0433409 47.5875937)",,,,,30,,,,
286279809,286279808,0,26141529,False,Zsámoly utca,residential,120.091,"LINESTRING (19.0433409 47.5875937, 19.0432659 47.5875985, 19.0432413 47.5876, 19.0417466 47.5876945)",,,,,30,,,,
286279811,286279721,0,26139667,False,Kert sor,residential,44.43,"LINESTRING (19.0442002 47.5912422, 19.0436596 47.5914057)",,,,,30,,,,
286279811,286279815,0,26141530,False,Bethlen utca,residential,123.245,"LINESTRING (19.0442002 47.5912422, 19.0448109 47.5922712)",,,,,30,,,,
286279811,286279719,0,26139667,False,Kert sor,residential,235.494,"LINESTRING (19.0442002 47.5912422, 19.0450618 47.5909901, 19.0450939 47.5909812, 19.0451654 47.5909613, 19.0452376 47.5909407, 19.0452755 47.5909302, 19.0460668 47.5907106, 19.0470924 47.5904174)",,,,,30,,,,
286279815,286279811,0,26141530,False,Bethlen utca,residential,123.245,"LINESTRING (19.0448109 47.5922712, 19.0442002 47.5912422)",,,,,30,,,,
286279832,286279850,0,107358522,False,Ürömi út,tertiary,125.091,"LINESTRING (19.0393561 47.5892592, 19.0392916 47.5892586, 19.03922 47.5892483, 19.0391741 47.5892352, 19.0391221 47.5892119, 19.0390527 47.5891679, 19.0384614 47.5887267, 19.038375 47.5886741, 19.0383023 47.5886359, 19.0382199 47.5885965, 19.0381042 47.5885545)",,,,,30,,,,
