u,v,key,osmid,highway,oneway,length,geometry,bridge,name,lanes,width,maxspeed,tunnel,access,service,area,ref
4015372476,1732243620,0,398803812,primary,True,51.849999999999994,"LINESTRING (-118.2812043 34.0200302, -118.2813463 34.0199455, -118.2815248 34.0196603)",,Figueroa Street,3,,,,,,,
4015464524,1833401718,0,13393982,residential,False,15.852,"LINESTRING (-118.2915674 33.9710634, -118.2917393 33.9710626)",,West 76th Street,,,,,,,,
4035444178,122872909,0,"[401080768, 132522401, 401080773, 401080774, 401080778, 401080781, 401080784, 401080819, 401080789, 401080793, 401080826]",primary,False,1083.3349999999998,"LINESTRING (-118.4836862 34.2181869, -118.4836857 34.217847, -118.4836856 34.2177411, -118.4836858 34.2176596, -118.4836866 34.2173052, -118.4836862 34.2170532, -118.4836856 34.216739, -118.4836853 34.216583, -118.4836855 34.2162296, -118.4836859 34.2157052, -118.4836847 34.2153459, -118.4836836 34.2151551, -118.4836814 34.214768, -118.4836827 34.2143511, -118.483684 34.2138906, -118.4836825 34.2135699, -118.4836838 34.2127819, -118.4836837 34.2125304, -118.4836835 34.2121348, -118.4836831 34.2114964, -118.4836866 34.2105286, -118.4836831 34.2103181, -118.4836823 34.2102729, -118.4836831 34.2094949, -118.4836831 34.2093984, -118.4836831 34.2092014, -118.4836831 34.2088592, -118.4836831 34.2085742, -118.4836831 34.2084443)",,Woodley Avenue,,,,,,,,
4035444178,6047997583,0,735423030,primary,True,108.444,"LINESTRING (-118.4836862 34.2181869, -118.4836232 34.2183175, -118.4836225 34.218475, -118.4836221 34.2185619, -118.4836287 34.2190622, -118.483691 34.2191359)",,Woodley Avenue,,,,,,,,
4036928496,6318553799,0,"[401258345, 845516226, 709151756]",unclassified,False,166.468,"LINESTRING (-118.5334822 34.2427664, -118.532735 34.2427662, -118.5321406 34.2427652, -118.5318676 34.2427648, -118.5318317 34.2427636, -118.5317462 34.2427612, -118.5316713 34.24276)",,"['Plummer Street', 'North University Drive']",2,,"['30 mph', '15 mph']",,permissive,,,
4048809175,123370719,0,"[402471895, 402471930, 402471871]",primary,False,120.08300000000001,"LINESTRING (-118.3965178 34.1805004, -118.3965172 34.1804796, -118.396509 34.1801783, -118.3965078 34.1801324, -118.3965041 34.179995, -118.3965035 34.1799714, -118.3964961 34.1797008, -118.396492 34.1795496, -118.3964975 34.1794208)",,Laurel Canyon Boulevard,,,,,,,,
4048809175,4048809175,0,"[132489728, 402471851, 402471853, 402471854, 402471855, 405160495, 405160494, 402471858, 405160496, 402471860, 402471861, 402471864, 402471866, 183099869, 551856746, 551856747, 551856748, 551856749, 402471934]",primary,True,1787.567,"LINESTRING (-118.3965178 34.1805004, -118.3964311 34.1805519, -118.3964393 34.1807603, -118.3964341 34.1823011, -118.3964339 34.1823706, -118.3964321 34.1829057, -118.3964364 34.1830345, -118.3964455 34.1836396, -118.3964506 34.1839777, -118.396456 34.1841512, -118.3964582 34.1842208, -118.3964527 34.1848615, -118.3964548 34.1849811, -118.3964649 34.1855848, -118.3964663 34.1858107, -118.3964616 34.1861973, -118.3964571 34.1865652, -118.3964569 34.1866819, -118.3964539 34.1872537, -118.3964525 34.1875346, -118.3964616 34.1877885, -118.396461 34.1883803, -118.396525 34.1884974, -118.3965723 34.1883791, -118.3965826 34.1878784, -118.3965838 34.1876919, -118.3965849 34.1875351, -118.3965903 34.1866821, -118.3965888 34.1865627, -118.3965811 34.1861941, -118.3965858 34.1858109, -118.3965853 34.185737, -118.3965844 34.1855838, -118.396576 34.1849773, -118.396579 34.1848602, -118.3965863 34.1842198, -118.3965827 34.1839601, -118.3965932 34.1830507, -118.3965871 34.1828855, -118.3965994 34.1818698, -118.3965851 34.1814007, -118.3965959 34.180927, -118.3965975 34.1807592, -118.396586 34.1805486, -118.3965178 34.1805004)",,Laurel Canyon Boulevard,"['3', '2']",,,,,,,
4063282035,122920060,0,"[397941176, 398507590, 398507591, 398507592, 400101863, 398503276, 398503277, 398503278, 398503279, 398503280, 398503281, 398514289, 398514290, 398514291, 398514293, 398499959, 398499960, 398499961, 398499962, 398499963, 398499964]",secondary,False,905.9880000000003,"LINESTRING (-118.2782697 33.9609548, -118.2782772 33.9608173, -118.2782549 33.9601399, -118.2782505 33.9600353, -118.2782256 33.959662, -118.2782203 33.9594334, -118.2782193 33.9593906, -118.2782171 33.9593223, -118.2782157 33.9590972, -118.2782134 33.958735, -118.2782134 33.958626, -118.2782107 33.9579118, -118.2782107 33.9573779, -118.2782107 33.9571866, -118.278208 33.9567728, -118.2782026 33.9564524, -118.2782026 33.9560186, -118.2782033 33.9557138, -118.2782034 33.955618, -118.2782 33.955518, -118.2782 33.9550997, -118.2781979 33.9549255, -118.2781964 33.9547955, -118.2781944 33.9546318, -118.2781959 33.9542753, -118.278196 33.95413, -118.278196 33.9540826, -118.2781972 33.9539188, -118.2781995 33.953787, -118.2781989 33.9537152, -118.2782013 33.953542, -118.2782039 33.9528083)",,South Broadway,"['7', '4', '5', '6']",,,,,,,
4063282035,123301434,0,"[398805635, 398805643, 398805647, 531906904, 397948959]",secondary,True,256.989,"LINESTRING (-118.2782697 33.9609548, -118.2782377 33.961096, -118.2782385 33.9615299, -118.2782405 33.9617236, -118.2782518 33.9621627, -118.2782518 33.9623767, -118.278252 33.9626417, -118.278245 33.9630621, -118.2782438 33.9631805, -118.2783008 33.9632485)",,South Broadway,"['3', '2']",,,,,,,
4081460758,122808136,0,406020302,footway,False,81.44,"LINESTRING (-118.5579232 34.1732909, -118.5579349 34.1734332, -118.5579239 34.1738619, -118.5578592 34.1739419, -118.5578157 34.1739957)",,,,,,yes,,,,
4081460762,2662789215,0,406020307,footway,False,59.204,"LINESTRING (-118.5501465 34.1732833, -118.5501275 34.1738155)",,,,,,yes,,,,
4089319341,5884446899,0,700995071,footway,False,5.37,"LINESTRING (-118.5182247 34.1810152, -118.5182135 34.1810626)",,,,,,,,,,
4089319341,4089319346,0,32496819,residential,False,180.179,"LINESTRING (-118.5182247 34.1810152, -118.5182683 34.1810374, -118.5182837 34.1810686, -118.5182881 34.1817251, -118.5182868 34.1817999, -118.518287 34.1818962, -118.5182797 34.1825281, -118.5182629 34.1825689, -118.5182211 34.1825922)",,White Oak Avenue,,,25 mph,,,,,
4089319341,316730115,0,"[406883866, 681552467, 681552468, 700995071]","['cycleway', 'footway']",False,96.797,"LINESTRING (-118.5182247 34.1810152, -118.5182341 34.1809624, -118.518237 34.1809412, -118.5183221 34.1809373, -118.5183461 34.1809264, -118.5183617 34.1809064, -118.5183687 34.1804778, -118.5183697 34.1804409, -118.5183717 34.1804029, -118.5183722 34.1803179, -118.5183785 34.1802973, -118.5183769 34.1802283)",,,,,,,,,,
4089319346,4089319341,0,32496819,residential,False,180.17900000000003,"LINESTRING (-118.5182211 34.1825922, -118.5182629 34.1825689, -118.5182797 34.1825281, -118.518287 34.1818962, -118.5182868 34.1817999, -118.5182881 34.1817251, -118.5182837 34.1810686, -118.5182683 34.1810374, -118.5182247 34.1810152)",,White Oak Avenue,,,25 mph,,,,,
4089319346,5882898025,0,"[406883864, 700995068]",footway,False,257.10300000000007,"LINESTRING (-118.5182211 34.1825922, -118.518225 34.1826412, -118.5182252 34.1826625, -118.5183024 34.1826642, -118.5183313 34.1826732, -118.5183506 34.1826874, -118.5183596 34.1827045, -118.51836 34.1829942, -118.5183606 34.1830037, -118.5183705 34.1830228, -118.5183708 34.1831317, -118.518365 34.1839118, -118.5183672 34.1847415, -118.5183765 34.1848147)",,,,,,,,,,
4089319346,6583209401,0,"[406883864, 700995067, 700995070]",footway,False,95.59,"LINESTRING (-118.5182211 34.1825922, -118.5182181 34.1825316, -118.5182141 34.1824997, -118.5182138 34.1818592, -118.5182152 34.1818005, -118.5182179 34.1817328)",,,,,,,,,,
4094910428,4094910722,0,"[407442944, 407442946, 655270225, 655270229, 724195254, 724195255, 407442943]",footway,False,1287.862,"LINESTRING (-118.6089411 34.1793796, -118.6089491 34.1793241, -118.6091004 34.1793227, -118.6092482 34.1793438, -118.6094247 34.1793491, -118.6095923 34.1793442, -118.6097152 34.1793234, -118.6102616 34.1793201, -118.6102914 34.1793296, -118.6103458 34.179333, -118.6104672 34.1793317, -118.6105102 34.1793312, -118.6105798 34.1793199, -118.6106594 34.1793194, -118.6107922 34.1793341, -118.6109885 34.1793349, -118.611165 34.1793182, -118.6113523 34.1793141, -118.6115743 34.1793451, -118.6117026 34.17935, -118.6118677 34.1793406, -118.6119949 34.1793161, -118.6120354 34.1793168, -118.6121415 34.1793419, -118.6122484 34.1793434, -118.6123607 34.1793176, -118.6124003 34.1793166, -118.6126308 34.1793473, -118.6128134 34.1793493, -118.6129532 34.1793349, -118.6130033 34.1793259, -118.6130477 34.1793259, -118.6132128 34.1793519, -118.6132632 34.1793524, -118.6134178 34.1793372, -118.6134733 34.1793274, -118.6136188 34.1793306, -118.6136757 34.1793427, -118.6138882 34.1793686, -118.6140386 34.1793693, -118.6142204 34.1793471, -118.6142571 34.1793309, -118.614421 34.1793296, -118.6144697 34.1793393, -118.614471 34.1793697, -118.6144713 34.1794261, -118.6144355 34.1795471, -118.6144335 34.1796049, -118.6144391 34.1796642, -118.6144664 34.1797429, -118.6144675 34.1800136, -118.6144475 34.1800863, -118.6144449 34.1801381, -118.6144664 34.1803848, -118.6144451 34.1804785, -118.6144531 34.1805817, -118.6144898 34.1806646, -118.6144919 34.1810137, -118.6144499 34.181107, -118.6144602 34.1812576, -118.6145001 34.1813868, -118.6145054 34.1814773, -118.6145044 34.1815709, -118.6144829 34.1816325, -118.614462 34.1817395, -118.6144632 34.1817696, -118.6144785 34.1818763, -118.6144782 34.1819016, -118.6144597 34.1820097, -118.614464 34.182058, -118.6144981 34.1821676, -118.6145009 34.1821856, -118.6145013 34.1823431, -118.614484 34.1824076, -118.6144863 34.1825237, -118.614497 34.1825842, -118.6144983 34.1827365, -118.6144246 34.1827438, -118.6143719 34.182739, -118.6142987 34.1827157, -118.6142434 34.1827122, -118.6141881 34.1827142, -118.614132 34.1827267, -118.6140752 34.1827497, -118.6139069 34.1827502, -118.613723 34.1827212, -118.6136011 34.1827116, -118.6134987 34.1827134, -118.6134151 34.182722, -118.61328 34.1827497, -118.6132274 34.1827468, -118.6131828 34.1827253, -118.6130725 34.1827245, -118.6129808 34.1827222, -118.612935 34.1827451, -118.6128328 34.1827477, -118.612694 34.1827258, -118.6125751 34.1827185, -118.6124448 34.1827308, -118.6123094 34.1827561, -118.6121454 34.1827582, -118.6120429 34.1827298, -118.6119471 34.1827238, -118.6118479 34.1827466, -118.6117786 34.1827469, -118.6116015 34.1827147, -118.6114933 34.1827101, -118.6113663 34.1827198, -118.6112218 34.1827494, -118.6110839 34.1827484, -118.610902 34.1827202, -118.610739 34.1827184, -118.610637 34.182731, -118.6105409 34.1827526, -118.6104066 34.1827522, -118.6103634 34.1827431)",,,,"[""8'"", ""13'""]",,,,,,
4094910722,4094910428,0,"[407442944, 407442946, 655270225, 655270229, 724195254, 724195255, 407442943]",footway,False,1287.8620000000003,"LINESTRING (-118.6103634 34.1827431, -118.6104066 34.1827522, -118.6105409 34.1827526, -118.610637 34.182731, -118.610739 34.1827184, -118.610902 34.1827202, -118.6110839 34.1827484, -118.6112218 34.1827494, -118.6113663 34.1827198, -118.6114933 34.1827101, -118.6116015 34.1827147, -118.6117786 34.1827469, -118.6118479 34.1827466, -118.6119471 34.1827238, -118.6120429 34.1827298, -118.6121454 34.1827582, -118.6123094 34.1827561, -118.6124448 34.1827308, -118.6125751 34.1827185, -118.612694 34.1827258, -118.6128328 34.1827477, -118.612935 34.1827451, -118.6129808 34.1827222, -118.6130725 34.1827245, -118.6131828 34.1827253, -118.6132274 34.1827468, -118.61328 34.1827497, -118.6134151 34.182722, -118.6134987 34.1827134, -118.6136011 34.1827116, -118.613723 34.1827212, -118.6139069 34.1827502, -118.6140752 34.1827497, -118.614132 34.1827267, -118.6141881 34.1827142, -118.6142434 34.1827122, -118.6142987 34.1827157, -118.6143719 34.182739, -118.6144246 34.1827438, -118.6144983 34.1827365, -118.614497 34.1825842, -118.6144863 34.1825237, -118.614484 34.1824076, -118.6145013 34.1823431, -118.6145009 34.1821856, -118.6144981 34.1821676, -118.614464 34.182058, -118.6144597 34.1820097, -118.6144782 34.1819016, -118.6144785 34.1818763, -118.6144632 34.1817696, -118.614462 34.1817395, -118.6144829 34.1816325, -118.6145044 34.1815709, -118.6145054 34.1814773, -118.6145001 34.1813868, -118.6144602 34.1812576, -118.6144499 34.181107, -118.6144919 34.1810137, -118.6144898 34.1806646, -118.6144531 34.1805817, -118.6144451 34.1804785, -118.6144664 34.1803848, -118.6144449 34.1801381, -118.6144475 34.1800863, -118.6144675 34.1800136, -118.6144664 34.1797429, -118.6144391 34.1796642, -118.6144335 34.1796049, -118.6144355 34.1795471, -118.6144713 34.1794261, -118.614471 34.1793697, -118.6144697 34.1793393, -118.614421 34.1793296, -118.6142571 34.1793309, -118.6142204 34.1793471, -118.6140386 34.1793693, -118.6138882 34.1793686, -118.6136757 34.1793427, -118.6136188 34.1793306, -118.6134733 34.1793274, -118.6134178 34.1793372, -118.6132632 34.1793524, -118.6132128 34.1793519, -118.6130477 34.1793259, -118.6130033 34.1793259, -118.6129532 34.1793349, -118.6128134 34.1793493, -118.6126308 34.1793473, -118.6124003 34.1793166, -118.6123607 34.1793176, -118.6122484 34.1793434, -118.6121415 34.1793419, -118.6120354 34.1793168, -118.6119949 34.1793161, -118.6118677 34.1793406, -118.6117026 34.17935, -118.6115743 34.1793451, -118.6113523 34.1793141, -118.611165 34.1793182, -118.6109885 34.1793349, -118.6107922 34.1793341, -118.6106594 34.1793194, -118.6105798 34.1793199, -118.6105102 34.1793312, -118.6104672 34.1793317, -118.6103458 34.179333, -118.6102914 34.1793296, -118.6102616 34.1793201, -118.6097152 34.1793234, -118.6095923 34.1793442, -118.6094247 34.1793491, -118.6092482 34.1793438, -118.6091004 34.1793227, -118.6089491 34.1793241, -118.6089411 34.1793796)",,,,"[""8'"", ""13'""]",,,,,,
4095916035,4297506764,0,190461694,service,False,87.37400000000001,"LINESTRING (-118.4172687 34.1866727, -118.4172693 34.1868026, -118.4172694 34.1868289, -118.4172711 34.1868665, -118.4172773 34.1868811, -118.4175137 34.1871953, -118.4176412 34.1873727)",,,,,,,,,,
4175124729,122815549,0,"[817443408, 404490873, 404490878]",residential,False,1571.0439999999999,"LINESTRING (-118.6238844 34.1761337, -118.6243954 34.1759213, -118.6250284 34.1756561, -118.6252964 34.1755869, -118.6254184 34.1755677, -118.6255572 34.1755574, -118.6267387 34.1755566, -118.6268629 34.1755563, -118.6281631 34.1755532, -118.6294703 34.1755501, -118.6308785 34.1755468, -118.6319965 34.1755486, -118.6320792 34.1755487, -118.632261 34.1755467, -118.6328204 34.1755406, -118.6340998 34.1755348, -118.6348389 34.1755315, -118.6353481 34.1755323, -118.6363293 34.1755401, -118.6364366 34.175541, -118.6365224 34.1755405, -118.6374358 34.1755354, -118.6376142 34.1755352, -118.6384108 34.1755345, -118.6395356 34.1755336, -118.6398639 34.1755334, -118.640809 34.1755311)",,Hatteras Street,,,25 mph,,,,,
4255652344,7783255907,0,833772618,service,False,10.784,"LINESTRING (-118.5892601 34.224581, -118.589176 34.2245134)",,,,,15 mph,,,emergency_access,,
4255684813,5980486725,0,"[426262792, 426262789, 426262790]",footway,False,108.076,"LINESTRING (-118.6403306 34.1897555, -118.640316 34.1897558, -118.6398676 34.1897422, -118.6398561 34.1897419, -118.6396218 34.1897333, -118.6396044 34.1897319, -118.6391874 34.1897169, -118.6391566 34.1897168)",yes,"['blocked bridge', 'blocked path']",,,,,no,,,
4267577786,6252101566,0,"[829451864, 427556345]","['cycleway', 'service']",False,184.689,"LINESTRING (-118.5446558 34.1889622, -118.544576 34.1889874, -118.5429341 34.1896525, -118.5428495 34.189687)",,,,,15 mph,,,,,
4268777285,4114933937,0,"[409599296, 427687442]","['cycleway', 'service']",False,84.549,"LINESTRING (-118.533697 34.1866065, -118.5336971 34.18674, -118.5336961 34.1870467, -118.5337033 34.1873668)",,,,,,,,driveway,,
4268845095,6174435271,0,"[32604181, 32604163, 32604173]",footway,False,38.671,"LINESTRING (-118.5442334 34.1975232, -118.5440841 34.1975607, -118.5438454 34.1975593, -118.5438197 34.1975605)",yes,,,,,,,,,
4297195055,1998152359,0,804790255,service,False,80.06599999999999,"LINESTRING (-118.4981991 34.172211, -118.4986394 34.1722086, -118.4990134 34.1722088, -118.4990652 34.1721912)",,,,,,,,,,
4297506764,2010984645,0,"[190461694, 190461695]","['cycleway', 'service']",False,845.794,"LINESTRING (-118.4176412 34.1873727, -118.4176847 34.1874341, -118.4177789 34.1875669, -118.4178153 34.187624, -118.4178687 34.1876146, -118.4180028 34.1876092, -118.4180577 34.1876186, -118.418107 34.1876467, -118.4183228 34.1879662, -118.4183314 34.1879785, -118.4183963 34.1880712, -118.4220788 34.1935064, -118.4221141 34.1935787, -118.4221244 34.1936418, -118.4221343 34.1938467)",,Tujunga Wash Path,,,,,,,,
4297506764,4095916035,0,190461694,service,False,87.37400000000001,"LINESTRING (-118.4176412 34.1873727, -118.4175137 34.1871953, -118.4172773 34.1868811, -118.4172711 34.1868665, -118.4172694 34.1868289, -118.4172693 34.1868026, -118.4172687 34.1866727)",,,,,,,,,,
4297506764,282345718,0,806973981,service,False,20.703000000000003,"LINESTRING (-118.4176412 34.1873727, -118.4176818 34.1873299, -118.4177331 34.1873007, -118.4178062 34.1872479)",,,,,,,,,,
4297506772,282345721,0,25883520,service,False,26.721,"LINESTRING (-118.4181727 34.1866723, -118.4181758 34.1868053, -118.4181752 34.1868571, -118.4181717 34.1869125)",,,,,,,,,,
4305439659,3961447399,0,392957350,service,False,156.608,"LINESTRING (-118.6060558 34.1844833, -118.6061855 34.1844837, -118.6066554 34.1844852, -118.6066538 34.1845422, -118.6074919 34.1845371, -118.6076031 34.1845362, -118.6076878 34.1845355)",,,,,,,,driveway,,
4399914059,6814916520,0,165568045,service,False,6.082,"LINESTRING (-118.2805356 34.0211752, -118.2805932 34.0212019)",,West 34th Street,,,15 mph,,,,,
4399914059,1732243576,0,398803802,primary,True,94.771,"LINESTRING (-118.2805356 34.0211752, -118.280925 34.0205503, -118.2809706 34.0204062)",,Figueroa Street,2,,,,,,,
4511035616,122641756,0,"[342414795, 398734262]",tertiary,False,489.70399999999995,"LINESTRING (-118.283765 34.0585046, -118.2835224 34.0588894, -118.2832997 34.0592427, -118.2832663 34.0593676, -118.2832327 34.0595013, -118.2828395 34.0601108, -118.2826643 34.0603824, -118.2823238 34.0609102, -118.2819789 34.0614427, -118.2819277 34.0615207, -118.2818439 34.0616483, -118.2816755 34.0619048, -118.2814724 34.0622142, -118.2813416 34.0624134)",,South Rampart Boulevard,3,,,,,,,
4593858267,6645363001,0,464251569,unclassified,True,121.75,"LINESTRING (-118.5273308 34.2356938, -118.5273226 34.2367482, -118.5273226 34.2367887)",,East University Drive,2,,15 mph,,permissive,,,
4619810394,4619810401,0,"[467341188, 158611445]","['cycleway', 'service']",False,151.686,"LINESTRING (-118.5260349 34.240487, -118.5253206 34.2404938, -118.5252962 34.2404899, -118.5252706 34.2404798, -118.5252549 34.2404674, -118.52524 34.2404523, -118.5252344 34.2404392, -118.5252309 34.240417, -118.5252295 34.2401608, -118.5252274 34.2397611)",,,,,,,delivery,,,
4619810394,4619810642,0,"[461624505, 707444037]","['cycleway', 'service']",False,81.42799999999998,"LINESTRING (-118.5260349 34.240487, -118.5260975 34.2404275, -118.5261022 34.2403253, -118.5262614 34.2403235, -118.5263684 34.2402655, -118.5266352 34.2402655, -118.5266352 34.2402876, -118.5267212 34.2402859)",,,,,,,,,,
4619810394,4619810395,0,707954469,service,False,50.806000000000004,"LINESTRING (-118.5260349 34.240487, -118.5260381 34.2409053, -118.5260384 34.2409439)",,,,,,,delivery,,,
4619810395,4717623610,0,13306262,residential,False,29.893,"LINESTRING (-118.5260384 34.2409439, -118.5263636 34.2409438)",,Vincennes Street,,,15 mph,,permissive,,,
4619810395,5265160703,0,"[157803106, 13306262]","['residential', 'unclassified']",False,230.571,"LINESTRING (-118.5260384 34.2409439, -118.5259208 34.2409466, -118.5258943 34.2409472, -118.5258709 34.2409472, -118.5247376 34.2409464, -118.5247004 34.2409464, -118.5246127 34.2409466, -118.5246147 34.2410476, -118.5246156 34.2414138, -118.5246121 34.2418415)",,"['Vincennes Street', 'Matador Drive']",2,,15 mph,,permissive,,,
4619810395,4619810394,0,707954469,service,False,50.806000000000004,"LINESTRING (-118.5260384 34.2409439, -118.5260381 34.2409053, -118.5260349 34.240487)",,,,,,,delivery,,,
4821480928,122626457,0,"[517767922, 517767507, 517767506, 520201919]",residential,False,1533.688,"LINESTRING (-118.3432853 34.0943292, -118.3428229 34.0943326, -118.3415734 34.0943299, -118.3404751 34.0943654, -118.3398121 34.0943797, -118.3395216 34.094383, -118.3392237 34.09438, -118.3386379 34.0943742, -118.338308 34.0943756, -118.3380345 34.0943768, -118.3374791 34.0943791, -118.3368487 34.0943783, -118.3363277 34.0943777, -118.3352314 34.0943858, -118.3342171 34.0943929, -118.3332048 34.0943514, -118.3326123 34.0943539, -118.3310113 34.0943606, -118.3304982 34.0943514, -118.3298888 34.0943443, -118.3288684 34.0943458, -118.3284894 34.0943493, -118.3282405 34.0943493, -118.3278972 34.0943493, -118.3278211 34.0943499, -118.3276862 34.094351, -118.3266325 34.0943593)",,Fountain Avenue,,,,,,,,
4876390028,7567805558,0,495920254,residential,True,72.601,"LINESTRING (-118.445142 34.0694662, -118.4451365 34.0691479, -118.4451374 34.0690892, -118.4451206 34.0690544, -118.4450945 34.0690025, -118.4450369 34.0689399, -118.4450181 34.0689146, -118.4450049 34.0688827, -118.445001 34.0688428)",,Westwood Plaza,,,20 mph,,,,,
4876390049,4876390028,0,495920254,residential,True,26.63,"LINESTRING (-118.4449107 34.0695213, -118.4449749 34.0695466, -118.4450632 34.0695475, -118.4451148 34.069515, -118.445142 34.0694662)",,Westwood Plaza,,,20 mph,,,,,
4876390049,7579663635,0,495920256,service,True,28.512999999999998,"LINESTRING (-118.4449107 34.0695213, -118.4448783 34.069589, -118.4448787 34.0696362, -118.4448946 34.0696644, -118.4449375 34.0696828, -118.4450162 34.0696855)",,,,,,,,,,
5149632214,5972215182,0,"[32523717, 13461640, 798603984, 379038103, 379038104]","['footway', 'residential']",False,316.045,"LINESTRING (-118.6081034 34.192822, -118.6081033 34.1919266, -118.6081033 34.19122, -118.6081038 34.1911398, -118.6079616 34.1911663, -118.6072853 34.1911664, -118.6072033 34.1911947, -118.607073 34.1910948, -118.607047 34.1910788, -118.6067657 34.191071)",yes,"['Glade Avenue', 'Kittridge Street']",,6',25 mph,,,,,
5159823756,1887613414,0,"[405366754, 405366772]",primary,True,135.228,"LINESTRING (-118.432754 34.225403, -118.432701 34.2254753, -118.4327018 34.2257155, -118.4327184 34.2258851, -118.4327536 34.2260746, -118.4328321 34.226302, -118.4329038 34.2264744, -118.4330161 34.2265347)",,Woodman Avenue,3,,,,,,,
5159823756,3789833535,0,"[405386464, 405386467, 405366757, 531556743, 405366792, 405366793, 405366762, 405386471, 5134121, 405395209, 405395223, 405395218, 405395220, 405395221, 405386454, 405395222, 405386459]",primary,False,1798.209,"LINESTRING (-118.432754 34.225403, -118.4327631 34.2228215, -118.4327569 34.2225324, -118.4327543 34.2223683, -118.4327525 34.2222563, -118.4327523 34.2222441, -118.4327538 34.2220266, -118.4327539 34.2216638, -118.4327561 34.2213683, -118.4327303 34.2211341, -118.4327216 34.2211027, -118.432687 34.2209772, -118.4326617 34.2208857, -118.4326359 34.2208132, -118.4325711 34.2206147, -118.4325501 34.2205592, -118.4324889 34.2204214, -118.4324593 34.22036, -118.4323467 34.2201714, -118.4321823 34.2199474, -118.4319457 34.2196313, -118.4315116 34.2191256, -118.4314325 34.2190257, -118.4313656 34.2189411, -118.4313441 34.2189097, -118.4312541 34.2187778, -118.4311854 34.2186359, -118.4311425 34.2185223, -118.4311126 34.2184565, -118.431091 34.2184088, -118.4310309 34.2182172, -118.4309966 34.2181249, -118.4309622 34.2179829, -118.4309447 34.2178545, -118.4309397 34.2177665, -118.4309365 34.2176068, -118.4309291 34.2159937, -118.4309279 34.2157401, -118.4309221 34.2153224, -118.4309252 34.2149157, -118.4309257 34.2148384, -118.4309288 34.2144407, -118.430939 34.2130848, -118.430942 34.2126836, -118.4309341 34.2112996, -118.4309279 34.2102039, -118.4309245 34.2101227, -118.4309178 34.2099604, -118.4309157 34.2099218, -118.4309113 34.2098036, -118.4309202 34.2095943)",,Woodman Avenue,,,,,,,,
5219523910,5631152096,0,"[401483076, 401465879, 401483046, 401483047, 401483048, 401483049, 401483051, 401483053, 137059635, 401483063, 401483064, 401483065, 401483066, 401483069, 401483070]",primary,False,1467.082,"LINESTRING (-118.4213822 34.2455201, -118.4213103 34.2455691, -118.4211393 34.2456965, -118.4209554 34.2458207, -118.4209426 34.24583, -118.4202211 34.2463569, -118.4201691 34.2463948, -118.4200377 34.2464907, -118.4198124 34.2466552, -118.4195216 34.2468675, -118.4190867 34.247188, -118.4188659 34.2473508, -118.4188236 34.2473815, -118.4187329 34.2474473, -118.4186154 34.2475351, -118.418405 34.2476921, -118.4169821 34.2487239, -118.4167802 34.2488703, -118.4164766 34.2490905, -118.4162473 34.2492553, -118.4158965 34.2495114, -118.4145829 34.2504925, -118.4134847 34.2512763, -118.4132457 34.2514469, -118.4132005 34.2514753, -118.4129527 34.2516608, -118.4126093 34.2519121, -118.4112132 34.2529335, -118.4104976 34.253469, -118.4103644 34.2535687, -118.4102094 34.2536847, -118.4101033 34.2537641, -118.410039 34.2538122, -118.4099885 34.25385, -118.4099496 34.2538795, -118.4099123 34.2539077, -118.4096254 34.2541207, -118.409519 34.2542013, -118.409431 34.2542646)",,Osborne Street,"['4', '5', '6']",,,,,,,
5219523910,1839807920,0,"[401483078, 539400821, 539400822, 401483079]",primary,True,184.254,"LINESTRING (-118.4213822 34.2455201, -118.4214988 34.2454879, -118.4215518 34.2454512, -118.4216411 34.2453866, -118.4220562 34.2450863, -118.4227978 34.2445364, -118.4228621 34.2444281)",,Osborne Street,2,,,,,,,
5444266704,122487731,0,440680089,service,False,199.71099999999998,"LINESTRING (-118.5778311 34.1866793, -118.5778329 34.1866349, -118.5778547 34.1864671, -118.5770484 34.1863787, -118.5764144 34.186311, -118.5760185 34.1862662, -118.5759579 34.1862588)",,,,,8 mph,,,,,
5457938467,5457938478,0,566831164,residential,True,13.145,"LINESTRING (-118.4167824 33.9685731, -118.4167855 33.9685437, -118.4167775 33.9685149, -118.416759 33.9684896, -118.416732 33.9684703)",,,,,15 mph,,,,,
5457938472,5457938474,0,566831164,residential,True,9.463,"LINESTRING (-118.4166126 33.9684704, -118.4165866 33.9684889, -118.4165684 33.9685129, -118.4165597 33.9685403)",,,,,15 mph,,,,,
5457938474,5457938481,0,566831164,residential,True,10.142,"LINESTRING (-118.4165597 33.9685403, -118.4165618 33.9685707, -118.4165754 33.9685989, -118.4165992 33.968622)",,,,,15 mph,,,,,
5457938474,5457938498,0,569220106,residential,True,14.6,"LINESTRING (-118.4165597 33.9685403, -118.4165123 33.9685537, -118.4164346 33.9686162)",,Ignatian Circle,,,15 mph,,,,,
5457938478,7630772392,0,13385422,residential,True,111.366,"LINESTRING (-118.416732 33.9684703, -118.4167249 33.9683531, -118.4167419 33.9682368, -118.4167471 33.9680103, -118.416758 33.9675191, -118.4167591 33.9674699)",,Loyola Boulevard,2,,15 mph,,,,,
5457938478,5457938472,0,566831164,residential,True,11.561,"LINESTRING (-118.416732 33.9684703, -118.4167033 33.9684598, -118.4166723 33.9684562, -118.4166412 33.9684599, -118.4166126 33.9684704)",,,,,15 mph,,,,,
