u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,width,bridge,ref,access,tunnel,junction,service,area,est_width
917136313,560336672,0,"[589830402, 217390627, 25192971, 25192973, 217390587]",,"['Kleine Erpebrücke', 'Grünfließer Gang', 'Wiesenpromenade']","['path', 'service']",30,False,620.4850000000001,"LINESTRING (13.5974312 52.4538186, 13.5974219 52.4538553, 13.5974134 52.4541675, 13.5974236 52.4546947, 13.5974241 52.4550233, 13.5974253 52.4550707, 13.5974258 52.4551533, 13.5974533 52.4560145, 13.5986876 52.4562659, 13.5998172 52.4563636, 13.6004198 52.4564698, 13.6008614 52.4565408, 13.6009738 52.4566156, 13.60104 52.4567466, 13.6011541 52.4568474, 13.6015037 52.4568765, 13.6015422 52.456908, 13.601436 52.4575241)","['1.5', '2']",yes,,,,,,,
918767855,282707240,0,"[78231715, 78231719]",,,"['steps', 'path']",,False,8.555,"LINESTRING (13.4430759 52.5904501, 13.4431033 52.5904696, 13.4431872 52.5904754)",,,,,,,,,
919755182,27452781,0,28956024,,,path,,False,29.43,"LINESTRING (13.2651475 52.4333569, 13.2647569 52.4332414)",,,,,,,,,
919755182,31388298,0,28956024,,,path,,False,152.201,"LINESTRING (13.2651475 52.4333569, 13.2657909 52.4335554, 13.266558 52.4338139, 13.2670496 52.4339827, 13.2670703 52.4340319)",,,,,,,,,
919755182,919755190,0,78352628,,,path,,False,68.413,"LINESTRING (13.2651475 52.4333569, 13.2651532 52.4333065, 13.2649042 52.4331863, 13.2646908 52.4331288, 13.2644339 52.4330514, 13.2643644 52.4330851)",,,,,,,,,
919755190,3907057249,0,28956024,,,path,,False,299.017,"LINESTRING (13.2643644 52.4330851, 13.2641313 52.4329781, 13.263403 52.4327197, 13.260698 52.4317359, 13.2605754 52.4317548)",,,,,,,,,
919755190,27452781,0,28956024,,,path,,False,31.89,"LINESTRING (13.2643644 52.4330851, 13.2645995 52.4331924, 13.2647569 52.4332414)",,,,,,,,,
919755190,919755182,0,78352628,,,path,,False,68.413,"LINESTRING (13.2643644 52.4330851, 13.2644339 52.4330514, 13.2646908 52.4331288, 13.2649042 52.4331863, 13.2651532 52.4333065, 13.2651475 52.4333569)",,,,,,,,,
933680717,271380553,0,24986230,,Lindensteg,path,,False,16.339,"LINESTRING (13.203146 52.5342303, 13.2033609 52.5342974)",,yes,,,,,,,
936149309,156804316,0,"[69554067, 69554052, 23126683, 236818204]",,Teufelsseechaussee,residential,30,False,1991.2839999999999,"LINESTRING (13.2367937 52.4921328, 13.2368122 52.4921501, 13.2373376 52.4925553, 13.2378277 52.4929409, 13.2381008 52.4931353, 13.2384128 52.493351, 13.2384571 52.4933614, 13.2388172 52.493517, 13.239167 52.4936562, 13.2395123 52.4937655, 13.2398222 52.4938436, 13.2402517 52.4939147, 13.2408374 52.4939878, 13.2408668 52.4939911, 13.2435071 52.4942906, 13.243678 52.4943075, 13.2442891 52.494389, 13.2449337 52.4945239, 13.2455329 52.4946871, 13.2460857 52.4948887, 13.2465972 52.4950816, 13.2470805 52.4953171, 13.2476697 52.4956447, 13.2477816 52.4957164, 13.2483455 52.4961523, 13.2486396 52.4964332, 13.2488945 52.496704, 13.2492666 52.4971984, 13.249541 52.497797, 13.2497803 52.4983203, 13.2504042 52.4997954, 13.2506285 52.5003226, 13.2510174 52.5012318, 13.2512995 52.5018904, 13.2517736 52.5029458, 13.2520179 52.503415, 13.2523829 52.5038814, 13.2528589 52.5043376, 13.2536652 52.5049661)",,,,,,,,,
942862676,26965871,0,"[384222469, 578916967]",,,"['path', 'footway']",,False,33.373,"LINESTRING (13.5244966 52.4063035, 13.52445 52.4062709, 13.5243713 52.4061095, 13.5245062 52.406077)",,,,,,,,,
943424939,288372944,0,26321416,,,path,,False,237.824,"LINESTRING (13.5276371 52.4501276, 13.5274638 52.4501293, 13.5262245 52.4501412, 13.5259814 52.4501331, 13.5258281 52.45011, 13.5242127 52.4497967)",,,,,,,,,
943688947,663269148,0,52029278,,,path,,False,19.297,"LINESTRING (13.5063382 52.5022053, 13.5066112 52.5021553)",,,,,,,,,
943688948,663269048,0,80937153,,,path,,False,18.057,"LINESTRING (13.5065127 52.5025535, 13.5067675 52.5025054)",,,,,,,,,
943688970,663269313,0,"[52029281, 80937148]",,,path,,False,38.364999999999995,"LINESTRING (13.5060894 52.5017088, 13.5061679 52.5018654, 13.5064524 52.5018118)",,,,,,,,,
967925718,975152293,0,83181637,,,path,,False,324.16300000000007,"LINESTRING (13.4874399 52.6180825, 13.487359 52.6179414, 13.4872915 52.6178457, 13.4872616 52.6178102, 13.4870806 52.6175926, 13.4870779 52.6175535, 13.4870547 52.6175285, 13.4869937 52.6174618, 13.4863291 52.61664, 13.486009 52.6162442, 13.4858068 52.6159857, 13.4857888 52.6159602, 13.4855907 52.6157092, 13.4854405 52.6154991, 13.4854533 52.6154434)",,,,,,,,,
967925718,967930557,0,113715832,,,path,,False,28.736000000000004,"LINESTRING (13.4874399 52.6180825, 13.4875536 52.6180251, 13.4876592 52.6179481, 13.4877521 52.6179093)",,,,,,,,,
967925718,975142943,0,"[113715832, 83181625, 112568877]",,,"['cycleway', 'path']",,False,879.0020000000002,"LINESTRING (13.4874399 52.6180825, 13.4873195 52.6181926, 13.4872586 52.6182535, 13.4871216 52.6184412, 13.4870769 52.6185241, 13.4869837 52.6186652, 13.48695 52.618737, 13.4867251 52.6191055, 13.4865857 52.6193507, 13.4864288 52.6196159, 13.4862552 52.6198969, 13.4860463 52.6202236, 13.4859859 52.6203202, 13.4858777 52.6204908, 13.4857249 52.6207289, 13.4857193 52.6207403, 13.4857122 52.6207514, 13.4855627 52.6210048, 13.4854976 52.6211067, 13.4854725 52.6212383, 13.4853442 52.6213913, 13.4852609 52.6214503, 13.4851592 52.6215163, 13.4850722 52.6215541, 13.4849465 52.6215809, 13.4847982 52.6216411, 13.4847023 52.6216806, 13.484183 52.6218941, 13.4839143 52.6220103, 13.4832251 52.6222955, 13.4830307 52.622427, 13.4829337 52.6224496, 13.4828811 52.6224584, 13.4828012 52.6224475, 13.4827637 52.6224097, 13.4821354 52.6221917, 13.4816391 52.6220276, 13.4808393 52.621752, 13.4801244 52.6215137, 13.4797 52.621375, 13.4794192 52.6213081, 13.4792688 52.6213041)",,,,,,,,,
967925718,967930553,0,136823411,,,path,,False,30.331,"LINESTRING (13.4874399 52.6180825, 13.4875386 52.618181, 13.4876665 52.618318)",,,,,,,,,
967930553,967930555,0,83181612,,,path,,False,26.86,"LINESTRING (13.4876665 52.618318, 13.4877715 52.6182766, 13.4878913 52.6182119, 13.487962 52.6181589)",,,,,,,,,
967930553,97955174,0,83181612,,,path,,False,894.301,"LINESTRING (13.4876665 52.618318, 13.4875616 52.6182979, 13.4874705 52.6183265, 13.4873217 52.618541, 13.4872495 52.6186616, 13.4871755 52.618787, 13.4859468 52.6207952, 13.485735 52.6211291, 13.4857098 52.6211733, 13.4856121 52.6213307, 13.4854554 52.6214951, 13.4853783 52.6215493, 13.4852401 52.6216203, 13.4845631 52.6219093, 13.4842821 52.6220234, 13.4841662 52.622075, 13.4840367 52.6221315, 13.4837304 52.6222627, 13.4833754 52.6224097, 13.4831759 52.6224643, 13.4830299 52.6225204, 13.482917 52.6225515, 13.482883 52.6225542, 13.4828301 52.6225563, 13.4824653 52.6224307, 13.482277 52.622386, 13.4817432 52.6221999, 13.4814855 52.6221162, 13.4807342 52.6218704, 13.4795359 52.6214674, 13.4793355 52.6213695, 13.4791477 52.6212685)",,,,,,,,,
967930553,2279008229,0,112569154,,,path,,False,519.5559999999999,"LINESTRING (13.4876665 52.618318, 13.4878599 52.6185273, 13.4878849 52.6185551, 13.488647 52.6194101, 13.4889068 52.6197324, 13.4893816 52.6203088, 13.4896921 52.62064, 13.49002 52.6209727, 13.4900795 52.6210618, 13.4901911 52.6211874, 13.4903336 52.6212998, 13.4908367 52.6218323, 13.4913769 52.6224074)",,,,,,,,,
967930553,967925718,0,136823411,,,path,,False,30.331,"LINESTRING (13.4876665 52.618318, 13.4875386 52.618181, 13.4874399 52.6180825)",,,,,,,,,
967930555,967930553,0,83181612,,,path,,False,26.86,"LINESTRING (13.487962 52.6181589, 13.4878913 52.6182119, 13.4877715 52.6182766, 13.4876665 52.618318)",,,,,,,,,
967930555,1501169137,0,"[112568888, 112568873, 112568874, 112568883]",,,path,,False,1389.3719999999996,"LINESTRING (13.487962 52.6181589, 13.4879995 52.6180864, 13.488128 52.6180385, 13.4882547 52.617994, 13.4884709 52.6178886, 13.4894106 52.6174906, 13.4901322 52.6171908, 13.4910628 52.6168008, 13.4911381 52.6167738, 13.4912095 52.616754, 13.4912946 52.6167186, 13.4913694 52.616669, 13.4913792 52.6166222, 13.4914056 52.6165588, 13.4914612 52.6165178, 13.492147 52.6162369, 13.4951227 52.6149748, 13.4962294 52.6145004, 13.4963228 52.6144641, 13.4964021 52.6144152, 13.4964632 52.6143388, 13.4964863 52.6142539, 13.4964795 52.6141928, 13.4964211 52.6141158, 13.496047 52.613776, 13.4955448 52.6133161, 13.4950214 52.6128498, 13.4944903 52.6124051, 13.4943367 52.6122748, 13.4942417 52.612192, 13.4938503 52.6118449, 13.4934301 52.6114896, 13.4933143 52.6114298, 13.4932466 52.6113708, 13.4930913 52.6113028, 13.4931553 52.6114293, 13.4932083 52.6114853, 13.4932475 52.6115761, 13.4936497 52.6119279, 13.4938399 52.6120943, 13.4940508 52.6122789, 13.4942583 52.6124606, 13.4951477 52.6132274)",,,,,,,,,
967930555,2301888684,0,"[112569152, 112569153, 112569147, 112569148]",,,path,,False,2008.449,"LINESTRING (13.487962 52.6181589, 13.4879975 52.6182034, 13.4880773 52.6183376, 13.4881579 52.6184208, 13.4882674 52.6185511, 13.4883872 52.6186984, 13.4884141 52.6187834, 13.4885129 52.6189063, 13.4886884 52.6191691, 13.4889201 52.6194301, 13.4899036 52.6205668, 13.490681 52.6213636, 13.491543 52.6222379, 13.4921132 52.6228171, 13.4924857 52.6231467, 13.4926486 52.6232693, 13.4927138 52.6233131, 13.4929895 52.623531, 13.4934909 52.623925, 13.4938133 52.624195, 13.4941125 52.6244382, 13.4956697 52.6257556, 13.4959505 52.6260105, 13.4962925 52.6263107, 13.4973195 52.6272287, 13.4974645 52.6273583, 13.4976499 52.627614, 13.4978937 52.6279704, 13.4980542 52.6282606, 13.4982362 52.6285726, 13.4983207 52.628665, 13.4984907 52.628961, 13.4985677 52.6290835, 13.4987313 52.6293318, 13.4988619 52.6295433, 13.4992323 52.6302108, 13.4994121 52.6305944, 13.4994445 52.6307553, 13.4994758 52.6308466, 13.499626 52.6311315, 13.4998371 52.6316093, 13.500123 52.6321396, 13.500331 52.6325445, 13.5003723 52.6326332, 13.500383 52.6326848, 13.5003292 52.6328265, 13.5002126 52.6331883, 13.4998178 52.6341923)",,,,,,,,,
967930555,967930557,0,113715836,,,path,,False,31.218,"LINESTRING (13.487962 52.6181589, 13.4878716 52.618033, 13.4877521 52.6179093)",,,,,,,,,
967930557,1501169137,0,"[112568888, 112568876, 112568878]",,,path,,False,864.1370000000001,"LINESTRING (13.4877521 52.6179093, 13.4878716 52.6179053, 13.4880406 52.6178402, 13.4882545 52.6177536, 13.4885299 52.6176892, 13.4889221 52.6175242, 13.4893085 52.6173654, 13.4894018 52.6173226, 13.4895157 52.6172737, 13.4901419 52.6170144, 13.4907033 52.6167763, 13.4907877 52.6167249, 13.4908066 52.6166497, 13.4908041 52.61658, 13.4908007 52.6165522, 13.4908068 52.6165136, 13.4908348 52.6164729, 13.4909096 52.6164165, 13.4910352 52.6163721, 13.491172 52.6163674, 13.4912696 52.6163814, 13.4913456 52.6164087, 13.4925415 52.6158887, 13.4935826 52.6154493, 13.4940007 52.6152728, 13.4944857 52.6150652, 13.4949898 52.6148494, 13.4954181 52.6146713, 13.4960839 52.6143944, 13.4961777 52.6143727, 13.496247 52.6143209, 13.496269 52.6142565, 13.4962579 52.6141855, 13.4962034 52.6141329, 13.4960671 52.6140451, 13.495897 52.6138949, 13.4953417 52.6134045, 13.4951477 52.6132274)",,,,,,,,,
967930557,967925718,0,113715832,,,path,,False,28.736,"LINESTRING (13.4877521 52.6179093, 13.4876592 52.6179481, 13.4875536 52.6180251, 13.4874399 52.6180825)",,,,,,,,,
967930557,967930555,0,113715836,,,path,,False,31.218,"LINESTRING (13.4877521 52.6179093, 13.4878716 52.618033, 13.487962 52.6181589)",,,,,,,,,
967930557,1289155099,0,"[113715836, 83183111]",,,path,,False,876.2479999999998,"LINESTRING (13.4877521 52.6179093, 13.4873956 52.6175283, 13.4872651 52.617439, 13.4872007 52.6173933, 13.4864777 52.6165161, 13.4862117 52.6162065, 13.4859873 52.6159337, 13.4859599 52.615896, 13.4858301 52.6157542, 13.4853917 52.6152378, 13.4852979 52.6151293, 13.4846482 52.6141016, 13.4845496 52.6139456, 13.4842882 52.6135447, 13.4840217 52.613136, 13.4835447 52.6124046, 13.4832297 52.6119142, 13.4829933 52.6115602, 13.4828174 52.6112968, 13.4827353 52.6111743, 13.4826741 52.6110831, 13.4824392 52.6107396)",,,,,,,,,
981547812,908924949,0,84482724,,Hellersdorfer Weg,track,,False,23.104,"LINESTRING (13.54789 52.565491, 13.5477927 52.5655305, 13.5476115 52.5656114)",,,,,,,,,
988558237,4641902720,0,85248046,,,footway,,False,218.807,"LINESTRING (13.3638289 52.5209715, 13.3643003 52.5212137, 13.364668 52.5213917, 13.3647677 52.5214721, 13.3648799 52.5215637, 13.3652031 52.5218442, 13.3653843 52.5219967, 13.365732 52.5221957, 13.3659776 52.5224018, 13.3659884 52.5224161)",,,,,,,,,
1011216170,153880668,0,48989586,,,path,,False,125.90300000000002,"LINESTRING (13.3822684 52.4631818, 13.3824331 52.4631909, 13.3826245 52.4632071, 13.3826608 52.463211, 13.3827375 52.4632191, 13.3828335 52.4632335, 13.3829068 52.4632444, 13.3831108 52.46331, 13.3833559 52.4633957, 13.3834819 52.4634579, 13.3836513 52.4635411, 13.3838773 52.4636772)",,,,,,,,,
1051302891,471550358,0,90586205,,,path,,False,37.397,"LINESTRING (13.5831809 52.4175781, 13.5826384 52.4175178)",,,,,,,,,
1054886487,1054886501,0,90852737,,,path,,False,48.136,"LINESTRING (13.2549419 52.4127274, 13.2549348 52.4128554, 13.2550196 52.4131558)",4,,,,,,,,
1054886501,1054886639,0,90852757,,,path,,False,30.634,"LINESTRING (13.2550196 52.4131558, 13.2546728 52.4129793)",4,,,,,,,,
1054886501,1106575147,0,95432432,,,path,,False,18.209,"LINESTRING (13.2550196 52.4131558, 13.2550126 52.4133195)",4,,,,,,,,
1054886501,1054886487,0,90852737,,,path,,False,48.136,"LINESTRING (13.2550196 52.4131558, 13.2549348 52.4128554, 13.2549419 52.4127274)",4,,,,,,,,
1054886509,1054886605,0,90852755,,,path,,False,43.544,"LINESTRING (13.2583213 52.4132237, 13.2589398 52.4133287)",,,,,,,,,
1054886605,142032522,0,90852746,,,path,,False,26.821,"LINESTRING (13.2589398 52.4133287, 13.2588112 52.4131006)",,,,,,,,,
1054886605,1054886509,0,90852755,,,path,,False,43.544,"LINESTRING (13.2589398 52.4133287, 13.2583213 52.4132237)",,,,,,,,,
1054886605,1054886302,0,90852755,,,path,,False,52.980999999999995,"LINESTRING (13.2589398 52.4133287, 13.259383 52.4136254, 13.2594659 52.4136809)",,,,,,,,,
1054886639,1054886501,0,90852757,,,path,,False,30.634,"LINESTRING (13.2546728 52.4129793, 13.2550196 52.4131558)",4,,,,,,,,
1054886722,1404684187,0,90852744,,Zum Ramsteinweg,path,,False,18.52,"LINESTRING (13.2516526 52.4148443, 13.2515246 52.4147679, 13.2514531 52.4147307)",4,,,,,,,,
1054886722,3912224538,0,90852750,,Zum Ramsteinweg,path,,False,235.46800000000002,"LINESTRING (13.2516526 52.4148443, 13.2522507 52.4148448, 13.2525217 52.4148177, 13.2526959 52.4147733, 13.252851 52.4147064, 13.2530061 52.4146326, 13.2531976 52.4145398, 13.2533945 52.41445, 13.2534514 52.4144243, 13.2537079 52.4143015, 13.2539229 52.4141937, 13.2539697 52.4141658, 13.2541924 52.414065, 13.2543291 52.4140116, 13.2545793 52.4139544, 13.254662 52.4139407)",4,,,,,,,,
1054886722,1404684181,0,90852750,,Zum Ramsteinweg,path,,False,16.862000000000002,"LINESTRING (13.2516526 52.4148443, 13.2514972 52.4148827, 13.251417 52.4148894)",4,,,,,,,,
1058783441,1520040222,0,91218499,,,path,,False,1.866,"LINESTRING (13.5136557 52.4341058, 13.5136282 52.4341065)",,,,,,,,,
1058783453,1520040194,0,52036541,,,path,,False,45.703,"LINESTRING (13.5136818 52.4341051, 13.5143554 52.4340884)",,,,,,,,,
1059510961,1100579844,0,90852750,,Zum Ramsteinweg,path,,False,14.611,"LINESTRING (13.2552908 52.4135559, 13.2550756 52.4135619)",4,,,,,,,,
1059510961,1106575147,0,95432434,,,path,,False,32.358,"LINESTRING (13.2552908 52.4135559, 13.2550126 52.4133195)",4,,,,,,,,
1059510961,1122214333,0,90852750,,Zum Ramsteinweg,path,,False,48.106,"LINESTRING (13.2552908 52.4135559, 13.2556875 52.4135481, 13.2559973 52.4135237)",4,,,,,,,,
1075250420,309965964,0,28221697,,Friedrichstraße,path,,False,170.33100000000002,"LINESTRING (13.2886028 52.4393664, 13.2887865 52.4393806, 13.288986 52.4393761, 13.2910192 52.4389932)",,,,,,,,,
1086886776,5835825854,0,617342839,,,footway,,False,5.682,"LINESTRING (13.2812701 52.5937078, 13.281186 52.5937068)",,,,,,,,,
1096372713,26906448,0,221480746,,,path,,False,46.446999999999996,"LINESTRING (13.310604 52.4517083, 13.3104932 52.4516651, 13.3103194 52.4516019, 13.3101694 52.4515423, 13.3100212 52.4514886)",,,,,,,,,
1100579844,1059510961,0,90852750,,Zum Ramsteinweg,path,,False,14.611,"LINESTRING (13.2550756 52.4135619, 13.2552908 52.4135559)",4,,,,,,,,
1100579844,1106575147,0,95432432,,,path,,False,27.29,"LINESTRING (13.2550756 52.4135619, 13.2550126 52.4133195)",4,,,,,,,,
1100579844,3912224538,0,90852750,,Zum Ramsteinweg,path,,False,55.983999999999995,"LINESTRING (13.2550756 52.4135619, 13.254992 52.4137037, 13.2549475 52.4138368, 13.2549149 52.4138845, 13.2548323 52.4139125, 13.254662 52.4139407)",4,,,,,,,,
1106575147,1054886501,0,95432432,,,path,,False,18.209,"LINESTRING (13.2550126 52.4133195, 13.2550196 52.4131558)",4,,,,,,,,
1106575147,1100579844,0,95432432,,,path,,False,27.29,"LINESTRING (13.2550126 52.4133195, 13.2550756 52.4135619)",4,,,,,,,,
1106575147,1059510961,0,95432434,,,path,,False,32.358,"LINESTRING (13.2550126 52.4133195, 13.2552908 52.4135559)",4,,,,,,,,
1111432074,2508621659,0,335931434,,,path,,False,45.411,"LINESTRING (13.3186207 52.4540865, 13.3190849 52.4540817, 13.3192907 52.4540854)",,,,,,,,,
1111432074,26906614,0,"[388141564, 388141565, 151043141]","['4', '3']",Wolfensteindamm,secondary,50,True,165.319,"LINESTRING (13.3186207 52.4540865, 13.318662 52.4540097, 13.3187563 52.453889, 13.3190173 52.4536113, 13.3190968 52.4535267, 13.3193355 52.4532803, 13.3194023 52.4532024, 13.3194913 52.4530546, 13.3195202 52.452981, 13.3195307 52.4529057, 13.3195247 52.4527979, 13.3195175 52.4527339)",,,,,,,,,
1120475903,1120475938,0,96763047,,,path,,False,9.792,"LINESTRING (13.3254017 52.5607081, 13.3255266 52.5606635)",,,,,,,,,
1120475903,1120475917,0,33130983,,,path,,False,84.645,"LINESTRING (13.3254017 52.5607081, 13.3253959 52.5606906, 13.3253655 52.5606474, 13.3253222 52.5606015, 13.3251347 52.5604029, 13.3250326 52.5602977, 13.3250084 52.560265, 13.3249983 52.5602256, 13.3249796 52.5601977, 13.3249414 52.5601669, 13.3248091 52.5600802, 13.3248448 52.56006)",,,,,,,,,
1120475903,374183042,0,33130983,,,path,,False,38.618,"LINESTRING (13.3254017 52.5607081, 13.3254053 52.560719, 13.3254004 52.5607619, 13.3253785 52.5608182, 13.3253012 52.5609133, 13.3252749 52.5609487, 13.3252137 52.5610311)",,,,,,,,,
1120475917,1120475903,0,33130983,,,path,,False,84.645,"LINESTRING (13.3248448 52.56006, 13.3248091 52.5600802, 13.3249414 52.5601669, 13.3249796 52.5601977, 13.3249983 52.5602256, 13.3250084 52.560265, 13.3250326 52.5602977, 13.3251347 52.5604029, 13.3253222 52.5606015, 13.3253655 52.5606474, 13.3253959 52.5606906, 13.3254017 52.5607081)",,,,,,,,,
1122214333,1059510961,0,90852750,,Zum Ramsteinweg,path,,False,48.106,"LINESTRING (13.2559973 52.4135237, 13.2556875 52.4135481, 13.2552908 52.4135559)",4,,,,,,,,
1140982085,264661344,0,229227248,,,path,,False,277.02200000000005,"LINESTRING (13.2961864 52.4144589, 13.296273 52.4144505, 13.2963443 52.4144561, 13.2963818 52.4145116, 13.2964512 52.41456, 13.2967665 52.4147217, 13.2970655 52.4149571, 13.2972021 52.415262, 13.2972783 52.4154715, 13.2971823 52.4159645, 13.2972018 52.4159965, 13.2972398 52.4160165, 13.2973736 52.4160816, 13.2980798 52.4163806)",,,,,,,,,
1142748641,1142748701,0,"[176050305, 645935998]",,,footway,,False,487.61299999999994,"LINESTRING (13.5057576 52.5178563, 13.5058904 52.5180436, 13.5059547 52.5180437, 13.5058631 52.5187335, 13.5058748 52.5192383, 13.5058119 52.5200767, 13.5057961 52.5205127, 13.5057829 52.5209686, 13.505624 52.5215588, 13.5054263 52.5221627)","['3', '2.5']",,,,,,,,
1142748701,656480881,0,98774524,,,footway,,False,36.325,"LINESTRING (13.5054263 52.5221627, 13.5049157 52.5222637)",4,,,,,,,,
1142748701,656480883,0,98774525,,,footway,,False,41.674,"LINESTRING (13.5054263 52.5221627, 13.5052693 52.5225251)",3,,,,,,,,
1142748701,4866985561,0,101151973,,,footway,,False,34.191,"LINESTRING (13.5054263 52.5221627, 13.5059316 52.5221583)",4,,,,,,,,
1142748701,1142748641,0,"[176050305, 645935998]",,,footway,,False,487.61299999999994,"LINESTRING (13.5054263 52.5221627, 13.505624 52.5215588, 13.5057829 52.5209686, 13.5057961 52.5205127, 13.5058119 52.5200767, 13.5058748 52.5192383, 13.5058631 52.5187335, 13.5059547 52.5180437, 13.5058904 52.5180436, 13.5057576 52.5178563)","['3', '2.5']",,,,,,,,
1143432318,6258492675,0,98843704,,,path,,False,56.787,"LINESTRING (13.4186481 52.4010695, 13.4186867 52.4011105, 13.4187055 52.4011653, 13.4186561 52.4015716)",,,,,,,,,
1143432342,6258492680,0,98843707,,,path,,False,58.91,"LINESTRING (13.4158036 52.4009344, 13.415862 52.4009589, 13.4157854 52.4014432)",,,,,,,,,
1192560304,2383694841,0,243413361,,,path,,False,10.943,"LINESTRING (13.2721712 52.4132677, 13.2721114 52.4131763)",,,,,,,,,
1192560306,2428085031,0,234565938,,,path,,False,22.375,"LINESTRING (13.2718652 52.4133686, 13.2721132 52.4132359)",2,,,,,,,,
1192560306,520581908,0,41973772,,,path,,False,64.78299999999999,"LINESTRING (13.2718652 52.4133686, 13.2718974 52.413515, 13.2718921 52.4135805, 13.2718813 52.4136517, 13.2718424 52.4137335, 13.271829 52.4138382, 13.2718493 52.4139451)",2,,,,,,,,
1192560306,520246044,0,41973772,,,path,,False,78.252,"LINESTRING (13.2718652 52.4133686, 13.2717553 52.4131404, 13.2715085 52.4126995)",2,,,,,,,,
1195794374,258587024,0,109918085,,,path,,False,18.379,"LINESTRING (13.4787273 52.4634392, 13.4787043 52.4633568, 13.4786779 52.4632767)",,,,,,,,,
1195794374,258587024,1,109918086,,,path,,False,25.283,"LINESTRING (13.4787273 52.4634392, 13.4788265 52.4633595, 13.4788314 52.4633554, 13.4788233 52.4633522, 13.4786779 52.4632767)",,,,,,,,,
1195794374,258587069,0,109918087,,,path,,False,615.4860000000001,"LINESTRING (13.4787273 52.4634392, 13.4787031 52.4637333, 13.4787168 52.4638009, 13.4787421 52.4638696, 13.4788171 52.4640654, 13.4788568 52.464105, 13.4789163 52.4641643, 13.4791085 52.4643342, 13.479162 52.4643971, 13.4791853 52.4644779, 13.479171 52.4645775, 13.4791409 52.4646392, 13.4790988 52.4646866, 13.4788405 52.4649026, 13.4787489 52.4650156, 13.4786108 52.4653256, 13.4785164 52.4654566, 13.478215 52.4657732, 13.4779735 52.4660553, 13.4778684 52.4661364, 13.4777579 52.466197, 13.4775114 52.4663251, 13.4774067 52.4663936, 13.4773178 52.4664868, 13.4772824 52.4665385, 13.4772027 52.4667248, 13.4771333 52.4668402, 13.477007 52.4669499, 13.4767184 52.4671328, 13.476276 52.4674315, 13.4761776 52.4675173, 13.4761352 52.4675874, 13.4760413 52.4677816, 13.4759829 52.4678706, 13.4759342 52.4679378, 13.475798 52.4680561, 13.4756937 52.4681494, 13.4756157 52.4682412)",,,,,,,,,
1208369283,279811098,0,"[36778235, 36778220, 36778213, 36778214]",,Richard-Kolkwitz-Weg,path,,False,111.735,"LINESTRING (13.5421836 52.4984388, 13.5425599 52.4985097, 13.5430627 52.4985808, 13.5431249 52.4985898, 13.5435566 52.4986561, 13.5436057 52.4986652, 13.5437033 52.4986617, 13.5437742 52.4986363)",3,,,,yes,,,,
1215774995,300390607,0,27375318,,,path,,False,155.199,"LINESTRING (13.3804122 52.4090378, 13.3813095 52.410192, 13.3813472 52.4102487, 13.3813295 52.4103048)",,,,,,,,,
1246742222,361486621,0,"[28556793, 154381237, 108734638, 108734639]",,,path,,False,595.051,"LINESTRING (13.47689 52.5120238, 13.4761871 52.5118219, 13.4762056 52.5117469, 13.4763187 52.5112453, 13.4765166 52.5103781, 13.4764851 52.5100943, 13.4765207 52.5097897, 13.4765666 52.5096497, 13.4765975 52.5095515, 13.4766062 52.5095236, 13.476642 52.5094394, 13.4767515 52.5092356, 13.4769113 52.5090316, 13.4770403 52.5088891, 13.4770843 52.5088441, 13.477332 52.5086619, 13.4776805 52.508468, 13.477669 52.5082771, 13.4777763 52.5081888, 13.4778957 52.5081081, 13.4779939 52.5080439, 13.4781151 52.5079768, 13.4783086 52.5078993, 13.4785686 52.5078147, 13.4791118 52.5076354)","['3', '2']",,,,,,,,
1247559505,1885851576,0,39810058,,,path,,False,75.391,"LINESTRING (13.405189 52.4299541, 13.4049181 52.4301549, 13.4044561 52.4303017, 13.4043767 52.4303896)",,,,,,,,,
1247559505,1342593631,0,"[39810058, 160765540, 23451479]",,,path,,False,252.248,"LINESTRING (13.405189 52.4299541, 13.4053078 52.4298311, 13.4054568 52.4297116, 13.4058286 52.4294911, 13.4060138 52.4292965, 13.40612 52.4294914, 13.4062015 52.4296199, 13.4063191 52.4297565, 13.4064358 52.4298706, 13.4065632 52.4300202, 13.4067896 52.4304006, 13.4068234 52.4304575, 13.4069069 52.4306184)",,,,,,,,,
1247559505,2108746271,0,108816529,,,path,,False,80.43,"LINESTRING (13.405189 52.4299541, 13.4051796 52.4300546, 13.4051677 52.4304451, 13.4051785 52.4306771)",,,,,,,,,
1274360425,351627578,0,30891556,,Vinetaplatz,path,,False,13.504,"LINESTRING (13.3987273 52.5411966, 13.3989089 52.5412471)",,,,,,,,,
1274360425,349222120,0,"[590860867, 30891556]",,"['Swinemünder Straße', 'Vinetaplatz']",path,,False,127.31099999999999,"LINESTRING (13.3987273 52.5411966, 13.3986554 52.5412923, 13.3980236 52.5421247, 13.3980447 52.5421997, 13.3980549 52.5422461)",5,,,,,,,,
1274360425,3941519388,0,390998978,,Vinetaplatz,path,,False,81.12200000000001,"LINESTRING (13.3987273 52.5411966, 13.3981953 52.5410458, 13.3977702 52.5409253, 13.39764 52.5408885)",,,,,,,,,
