u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,bridge,ref,access,width,junction,tunnel,service,area
8086180,8091675,0,"[297205723, 4057607]",2,Lundtoftegade,tertiary,50,False,648.798,"LINESTRING (12.5388957 55.6911558, 12.5389125 55.6913195, 12.5388964 55.6914291, 12.5388696 55.6915079, 12.5388073 55.6916913, 12.5388011 55.6917095, 12.5387569 55.6918207, 12.5385356 55.6924571, 12.5384806 55.6926174, 12.5383988 55.692987, 12.5382931 55.6937566, 12.5382647 55.6939077, 12.5382687 55.6946204, 12.5383198 55.6959895, 12.5383971 55.6967026, 12.5384424 55.6968324, 12.5384586 55.6969565)",,,,,,,,
8086180,7646313,0,31119148,,Borups Allé,tertiary,50,False,233.043,"LINESTRING (12.5388957 55.6911558, 12.5370555 55.6922373, 12.5366737 55.6924449, 12.5362526 55.6926256)",,,,,,,,
8086180,7313647,0,"[162096436, 237352518]",,Borups Allé,tertiary,50,False,342.69,"LINESTRING (12.5388957 55.6911558, 12.5392715 55.6909183, 12.5399427 55.6904822, 12.5413193 55.6896321, 12.5419715 55.6893018, 12.5422773 55.6891703, 12.5427575 55.6889917)",,,,,,,,
8086662,6527605,0,2373921,,Wittenberggade,residential,50,False,221.40300000000002,"LINESTRING (12.6167976 55.6617129, 12.6166224 55.6616553, 12.6165285 55.6616386, 12.6148093 55.6614915, 12.6145262 55.6614601, 12.6142929 55.6614608, 12.6140327 55.6614737, 12.6133557 55.6615881)",,,,,,,,
8086662,7224388,0,"[762427161, 47094037]",2,Østrigsgade,tertiary,50,False,99.495,"LINESTRING (12.6167976 55.6617129, 12.6171789 55.6614645, 12.6176836 55.6611381, 12.617836 55.6610365)",,,,,,,,
8086662,8546304,0,47094037,2,Østrigsgade,tertiary,50,False,87.548,"LINESTRING (12.6167976 55.6617129, 12.6164264 55.6619547, 12.6162294 55.662083, 12.6158839 55.6623081)",,,,,,,,
8086662,1570026178,0,598857628,,,cycleway,,False,75.32,"LINESTRING (12.6167976 55.6617129, 12.6171628 55.661787, 12.6179241 55.6619475)",,,,,,,,
8086668,104313386,0,161963144,2,Backersvej,tertiary,50,False,127.1,"LINESTRING (12.6195907 55.6585882, 12.6193964 55.6588644, 12.6192023 55.6591236, 12.6188878 55.659545, 12.6188029 55.659641)",,,,,,,,
8087147,8087228,0,9499331,2,Enghavevej,tertiary,50,False,28.991,"LINESTRING (12.5421857 55.663877, 12.5421002 55.663728, 12.5420436 55.6636289)",,,,,,,,
8087147,2610953245,0,237108781,2,Enghavevej,tertiary,50,False,262.797,"LINESTRING (12.5421857 55.663877, 12.5425519 55.6645196, 12.5427183 55.6647907, 12.5428415 55.6650097, 12.5430017 55.6652912, 12.5433327 55.6658667, 12.5433973 55.665979, 12.5434942 55.6660876, 12.5435115 55.6661175)",,,,,,,,
8087147,2610953235,0,255403864,,Sønder Boulevard,cycleway,,False,24.623,"LINESTRING (12.5421857 55.663877, 12.5424808 55.6639178, 12.5425585 55.6638936)",,,,,,,,
8087147,8087150,0,"[2385410, 27232338]",,Sønder Boulevard,"['cycleway', 'path']",,False,144.108,"LINESTRING (12.5421857 55.663877, 12.5418801 55.6638458, 12.5410809 55.6637667, 12.5406673 55.663745, 12.5402435 55.6637004, 12.5399143 55.6637006)",,,,,,,,
8087152,7235752,0,168258312,2,Vesterfælledvej,tertiary,50,False,529.679,"LINESTRING (12.5377238 55.6637295, 12.5377785 55.6638301, 12.5381348 55.66446, 12.5383897 55.664964, 12.5384614 55.6650929, 12.5386091 55.6653827, 12.5392264 55.6664618, 12.5395411 55.6670741, 12.5396804 55.6673222, 12.5400013 55.6678938, 12.5400544 55.6680735, 12.5400426 55.6682964)",,,,,,,,
8087152,10437897,0,"[133359449, 726076394, 27409327]","['3', '2']",Vesterfælledvej,tertiary,50,False,81.869,"LINESTRING (12.5377238 55.6637295, 12.5376898 55.6636765, 12.5375977 55.663533, 12.5375455 55.66346, 12.5375079 55.6633901, 12.5373856 55.6631631, 12.5373143 55.6630308)",yes,,,,,,,
8087152,4296995263,0,611247610,,Carlsbergruten,cycleway,,True,69.993,"LINESTRING (12.5377238 55.6637295, 12.5375743 55.6637756, 12.5370406 55.6637858, 12.5369852 55.6637794, 12.5369351 55.6637632, 12.5368923 55.6637356, 12.5368032 55.6636727, 12.536718 55.6636572)",,,,,,,,
8087215,4876779880,0,448963756,2,Ingerslevsgade,tertiary,50,False,12.651,"LINESTRING (12.5417455 55.6630166, 12.5419419 55.6630425)",,,,,,,,
8087215,4452335626,0,672675016,2,Enghavevej,tertiary,50,False,16.634,"LINESTRING (12.5417455 55.6630166, 12.5417947 55.6631636)",,,,,,,,
8087215,300893107,0,"[27409296, 496762358]",,Enghavevej,tertiary,50,False,48.900000000000006,"LINESTRING (12.5417455 55.6630166, 12.5417376 55.6629932, 12.5416924 55.6628737, 12.5415713 55.662588)",yes,,,,,,,
8087228,4452335626,0,9499331,2,Enghavevej,tertiary,50,False,54.074999999999996,"LINESTRING (12.5420436 55.6636289, 12.5420098 55.6635683, 12.5420015 55.6635533, 12.5419099 55.6633888, 12.5418102 55.6632098, 12.5417947 55.6631636)",,,,,,,,
8087228,8087147,0,9499331,2,Enghavevej,tertiary,50,False,28.991,"LINESTRING (12.5420436 55.6636289, 12.5421002 55.663728, 12.5421857 55.663877)",,,,,,,,
8087228,256574149,0,3546986,,Sønder Boulevard,cycleway,,True,40.104,"LINESTRING (12.5420436 55.6636289, 12.5422919 55.6636655, 12.5426622 55.6637202)",,,,,,,,
8088039,250621650,0,1881231,2,Halmtorvet,tertiary,50,False,199.99599999999998,"LINESTRING (12.5559081 55.6680033, 12.5560435 55.6680707, 12.5570647 55.6685791, 12.5572342 55.6686621, 12.5573157 55.6687021, 12.557364 55.6687258, 12.5583072 55.6691883)",,,,,,,,
8088718,7457392703,0,8122716,,Sønderjyllands Alle,tertiary,50,False,136.549,"LINESTRING (12.495598 55.6826761, 12.4956083 55.6825485, 12.4956515 55.6824781, 12.4957173 55.6824025, 12.4957482 55.682367, 12.4958565 55.682258, 12.4962602 55.6817809, 12.496277 55.6817613, 12.4964118 55.6815477)",,,,,,,,
8088718,662914,0,"[9256800, 40166129, 8122892, 8122609]",,"['Jernbane Allé', 'Finsensvej']",tertiary,50,False,190.541,"LINESTRING (12.495598 55.6826761, 12.4954613 55.682694, 12.4953683 55.6827061, 12.4952677 55.6827293, 12.4951849 55.6827534, 12.4949089 55.68286, 12.4948811 55.68287, 12.4943975 55.6830553, 12.4943412 55.6830874, 12.4942958 55.68312, 12.4941948 55.6832217, 12.4937132 55.6837353, 12.4935894 55.6838634)",yes,,,,,,,
8088718,1668958467,0,"[237225092, 154351172]",,Finsensvej,tertiary,50,True,521.875,"LINESTRING (12.495598 55.6826761, 12.4958483 55.682637, 12.4958781 55.6826323, 12.4970824 55.6825718, 12.4971232 55.6825696, 12.498233 55.6825095, 12.4982698 55.6825078, 12.4987294 55.6824838, 12.4991973 55.6824573, 12.4998921 55.682418, 12.5000678 55.6824083, 12.5021657 55.6822857, 12.5024763 55.6822679, 12.503871 55.6821759)",,,,,,,,
8088724,1300719828,0,154348719,,Peter Bangs Vej,tertiary,50,False,332.992,"LINESTRING (12.5038975 55.6786576, 12.5037795 55.6786521, 12.5032323 55.6786381, 12.5024353 55.6786092, 12.5022584 55.6786101, 12.5007084 55.6785587, 12.4992107 55.6785017, 12.4991237 55.6784967, 12.4988942 55.6784835, 12.4986034 55.6784478)",,,,,,,,
8088724,576752,0,"[154348712, 154348721, 154348718]",,Peter Bangs Vej,tertiary,50,True,308.29400000000004,"LINESTRING (12.5038975 55.6786576, 12.5040665 55.6786402, 12.5041999 55.6786315, 12.5043766 55.6786371, 12.5046276 55.6786451, 12.5050498 55.6786585, 12.5051228 55.6786608, 12.5054497 55.6786712, 12.5061197 55.6786925, 12.5066599 55.6787097, 12.50701 55.6787208, 12.5073858 55.6787327, 12.5078851 55.6787486, 12.5082406 55.6787599, 12.5087987 55.6788062)",,,,,,,,
8088726,1668958467,0,1881397,,N. Jespersens Vej,residential,50,False,6.571,"LINESTRING (12.5038769 55.6822349, 12.503871 55.6821759)",,,,,,,,
8088726,8088718,0,"[161047218, 237225101]",,Finsensvej,tertiary,50,True,521.3760000000001,"LINESTRING (12.5038769 55.6822349, 12.5027639 55.6823088, 12.5027358 55.6823107, 12.5021212 55.68235, 12.5015857 55.6823793, 12.5013246 55.6823955, 12.5000762 55.6824613, 12.4998996 55.6824706, 12.4992103 55.6825009, 12.4987562 55.682527, 12.4982714 55.6825531, 12.4971304 55.6826156, 12.4958512 55.6826661, 12.495598 55.6826761)",,,,,,,,
8089222,2119882487,0,2415206,,Nygårdsvej,tertiary,50,False,34.586,"LINESTRING (12.5661688 55.7106669, 12.5660352 55.7106564, 12.5656853 55.7106627, 12.5656182 55.7106639)",,,,,,,,
8089222,296199140,0,2415206,,Nygårdsvej,tertiary,50,False,214.709,"LINESTRING (12.5661688 55.7106669, 12.5663763 55.7107099, 12.5665878 55.7107538, 12.567415 55.7109279, 12.5683653 55.7111346, 12.569372 55.7113538)",,,,,,,,
8089222,8089224,0,27452478,,Sankt Kjelds Gade,cycleway,,False,34.365,"LINESTRING (12.5661688 55.7106669, 12.5661781 55.7105604, 12.5661754 55.7105056, 12.5661566 55.7104524, 12.5661563 55.7104373, 12.5661559 55.7104187, 12.5661727 55.7103598)",,,,,,,,
8089602,268101411,0,"[1757744, 201994909]",,"['Bellmansgade', 'Bellmans Plads']",tertiary,40,False,241.563,"LINESTRING (12.5724174 55.7156702, 12.5720804 55.7155873, 12.5717507 55.715499, 12.5713924 55.715405, 12.570471 55.7151696, 12.5703318 55.7151322, 12.5696537 55.7149548, 12.5695067 55.7149065, 12.5692936 55.7147949, 12.5690454 55.7146529)",,,,,,,,
8089663,4199695891,0,"[496723169, 1881490]",4,Sejrøgade,tertiary,50,False,223.88899999999998,"LINESTRING (12.5646969 55.7106444, 12.5644849 55.7106224, 12.5637329 55.710479, 12.5628799 55.7103231, 12.5619945 55.7101448, 12.5613731 55.7100243, 12.561335 55.7100161, 12.5613075 55.7100101)",,,,,,,,
8091675,1552939204,0,"[58153688, 590239997]",,Lundtoftegade,tertiary,50,False,308.843,"LINESTRING (12.5384586 55.6969565, 12.5384539 55.6970892, 12.5384474 55.6972696, 12.5384966 55.6979946, 12.5385251 55.6985121, 12.5385456 55.6990156, 12.5385109 55.6991708, 12.538396 55.6994485, 12.5382864 55.6996269, 12.5382583 55.6997125)",,,,,,,,
8091675,14781941,0,81644957,,Hillerødgade,tertiary,40,False,176.647,"LINESTRING (12.5384586 55.6969565, 12.5387057 55.696987, 12.5393257 55.6970634, 12.5397794 55.6971222, 12.5401652 55.6971776, 12.5407759 55.6972541, 12.5412059 55.6973117)",,,,,,,,
8091675,1366703313,0,134283760,,Hillerødgade,tertiary,50,False,120.28399999999999,"LINESTRING (12.5384586 55.6969565, 12.5381572 55.6969146, 12.5380324 55.6968972, 12.5378397 55.6968762, 12.537044 55.6967897, 12.5368409 55.6967676, 12.5365794 55.6967374)",,,,,,,,
8091675,8086180,0,"[297205723, 4057607]",2,Lundtoftegade,tertiary,50,False,648.7980000000001,"LINESTRING (12.5384586 55.6969565, 12.5384424 55.6968324, 12.5383971 55.6967026, 12.5383198 55.6959895, 12.5382687 55.6946204, 12.5382647 55.6939077, 12.5382931 55.6937566, 12.5383988 55.692987, 12.5384806 55.6926174, 12.5385356 55.6924571, 12.5387569 55.6918207, 12.5388011 55.6917095, 12.5388073 55.6916913, 12.5388696 55.6915079, 12.5388964 55.6914291, 12.5389125 55.6913195, 12.5388957 55.6911558)",,,,,,,,
8091690,5340564444,0,553234232,,Frederiksborgvej,tertiary,50,True,48.758,"LINESTRING (12.5320208 55.712654, 12.5319926 55.7122158)",,,,,,,,
8091690,26489351,0,8122655,,Frederiksborgvej,tertiary,50,False,348.557,"LINESTRING (12.5320208 55.712654, 12.5319403 55.7131518, 12.5318183 55.7135303, 12.5315159 55.71452, 12.5313254 55.7151482, 12.5312255 55.7154655, 12.53115 55.7157486)",,,,,,,,
8091698,5340564444,0,1881535,,Skoleholdervej,tertiary,50,False,643.754,"LINESTRING (12.5218579 55.7112653, 12.523337 55.7114066, 12.5245245 55.71152, 12.5260503 55.7116657, 12.5271216 55.711768, 12.5272209 55.7117775, 12.5285263 55.7119022, 12.5298329 55.712027, 12.5317613 55.7122131, 12.5319926 55.7122158)",,,,,,,,
8091698,18178304,0,"[162094359, 1881535]",,"['Skoleholdervej', 'Utterslev Torv']",tertiary,50,False,407.587,"LINESTRING (12.5218579 55.7112653, 12.5201626 55.7110874, 12.5199677 55.7110685, 12.51953 55.7109969, 12.519153 55.7109094, 12.5191106 55.7108985, 12.5188483 55.7108313, 12.5185511 55.7107285, 12.5177916 55.7105319, 12.5174316 55.7104664, 12.5172371 55.7104732, 12.5167199 55.7105807, 12.5159159 55.7107379, 12.5156986 55.7107725)",,,,,,,,
8091698,25506293,0,1881536,,,cycleway,,False,135.19400000000002,"LINESTRING (12.5218579 55.7112653, 12.5217127 55.7113248, 12.5215538 55.7116865, 12.52148 55.7118546, 12.5212622 55.7123332, 12.5213374 55.7123448, 12.5213531 55.7123744)",,,,,,,,
8099321,4613899728,0,"[1881923, 497253425, 497225077, 776583734, 497253429, 776583733]","['3', '2']",Prinsessegade,tertiary,40,False,439.574,"LINESTRING (12.5929224 55.6716125, 12.5930485 55.6716671, 12.5930818 55.6716815, 12.5933006 55.6718025, 12.5935244 55.6719351, 12.5939194 55.6721691, 12.5939809 55.6722056, 12.5942677 55.672387, 12.5946437 55.6726107, 12.5950197 55.6728344, 12.5958655 55.6733377, 12.5959754 55.6734039, 12.5960713 55.6734618, 12.5971715 55.6741258, 12.5974203 55.6742759, 12.5976197 55.6743932, 12.5977056 55.6744437, 12.5977517 55.6744708, 12.5977541 55.6744741)",,,,,,,,
8099321,1236989662,0,"[161847400, 338791690, 420541546, 108849042, 108849012, 497225078, 497225079, 504372797]","['4', '5', '6']","['Torvegade', 'Børnehusbroen']",tertiary,50,False,418.12299999999993,"LINESTRING (12.5929224 55.6716125, 12.5927554 55.6716966, 12.5921751 55.6719887, 12.5920368 55.6720583, 12.5918766 55.6721433, 12.5917533 55.6722086, 12.5914634 55.6723623, 12.5913112 55.672443, 12.5912199 55.6724914, 12.5911701 55.6725217, 12.5908526 55.6727104, 12.5908284 55.6727248, 12.5900215 55.6731627, 12.5895681 55.6733936, 12.5892862 55.6735372, 12.5891498 55.6736067, 12.5888156 55.6738015, 12.5884702 55.6740028, 12.5881099 55.6742128)",yes,,,,,,,
8099321,3624808694,0,"[497253420, 237106589]","['4', '5']",Torvegade,tertiary,50,False,135.97,"LINESTRING (12.5929224 55.6716125, 12.5930558 55.6715432, 12.5933424 55.6713945, 12.5936289 55.6712457, 12.5938288 55.6711396, 12.5938743 55.671116, 12.593969 55.6710669, 12.5939928 55.6710526, 12.5943272 55.6708608, 12.5944859 55.6707659)",,,,,,,,
8099328,2680743576,0,154116319,2,Uplandsgade,residential,50,False,9.677,"LINESTRING (12.6037957 55.6680925, 12.6039174 55.668146)",,,,,,,,
8118523,698646,0,"[713734618, 175968020]",2,Klaksvigsgade,residential,50,False,114.218,"LINESTRING (12.5812895 55.6677021, 12.5819881 55.6682176, 12.5822467 55.6684173, 12.5822864 55.6684506, 12.5823799 55.6685247)",,,,,,,,
8118523,1865334513,0,175968021,,Klaksvigsgade,residential,50,True,114.762,"LINESTRING (12.5812895 55.6677021, 12.5811211 55.6676353, 12.58087 55.6674439, 12.5801553 55.6668989)",,,,,,,,
8136360,792018,0,"[547628844, 363799526]",2,Kingosgade,tertiary,50,False,158.19,"LINESTRING (12.5450669 55.6722538, 12.5450331 55.6722966, 12.5448812 55.6724888, 12.5448686 55.672507, 12.5446882 55.6727623, 12.5445963 55.6729782, 12.5445654 55.6730508, 12.5444489 55.673345, 12.5444274 55.6733772, 12.5443898 55.6734146, 12.5443256 55.6734548, 12.5441578 55.6735598)",,,,,,,,
8140224,793292,0,516981910,,Frederikssundsvej,tertiary,50,False,17.027,"LINESTRING (12.5332492 55.7018812, 12.5335007 55.7018232)",,,,,,,,
8140224,793294,0,"[237344064, 660196229]",,Frederikssundsvej,tertiary,50,False,292.624,"LINESTRING (12.5332492 55.7018812, 12.533153 55.7019157, 12.5322535 55.7022387, 12.5312672 55.7026345, 12.5303968 55.7029777, 12.5302877 55.7030209, 12.5299403 55.7031606, 12.5294061 55.7033754)",,,,,,,,
8150756,726572,0,"[33789781, 79519077, 134294206]",2,Falkoner Alle,tertiary,50,False,441.19100000000003,"LINESTRING (12.5347837 55.6819533, 12.5352564 55.6823671, 12.5353683 55.6824654, 12.5359412 55.682969, 12.5362047 55.6832025, 12.5363961 55.6833707, 12.5365264 55.6834809, 12.5366158 55.6835566, 12.5367419 55.6836707, 12.5367712 55.6836972, 12.5369165 55.6838286, 12.5371724 55.68406, 12.5372496 55.6841299, 12.5372626 55.684141, 12.5376639 55.6844834, 12.5378497 55.6846419, 12.5379519 55.6847272, 12.5382697 55.6850066, 12.5385919 55.6852898)",,,,,,,,
8150756,271645095,0,113540387,2,Falkoner Alle,tertiary,50,False,92.03299999999999,"LINESTRING (12.5347837 55.6819533, 12.5344273 55.6816541, 12.534336 55.6815455, 12.5342753 55.6814293, 12.5342113 55.6812737, 12.5342038 55.6812574, 12.5341819 55.6812096)",,,,,,,,
8150756,793260,0,"[78456674, 418029133, 131414021, 792935862]",,Nyelandsvej,tertiary,"['50', '40']",False,685.514,"LINESTRING (12.5347837 55.6819533, 12.5340681 55.6821282, 12.533189 55.682343, 12.5325677 55.6824948, 12.5325297 55.6825041, 12.5321283 55.6826022, 12.5320823 55.682614, 12.531381 55.6827972, 12.5313169 55.6828141, 12.5306301 55.6829983, 12.5304316 55.6830421, 12.5299461 55.6831419, 12.5293507 55.6832818, 12.5288853 55.6833763, 12.528078 55.6835396, 12.5277061 55.6836233, 12.5268712 55.6837974, 12.5266082 55.6838545, 12.5256265 55.6840675, 12.5246609 55.6842771)",,,,,,,,
8225576,1476900180,0,"[56247601, 554828930, 554829460]",,Jagtvej,tertiary,50,False,200.787,"LINESTRING (12.5456139 55.6915313, 12.5455613 55.691485, 12.5452806 55.6912379, 12.5451755 55.6911454, 12.5446712 55.6907015, 12.5445858 55.6906263, 12.5442854 55.6903619, 12.5442082 55.690294, 12.5441448 55.6902329, 12.5439491 55.6900597, 12.5438916 55.6900088)",,,,,,,,
8225576,1303503112,0,56247601,,Jagtvej,tertiary,50,False,287.932,"LINESTRING (12.5456139 55.6915313, 12.545735 55.6916379, 12.5459555 55.6918319, 12.5460905 55.6919508, 12.5466351 55.6924301, 12.5472815 55.6929991, 12.5480915 55.6937119)",,,,,,,,
8225576,258072559,0,26440256,,Poppelalléen,cycleway,,False,219.148,"LINESTRING (12.5456139 55.6915313, 12.545711 55.6914905, 12.5458449 55.6914748, 12.5464387 55.6912619, 12.547024 55.6910412, 12.547102 55.6910112, 12.5478101 55.6907378, 12.5485339 55.6904577)",,,,,,,,
8233773,8233778,0,"[233747072, 794686938]",,Sjællandsgade,residential,50,False,294.545,"LINESTRING (12.5562076 55.6953476, 12.5563353 55.6954033, 12.5566928 55.6955453, 12.5570594 55.6956899, 12.5574469 55.6958378, 12.557929 55.6960184, 12.5579821 55.6960399, 12.5580459 55.6960658, 12.5586395 55.6962584, 12.5592138 55.6964194, 12.5599718 55.696608, 12.560054 55.6966513, 12.5601425 55.6967495)",,,,,,,,
8233773,8233775,0,745633509,,Refsnæsgade,residential,50,False,85.93100000000001,"LINESTRING (12.5562076 55.6953476, 12.5561339 55.6955154, 12.5560306 55.6961125)",,,,,,,,
8233773,3284756506,0,"[794686936, 794686937, 745633510]",,Sjællandsgade,residential,50,False,261.769,"LINESTRING (12.5562076 55.6953476, 12.5558714 55.695198, 12.5554348 55.6949863, 12.555086 55.6948171, 12.5549676 55.6947565, 12.5543324 55.6944389, 12.554184 55.6943647, 12.5540914 55.694318, 12.5537089 55.6941128, 12.5535243 55.6940147, 12.5533806 55.6939281, 12.5530931 55.6937808)",,,,,,,,
8233775,20925437,0,1820406,,Refsnæsgade,residential,50,False,113.654,"LINESTRING (12.5560306 55.6961125, 12.5558294 55.6971283)",,,,,,,,
8233775,24554113,0,233747071,,Fensmarkgade,residential,50,False,372.07599999999996,"LINESTRING (12.5560306 55.6961125, 12.5547445 55.6958563, 12.5533472 55.6956246, 12.5532237 55.6956119, 12.5525193 55.6955637, 12.5515791 55.6955086, 12.5507065 55.6954668, 12.5506 55.6954814, 12.5503143 55.6955962)",,,,,,,,
8233775,2394218627,0,233747071,,Fensmarkgade,residential,50,False,211.483,"LINESTRING (12.5560306 55.6961125, 12.5573898 55.696569, 12.5575006 55.696626, 12.558922 55.6970898)",,,,,,,,
8233775,8233773,0,745633509,,Refsnæsgade,residential,50,False,85.93100000000001,"LINESTRING (12.5560306 55.6961125, 12.5561339 55.6955154, 12.5562076 55.6953476)",,,,,,,,
8233778,8233773,0,"[233747072, 794686938]",,Sjællandsgade,residential,50,False,294.54499999999996,"LINESTRING (12.5601425 55.6967495, 12.560054 55.6966513, 12.5599718 55.696608, 12.5592138 55.6964194, 12.5586395 55.6962584, 12.5580459 55.6960658, 12.5579821 55.6960399, 12.557929 55.6960184, 12.5574469 55.6958378, 12.5570594 55.6956899, 12.5566928 55.6955453, 12.5563353 55.6954033, 12.5562076 55.6953476)",,,,,,,,
8233778,4199771185,0,"[305286908, 748563061, 419993038]","['3', '2']",Tagensvej,tertiary,50,True,92.085,"LINESTRING (12.5601425 55.6967495, 12.5602763 55.6966923, 12.560378 55.6966569, 12.5611503 55.6964063, 12.5612633 55.6963689, 12.5613971 55.6963197)",,,,,,,,
8302234,8078531,0,590238401,,Mimersgade,tertiary,50,False,104.408,"LINESTRING (12.5412489 55.7008804, 12.5399115 55.7010582, 12.5396234 55.7010855)",,,,,,,,
8302236,5315151304,0,"[191897542, 27432854]",,Nørrebrogade,tertiary,40,False,230.998,"LINESTRING (12.539111 55.7004846, 12.5393962 55.7003759, 12.5397502 55.7002292, 12.5402947 55.6999458, 12.5409307 55.6995441, 12.5415295 55.6991496, 12.5417185 55.6990294)",,,,,,,,
8302236,7878554389,0,844566808,,,cycleway,,True,66.955,"LINESTRING (12.539111 55.7004846, 12.5389724 55.7006788, 12.5384942 55.7008805, 12.5384105 55.7009111)",,,,,,,,
8302236,8078531,0,1928322,,Borgmestervangen,tertiary,50,False,74.20100000000001,"LINESTRING (12.539111 55.7004846, 12.5392572 55.7006499, 12.5393935 55.700793, 12.5395022 55.7009483, 12.5396234 55.7010855)",,,,,,,,
8310696,7807323,0,27432851,,Nørrebrogade,tertiary,40,False,111.529,"LINESTRING (12.5581234 55.6888438, 12.5585536 55.6886838, 12.5588947 55.6885512, 12.5595941 55.6882793)",,,,,,,,
