u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,access,lanes,service,bridge,tunnel,width
5109767454,5109767451,0,598031373,True,Robert Jacobsens Vej,living_street,20,18.911,"LINESTRING (12.5741412 55.6232329, 12.5740468 55.6230714)",,1,,,,
5109767456,5109767457,0,598033266,True,Robert Jacobsens Vej,living_street,20,11.025,"LINESTRING (12.5733468 55.6232692, 12.5732555 55.6231845)",,1,,,,
5109767457,5109767469,0,598033266,True,Robert Jacobsens Vej,living_street,20,13.894,"LINESTRING (12.5732555 55.6231845, 12.5731592 55.623072)",,1,,,,
5109767463,5109767470,0,598033266,True,Robert Jacobsens Vej,living_street,20,38.191,"LINESTRING (12.5736158 55.6236884, 12.5734348 55.6233605)",,1,,,,
5109767464,5109767475,0,578546644,True,Robert Jacobsens Vej,living_street,20,25.562,"LINESTRING (12.5743094 55.6235501, 12.5744131 55.6237724)",,1,,,,
5109767464,5109767452,0,598031373,True,Robert Jacobsens Vej,living_street,20,17.787,"LINESTRING (12.5743094 55.6235501, 12.5742297 55.6233966)",,1,,,,
5109767465,5109767464,0,525210074,True,Robert Jacobsens Vej,living_street,20,33.608,"LINESTRING (12.5748178 55.6234555, 12.5743094 55.6235501)",,1,,,,
5109767469,5480460212,0,598033266,True,Robert Jacobsens Vej,living_street,20,51.78,"LINESTRING (12.5731592 55.623072, 12.5729674 55.6226191)",,1,,,,
5109767470,5109767456,0,598033266,True,Robert Jacobsens Vej,living_street,20,11.558,"LINESTRING (12.5734348 55.6233605, 12.5733468 55.6232692)",,1,,,,
5109767472,5692792850,0,525210076,False,Robert Jacobsens Vej,living_street,20,21.482,"LINESTRING (12.5738376 55.6240251, 12.5737573 55.6238373)",,1,,,,
5109767473,5109767474,0,598033265,False,Robert Jacobsens Vej,living_street,20,25.606,"LINESTRING (12.5733322 55.6238527, 12.5737278 55.6237967)",,1,,,,
5109767474,5692792850,0,525210076,False,Robert Jacobsens Vej,living_street,20,4.88,"LINESTRING (12.5737278 55.6237967, 12.5737573 55.6238373)",,1,,,,
5109767474,5109767473,0,598033265,False,Robert Jacobsens Vej,living_street,20,25.606,"LINESTRING (12.5737278 55.6237967, 12.5733322 55.6238527)",,1,,,,
5109767474,5109767463,0,598033266,True,Robert Jacobsens Vej,living_street,20,13.945,"LINESTRING (12.5737278 55.6237967, 12.5736158 55.6236884)",,1,,,,
5109767475,5692792848,0,578546644,True,Robert Jacobsens Vej,living_street,20,14.922,"LINESTRING (12.5744131 55.6237724, 12.5741851 55.6238103)",,1,,,,
5221432176,1524424891,0,471751031,False,Energiporten,residential,15,45.285,"LINESTRING (12.5555404 55.6567144, 12.5553625 55.6571091)",,,,,,
5221432176,1524424888,0,471751031,False,Energiporten,residential,15,42.635,"LINESTRING (12.5555404 55.6567144, 12.5557079 55.6563428)",,,,,,
5247001106,1277435586,0,24666379,False,Sibeliusgade,residential,30,16.823,"LINESTRING (12.5699224 55.7163421, 12.5701692 55.7164018)",,,,,,
5247001106,296199168,0,24666379,False,Sibeliusgade,residential,30,27.534,"LINESTRING (12.5699224 55.7163421, 12.5695194 55.7162432)",,,,,,
5254691293,340534859,0,30791623,False,Carl Nielsens Allé,residential,20,68.173,"LINESTRING (12.5799239 55.7134494, 12.5798479 55.714061)",,,,,,
5254691293,12723462,0,30791623,False,Carl Nielsens Allé,residential,20,0.925,"LINESTRING (12.5799239 55.7134494, 12.5799249 55.7134411)",,,,,,
5254691299,12723460,0,201631800,False,Carl Nielsens Allé,residential,20,33.689,"LINESTRING (12.5812579 55.7141219, 12.5817945 55.7141424)",,,,,,
5254691299,2116615436,0,201631800,False,Carl Nielsens Allé,residential,20,44.626,"LINESTRING (12.5812579 55.7141219, 12.5805471 55.7140947)",,,,,,
5275169207,1341480231,0,119371827,False,,service,20,48.98,"LINESTRING (12.5800775 55.712646, 12.5808593 55.7126536)",,,,,,
5275169207,340535102,0,119371827,False,,service,20,1.27,"LINESTRING (12.5800775 55.712646, 12.5800578 55.7126487)",,,,,,
5275169211,12723463,0,30791623,False,Carl Nielsens Allé,residential,20,41.069,"LINESTRING (12.579995 55.7126992, 12.5799712 55.7130683)",,,,,,
5275169211,340535102,0,30791623,False,Carl Nielsens Allé,residential,20,6.856,"LINESTRING (12.579995 55.7126992, 12.5800578 55.7126487)",,,,,,
5275812475,6805450484,0,506201173,False,Brydes Allé,residential,30,2.61,"LINESTRING (12.595985 55.6550737, 12.5959956 55.6550964)",,,,,,
5275812475,8214785,0,812798392,False,Brydes Allé,residential,30,14.543,"LINESTRING (12.595985 55.6550737, 12.5959538 55.6549441)",,,,,,
5296504892,296199168,0,3993318,False,Sibeliusgade,service,30,8.715,"LINESTRING (12.5693833 55.7162269, 12.5695194 55.7162432)",,,,,,
5296504892,430336200,0,3993318,False,Sibeliusgade,service,30,6.429,"LINESTRING (12.5693833 55.7162269, 12.5692807 55.7162284)",,,,,,
5297516304,5297516305,0,548352076,False,Lyneborggade,residential,5,76.124,"LINESTRING (12.6120083 55.6638278, 12.6108883 55.663564)",,,,,,
5297516305,5297516304,0,548352076,False,Lyneborggade,residential,5,76.124,"LINESTRING (12.6108883 55.663564, 12.6120083 55.6638278)",,,,,,
5309316096,2038647727,0,26284010,False,1. Tværvej,service,30,12.188,"LINESTRING (12.5415919 55.7123809, 12.5417505 55.7124444)",,2,,,,
5309316096,2038647729,0,26284010,False,1. Tværvej,service,30,9.258,"LINESTRING (12.5415919 55.7123809, 12.5414714 55.7123327)",,2,,,,
5309316100,2038649913,0,26284010,False,1. Tværvej,service,30,5.208,"LINESTRING (12.5419248 55.7125141, 12.5419926 55.7125412)",,2,,,,
5309316100,2038649908,0,26284010,False,1. Tværvej,service,30,6.525,"LINESTRING (12.5419248 55.7125141, 12.5418399 55.7124801)",,2,,,,
5309479049,287909984,0,26284017,True,Ebba Lunds Vej,service,30,21.157,"LINESTRING (12.5391193 55.7146688, 12.5389138 55.7148198)",,,,,,
5309486775,5309486776,0,26284011,False,Esther Ammundsens Vej,service,30,10.929,"LINESTRING (12.5442883 55.713789, 12.5442729 55.7138869)",,,,,,
5309486775,2027829839,0,26284011,False,Esther Ammundsens Vej,service,30,10.92,"LINESTRING (12.5442883 55.713789, 12.5442745 55.7136911)",,,,,,
5309486776,5309486777,0,26284011,False,Esther Ammundsens Vej,service,30,3.922,"LINESTRING (12.5442729 55.7138869, 12.5442569 55.713921)",,,,,,
5309486776,5309486775,0,26284011,False,Esther Ammundsens Vej,service,30,10.929,"LINESTRING (12.5442729 55.7138869, 12.5442883 55.713789)",,,,,,
5309486777,287909937,0,26284011,False,Esther Ammundsens Vej,service,30,7.003,"LINESTRING (12.5442569 55.713921, 12.5442284 55.7139819)",,,,,,
5309486777,5309486776,0,26284011,False,Esther Ammundsens Vej,service,30,3.922,"LINESTRING (12.5442569 55.713921, 12.5442729 55.7138869)",,,,,,
5331144326,1579567736,0,302900859,False,Robert Jacobsens Vej,living_street,15,35.144,"LINESTRING (12.5746552 55.6224483, 12.5744845 55.6221473)",,,,,,
5368490800,272861111,0,25075686,False,Hornemanns Vænge,residential,30,9.291,"LINESTRING (12.4954207 55.656364, 12.4955045 55.6564329)",,2,,,,
5368490800,272861110,0,25075686,False,Hornemanns Vænge,residential,30,37.607,"LINESTRING (12.4954207 55.656364, 12.4948702 55.6562301)",,2,,,,
5368494034,1064666294,0,161630874,True,Hornemanns Vænge,residential,30,20.847,"LINESTRING (12.491502 55.6559399, 12.4912962 55.6560871)",,2,,,,
5390469957,5390469959,0,558860534,False,Olufsvej,living_street,15,37.392,"LINESTRING (12.5759811 55.7006981, 12.5755301 55.7004779)",,,,,,
5390469959,5390469957,0,558860534,False,Olufsvej,living_street,15,37.392,"LINESTRING (12.5755301 55.7004779, 12.5759811 55.7006981)",,,,,,
5396394845,282685975,0,25913575,False,Haveforeningen Kalvebod,service,15,13.799,"LINESTRING (12.523982 55.643386, 12.5240331 55.6432653)",,1,,,,
5396394845,282685868,0,25913575,False,Haveforeningen Kalvebod,service,15,48.782,"LINESTRING (12.523982 55.643386, 12.5238014 55.6438127)",,1,,,,
5396394849,282685976,0,25913642,False,Haveforeningen Kalvebod,service,15,7.334,"LINESTRING (12.5245098 55.6434187, 12.5246113 55.6434514)",,1,,,,
5396394849,282685975,0,25913642,False,Haveforeningen Kalvebod,service,15,34.435,"LINESTRING (12.5245098 55.6434187, 12.5240331 55.6432653)",,1,,,,
5421127303,1227107826,0,106675531,False,Sofiegade,residential,30,6.454,"LINESTRING (12.591993 55.6703581, 12.5920479 55.670309)",,,,,,
5421127303,8473326,0,106675531,False,Sofiegade,residential,30,54.046,"LINESTRING (12.591993 55.6703581, 12.5913667 55.670692)",,,,,,
5421127304,1227107801,0,106675532,False,Amagergade,residential,30,6.631,"LINESTRING (12.5921774 55.6703717, 12.5921452 55.6703149)",,2,,,,
5421127304,1227107745,0,106675532,False,Amagergade,residential,30,5.244,"LINESTRING (12.5921774 55.6703717, 12.5922257 55.6704102)",,2,,,,
5462599045,281682979,0,155248279,False,Vestermarksvej,residential,30,5.868,"LINESTRING (12.5924424 55.6433954, 12.5925357 55.6433989)",,,,,,
5462599045,1573491334,0,155248279,False,Vestermarksvej,residential,30,58.225,"LINESTRING (12.5924424 55.6433954, 12.5915148 55.6433831)",,,,,,
5479185356,1311740578,0,506201173,False,Brydes Allé,residential,30,26.5,"LINESTRING (12.5961253 55.6554064, 12.5960317 55.655174)",,,,,,
5479185356,2758263692,0,506201173,False,Brydes Allé,residential,30,23.565,"LINESTRING (12.5961253 55.6554064, 12.5961982 55.6556143)",,,,,,
5480460211,5480460208,0,569979196,True,Robert Jacobsens Vej,living_street,20,34.583,"LINESTRING (12.5737037 55.622548, 12.5742354 55.6224668)",,1,,,,
5480460212,5480460211,0,598033266,True,Robert Jacobsens Vej,living_street,20,46.9,"LINESTRING (12.5729674 55.6226191, 12.5737037 55.622548)",,1,,,,
5491683658,1057526819,0,91081867,False,Slusevej,service,10,4.25,"LINESTRING (12.5850155 55.6288593, 12.5849769 55.6288279)",,,,,,
5491683658,1057522326,0,91081867,False,Slusevej,service,10,34.811,"LINESTRING (12.5850155 55.6288593, 12.5851129 55.6291675)",,,,,,
5491683659,1057526817,0,91082295,False,Slusevej,service,10,29.269,"LINESTRING (12.584912 55.6288169, 12.5844528 55.6288625)",,,,,,
5491683659,1057526819,0,91082295,False,Slusevej,service,10,4.254,"LINESTRING (12.584912 55.6288169, 12.5849769 55.6288279)",,,,,,
5535928325,4716443711,0,225265259,False,Robert Jacobsens Vej,living_street,15,45.658,"LINESTRING (12.5730285 55.6184747, 12.5731055 55.618883)",,,,,,
5535928325,5535928328,0,225265259,False,Robert Jacobsens Vej,living_street,15,33.357,"LINESTRING (12.5730285 55.6184747, 12.5729723 55.6181764)",,,,,,
5535928328,5535928325,0,225265259,False,Robert Jacobsens Vej,living_street,15,33.357,"LINESTRING (12.5729723 55.6181764, 12.5730285 55.6184747)",,,,,,
5535928328,1620062297,0,225265259,False,Robert Jacobsens Vej,living_street,15,9.695,"LINESTRING (12.5729723 55.6181764, 12.5729559 55.6180897)",,,,,,
5633370769,7447568051,0,24989010,False,Katholmvej,residential,30,44.845,"LINESTRING (12.4837515 55.6909788, 12.4840047 55.6906016)",,,,,,
5633370769,369340914,0,24989010,False,Katholmvej,residential,30,9.404,"LINESTRING (12.4837515 55.6909788, 12.4836984 55.6910579)",,,,,,
5633370771,369340914,0,24989010,False,Katholmvej,residential,30,7.694,"LINESTRING (12.4836549 55.6911226, 12.4836984 55.6910579)",,,,,,
5633370771,5633370773,0,24989010,False,Katholmvej,residential,30,2.985,"LINESTRING (12.4836549 55.6911226, 12.483638 55.6911477)",,,,,,
5633370773,5633370771,0,24989010,False,Katholmvej,residential,30,2.985,"LINESTRING (12.483638 55.6911477, 12.4836549 55.6911226)",,,,,,
5633370773,5633370777,0,24989010,False,Katholmvej,residential,30,19.026,"LINESTRING (12.483638 55.6911477, 12.4835295 55.6913075)",,,,,,
5633370777,5633370773,0,24989010,False,Katholmvej,residential,30,19.026,"LINESTRING (12.4835295 55.6913075, 12.483638 55.6911477)",,,,,,
5633370777,271653109,0,24989010,False,Katholmvej,residential,30,44.597,"LINESTRING (12.4835295 55.6913075, 12.4832781 55.6916827)",,,,,,
5644060464,5644060465,0,591221176,False,Søborghus Park,residential,15,57.559,"LINESTRING (12.5250049 55.7265855, 12.5241177 55.7264501)",destination,1,,,,
5644060464,1507828828,0,591221176,False,Søborghus Park,residential,15,19.964,"LINESTRING (12.5250049 55.7265855, 12.5249008 55.7267552)",destination,1,,,,
5644060465,1507828833,0,591221176,False,Søborghus Park,residential,15,18.493,"LINESTRING (12.5241177 55.7264501, 12.5241029 55.7266162)",destination,1,,,,
5644060465,5644060464,0,591221176,False,Søborghus Park,residential,15,57.559,"LINESTRING (12.5241177 55.7264501, 12.5250049 55.7265855)",destination,1,,,,
5644114414,1507828831,0,591223193,False,Søborghus Park,residential,15,3.32,"LINESTRING (12.5240672 55.7273303, 12.5240945 55.7273047)",destination,,,,,
5646198998,4199224163,0,4873656,False,Refshalevej,residential,30,3.99,"LINESTRING (12.6128574 55.6905822, 12.6128185 55.6905538)",,,,,,
5646198998,1579375920,0,4873656,False,Refshalevej,residential,30,2.656,"LINESTRING (12.6128574 55.6905822, 12.6128833 55.6906011)",,,,,,
5646199020,1331051234,0,419935505,False,Refshalevej,residential,30,10.552,"LINESTRING (12.6138148 55.6943905, 12.6138682 55.6944805)",,,,,,
5646199020,1451687802,0,419935505,False,Refshalevej,residential,30,88.998,"LINESTRING (12.6138148 55.6943905, 12.6133547 55.6936333)",,,,,,
5646199070,6185220876,0,419935505,False,Refshalevej,residential,30,106.916,"LINESTRING (12.6145777 55.6942503, 12.6140336 55.693339)",,,,,,
5646199070,1331051393,0,419935505,False,Refshalevej,residential,30,20.269,"LINESTRING (12.6145777 55.6942503, 12.6146758 55.694424)",,,,,,
5658931061,20937072,0,89384833,False,Hjørnelodden,residential,30,62.938,"LINESTRING (12.4935608 55.671663, 12.4934702 55.6722267)",,,,,,
5658931061,20937047,0,89384833,False,Hjørnelodden,residential,30,88.283,"LINESTRING (12.4935608 55.671663, 12.493688 55.6708723)",,,,,,
5692792848,5692792849,0,578546644,True,Robert Jacobsens Vej,living_street,20,7.31,"LINESTRING (12.5741851 55.6238103, 12.5740738 55.623791)",,1,,,,
5692792849,5692792850,0,578546644,True,Robert Jacobsens Vej,living_street,20,20.527,"LINESTRING (12.5740738 55.623791, 12.5737573 55.6238373)",,1,,,,
5692792850,5109767474,0,525210076,False,Robert Jacobsens Vej,living_street,20,4.88,"LINESTRING (12.5737573 55.6238373, 12.5737278 55.6237967)",,1,,,,
5692792850,5109767472,0,525210076,False,Robert Jacobsens Vej,living_street,20,21.482,"LINESTRING (12.5737573 55.6238373, 12.5738376 55.6240251)",,1,,,,
5773418195,5773418202,0,142140836,True,Sankt Annæ Plads,residential,30,45.373,"LINESTRING (12.5935636 55.6811188, 12.5929059 55.6812891)",,1,,,,
5773418202,276358720,0,142140836,True,Sankt Annæ Plads,residential,30,12.039,"LINESTRING (12.5929059 55.6812891, 12.5927314 55.6813343)",,1,,,,
5779051515,1227809476,0,340219306,False,Knippelsbrogade,residential,20,3.658,"LINESTRING (12.589354 55.6745716, 12.5893992 55.6745508)",,,,,,
5779051515,3474333898,0,340219306,False,Knippelsbrogade,residential,20,8.752,"LINESTRING (12.589354 55.6745716, 12.5892513 55.6746249)",,,,,,
5779115288,3474129978,0,340204034,False,Rigsdagsgården,service,30,1.579,"LINESTRING (12.5801031 55.6751259, 12.5801247 55.6751332)",,,,,building_passage,
5779115288,3474129977,0,340204034,False,Rigsdagsgården,service,30,7.185,"LINESTRING (12.5801031 55.6751259, 12.5800048 55.6750927)",,,,,building_passage,
5779156660,738986836,0,112973330,False,Proviantpassagen,service,30,73.856,"LINESTRING (12.5830243 55.6739694, 12.5823794 55.6745252)",destination,,,,,
5779156660,125401,0,112973330,False,Proviantpassagen,service,30,7.148,"LINESTRING (12.5830243 55.6739694, 12.5830867 55.6739156)",destination,,,,,
5807624964,664674429,0,29368110,False,Gråspurvevej,residential,10,76.234,"LINESTRING (12.5215682 55.703758, 12.5218358 55.7044268)",,,,,,
5807624964,664674433,0,29368110,False,Gråspurvevej,residential,10,6.173,"LINESTRING (12.5215682 55.703758, 12.5216071 55.703707)",,,,,,
5887571948,1370757179,0,122742923,True,,service,20,20.395,"LINESTRING (12.5427556 55.6536787, 12.5425675 55.6535291)",,,parking_aisle,,,
5914986671,20927538,0,3993552,False,Ved Kongeporten,residential,15,4.309,"LINESTRING (12.5949957 55.6886707, 12.5949841 55.6887089)",,,,,,
5914986671,7323781299,0,626533121,False,Ved Kongeporten,residential,15,38.005,"LINESTRING (12.5949957 55.6886707, 12.5951244 55.6883367)",,,,,,
6044849882,4626190493,0,468066255,False,Hannemanns Allé,residential,30,50.588,"LINESTRING (12.5767751 55.6258844, 12.5759693 55.6258847)",,,,,,
6070392312,1035997303,0,28261461,False,Nakskovvej,residential,30,2.58,"LINESTRING (12.4904435 55.6658778, 12.4904444 55.665901)",,,,,,
6070392312,310378896,0,28261461,False,Nakskovvej,residential,30,2.058,"LINESTRING (12.4904435 55.6658778, 12.4904427 55.6658593)",,,,,,
6070392315,1044218021,0,3994767,False,Maribovej,residential,30,18.44,"LINESTRING (12.4882003 55.6676377, 12.4884358 55.6675384)",,,,,,
6070392315,1036041661,0,3994767,False,Maribovej,residential,30,9.996,"LINESTRING (12.4882003 55.6676377, 12.4880726 55.6676915)",,,,,,
6070392318,1036041661,0,3994767,False,Maribovej,residential,30,1.085,"LINESTRING (12.4880583 55.667697, 12.4880726 55.6676915)",,,,,,
6070392318,20942672,0,3994767,False,Maribovej,residential,30,43.904,"LINESTRING (12.4880583 55.667697, 12.4874813 55.6679206)",,,,,,
6070392320,2584912488,0,3994767,False,Maribovej,residential,30,12.202,"LINESTRING (12.4891464 55.6672492, 12.4893047 55.6671854)",,,,,,
6070392320,20942707,0,3994767,False,Maribovej,residential,30,42.378,"LINESTRING (12.4891464 55.6672492, 12.4885965 55.6674707)",,,,,,
6070392322,1044218027,0,3994767,False,Maribovej,residential,30,18.173,"LINESTRING (12.4893627 55.667162, 12.4895985 55.667067)",,,,,,
6070392322,2584912488,0,3994767,False,Maribovej,residential,30,4.472,"LINESTRING (12.4893627 55.667162, 12.4893047 55.6671854)",,,,,,
6070392326,1035997297,0,495535948,False,Nystedvej,residential,30,13.85,"LINESTRING (12.4895828 55.6664566, 12.4894036 55.6663838)",,,,,,
6070392326,1035996992,0,495535948,False,Nystedvej,residential,30,3.929,"LINESTRING (12.4895828 55.6664566, 12.4896337 55.6664772)",,,,,,
6070392327,1016024999,0,495535948,False,Nystedvej,residential,30,11.031,"LINESTRING (12.4871463 55.6655431, 12.4870939 55.6654484)",,,,,,
6070392327,20942691,0,495535948,False,Nystedvej,residential,30,2.353,"LINESTRING (12.4871463 55.6655431, 12.4871575 55.6655633)",,,,,,
6070392332,20942688,0,3994772,False,Rødbyvej,residential,30,5.518,"LINESTRING (12.4874025 55.6662671, 12.487354 55.6663085)",,,,,,
6070392332,20942689,0,3994772,False,Rødbyvej,residential,30,37.304,"LINESTRING (12.4874025 55.6662671, 12.4877304 55.6659872)",,,,,,
6070392338,4420835204,0,3994772,False,Rødbyvej,residential,30,21.726,"LINESTRING (12.4865612 55.6667087, 12.4862831 55.6668252)",,,,,,
6070392338,20942687,0,3994772,False,Rødbyvej,residential,30,33.647,"LINESTRING (12.4865612 55.6667087, 12.4869918 55.6665282)",,,,,,
6070474662,1044218000,0,3994767,False,Maribovej,residential,30,33.997,"LINESTRING (12.4909879 55.6664986, 12.4914289 55.6663208)",,,,,,
6070474662,6070474666,0,3994767,False,Maribovej,residential,30,27.601,"LINESTRING (12.4909879 55.6664986, 12.4906298 55.6666429)",,,,,,
6070474666,6070474662,0,3994767,False,Maribovej,residential,30,27.601,"LINESTRING (12.4906298 55.6666429, 12.4909879 55.6664986)",,,,,,
6070474666,1044218015,0,3994767,False,Maribovej,residential,30,9.56,"LINESTRING (12.4906298 55.6666429, 12.4905058 55.6666929)",,,,,,
6130648838,271652222,0,24988923,False,Højstrupvej,residential,30,35.585,"LINESTRING (12.487473 55.695009, 12.4874405 55.6953285)",,,,,,
6130648838,6165685433,0,24988923,False,Højstrupvej,residential,30,119.04,"LINESTRING (12.487473 55.695009, 12.4875816 55.6939402)",,,,,,
6153045336,6153045337,0,656902849,False,,service,20,7.764,"LINESTRING (12.6206065 55.671267, 12.6204971 55.6712343)",,,,,building_passage,
6153045336,1620270247,0,656902850,False,,service,20,13.598,"LINESTRING (12.6206065 55.671267, 12.6207932 55.6713292)",,,,,,
6153045337,6153045336,0,656902849,False,,service,20,7.764,"LINESTRING (12.6204971 55.6712343, 12.6206065 55.671267)",,,,,building_passage,
6162389054,18222678,0,38240872,False,Buskager,residential,30,5.187,"LINESTRING (12.4881418 55.6795663, 12.4881858 55.6795268)",,,,,,
6162389054,18222706,0,38240872,False,Buskager,residential,30,25.257,"LINESTRING (12.4881418 55.6795663, 12.4879274 55.6797586)",,,,,,
6162389058,18222672,0,8125079,False,Buskager,residential,30,5.483,"LINESTRING (12.4865463 55.6789036, 12.4865962 55.6788631)",,,,,,
6162389058,18222704,0,8125079,False,Buskager,residential,30,24.689,"LINESTRING (12.4865463 55.6789036, 12.4863215 55.6790859)",,,,,,
6162389059,18222676,0,8125076,False,Buskager,residential,30,3.869,"LINESTRING (12.4876091 55.6793507, 12.4876445 55.6793222)",,,,,,
6162389059,10775871,0,8125076,False,Buskager,residential,30,24.645,"LINESTRING (12.4876091 55.6793507, 12.487384 55.6795324)",,,,,,
6162389060,18222674,0,8125077,False,Buskager,residential,30,5.097,"LINESTRING (12.4870804 55.679133, 12.4871248 55.6790946)",,,,,,
6162389060,18222703,0,8125077,False,Buskager,residential,30,24.483,"LINESTRING (12.4870804 55.679133, 12.486854 55.6793124)",,,,,,
6165685433,6130648838,0,24988923,False,Højstrupvej,residential,30,119.04,"LINESTRING (12.4875816 55.6939402, 12.487473 55.695009)",,,,,,
6165685433,6333632529,0,24988923,False,Højstrupvej,residential,30,78.666,"LINESTRING (12.4875816 55.6939402, 12.4876533 55.6932339)",,,,,,
6169026655,6169026656,0,658876422,False,Ny Carlsberg Vej,residential,30,12.896,"LINESTRING (12.5334056 55.6671747, 12.5332042 55.6671981)",,,,,building_passage,
6169026656,6169026655,0,658876422,False,Ny Carlsberg Vej,residential,30,12.896,"LINESTRING (12.5332042 55.6671981, 12.5334056 55.6671747)",,,,,building_passage,
6185220876,1331051278,0,419935505,False,Refshalevej,residential,30,197.616,"LINESTRING (12.6140336 55.693339, 12.613028 55.6916546)",,,,,,
6185220876,5646199070,0,419935505,False,Refshalevej,residential,30,106.916,"LINESTRING (12.6140336 55.693339, 12.6145777 55.6942503)",,,,,,
6270574448,6270574824,0,669606444,False,Trafikvejen,tertiary,30,2.972,"LINESTRING (12.5702654 55.7040391, 12.5702807 55.7040644)",private,2,,,,4
6270574824,6270574448,0,669606444,False,Trafikvejen,tertiary,30,2.972,"LINESTRING (12.5702807 55.7040644, 12.5702654 55.7040391)",private,2,,,,4
6270574824,6270574835,0,669606444,False,Trafikvejen,tertiary,30,4.368,"LINESTRING (12.5702807 55.7040644, 12.5703031 55.7041016)",private,2,,,,4
6270574835,6270574824,0,669606444,False,Trafikvejen,tertiary,30,4.368,"LINESTRING (12.5703031 55.7041016, 12.5702807 55.7040644)",private,2,,,,4
6327249705,345663867,0,3994841,False,Sæbyholmsvej,residential,30,52.41,"LINESTRING (12.4917788 55.6736051, 12.4918102 55.6731341)",,,,,,
6327249705,20942977,0,3994841,False,Sæbyholmsvej,residential,30,13.631,"LINESTRING (12.4917788 55.6736051, 12.4917706 55.6737276)",,,,,,
6327249706,1038558024,0,3994841,False,Sæbyholmsvej,residential,30,4.278,"LINESTRING (12.4916384 55.6745171, 12.4916479 55.674479)",,,,,,
6327249706,1142637784,0,3994841,False,Sæbyholmsvej,residential,30,16.538,"LINESTRING (12.4916384 55.6745171, 12.4916019 55.6746644)",,,,,,
6327249707,20942978,0,3994841,False,Sæbyholmsvej,residential,30,103.633,"LINESTRING (12.4912246 55.6756827, 12.4915751 55.6747719)",,,,,,
6327249707,20942980,0,3994841,False,Sæbyholmsvej,residential,30,19.469,"LINESTRING (12.4912246 55.6756827, 12.4911587 55.6758538)",,,,,,
6327249708,20942980,0,3994841,False,Sæbyholmsvej,residential,30,96.494,"LINESTRING (12.4906776 55.6766781, 12.4911587 55.6758538)",,,,,,
6327249708,20942981,0,3994841,False,Sæbyholmsvej,residential,30,41.194,"LINESTRING (12.4906776 55.6766781, 12.4904722 55.67703)",,,,,,
6327249709,20942981,0,3994841,False,Sæbyholmsvej,residential,30,23.319,"LINESTRING (12.4903194 55.6772212, 12.4904722 55.67703)",,,,,,
6327249709,4007959784,0,3994841,False,Sæbyholmsvej,residential,30,11.04,"LINESTRING (12.4903194 55.6772212, 12.490247 55.6773117)",,,,,,
6333632521,271652223,0,24988923,False,Højstrupvej,residential,30,22.196,"LINESTRING (12.4873716 55.6959313, 12.4873488 55.6961305)",,,,,,
6333632521,271652222,0,24988923,False,Højstrupvej,residential,30,67.167,"LINESTRING (12.4873716 55.6959313, 12.4874405 55.6953285)",,,,,,
6333632529,6165685433,0,24988923,False,Højstrupvej,residential,30,78.666,"LINESTRING (12.4876533 55.6932339, 12.4875816 55.6939402)",,,,,,
6333632529,3772028638,0,24988923,False,Højstrupvej,residential,30,7.663,"LINESTRING (12.4876533 55.6932339, 12.4876603 55.6931651)",,,,,,
6333705759,7115641050,0,3994773,False,Hansstedvej,residential,30,43.819,"LINESTRING (12.4852802 55.6649999, 12.4847021 55.6652212)",,,,,,
6333705759,20942684,0,3994773,False,Hansstedvej,residential,30,45.207,"LINESTRING (12.4852802 55.6649999, 12.4858765 55.6647715)",,,,,,
6333705760,20942684,0,214776230,False,Nakskovvej,residential,30,29.127,"LINESTRING (12.4863396 55.6647912, 12.4858765 55.6647715)",,,,,,
6333705760,20942683,0,214776230,False,Nakskovvej,residential,30,42.064,"LINESTRING (12.4863396 55.6647912, 12.4870084 55.6648196)",,,,,,
6333705761,20942683,0,214776230,False,Nakskovvej,residential,30,53.905,"LINESTRING (12.4878633 55.6648696, 12.4870084 55.6648196)",,,,,,
6333705761,20942682,0,214776230,False,Nakskovvej,residential,30,25.487,"LINESTRING (12.4878633 55.6648696, 12.4882675 55.6648933)",,,,,,
6333705762,310378953,0,214776230,False,Nakskovvej,residential,30,22.466,"LINESTRING (12.4894368 55.6650388, 12.4890974 55.6649742)",,,,,,
6333705762,1035997128,0,214776230,False,Nakskovvej,residential,30,2.263,"LINESTRING (12.4894368 55.6650388, 12.489471 55.6650453)",,,,,,
6333705763,266747412,0,214776230,False,Nakskovvej,residential,30,7.163,"LINESTRING (12.4904397 55.6653375, 12.490348 55.6652991)",,,,,,
6333705763,310378956,0,214776230,False,Nakskovvej,residential,30,24.139,"LINESTRING (12.4904397 55.6653375, 12.4907486 55.665467)",,,,,,
6333705764,1035996992,0,495535948,False,Nystedvej,residential,30,4.229,"LINESTRING (12.4896842 55.6665024, 12.4896337 55.6664772)",,,,,,
6333705764,20942694,0,495535948,False,Nystedvej,residential,30,14.721,"LINESTRING (12.4896842 55.6665024, 12.4898602 55.66659)",,,,,,
6333705765,1035997030,0,495535948,False,Nystedvej,residential,30,21.894,"LINESTRING (12.4884581 55.666144, 12.4881213 55.6660922)",,,,,,
6333705765,20942692,0,495535948,False,Nystedvej,residential,30,7.41,"LINESTRING (12.4884581 55.666144, 12.4885721 55.6661615)",,,,,,
