u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,ref,bridge,tunnel,junction,width,access,service
24996947,24996911,0,4215987,False,Tagensvej,residential,50,107.42,"LINESTRING (12.5489713 55.7026147, 12.5477776 55.7019213)",,,,,,,,
24996947,12733816,0,162813991,False,Tagensvej,tertiary,50,15.038,"LINESTRING (12.5489713 55.7026147, 12.5488019 55.7027105)",4,,,,,,,
24996947,8078532,0,162813991,False,Tagensvej,tertiary,50,52.975,"LINESTRING (12.5489713 55.7026147, 12.5491517 55.7025139, 12.5494705 55.7023307, 12.5495692 55.7022779)",4,,,,,,,
24996948,1277430161,0,4215988,False,Fyrbødervej,unclassified,50,320.90500000000003,"LINESTRING (12.53814 55.7049131, 12.5383051 55.7049019, 12.5388187 55.7048671, 12.5389002 55.7048616, 12.5394461 55.7048245, 12.5396393 55.7048114, 12.5402344 55.7054128, 12.5403804 55.7055635, 12.5404287 55.7056362, 12.5404456 55.7056954, 12.5404561 55.7057325, 12.5404665 55.7057683, 12.5405413 55.7059646, 12.5406353 55.7063911, 12.540644 55.7064307, 12.5407022 55.7066657, 12.5407149 55.7067209)",,,,,,,,
24996948,473193094,0,"[751406907, 222870555]",False,Lygten,tertiary,50,132.973,"LINESTRING (12.53814 55.7049131, 12.5381583 55.7050163, 12.5381872 55.70518, 12.538215 55.7053327, 12.5382927 55.705759, 12.5383617 55.7061024)",2,,,,,,,
24996948,793280,0,222870555,False,Lygten,tertiary,50,101.041,"LINESTRING (12.53814 55.7049131, 12.5381197 55.7048031, 12.5380783 55.7045797, 12.5379648 55.7040098)",2,,,,,,,
24996949,8096092,0,"[4215989, 22979229]",False,Bygmestervej,residential,,300.40500000000003,"LINESTRING (12.5365547 55.7043701, 12.536589 55.7047399, 12.5366004 55.7048624, 12.536613 55.7049981, 12.5366161 55.7050311, 12.5359909 55.7052004, 12.534967 55.7054777, 12.5348179 55.7055181, 12.5348146 55.7055728, 12.5347956 55.7058812, 12.534763 55.7064331)",,,,,,,,
24996949,24996916,0,4223045,False,Rebslagervej,residential,,125.33500000000001,"LINESTRING (12.5365547 55.7043701, 12.5365212 55.7040509, 12.5365018 55.7038654, 12.5364713 55.7035747, 12.5364956 55.7032446)",,,,,,,,
24996949,793280,0,27283421,False,Rentemestervej,residential,50,97.726,"LINESTRING (12.5365547 55.7043701, 12.5368239 55.7042935, 12.5375957 55.7040739, 12.5377945 55.7040173, 12.5379648 55.7040098)",2,,,,,,,
24996949,336345070,0,"[27283421, 30481774]",False,"['Rentemestervej', 'Skaffervej']",residential,50,364.498,"LINESTRING (12.5365547 55.7043701, 12.5362902 55.7044438, 12.5331791 55.7053105, 12.5334163 55.7055725, 12.5334053 55.7059732, 12.5333927 55.7064345)",2,,,,,,,
24996950,24996951,0,161870729,False,Frederiksborgvej,tertiary,50,64.385,"LINESTRING (12.532963 55.7035415, 12.5326773 55.7040977)",,,,,,,,
24996950,793293,0,4215992,False,Blytækkervej,residential,,153.328,"LINESTRING (12.532963 55.7035415, 12.5322991 55.703436, 12.5321078 55.7032908, 12.531768 55.7030223, 12.5312672 55.7026345)",,,,,,,,
24996950,24996952,0,161870729,False,Frederiksborgvej,tertiary,50,94.812,"LINESTRING (12.532963 55.7035415, 12.5330837 55.7032747, 12.5333278 55.702714)",,,,,,,,
24996951,24996950,0,161870729,False,Frederiksborgvej,tertiary,50,64.385,"LINESTRING (12.5326773 55.7040977, 12.532963 55.7035415)",,,,,,,,
24996951,8140229,0,4215991,False,Brofogedvej,residential,,200.18,"LINESTRING (12.5326773 55.7040977, 12.5316346 55.7039462, 12.5312555 55.7036495, 12.5311766 55.7035879, 12.531075 55.7035083, 12.5303968 55.7029777)",,,,,,,,
24996951,3191811978,0,161870729,False,Frederiksborgvej,tertiary,50,134.453,"LINESTRING (12.5326773 55.7040977, 12.5324923 55.704502, 12.5322242 55.7050671, 12.5321704 55.7051805, 12.5321432 55.7052685)",,,,,,,,
24996952,24996915,0,4215990,False,Drejervej,unclassified,,214.92700000000002,"LINESTRING (12.5333278 55.702714, 12.5342408 55.7028536, 12.5342975 55.7028412, 12.5348068 55.7027296, 12.5350859 55.7026685, 12.5360647 55.702454, 12.5363424 55.7023962, 12.5365666 55.7023643)",,,,,,,,
24996952,1670811591,0,161870729,False,Frederiksborgvej,tertiary,50,65.63,"LINESTRING (12.5333278 55.702714, 12.5335418 55.7023045, 12.5335853 55.7022213, 12.5335973 55.702145)",,,,,,,,
24996952,24996950,0,161870729,False,Frederiksborgvej,tertiary,50,94.812,"LINESTRING (12.5333278 55.702714, 12.5330837 55.7032747, 12.532963 55.7035415)",,,,,,,,
24996953,24996915,0,4215990,False,Drejervej,unclassified,,60.257000000000005,"LINESTRING (12.5375062 55.7022562, 12.5373397 55.7022597, 12.5371305 55.702288, 12.5365666 55.7023643)",,,,,,,,
24996953,793280,0,222870555,False,Lygten,tertiary,50,197.209,"LINESTRING (12.5375062 55.7022562, 12.5376262 55.7029118, 12.5377404 55.7032655, 12.5379648 55.7040098)",2,,,,,,,
24996953,2318157452,0,222870555,False,Lygten,tertiary,50,72.73400000000001,"LINESTRING (12.5375062 55.7022562, 12.5374323 55.7018803, 12.5373282 55.7016107)",2,,,,,,,
24996954,5908586660,0,8128726,False,Landfogedvej,residential,,21.885,"LINESTRING (12.5306308 55.7087236, 12.5305263 55.7085358)",,,,,,,,
24996954,24996945,0,8128727,False,Landfogedvej,residential,,38.907,"LINESTRING (12.5306308 55.7087236, 12.5306328 55.7090735)",,,,,,,,
24996954,18178297,0,3666045,True,Birkedommervej,residential,50,90.717,"LINESTRING (12.5306308 55.7087236, 12.5316013 55.7087134, 12.531862 55.7086986, 12.5320696 55.7086663)",,,,,,,,
24997020,8304790,0,1880432,False,Ægirsgade,residential,50,97.608,"LINESTRING (12.5449892 55.6981378, 12.544186 55.6973857)",,,,,,,,
24997020,21880791,0,1880432,False,Ægirsgade,residential,50,79.305,"LINESTRING (12.5449892 55.6981378, 12.5452173 55.6983712, 12.5455998 55.6987625)",,,,,,,,
24997020,24997021,0,"[4215994, 613085100]",False,Thyrasgade,residential,50,121.315,"LINESTRING (12.5449892 55.6981378, 12.5452833 55.6979424, 12.5462415 55.6973058)",,,,,,,,
24997021,7773017,0,1820400,False,Gormsgade,residential,50,73.076,"LINESTRING (12.5462415 55.6973058, 12.547135 55.6977281)",,,,,,,,
24997021,7773013,0,1820400,False,Gormsgade,residential,50,92.858,"LINESTRING (12.5462415 55.6973058, 12.5451061 55.6967692)",,,,,,,,
24997021,24997020,0,"[4215994, 613085100]",False,Thyrasgade,residential,50,121.315,"LINESTRING (12.5462415 55.6973058, 12.5452833 55.6979424, 12.5449892 55.6981378)",,,,,,,,
25099540,25920355,0,1820398,False,Esromgade,residential,50,24.149,"LINESTRING (12.5412279 55.6990144, 12.5415295 55.6991496)",,,,,,,,
25099540,7773008,0,1820398,False,Esromgade,residential,50,85.514,"LINESTRING (12.5412279 55.6990144, 12.5407192 55.6987706, 12.5402259 55.6984932)",,,,,,,,
25099540,25099566,0,"[8122620, 625988790]",False,Esromgade,residential,,67.342,"LINESTRING (12.5412279 55.6990144, 12.5409392 55.699013, 12.5404012 55.6990075, 12.5401534 55.699011)",,,,,,,,
25099566,25099540,0,"[8122620, 625988790]",False,Esromgade,residential,,67.34200000000001,"LINESTRING (12.5401534 55.699011, 12.5404012 55.6990075, 12.5409392 55.699013, 12.5412279 55.6990144)",,,,,,,,
25102499,25102675,0,4220866,False,Takkeladsvej,residential,,137.726,"LINESTRING (12.6081466 55.6855156, 12.6071648 55.6855215, 12.6061646 55.6855274, 12.6059496 55.6855287)",,,,,,,,
25102499,25102510,0,620200545,True,Spanteloftvej,residential,,134.701,"LINESTRING (12.6081466 55.6855156, 12.6079806 55.6859559, 12.6078411 55.6863792, 12.6077235 55.6867032)",,,,,,,,
25102510,25102658,0,4220861,False,H.C. Sneedorffs Allé,residential,,114.997,"LINESTRING (12.6077235 55.6867032, 12.6069716 55.686627, 12.6059196 55.6865149)",,,,,,,,
25102510,25102520,0,620200545,True,Spanteloftvej,residential,,102.06700000000002,"LINESTRING (12.6077235 55.6867032, 12.6075729 55.687105, 12.6074703 55.6873669, 12.6074245 55.6874626, 12.607371 55.6875167, 12.6073476 55.6875404, 12.6073018 55.6875842)",,,,,,,,
25102520,1208047603,0,104738074,False,Sixtus Vej,residential,,90.05900000000001,"LINESTRING (12.6073018 55.6875842, 12.6076434 55.6876519, 12.6077146 55.6876777, 12.6077692 55.6876975, 12.6078534 55.687761, 12.6078841 55.687803, 12.6078939 55.6878652, 12.607848 55.6880262, 12.6078228 55.6880932, 12.6078061 55.6881561, 12.6078257 55.6881937)",,,,,,,,
25102520,1208080480,0,620200545,True,Spanteloftvej,residential,,29.823999999999998,"LINESTRING (12.6073018 55.6875842, 12.6071566 55.6876614, 12.6070156 55.687712, 12.6069108 55.687729)",,,,,,,,
25102658,25102510,0,4220861,False,H.C. Sneedorffs Allé,residential,,114.997,"LINESTRING (12.6059196 55.6865149, 12.6069716 55.686627, 12.6077235 55.6867032)",,,,,,,,
25102658,1208080486,0,105259026,False,Henrik Spans Vej,residential,,161.65099999999998,"LINESTRING (12.6059196 55.6865149, 12.6059461 55.68748, 12.6059755 55.6875655, 12.6060344 55.6876379, 12.606129 55.687685, 12.6062362 55.6877161, 12.6064104 55.6877385, 12.6065556 55.687743)",,,,,,,,
25102658,25102675,0,105259026,False,Henrik Spans Vej,residential,,109.917,"LINESTRING (12.6059196 55.6865149, 12.6059188 55.6864478, 12.6058986 55.6857136, 12.6059496 55.6855287)",,,,,,,,
25102675,25102728,0,105259026,False,Henrik Spans Vej,residential,,12.753,"LINESTRING (12.6059496 55.6855287, 12.6059664 55.6854144)",,,,,,,,
25102675,25102499,0,4220866,False,Takkeladsvej,residential,,137.726,"LINESTRING (12.6059496 55.6855287, 12.6061646 55.6855274, 12.6071648 55.6855215, 12.6081466 55.6855156)",,,,,,,,
25102675,25102658,0,105259026,False,Henrik Spans Vej,residential,,109.917,"LINESTRING (12.6059496 55.6855287, 12.6058986 55.6857136, 12.6059188 55.6864478, 12.6059196 55.6865149)",,,,,,,,
25102728,25102675,0,105259026,False,Henrik Spans Vej,residential,,12.753,"LINESTRING (12.6059664 55.6854144, 12.6059496 55.6855287)",,,,,,,,
25102728,1213007754,0,"[466904497, 4220858]",False,"['P. Løwenørns Vej', 'Eskadrevej']",residential,,236.79700000000003,"LINESTRING (12.6059664 55.6854144, 12.6058037 55.6853975, 12.6057085 55.6853187, 12.6054982 55.6850438, 12.6054924 55.685033, 12.6054329 55.6849216, 12.605252 55.6847064, 12.6050916 55.6845065, 12.6048636 55.6842392, 12.6048795 55.6841702, 12.6049439 55.6841339, 12.6050516 55.6841104, 12.6052715 55.6840877, 12.6060528 55.6840071)",,,,,,,,
25102728,4616083007,0,105259026,False,Henrik Spans Vej,residential,,134.001,"LINESTRING (12.6059664 55.6854144, 12.6060096 55.685106, 12.6060613 55.6849788, 12.6060703 55.6849566, 12.6062064 55.6848397, 12.6063658 55.6847673, 12.6066928 55.6846831, 12.607152 55.6845649)",,,,,,,,
25106030,1331051141,0,144175001,False,Refshalevej,unclassified,50,35.192,"LINESTRING (12.6140853 55.6948761, 12.6146141 55.6947696)",,,,,,,,
25106030,1254092597,0,109584820,False,William Wains Gade,unclassified,,179.681,"LINESTRING (12.6140853 55.6948761, 12.6141611 55.6950157, 12.6142608 55.6951992, 12.6135271 55.69534, 12.6134189 55.6953867, 12.613326 55.6954512, 12.613256 55.6955653, 12.6132432 55.6956671, 12.6132623 55.695741, 12.6134719 55.6961062)",,,,,,,,
25106030,31468280,0,144175001,False,Refshalevej,unclassified,50,389.7270000000001,"LINESTRING (12.6140853 55.6948761, 12.6139748 55.6946885, 12.6137184 55.6945988, 12.6136275 55.6945967, 12.6103608 55.695237, 12.6103093 55.6952605, 12.6102966 55.6952911, 12.6103628 55.6954382, 12.6103681 55.6954563, 12.6103572 55.695475, 12.6103403 55.695492, 12.6096577 55.6957332, 12.6089957 55.6958894)",,,,,,,,
25114936,289753542,0,105949108,False,Midtdyssen,unclassified,,675.881,"LINESTRING (12.6070071 55.6730771, 12.6074137 55.6733216, 12.6086153 55.674158, 12.6086817 55.6741777, 12.6087736 55.6741886, 12.6092396 55.6741886, 12.6093093 55.6741992, 12.609369 55.6742325, 12.6093891 55.6742828, 12.6092885 55.674583, 12.6093134 55.6746643, 12.6104379 55.6755094, 12.6105592 55.6756414, 12.6105606 55.6758902, 12.6106887 55.6760327, 12.6110028 55.6762071, 12.6113215 55.6766874, 12.6119694 55.6767753, 12.6120324 55.6767995, 12.6120445 55.676832, 12.6120311 55.6768675, 12.6117044 55.6771916, 12.6117572 55.6772787, 12.612028 55.677705)",,,,,,,,
25149979,24996916,0,4223044,False,Gørtlervej,residential,,61.197,"LINESTRING (12.5374714 55.7032679, 12.5371408 55.7032581, 12.5368786 55.7032526, 12.5364956 55.7032446)",,,,,,,,
25182350,25182358,0,4225144,False,Nivågade,residential,50,59.331,"LINESTRING (12.541543 55.6914962, 12.5424243 55.691691)",,,,,,,,
25182350,7766755,0,58153696,False,Humlebækgade,residential,50,39.638,"LINESTRING (12.541543 55.6914962, 12.5417507 55.6911595)",,,,,,,,
25182350,7766762,0,58153696,False,Humlebækgade,residential,50,113.66600000000001,"LINESTRING (12.541543 55.6914962, 12.5410433 55.6922565, 12.5407476 55.6923866)",,,,,,,,
25182358,254348944,0,1718730,False,Hellebækgade,residential,50,21.471,"LINESTRING (12.5424243 55.691691, 12.5422941 55.6918696)",,,,,,,,
25182358,25182350,0,4225144,False,Nivågade,residential,50,59.331,"LINESTRING (12.5424243 55.691691, 12.541543 55.6914962)",,,,,,,,
25182358,7313653,0,1718730,False,Hellebækgade,residential,50,153.49800000000002,"LINESTRING (12.5424243 55.691691, 12.5431992 55.6903967, 12.5432037 55.6903825)",,,,,,,,
25246947,8085615,0,1880990,False,Æginavej,residential,50,236.83700000000002,"LINESTRING (12.6230111 55.6431721, 12.6232659 55.6427122, 12.6235664 55.6421838, 12.6236147 55.6420875, 12.62372 55.6418992, 12.6240058 55.641383, 12.6241464 55.6411409)",,,,,,,,
25246947,8086014,0,1881046,False,Helikonsvej,residential,50,80.58,"LINESTRING (12.6230111 55.6431721, 12.6234028 55.6432534, 12.6242181 55.6434194)",,,,,,,,
25246947,8086013,0,1881046,False,Helikonsvej,residential,50,84.932,"LINESTRING (12.6230111 55.6431721, 12.6220215 55.6429678, 12.6217346 55.6429189)",,,,,,,,
25246948,282943558,0,4230804,False,Olymposvej,residential,50,101.17,"LINESTRING (12.6237639 55.6441313, 12.6231907 55.6449817)",,,,,,,,
25246948,429842877,0,1880977,False,Hellasvej,residential,50,162.298,"LINESTRING (12.6237639 55.6441313, 12.6229 55.6439513, 12.621725 55.6437118, 12.6213332 55.6436326)",,,,,,,,
25246948,8086006,0,1880977,False,Hellasvej,residential,50,166.542,"LINESTRING (12.6237639 55.6441313, 12.6240879 55.6442023, 12.625465 55.6444863, 12.6262514 55.6446534)",,,,,,,,
25246948,8086014,0,4230804,False,Olymposvej,residential,50,84.135,"LINESTRING (12.6237639 55.6441313, 12.6240035 55.6437566, 12.6242181 55.6434194)",,,,,,,,
25246949,288267997,0,1880441,False,Cypres Alle,residential,50,27.52,"LINESTRING (12.6265301 55.6416304, 12.6266622 55.6413944)",2,,,,,,,
25246949,1760095693,0,1880989,False,Pindosvej,residential,50,26.672,"LINESTRING (12.6265301 55.6416304, 12.6269304 55.641711)",,,,,,,,
25246949,25246950,0,1880989,False,Pindosvej,residential,50,77.862,"LINESTRING (12.6265301 55.6416304, 12.6261294 55.6415424, 12.6253662 55.641388)",,,,,,,,
25246949,8086015,0,4230805,False,Spartavej,residential,50,237.33800000000002,"LINESTRING (12.6265301 55.6416304, 12.6264366 55.6417876, 12.625947 55.6426461, 12.6253873 55.643665)",,,,,,,,
25246950,8085615,0,1880989,False,Pindosvej,residential,50,81.331,"LINESTRING (12.6253662 55.641388, 12.625122 55.6413385, 12.6241464 55.6411409)",,,,,,,,
25246950,25246949,0,1880989,False,Pindosvej,residential,50,77.862,"LINESTRING (12.6253662 55.641388, 12.6261294 55.6415424, 12.6265301 55.6416304)",,,,,,,,
25246950,8086014,0,4230804,False,Olymposvej,residential,50,237.095,"LINESTRING (12.6253662 55.641388, 12.6247989 55.6424056, 12.6243528 55.6431866, 12.6242181 55.6434194)",,,,,,,,
25248570,25248571,0,4231161,False,Engdraget,residential,,149.619,"LINESTRING (12.4799405 55.6648693, 12.4800091 55.6662143)",,,,,,,,
25248570,310477658,0,28272873,False,Dæmningen,residential,,71.875,"LINESTRING (12.4799405 55.6648693, 12.4787961 55.6649036)",,,,,,,,
25248570,1016020361,0,"[502196176, 28272873]",False,"['Hansstedvej', 'Dæmningen']",residential,,118.35400000000001,"LINESTRING (12.4799405 55.6648693, 12.4806733 55.6648492, 12.4809029 55.6649502, 12.4815828 55.6652493)",,,,,,,,
25248571,25248570,0,4231161,False,Engdraget,residential,,149.619,"LINESTRING (12.4800091 55.6662143, 12.4799405 55.6648693)",,,,,,,,
25248571,266709710,0,4231160,False,Mellemleddet,residential,,80.491,"LINESTRING (12.4800091 55.6662143, 12.480963 55.6658541, 12.4810756 55.6658116)",,,,,,,,
25248571,266709574,0,396355764,False,Engdraget,residential,,238.952,"LINESTRING (12.4800091 55.6662143, 12.4800074 55.666309, 12.4800267 55.6666608, 12.4801111 55.6683624)",,,,,,,,
25248625,1570026225,0,4231204,False,Sundparken,residential,,82.02600000000001,"LINESTRING (12.6208019 55.663141, 12.6206302 55.663107, 12.6204327 55.6630679, 12.6202453 55.6630308, 12.6197291 55.6629286, 12.6195679 55.6628967)",,,,,,,,
25248625,25248628,0,4231204,False,Sundparken,residential,,95.95400000000001,"LINESTRING (12.6208019 55.663141, 12.6209603 55.6631724, 12.6213872 55.6632569, 12.6217139 55.6633216, 12.6217856 55.6633085, 12.6218087 55.6632991, 12.6218366 55.6632877, 12.6218681 55.6632431, 12.6218769 55.6632053, 12.6218601 55.663127, 12.6218303 55.6630542)",,,,,,,,
25248625,25248639,0,4231205,False,Sundparken,residential,,88.477,"LINESTRING (12.6208019 55.663141, 12.6207966 55.6630468, 12.6205015 55.6624486, 12.6204854 55.6623686)",,,,,,,,
25248628,25248638,0,4231204,False,Sundparken,residential,,79.568,"LINESTRING (12.6218303 55.6630542, 12.6215027 55.6623629)",,,,,,,,
25248628,25248634,0,4231202,False,Sundparken,residential,,180.35799999999998,"LINESTRING (12.6218303 55.6630542, 12.6219118 55.6630139, 12.6220123 55.6629643, 12.6221169 55.6629235, 12.6222678 55.6628978, 12.6224625 55.6629147, 12.6227081 55.6629289, 12.6228645 55.6629276, 12.6229584 55.6629042, 12.6230315 55.6628743, 12.623128 55.6628266, 12.6231951 55.6627786, 12.62324 55.6627078, 12.6232297 55.6626008, 12.6231536 55.6624458, 12.6229973 55.66214, 12.6229088 55.6620743)",,,,,,,,
25248628,25248625,0,4231204,False,Sundparken,residential,,95.95400000000001,"LINESTRING (12.6218303 55.6630542, 12.6218601 55.663127, 12.6218769 55.6632053, 12.6218681 55.6632431, 12.6218366 55.6632877, 12.6218087 55.6632991, 12.6217856 55.6633085, 12.6217139 55.6633216, 12.6213872 55.6632569, 12.6209603 55.6631724, 12.6208019 55.663141)",,,,,,,,
25248634,25248628,0,4231202,False,Sundparken,residential,,180.358,"LINESTRING (12.6229088 55.6620743, 12.6229973 55.66214, 12.6231536 55.6624458, 12.6232297 55.6626008, 12.62324 55.6627078, 12.6231951 55.6627786, 12.623128 55.6628266, 12.6230315 55.6628743, 12.6229584 55.6629042, 12.6228645 55.6629276, 12.6227081 55.6629289, 12.6224625 55.6629147, 12.6222678 55.6628978, 12.6221169 55.6629235, 12.6220123 55.6629643, 12.6219118 55.6630139, 12.6218303 55.6630542)",,,,,,,,
25248634,5699199863,0,4231203,False,Sundparken,residential,,34.337,"LINESTRING (12.6229088 55.6620743, 12.6228384 55.6621326, 12.6227264 55.662198, 12.6225534 55.6622744, 12.6225168 55.6622854)",,,,,,,,
25248634,25248654,0,4231203,False,Sundparken,residential,,71.888,"LINESTRING (12.6229088 55.6620743, 12.6229229 55.6620346, 12.6228987 55.6619473, 12.6227231 55.6615569, 12.6227009 55.6614427)",,,,,,,,
25248638,25248628,0,4231204,False,Sundparken,residential,,79.568,"LINESTRING (12.6215027 55.6623629, 12.6218303 55.6630542)",,,,,,,,
25248638,25248639,0,4231203,False,Sundparken,residential,,63.81,"LINESTRING (12.6215027 55.6623629, 12.621396 55.6623635, 12.6212954 55.6623641, 12.6206376 55.6623678, 12.6204854 55.6623686)",,,,,,,,
25248638,5699199877,0,4231203,False,Sundparken,residential,,31.267000000000003,"LINESTRING (12.6215027 55.6623629, 12.6215969 55.6623614, 12.622001 55.662355)",,,,,,,,
25248638,4669043042,0,4231204,False,Sundparken,residential,,45.641,"LINESTRING (12.6215027 55.6623629, 12.6215248 55.662293, 12.6215568 55.6622692, 12.6216032 55.6622347, 12.6217796 55.662184, 12.6218279 55.6621572, 12.6218614 55.6621212, 12.6218654 55.66208, 12.6218543 55.6620461)",,,,,,,,
25248639,1570026225,0,4231203,False,Sundparken,residential,,122.88400000000001,"LINESTRING (12.6204854 55.6623686, 12.6203339 55.6623705, 12.6199953 55.6623746, 12.6198012 55.6623571, 12.6196218 55.6623425, 12.6195612 55.6623525, 12.6195121 55.662375, 12.6194861 55.6624002, 12.6194757 55.6624288, 12.619482 55.6624579, 12.619486 55.6624665, 12.6195949 55.6627012, 12.6196298 55.6627763, 12.6196231 55.6628293, 12.6195679 55.6628967)",,,,,,,,
25248639,25248638,0,4231203,False,Sundparken,residential,,63.81,"LINESTRING (12.6204854 55.6623686, 12.6206376 55.6623678, 12.6212954 55.6623641, 12.621396 55.6623635, 12.6215027 55.6623629)",,,,,,,,
