u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,width,length,geometry,bridge,service,tunnel,access
7749824651,7623711839,0,551687730,True,,,,cycleway,,,10.512,"LINESTRING (-71.1139123 42.3507288, -71.1137863 42.3507125)",,,,
7749824676,7613971699,0,815133963,True,,,,cycleway,,,5.534,"LINESTRING (-71.1181224 42.3515661, -71.1181888 42.3515744)",,,,
7749824677,7623711809,0,551687730,True,,,,cycleway,,,35.593,"LINESTRING (-71.1181371 42.3512269, -71.1177095 42.3511759)",,,,
7749824700,7623711791,0,816287924,True,,,,cycleway,,,12.278,"LINESTRING (-71.10918220000001 42.3501838, -71.1090341 42.3501692)",,,,
7749824702,7613971683,0,551687731,False,,,,cycleway,,,5.605,"LINESTRING (-71.10933989999999 42.3505152, -71.10940770000001 42.3505207)",,,,
7749824702,7613971682,0,551687731,False,,,,cycleway,,,35.625,"LINESTRING (-71.10933989999999 42.3505152, -71.108909 42.3504801)",,,,
7752001924,7623711929,0,816287927,True,,,,cycleway,,,0.939,"LINESTRING (-71.0752573 42.3349602, -71.0752497 42.3349539)",,,,
7752002060,7623711926,0,816287927,True,,,,cycleway,,,39.121,"LINESTRING (-71.0769308 42.3363387, -71.0766103 42.3360786)",,,,
7752002064,7847566778,0,816287927,True,,,,cycleway,,,8.72,"LINESTRING (-71.0771821 42.3365427, -71.07711070000001 42.3364847)",,,,
7752002172,7623711924,0,816287927,True,,,,cycleway,,,7.938,"LINESTRING (-71.078047 42.3372596, -71.0779826 42.3372064)",,,,
7752002176,7623711931,0,816287927,True,,,,cycleway,,,8.389,"LINESTRING (-71.078174 42.3373645, -71.0781059 42.3373083)",,,,
7761310928,4780407097,0,485261372,False,,,,cycleway,,,5.785,"LINESTRING (-71.03842229999999 42.3437229, -71.0384202 42.3436709)",,,,
7763953650,7705867378,0,831595579,True,,,,cycleway,,1.5,8.907,"LINESTRING (-71.0964745 42.3490518, -71.0965817 42.34904)",,,,
7763953651,7763953650,0,831595579,True,,,,cycleway,,1.5,7.904,"LINESTRING (-71.0963804 42.3490665, -71.0964745 42.3490518)",,,,
7763953652,7763953653,0,831595579,True,,,,cycleway,,1.5,4.413,"LINESTRING (-71.0969934 42.3490282, -71.09704139999999 42.349046)",,,,
7763953653,7763953654,0,831595579,True,,,,cycleway,,1.5,3.723,"LINESTRING (-71.09704139999999 42.349046, -71.0970769 42.3490668)",,,,
7763953654,7613971644,0,831595579,True,,,,cycleway,,1.5,2.619,"LINESTRING (-71.0970769 42.3490668, -71.0970973 42.3490849)",,,,
7763953729,7623711863,0,816287924,True,,,,cycleway,,,40.362,"LINESTRING (-71.0985285 42.3489159, -71.09804339999999 42.3488591)",,,,
7763953764,4780612499,0,822646989,False,,,,cycleway,,,13.02,"LINESTRING (-71.0924152 42.3466699, -71.0925726 42.3466566)",,,,
7763953764,7763953765,0,822646989,False,,,,cycleway,,,7.308,"LINESTRING (-71.0924152 42.3466699, -71.0923263 42.3466683)",,,,
7763953765,7763953764,0,822646989,False,,,,cycleway,,,7.308,"LINESTRING (-71.0923263 42.3466683, -71.0924152 42.3466699)",,,,
7763953765,4780612498,0,822646989,False,,,,cycleway,,,6.188,"LINESTRING (-71.0923263 42.3466683, -71.0922513 42.3466634)",,,,
7763953766,7600769834,0,831595607,False,,,,cycleway,,,6.874,"LINESTRING (-71.0926635 42.3466462, -71.0927456 42.3466344)",,,,
7763953766,4780612499,0,831595607,False,,,,cycleway,,,7.559,"LINESTRING (-71.0926635 42.3466462, -71.0925726 42.3466566)",,,,
7770229497,7613971706,0,815133963,True,,,,cycleway,,,18.158,"LINESTRING (-71.12154870000001 42.3519957, -71.1217678 42.3520169)",,,,
7770229500,7623711847,0,551687730,True,,,,cycleway,,,24.579,"LINESTRING (-71.12092699999999 42.3515643, -71.120632 42.3515278)",,,,
7770229618,7623711711,0,551687731,False,,,,cycleway,,,97.148,"LINESTRING (-71.0992675 42.3492668, -71.1004342 42.3494076)",,,,
7770229618,7606624676,0,551687731,False,,,,cycleway,,,143.879,"LINESTRING (-71.0992675 42.3492668, -71.0975396 42.3490582)",,,,
7770317795,7667116770,0,832270614,False,,,,cycleway,,,5.71,"LINESTRING (-71.02528359999999 42.3648667, -71.0253479 42.3648472)",,,,
7771246823,7732632019,0,150052469,False,2,,Dr. Paul Dudley White Path,cycleway,,4,18.077,"LINESTRING (-71.07328440000001 42.3568159, -71.0732198 42.3569713)",,,,
7771246823,1769091005,0,150052469,False,2,,Dr. Paul Dudley White Path,cycleway,,4,4.703,"LINESTRING (-71.07328440000001 42.3568159, -71.07330589999999 42.3567767)",,,,
7771617435,1769090956,0,150052469,False,2,,Dr. Paul Dudley White Path,cycleway,,4,3.39,"LINESTRING (-71.0748985 42.3562085, -71.0748669 42.3561889)",,,,
7771617435,322648366,0,150052469,False,2,,Dr. Paul Dudley White Path,cycleway,,4,1.9,"LINESTRING (-71.0748985 42.3562085, -71.0749162 42.3562195)",,,,
7771617438,7731686295,0,150052469,False,2,,Dr. Paul Dudley White Path,cycleway,,4,4.224,"LINESTRING (-71.07472850000001 42.3561322, -71.07468 42.3561196)",,,,
7771617438,7722784277,0,150052469,False,2,,Dr. Paul Dudley White Path,cycleway,,4,0.783,"LINESTRING (-71.07472850000001 42.3561322, -71.0747375 42.3561345)",,,,
7779843370,1629873783,0,304374267,False,,,,cycleway,,4,12.483,"LINESTRING (-71.0716221 42.3648015, -71.0714845 42.3648491)",,,,
7779843370,1629873780,0,304374267,False,,,,cycleway,,4,14.85,"LINESTRING (-71.0716221 42.3648015, -71.0717824 42.3647398)",,,,
7779843371,7779843405,0,834362481,False,1,,,service,5 mph,4,2.204,"LINESTRING (-71.0702513 42.3647464, -71.07022600000001 42.3647398)",,driveway,,private
7779843371,62153000,0,833402095,False,,,,cycleway,,4,17.038,"LINESTRING (-71.0702513 42.3647464, -71.0704447 42.3648017)",,,,
7779843371,7788623823,0,834362481,False,1,,,service,5 mph,4,3.671,"LINESTRING (-71.0702513 42.3647464, -71.0702957 42.3647501)",,driveway,,private
7779843400,7779843401,0,833402095,False,,,,cycleway,,4,10.928,"LINESTRING (-71.0701981 42.3647336, -71.07006989999999 42.3647598)",,,,
7779843400,7779843405,0,834362481,False,1,,,service,5 mph,4,2.394,"LINESTRING (-71.0701981 42.3647336, -71.07022600000001 42.3647398)",,driveway,,private
7779843400,7737452123,0,834362481,False,1,,,service,5 mph,4,3.377,"LINESTRING (-71.0701981 42.3647336, -71.0701667 42.364714)",,driveway,,private
7779843401,7708958025,0,833402095,False,,,,cycleway,,4,7.128,"LINESTRING (-71.07006989999999 42.3647598, -71.06998350000001 42.3647656)",,,,
7779843401,7779843400,0,833402095,False,,,,cycleway,,4,10.928,"LINESTRING (-71.07006989999999 42.3647598, -71.0701981 42.3647336)",,,,
7779843405,7779843400,0,834362481,False,1,,,service,5 mph,4,2.394,"LINESTRING (-71.07022600000001 42.3647398, -71.0701981 42.3647336)",,driveway,,private
7779843405,7779843371,0,834362481,False,1,,,service,5 mph,4,2.204,"LINESTRING (-71.07022600000001 42.3647398, -71.0702513 42.3647464)",,driveway,,private
7779843418,7732632056,0,833402109,False,,,,cycleway,,,4.729,"LINESTRING (-71.0681672 42.3671385, -71.0681469 42.3671783)",,,,
7779843418,597022374,0,833402109,False,,,,cycleway,,,4.899,"LINESTRING (-71.0681672 42.3671385, -71.0681829 42.367096)",,,,
7779843437,1629873701,0,150052469,False,2,,Dr. Paul Dudley White Path,cycleway,,4,4.864,"LINESTRING (-71.07280660000001 42.3616177, -71.072791 42.3616599)",,,,
7779843437,1629873691,0,150052469,False,2,,Dr. Paul Dudley White Path,cycleway,,4,3.915,"LINESTRING (-71.07280660000001 42.3616177, -71.0728311 42.3615875)",,,,
7781849604,7732632069,0,132174894,False,,,,cycleway,,2,3.106,"LINESTRING (-71.0659035 42.368076, -71.0658699 42.3680888)",,,,
7781849604,597022399,0,132174894,False,,,,cycleway,,2,3.338,"LINESTRING (-71.0659035 42.368076, -71.0659412 42.3680648)",,,,
7781849612,7781849613,0,833619044,False,,,,cycleway,,,4.632,"LINESTRING (-71.06555640000001 42.3676771, -71.0655033 42.3676631)",,,,
7781849613,1454516730,0,833619044,False,,,,cycleway,,,5.458,"LINESTRING (-71.0655033 42.3676631, -71.0654452 42.3676393)",,,,
7781849613,7781849612,0,833619044,False,,,,cycleway,,,4.632,"LINESTRING (-71.0655033 42.3676631, -71.06555640000001 42.3676771)",,,,
7781849614,7781849615,0,833619044,False,,,,cycleway,,,5.543,"LINESTRING (-71.0653865 42.3676134, -71.06532970000001 42.3675865)",,,,
7781849614,1454516730,0,833619044,False,,,,cycleway,,,5.617,"LINESTRING (-71.0653865 42.3676134, -71.0654452 42.3676393)",,,,
7781849615,7781849616,0,833619044,False,,,,cycleway,,,3.939,"LINESTRING (-71.06532970000001 42.3675865, -71.0652906 42.367566)",,,,
7781849615,7781849614,0,833619044,False,,,,cycleway,,,5.543,"LINESTRING (-71.06532970000001 42.3675865, -71.0653865 42.3676134)",,,,
7781849616,1454516729,0,833619044,False,,,,cycleway,,,4.217,"LINESTRING (-71.0652906 42.367566, -71.06525000000001 42.3675428)",,,,
7781849616,7781849615,0,833619044,False,,,,cycleway,,,3.939,"LINESTRING (-71.0652906 42.367566, -71.06532970000001 42.3675865)",,,,
7781849617,7781849677,0,833619044,False,,,,cycleway,,,2.994,"LINESTRING (-71.06518010000001 42.3674964, -71.06515539999999 42.3674766)",,,,
7781849617,1454516729,0,833619044,False,,,,cycleway,,,7.72,"LINESTRING (-71.06518010000001 42.3674964, -71.06525000000001 42.3675428)",,,,
7781849618,7781849619,0,833619044,False,,,,cycleway,,,8.982,"LINESTRING (-71.0650182 42.367359, -71.06494910000001 42.3672964)",,,,
7781849618,1454516727,0,833619044,False,,,,cycleway,,,14.682,"LINESTRING (-71.0650182 42.367359, -71.06513409999999 42.3674595)",,,,
7781849619,7781849618,0,833619044,False,,,,cycleway,,,8.982,"LINESTRING (-71.06494910000001 42.3672964, -71.0650182 42.367359)",,,,
7781849668,2112882161,0,132174894,False,,,,cycleway,,2,1.932,"LINESTRING (-71.0650055 42.3682836, -71.064982 42.3682843)",,,,
7781849668,597022422,0,132174894,False,,,,cycleway,,2,53.569,"LINESTRING (-71.0650055 42.3682836, -71.0656571 42.3682656)",,,,
7781849677,1454516727,0,833619044,False,,,,cycleway,,,2.584,"LINESTRING (-71.06515539999999 42.3674766, -71.06513409999999 42.3674595)",,,,
7781849677,7781849617,0,833619044,False,,,,cycleway,,,2.994,"LINESTRING (-71.06515539999999 42.3674766, -71.06518010000001 42.3674964)",,,,
7782419057,7640821579,0,818125312,True,,,,cycleway,,1.5,64.029,"LINESTRING (-71.0765617 42.3486765, -71.0768229 42.349219)",,,,
7782419057,7782419055,0,833702299,False,1,,,service,5 mph,4,5.062,"LINESTRING (-71.0765617 42.3486765, -71.0766189 42.3486596)",,driveway,,delivery
7782419057,7782419056,0,833702299,False,1,,,service,5 mph,4,5.599,"LINESTRING (-71.0765617 42.3486765, -71.0764985 42.3486953)",,driveway,,delivery
7782419062,3639545146,0,833428571,False,,,,cycleway,,2.5,5.232,"LINESTRING (-71.05925619999999 42.3676925, -71.0592857 42.3677342)",,,,
7782419062,7782496270,0,833428571,False,,,,cycleway,,2.5,38.744,"LINESTRING (-71.05925619999999 42.3676925, -71.0590375 42.3673838)",,,,
7782496270,7782419062,0,833428571,False,,,,cycleway,,2.5,38.744,"LINESTRING (-71.0590375 42.3673838, -71.05925619999999 42.3676925)",,,,
7782496270,7616295059,0,833428571,False,,,,cycleway,,2.5,51.346,"LINESTRING (-71.0590375 42.3673838, -71.05874660000001 42.3669751)",,,,
7788622651,7708955784,0,150052469,False,2,,Dr. Paul Dudley White Path,cycleway,,4,4.322,"LINESTRING (-71.0723685 42.3596621, -71.07236229999999 42.3597007)",,,,
7788622651,7732632029,0,150052469,False,2,,Dr. Paul Dudley White Path,cycleway,,4,4.404,"LINESTRING (-71.0723685 42.3596621, -71.07238049999999 42.3596235)",,,,
7788623831,62153000,0,304374267,False,,,,cycleway,,4,45.766,"LINESTRING (-71.0709719 42.3649346, -71.0704447 42.3648017)",,,,
7788623831,7732632049,0,304374267,False,,,,cycleway,,4,3.601,"LINESTRING (-71.0709719 42.3649346, -71.0710143 42.3649428)",,,,
7788623832,7732632049,0,304374267,False,,,,cycleway,,4,1.806,"LINESTRING (-71.0710356 42.3649468, -71.0710143 42.3649428)",,,,
7788623832,7824413743,0,304374267,False,,,,cycleway,,4,1.693,"LINESTRING (-71.0710356 42.3649468, -71.0710559 42.3649494)",,,,
7797602779,7711828588,0,49666854,False,,,,cycleway,,,8.489,"LINESTRING (-71.10251599999999 42.3430699, -71.1025975 42.3431168)",,,,
7797602779,7797602781,0,49666854,False,,,,cycleway,,,17.44,"LINESTRING (-71.10251599999999 42.3430699, -71.102384 42.3429471)",,,,
7797602780,7797602781,0,49666854,False,,,,cycleway,,,18.455,"LINESTRING (-71.1022439 42.3428174, -71.102384 42.3429471)",,,,
7797602780,7797602782,0,49666854,False,,,,cycleway,,,19.929,"LINESTRING (-71.1022439 42.3428174, -71.1021044 42.3426708)",,,,
7797602781,7797602779,0,49666854,False,,,,cycleway,,,17.44,"LINESTRING (-71.102384 42.3429471, -71.10251599999999 42.3430699)",,,,
7797602781,7797602780,0,49666854,False,,,,cycleway,,,18.455,"LINESTRING (-71.102384 42.3429471, -71.1022439 42.3428174)",,,,
7797602782,7797602780,0,49666854,False,,,,cycleway,,,19.929,"LINESTRING (-71.1021044 42.3426708, -71.1022439 42.3428174)",,,,
7797602782,7711828589,0,49666854,False,,,,cycleway,,,20.261,"LINESTRING (-71.1021044 42.3426708, -71.1019569 42.3425248)",,,,
7797602783,417242011,0,49666854,False,,,,cycleway,,,16.359,"LINESTRING (-71.10121100000001 42.3417762, -71.1013336 42.3418921)",,,,
7797602783,631344942,0,49666854,False,,,,cycleway,,,1.893,"LINESTRING (-71.10121100000001 42.3417762, -71.1011968 42.3417628)",,,,
7799418608,64064723,0,844952129,False,2,,Dr. Paul Dudley White Path,cycleway,,4,49.134,"LINESTRING (-71.1173107 42.3604874, -71.1172488 42.3600479)",,,,
7799418608,566511160,0,844952129,False,2,,Dr. Paul Dudley White Path,cycleway,,4,49.469,"LINESTRING (-71.1173107 42.3604874, -71.1173837 42.360929)",,,,
7802019416,7722818652,0,150052469,False,2,,Dr. Paul Dudley White Path,cycleway,,4,22.313,"LINESTRING (-71.1181704 42.3567135, -71.1182053 42.3565145)",,,,
7802019416,7722818651,0,150052469,False,2,,Dr. Paul Dudley White Path,cycleway,,4,2.333,"LINESTRING (-71.1181704 42.3567135, -71.1181667 42.3567343)",,,,
7818703227,7637204982,0,639811999,False,,,Connect Historic Boston Bicycle Trail,cycleway,,3.1,4.695,"LINESTRING (-71.0607188 42.365737, -71.0606715 42.3657607)",,,,
7818703227,7821801699,0,639811999,False,,,Connect Historic Boston Bicycle Trail,cycleway,,3.1,9.636,"LINESTRING (-71.0607188 42.365737, -71.060816 42.3656885)",,,,
7821801697,6028213665,0,639811999,False,,,Connect Historic Boston Bicycle Trail,cycleway,,3.1,2.779,"LINESTRING (-71.0604541 42.3658601, -71.06042530000001 42.3658732)",,,,
7821801697,7637204980,0,639811999,False,,,Connect Historic Boston Bicycle Trail,cycleway,,3.1,2.786,"LINESTRING (-71.0604541 42.3658601, -71.060483 42.365847)",,,,
7821801698,3960458642,0,639811999,False,,,Connect Historic Boston Bicycle Trail,cycleway,,3.1,4.194,"LINESTRING (-71.0604345 42.3658824, -71.0604649 42.3659127)",,,,
7821801698,6028213665,0,639811999,False,,,Connect Historic Boston Bicycle Trail,cycleway,,3.1,1.272,"LINESTRING (-71.0604345 42.3658824, -71.06042530000001 42.3658732)",,,,
7821801699,7818703227,0,639811999,False,,,Connect Historic Boston Bicycle Trail,cycleway,,3.1,9.636,"LINESTRING (-71.060816 42.3656885, -71.0607188 42.365737)",,,,
7821801699,7131544773,0,639811999,False,,,Connect Historic Boston Bicycle Trail,cycleway,,3.1,25.681,"LINESTRING (-71.060816 42.3656885, -71.061075 42.3655592)",,,,
7824413739,7824413743,0,304374267,False,,,,cycleway,,4,1.718,"LINESTRING (-71.0710768 42.3649499, -71.0710559 42.3649494)",,,,
7824413739,7824413742,0,304374267,False,,,,cycleway,,4,1.944,"LINESTRING (-71.0710768 42.3649499, -71.07110040000001 42.3649487)",,,,
7824413740,7824413744,0,304374267,False,,,,cycleway,,4,2.346,"LINESTRING (-71.07117890000001 42.3649352, -71.07115159999999 42.3649414)",,,,
7824413740,1629873784,0,304374267,False,,,,cycleway,,4,6.341,"LINESTRING (-71.07117890000001 42.3649352, -71.071252 42.3649169)",,,,
7824413741,1629873784,0,304374267,False,,,,cycleway,,4,10.346,"LINESTRING (-71.0713701 42.3648846, -71.071252 42.3649169)",,,,
7824413741,1629873783,0,304374267,False,,,,cycleway,,4,10.194,"LINESTRING (-71.0713701 42.3648846, -71.0714845 42.3648491)",,,,
7824413742,7824413739,0,304374267,False,,,,cycleway,,4,1.944,"LINESTRING (-71.07110040000001 42.3649487, -71.0710768 42.3649499)",,,,
7824413742,1629873788,0,304374267,False,,,,cycleway,,4,1.978,"LINESTRING (-71.07110040000001 42.3649487, -71.0711242 42.364946)",,,,
7824413743,7788623832,0,304374267,False,,,,cycleway,,4,1.693,"LINESTRING (-71.0710559 42.3649494, -71.0710356 42.3649468)",,,,
7824413743,7824413739,0,304374267,False,,,,cycleway,,4,1.718,"LINESTRING (-71.0710559 42.3649494, -71.0710768 42.3649499)",,,,
7824413744,1629873788,0,304374267,False,,,,cycleway,,4,2.309,"LINESTRING (-71.07115159999999 42.3649414, -71.0711242 42.364946)",,,,
7824413744,7824413740,0,304374267,False,,,,cycleway,,4,2.346,"LINESTRING (-71.07115159999999 42.3649414, -71.07117890000001 42.3649352)",,,,
7826787618,2947220567,0,838645502,False,,,Boston HarborWalk,cycleway,,,2.769,"LINESTRING (-71.0280431 42.3648792, -71.0280601 42.3648577)",,,,
7826787618,2955148304,0,840930001,False,,,Boston HarborWalk,cycleway,,,42.113,"LINESTRING (-71.0280431 42.3648792, -71.0277845 42.3652062)",,,,
7844922372,7634062219,0,568613108,False,,,,cycleway,,,34.897,"LINESTRING (-71.0517289 42.3667771, -71.0514601 42.3665341)",,,,
7844922372,5415617092,0,568613108,False,,,,cycleway,,,39.641,"LINESTRING (-71.0517289 42.3667771, -71.0520348 42.3670528)",,,,
7844922372,7844922371,0,840737690,False,2,,,service,5 mph,8,5.651,"LINESTRING (-71.0517289 42.3667771, -71.0516744 42.3668081)",,driveway,,private
7844922372,61352286,0,840737690,False,2,,,service,5 mph,8,4.679,"LINESTRING (-71.0517289 42.3667771, -71.05177399999999 42.3667514)",,driveway,,private
7846631875,61587216,0,118632139,False,,,,cycleway,,,12.028,"LINESTRING (-71.0271726 42.3599204, -71.0270269 42.3599099)",,,,
7846631875,1333866529,0,118632139,False,,,,cycleway,,,5.539,"LINESTRING (-71.0271726 42.3599204, -71.0272397 42.3599252)",,,,
7846636385,4192043607,0,840929999,False,,,Boston HarborWalk,cycleway,,,3.621,"LINESTRING (-71.02732260000001 42.3597379, -71.0273091 42.3597689)",,,,
7846636385,1333866518,0,840930006,False,,,Boston HarborWalk,cycleway,,,9.827,"LINESTRING (-71.02732260000001 42.3597379, -71.0273602 42.359654)",,,,
7846636386,4192043607,0,419017574,False,,,Boston HarborWalk,cycleway,,,2.972,"LINESTRING (-71.0272987 42.3597945, -71.0273091 42.3597689)",,,,
7846636386,1333866529,0,840930000,False,,,Boston HarborWalk,cycleway,,,15.32,"LINESTRING (-71.0272987 42.3597945, -71.0272397 42.3599252)",,,,
7847566778,7623711930,0,816287927,True,,,,cycleway,,,6.515,"LINESTRING (-71.07711070000001 42.3364847, -71.07705730000001 42.3364414)",,,,
7853791591,1166094677,0,85526024,False,,,Dr. Paul Dudley White Path,cycleway,,,4.918,"LINESTRING (-71.1468273 42.3615898, -71.1467821 42.3616188)",,,,
7853791591,1166105420,0,85526024,False,,,Dr. Paul Dudley White Path,cycleway,,,3.294,"LINESTRING (-71.1468273 42.3615898, -71.1468576 42.3615704)",,,,
7862026598,7706153061,0,825298125,False,,,,cycleway,,,2.925,"LINESTRING (-71.0600061 42.3717354, -71.05997290000001 42.3717449)",,,,
7862026598,61370143,0,825298125,False,,,,cycleway,,,11.052,"LINESTRING (-71.0600061 42.3717354, -71.0601315 42.3716994)",,,,
7866811689,7706153066,0,825298125,False,,,,cycleway,,,41.459,"LINESTRING (-71.0585966 42.3723709, -71.0581705 42.3725707)",,,,
7866811689,7706153065,0,825298125,False,,,,cycleway,,,0.682,"LINESTRING (-71.0585966 42.3723709, -71.0586036 42.3723676)",,,,
7883031325,64064747,0,844952133,False,2,,Dr. Paul Dudley White Path,cycleway,,4,36.693,"LINESTRING (-71.1177903 42.3664437, -71.117845 42.3667712)",,,,
7883031325,64064744,0,844952134,False,2,,Dr. Paul Dudley White Path,cycleway,,4,45.881,"LINESTRING (-71.1177903 42.3664437, -71.1177275 42.3660337)",,,,
7893074823,1294998598,0,8646853,False,,,,cycleway,,,27.365,"LINESTRING (-71.0785513 42.3452911, -71.078335 42.3454782)",,,,
7893074823,7893074826,0,8646853,False,,,,cycleway,,,14.144,"LINESTRING (-71.0785513 42.3452911, -71.0786631 42.3451944)",,,,
7893074826,7893074823,0,8646853,False,,,,cycleway,,,14.144,"LINESTRING (-71.0786631 42.3451944, -71.0785513 42.3452911)",,,,
7893074826,1294998542,0,8646853,False,,,,cycleway,,,29.237,"LINESTRING (-71.0786631 42.3451944, -71.07889419999999 42.3449945)",,,,
61178875,61178885,0,426653648,False,2,,Washington Street,secondary,,21.3,16.443,"LINESTRING (-71.08087759999999 42.3821495, -71.08068129999999 42.3821785)",,,,
61178885,61452100,0,8651189,False,2,,Cambridge Street,secondary,,19.5,25.619,"LINESTRING (-71.08068129999999 42.3821785, -71.0803762 42.3822264)",,,,
61178885,61178875,0,426653648,False,2,,Washington Street,secondary,,21.3,16.443,"LINESTRING (-71.08068129999999 42.3821785, -71.08087759999999 42.3821495)",,,,
61339706,2947295768,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,15.365,"LINESTRING (-71.03473889999999 42.3724678, -71.034617 42.3725726)",,,,
61339706,7003018973,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,6.794,"LINESTRING (-71.03473889999999 42.3724678, -71.0347919 42.3724209)",,,,
61339711,2947259879,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,4.968,"LINESTRING (-71.0365487 42.3709128, -71.03650930000001 42.3709467)",,,,
61339711,6895984745,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,5.502,"LINESTRING (-71.0365487 42.3709128, -71.0365924 42.3708753)",,,,
61339806,61339808,0,290286611,False,2,,John E. Pfeifer Way,residential,25 mph,15.5,50.334,"LINESTRING (-71.0288645 42.3636184, -71.0285808 42.3640196)",,,,
61339806,1479721953,0,290287162,False,2,,Marginal Street,residential,25 mph,15.5,16.622,"LINESTRING (-71.0288645 42.3636184, -71.02905610000001 42.3636664)",,,,
61339808,61339806,0,290286611,False,2,,John E. Pfeifer Way,residential,25 mph,15.5,50.334,"LINESTRING (-71.0285808 42.3640196, -71.0288645 42.3636184)",,,,
61339808,1272547070,0,838645506,False,2,,Sumner Street,residential,25 mph,18.0,8.062,"LINESTRING (-71.0285808 42.3640196, -71.02866419999999 42.3640578)",,,,
61339811,2938445101,0,290287162,False,2,,Marginal Street,residential,25 mph,15.5,4.102,"LINESTRING (-71.0302942 42.3639671, -71.0302454 42.3639593)",,,,
61339811,7826787650,0,290287162,False,2,,Marginal Street,residential,25 mph,15.5,8.211,"LINESTRING (-71.0302942 42.3639671, -71.0303938 42.3639732)",,,,
61342492,6543303291,0,814020174,False,,,,footway,,,7.523,"LINESTRING (-71.0943949 42.3453717, -71.094486 42.3453783)",,,,
61342492,7604008410,0,814020174,False,,,,footway,,,5.252,"LINESTRING (-71.0943949 42.3453717, -71.09433249999999 42.3453615)",,,,
61345357,61411463,0,8651189,False,2,,Cambridge Street,secondary,,19.5,23.556,"LINESTRING (-71.07851719999999 42.3824982, -71.0782469 42.382569)",,,,
61345357,7672794988,0,8651189,False,2,,Cambridge Street,secondary,,19.5,30.964,"LINESTRING (-71.07851719999999 42.3824982, -71.078875 42.3824105)",,,,
61345671,6249505391,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,9.779,"LINESTRING (-71.0285749 42.377764, -71.0284973 42.3778307)",,,,
61345671,2068028151,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,2.637,"LINESTRING (-71.0285749 42.377764, -71.02859580000001 42.377746)",,,,
61345673,6249505393,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,158.159,"LINESTRING (-71.0299043 42.3766218, -71.028649 42.3777003)",,,,
61345673,61346693,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,183.059,"LINESTRING (-71.0299043 42.3766218, -71.0313572 42.3753735)",,,,
61346693,61345673,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,183.059,"LINESTRING (-71.0313572 42.3753735, -71.0299043 42.3766218)",,,,
61346693,61346715,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,182.615,"LINESTRING (-71.0313572 42.3753735, -71.03280650000001 42.3741282)",,,,
61346715,61346693,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,182.615,"LINESTRING (-71.03280650000001 42.3741282, -71.0313572 42.3753735)",,,,
61346715,2992369409,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,101.108,"LINESTRING (-71.03280650000001 42.3741282, -71.0336089 42.3734387)",,,,
61350327,2947316121,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,8.098,"LINESTRING (-71.03433 42.3728192, -71.03426570000001 42.3728744)",,,,
61350327,2947295768,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,36.163,"LINESTRING (-71.03433 42.3728192, -71.034617 42.3725726)",,,,
61350605,7554530430,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,9.543,"LINESTRING (-71.0379373 42.3697196, -71.0378616 42.3697847)",,,,
61350605,2938498053,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,6.556,"LINESTRING (-71.0379373 42.3697196, -71.0379853 42.3696725)",,,,
61353435,7671189470,0,8640999,False,2,,Bremen Street,tertiary,20 mph,12.2,9.418,"LINESTRING (-71.0389081 42.3685177, -71.0388502 42.3685908)",,,,
61354590,7619054125,0,63104590,True,2,,Tremont Street,secondary,25 mph,30.2,5.318,"LINESTRING (-71.0604608 42.3579999, -71.0604939 42.3579588)",,,,
61356796,7672794988,0,8651189,False,2,,Cambridge Street,secondary,,19.5,10.315,"LINESTRING (-71.0789942 42.3823813, -71.078875 42.3824105)",,,,
61356796,61356813,0,8651189,False,2,,Cambridge Street,secondary,,19.5,20.878,"LINESTRING (-71.0789942 42.3823813, -71.0792417 42.3823385)",,,,
61356798,61356800,0,8651189,False,2,,Cambridge Street,secondary,,19.5,12.952,"LINESTRING (-71.07974249999999 42.3822865, -71.07958600000001 42.3823008)",,,,
61356798,5674301641,0,8651189,False,2,,Cambridge Street,secondary,,19.5,1.367,"LINESTRING (-71.07974249999999 42.3822865, -71.0797589 42.3822844)",,,,
61356800,5674301640,0,8651189,False,2,,Cambridge Street,secondary,,19.5,13.925,"LINESTRING (-71.07958600000001 42.3823008, -71.0794183 42.3823192)",,,,
61356800,61356798,0,8651189,False,2,,Cambridge Street,secondary,,19.5,12.952,"LINESTRING (-71.07958600000001 42.3823008, -71.07974249999999 42.3822865)",,,,
