u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,access,bridge,ref,width,tunnel,service
5933210987,2640237619,0,628465558,True,Lima Este,secondary,30,4.956,"LINESTRING (-58.37998 -34.6267958, -58.3799612 -34.6268376)",4,,,,,,,
5951220656,195585088,0,532833431,True,Avenida San Juan,primary,20,17.621,"LINESTRING (-58.3900774 -34.6226437, -58.3898856 -34.6226295)",4,,,,,,,
5986126573,7439913122,0,530904823,True,Avenida Larrazábal,secondary,30,26.432,"LINESTRING (-58.4577951 -34.6861363, -58.4580089 -34.6859763)",2,,,,,,,
6042218668,5413559690,0,680085210,True,Blanco Encalada,residential,30,46.754,"LINESTRING (-58.4544343 -34.5564206, -58.4540214 -34.5561733)",1,,,,,,,
6063501090,7613264972,0,644884209,True,Avenida Nazca,residential,20,4.755,"LINESTRING (-58.4903087 -34.6009857, -58.490267 -34.6010112)",,,,,,,,
6063501091,6063501090,0,644884213,True,Avenida Nazca,residential,20,4.874,"LINESTRING (-58.4903406 -34.6009506, -58.4903087 -34.6009857)",,,,,,,,
6063501092,6063501094,0,484612092,True,Avenida Nazca,residential,20,18.428,"LINESTRING (-58.4910484 -34.5996604, -58.4912104 -34.599562)",1,,,,,,,
6063501093,4755456493,0,482746641,True,Avenida Nazca,residential,20,42.596,"LINESTRING (-58.4911961 -34.5997306, -58.4909667 -34.6000639)",,,,,,,,
6063501094,6063501093,0,482746641,True,Avenida Nazca,residential,20,18.793,"LINESTRING (-58.4912104 -34.599562, -58.4911961 -34.5997306)",,,,,,,,
6063501095,6063501096,0,644884218,False,,residential,20,14.196,"LINESTRING (-58.4894028 -34.6019872, -58.4895284 -34.6020621)",,,,,,,,
6063501095,6063501099,0,644884220,True,Avenida Nazca,residential,20,45.913,"LINESTRING (-58.4894028 -34.6019872, -58.4896974 -34.601653)",1,,,,,,,
6063501096,6063501095,0,644884218,False,,residential,20,14.196,"LINESTRING (-58.4895284 -34.6020621, -58.4894028 -34.6019872)",,,,,,,,
6063501096,6063501106,0,644884219,True,Avenida Nazca,residential,20,74.196,"LINESTRING (-58.4895284 -34.6020621, -58.4890487 -34.6026)",1,,,,,,,
6063501097,199295473,0,646194209,True,Avenida Nazca,residential,20,36.412,"LINESTRING (-58.4884737 -34.6032664, -58.4881764 -34.603484)",1,,,,,,,
6063501098,6063501096,0,644884219,True,Avenida Nazca,residential,20,45.314,"LINESTRING (-58.4898177 -34.6017314, -58.4895284 -34.6020621)",1,,,,,,,
6063501099,6765174957,0,815058351,True,Avenida Nazca,residential,20,43.703,"LINESTRING (-58.4896974 -34.601653, -58.489923 -34.6013066)",1,,,,,,,
6063501100,6063501105,0,644884220,True,Avenida Nazca,residential,20,89.359,"LINESTRING (-58.4883369 -34.6031815, -58.4889063 -34.6025287)",1,,,,,,,
6063501105,6063501095,0,644884220,True,Avenida Nazca,residential,20,75.436,"LINESTRING (-58.4889063 -34.6025287, -58.4894028 -34.6019872)",1,,,,,,,
6063501106,6063501097,0,644884219,True,Avenida Nazca,residential,20,90.887,"LINESTRING (-58.4890487 -34.6026, -58.4884737 -34.6032664)",1,,,,,,,
6098977652,3929832167,0,48055255,True,Julián Álvarez,residential,30,17.473,"LINESTRING (-58.4224924 -34.5915526, -58.4226095 -34.5916767)",,,,,,,,
6109914676,5154314161,0,530903530,True,Avenida Coronel Roca,secondary,30,19.457,"LINESTRING (-58.4598757 -34.688939, -58.4597353 -34.6888075)",3,,,,,,,
6109914679,312115374,0,147207801,True,Avenida Coronel Roca,secondary,30,80.33,"LINESTRING (-58.4601236 -34.6887715, -58.4607279 -34.6892959)",2,,,,,,,
6109964595,244888106,0,463741590,False,Avenida Lacarra,residential,20,0.642,"LINESTRING (-58.4491901 -34.6655533, -58.4491857 -34.6655578)",,,,,,,,
6116295911,659567789,0,652398701,True,Autopista Teniente General Luis Dellepiane,motorway,20,8.948,"LINESTRING (-58.4643372 -34.6479727, -58.4643942 -34.6480381)",,,,,,,,
6116295913,659567876,0,22772053,True,Autopista Teniente General Luis Dellepiane,motorway,20,6.894,"LINESTRING (-58.4642505 -34.6478613, -58.4642871 -34.6479155)",,,,,,,,
6116295914,307440496,0,652398705,True,Autopista Perito Moreno,motorway,20,6.592,"LINESTRING (-58.4781035 -34.6482243, -58.4780336 -34.6482387)",,,,,AU6,,,
6116295919,307440495,0,652398707,True,Autopista Perito Moreno,motorway,20,8.126,"LINESTRING (-58.4777493 -34.6476365, -58.4778342 -34.647615)",,,,,AU6,,,
6135674125,3481568845,0,75815429,True,15 de Noviembre de 1889,residential,30,266.145,"LINESTRING (-58.3916578 -34.6317606, -58.3944403 -34.6324585)",,,,,,,,
6135674127,226859406,0,75815429,True,15 de Noviembre de 1889,residential,30,48.821,"LINESTRING (-58.3951145 -34.6326177, -58.395623 -34.6327508)",,,,,,,,
6135674129,206106065,0,259206075,True,15 de Noviembre de 1889,residential,30,14.576,"LINESTRING (-58.3966973 -34.6330129, -58.3968485 -34.6330542)",,,,,,,,
6135674137,437598338,0,18615141,True,Virrey Liniers,residential,30,15.445,"LINESTRING (-58.4123185 -34.6354126, -58.4123582 -34.6352776)",,,,,,,,
6135674139,4475351505,0,322402710,True,Virrey Liniers,residential,30,4.181,"LINESTRING (-58.4130028 -34.6335231, -58.4130122 -34.6334863)",,,,,,,,
6135674141,194147302,0,322402710,True,Virrey Liniers,residential,30,18.766,"LINESTRING (-58.4130567 -34.6308481, -58.4130837 -34.6306808)",,,,,,,,
6169880038,245566954,0,658983665,True,Galván,tertiary,20,17.268,"LINESTRING (-58.4926191 -34.560274, -58.4927108 -34.5601383)",2,,,,,,,
6169880043,245776464,0,26733332,True,Avenida Ruiz Huidobro,secondary,30,14.733,"LINESTRING (-58.4892384 -34.5522154, -58.4893613 -34.5523009)",2,,,,,,,
6169880050,241918071,0,534547020,True,Deheza,residential,20,12.956,"LINESTRING (-58.4959845 -34.5515875, -58.4961028 -34.5516514)",,,,,,,,
6191439395,7168309671,0,476098114,True,Hipólito Yrigoyen,residential,20,23.238,"LINESTRING (-58.3781375 -34.6094239, -58.3778851 -34.6094011)",2,,,,,,,
6193176297,206112439,0,19782755,True,Martín Rodríguez,residential,30,19.025,"LINESTRING (-58.3619824 -34.6333208, -58.3618923 -34.633475)",,,,,,,,
6196763893,2150482986,0,53204869,False,San Pedro de Jujuy,service,30,30.916,"LINESTRING (-58.3986142 -34.5735524, -58.3985865 -34.5738295)",,,,,,,,
6196763893,2150483007,0,53204869,False,San Pedro de Jujuy,service,30,41.974,"LINESTRING (-58.3986142 -34.5735524, -58.3986519 -34.5731762)",,,,,,,,
6196898971,1049573351,0,440539373,True,Nueva York,residential,30,8.271,"LINESTRING (-58.502608 -34.5945312, -58.5025456 -34.5944774)",,,,,,,,
6196898972,6196898971,0,440539373,True,Nueva York,residential,30,4.866,"LINESTRING (-58.5026384 -34.5945671, -58.502608 -34.5945312)",,,,,,,,
6196898973,7442988605,0,440539373,True,Nueva York,residential,30,3.723,"LINESTRING (-58.5026648 -34.5946351, -58.5026587 -34.594602)",,,,,,,,
6197266039,241898723,0,22567124,True,Avenida Ruiz Huidobro,secondary,30,12.704,"LINESTRING (-58.4877743 -34.5515029, -58.487644 -34.5514637)",2,,,,,,,
6215436298,81551284,0,39843571,True,México,residential,30,20.776,"LINESTRING (-58.4043247 -34.6170871, -58.4041088 -34.6170293)",,,,,,,,
6215436300,195600343,0,39843571,True,México,residential,30,21.385,"LINESTRING (-58.406782 -34.6178914, -58.4065657 -34.6178186)",,,,,,,,
6215436302,195576812,0,39843571,True,México,residential,30,19.479,"LINESTRING (-58.4095377 -34.618749, -58.4093315 -34.6187055)",,,,,,,,
6215436310,206133065,0,532226168,True,México,residential,20,24.937,"LINESTRING (-58.4226068 -34.6202121, -58.4223358 -34.6201885)",,,,,,,,
6215436322,6397710307,0,261627365,False,Avenida Rivadavia,primary,30,23.292,"LINESTRING (-58.4544808 -34.62581, -58.4547102 -34.6259008)",4,,,,,,,
6215436322,3254683048,0,261627365,False,Avenida Rivadavia,primary,30,29.717,"LINESTRING (-58.4544808 -34.62581, -58.4541881 -34.6256942)",4,,,,,,,
6225702057,206109378,0,531453181,True,San Antonio,residential,20,98.397,"LINESTRING (-58.3780615 -34.6495264, -58.3777582 -34.6503754)",,,,,,,,
6226289255,4438490138,0,378403621,True,Almirante Francisco José Seguí,residential,20,145.186,"LINESTRING (-58.4561906 -34.6156578, -58.4566808 -34.614416)",,,,,,,,
6226686402,1485388576,0,75032342,True,Perú,living_street,10,15.037,"LINESTRING (-58.374844 -34.61063, -58.3749024 -34.6105036)",1,,,,,,,
6244628590,3516463472,0,344917877,True,,service,10,5.085,"LINESTRING (-58.5210962 -34.6334076, -58.5210726 -34.6333662)",,,,,,,,
6244628591,6244628590,0,666938078,True,,service,10,17.265,"LINESTRING (-58.5212705 -34.6333481, -58.5210962 -34.6334076)",,,,,,,,
6244628592,6244628591,0,666938078,True,,service,10,6.525,"LINESTRING (-58.5213415 -34.6333536, -58.5212705 -34.6333481)",,,,,,,,
6244628593,3516463475,0,344917877,True,,service,10,14.778,"LINESTRING (-58.5216089 -34.6334246, -58.5215621 -34.6335518)",,,,,,,,
6244628593,6244628592,0,666938076,True,,service,10,25.707,"LINESTRING (-58.5216089 -34.6334246, -58.5213415 -34.6333536)",,,,,,,,
6244628594,6244628596,0,666938078,True,,service,10,3.398,"LINESTRING (-58.5213651 -34.6332282, -58.5213791 -34.6332565)",,,,,,,,
6244628595,6244628593,0,344917877,True,,service,10,15.754,"LINESTRING (-58.5216588 -34.633289, -58.5216089 -34.6334246)",,,,,,,,
6244628595,6244628594,0,666938077,True,,service,10,27.709,"LINESTRING (-58.5216588 -34.633289, -58.5213651 -34.6332282)",,,,,,,,
6244628596,6244628592,0,666938078,True,,service,10,11.332,"LINESTRING (-58.5213791 -34.6332565, -58.5213415 -34.6333536)",,,,,,,,
6244628597,6244628598,0,344917877,True,,service,10,13.377,"LINESTRING (-58.5213246 -34.6331484, -58.5214599 -34.6331028)",,,,,,,,
6244628597,6791795262,0,666938078,True,,service,10,5.94,"LINESTRING (-58.5213246 -34.6331484, -58.5213496 -34.6331977)",,,,,,,,
6244628598,3516463467,0,344917877,True,,service,10,30.181,"LINESTRING (-58.5214599 -34.6331028, -58.5217651 -34.6329998)",,,,,,,,
6244628598,6244628599,0,666938079,False,,service,10,23.412,"LINESTRING (-58.5214599 -34.6331028, -58.521705 -34.6331633)",,,,,,,,
6244628599,6244628595,0,344917877,True,,service,10,14.602,"LINESTRING (-58.521705 -34.6331633, -58.5216588 -34.633289)",,,,,,,,
6244628599,6244628598,0,666938079,False,,service,10,23.412,"LINESTRING (-58.521705 -34.6331633, -58.5214599 -34.6331028)",,,,,,,,
6244628600,3516463474,0,344917877,True,,service,10,16.643,"LINESTRING (-58.5209506 -34.6334204, -58.5208074 -34.6335127)",,,,,,,,
6244628601,3516463470,0,344917877,True,,service,10,14.555,"LINESTRING (-58.5208883 -34.6333536, -58.52103 -34.6332941)",,,,,,,,
6250918646,196138156,0,47396461,True,Lavalle,residential,20,14.342,"LINESTRING (-58.418865 -34.5995938, -58.4190078 -34.5995407)",2,,,,,,,
6250918648,195592515,0,53875128,True,Jerónimo Salguero,residential,20,26.925,"LINESTRING (-58.4200238 -34.6087779, -58.4200547 -34.6085371)",,,,,,,,
6252301385,89329564,0,533785784,True,Arévalo,residential,20,4.905,"LINESTRING (-58.4423485 -34.5826463, -58.442311 -34.5826148)",,,,,,,,
6252941974,6252941975,0,101885106,True,Concepción Arenal,residential,30,7.294,"LINESTRING (-58.4437574 -34.580231, -58.4437031 -34.580183)",,,,,,,,
6252941975,6252941976,0,101885106,True,Concepción Arenal,residential,30,3.208,"LINESTRING (-58.4437031 -34.580183, -58.4436792 -34.5801619)",,,,,,,,
6252941976,92610042,0,101885106,True,Concepción Arenal,residential,30,10.231,"LINESTRING (-58.4436792 -34.5801619, -58.443603 -34.5800946)",,,,,,,,
6275767711,244891974,0,22788815,True,Tres Sargentos,pedestrian,10,10.737,"LINESTRING (-58.3727518 -34.5979451, -58.3728679 -34.5979589)",,,,,,,,
6285427111,193818209,0,79876747,True,Suipacha,living_street,20,11.081,"LINESTRING (-58.3801286 -34.5915966, -58.3801663 -34.5915019)",1,,,,,,,
6322105116,232184319,0,176605568,True,Juncal,residential,30,23.728,"LINESTRING (-58.3924389 -34.5939051, -58.3921836 -34.5939421)",1,,,,,,,
6351528210,6351528212,0,451195348,True,Coronel Apolinario Figueroa,residential,20,12.037,"LINESTRING (-58.4484142 -34.6062525, -58.448311 -34.6061854)",,,,,,,,
6351528212,92616205,0,451195348,True,Coronel Apolinario Figueroa,residential,20,10.906,"LINESTRING (-58.448311 -34.6061854, -58.4482175 -34.6061246)",,,,,,,,
6359092717,6359092718,0,679108079,True,,service,10,20.067,"LINESTRING (-58.5213523 -34.6332647, -58.5211505 -34.6333354)",,,,,,,,
6359092718,3516463472,0,679108077,True,,service,10,7.907,"LINESTRING (-58.5211505 -34.6333354, -58.5210726 -34.6333662)",,,,,,,,
6359092719,6359092717,0,679108078,True,,service,10,3.977,"LINESTRING (-58.5213932 -34.6332526, -58.5213523 -34.6332647)",,,,,,,,
6359092721,6791795262,0,679108075,True,,service,10,2.335,"LINESTRING (-58.5213255 -34.6332046, -58.5213496 -34.6331977)",,,,,,,,
6359092722,6359092721,0,679108076,True,,service,10,22.7,"LINESTRING (-58.5210975 -34.6332851, -58.5213255 -34.6332046)",,,,,,,,
6367802215,3055810333,0,186082866,True,Blanco Encalada,residential,30,9.49,"LINESTRING (-58.4537228 -34.5559944, -58.453639 -34.5559442)",2,,,,,,,
6370447828,6370447829,0,680360278,True,Mendoza,residential,20,25.883,"LINESTRING (-58.4514965 -34.5574994, -58.4512688 -34.5573615)",2,,,,,,,
6370447829,206176544,0,680360276,True,Mendoza,residential,20,43.851,"LINESTRING (-58.4512688 -34.5573615, -58.4508822 -34.5571288)",2,,,,,,,
6370447830,6370447828,0,47303248,True,Mendoza,residential,20,7.073,"LINESTRING (-58.4515588 -34.557537, -58.4514965 -34.5574994)",2,,,,,,,
6377305457,241875223,0,176605353,True,Avenida Monroe,secondary,30,41.897,"LINESTRING (-58.4544178 -34.5550218, -58.4547979 -34.5552315)",2,,,,,,,
6377305459,218598540,0,47303249,True,11 de Septiembre de 1888,residential,30,14.621,"LINESTRING (-58.4527417 -34.5569966, -58.452836 -34.5568905)",2,,,,,,,
6383087151,3190928152,0,681593135,True,Libertad,residential,20,16.69,"LINESTRING (-58.3837347 -34.6037942, -58.383744 -34.6036443)",,,,,,,,
6383087152,195720841,0,684889572,True,Talcahuano,residential,20,6.715,"LINESTRING (-58.3851383 -34.603872, -58.3851325 -34.6039322)",,,,,,,,
6383087154,5455580646,0,684889568,True,Paraná,residential,20,23.635,"LINESTRING (-58.3879078 -34.604072, -58.3879265 -34.60386)",,,,,,,,
6383087155,195722554,0,684889564,True,Montevideo,residential,30,6.453,"LINESTRING (-58.3894148 -34.6041908, -58.3894125 -34.6042488)",2,,,,,,,
6385797666,1583871022,0,312352619,True,Avenida Juramento,tertiary,20,14.198,"LINESTRING (-58.45007 -34.5580915, -58.450192 -34.5581703)",3,,,,,,,
6397710307,4682611474,0,261627365,False,Avenida Rivadavia,primary,30,5.988,"LINESTRING (-58.4547102 -34.6259008, -58.4547692 -34.6259241)",4,,,,,,,
6397710307,6215436322,0,261627365,False,Avenida Rivadavia,primary,30,23.292,"LINESTRING (-58.4547102 -34.6259008, -58.4544808 -34.62581)",4,,,,,,,
6401393991,232065082,0,533153690,True,Ayacucho,residential,20,131.582,"LINESTRING (-58.3953125 -34.6044513, -58.3954205 -34.6032713)",,,,,,,,
6413280146,199320636,0,99621759,True,Avenida Salvador María del Carril,secondary,30,21.751,"LINESTRING (-58.5233812 -34.6063239, -58.5231968 -34.6062005)",2,,,,,,,
6413280164,471112614,0,534614413,True,Justo Germán Bermúdez,residential,20,18.527,"LINESTRING (-58.5093078 -34.6196209, -58.5094536 -34.6195053)",1,,,,,,,
6422549299,6422549300,0,674253441,True,Coronel José O. Gordillo,residential,30,24.935,"LINESTRING (-58.5203977 -34.6215067, -58.5201877 -34.6216496)",,,,,,,,
6422549300,4483038337,0,674253441,True,Coronel José O. Gordillo,residential,30,5.66,"LINESTRING (-58.5201877 -34.6216496, -58.52014 -34.621682)",,,,,,,,
6422549304,4483038332,0,19244948,False,Juan Esteban Martínez,residential,30,43.024,"LINESTRING (-58.5187342 -34.619816, -58.5183791 -34.6200696)",,,,,,,,
6422549304,4483038331,0,19244948,False,Juan Esteban Martínez,residential,30,34.519,"LINESTRING (-58.5187342 -34.619816, -58.5190222 -34.6196155)",,,,,,,,
6444182568,290637116,0,64503792,True,Franklin D. Roosevelt,residential,30,66.534,"LINESTRING (-58.4568464 -34.5550975, -58.4562459 -34.5547607)",2,,,,,,,
6445389123,6351528210,0,451195348,True,Coronel Apolinario Figueroa,residential,20,6.135,"LINESTRING (-58.4484668 -34.6062867, -58.4484142 -34.6062525)",,,,,,,,
6471250120,4571054899,0,689784616,True,,service,5,4.613,"LINESTRING (-58.4465763 -34.5600961, -58.4465528 -34.5601328)",,,no,,,,,
6471250121,2288713745,0,689784614,True,Mariscal Antonio José de Sucre,residential,20,24.059,"LINESTRING (-58.4475911 -34.5594879, -58.4478085 -34.5596094)",2,,,,,,,
6471250124,6471250120,0,689784616,True,,service,5,103.688,"LINESTRING (-58.4475125 -34.5595716, -58.4465763 -34.5600961)",,,no,,,,,
6471250127,6471250124,0,754774594,True,,service,5,12.793,"LINESTRING (-58.4476136 -34.559651, -58.4475125 -34.5595716)",2,,no,,,,,
6485924323,290637123,0,691235514,False,Ramallo,tertiary,20,6.818,"LINESTRING (-58.4665835 -34.5399413, -58.466647 -34.5399733)",2,,,,,,,
6487934386,6487934388,0,691419057,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,9.279,"LINESTRING (-58.382614 -34.6033023, -58.3825577 -34.6032329)",,,,,,,,
6487934386,6487934387,0,691419057,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,21.113,"LINESTRING (-58.382614 -34.6033023, -58.3828081 -34.6031997)",,,,,,,,
6487934387,6487934386,0,691419057,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,21.113,"LINESTRING (-58.3828081 -34.6031997, -58.382614 -34.6033023)",,,,,,,,
6487934387,6487934413,0,691419057,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,3.196,"LINESTRING (-58.3828081 -34.6031997, -58.3827887 -34.6031758)",,,,,,,,
6487934388,6487934386,0,691419057,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,9.279,"LINESTRING (-58.3825577 -34.6032329, -58.382614 -34.6033023)",,,,,,,,
6487934388,6487934389,0,691419058,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,8.437,"LINESTRING (-58.3825577 -34.6032329, -58.382508 -34.603169)",,,,,,,,
6487934388,6487934397,0,691419061,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,27.856,"LINESTRING (-58.3825577 -34.6032329, -58.3823021 -34.6033689)",,,,,,,,
6487934389,6487934388,0,691419058,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,8.437,"LINESTRING (-58.382508 -34.603169, -58.3825577 -34.6032329)",,,,,,,,
6487934389,6487934390,0,691419058,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,21.293,"LINESTRING (-58.382508 -34.603169, -58.3827042 -34.6030661)",,,,,,,,
6487934390,6487934389,0,691419058,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,21.293,"LINESTRING (-58.3827042 -34.6030661, -58.382508 -34.603169)",,,,,,,,
6487934390,6487934412,0,691419058,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,2.524,"LINESTRING (-58.3827042 -34.6030661, -58.3827181 -34.6030857)",,,,,,,,
6487934392,6487934403,0,691419056,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,95.893,"LINESTRING (-58.3827523 -34.6031293, -58.383632 -34.6026609)",,,,,,,,
6487934392,6487934412,0,691419064,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,5.771,"LINESTRING (-58.3827523 -34.6031293, -58.3827181 -34.6030857)",,,,,,,,
6487934392,6487934413,0,691419064,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,6.151,"LINESTRING (-58.3827523 -34.6031293, -58.3827887 -34.6031758)",,,,,,,,
6487934397,237634268,0,691419061,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,15.72,"LINESTRING (-58.3823021 -34.6033689, -58.3821579 -34.6034457)",,,,,,,,
6487934397,6487934388,0,691419061,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,27.856,"LINESTRING (-58.3823021 -34.6033689, -58.3825577 -34.6032329)",,,,,,,,
6487934403,6487934392,0,691419056,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,95.893,"LINESTRING (-58.383632 -34.6026609, -58.3827523 -34.6031293)",,,,,,,,
6487934403,6487934409,0,691419056,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,5.698,"LINESTRING (-58.383632 -34.6026609, -58.3836843 -34.6026331)",,,,,,,,
6487934407,6672693093,0,18686550,True,Lavalle,residential,20,46.46,"LINESTRING (-58.3839037 -34.6026163, -58.3844104 -34.6026414)",,,,,,,,
6487934408,4475746406,0,681593135,True,Libertad,residential,20,11.088,"LINESTRING (-58.3838031 -34.602738, -58.3838186 -34.6026391)",,,,,,,,
6487934409,4475746406,0,72493172,True,Lavalle,residential,20,12.31,"LINESTRING (-58.3836843 -34.6026331, -58.3838186 -34.6026391)",1,,,,,,,
6487934409,6487934403,0,691419056,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,5.698,"LINESTRING (-58.3836843 -34.6026331, -58.383632 -34.6026609)",,,,,,,,
6487934412,6487934390,0,691419058,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,2.524,"LINESTRING (-58.3827181 -34.6030857, -58.3827042 -34.6030661)",,,,,,,,
6487934412,6487934392,0,691419064,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,5.771,"LINESTRING (-58.3827181 -34.6030857, -58.3827523 -34.6031293)",,,,,,,,
6487934413,6487934387,0,691419057,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,3.196,"LINESTRING (-58.3827887 -34.6031758, -58.3828081 -34.6031997)",,,,,,,,
6487934413,6487934392,0,691419064,False,Avenida Presidente Roque Sáenz Peña,pedestrian,20,6.151,"LINESTRING (-58.3827887 -34.6031758, -58.3827523 -34.6031293)",,,,,,,,
6493411389,6813479154,0,722092117,True,Gorriti,residential,30,7.006,"LINESTRING (-58.435741 -34.5860145, -58.4356861 -34.5860584)",2,,,,,,,
6493413837,89243085,0,63033525,True,Echeverría,residential,30,12.038,"LINESTRING (-58.4513595 -34.5603047, -58.4512504 -34.5602443)",1,,,,,,,
6503015929,6526133822,0,18904946,True,Moreno,residential,30,8.214,"LINESTRING (-58.3682895 -34.6110899, -58.3683792 -34.6110925)",2,,,,,,,
6503048988,256032725,0,723919918,True,Moreno,tertiary,20,7.729,"LINESTRING (-58.3672584 -34.6110171, -58.3673425 -34.6110235)",,,,,,,,
6503049005,3179562124,0,312123024,True,,service,20,8.18,"LINESTRING (-58.3718107 -34.5926065, -58.3718962 -34.5926279)",,,no,,,,,
6503093423,6789572943,0,555587887,True,Moreno,tertiary,20,15.707,"LINESTRING (-58.3663747 -34.6109498, -58.3665456 -34.6109628)",,,,,,,,
6515683196,4475727460,0,174573563,True,Presidente José Evaristo Uriburu,residential,30,2.945,"LINESTRING (-58.3989963 -34.5989086, -58.3990054 -34.5988832)",2,,,,,,,
6526133819,695830401,0,261847226,True,Azopardo,tertiary,30,13.302,"LINESTRING (-58.3672709 -34.6183163, -58.3672816 -34.618197)",1,,,,,,,
6526133822,6758036278,0,18904946,True,Moreno,residential,30,11.711,"LINESTRING (-58.3683792 -34.6110925, -58.3685064 -34.611104)",2,,,,,,,
6530844739,92610656,0,48114519,True,Doctor Emilio Ravignani,residential,30,53.173,"LINESTRING (-58.4375898 -34.5801781, -58.4372004 -34.5798233)",,,,,,,,
6530844753,82665034,0,695539230,True,Jorge Newbery,residential,30,20.162,"LINESTRING (-58.447575 -34.580286, -58.4474661 -34.5801284)",,,,,,,,
6530844754,6530844753,0,695539230,True,Jorge Newbery,residential,30,9.213,"LINESTRING (-58.4476248 -34.580358, -58.447575 -34.580286)",,,,,,,,
6534598771,199872361,0,93248657,True,Mariano Acosta,secondary,20,54.546,"LINESTRING (-58.4819084 -34.6343077, -58.4823276 -34.6339589)",2,,,,,,,
6534704495,194136759,0,695903986,True,Rosario,residential,20,63.357,"LINESTRING (-58.4352037 -34.6192015, -58.4345294 -34.6190722)",,,,,,,,
6536152539,243459692,0,537403842,True,O'Higgins,residential,20,34.05,"LINESTRING (-58.4607002 -34.5511905, -58.4604738 -34.5514334)",,,,,,,,
6536152546,196312610,0,165273074,False,O'Higgins,residential,30,13.712,"LINESTRING (-58.4654701 -34.5452767, -58.4653908 -34.5453813)",,,,,,,,
6536152546,196313556,0,165273074,False,O'Higgins,residential,30,78.572,"LINESTRING (-58.4654701 -34.5452767, -58.4659244 -34.5446773)",,,,,,,,
6536207535,6536207537,0,304564861,True,Amenábar,residential,30,6.527,"LINESTRING (-58.4629381 -34.5580563, -58.4629798 -34.5580087)",2,,,,,,,
6536207537,96131108,0,304564861,True,Amenábar,residential,30,13.03,"LINESTRING (-58.4629798 -34.5580087, -58.4630631 -34.5579137)",2,,,,,,,
6550508053,81885650,0,149981663,True,General José Gervasio Artigas,residential,30,37.208,"LINESTRING (-58.477234 -34.6075833, -58.4774579 -34.607304)",2,,,,,,,
6550508054,199354842,0,149981663,True,General José Gervasio Artigas,residential,30,20.419,"LINESTRING (-58.4737984 -34.6118836, -58.4739203 -34.6117298)",2,,,,,,,
6550508055,249830466,0,480304002,True,General José Gervasio Artigas,residential,30,39.464,"LINESTRING (-58.4719557 -34.6142071, -58.4721901 -34.6139092)",1,,,,,,,
6550514677,4459224268,0,319051177,True,Fray Cayetano Rodríguez,residential,20,26.075,"LINESTRING (-58.4630371 -34.6279839, -58.462956 -34.6282087)",,,,,,,,
6551706670,206112442,0,19782755,True,Martín Rodríguez,residential,30,32.719,"LINESTRING (-58.3610295 -34.6348417, -58.3608646 -34.6351028)",,,,,,,,
6551807237,1131889823,0,75032336,True,Cochabamba,residential,30,9.41,"LINESTRING (-58.3679228 -34.6227903, -58.3680252 -34.6227981)",,,,,,,,
6551807238,206114632,0,405038487,True,Azopardo,residential,30,26.426,"LINESTRING (-58.3664681 -34.6254249, -58.3664939 -34.6251882)",2,,,,,,,
6551807243,206112054,0,532283052,True,Aristóbulo Del Valle,residential,20,31.594,"LINESTRING (-58.3606642 -34.6329724, -58.360355 -34.6328459)",,,,,,,,
6551807246,206112430,0,532283057,True,Palos,residential,20,26.51,"LINESTRING (-58.3621546 -34.6358827, -58.3622855 -34.63567)",,,,,,,,
6551856402,5080741804,0,532250958,True,Avenida Rivadavia,primary,20,35.718,"LINESTRING (-58.4225886 -34.6121642, -58.4229327 -34.6123158)",3,,,,,,,
6554453736,89182930,0,533684636,True,Doctor Emilio Ravignani,residential,20,16.581,"LINESTRING (-58.4404532 -34.5826663, -58.4403287 -34.582558)",,,,,,,,
6554453738,6554453736,0,533684636,True,Doctor Emilio Ravignani,residential,20,6.267,"LINESTRING (-58.4405003 -34.5827072, -58.4404532 -34.5826663)",,,,,,,,
6563549681,199797357,0,340113454,True,Elpidio González,residential,30,9.536,"LINESTRING (-58.5101027 -34.6283868, -58.5101742 -34.6284492)",2,,,,,,,
