u,v,key,osmid,oneway,lanes,highway,length,geometry,maxspeed,name,bridge,ref,access
4636811719,3415383197,0,"[69706033, 653696197]",False,,cycleway,556.889,"LINESTRING (-83.0316 42.3303368, -83.0314606 42.3303976, -83.03131 42.3305202, -83.0311492 42.3306489, -83.0310673 42.3307046, -83.0309666 42.3307508, -83.0308229 42.3307906, -83.03067950000001 42.3308129, -83.03052169999999 42.3308318, -83.03036229999999 42.3308641, -83.0301549 42.3309245, -83.02993189999999 42.331035, -83.0297477 42.3311161, -83.029447 42.3312359, -83.0291926 42.3313088, -83.0289844 42.3313584, -83.02866090000001 42.3314148, -83.02839830000001 42.3314949, -83.0282132 42.3315572, -83.0280621 42.3315868, -83.0279192 42.3315697, -83.0276473 42.3315017, -83.0273548 42.3315048, -83.0272033 42.3315317, -83.0271066 42.3315801, -83.0270409 42.3316635, -83.0270045 42.3317513, -83.0270178 42.3318586, -83.02708440000001 42.3320807, -83.0270984 42.3323613, -83.027151 42.3325186, -83.02723330000001 42.332645, -83.02738890000001 42.332824)",,Detroit Riverwalk,,,
4677155638,3416861104,0,"[334624523, 334624521, 456223410, 685516315]",False,,cycleway,462.52200000000005,"LINESTRING (-83.06411110000001 42.3517623, -83.0640889 42.3517437, -83.0640238 42.3517053, -83.06400189999999 42.3517015, -83.06394520000001 42.35172, -83.0638737 42.3517434, -83.0630287 42.352104, -83.0623214 42.3524059, -83.0616952 42.3526732, -83.0616642 42.3526864, -83.0616136 42.3527088, -83.0615032 42.3527579, -83.0613893 42.3528084, -83.06132529999999 42.3528369, -83.0602432 42.3532899, -83.0601892 42.3533113, -83.06014450000001 42.3533464, -83.0595081 42.3536009, -83.0594164 42.3536765, -83.05929279999999 42.3537638)",,Midtown Loop,,,
5284273620,7206605764,0,"[771953179, 771953180, 771953181, 771953182]",False,,cycleway,764.5830000000001,"LINESTRING (-82.99025930000001 42.3969688, -82.9900485 42.3966078, -82.989784 42.3962079, -82.9896772 42.3959942, -82.98964599999999 42.3959659, -82.98951580000001 42.3958475, -82.98945740000001 42.395776, -82.9892779 42.3955742, -82.98909569999999 42.3954293, -82.9888389 42.3952862, -82.9887619 42.3952532, -82.9884899 42.3951688, -82.9883801 42.3951474, -82.98820689999999 42.3951136, -82.9872111 42.394985, -82.9866248 42.3948797, -82.98637220000001 42.3948123, -82.9861212 42.3947238, -82.9858843 42.3946268, -82.98559899999999 42.3944804, -82.98531370000001 42.394296, -82.9850113 42.3940769, -82.9847188 42.3938229, -82.984365 42.3934963, -82.98433129999999 42.3934659, -82.9842469 42.3933896, -82.98404549999999 42.3932076, -82.98388850000001 42.3930991, -82.98340779999999 42.3928526)",,Iron Belle Trail,yes,,
5420806749,5420806776,0,562295663,False,,cycleway,411.299,"LINESTRING (-82.9491171 42.3556543, -82.94915829999999 42.3556596, -82.94928 42.3556395, -82.9493508 42.3556325, -82.9494242 42.355636, -82.94947260000001 42.3556435, -82.94963129999999 42.3556923, -82.9498299 42.3557629, -82.9500687 42.3558362, -82.9502378 42.3558905, -82.9504068 42.3559502, -82.9505831 42.3560452, -82.9507301 42.3561348, -82.95087340000001 42.3562462, -82.9510057 42.3563928, -82.9511306 42.3565611, -82.9512151 42.3567159, -82.9512592 42.3568625, -82.9512886 42.3570145, -82.9513474 42.357172, -82.95142079999999 42.3573213, -82.95151269999999 42.3574354, -82.9516045 42.357544, -82.9517589 42.3576716, -82.9518728 42.3577693, -82.9519499 42.3578752, -82.95201609999999 42.3579458, -82.95211159999999 42.3580164, -82.9522475 42.3580761, -82.95233279999999 42.3581185)",,,,,
5420806776,5420806778,0,562295663,False,,cycleway,32.29,"LINESTRING (-82.95233279999999 42.3581185, -82.9524138 42.3581431, -82.9524998 42.3581886, -82.95256620000001 42.3582354, -82.9526242 42.3583026)",,,,,
5420806776,5420806778,1,755346709,False,,cycleway,32.366,"LINESTRING (-82.95233279999999 42.3581185, -82.95240819999999 42.3582018, -82.9524471 42.3582322, -82.95249250000001 42.3582559, -82.9526242 42.3583026)",,,,,
5420806776,5420806749,0,562295663,False,,cycleway,411.299,"LINESTRING (-82.95233279999999 42.3581185, -82.9522475 42.3580761, -82.95211159999999 42.3580164, -82.95201609999999 42.3579458, -82.9519499 42.3578752, -82.9518728 42.3577693, -82.9517589 42.3576716, -82.9516045 42.357544, -82.95151269999999 42.3574354, -82.95142079999999 42.3573213, -82.9513474 42.357172, -82.9512886 42.3570145, -82.9512592 42.3568625, -82.9512151 42.3567159, -82.9511306 42.3565611, -82.9510057 42.3563928, -82.95087340000001 42.3562462, -82.9507301 42.3561348, -82.9505831 42.3560452, -82.9504068 42.3559502, -82.9502378 42.3558905, -82.9500687 42.3558362, -82.9498299 42.3557629, -82.94963129999999 42.3556923, -82.94947260000001 42.3556435, -82.9494242 42.355636, -82.9493508 42.3556325, -82.94928 42.3556395, -82.94915829999999 42.3556596, -82.9491171 42.3556543)",,,,,
5420806778,7666926970,0,562295663,False,,cycleway,129.23499999999999,"LINESTRING (-82.9526242 42.3583026, -82.9527068 42.3583748, -82.95277660000001 42.3584752, -82.9528281 42.3586436, -82.95286849999999 42.358782, -82.9529309 42.3589476, -82.9529309 42.3590942, -82.9529309 42.3592273, -82.9528979 42.3593657, -82.9528813 42.3594126)",,,,,
5420806778,5420806776,0,562295663,False,,cycleway,32.29,"LINESTRING (-82.9526242 42.3583026, -82.95256620000001 42.3582354, -82.9524998 42.3581886, -82.9524138 42.3581431, -82.95233279999999 42.3581185)",,,,,
5420806778,5420806776,1,755346709,False,,cycleway,32.366,"LINESTRING (-82.9526242 42.3583026, -82.95249250000001 42.3582559, -82.9524471 42.3582322, -82.95240819999999 42.3582018, -82.95233279999999 42.3581185)",,,,,
5941602790,5941602815,0,"[629319385, 629319386]",True,,cycleway,1418.495,"LINESTRING (-83.0105978 42.3740398, -83.0091152 42.3746151, -83.0081296 42.3749959, -83.0072286 42.3753543, -83.0071495 42.3753857, -83.0064746 42.3756597, -83.00574640000001 42.3759549, -83.00520419999999 42.3761764, -83.0049605 42.376266, -83.00468979999999 42.376369, -83.00423720000001 42.3765416, -83.0037712 42.3767238, -83.0032702 42.3769196, -83.0024567 42.3772528, -83.00182239999999 42.3774985, -83.0013143 42.3777026, -83.0008552 42.3778848, -83.00035630000001 42.3780846, -82.9998674 42.3782805, -82.99932320000001 42.3784954, -82.9988156 42.3786931, -82.99833390000001 42.378884, -82.99750589999999 42.3792191, -82.9969677 42.3794297, -82.99645820000001 42.3796358, -82.9958638 42.3798721, -82.9953739 42.38006)",,,,,
5941602790,5941602880,0,629319387,False,,cycleway,3736.4279999999994,"LINESTRING (-83.0105978 42.3740398, -83.01108960000001 42.3738614, -83.0116421 42.3736579, -83.011882 42.3735732, -83.01195300000001 42.3735593, -83.0119919 42.3735484, -83.0122315 42.3734635, -83.0123943 42.3734057, -83.0133618 42.3730558, -83.013885 42.3728659, -83.0144172 42.372661, -83.01490819999999 42.3724915, -83.0154454 42.3722871, -83.0159366 42.3721101, -83.0164608 42.3719228, -83.01703089999999 42.3717143, -83.01754649999999 42.3715199, -83.017639 42.3714882, -83.0179 42.3713919, -83.0179775 42.3713632, -83.01816770000001 42.3712944, -83.018433 42.3711893, -83.0191435 42.3709408, -83.01985670000001 42.3706867, -83.0200935 42.3705911, -83.02016 42.37056, -83.0204944 42.3704299, -83.02108250000001 42.3702236, -83.0224015 42.3697612, -83.02369400000001 42.3692832, -83.0249961 42.3688062, -83.0262626 42.3683492, -83.0263941 42.3682862, -83.02693360000001 42.3680934, -83.0274395 42.3679095, -83.0288506 42.3673926, -83.0303921 42.3668385, -83.0307191 42.3667157, -83.0315385 42.3664214, -83.0316395 42.3663834, -83.0327964 42.3659582, -83.03394710000001 42.3655414, -83.0344422 42.3653621, -83.0349325 42.3651829, -83.03541250000001 42.3650105, -83.03589359999999 42.3648378, -83.0363725 42.3646658, -83.03685590000001 42.3644853, -83.03734249999999 42.3643036, -83.03782959999999 42.3641263, -83.03889390000001 42.3637387, -83.0393777 42.3635625, -83.0395087 42.3635161, -83.0413915 42.3628265, -83.04293800000001 42.3622769, -83.0451968 42.3614305, -83.0454388 42.3614103, -83.0455705 42.3614292, -83.0456858 42.3614708, -83.0457504 42.3615025, -83.04594059999999 42.3617146, -83.0464905 42.3625014, -83.0466273 42.3626421, -83.0467802 42.3627313, -83.0469384 42.3628046, -83.04709130000001 42.3628502, -83.047212 42.3628879, -83.0474105 42.3629097, -83.0476492 42.3628938, -83.04781010000001 42.3628542, -83.0483332 42.3626738, -83.0487275 42.3625292, -83.049162 42.3623845, -83.0492639 42.3623488, -83.0493111 42.3623405, -83.05007929999999 42.3621823, -83.050848 42.3620341)",,,,,
5941602880,5941602790,0,629319387,False,,cycleway,3736.4280000000012,"LINESTRING (-83.050848 42.3620341, -83.05007929999999 42.3621823, -83.0493111 42.3623405, -83.0492639 42.3623488, -83.049162 42.3623845, -83.0487275 42.3625292, -83.0483332 42.3626738, -83.04781010000001 42.3628542, -83.0476492 42.3628938, -83.0474105 42.3629097, -83.047212 42.3628879, -83.04709130000001 42.3628502, -83.0469384 42.3628046, -83.0467802 42.3627313, -83.0466273 42.3626421, -83.0464905 42.3625014, -83.04594059999999 42.3617146, -83.0457504 42.3615025, -83.0456858 42.3614708, -83.0455705 42.3614292, -83.0454388 42.3614103, -83.0451968 42.3614305, -83.04293800000001 42.3622769, -83.0413915 42.3628265, -83.0395087 42.3635161, -83.0393777 42.3635625, -83.03889390000001 42.3637387, -83.03782959999999 42.3641263, -83.03734249999999 42.3643036, -83.03685590000001 42.3644853, -83.0363725 42.3646658, -83.03589359999999 42.3648378, -83.03541250000001 42.3650105, -83.0349325 42.3651829, -83.0344422 42.3653621, -83.03394710000001 42.3655414, -83.0327964 42.3659582, -83.0316395 42.3663834, -83.0315385 42.3664214, -83.0307191 42.3667157, -83.0303921 42.3668385, -83.0288506 42.3673926, -83.0274395 42.3679095, -83.02693360000001 42.3680934, -83.0263941 42.3682862, -83.0262626 42.3683492, -83.0249961 42.3688062, -83.02369400000001 42.3692832, -83.0224015 42.3697612, -83.02108250000001 42.3702236, -83.0204944 42.3704299, -83.02016 42.37056, -83.0200935 42.3705911, -83.01985670000001 42.3706867, -83.0191435 42.3709408, -83.018433 42.3711893, -83.01816770000001 42.3712944, -83.0179775 42.3713632, -83.0179 42.3713919, -83.017639 42.3714882, -83.01754649999999 42.3715199, -83.01703089999999 42.3717143, -83.0164608 42.3719228, -83.0159366 42.3721101, -83.0154454 42.3722871, -83.01490819999999 42.3724915, -83.0144172 42.372661, -83.013885 42.3728659, -83.0133618 42.3730558, -83.0123943 42.3734057, -83.0122315 42.3734635, -83.0119919 42.3735484, -83.01195300000001 42.3735593, -83.011882 42.3735732, -83.0116421 42.3736579, -83.01108960000001 42.3738614, -83.0105978 42.3740398)",,,,,
6153835576,737064144,0,69706056,False,,cycleway,192.00699999999995,"LINESTRING (-83.0084693 42.3417606, -83.00845889999999 42.3417979, -83.008433 42.3418519, -83.0083951 42.3419117, -83.0083691 42.3419451, -83.0083307 42.3419803, -83.00827169999999 42.3420305, -83.0082168 42.3420648, -83.0081438 42.3420974, -83.0080674 42.3421131, -83.00798709999999 42.3421183, -83.00789020000001 42.3421156, -83.0078412 42.342109, -83.0077721 42.3420966, -83.0077241 42.3420817, -83.00767690000001 42.3420589, -83.00763790000001 42.3420338, -83.0076019 42.3420012, -83.0074214 42.3418138, -83.00737909999999 42.3417786, -83.00734370000001 42.3417586, -83.00725370000001 42.3417211, -83.0071761 42.3416845, -83.0070889 42.341636, -83.0070174 42.3415853, -83.0069719 42.3415344, -83.0069274 42.3414785, -83.00690090000001 42.341452, -83.0068718 42.341429, -83.0068538 42.3414115, -83.0068421 42.3413739)",,,,,
6731769771,6731809313,0,716680652,True,,cycleway,3967.9990000000007,"LINESTRING (-83.0735792 42.3677154, -83.07301990000001 42.3669995, -83.0729814 42.366921, -83.072693 42.3664284, -83.07242100000001 42.3659505, -83.0720953 42.3653795, -83.0717882 42.3648472, -83.0712839 42.3639544, -83.07108770000001 42.3636206, -83.0708542 42.363205, -83.0707713 42.3630573, -83.0706327 42.3628172, -83.0705463 42.3626676, -83.07036739999999 42.3623576, -83.0699319 42.3615907, -83.06989729999999 42.3615295, -83.0698204 42.3613932, -83.06979320000001 42.361345, -83.0697497 42.361268, -83.06968790000001 42.3611585, -83.06932949999999 42.3605288, -83.0691842 42.360277, -83.0691298 42.3601828, -83.06887140000001 42.3597316, -83.06873659999999 42.3594962, -83.068657 42.3593572, -83.0683179 42.3587625, -83.0681652 42.3584948, -83.0680814 42.3583479, -83.068001 42.3581981, -83.0674568 42.3572453, -83.0672103 42.3568339, -83.0671311 42.3567018, -83.06682979999999 42.3561582, -83.06682139999999 42.3561437, -83.0667724 42.3560588, -83.066676 42.3558921, -83.0666228 42.3558, -83.06647839999999 42.35555, -83.0661018 42.3548893, -83.0660508 42.3547981, -83.065991 42.3546935, -83.065675 42.3541404, -83.0656216 42.3540469, -83.06547 42.3537799, -83.06543449999999 42.3537173, -83.06538399999999 42.3536283, -83.0651096 42.3531451, -83.06500579999999 42.3529622, -83.0649705 42.3528989, -83.0648491 42.3526812, -83.06445220000001 42.3519974, -83.0643692 42.3518508, -83.06430899999999 42.3517478, -83.0641624 42.3514842, -83.06407400000001 42.3513294, -83.0636437 42.3505685, -83.0635968 42.3504817, -83.0635566 42.3504119, -83.0634866 42.3502907, -83.0633105 42.3499832, -83.0632086 42.3498053, -83.0631528 42.3497078, -83.0630201 42.3494761, -83.0629787 42.3494038, -83.0629332 42.3493242, -83.0627624 42.349026, -83.06271220000001 42.3489387, -83.06239979999999 42.3483951, -83.0622382 42.3481123, -83.0618384 42.3474168, -83.0617905 42.3473329, -83.0617599 42.3472793, -83.06169610000001 42.3471676, -83.0615045 42.3468324, -83.06143729999999 42.3467147, -83.0611535 42.346218, -83.06108639999999 42.3461004, -83.0610501 42.346037, -83.0608484 42.3456922, -83.0608072 42.3456218, -83.06074959999999 42.3455234, -83.06070920000001 42.3454544, -83.06063570000001 42.3453288, -83.06017199999999 42.3445295, -83.0600967 42.3443947, -83.06004849999999 42.3443084, -83.0598253 42.3439064, -83.0596113 42.3435252, -83.0593841 42.343128, -83.0593267 42.3430276, -83.05921480000001 42.3428318, -83.0586744 42.341887, -83.05866450000001 42.3418697, -83.0586194 42.3417909, -83.0585493 42.3416684, -83.0581103 42.3409013, -83.05804120000001 42.3407806, -83.0578477 42.3404212, -83.0576367 42.3400293, -83.0572638 42.339381, -83.05714140000001 42.3391684, -83.0571224 42.3391353, -83.057089 42.3390749, -83.0570349 42.338977, -83.0567928 42.3385392, -83.05677679999999 42.3385103, -83.0567344 42.3384343, -83.0566822 42.3383407, -83.0566255 42.338239, -83.0565132 42.3380377, -83.0564658 42.3379528, -83.0564325 42.337896, -83.0563775 42.3378024, -83.0561934 42.3374886, -83.0560593 42.3372601, -83.0560117 42.3371756, -83.0559099 42.3369947, -83.0556812 42.3365885, -83.05566570000001 42.3365605, -83.0555737 42.3363947, -83.05555 42.3363521, -83.0553702 42.336028, -83.05535690000001 42.3360049, -83.0553219 42.335944, -83.0552828 42.3358761, -83.0551336 42.3356169, -83.0549819 42.3353533, -83.05496549999999 42.335325, -83.0549256 42.3352563, -83.0548873 42.3351902, -83.0547055 42.334877)",,,,,
6731809314,6727696357,0,"[715908530, 815471027, 815471028, 716680653]",True,,cycleway,3987.476999999999,"LINESTRING (-83.05449609999999 42.3348019, -83.0546567 42.3350934, -83.0547499 42.3352519, -83.0547874 42.3353157, -83.0548241 42.3353781, -83.0549616 42.3356118, -83.054997 42.3356742, -83.0551463 42.335937, -83.05518410000001 42.3360035, -83.0552203 42.3360673, -83.055297 42.3362023, -83.05538610000001 42.3363618, -83.055521 42.336603, -83.055564 42.3366799, -83.0556649 42.3368604, -83.0558541 42.3371868, -83.0559373 42.3373303, -83.05601249999999 42.33746, -83.0562245 42.3378518, -83.0562564 42.3379107, -83.0562929 42.3379748, -83.0563787 42.3381254, -83.056493 42.3383261, -83.0565386 42.3384063, -83.0565756 42.3384712, -83.0565974 42.3385072, -83.0566493 42.3385932, -83.05680529999999 42.3388513, -83.05689599999999 42.339019, -83.05696930000001 42.3391544, -83.05701259999999 42.3392345, -83.0570168 42.3392422, -83.05704110000001 42.3392871, -83.05730939999999 42.3397348, -83.0575771 42.3402536, -83.05760410000001 42.3403058, -83.0578855 42.3407932, -83.0579355 42.3408798, -83.05842130000001 42.3417647, -83.0584353 42.3417867, -83.05848450000001 42.3418638, -83.05852779999999 42.3419318, -83.05866930000001 42.3421539, -83.05906160000001 42.342866, -83.05906880000001 42.3428782, -83.0591115 42.3429502, -83.05924159999999 42.3431695, -83.05932989999999 42.3433183, -83.0596877 42.3439506, -83.0597495 42.34406, -83.0598483 42.3442347, -83.05996210000001 42.3444333, -83.0603529 42.3451155, -83.0605455 42.3454517, -83.0605687 42.3454929, -83.0606087 42.3455639, -83.06067419999999 42.3456802, -83.06071249999999 42.3457481, -83.06087479999999 42.3460361, -83.0609415 42.3461519, -83.06097750000001 42.3462145, -83.0610094 42.3462699, -83.0610944 42.3464177, -83.0617062 42.3474844, -83.06202330000001 42.3480312, -83.0622937 42.3485075, -83.0627307 42.3492751, -83.0630946 42.3499121, -83.0631303 42.3499751, -83.0633507 42.3503643, -83.063407 42.3504622, -83.0634464 42.3505307, -83.06348199999999 42.3505952, -83.06349229999999 42.350613, -83.0638589 42.3512461, -83.06402300000001 42.3515301, -83.06406819999999 42.3516058, -83.0641002 42.3516686, -83.0642277 42.3518965, -83.0642553 42.3519402, -83.0643185 42.3520518, -83.0643443 42.3520974, -83.0643702 42.352143, -83.0646964 42.3527183, -83.0648241 42.3529439, -83.06494720000001 42.3531613, -83.064965 42.3531929, -83.065247 42.3536889, -83.0652908 42.3537684, -83.0653288 42.3538356, -83.0653562 42.353884, -83.0655144 42.3541556, -83.06558440000001 42.3542757, -83.06562270000001 42.354345, -83.0657631 42.354599, -83.06584549999999 42.3547429, -83.0659082 42.3548518, -83.0659596 42.3549418, -83.0661267 42.3552342, -83.0661752 42.3553219, -83.0664688 42.3558521, -83.06652219999999 42.3559484, -83.0666154 42.3561167, -83.0666629 42.3562025, -83.066846 42.3565175, -83.0670551 42.3568798, -83.06726639999999 42.3572502, -83.0675693 42.3577903, -83.06761179999999 42.3578635, -83.06803069999999 42.358586, -83.06838500000001 42.3591871, -83.0685759 42.3595237, -83.0687763 42.3598769, -83.06883139999999 42.3599757, -83.06886969999999 42.3600443, -83.0690319 42.360335, -83.06908749999999 42.3604347, -83.06923070000001 42.3606781, -83.06939559999999 42.3609583, -83.0694274 42.361015, -83.0695956 42.3613144, -83.06964809999999 42.3614077, -83.0697442 42.3615788, -83.07002110000001 42.3620716, -83.07006699999999 42.3621515, -83.0704116 42.3627519, -83.0704953 42.3628978, -83.0707067 42.3632662, -83.07075500000001 42.3633502, -83.07078660000001 42.3634052, -83.07095649999999 42.3637013, -83.0712506 42.364222, -83.0713262 42.3643558, -83.0714028 42.3644884, -83.0717332 42.3650607, -83.0717748 42.3651328, -83.0718418 42.3652488, -83.0718723 42.3653016, -83.0722912 42.3660152, -83.0722995 42.3660317, -83.0723328 42.3660981, -83.07235970000001 42.3661518, -83.07240830000001 42.3662485, -83.0728656 42.3670565, -83.0731248 42.3673679, -83.0733559 42.3677034, -83.07343059999999 42.3678111)",,,,,
7129347040,7129347042,0,762961865,False,,cycleway,347.63200000000006,"LINESTRING (-83.0195923 42.3393805, -83.0192131 42.3388087, -83.01883290000001 42.338236, -83.0188012 42.3381882, -83.01876710000001 42.3381369, -83.01842550000001 42.3376224, -83.0183924 42.3375725, -83.0183597 42.3375233, -83.018112 42.3371502, -83.01807580000001 42.3370956, -83.01803889999999 42.33704, -83.0177293 42.3365738)",,,,,
7129347042,7129347040,0,762961865,False,,cycleway,347.632,"LINESTRING (-83.0177293 42.3365738, -83.01803889999999 42.33704, -83.01807580000001 42.3370956, -83.018112 42.3371502, -83.0183597 42.3375233, -83.0183924 42.3375725, -83.01842550000001 42.3376224, -83.01876710000001 42.3381369, -83.0188012 42.3381882, -83.01883290000001 42.338236, -83.0192131 42.3388087, -83.0195923 42.3393805)",,,,,
7206605764,5284273620,0,"[771953179, 771953180, 771953181, 771953182]",False,,cycleway,764.583,"LINESTRING (-82.98340779999999 42.3928526, -82.98388850000001 42.3930991, -82.98404549999999 42.3932076, -82.9842469 42.3933896, -82.98433129999999 42.3934659, -82.984365 42.3934963, -82.9847188 42.3938229, -82.9850113 42.3940769, -82.98531370000001 42.394296, -82.98559899999999 42.3944804, -82.9858843 42.3946268, -82.9861212 42.3947238, -82.98637220000001 42.3948123, -82.9866248 42.3948797, -82.9872111 42.394985, -82.98820689999999 42.3951136, -82.9883801 42.3951474, -82.9884899 42.3951688, -82.9887619 42.3952532, -82.9888389 42.3952862, -82.98909569999999 42.3954293, -82.9892779 42.3955742, -82.98945740000001 42.395776, -82.98951580000001 42.3958475, -82.98964599999999 42.3959659, -82.9896772 42.3959942, -82.989784 42.3962079, -82.9900485 42.3966078, -82.99025930000001 42.3969688)",,Iron Belle Trail,yes,,
7387455983,2690682864,0,"[790207203, 790207204, 263589416, 790207216, 790239634]",False,,cycleway,660.9409999999997,"LINESTRING (-83.26067620000001 42.3717636, -83.26067500000001 42.3717487, -83.26067310000001 42.3716033, -83.2606667 42.3714768, -83.2606669 42.3714547, -83.26067020000001 42.3714146, -83.2606617 42.3713858, -83.2606371 42.3713698, -83.26060289999999 42.3713614, -83.26055119999999 42.3713699, -83.26041480000001 42.3713966, -83.26034079999999 42.3714164, -83.2603043 42.3714105, -83.2602081 42.3713698, -83.2600321 42.3713373, -83.2597653 42.3713211, -83.25951499999999 42.371319, -83.2594105 42.3713536, -83.2592392 42.3714217, -83.2591607 42.3714572, -83.2590648 42.3714953, -83.2589974 42.3714989, -83.2589347 42.3712723, -83.2588741 42.3710264, -83.25878059999999 42.3707704, -83.2586459 42.3705814, -83.25851659999999 42.3704128, -83.25835429999999 42.3702462, -83.25816450000001 42.370108, -83.25790050000001 42.3699353, -83.2576117 42.3697727, -83.25730369999999 42.3695868, -83.2570259 42.3694039, -83.25678379999999 42.3692271, -83.25652530000001 42.3690402, -83.2562173 42.3687821, -83.25616119999999 42.3687246, -83.25608250000001 42.3686439, -83.256033 42.368587, -83.2559789 42.3684512, -83.25595869999999 42.3683716, -83.2558825 42.368094)",,,,,
7666926970,5420806778,0,562295663,False,,cycleway,129.235,"LINESTRING (-82.9528813 42.3594126, -82.9528979 42.3593657, -82.9529309 42.3592273, -82.9529309 42.3590942, -82.9529309 42.3589476, -82.95286849999999 42.358782, -82.9528281 42.3586436, -82.95277660000001 42.3584752, -82.9527068 42.3583748, -82.9526242 42.3583026)",,,,,
549225429,6136426396,0,8756047,False,,path,661.341,"LINESTRING (-83.03132069999999 42.3405063, -83.03111560000001 42.3401957, -83.0278222 42.335212, -83.0277901 42.3351619)",,Dequindre Cut Greenway,,,
549225429,847216017,0,410339369,False,,path,680.6220000000001,"LINESTRING (-83.03132069999999 42.3405063, -83.03133630000001 42.3405299, -83.0314927 42.3407665, -83.03161710000001 42.3409547, -83.0341935 42.344852, -83.03445499999999 42.3453447, -83.0345214 42.3454492, -83.0345739 42.3455221, -83.0346888 42.3456714, -83.0349588 42.3460009)",,Dequindre Cut Greenway,,,
549225429,6997756242,0,463133153,False,,path,172.357,"LINESTRING (-83.03132069999999 42.3405063, -83.0310667 42.3402816, -83.0301874 42.3392054)",,Dequindre Cut Greenway Ramp,,,
822360163,822360247,0,68304686,True,,path,77.367,"LINESTRING (-83.02711979999999 42.3340751, -83.0271224 42.3340349, -83.02711840000001 42.3340036, -83.0270639 42.3338743, -83.0270517 42.3338491, -83.02699629999999 42.3337516, -83.02694889999999 42.3336849, -83.0268188 42.3335371, -83.02672990000001 42.3334559)",,Dequindre Cut Non Motorized Path,,,
822360163,3415382178,0,740531187,False,,path,48.709,"LINESTRING (-83.02711979999999 42.3340751, -83.0271217 42.3340901, -83.0271195 42.3341101, -83.0271157 42.3341429, -83.0271132 42.3341765, -83.02711650000001 42.3341921, -83.02712320000001 42.3342081, -83.0271403 42.3342372, -83.0271609 42.3342642, -83.02719089999999 42.3342911, -83.0272176 42.3343136, -83.0272463 42.334342, -83.02727849999999 42.3343833, -83.02732640000001 42.3344539, -83.0273344 42.3344668)",,Dequindre Cut Non Motorized Path,,,
822360247,3415382177,0,68304612,False,,path,25.016,"LINESTRING (-83.02672990000001 42.3334559, -83.026594 42.3332546)",,Dequindre Cut Non Motorized Path,,,
822360247,822360163,0,68304686,True,,path,76.795,"LINESTRING (-83.02672990000001 42.3334559, -83.0267453 42.333515, -83.0267846 42.3336188, -83.0268555 42.333759, -83.02696829999999 42.3339086, -83.02707719999999 42.3340205, -83.0270972 42.3340386, -83.0271106 42.3340538, -83.02711979999999 42.3340751)",,Dequindre Cut Non Motorized Path,,,
833652040,833652711,0,657015527,False,,footway,9.096,"LINESTRING (-83.0085847 42.3416197, -83.0086362 42.3416023, -83.0086853 42.3415856)",,Detroit Riverwalk,,,
833652711,833652040,0,657015527,False,,footway,9.096,"LINESTRING (-83.0086853 42.3415856, -83.0086362 42.3416023, -83.0085847 42.3416197)",,Detroit Riverwalk,,,
847216017,3415383198,0,71157008,False,,path,139.353,"LINESTRING (-83.0349588 42.3460009, -83.03509750000001 42.3465251, -83.035166 42.346786, -83.03518529999999 42.3468517, -83.0352046 42.3469015, -83.0352275 42.3469445, -83.03524950000001 42.3469787, -83.0352946 42.3470329, -83.0353384 42.3470763, -83.0353928 42.3471202, -83.0354672 42.3471681)",,Dequindre Cut Greenway Ramp,,,
847216017,549225429,0,410339369,False,,path,680.6220000000001,"LINESTRING (-83.0349588 42.3460009, -83.0346888 42.3456714, -83.0345739 42.3455221, -83.0345214 42.3454492, -83.03445499999999 42.3453447, -83.0341935 42.344852, -83.03161710000001 42.3409547, -83.0314927 42.3407665, -83.03133630000001 42.3405299, -83.03132069999999 42.3405063)",,Dequindre Cut Greenway,,,
847216017,4121693247,0,629760343,False,,path,607.338,"LINESTRING (-83.0349588 42.3460009, -83.0352041 42.346291, -83.03538020000001 42.3464871, -83.0355295 42.3466616, -83.0355735 42.3467181, -83.03568300000001 42.3468788, -83.036069 42.3474804, -83.0365525 42.348205, -83.03710890000001 42.3490539, -83.03714220000001 42.3491037, -83.0371835 42.3491594, -83.0372375 42.3492279, -83.0372835 42.3492852, -83.03734609999999 42.349376, -83.0376378 42.3498345, -83.0379291 42.3502695, -83.0381708 42.3506504, -83.03831340000001 42.3508619)",,Dequindre Cut Greenway,,,
1228076224,3324184385,0,106785967,False,,footway,119.559,"LINESTRING (-83.0013206 42.3460412, -83.001369 42.3460303, -83.0014443 42.3460199, -83.0015547 42.346008, -83.0017076 42.3460076, -83.0018235 42.3460157, -83.0019503 42.3460358, -83.0020646 42.3460632, -83.0021541 42.3460916, -83.00223459999999 42.346127, -83.002309 42.3461612, -83.0023801 42.3462019, -83.0025189 42.346302, -83.0025967 42.3463829)",,,,,
1289408759,1289408775,0,113740543,False,,path,4.576,"LINESTRING (-83.0656609 42.3611453, -83.0657083 42.3611237)",,,,,
1289408775,1289408759,0,113740543,False,,path,4.576,"LINESTRING (-83.0657083 42.3611237, -83.0656609 42.3611453)",,,,,
