u,v,key,osmid,oneway,lanes,highway,length,geometry,maxspeed,name,ref,bridge,access
3415383201,6933138816,0,654873618,False,,path,1.7,"LINESTRING (-83.0276928 42.3350255, -83.02768450000001 42.3350115)",,Dequindre Cut Non Motorized Path,,,
3415383201,6933138864,0,654873618,False,,path,5.99,"LINESTRING (-83.0276928 42.3350255, -83.0277248 42.3350739)",,Dequindre Cut Non Motorized Path,,,
3633457961,1794702117,0,744211643,False,,pedestrian,19.806,"LINESTRING (-83.05766389999999 42.3348656, -83.05775629999999 42.3350301)",,2nd Avenue,,,destination
3633457961,5698256763,0,744211643,False,,pedestrian,19.77,"LINESTRING (-83.05766389999999 42.3348656, -83.0575707 42.3347017)",,2nd Avenue,,,destination
4100642158,6997832803,0,740531187,False,,path,1.756,"LINESTRING (-83.02711650000001 42.3341921, -83.0271132 42.3341765)",,Dequindre Cut Non Motorized Path,,,
4100642158,6997832802,0,740531187,False,,path,1.862,"LINESTRING (-83.02711650000001 42.3341921, -83.02712320000001 42.3342081)",,Dequindre Cut Non Motorized Path,,,
4121693247,5947770362,0,629760343,False,,path,26.276,"LINESTRING (-83.03831340000001 42.3508619, -83.0381708 42.3506504)",,Dequindre Cut Greenway,,,
4121693247,6997803799,0,747956401,False,,path,36.372,"LINESTRING (-83.03831340000001 42.3508619, -83.038712 42.3507197)",,,,,
4121693247,6997803801,0,747956410,False,,path,11.786,"LINESTRING (-83.03831340000001 42.3508619, -83.03838020000001 42.3509557)",,Dequindre Cut Greenway,,,
4121693248,62894972,0,747956410,False,,path,81.855,"LINESTRING (-83.0393966 42.3524818, -83.0389601 42.3518201)",,Dequindre Cut Greenway,,,
4121693248,4121693249,0,747956410,False,,path,76.699,"LINESTRING (-83.0393966 42.3524818, -83.03980369999999 42.3531025)",,Dequindre Cut Greenway,,,
4121693249,4121693248,0,747956410,False,,path,76.699,"LINESTRING (-83.03980369999999 42.3531025, -83.0393966 42.3524818)",,Dequindre Cut Greenway,,,
4121693249,6126040713,0,747956410,False,,path,126.152,"LINESTRING (-83.03980369999999 42.3531025, -83.0404808 42.3541207)",,Dequindre Cut Greenway,,,
4516271484,7105391459,0,598697684,False,,pedestrian,88.897,"LINESTRING (-83.0565031 42.3328246, -83.0569222 42.3335616)",,2nd Avenue,,,destination
5468274240,6136426020,0,629760343,False,,path,22.957,"LINESTRING (-83.0355295 42.3466616, -83.03538020000001 42.3464871)",,Dequindre Cut Greenway,,,
5468274240,6136426043,0,629760343,False,,path,7.249,"LINESTRING (-83.0355295 42.3466616, -83.0355735 42.3467181)",,Dequindre Cut Greenway,,,
5698256762,1794702115,0,598697684,False,,pedestrian,21.132,"LINESTRING (-83.0573369 42.3342907, -83.0572373 42.3341155)",,2nd Avenue,,,destination
5698256762,5698256763,0,744212245,False,,pedestrian,49.577,"LINESTRING (-83.0573369 42.3342907, -83.0575707 42.3347017)",,2nd Avenue,,,destination
5698256763,3633457961,0,744211643,False,,pedestrian,19.77,"LINESTRING (-83.0575707 42.3347017, -83.05766389999999 42.3348656)",,2nd Avenue,,,destination
5698256763,5698256762,0,744212245,False,,pedestrian,49.577,"LINESTRING (-83.0575707 42.3347017, -83.0573369 42.3342907)",,2nd Avenue,,,destination
5884823142,5884823143,0,113740545,False,,path,1.834,"LINESTRING (-83.06576769999999 42.3611833, -83.06579000000001 42.3611826)",,,,,
5884823142,1289408756,0,113740545,False,,path,1.834,"LINESTRING (-83.06576769999999 42.3611833, -83.0657463 42.3611786)",,,,,
5884823143,5884823144,0,113740545,False,,path,1.838,"LINESTRING (-83.06579000000001 42.3611826, -83.0658109 42.3611767)",,,,,
5884823143,5884823142,0,113740545,False,,path,1.834,"LINESTRING (-83.06579000000001 42.3611826, -83.06576769999999 42.3611833)",,,,,
5884823144,5884823145,0,113740545,False,,path,1.84,"LINESTRING (-83.0658109 42.3611767, -83.0658281 42.3611661)",,,,,
5884823144,5884823143,0,113740545,False,,path,1.838,"LINESTRING (-83.0658109 42.3611767, -83.06579000000001 42.3611826)",,,,,
5884823145,5884823146,0,113740545,False,,path,1.83,"LINESTRING (-83.0658281 42.3611661, -83.06583980000001 42.3611521)",,,,,
5884823145,5884823144,0,113740545,False,,path,1.84,"LINESTRING (-83.0658281 42.3611661, -83.0658109 42.3611767)",,,,,
5884823146,1289408762,0,113740545,False,,path,1.837,"LINESTRING (-83.06583980000001 42.3611521, -83.06584479999999 42.361136)",,,,,
5884823146,5884823145,0,113740545,False,,path,1.83,"LINESTRING (-83.06583980000001 42.3611521, -83.0658281 42.3611661)",,,,,
5884823147,5884823148,0,113740545,False,,path,1.892,"LINESTRING (-83.0657729 42.3610819, -83.0657504 42.3610855)",,,,,
5884823147,1289408757,0,113740545,False,,path,1.896,"LINESTRING (-83.0657729 42.3610819, -83.0657958 42.361084)",,,,,
5884823148,5884823149,0,113740545,False,,path,1.903,"LINESTRING (-83.0657504 42.3610855, -83.0657307 42.3610945)",,,,,
5884823148,5884823147,0,113740545,False,,path,1.892,"LINESTRING (-83.0657504 42.3610855, -83.0657729 42.3610819)",,,,,
5884823149,5884823150,0,113740545,False,,path,1.89,"LINESTRING (-83.0657307 42.3610945, -83.0657162 42.3611077)",,,,,
5884823149,5884823148,0,113740545,False,,path,1.903,"LINESTRING (-83.0657307 42.3610945, -83.0657504 42.3610855)",,,,,
5884823150,1289408775,0,113740545,False,,path,1.894,"LINESTRING (-83.0657162 42.3611077, -83.0657083 42.3611237)",,,,,
5884823150,5884823149,0,113740545,False,,path,1.89,"LINESTRING (-83.0657162 42.3611077, -83.0657307 42.3610945)",,,,,
5947770362,6136426437,0,629760343,False,,path,46.78,"LINESTRING (-83.0381708 42.3506504, -83.0379291 42.3502695)",,Dequindre Cut Greenway,,,
5947770362,4121693247,0,629760343,False,,path,26.276,"LINESTRING (-83.0381708 42.3506504, -83.03831340000001 42.3508619)",,Dequindre Cut Greenway,,,
6126040713,4121693249,0,747956410,False,,path,126.152,"LINESTRING (-83.0404808 42.3541207, -83.03980369999999 42.3531025)",,Dequindre Cut Greenway,,,
6126040713,6126040752,0,747956410,False,,path,6.283,"LINESTRING (-83.0404808 42.3541207, -83.0405387 42.3541576)",,Dequindre Cut Greenway,,,
6126040752,6126040713,0,747956410,False,,path,6.283,"LINESTRING (-83.0405387 42.3541576, -83.0404808 42.3541207)",,Dequindre Cut Greenway,,,
6126040752,4121693250,0,747956411,True,,path,15.769,"LINESTRING (-83.0405387 42.3541576, -83.0406213 42.3542856)",,Dequindre Cut Greenway,,,
6126041094,6997803785,0,410339369,False,,path,19.099,"LINESTRING (-83.0346888 42.3456714, -83.0345739 42.3455221)",,Dequindre Cut Greenway,,,
6126041094,847216017,0,410339369,False,,path,42.834,"LINESTRING (-83.0346888 42.3456714, -83.0349588 42.3460009)",,Dequindre Cut Greenway,,,
6136426020,847216024,0,629760343,False,,path,26.171,"LINESTRING (-83.03538020000001 42.3464871, -83.0352041 42.346291)",,Dequindre Cut Greenway,,,
6136426020,5468274240,0,629760343,False,,path,22.957,"LINESTRING (-83.03538020000001 42.3464871, -83.0355295 42.3466616)",,Dequindre Cut Greenway,,,
6136426027,6998809284,0,629760343,False,,path,7.063,"LINESTRING (-83.0371835 42.3491594, -83.03714220000001 42.3491037)",,Dequindre Cut Greenway,,,
6136426027,6136426073,0,629760343,False,,path,8.815,"LINESTRING (-83.0371835 42.3491594, -83.0372375 42.3492279)",,Dequindre Cut Greenway,,,
6136426043,5468274240,0,629760343,False,,path,7.249,"LINESTRING (-83.0355735 42.3467181, -83.0355295 42.3466616)",,Dequindre Cut Greenway,,,
6136426043,6136426066,0,629760343,False,,path,20.007,"LINESTRING (-83.0355735 42.3467181, -83.03568300000001 42.3468788)",,Dequindre Cut Greenway,,,
6136426051,6136426073,0,629760343,False,,path,7.409,"LINESTRING (-83.0372835 42.3492852, -83.0372375 42.3492279)",,Dequindre Cut Greenway,,,
6136426051,6998809257,0,629760343,False,,path,11.332,"LINESTRING (-83.0372835 42.3492852, -83.03734609999999 42.349376)",,Dequindre Cut Greenway,,,
6136426052,6136426446,0,410339369,False,,path,29.281,"LINESTRING (-83.0314927 42.3407665, -83.03133630000001 42.3405299)",,Dequindre Cut Greenway,,,
6136426052,6136426060,0,410339369,False,,path,23.291,"LINESTRING (-83.0314927 42.3407665, -83.03161710000001 42.3409547)",,Dequindre Cut Greenway,,,
6136426060,6136426052,0,410339369,False,,path,23.291,"LINESTRING (-83.03161710000001 42.3409547, -83.0314927 42.3407665)",,Dequindre Cut Greenway,,,
6136426060,3415382183,0,410339369,False,,path,482.326,"LINESTRING (-83.03161710000001 42.3409547, -83.0341935 42.344852)",,Dequindre Cut Greenway,,,
6136426066,6136426043,0,629760343,False,,path,20.007,"LINESTRING (-83.03568300000001 42.3468788, -83.0355735 42.3467181)",,Dequindre Cut Greenway,,,
6136426066,6136426388,0,629760343,False,,path,74.035,"LINESTRING (-83.03568300000001 42.3468788, -83.036069 42.3474804)",,Dequindre Cut Greenway,,,
6136426073,6136426027,0,629760343,False,,path,8.815,"LINESTRING (-83.0372375 42.3492279, -83.0371835 42.3491594)",,Dequindre Cut Greenway,,,
6136426073,6136426051,0,629760343,False,,path,7.409,"LINESTRING (-83.0372375 42.3492279, -83.0372835 42.3492852)",,Dequindre Cut Greenway,,,
6136426388,6136426066,0,629760343,False,,path,74.035,"LINESTRING (-83.036069 42.3474804, -83.03568300000001 42.3468788)",,Dequindre Cut Greenway,,,
6136426388,6136426413,0,629760343,False,,path,89.837,"LINESTRING (-83.036069 42.3474804, -83.0365525 42.348205)",,Dequindre Cut Greenway,,,
6136426396,6997756216,0,8756047,False,,path,6.164,"LINESTRING (-83.0277901 42.3351619, -83.0278222 42.335212)",,Dequindre Cut Greenway,,,
6136426399,549225429,0,8756047,False,,path,38.432,"LINESTRING (-83.03111560000001 42.3401957, -83.03132069999999 42.3405063)",,Dequindre Cut Greenway,,,
6136426399,6997756216,0,8756047,False,,path,616.745,"LINESTRING (-83.03111560000001 42.3401957, -83.0278222 42.335212)",,Dequindre Cut Greenway,,,
6136426413,6136426388,0,629760343,False,,path,89.837,"LINESTRING (-83.0365525 42.348205, -83.036069 42.3474804)",,Dequindre Cut Greenway,,,
6136426413,6998809283,0,629760343,False,,path,104.885,"LINESTRING (-83.0365525 42.348205, -83.03710890000001 42.3490539)",,Dequindre Cut Greenway,,,
6136426421,6933138864,0,654873618,False,,path,2.167,"LINESTRING (-83.02773639999999 42.3350914, -83.0277248 42.3350739)",,Dequindre Cut Non Motorized Path,,,
6136426437,723853885,0,629760343,False,,path,53.969,"LINESTRING (-83.0379291 42.3502695, -83.0376378 42.3498345)",,Dequindre Cut Greenway,,,
6136426437,5947770362,0,629760343,False,,path,46.78,"LINESTRING (-83.0379291 42.3502695, -83.0381708 42.3506504)",,Dequindre Cut Greenway,,,
6136426446,549225429,0,410339369,False,,path,2.921,"LINESTRING (-83.03133630000001 42.3405299, -83.03132069999999 42.3405063)",,Dequindre Cut Greenway,,,
6136426446,6136426052,0,410339369,False,,path,29.281,"LINESTRING (-83.03133630000001 42.3405299, -83.0314927 42.3407665)",,Dequindre Cut Greenway,,,
6179479937,1228076176,0,106785967,False,,footway,7.201,"LINESTRING (-83.002309 42.3461612, -83.00223459999999 42.346127)",,,,,
6179479937,1228076487,0,106785967,False,,footway,7.391,"LINESTRING (-83.002309 42.3461612, -83.0023801 42.3462019)",,,,,
6179479938,6179479939,0,106785967,False,,footway,8.005,"LINESTRING (-83.0021541 42.3460916, -83.0020646 42.3460632)",,,,,
6179479938,1228076176,0,106785967,False,,footway,7.698,"LINESTRING (-83.0021541 42.3460916, -83.00223459999999 42.346127)",,,,,
6179479939,1228076190,0,106785967,False,,footway,9.875,"LINESTRING (-83.0020646 42.3460632, -83.0019503 42.3460358)",,,,,
6179479939,6179479938,0,106785967,False,,footway,8.005,"LINESTRING (-83.0020646 42.3460632, -83.0021541 42.3460916)",,,,,
6179479940,1228076821,0,106785967,False,,footway,9.568,"LINESTRING (-83.0018235 42.3460157, -83.0017076 42.3460076)",,,,,
6179479940,1228076190,0,106785967,False,,footway,10.658,"LINESTRING (-83.0018235 42.3460157, -83.0019503 42.3460358)",,,,,
6179479941,6179479942,0,106785967,False,,footway,6.296,"LINESTRING (-83.0014443 42.3460199, -83.001369 42.3460303)",,,,,
6179479941,1228076767,0,106785967,False,,footway,9.169,"LINESTRING (-83.0014443 42.3460199, -83.0015547 42.346008)",,,,,
6179479942,1228076224,0,106785967,False,,footway,4.158,"LINESTRING (-83.001369 42.3460303, -83.0013206 42.3460412)",,,,,
6179479942,6179479941,0,106785967,False,,footway,6.296,"LINESTRING (-83.001369 42.3460303, -83.0014443 42.3460199)",,,,,
6699743449,6699743451,0,712590301,False,,path,9.254,"LINESTRING (-83.12581590000001 42.4320689, -83.1258133 42.4319857)",,,,,
6699743450,6699743451,0,712590301,False,,path,17.974,"LINESTRING (-83.1258084 42.4318241, -83.1258133 42.4319857)",,,,,
6699743450,3310948692,0,712590301,False,,path,9.098,"LINESTRING (-83.1258084 42.4318241, -83.1258059 42.4317423)",,,,,
6699743451,6699743449,0,712590301,False,,path,9.254,"LINESTRING (-83.1258133 42.4319857, -83.12581590000001 42.4320689)",,,,,
6699743451,6699743450,0,712590301,False,,path,17.974,"LINESTRING (-83.1258133 42.4319857, -83.1258084 42.4318241)",,,,,
6933134652,6997832804,0,740531187,False,,path,2.231,"LINESTRING (-83.0271195 42.3341101, -83.0271217 42.3340901)",,Dequindre Cut Non Motorized Path,,,
6933134652,3415382169,0,740531187,False,,path,3.661,"LINESTRING (-83.0271195 42.3341101, -83.0271157 42.3341429)",,Dequindre Cut Non Motorized Path,,,
6933134653,822360034,0,68304686,True,,path,3.496,"LINESTRING (-83.0271224 42.3340349, -83.02711840000001 42.3340036)",,Dequindre Cut Non Motorized Path,,,
6933134654,822360163,0,68304686,True,,path,2.486,"LINESTRING (-83.0271106 42.3340538, -83.02711979999999 42.3340751)",,Dequindre Cut Non Motorized Path,,,
6933134655,6933134654,0,68304686,True,,path,2.017,"LINESTRING (-83.0270972 42.3340386, -83.0271106 42.3340538)",,Dequindre Cut Non Motorized Path,,,
6933134656,822360108,0,68304686,True,,path,11.986,"LINESTRING (-83.0267453 42.333515, -83.0267846 42.3336188)",,Dequindre Cut Non Motorized Path,,,
6933134657,6933134658,0,68304686,True,,path,11.759,"LINESTRING (-83.0270517 42.3338491, -83.02699629999999 42.3337516)",,Dequindre Cut Non Motorized Path,,,
6933134658,822360198,0,68304686,True,,path,8.378,"LINESTRING (-83.02699629999999 42.3337516, -83.02694889999999 42.3336849)",,Dequindre Cut Non Motorized Path,,,
6933138815,822360093,0,654873618,False,,path,3.714,"LINESTRING (-83.0276788 42.3349956, -83.0276703 42.3349628)",,Dequindre Cut Non Motorized Path,,,
6933138815,6933138816,0,654873618,False,,path,1.829,"LINESTRING (-83.0276788 42.3349956, -83.02768450000001 42.3350115)",,Dequindre Cut Non Motorized Path,,,
6933138816,6933138815,0,654873618,False,,path,1.829,"LINESTRING (-83.02768450000001 42.3350115, -83.0276788 42.3349956)",,Dequindre Cut Non Motorized Path,,,
6933138816,3415383201,0,654873618,False,,path,1.7,"LINESTRING (-83.02768450000001 42.3350115, -83.0276928 42.3350255)",,Dequindre Cut Non Motorized Path,,,
6933138817,822359992,0,654873618,False,,path,4.006,"LINESTRING (-83.0276044 42.3347368, -83.027581 42.3347052)",,Dequindre Cut Non Motorized Path,,,
6933138817,822360127,0,654873618,False,,path,3.399,"LINESTRING (-83.0276044 42.3347368, -83.027619 42.3347654)",,Dequindre Cut Non Motorized Path,,,
6933138818,6933138819,0,654873618,False,,path,7.036,"LINESTRING (-83.0275298 42.334655, -83.0274665 42.3346124)",,Dequindre Cut Non Motorized Path,,,
6933138818,6933138820,0,654873618,False,,path,3.427,"LINESTRING (-83.0275298 42.334655, -83.02755740000001 42.3346781)",,Dequindre Cut Non Motorized Path,,,
6933138819,6933138821,0,654873618,False,,path,3.961,"LINESTRING (-83.0274665 42.3346124, -83.0274362 42.3345847)",,Dequindre Cut Non Motorized Path,,,
6933138819,6933138818,0,654873618,False,,path,7.036,"LINESTRING (-83.0274665 42.3346124, -83.0275298 42.334655)",,Dequindre Cut Non Motorized Path,,,
6933138820,6933138818,0,654873618,False,,path,3.427,"LINESTRING (-83.02755740000001 42.3346781, -83.0275298 42.334655)",,Dequindre Cut Non Motorized Path,,,
6933138820,822359992,0,654873618,False,,path,3.584,"LINESTRING (-83.02755740000001 42.3346781, -83.027581 42.3347052)",,Dequindre Cut Non Motorized Path,,,
6933138821,6933138823,0,654873618,False,,path,1.908,"LINESTRING (-83.0274362 42.3345847, -83.02742259999999 42.3345708)",,Dequindre Cut Non Motorized Path,,,
6933138821,6933138819,0,654873618,False,,path,3.961,"LINESTRING (-83.0274362 42.3345847, -83.0274665 42.3346124)",,Dequindre Cut Non Motorized Path,,,
6933138822,6998856539,0,654873618,False,,path,0.975,"LINESTRING (-83.0274036 42.3345391, -83.0274065 42.3345476)",,Dequindre Cut Non Motorized Path,,,
6933138823,6933138871,0,654873618,False,,path,1.842,"LINESTRING (-83.02742259999999 42.3345708, -83.0274113 42.3345565)",,Dequindre Cut Non Motorized Path,,,
6933138823,6933138821,0,654873618,False,,path,1.908,"LINESTRING (-83.02742259999999 42.3345708, -83.0274362 42.3345847)",,Dequindre Cut Non Motorized Path,,,
6933138864,3415383201,0,654873618,False,,path,5.99,"LINESTRING (-83.0277248 42.3350739, -83.0276928 42.3350255)",,Dequindre Cut Non Motorized Path,,,
6933138864,6136426421,0,654873618,False,,path,2.167,"LINESTRING (-83.0277248 42.3350739, -83.02773639999999 42.3350914)",,Dequindre Cut Non Motorized Path,,,
6933138871,6998856539,0,654873618,False,,path,1.065,"LINESTRING (-83.0274113 42.3345565, -83.0274065 42.3345476)",,Dequindre Cut Non Motorized Path,,,
6933138871,6933138823,0,654873618,False,,path,1.842,"LINESTRING (-83.0274113 42.3345565, -83.02742259999999 42.3345708)",,Dequindre Cut Non Motorized Path,,,
6965121599,1794702114,0,744211643,False,,pedestrian,4.776,"LINESTRING (-83.0581878 42.3351957, -83.05824579999999 42.3351932)",,2nd Avenue,,,destination
6965121599,6965121600,0,744211643,False,,pedestrian,4.596,"LINESTRING (-83.0581878 42.3351957, -83.058132 42.335193)",,2nd Avenue,,,destination
6965121600,6965121599,0,744211643,False,,pedestrian,4.596,"LINESTRING (-83.058132 42.335193, -83.0581878 42.3351957)",,2nd Avenue,,,destination
6965121600,6965121601,0,744211643,False,,pedestrian,3.997,"LINESTRING (-83.058132 42.335193, -83.0580839 42.3351877)",,2nd Avenue,,,destination
6965121601,6965121600,0,744211643,False,,pedestrian,3.997,"LINESTRING (-83.0580839 42.3351877, -83.058132 42.335193)",,2nd Avenue,,,destination
6965121601,1794702112,0,744211643,False,,pedestrian,4.134,"LINESTRING (-83.0580839 42.3351877, -83.05803520000001 42.3351784)",,2nd Avenue,,,destination
6965121602,6965121604,0,744211643,False,,pedestrian,2.116,"LINESTRING (-83.05830109999999 42.3351838, -83.058324 42.3351751)",,2nd Avenue,,,destination
6965121602,6965121603,0,744211643,False,,pedestrian,2.324,"LINESTRING (-83.05830109999999 42.3351838, -83.05827410000001 42.33519)",,2nd Avenue,,,destination
6965121603,6965121602,0,744211643,False,,pedestrian,2.324,"LINESTRING (-83.05827410000001 42.33519, -83.05830109999999 42.3351838)",,2nd Avenue,,,destination
6965121603,1794702114,0,744211643,False,,pedestrian,2.353,"LINESTRING (-83.05827410000001 42.33519, -83.05824579999999 42.3351932)",,2nd Avenue,,,destination
6965121604,1794702116,0,744211643,False,,pedestrian,1.946,"LINESTRING (-83.058324 42.3351751, -83.05834160000001 42.3351634)",,2nd Avenue,,,destination
6965121604,6965121602,0,744211643,False,,pedestrian,2.116,"LINESTRING (-83.058324 42.3351751, -83.05830109999999 42.3351838)",,2nd Avenue,,,destination
6965121605,6965121606,0,744211643,False,,pedestrian,1.707,"LINESTRING (-83.0583544 42.335149, -83.0583608 42.3351344)",,2nd Avenue,,,destination
6965121605,1794702116,0,744211643,False,,pedestrian,1.916,"LINESTRING (-83.0583544 42.335149, -83.05834160000001 42.3351634)",,2nd Avenue,,,destination
6965121606,1794702118,0,744211643,False,,pedestrian,1.691,"LINESTRING (-83.0583608 42.3351344, -83.0583632 42.3351193)",,2nd Avenue,,,destination
6965121606,6965121605,0,744211643,False,,pedestrian,1.707,"LINESTRING (-83.0583608 42.3351344, -83.0583544 42.335149)",,2nd Avenue,,,destination
6965121607,6965121608,0,744211643,False,,pedestrian,1.793,"LINESTRING (-83.0583611 42.3351027, -83.0583561 42.335087)",,2nd Avenue,,,destination
6965121607,1794702118,0,744211643,False,,pedestrian,1.854,"LINESTRING (-83.0583611 42.3351027, -83.0583632 42.3351193)",,2nd Avenue,,,destination
6965121608,6965121609,0,744211643,False,,pedestrian,1.711,"LINESTRING (-83.0583561 42.335087, -83.0583469 42.3350732)",,2nd Avenue,,,destination
6965121608,6965121607,0,744211643,False,,pedestrian,1.793,"LINESTRING (-83.0583561 42.335087, -83.0583611 42.3351027)",,2nd Avenue,,,destination
6965121609,1794702111,0,744211643,False,,pedestrian,3.59,"LINESTRING (-83.0583469 42.3350732, -83.0583196 42.335048)",,2nd Avenue,,,destination
6965121609,6965121608,0,744211643,False,,pedestrian,1.711,"LINESTRING (-83.0583469 42.3350732, -83.0583561 42.335087)",,2nd Avenue,,,destination
6965121610,6965121611,0,744211643,False,,pedestrian,2.938,"LINESTRING (-83.0583007 42.3350339, -83.058273 42.3350172)",,2nd Avenue,,,destination
6965121610,1794702111,0,744211643,False,,pedestrian,2.207,"LINESTRING (-83.0583007 42.3350339, -83.0583196 42.335048)",,2nd Avenue,,,destination
6965121611,6965121612,0,744211643,False,,pedestrian,3.16,"LINESTRING (-83.058273 42.3350172, -83.0582423 42.3350001)",,2nd Avenue,,,destination
6965121611,6965121610,0,744211643,False,,pedestrian,2.938,"LINESTRING (-83.058273 42.3350172, -83.0583007 42.3350339)",,2nd Avenue,,,destination
6965121612,6965121613,0,744211643,False,,pedestrian,2.654,"LINESTRING (-83.0582423 42.3350001, -83.0582148 42.3349876)",,2nd Avenue,,,destination
6965121612,6965121611,0,744211643,False,,pedestrian,3.16,"LINESTRING (-83.0582423 42.3350001, -83.058273 42.3350172)",,2nd Avenue,,,destination
6965121613,1794702113,0,744211643,False,,pedestrian,3.29,"LINESTRING (-83.0582148 42.3349876, -83.05818069999999 42.3349721)",,2nd Avenue,,,destination
6965121613,6965121612,0,744211643,False,,pedestrian,2.654,"LINESTRING (-83.0582148 42.3349876, -83.0582423 42.3350001)",,2nd Avenue,,,destination
6965121614,1794702112,0,744211643,False,,pedestrian,5.725,"LINESTRING (-83.0579699 42.3351605, -83.05803520000001 42.3351784)",,2nd Avenue,,,destination
6965121614,6965121615,0,744211643,False,,pedestrian,4.489,"LINESTRING (-83.0579699 42.3351605, -83.0579197 42.3351446)",,2nd Avenue,,,destination
6965121615,6965121614,0,744211643,False,,pedestrian,4.489,"LINESTRING (-83.0579197 42.3351446, -83.0579699 42.3351605)",,2nd Avenue,,,destination
6965121615,6965121617,0,744211643,False,,pedestrian,4.421,"LINESTRING (-83.0579197 42.3351446, -83.0578742 42.3351234)",,2nd Avenue,,,destination
6965121616,6965121617,0,744211643,False,,pedestrian,3.52,"LINESTRING (-83.0578387 42.3351057, -83.0578742 42.3351234)",,2nd Avenue,,,destination
6965121616,6965121618,0,744211643,False,,pedestrian,4.019,"LINESTRING (-83.0578387 42.3351057, -83.0578012 42.3350825)",,2nd Avenue,,,destination
6965121617,6965121615,0,744211643,False,,pedestrian,4.421,"LINESTRING (-83.0578742 42.3351234, -83.0579197 42.3351446)",,2nd Avenue,,,destination
6965121617,6965121616,0,744211643,False,,pedestrian,3.52,"LINESTRING (-83.0578742 42.3351234, -83.0578387 42.3351057)",,2nd Avenue,,,destination
6965121618,6965121616,0,744211643,False,,pedestrian,4.019,"LINESTRING (-83.0578012 42.3350825, -83.0578387 42.3351057)",,2nd Avenue,,,destination
6965121618,6965121619,0,744211643,False,,pedestrian,3.415,"LINESTRING (-83.0578012 42.3350825, -83.0577751 42.3350586)",,2nd Avenue,,,destination
6965121619,6965121618,0,744211643,False,,pedestrian,3.415,"LINESTRING (-83.0577751 42.3350586, -83.0578012 42.3350825)",,2nd Avenue,,,destination
6965121619,1794702117,0,744211643,False,,pedestrian,3.526,"LINESTRING (-83.0577751 42.3350586, -83.05775629999999 42.3350301)",,2nd Avenue,,,destination
6965121775,1794702115,0,598697684,False,,pedestrian,29.071,"LINESTRING (-83.05710019999999 42.3338745, -83.0572373 42.3341155)",,2nd Avenue,,,destination
6965121775,7105391459,0,598697684,False,,pedestrian,37.744,"LINESTRING (-83.05710019999999 42.3338745, -83.0569222 42.3335616)",,2nd Avenue,,,destination
6997756216,6136426399,0,8756047,False,,path,616.745,"LINESTRING (-83.0278222 42.335212, -83.03111560000001 42.3401957)",,Dequindre Cut Greenway,,,
6997756216,6136426396,0,8756047,False,,path,6.164,"LINESTRING (-83.0278222 42.335212, -83.0277901 42.3351619)",,Dequindre Cut Greenway,,,
6997756242,3415383193,0,463133153,False,,path,139.798,"LINESTRING (-83.0301874 42.3392054, -83.0310667 42.3402816)",,Dequindre Cut Greenway Ramp,,,
6997756284,3415382183,0,410339369,False,,path,58.85,"LINESTRING (-83.03445499999999 42.3453447, -83.0341935 42.344852)",,Dequindre Cut Greenway,,,
6997756284,3415382166,0,410339369,False,,path,12.837,"LINESTRING (-83.03445499999999 42.3453447, -83.0345214 42.3454492)",,Dequindre Cut Greenway,,,
6997803785,3415382166,0,410339369,False,,path,9.183,"LINESTRING (-83.0345739 42.3455221, -83.0345214 42.3454492)",,Dequindre Cut Greenway,,,
6997803785,6126041094,0,410339369,False,,path,19.099,"LINESTRING (-83.0345739 42.3455221, -83.0346888 42.3456714)",,Dequindre Cut Greenway,,,
6997803792,6126041088,0,410339375,True,,path,7.787,"LINESTRING (-83.0391953 42.3505605, -83.0392806 42.35053)",,,,,
6997803793,6997803792,0,410339375,True,,path,4.366,"LINESTRING (-83.0391427 42.350566, -83.0391953 42.3505605)",,,,,
6997803793,6997803799,0,747956401,False,,path,39.304,"LINESTRING (-83.0391427 42.350566, -83.038712 42.3507197)",,,,,
6997803794,6997803793,0,410339375,True,,path,4.291,"LINESTRING (-83.039177 42.3505369, -83.0391427 42.350566)",,,,,
6997803795,6997803794,0,410339375,True,,path,8.003,"LINESTRING (-83.0392645 42.3505053, -83.039177 42.3505369)",,,,,
6997803799,4121693247,0,747956401,False,,path,36.372,"LINESTRING (-83.038712 42.3507197, -83.03831340000001 42.3508619)",,,,,
6997803799,6997803793,0,747956401,False,,path,39.304,"LINESTRING (-83.038712 42.3507197, -83.0391427 42.350566)",,,,,
6997803801,4121693247,0,747956410,False,,path,11.786,"LINESTRING (-83.03838020000001 42.3509557, -83.03831340000001 42.3508619)",,Dequindre Cut Greenway,,,
6997803801,723853882,0,747956410,False,,path,24.967,"LINESTRING (-83.03838020000001 42.3509557, -83.0385217 42.3511544)",,Dequindre Cut Greenway,,,
6997803814,6997803815,0,747956411,True,,path,9.916,"LINESTRING (-83.0406662 42.3542659, -83.040611 42.3541866)",,Dequindre Cut Greenway,,,
6997803815,6126040752,0,747956411,True,,path,6.76,"LINESTRING (-83.040611 42.3541866, -83.0405387 42.3541576)",,Dequindre Cut Greenway,,,
6997803842,6997803843,0,747956414,False,,path,3.599,"LINESTRING (-83.0355017 42.3471976, -83.0355232 42.3472258)",,Dequindre Cut Greenway Ramp,,,
