u,v,key,osmid,highway,oneway,length,geometry,name,area,width,lanes,bridge,tunnel,service
1302644324,3148825029,0,700394762,cycleway,False,1059.253,"LINESTRING (37.7486805 55.7769028, 37.7482987 55.780141, 37.7479953 55.7828639, 37.7479651 55.7831988, 37.7479418 55.7834042, 37.7478904 55.783819, 37.747824 55.7843937, 37.7477694 55.7848669, 37.7477483 55.785036, 37.7476853 55.7855408, 37.7475936 55.7862751, 37.7475779 55.7864086)",Народный проспект,,,,,,
1307844449,3547887316,0,348736020,cycleway,False,158.378,"LINESTRING (37.4867241 55.8317723, 37.4869491 55.8315505, 37.4870134 55.8314923, 37.4870615 55.831457, 37.4871867 55.8313965, 37.4872626 55.8313508, 37.487344 55.8313011, 37.4877336 55.830857, 37.4877674 55.830805, 37.4878 55.8307516, 37.487806 55.8307002, 37.4878 55.8305899, 37.4878165 55.830526)",,,,,,,
1344761535,2420109298,0,"[231447499, 119773782]",cycleway,False,858.8989999999999,"LINESTRING (37.4515804 55.8664977, 37.4512907 55.8665651, 37.4511353 55.8666464, 37.4510399 55.8667574, 37.4508933 55.866884, 37.4507099 55.8669877, 37.4498582 55.8672105, 37.4497821 55.8672304, 37.4498301 55.8673587, 37.4499284 55.8675884, 37.450045 55.8677341, 37.4501736 55.8678948, 37.4503474 55.8681851, 37.4503295 55.8682561, 37.4493459 55.8688658, 37.4488113 55.8690297, 37.446111 55.8701567, 37.4455604 55.8703881, 37.4435967 55.8714961, 37.4432465 55.8717449, 37.4432076 55.8717725)",,,,2,,,
1344761535,1008054240,0,"[233662388, 552419110]",cycleway,False,55.223,"LINESTRING (37.4515804 55.8664977, 37.4522669 55.8667205, 37.4523465 55.8667464)",,,,"['3', '2']",,,
1344761535,1008054289,0,233662401,cycleway,False,42.553,"LINESTRING (37.4515804 55.8664977, 37.4517852 55.8664045, 37.4520107 55.8662068)",,,,2,,,
1344761567,1344761900,0,"[119773779, 119773781]",cycleway,False,1281.793,"LINESTRING (37.4363216 55.8747507, 37.436685 55.8749372, 37.4371236 55.8750504, 37.4375723 55.8752117, 37.4378252 55.8752721, 37.4381606 55.8754404, 37.4383691 55.8755115, 37.4385173 55.8755368, 37.4388469 55.8755886, 37.4389861 55.8755978, 37.4390932 55.8756188, 37.4392737 55.8756598, 37.4394479 55.8756897, 37.4394843 55.8756959, 37.4395616 55.8757008, 37.4396107 55.8756742, 37.4397121 55.8755604, 37.4397964 55.8755107, 37.4399147 55.8754763, 37.4399324 55.8754306, 37.4399214 55.8753751, 37.4398444 55.8753307, 37.4395347 55.8752094, 37.4391393 55.8749321, 37.4387439 55.8747175, 37.4385247 55.8745487, 37.438303 55.8744447, 37.4382367 55.8744089, 37.4380734 55.8742787, 37.4380691 55.8742039, 37.4381148 55.874148, 37.4381827 55.8741254, 37.4382576 55.8741282, 37.4385382 55.8742211, 37.4387818 55.8743024, 37.4388692 55.874335, 37.4391326 55.8744335, 37.4395739 55.8746772, 37.4397948 55.8747507, 37.4401613 55.8748239, 37.4403263 55.87481, 37.4411185 55.874469, 37.4412038 55.8744088, 37.4412918 55.874273, 37.4414458 55.8741341, 37.4418282 55.8739273, 37.4419298 55.873879, 37.4420576 55.8738184, 37.4423177 55.8736919, 37.4426167 55.8735623, 37.4428694 55.8734309, 37.4429231 55.8733308, 37.4429372 55.8732286, 37.4429342 55.8730927, 37.4429033 55.8729554, 37.4428569 55.8728873, 37.4427922 55.8728368, 37.4424585 55.8725763, 37.4423993 55.8725163, 37.442376 55.8724627, 37.4424023 55.8723368, 37.4424493 55.8722816, 37.4425449 55.872261, 37.4427158 55.872271, 37.442892 55.8723076, 37.4430709 55.8723654, 37.4433431 55.8724894, 37.4435695 55.8725523, 37.4437864 55.8726081, 37.4439965 55.8727085, 37.4441993 55.8728197, 37.4442924 55.8728503, 37.4443559 55.8728435, 37.4444316 55.8728564, 37.4446159 55.8728147, 37.4447837 55.8727515, 37.4449515 55.8726496, 37.4450725 55.8725493, 37.4450918 55.8725123, 37.445069 55.8724739, 37.4445939 55.8722607, 37.4442924 55.8721374, 37.4441472 55.8720727, 37.444066 55.8720142, 37.4440885 55.871965)",,,,2,,,
1344761567,2414463429,0,233105004,cycleway,True,491.163,"LINESTRING (37.4363216 55.8747507, 37.4364639 55.8747228, 37.4369105 55.8745419, 37.4372523 55.8743842, 37.4375818 55.8742032, 37.4379094 55.8740027, 37.4385861 55.8735714, 37.4389538 55.8733717, 37.4394202 55.8732039, 37.4400192 55.8727672, 37.4401348 55.8727199, 37.4402748 55.8727084, 37.4407664 55.8727225, 37.4410877 55.8727031, 37.4412588 55.8726458, 37.441794 55.8723502, 37.4421497 55.8722292, 37.4423698 55.8721691)",,,,1,,,
1344761900,1344761567,0,"[119773779, 119773781]",cycleway,False,1281.793,"LINESTRING (37.4440885 55.871965, 37.444066 55.8720142, 37.4441472 55.8720727, 37.4442924 55.8721374, 37.4445939 55.8722607, 37.445069 55.8724739, 37.4450918 55.8725123, 37.4450725 55.8725493, 37.4449515 55.8726496, 37.4447837 55.8727515, 37.4446159 55.8728147, 37.4444316 55.8728564, 37.4443559 55.8728435, 37.4442924 55.8728503, 37.4441993 55.8728197, 37.4439965 55.8727085, 37.4437864 55.8726081, 37.4435695 55.8725523, 37.4433431 55.8724894, 37.4430709 55.8723654, 37.442892 55.8723076, 37.4427158 55.872271, 37.4425449 55.872261, 37.4424493 55.8722816, 37.4424023 55.8723368, 37.442376 55.8724627, 37.4423993 55.8725163, 37.4424585 55.8725763, 37.4427922 55.8728368, 37.4428569 55.8728873, 37.4429033 55.8729554, 37.4429342 55.8730927, 37.4429372 55.8732286, 37.4429231 55.8733308, 37.4428694 55.8734309, 37.4426167 55.8735623, 37.4423177 55.8736919, 37.4420576 55.8738184, 37.4419298 55.873879, 37.4418282 55.8739273, 37.4414458 55.8741341, 37.4412918 55.874273, 37.4412038 55.8744088, 37.4411185 55.874469, 37.4403263 55.87481, 37.4401613 55.8748239, 37.4397948 55.8747507, 37.4395739 55.8746772, 37.4391326 55.8744335, 37.4388692 55.874335, 37.4387818 55.8743024, 37.4385382 55.8742211, 37.4382576 55.8741282, 37.4381827 55.8741254, 37.4381148 55.874148, 37.4380691 55.8742039, 37.4380734 55.8742787, 37.4382367 55.8744089, 37.438303 55.8744447, 37.4385247 55.8745487, 37.4387439 55.8747175, 37.4391393 55.8749321, 37.4395347 55.8752094, 37.4398444 55.8753307, 37.4399214 55.8753751, 37.4399324 55.8754306, 37.4399147 55.8754763, 37.4397964 55.8755107, 37.4397121 55.8755604, 37.4396107 55.8756742, 37.4395616 55.8757008, 37.4394843 55.8756959, 37.4394479 55.8756897, 37.4392737 55.8756598, 37.4390932 55.8756188, 37.4389861 55.8755978, 37.4388469 55.8755886, 37.4385173 55.8755368, 37.4383691 55.8755115, 37.4381606 55.8754404, 37.4378252 55.8752721, 37.4375723 55.8752117, 37.4371236 55.8750504, 37.436685 55.8749372, 37.4363216 55.8747507)",,,,2,,,
1344761900,1008054240,0,"[86669917, 119773780, 119773789]",cycleway,False,1042.3760000000002,"LINESTRING (37.4440885 55.871965, 37.4441727 55.8719413, 37.4443626 55.8719644, 37.4445417 55.8719462, 37.4447393 55.8719423, 37.4453801 55.8719992, 37.4460972 55.8720239, 37.4463594 55.8719333, 37.4466102 55.8717284, 37.4468083 55.8716407, 37.4469645 55.8715346, 37.4471691 55.8713605, 37.4474046 55.8712605, 37.4474725 55.8712159, 37.4475034 55.8711558, 37.4475105 55.8710649, 37.4474456 55.870873, 37.4474339 55.8708385, 37.4473603 55.8706056, 37.4473691 55.8705334, 37.4474078 55.870489, 37.447485 55.870458, 37.4476714 55.870408, 37.4477812 55.8703899, 37.4479167 55.8703769, 37.4480023 55.8703828, 37.4481995 55.8704317, 37.4483688 55.8704261, 37.4487032 55.8704024, 37.44897 55.8702726, 37.4491857 55.8701393, 37.4495519 55.8700103, 37.449913 55.8697518, 37.4500677 55.869582, 37.4501089 55.8694489, 37.450133 55.8693216, 37.4502293 55.8691808, 37.4503867 55.8690025, 37.4504149 55.8689705, 37.4505933 55.8688222, 37.4507555 55.868746, 37.4509709 55.8686894, 37.4511371 55.8686578, 37.4513202 55.8686562, 37.4514216 55.8686909, 37.4515083 55.8687453, 37.451634 55.868808, 37.451786 55.8688461, 37.4523058 55.8689287, 37.452474 55.868947, 37.4526548 55.868944, 37.4528158 55.8688851, 37.4529207 55.8688191, 37.4529822 55.868745, 37.453022 55.8686212, 37.4529967 55.8685106, 37.4527881 55.8680214, 37.4523699 55.8674918, 37.4523342 55.8670267, 37.4523465 55.8667464)",,,,2,,,
1344761900,2420109298,0,233662404,cycleway,False,59.314,"LINESTRING (37.4440885 55.871965, 37.443909 55.8719228, 37.443465 55.8718539, 37.4432076 55.8717725)",,,,2,,,
1414850314,4880890834,0,127945887,cycleway,False,2355.3940000000002,"LINESTRING (37.5451824 55.7258049, 37.5450214 55.7256745, 37.5448297 55.7255116, 37.544679 55.7253708, 37.5445194 55.7252066, 37.5444573 55.7251426, 37.5440541 55.7246733, 37.5437382 55.7242607, 37.5434559 55.7238084, 37.5432509 55.7234185, 37.5430661 55.7230002, 37.5429216 55.7225809, 37.5428206 55.7221428, 37.5427822 55.7219764, 37.5427514 55.7217675, 37.5426897 55.7212476, 37.5426908 55.7209907, 37.5427118 55.7207107, 37.5427519 55.7203209, 37.5428107 55.7199625, 37.5429316 55.7195385, 37.5431702 55.7189082, 37.5434156 55.7184369, 37.5434936 55.7182934, 37.5435809 55.7181581, 37.543732 55.7179365, 37.5438155 55.7178141, 37.5441448 55.7173825, 37.5446883 55.7167911, 37.5452018 55.716308, 37.545463 55.7160928, 37.5457476 55.7158688, 37.5460653 55.7156244, 37.5465379 55.7152858, 37.5469493 55.7150041, 37.5473579 55.7147345, 37.5480461 55.7142897, 37.5482886 55.7141499, 37.5484131 55.7140781, 37.5485258 55.7140131, 37.5490328 55.7137259, 37.5497884 55.7133369, 37.5503278 55.7130785, 37.5508156 55.7128749, 37.551004 55.7127963, 37.5510661 55.7127704, 37.5511047 55.7127558, 37.5514067 55.7126416, 37.5523313 55.7123209, 37.5528145 55.7121777, 37.5529375 55.7121413, 37.5530318 55.7121133, 37.5531082 55.7120907, 37.5535949 55.7119719, 37.5540786 55.7118611, 37.5542467 55.711825, 37.5544838 55.711774, 37.5552842 55.7116242, 37.5555967 55.7115766, 37.5557021 55.7115605, 37.5558266 55.7115415, 37.5563568 55.7114607, 37.5569327 55.7113885, 37.5570034 55.7113796, 37.5570858 55.7113723, 37.5571858 55.7113634, 37.5576653 55.7113209, 37.5582023 55.7112903, 37.5583366 55.7112826, 37.5584516 55.7112783, 37.5590552 55.7112558, 37.5597581 55.7112475, 37.5601195 55.7112468, 37.5608999 55.7112454, 37.5610421 55.7112451, 37.5615403 55.7112523, 37.5616438 55.7112556)",,,,2,,,
1414850386,4873063992,0,388440700,cycleway,False,576.7260000000001,"LINESTRING (37.5485126 55.7275317, 37.5488532 55.7276244, 37.5491678 55.7276891, 37.549528 55.7277452, 37.5496143 55.7277587, 37.5499985 55.7278265, 37.5505273 55.7279394, 37.5511353 55.7280963, 37.5515121 55.7282069, 37.5518731 55.7283124, 37.5527951 55.7286063, 37.5533143 55.7287956, 37.5534685 55.7288518, 37.5543171 55.7292017, 37.5549456 55.7294925, 37.555365 55.7297102, 37.5558909 55.7300027, 37.5561132 55.7301304, 37.5562583 55.730217)",,,,,,,
1418007785,429648947,0,"[369036064, 303957895, 303957897, 329686702, 62331567, 304079122, 304079123, 302556084, 304079127, 36949915]","['cycleway', 'path']",False,1177.6659999999997,"LINESTRING (37.663402 55.8791305, 37.6625634 55.8797429, 37.6622564 55.8800361, 37.6620291 55.8802397, 37.6616463 55.8806221, 37.6615202 55.8806687, 37.6605588 55.881034, 37.6604083 55.8810602, 37.6602715 55.8810633, 37.6601423 55.8810527, 37.6599851 55.8810003, 37.6595552 55.8808613, 37.6592195 55.880745, 37.6590901 55.8807482, 37.6588571 55.8805376, 37.6583689 55.8801344, 37.6580739 55.8798636, 37.6578003 55.8794092, 37.6577466 55.8791986, 37.6577091 55.8787593, 37.6577136 55.8785787, 37.6577182 55.8783982, 37.6577252 55.8781213, 37.6575964 55.8778505, 37.6575292 55.8777395, 37.6575057 55.8776191, 37.6575682 55.8767639, 37.6575924 55.87648, 37.6576665 55.8753704, 37.6577155 55.8752238, 37.6577835 55.8750501, 37.6580421 55.875004, 37.6582435 55.8749521, 37.6584122 55.8749124, 37.6585525 55.8748564, 37.6587847 55.87472, 37.6588497 55.8746752, 37.6589345 55.8746169, 37.6592659 55.8742245)",,,3.3,,,,
1423524914,5590314441,0,584904894,cycleway,False,40.211,"LINESTRING (37.5694167 55.7126202, 37.5694495 55.712589, 37.569581 55.7125844, 37.5696469 55.7125227, 37.5697788 55.7123597)",,,,,,,
1428100816,1428100824,0,129436061,cycleway,False,611.4820000000001,"LINESTRING (37.5364777 55.6943118, 37.5356995 55.6947638, 37.5349521 55.695198, 37.5330153 55.696323, 37.5325755 55.6965784, 37.5317111 55.6970805, 37.5313666 55.6972806, 37.5310574 55.6974602, 37.5309468 55.6975244, 37.5300469 55.6980471, 37.5296829 55.6982585)",,,,,,,
1428100824,1428100816,0,129436061,cycleway,False,611.4820000000001,"LINESTRING (37.5296829 55.6982585, 37.5300469 55.6980471, 37.5309468 55.6975244, 37.5310574 55.6974602, 37.5313666 55.6972806, 37.5317111 55.6970805, 37.5325755 55.6965784, 37.5330153 55.696323, 37.5349521 55.695198, 37.5356995 55.6947638, 37.5364777 55.6943118)",,,,,,,
1428100829,2618277942,0,129436059,cycleway,False,315.55799999999994,"LINESTRING (37.5272782 55.699612, 37.527285 55.6996721, 37.5278325 55.6999679, 37.5287304 55.7004592, 37.5288247 55.7005111, 37.5303661 55.7013541, 37.5305733 55.7013457, 37.5306592 55.7013304, 37.530906 55.7014634)",,,,,,,
1428100829,2616077835,0,"[182024072, 258553673]",cycleway,False,524.34,"LINESTRING (37.5272782 55.699612, 37.5271618 55.6996777, 37.5260602 55.7003181, 37.5249607 55.7009469, 37.5249194 55.7009701, 37.5249386 55.7010053, 37.5264669 55.7018572, 37.5278732 55.7026422, 37.5280005 55.7027132, 37.5279978 55.7027297, 37.5280005 55.7028191, 37.5280067 55.7028683, 37.5282218 55.702989, 37.5282161 55.703013)",,,,,,,
1428100829,583029190,0,182024072,cycleway,False,201.523,"LINESTRING (37.5272782 55.699612, 37.5281662 55.6991001, 37.5289077 55.6986725, 37.5291543 55.6985322, 37.529313 55.6984307, 37.5295661 55.6983461)",,,,,,,
1495451074,5910446254,0,624808159,cycleway,False,1173.7290000000003,"LINESTRING (37.7673015 55.6443933, 37.7674417 55.6444314, 37.7683344 55.6446736, 37.7692528 55.6448786, 37.7694059 55.6448883, 37.7694955 55.6448879, 37.7695622 55.6448917, 37.7698108 55.644906, 37.7706597 55.6449473, 37.7714865 55.6449815, 37.7731291 55.6450553, 37.7731886 55.6450573, 37.7732961 55.6450341, 37.773485 55.6449495, 37.7737325 55.644865, 37.7738889 55.6448595, 37.7741331 55.6449036, 37.7743053 55.6449422, 37.7746249 55.6450139, 37.7748362 55.6450608, 37.7750385 55.6451057, 37.7752437 55.6451425, 37.7755726 55.6451646, 37.7756735 55.6451774, 37.7760676 55.6453079, 37.7763965 55.6454218, 37.7766147 55.6455119, 37.7769795 55.6455634, 37.7773214 55.6456203, 37.7776276 55.6456744, 37.7779761 55.6457453, 37.7780965 55.6457802, 37.7784125 55.6458978, 37.7786079 55.6459842, 37.7787446 55.6460467, 37.7788977 55.6461551, 37.779041 55.646258, 37.7791876 55.6463187, 37.7793797 55.6463757, 37.7796468 55.6464326, 37.7799659 55.6465502, 37.7800701 55.6466077, 37.7802308 55.6466135, 37.7803697 55.6465907, 37.7804327 55.6465705, 37.780797 55.6464619, 37.7810406 55.6463885, 37.7811579 55.6463334, 37.7812165 55.6462544, 37.7812067 55.6461367, 37.7807019 55.6456681, 37.7805958 55.6454891, 37.7805554 55.6453998, 37.7804772 55.6451535, 37.780373 55.644819, 37.7803144 55.6446444, 37.7802445 55.6444411)",,,,,,,
1612970406,2862712049,0,"[339191073, 835985494]",cycleway,False,501.248,"LINESTRING (37.6844009 55.6724998, 37.6850646 55.6729719, 37.6860118 55.6732942, 37.6861195 55.6733308, 37.686826 55.673402, 37.687386 55.673553, 37.6878912 55.6736892, 37.6886993 55.6738544, 37.6891199 55.6738844, 37.689447 55.6739078, 37.69086 55.6742767, 37.6910237 55.6742887, 37.6913137 55.6742023, 37.691434 55.674172)",,,,,,,
1673699231,834300805,0,"[355352923, 265423982]",cycleway,False,594.13,"LINESTRING (37.4663602 55.6709209, 37.466445 55.6708129, 37.4664846 55.6707238, 37.4664983 55.670664, 37.4664599 55.6705935, 37.4664114 55.6705177, 37.4662819 55.6704319, 37.4660892 55.670358, 37.4659209 55.6702773, 37.4658871 55.6700834, 37.4657306 55.6698832, 37.4656768 55.6698254, 37.4653951 55.6697536, 37.4650016 55.669503, 37.4641557 55.66902, 37.4637833 55.6688773, 37.4636244 55.6688039, 37.4633672 55.6686939, 37.4632359 55.6686522, 37.4630101 55.6686604, 37.4629106 55.6686508, 37.462839 55.6685917, 37.4626932 55.6683203, 37.4624306 55.6681347, 37.4621038 55.6678535, 37.4621984 55.6676105, 37.4625759 55.666813, 37.46257 55.6667545)",,,,,,,
1738290546,5026584960,0,514532020,cycleway,False,0.109,"LINESTRING (37.6806778 55.8880386, 37.6806771 55.8880395)",,,,,,,
1738290546,1738290539,0,302552645,path,False,21.187,"LINESTRING (37.6806778 55.8880386, 37.6807882 55.8878584)",,,,,,,
1738290548,5026584973,0,514532020,cycleway,False,2.114,"LINESTRING (37.6806472 55.8881993, 37.6806422 55.8881805)",,,,,,,
1738290548,5026585015,0,514532021,path,False,19.138,"LINESTRING (37.6806472 55.8881993, 37.680682 55.8883703)",,,,,,,
1738290557,5026584980,0,514532025,cycleway,False,2.572,"LINESTRING (37.6808052 55.8888111, 37.6807717 55.8887976)",,,,,,,
1738290557,1738290559,0,514532023,path,False,8.038,"LINESTRING (37.6808052 55.8888111, 37.6808264 55.8888824)",,,,,,,
1738290572,5026584936,0,514532018,cycleway,False,1.192,"LINESTRING (37.6809494 55.8892898, 37.6809373 55.8892815)",,,,,,,
1738290572,1738290574,0,302552644,path,False,10.137,"LINESTRING (37.6809494 55.8892898, 37.6808557 55.8893643)",,,,,,,
1738290581,1738290594,0,161869956,cycleway,False,22.676,"LINESTRING (37.680657 55.8895214, 37.6806898 55.8897245)",,,,,,,
1738290581,1738290574,0,302552644,path,False,21.417,"LINESTRING (37.680657 55.8895214, 37.6808557 55.8893643)",,,,,,,
1738290594,1738290581,0,161869956,cycleway,False,22.676,"LINESTRING (37.6806898 55.8897245, 37.680657 55.8895214)",,,,,,,
1738290594,1738290602,0,161869956,cycleway,False,13.815,"LINESTRING (37.6806898 55.8897245, 37.6807234 55.8898473)",,,,,,,
1738290602,1738290594,0,161869956,cycleway,False,13.815,"LINESTRING (37.6807234 55.8898473, 37.6806898 55.8897245)",,,,,,,
1738290602,5030779893,0,302552643,path,False,1.466,"LINESTRING (37.6807234 55.8898473, 37.680729 55.8898601)",,,,,,,
1738290617,1738290623,0,302552641,cycleway,False,16.579,"LINESTRING (37.6822575 55.8902457, 37.6823848 55.8903766)",,,,,,,
1738290617,1738290615,0,302552643,path,False,8.688,"LINESTRING (37.6822575 55.8902457, 37.6821462 55.8901987)",,,,,,,
1738290623,1738290631,0,302552641,cycleway,False,19.504,"LINESTRING (37.6823848 55.8903766, 37.6824962 55.8905405)",,,,,,,
1738290623,1738290617,0,302552641,cycleway,False,16.579,"LINESTRING (37.6823848 55.8903766, 37.6822575 55.8902457)",,,,,,,
1738290631,1738290653,0,302552641,cycleway,False,19.327,"LINESTRING (37.6824962 55.8905405, 37.6825898 55.8907062)",,,,,,,
1738290631,1738290623,0,302552641,cycleway,False,19.504,"LINESTRING (37.6824962 55.8905405, 37.6823848 55.8903766)",,,,,,,
1738290653,1738290668,0,302552641,cycleway,False,11.338,"LINESTRING (37.6825898 55.8907062, 37.6826693 55.8907979)",,,,,,,
1738290653,1738290631,0,302552641,cycleway,False,19.327,"LINESTRING (37.6825898 55.8907062, 37.6824962 55.8905405)",,,,,,,
1738290668,1738290653,0,302552641,cycleway,False,11.338,"LINESTRING (37.6826693 55.8907979, 37.6825898 55.8907062)",,,,,,,
1738290668,1738290672,0,161869977,path,False,16.534,"LINESTRING (37.6826693 55.8907979, 37.6829002 55.890871)",,,,,,,
1738714639,1750320451,0,"[163312679, 163312662, 161921167]",cycleway,False,1012.3109999999997,"LINESTRING (37.6917127 55.8878118, 37.6918485 55.8877394, 37.6922787 55.8876211, 37.6925899 55.8876003, 37.6927184 55.8875538, 37.6928554 55.8874946, 37.6930981 55.8873953, 37.6932511 55.8873775, 37.6934978 55.8873969, 37.6938393 55.8874805, 37.6938775 55.8874898, 37.6941401 55.887517, 37.6942914 55.8875138, 37.6943856 55.8874786, 37.6945712 55.8874001, 37.6947254 55.8873777, 37.6947822 55.8873777, 37.694869 55.8873972, 37.694968 55.8873953, 37.6950965 55.8873969, 37.6953078 55.8873617, 37.6954648 55.8873601, 37.6956618 55.8873921, 37.6957959 55.8873793, 37.6961671 55.8873249, 37.6963402 55.8873214, 37.6965525 55.8873329, 37.6967866 55.8873313, 37.6976914 55.8873068, 37.6979542 55.8873073, 37.698077 55.8873409, 37.6982768 55.8874658, 37.6983711 55.8875779, 37.6984367 55.8877972, 37.6985509 55.8881318, 37.6985595 55.8882487, 37.6985566 55.8883416, 37.6985767 55.8883781, 37.6986165 55.8884094, 37.6986887 55.8884375, 37.6987695 55.8884539, 37.6988842 55.888454, 37.6993683 55.8884412, 37.6995216 55.8884312, 37.6996215 55.8883976, 37.6996643 55.8883512, 37.6996815 55.8882823, 37.6996643 55.8882343, 37.6995587 55.8881062, 37.6995268 55.8880223, 37.6995225 55.8879126, 37.6995311 55.8877325, 37.6995454 55.8876116, 37.6995482 55.8875363, 37.6995796 55.8874779, 37.6996481 55.8874427, 37.6998598 55.8874191, 37.7000941 55.8873929, 37.7002557 55.8873817, 37.7004223 55.8873791, 37.7005026 55.8873934, 37.7005777 55.8874245, 37.7007535 55.887508, 37.7008653 55.8875605, 37.7009011 55.8875892, 37.7009258 55.8876273, 37.7009337 55.887747, 37.7009213 55.8878447, 37.7009508 55.887965, 37.7009452 55.8881393, 37.7009633 55.8881917, 37.7009943 55.8882414, 37.7010747 55.888375, 37.7010827 55.8884429, 37.7010705 55.8884957, 37.7010495 55.8885656, 37.7010354 55.8886624, 37.701041 55.8887496, 37.7010778 55.8888487, 37.7010919 55.8889336, 37.7010832 55.8890073, 37.7010014 55.8891659, 37.7009374 55.8893216, 37.7009129 55.8893625)",,,,,,,
