u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,width,est_width,access,bridge,tunnel,area,service
5288062505,5288062506,0,550268798,False,2,Carrer de Pujades,cycleway,,13.289,"LINESTRING (2.1878562 41.3922779, 2.1877449 41.3921924)",2.5,,,,,,
5288062505,2767286502,0,550268798,False,2,Carrer de Pujades,cycleway,,10.652,"LINESTRING (2.1878562 41.3922779, 2.1879428 41.3923483)",2.5,,,,,,
5288062506,7866434026,0,550268798,False,2,Carrer de Pujades,cycleway,,59.224,"LINESTRING (2.1877449 41.3921924, 2.1872469 41.3918128)",2.5,,,,,,
5288062506,5288062505,0,550268798,False,2,Carrer de Pujades,cycleway,,13.289,"LINESTRING (2.1877449 41.3921924, 2.1878562 41.3922779)",2.5,,,,,,
5288062507,5216444739,0,550268798,False,2,Carrer de Pujades,cycleway,,18.444,"LINESTRING (2.188186 41.3924673, 2.1879959 41.3923826)",2.5,,,,,,
5288062507,5314940929,0,702326824,False,,,cycleway,,69.579,"LINESTRING (2.188186 41.3924673, 2.1887912 41.3928979)",2.5,,,,,,
5290018842,7326556526,0,547474632,False,,,cycleway,,15.595,"LINESTRING (2.2114092 41.4036176, 2.2115407 41.4037173)",,,,,,,
5290018842,7326556514,0,547474632,False,,,cycleway,,22.03,"LINESTRING (2.2114092 41.4036176, 2.2112227 41.4034773)",,,,,,,
5290018843,7323678736,0,547474632,False,,,cycleway,,17.541,"LINESTRING (2.2102874 41.402774, 2.2104359 41.4028857)",,,,,,,
5290018843,5290018844,0,547474632,False,,,cycleway,,7.083,"LINESTRING (2.2102874 41.402774, 2.2102295 41.4027274)",,,,,,,
5290018844,7323678740,0,271495703,False,2,Carrer de Bac de Roda,cycleway,,13.313,"LINESTRING (2.2102295 41.4027274, 2.2101207 41.402815)",2.5,,,,,,
5290018844,2767286525,0,271495703,False,2,Carrer de Bac de Roda,cycleway,,4.169,"LINESTRING (2.2102295 41.4027274, 2.2102639 41.4027002)",2.5,,,,,,
5290018844,5290018843,0,547474632,False,,,cycleway,,7.083,"LINESTRING (2.2102295 41.4027274, 2.2102874 41.402774)",,,,,,,
5290018844,7323678746,0,547474632,False,,,cycleway,,10.191,"LINESTRING (2.2102295 41.4027274, 2.2101435 41.4026623)",,,,,,,
5290018845,2764488537,0,271483593,False,2,Carrer de la Selva de Mar,cycleway,,4.0,"LINESTRING (2.2137474 41.4053785, 2.2137811 41.4053529)",2.5,,,,,,
5290018845,7326548163,0,271483593,False,2,Carrer de la Selva de Mar,cycleway,,12.473,"LINESTRING (2.2137474 41.4053785, 2.2136423 41.4054583)",2.5,,,,,,
5290018845,5290018846,0,547474632,False,,,cycleway,,7.918,"LINESTRING (2.2137474 41.4053785, 2.2136817 41.4053271)",,,,,,,
5290018845,5393693760,0,784307494,True,,,cycleway,,5.501,"LINESTRING (2.2137474 41.4053785, 2.2138024 41.4054058)",,,,,,,
5290018846,5290018845,0,547474632,False,,,cycleway,,7.918,"LINESTRING (2.2136817 41.4053271, 2.2137474 41.4053785)",,,,,,,
5290018846,5393693769,0,547474632,False,,,cycleway,,11.272,"LINESTRING (2.2136817 41.4053271, 2.2135859 41.4052556)",,,,,,,
5290018847,7323678756,0,547474632,False,,,cycleway,,16.572,"LINESTRING (2.209149 41.4019092, 2.2092888 41.4020151)",,,,,,,
5290018847,7323678763,0,547474632,False,,,cycleway,,15.495,"LINESTRING (2.209149 41.4019092, 2.2090168 41.4018113)",,,,,,,
5290018848,7326556499,0,547474632,False,,,cycleway,,16.823,"LINESTRING (2.2125343 41.4044707, 2.2126773 41.4045774)",,,,,,,
5290018848,7326556506,0,547474632,False,,,cycleway,,15.553,"LINESTRING (2.2125343 41.4044707, 2.2124031 41.4043713)",,,,,,,
5290018849,5290018851,0,547474632,False,,,cycleway,,14.637,"LINESTRING (2.2069259 41.40043, 2.207057 41.4003425)",,,,,,,
5290018849,5216417455,0,547474632,False,,,cycleway,,8.582,"LINESTRING (2.2069259 41.40043, 2.2068561 41.4003733)",,,,,,,
5290018849,7323725795,0,785188737,False,,Carrer de Bilbao,cycleway,,23.232,"LINESTRING (2.2069259 41.40043, 2.20672 41.4005707)",,,,,,,
5290018850,7323678772,0,547474632,False,,,cycleway,,15.972,"LINESTRING (2.2080362 41.4010855, 2.2081725 41.4011864)",,,,,,,
5290018850,7323678779,0,547474632,False,,,cycleway,,15.339,"LINESTRING (2.2080362 41.4010855, 2.2079069 41.4009874)",,,,,,,
5290018851,7323725789,0,547474632,False,,,cycleway,,6.536,"LINESTRING (2.207057 41.4003425, 2.2071121 41.4003843)",,,,,,,
5290018851,5290018849,0,547474632,False,,,cycleway,,14.637,"LINESTRING (2.207057 41.4003425, 2.2069259 41.40043)",,,,,,,
5290018851,6615014011,0,600804537,False,,,cycleway,,2.71,"LINESTRING (2.207057 41.4003425, 2.2070786 41.4003243)",,,,,,,
5306346687,3743065781,0,72065623,True,,,cycleway,,3.997,"LINESTRING (2.1681223 41.3796609, 2.168094 41.3796319)",,,,,,,
5306346688,2435593701,0,72065623,True,,,cycleway,,5.565,"LINESTRING (2.168305 41.379705, 2.1682383 41.3797046)",,,,,,,
5306346689,2435593707,0,72065623,True,,,cycleway,,4.351,"LINESTRING (2.168081 41.3796048, 2.1680754 41.3795659)",,,,,,,
5306346690,3867021070,0,72065623,True,,,cycleway,,3.513,"LINESTRING (2.1684145 41.3796841, 2.1683756 41.3796962)",,,,,,,
5306386378,2435593701,0,370606291,False,,,cycleway,,3.984,"LINESTRING (2.1682401 41.3797404, 2.1682383 41.3797046)",,,no,,,,
5306386386,4397168769,0,370605628,False,,,cycleway,,2.865,"LINESTRING (2.1705182 41.3778174, 2.1704843 41.3778215)",,,no,,,,
5308938572,1379023477,0,294798029,False,2,Carrer de Provença,cycleway,,13.312,"LINESTRING (2.1743924 41.4043694, 2.1742792 41.404285)",1.5,2.5,,,,,
5308938572,5308946959,0,294798029,False,2,Carrer de Provença,cycleway,,9.229,"LINESTRING (2.1743924 41.4043694, 2.1744709 41.4044279)",1.5,2.5,,,,,
5308938572,5308938978,0,511299257,False,,,cycleway,,3.736,"LINESTRING (2.1743924 41.4043694, 2.1743595 41.4043922)",,,,,,,
5308938978,5308946958,0,511299257,False,,,cycleway,,3.121,"LINESTRING (2.1743595 41.4043922, 2.1743316 41.4044109)",,,,,,,
5308938978,5308938572,0,511299257,False,,,cycleway,,3.736,"LINESTRING (2.1743595 41.4043922, 2.1743924 41.4043694)",,,,,,,
5308946958,5001734917,0,511299257,False,,,cycleway,,13.924,"LINESTRING (2.1743316 41.4044109, 2.1743283 41.4045361)",,,,,,,
5308946958,5308938978,0,511299257,False,,,cycleway,,3.121,"LINESTRING (2.1743316 41.4044109, 2.1743595 41.4043922)",,,,,,,
5308946959,5308938572,0,294798029,False,2,Carrer de Provença,cycleway,,9.229,"LINESTRING (2.1744709 41.4044279, 2.1743924 41.4043694)",1.5,2.5,,,,,
5308946959,426890143,0,294798029,False,2,Carrer de Provença,cycleway,,3.814,"LINESTRING (2.1744709 41.4044279, 2.1745033 41.4044521)",1.5,2.5,,,,,
5308946959,4553139862,0,456638730,True,1,Carrer de la Marina,cycleway,,3.093,"LINESTRING (2.1744709 41.4044279, 2.1744454 41.4044481)",2,3,,,,,
5310086562,6744821149,0,549717855,True,,,cycleway,,80.549,"LINESTRING (2.1745003 41.4096843, 2.1751997 41.4101839)",,,,,,,
5313399233,5314976352,0,72046124,False,2,Passeig de Colom,cycleway,,4.899,"LINESTRING (2.1774635 41.3755796, 2.177506 41.3755492)",1,,,,,,
5313399233,5313399234,0,72046124,False,2,Passeig de Colom,cycleway,,4.773,"LINESTRING (2.1774635 41.3755796, 2.1774408 41.375619)",1,,,,,,
5313399234,5313399233,0,72046124,False,2,Passeig de Colom,cycleway,,4.773,"LINESTRING (2.1774408 41.375619, 2.1774635 41.3755796)",1,,,,,,
5313399234,5313399235,0,72046124,False,2,Passeig de Colom,cycleway,,4.299,"LINESTRING (2.1774408 41.375619, 2.177425 41.3756558)",1,,,,,,
5313399235,5313399234,0,72046124,False,2,Passeig de Colom,cycleway,,4.299,"LINESTRING (2.177425 41.3756558, 2.1774408 41.375619)",1,,,,,,
5313399235,5313399236,0,72046124,False,2,Passeig de Colom,cycleway,,3.847,"LINESTRING (2.177425 41.3756558, 2.177418 41.37569)",1,,,,,,
5313399236,5313399235,0,72046124,False,2,Passeig de Colom,cycleway,,3.847,"LINESTRING (2.177418 41.37569, 2.177425 41.3756558)",1,,,,,,
5313399236,5313399237,0,72046124,False,2,Passeig de Colom,cycleway,,5.878,"LINESTRING (2.177418 41.37569, 2.177425 41.3757426)",1,,,,,,
5313399237,5313399236,0,72046124,False,2,Passeig de Colom,cycleway,,5.878,"LINESTRING (2.177425 41.3757426, 2.177418 41.37569)",1,,,,,,
5313399237,5313399238,0,72046124,False,2,Passeig de Colom,cycleway,,4.441,"LINESTRING (2.177425 41.3757426, 2.1774337 41.375782)",1,,,,,,
5313399238,5313399237,0,72046124,False,2,Passeig de Colom,cycleway,,4.441,"LINESTRING (2.1774337 41.375782, 2.177425 41.3757426)",1,,,,,,
5313399238,5313399239,0,72046124,False,2,Passeig de Colom,cycleway,,5.824,"LINESTRING (2.1774337 41.375782, 2.1774478 41.3758333)",1,,,,,,
5313399239,5313399238,0,72046124,False,2,Passeig de Colom,cycleway,,5.824,"LINESTRING (2.1774478 41.3758333, 2.1774337 41.375782)",1,,,,,,
5313399239,5313399240,0,72046124,False,2,Passeig de Colom,cycleway,,6.219,"LINESTRING (2.1774478 41.3758333, 2.1774775 41.3758846)",1,,,,,,
5313399240,5313399239,0,72046124,False,2,Passeig de Colom,cycleway,,6.219,"LINESTRING (2.1774775 41.3758846, 2.1774478 41.3758333)",1,,,,,,
5313399240,5313399241,0,72046124,False,2,Passeig de Colom,cycleway,,5.527,"LINESTRING (2.1774775 41.3758846, 2.1775078 41.3759288)",1,,,,,,
5313399241,5313399240,0,72046124,False,2,Passeig de Colom,cycleway,,5.527,"LINESTRING (2.1775078 41.3759288, 2.1774775 41.3758846)",1,,,,,,
5313399241,5313399242,0,72046124,False,2,Passeig de Colom,cycleway,,6.395,"LINESTRING (2.1775078 41.3759288, 2.1775529 41.3759753)",1,,,,,,
5313399242,5313399241,0,72046124,False,2,Passeig de Colom,cycleway,,6.395,"LINESTRING (2.1775529 41.3759753, 2.1775078 41.3759288)",1,,,,,,
5313399242,5313399243,0,72046124,False,2,Passeig de Colom,cycleway,,6.815,"LINESTRING (2.1775529 41.3759753, 2.1776107 41.3760186)",1,,,,,,
5313399243,5313399242,0,72046124,False,2,Passeig de Colom,cycleway,,6.815,"LINESTRING (2.1776107 41.3760186, 2.1775529 41.3759753)",1,,,,,,
5313399243,5313399244,0,72046124,False,2,Passeig de Colom,cycleway,,6.662,"LINESTRING (2.1776107 41.3760186, 2.1776737 41.3760554)",1,,,,,,
5313399244,5313399243,0,72046124,False,2,Passeig de Colom,cycleway,,6.662,"LINESTRING (2.1776737 41.3760554, 2.1776107 41.3760186)",1,,,,,,
5313399244,5313399245,0,72046124,False,2,Passeig de Colom,cycleway,,7.848,"LINESTRING (2.1776737 41.3760554, 2.1777578 41.376087)",1,,,,,,
5313399245,5313399244,0,72046124,False,2,Passeig de Colom,cycleway,,7.848,"LINESTRING (2.1777578 41.376087, 2.1776737 41.3760554)",1,,,,,,
5313399245,5313399246,0,72046124,False,2,Passeig de Colom,cycleway,,6.028,"LINESTRING (2.1777578 41.376087, 2.1778244 41.376108)",1,,,,,,
5313399246,5313399245,0,72046124,False,2,Passeig de Colom,cycleway,,6.028,"LINESTRING (2.1778244 41.376108, 2.1777578 41.376087)",1,,,,,,
5313399246,5313399247,0,72046124,False,2,Passeig de Colom,cycleway,,9.657,"LINESTRING (2.1778244 41.376108, 2.1779321 41.3761398)",1,,,,,,
5313399247,5313399246,0,72046124,False,2,Passeig de Colom,cycleway,,9.657,"LINESTRING (2.1779321 41.3761398, 2.1778244 41.376108)",1,,,,,,
5313399247,5313399248,0,72046124,False,2,Passeig de Colom,cycleway,,18.653,"LINESTRING (2.1779321 41.3761398, 2.1780709 41.3762713)",1,,,,,,
5313399248,5313399247,0,72046124,False,2,Passeig de Colom,cycleway,,18.653,"LINESTRING (2.1780709 41.3762713, 2.1779321 41.3761398)",1,,,,,,
5313399248,856511238,0,709510551,False,1,Passeig de Colom,cycleway,,5.863,"LINESTRING (2.1780709 41.3762713, 2.178105 41.3763174)",1,,,,,,
5314940927,5314940928,0,550268797,False,,,cycleway,,25.733,"LINESTRING (2.1888726 41.3929599, 2.1888686 41.3931913)",2.5,,,,,,
5314940927,5314940929,0,550268797,False,,,cycleway,,9.677,"LINESTRING (2.1888726 41.3929599, 2.1887912 41.3928979)",2.5,,,,,,
5314940928,4839261499,0,550268797,False,,,cycleway,,6.156,"LINESTRING (2.1888686 41.3931913, 2.1889125 41.3932358)",2.5,,,,,,
5314940928,5314940927,0,550268797,False,,,cycleway,,25.733,"LINESTRING (2.1888686 41.3931913, 2.1888726 41.3929599)",2.5,,,,,,
5314940929,5314940927,0,550268797,False,,,cycleway,,9.677,"LINESTRING (2.1887912 41.3928979, 2.1888726 41.3929599)",2.5,,,,,,
5314940929,7862503746,0,550269282,False,,,cycleway,,2.669,"LINESTRING (2.1887912 41.3928979, 2.1888131 41.3928804)",2.5,,,,,,
5314940929,5288062507,0,702326824,False,,,cycleway,,69.579,"LINESTRING (2.1887912 41.3928979, 2.188186 41.3924673)",2.5,,,,,,
5314944339,2767286497,0,550269282,False,,,cycleway,,9.27,"LINESTRING (2.1892286 41.392883, 2.1893187 41.3929318)",2.5,,,,,,
5314944339,5314944341,0,550269282,False,,,cycleway,,2.649,"LINESTRING (2.1892286 41.392883, 2.1891975 41.3928878)",2.5,,,,,,
5314944340,5314944341,0,550269282,False,,,cycleway,,21.821,"LINESTRING (2.188936 41.3928928, 2.1891975 41.3928878)",2.5,,,,,,
5314944340,5314944342,0,550269282,False,,,cycleway,,8.424,"LINESTRING (2.188936 41.3928928, 2.1888582 41.3928445)",2.5,,,,,,
5314944341,5314944339,0,550269282,False,,,cycleway,,2.649,"LINESTRING (2.1891975 41.3928878, 2.1892286 41.392883)",2.5,,,,,,
5314944341,5314944340,0,550269282,False,,,cycleway,,21.821,"LINESTRING (2.1891975 41.3928878, 2.188936 41.3928928)",2.5,,,,,,
5314944342,5314944340,0,550269282,False,,,cycleway,,8.424,"LINESTRING (2.1888582 41.3928445, 2.188936 41.3928928)",2.5,,,,,,
5314944342,7862503746,0,550269282,False,,,cycleway,,5.485,"LINESTRING (2.1888582 41.3928445, 2.1888131 41.3928804)",2.5,,,,,,
5314976332,4235345571,0,767720902,False,2,Passeig de Colom,cycleway,,3.403,"LINESTRING (2.1758397 41.3742536, 2.1758043 41.3742384)",1,,,,,,
5314976332,5314976333,0,767720902,False,2,Passeig de Colom,cycleway,,2.827,"LINESTRING (2.1758397 41.3742536, 2.1758695 41.3742657)",1,,,,,,
5314976333,5314976332,0,767720902,False,2,Passeig de Colom,cycleway,,2.827,"LINESTRING (2.1758695 41.3742657, 2.1758397 41.3742536)",1,,,,,,
5314976333,5314976334,0,767720902,False,2,Passeig de Colom,cycleway,,4.134,"LINESTRING (2.1758695 41.3742657, 2.1759137 41.3742825)",1,,,,,,
5314976334,5314976333,0,767720902,False,2,Passeig de Colom,cycleway,,4.134,"LINESTRING (2.1759137 41.3742825, 2.1758695 41.3742657)",1,,,,,,
5314976334,5314976335,0,767720902,False,2,Passeig de Colom,cycleway,,3.575,"LINESTRING (2.1759137 41.3742825, 2.1759541 41.3742932)",1,,,,,,
5314976335,5314976334,0,767720902,False,2,Passeig de Colom,cycleway,,3.575,"LINESTRING (2.1759541 41.3742932, 2.1759137 41.3742825)",1,,,,,,
5314976335,5314976336,0,767720902,False,2,Passeig de Colom,cycleway,,4.531,"LINESTRING (2.1759541 41.3742932, 2.1760051 41.3743072)",1,,,,,,
5314976336,5314976335,0,767720902,False,2,Passeig de Colom,cycleway,,4.531,"LINESTRING (2.1760051 41.3743072, 2.1759541 41.3742932)",1,,,,,,
5314976336,5314976337,0,767720902,False,2,Passeig de Colom,cycleway,,5.627,"LINESTRING (2.1760051 41.3743072, 2.1760716 41.3743156)",1,,,,,,
5314976337,5314976336,0,767720902,False,2,Passeig de Colom,cycleway,,5.627,"LINESTRING (2.1760716 41.3743156, 2.1760051 41.3743072)",1,,,,,,
5314976337,5314976338,0,767720902,False,2,Passeig de Colom,cycleway,,5.296,"LINESTRING (2.1760716 41.3743156, 2.176135 41.3743179)",1,,,,,,
5314976338,5314976337,0,767720902,False,2,Passeig de Colom,cycleway,,5.296,"LINESTRING (2.176135 41.3743179, 2.1760716 41.3743156)",1,,,,,,
5314976338,5314976339,0,767720902,False,2,Passeig de Colom,cycleway,,4.16,"LINESTRING (2.176135 41.3743179, 2.1761848 41.3743161)",1,,,,,,
5314976339,5314976338,0,767720902,False,2,Passeig de Colom,cycleway,,4.16,"LINESTRING (2.1761848 41.3743161, 2.176135 41.3743179)",1,,,,,,
5314976339,5314976340,0,767720902,False,2,Passeig de Colom,cycleway,,5.261,"LINESTRING (2.1761848 41.3743161, 2.1762476 41.3743119)",1,,,,,,
5314976340,5314976339,0,767720902,False,2,Passeig de Colom,cycleway,,5.261,"LINESTRING (2.1762476 41.3743119, 2.1761848 41.3743161)",1,,,,,,
5314976340,5314976341,0,767720902,False,2,Passeig de Colom,cycleway,,5.24,"LINESTRING (2.1762476 41.3743119, 2.1763097 41.3743049)",1,,,,,,
5314976341,5314976340,0,767720902,False,2,Passeig de Colom,cycleway,,5.24,"LINESTRING (2.1763097 41.3743049, 2.1762476 41.3743119)",1,,,,,,
5314976341,5314976342,0,767720902,False,2,Passeig de Colom,cycleway,,4.498,"LINESTRING (2.1763097 41.3743049, 2.176362 41.3742951)",1,,,,,,
5314976342,5314976341,0,767720902,False,2,Passeig de Colom,cycleway,,4.498,"LINESTRING (2.176362 41.3742951, 2.1763097 41.3743049)",1,,,,,,
5314976342,5314976343,0,767720902,False,2,Passeig de Colom,cycleway,,2.815,"LINESTRING (2.176362 41.3742951, 2.1763931 41.3742853)",1,,,,,,
5314976343,5314976342,0,767720902,False,2,Passeig de Colom,cycleway,,2.815,"LINESTRING (2.1763931 41.3742853, 2.176362 41.3742951)",1,,,,,,
5314976343,5314976344,0,767720902,False,2,Passeig de Colom,cycleway,,3.782,"LINESTRING (2.1763931 41.3742853, 2.1764347 41.3742718)",1,,,,,,
5314976344,5314976343,0,767720902,False,2,Passeig de Colom,cycleway,,3.782,"LINESTRING (2.1764347 41.3742718, 2.1763931 41.3742853)",1,,,,,,
5314976344,5314976345,0,767720902,False,2,Passeig de Colom,cycleway,,3.712,"LINESTRING (2.1764347 41.3742718, 2.176472 41.3742536)",1,,,,,,
5314976345,5314976346,0,767720901,False,2,Passeig de Colom,cycleway,,8.38,"LINESTRING (2.176472 41.3742536, 2.1765291 41.3743156)",1,,,,,,
5314976345,5314976344,0,767720902,False,2,Passeig de Colom,cycleway,,3.712,"LINESTRING (2.176472 41.3742536, 2.1764347 41.3742718)",1,,,,,,
5314976346,5314976345,0,767720901,False,2,Passeig de Colom,cycleway,,8.38,"LINESTRING (2.1765291 41.3743156, 2.176472 41.3742536)",1,,,,,,
5314976346,7167892124,0,767720901,False,2,Passeig de Colom,cycleway,,8.515,"LINESTRING (2.1765291 41.3743156, 2.1765873 41.3743785)",1,,,,,,
5314976347,7167892124,0,72046124,False,2,Passeig de Colom,cycleway,,9.203,"LINESTRING (2.1766641 41.3744379, 2.1765873 41.3743785)",1,,,,,,
5314976347,5314976348,0,72046124,False,2,Passeig de Colom,cycleway,,21.302,"LINESTRING (2.1766641 41.3744379, 2.1768012 41.3745995)",1,,,,,,
5314976348,5314976347,0,72046124,False,2,Passeig de Colom,cycleway,,21.302,"LINESTRING (2.1768012 41.3745995, 2.1766641 41.3744379)",1,,,,,,
5314976348,5314976349,0,72046124,False,2,Passeig de Colom,cycleway,,96.806,"LINESTRING (2.1768012 41.3745995, 2.1774015 41.3753445)",1,,,,,,
5314976349,5314976348,0,72046124,False,2,Passeig de Colom,cycleway,,96.806,"LINESTRING (2.1774015 41.3753445, 2.1768012 41.3745995)",1,,,,,,
5314976349,5314976350,0,72046124,False,2,Passeig de Colom,cycleway,,19.225,"LINESTRING (2.1774015 41.3753445, 2.177523 41.3754914)",1,,,,,,
5314976349,1401272505,0,126397537,False,,,cycleway,,7.825,"LINESTRING (2.1774015 41.3753445, 2.177321 41.3753806)",,,,,,,
5314976349,1401272502,0,126397537,False,,,cycleway,,6.872,"LINESTRING (2.1774015 41.3753445, 2.1774722 41.3753128)",,,,,,,
5314976350,5314976349,0,72046124,False,2,Passeig de Colom,cycleway,,19.225,"LINESTRING (2.177523 41.3754914, 2.1774015 41.3753445)",1,,,,,,
5314976350,5314976351,0,72046124,False,2,Passeig de Colom,cycleway,,4.654,"LINESTRING (2.177523 41.3754914, 2.1775483 41.3755287)",1,,,,,,
5314976351,5314976350,0,72046124,False,2,Passeig de Colom,cycleway,,4.654,"LINESTRING (2.1775483 41.3755287, 2.177523 41.3754914)",1,,,,,,
5314976351,5314976352,0,72046124,False,2,Passeig de Colom,cycleway,,4.202,"LINESTRING (2.1775483 41.3755287, 2.177506 41.3755492)",1,,,,,,
5314976352,5314976351,0,72046124,False,2,Passeig de Colom,cycleway,,4.202,"LINESTRING (2.177506 41.3755492, 2.1775483 41.3755287)",1,,,,,,
5314976352,5313399233,0,72046124,False,2,Passeig de Colom,cycleway,,4.899,"LINESTRING (2.177506 41.3755492, 2.1774635 41.3755796)",1,,,,,,
5315385232,6744821147,0,474202255,False,,,cycleway,,26.061,"LINESTRING (2.1754221 41.4102865, 2.1756427 41.4101205)",,,,,,,
5315385232,5277854768,0,718177940,False,,,cycleway,,4.535,"LINESTRING (2.1754221 41.4102865, 2.175384 41.4103156)",,,,,,,
5332985287,5332985288,0,552352872,False,,,cycleway,,4.639,"LINESTRING (2.1963136 41.4223079, 2.1962625 41.4223244)",,,,,,,
5332985288,5332985287,0,552352872,False,,,cycleway,,4.639,"LINESTRING (2.1962625 41.4223244, 2.1963136 41.4223079)",,,,,,,
5332985288,4375474845,0,552352872,False,,,cycleway,,15.681,"LINESTRING (2.1962625 41.4223244, 2.1961094 41.4224063)",,,,,,,
5344717233,4675068966,0,473385647,False,,,cycleway,,5.684,"LINESTRING (2.1678003 41.4076609, 2.1677431 41.4076331)",,,,,,,
5344717233,4675111320,0,473385647,False,,,cycleway,,99.298,"LINESTRING (2.1678003 41.4076609, 2.1687337 41.4082153)",,,,,,,
5344717233,5344717235,0,831182081,True,,,cycleway,,6.629,"LINESTRING (2.1678003 41.4076609, 2.167858 41.4076199)",,,,,,,
5344717234,5344717241,0,831182081,True,,,cycleway,,56.731,"LINESTRING (2.1704811 41.4055957, 2.170958 41.4052319)",,,,,,,
5344717235,6744499309,0,831182081,True,,,cycleway,,78.055,"LINESTRING (2.167858 41.4076199, 2.168487 41.4071001)",,,,,,,
5344717236,426890145,0,294798029,False,2,Carrer de Provença,cycleway,,4.743,"LINESTRING (2.1732399 41.4035105, 2.1731996 41.4034804)",1.5,2.5,,,,,
5344717236,5277252210,0,294798029,False,2,Carrer de Provença,cycleway,,1.866,"LINESTRING (2.1732399 41.4035105, 2.1732558 41.4035223)",1.5,2.5,,,,,
5344717237,5344717250,0,831182081,True,,,cycleway,,6.693,"LINESTRING (2.1658374 41.4090996, 2.1658945 41.4090573)",,,,,,,
5344717238,6996426285,0,553732370,True,,,cycleway,,18.453,"LINESTRING (2.1621864 41.4125317, 2.1623048 41.4123915)",,,,,,,
5344717239,6863893108,0,831182081,True,,,cycleway,,65.225,"LINESTRING (2.1726527 41.403957, 2.1732019 41.4035394)",,,,,,,
5344717240,5344717239,0,831182081,True,,,cycleway,,64.392,"LINESTRING (2.1721084 41.4043677, 2.1726527 41.403957)",,,,,,,
5344717241,5344717240,0,831182081,True,,,cycleway,,135.794,"LINESTRING (2.170958 41.4052319, 2.1721084 41.4043677)",,,,,,,
5344717242,5946239217,0,831182081,True,,,cycleway,,22.283,"LINESTRING (2.1642833 41.4102722, 2.1644717 41.4101301)",,,,,,,
5344717243,5344717238,0,553732370,True,,,cycleway,,4.726,"LINESTRING (2.1621998 41.412573, 2.1621864 41.4125317)",,,,,,,
5344717244,5946239244,0,553732370,True,,,cycleway,,22.052,"LINESTRING (2.1637112 41.4107324, 2.1638731 41.4105756)",,,,,,,
5344717245,5344717237,0,831182081,True,,,cycleway,,78.777,"LINESTRING (2.1651714 41.409602, 2.1658374 41.4090996)",,,,,,,
5344717246,6744499311,0,831182081,True,,,cycleway,,21.132,"LINESTRING (2.1686938 41.4069443, 2.1688724 41.4068095)",,,,,,,
5344717247,5344717244,0,553732370,True,,,cycleway,,205.806,"LINESTRING (2.1623869 41.4122942, 2.1637112 41.4107324)",,,,,,,
5344717247,7761512783,0,296827096,True,,Ronda del Guinardó,primary_link,20,36.027,"LINESTRING (2.1623869 41.4122942, 2.1627832 41.4121652)",,,,,,,
5344717248,5946239216,0,553732370,True,,,cycleway,,17.197,"LINESTRING (2.1639832 41.410486, 2.1641326 41.4103794)",,,,,,,
5344717249,6744508827,0,831182081,True,,,cycleway,,24.017,"LINESTRING (2.1698362 41.4060823, 2.1700392 41.4059291)",,,,,,,
5344717250,5344717233,0,831182081,True,,,cycleway,,222.197,"LINESTRING (2.1658945 41.4090573, 2.1678003 41.4076609)",,,,,,,
5359784567,2895326568,0,114563665,False,2,Carrer de Josep Pla,cycleway,,3.435,"LINESTRING (2.214985 41.4093584, 2.2150125 41.4093354)",2.5,,,,,,
5359784567,2017213344,0,114563665,False,2,Carrer de Josep Pla,cycleway,,53.304,"LINESTRING (2.214985 41.4093584, 2.214545 41.4097061)",2.5,,,,,,
5363475012,434437189,0,308033675,False,,,cycleway,,42.42,"LINESTRING (2.1888904 41.4227924, 2.1883858 41.4228411)",,,,,,,
5363475012,3133167984,0,308033675,False,,,cycleway,,91.038,"LINESTRING (2.1888904 41.4227924, 2.1899733 41.4226878)",,,,,,,
5393693519,7326548167,0,576384343,True,,,cycleway,,8.161,"LINESTRING (2.2136991 41.4057722, 2.2136104 41.4057412)",,,,,,,
5393693726,5393693758,0,784307494,True,,,cycleway,,25.759,"LINESTRING (2.2139318 41.4056065, 2.2140566 41.4058184)",,,,,,,
5393693737,1297445145,0,114563665,False,2,Carrer de Josep Pla,cycleway,,3.661,"LINESTRING (2.2164903 41.4082366, 2.2165232 41.4082148)",2.5,,,,,,
5393693737,7326548133,0,114563665,False,2,Carrer de Josep Pla,cycleway,,13.421,"LINESTRING (2.2164903 41.4082366, 2.2163782 41.4083232)",2.5,,,,,,
5393693738,2767286489,0,114563665,False,2,Carrer de Josep Pla,cycleway,,15.296,"LINESTRING (2.216568 41.4081826, 2.2167004 41.4080874)",2.5,,,,,,
5393693738,4485343999,0,114563665,False,2,Carrer de Josep Pla,cycleway,,1.095,"LINESTRING (2.216568 41.4081826, 2.2165585 41.4081894)",2.5,,,,,,
5393693747,4485343999,0,114563665,False,2,Carrer de Josep Pla,cycleway,,3.018,"LINESTRING (2.2165324 41.4082082, 2.2165585 41.4081894)",2.5,,,,,,
5393693747,1297445145,0,114563665,False,2,Carrer de Josep Pla,cycleway,,1.062,"LINESTRING (2.2165324 41.4082082, 2.2165232 41.4082148)",2.5,,,,,,
5393693747,243343389,0,559178763,False,2,,cycleway,,7.211,"LINESTRING (2.2165324 41.4082082, 2.2165846 41.4082599)",,,,,,,
5393693747,7326548140,0,559178763,False,2,,cycleway,,10.607,"LINESTRING (2.2165324 41.4082082, 2.2164588 41.4081304)",,,,,,,
