u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,est_width,ref,junction,access,bridge,service,tunnel,area
387127632,387127630,0,"[145409163, 260909934]",True,"['Carrer de Marí', 'Carrer de Peris i Mencheta']",residential,30,243.77999999999997,"LINESTRING (2.1611088 41.4252366, 2.1606529 41.4251446, 2.1601928 41.42505, 2.1607496 41.423687, 2.1607711 41.4236343)",,,,,,,,,,
387127633,387127632,0,145409164,True,Passeig de la Font de la Mulassa,residential,30,160.601,"LINESTRING (2.1617066 41.4238636, 2.1616835 41.4239166, 2.1611088 41.4252366)",,,,,,,,,,
387127633,387127648,0,552867224,True,Carrer de Pedrell,residential,30,68.405,"LINESTRING (2.1617066 41.4238636, 2.1617692 41.4238713, 2.1624361 41.4239533, 2.1625162 41.4239632)",,,,,,,,,,
387127634,387127633,0,145409164,True,Passeig de la Font de la Mulassa,residential,30,165.328,"LINESTRING (2.162297 41.4224442, 2.162233 41.4225982, 2.1620922 41.4229366, 2.1617342 41.4237974, 2.1617066 41.4238636)",,,,,,,,,,
387127634,1588281318,0,"[145409168, 309904247]",False,"['Passeig de la Font de la Mulassa', 'Plaça de la Font de la Mulassa']",residential,30,143.13,"LINESTRING (2.162297 41.4224442, 2.1623249 41.4223676, 2.162575 41.4216811, 2.1626392 41.421505, 2.1630362 41.4216035)",,,,,,,,,,
387127634,387127462,0,309935690,True,Carrer de Montserrat de Casanovas,residential,30,321.34600000000006,"LINESTRING (2.162297 41.4224442, 2.1622413 41.4224341, 2.1613008 41.4222634, 2.1596421 41.4219655, 2.1592076 41.421421, 2.1591711 41.4213752, 2.1591183 41.4213493, 2.159066 41.4213503, 2.1589869 41.4213835)",,,,,,,,,,
387127636,1118502246,0,96559398,False,Carrer dels Agudells,residential,30,100.66499999999999,"LINESTRING (2.1593131 41.4241903, 2.1594943 41.4243258, 2.1595867 41.4243975, 2.1596328 41.4244417, 2.1596582 41.424488, 2.1598399 41.4249769)",,,,,,,,,,
387127639,1118502246,0,33800471,True,Passatge d'Espiell,residential,30,124.03099999999999,"LINESTRING (2.1585689 41.4243994, 2.1587889 41.4244994, 2.1588319 41.4245201, 2.1595588 41.4248707, 2.1597045 41.4249302, 2.1598399 41.4249769)",,,,,,,,,,
387127639,1116318604,0,251467389,True,Carrer de les Ciències,residential,30,92.017,"LINESTRING (2.1585689 41.4243994, 2.1585909 41.4245647, 2.1585833 41.4246472, 2.1585741 41.4247483, 2.1584653 41.425138, 2.1584239 41.4252109)",,,,,,,,,,
387127642,387127632,0,145409163,True,Carrer de Peris i Mencheta,residential,30,100.973,"LINESTRING (2.1619372 41.425899, 2.1611088 41.4252366)",,,,,,,,,,
387127642,256484325,0,"[33800472, 96559401, 96559402]",True,Carrer del Marquès de Foronda,residential,30,303.31100000000004,"LINESTRING (2.1619372 41.425899, 2.1602116 41.4257516, 2.1600532 41.4257381, 2.1585359 41.4256139, 2.1584598 41.4255892, 2.1584297 41.4255795, 2.1583498 41.4255348)",,,,,,,yes,,,
387127643,1949215447,0,263351474,True,Carrer de Peris i Mencheta,residential,30,90.298,"LINESTRING (2.1636232 41.4272075, 2.1628987 41.4266502, 2.1628672 41.426626)",,,,,,,,,,
387127646,256484320,0,23855624,True,Carrer del Llobregós,residential,30,7.571,"LINESTRING (2.1600427 41.4263875, 2.1599624 41.4263557)",,,,,,,,,,
387127648,387127657,0,33800474,True,carrer Canonge Almera,residential,30,111.62100000000001,"LINESTRING (2.1625162 41.4239632, 2.1625104 41.4240352, 2.1624397 41.4249139, 2.1624356 41.4249652)",,,,,,,,,,
387127648,2655765586,0,552867224,True,Carrer de Pedrell,residential,30,78.393,"LINESTRING (2.1625162 41.4239632, 2.1625706 41.4239716, 2.1633727 41.4240951, 2.1634372 41.424105)",,,,,,,,,,
387127649,387127642,0,263351474,True,Carrer de Peris i Mencheta,residential,30,64.066,"LINESTRING (2.162468 41.4263156, 2.1619372 41.425899)",,,,,,,,,,
387127649,387127657,0,145408219,True,Carrer del Canonge Almera,residential,30,150.296,"LINESTRING (2.162468 41.4263156, 2.1624604 41.4262153, 2.1624361 41.4258946, 2.1624143 41.4254166, 2.162433 41.4250209, 2.1624356 41.4249652)",,,,,,,,,,
387127656,387130477,0,"[561889509, 33800479]",False,"['Carrer del Mas Pujol', 'Carrer de la Verema']",residential,30,176.01500000000004,"LINESTRING (2.1636408 41.4250245, 2.1636884 41.4250264, 2.1645376 41.4250589, 2.1646369 41.4255491, 2.1646726 41.4255871, 2.1651365 41.4257051)",1,,,,,,,,,
387127656,3251137562,0,318741846,False,Carrer de Can Pujolet,residential,30,80.509,"LINESTRING (2.1636408 41.4250245, 2.1636368 41.4249807, 2.1636352 41.4249431, 2.1636087 41.4243009)",,,,,,,,,,
387127656,2665086493,0,545117584,True,Carrer de Can Pujolet,residential,30,174.147,"LINESTRING (2.1636408 41.4250245, 2.1636399 41.4250669, 2.1636647 41.4258996, 2.163673 41.4265904)",,,,,,,,,,
387127657,387127656,0,545117583,True,Carrer de la Verema,residential,30,100.702,"LINESTRING (2.1624356 41.4249652, 2.162542 41.4249704, 2.1631125 41.4249986, 2.1635937 41.4250223, 2.1636408 41.4250245)",,,,,,,,,,
387127660,387127662,0,773875523,False,Passeig de la Font d'en Fargues,residential,30,13.291,"LINESTRING (2.1650563 41.4221013, 2.1650218 41.4219846)",,,,,,,,,,
387127660,417972407,0,"[33800435, 145409159]",False,"['Carrer del Descans', 'Carrer de Picó i Campanar']",residential,30,249.457,"LINESTRING (2.1650563 41.4221013, 2.1651204 41.4220979, 2.1664279 41.4220113, 2.1663781 41.4228341, 2.1663536 41.423221)",,,,,,,,,,
387127660,387127664,0,773875523,False,Passeig de la Font d'en Fargues,residential,30,107.093,"LINESTRING (2.1650563 41.4221013, 2.165195 41.4229772, 2.1652087 41.4230576)",,,,,,,,,,
387127662,387127660,0,773875523,False,Passeig de la Font d'en Fargues,residential,30,13.291,"LINESTRING (2.1650218 41.4219846, 2.1650563 41.4221013)",,,,,,,,,,
387127664,6218672137,0,33800481,False,Carrer del Doctor Coll,residential,30,113.53200000000001,"LINESTRING (2.1652087 41.4230576, 2.1650431 41.4230364, 2.163996 41.4229027, 2.1638664 41.4228861)",,,,,,,,,,
387127664,619005043,0,552867225,False,Passeig de la Font d'en Fargues,residential,30,72.605,"LINESTRING (2.1652087 41.4230576, 2.1652294 41.4231793, 2.1653048 41.4236226, 2.1653189 41.4237053)",,,,,,,,,,
387127664,417972407,0,552867227,False,Carrer del Doctor Coll,residential,30,97.28599999999999,"LINESTRING (2.1652087 41.4230576, 2.1654336 41.4230867, 2.1662779 41.4232202, 2.1663536 41.423221)",,,,,,,,,,
387127664,387127660,0,773875523,False,Passeig de la Font d'en Fargues,residential,30,107.093,"LINESTRING (2.1652087 41.4230576, 2.165195 41.4229772, 2.1650563 41.4221013)",,,,,,,,,,
387127681,4931851569,0,4852786,True,Passatge dels Garrofers,residential,30,59.416999999999994,"LINESTRING (2.1721345 41.4187359, 2.172283 41.4187158, 2.1727623 41.4186591, 2.1728378 41.4186502)",,,,,,,,,,
387127682,2480520749,0,"[831182096, 33800482, 552857126, 309904263]",False,"['Carrer del Telègraf', 'Carrer de Budapest']",residential,30,383.9609999999999,"LINESTRING (2.1660923 41.4166978, 2.1664725 41.4168996, 2.1667806 41.4170723, 2.1669789 41.4172184, 2.1671619 41.4173609, 2.1673544 41.4175052, 2.1675444 41.4176566, 2.1675834 41.4177009, 2.1676153 41.4177602, 2.1676223 41.4178177, 2.16762 41.4179302, 2.1676212 41.4180231, 2.1676235 41.41807, 2.1676298 41.4181144, 2.1676412 41.4181444, 2.1676566 41.418171, 2.1676984 41.4182133, 2.1677652 41.4182515, 2.1678537 41.4182825, 2.1679222 41.4183002, 2.1679954 41.4183161, 2.1680379 41.4183374, 2.1680633 41.418357, 2.1680851 41.4183737, 2.1681205 41.4184153, 2.1683174 41.4186939, 2.16838 41.4187555, 2.1684167 41.418779, 2.1684616 41.4187981, 2.1685266 41.4188172, 2.1685964 41.4188282, 2.1686614 41.4188192, 2.1687318 41.4188056, 2.1687922 41.4187785, 2.1691016 41.4186318, 2.1691257 41.4186204)",,,,,,,,parking_aisle,,
387127682,1520865920,0,71211360,False,Carrer de Francesc Alegre,residential,30,117.37299999999999,"LINESTRING (2.1660923 41.4166978, 2.1657928 41.4169358, 2.1656001 41.4170454, 2.1654816 41.4171128, 2.1650776 41.4172708, 2.1650052 41.4173472)",,,,,,,,,,
387127682,256484485,0,296815424,False,Carrer de Francesc Alegre,residential,30,171.183,"LINESTRING (2.1660923 41.4166978, 2.1662354 41.4165463, 2.1662412 41.4165402, 2.1669767 41.4157617, 2.1671648 41.4155626, 2.1671925 41.4155332, 2.167279 41.4154416)",,,,,,,,,,
387127697,31286314,0,71123246,True,Carrer de la Bisbal,residential,30,143.903,"LINESTRING (2.1741977 41.4178687, 2.1741683 41.4178955, 2.1741405 41.4179116, 2.174111 41.4179229, 2.1740237 41.4179399, 2.1726481 41.4181702, 2.1725392 41.4181884)",,,,,,,,,,
387127697,387130514,0,72682127,True,Carrer de Maspons i Llabrós,living_street,20,14.147,"LINESTRING (2.1741977 41.4178687, 2.1741977 41.4179339, 2.1742048 41.4179957)",,,,,,,,,,
387127698,387127694,0,71211627,True,Carrer del Telègraf,residential,30,40.431,"LINESTRING (2.1741086 41.4169413, 2.1745498 41.4167905)",,,,,,,,,,
387127698,30295290,0,33800484,True,Carrer del Juliol,residential,30,82.366,"LINESTRING (2.1741086 41.4169413, 2.1741789 41.4175944, 2.1741849 41.4176337, 2.1741924 41.4176793)",,,,,,,,,,
387127707,30689242,0,33800489,True,Carrer de la Marquesa de Caldes de Montbui,residential,30,93.262,"LINESTRING (2.1742932 41.4250029, 2.1737578 41.4242665)",,,,,,,,,,
387127707,30689100,0,94395861,True,Carrer de Lluís Sagnier,residential,30,175.62399999999997,"LINESTRING (2.1742932 41.4250029, 2.1737391 41.4252282, 2.1725232 41.4257227, 2.1724462 41.4257616)",,,,,,,,,,
387127708,387127707,0,33800489,True,Carrer de la Marquesa de Caldes de Montbui,residential,30,126.464,"LINESTRING (2.1754967 41.4256595, 2.1754115 41.4255233, 2.1742932 41.4250029)",,,,,,,,,,
387127708,848241511,0,441771332,False,Passeig de Maragall,tertiary,30,15.373000000000001,"LINESTRING (2.1754967 41.4256595, 2.1755815 41.4256349, 2.1756687 41.4256097)",4,,,,,yes,,,,
387127708,2676998917,0,441771333,False,Passeig de Maragall,tertiary,30,45.735,"LINESTRING (2.1754967 41.4256595, 2.1751499 41.4257539, 2.1749811 41.4257999)",4,,,,,yes,,,,
387127719,7229009473,0,33800490,True,Carrer d'Aguilar,residential,30,424.459,"LINESTRING (2.1686244 41.4257451, 2.1686156 41.4258087, 2.1686686 41.4258769, 2.1687373 41.4259287, 2.1688184 41.4259538, 2.1689212 41.4259486, 2.1690138 41.4259044, 2.1695022 41.4255225, 2.1698901 41.4252183, 2.1699643 41.4251194, 2.170006 41.425015, 2.1700026 41.4248898, 2.1699233 41.4244173, 2.169951 41.4243072, 2.1701601 41.4240106, 2.1702978 41.4238056, 2.170306 41.4235393, 2.17024 41.4234101, 2.1701326 41.4232978, 2.1698919 41.4231257, 2.1697622 41.4230354)",,,,,,,,,,
387127719,3822859924,0,321660345,True,Carrer Alt de Pedrell,residential,30,187.31699999999998,"LINESTRING (2.1686244 41.4257451, 2.168512 41.4258375, 2.1684465 41.425895, 2.1684086 41.4259747, 2.1683928 41.4260818, 2.1684184 41.426151, 2.1684363 41.4261864, 2.1684692 41.4262115, 2.1685282 41.4262566, 2.1685988 41.4262912, 2.1686848 41.4263101, 2.1687689 41.4263141, 2.1688674 41.4263092, 2.1690568 41.4262762, 2.1692126 41.4262296, 2.1694268 41.4261477, 2.1696233 41.4260287, 2.1698037 41.4259183)",,,,,,,,,,
387127729,2665086494,0,33800644,True,Avinguda de Frederic Rahola,residential,30,18.571,"LINESTRING (2.1649554 41.426734, 2.1648769 41.4265777)",,,,,,,,,,
387127731,3823692636,0,145409162,True,carrer del Trèvol,residential,30,130.94299999999998,"LINESTRING (2.1663721 41.4265243, 2.1664888 41.4264264, 2.1666707 41.4263152, 2.1668664 41.4262189, 2.166989 41.4262041, 2.1671215 41.4262219, 2.1672636 41.4263102, 2.1674138 41.4264509, 2.1675801 41.4265837)",,,,,,,,,,
387127731,3822888097,0,145409169,True,Carrer de Mossèn Josep Bundó,residential,30,50.367999999999995,"LINESTRING (2.1663721 41.4265243, 2.1662511 41.4265901, 2.166066 41.4266605, 2.1658239 41.4266976)",,,,,,,,,,
387127737,387127740,0,145409158,True,Carrer de l'Arc de Sant Martí,residential,30,213.56900000000002,"LINESTRING (2.1683536 41.4268825, 2.1687321 41.4268676, 2.1692793 41.4267912, 2.1697808 41.4266444, 2.1702502 41.4264191, 2.1706729 41.4261791)",,,,,,,,,,
387127740,387127746,0,241118346,True,Carrer de Vicent López,residential,30,125.928,"LINESTRING (2.1706729 41.4261791, 2.1700844 41.4270196, 2.1700606 41.4270536, 2.1699708 41.4271818)",,,,,,,,,,
387127740,256484442,0,301803999,True,Carrer de l'Arc de Sant Martí,residential,30,110.924,"LINESTRING (2.1706729 41.4261791, 2.1710556 41.4259693, 2.1713902 41.4256136, 2.1714754 41.4254169)",,,,,,,,,,
387127746,1695282549,0,436299063,False,Passeig de Maragall,tertiary,30,24.277,"LINESTRING (2.1699708 41.4271818, 2.1702478 41.4271145)",4,,,,,yes,,,,
387127746,1695282555,0,441771338,False,Passeig de Maragall,tertiary,30,96.67800000000001,"LINESTRING (2.1699708 41.4271818, 2.1699319 41.4271916, 2.1698548 41.4272109, 2.1697051 41.4272389, 2.1691206 41.4273214, 2.169079 41.4273276, 2.1688379 41.4273634)",4,,,,,yes,,,,
387127747,848241511,0,"[237667625, 284577567]",False,Passeig de Maragall,tertiary,30,57.123000000000005,"LINESTRING (2.1762346 41.4253318, 2.176149 41.4253955, 2.176092 41.4254379, 2.1759656 41.4255068, 2.1759337 41.4255242, 2.1759144 41.4255307, 2.1758087 41.4255663, 2.1756687 41.4256097)",4,,,,,yes,,,,
387127774,7229009478,0,"[774856908, 72677519]",False,Carrer de Llobet i Vall-llosera,residential,30,83.332,"LINESTRING (2.1707336 41.4226189, 2.17067 41.4226407, 2.170264 41.4227797, 2.1699852 41.4228968, 2.1698433 41.4229579)",,,,,,,,,,
387127774,3822859922,0,665119654,True,Carrer de Llobet i Vall-llosera,residential,30,123.432,"LINESTRING (2.1707336 41.4226189, 2.1708257 41.4225802, 2.1720246 41.4220757)",,,,,,,,,,
387130473,1695282574,0,441771342,False,Passeig de Maragall,tertiary,30,9.982,"LINESTRING (2.165014 41.4278032, 2.1648958 41.4278175)",4,,,,,yes,,,,
387130473,387127729,0,33800644,True,Avinguda de Frederic Rahola,residential,30,119.92299999999999,"LINESTRING (2.165014 41.4278032, 2.1649908 41.4276962, 2.164974 41.4276186, 2.1649519 41.4274328, 2.1649705 41.4272833, 2.1649755 41.4272435, 2.1650101 41.4271012, 2.1650007 41.4269382, 2.1649554 41.426734)",,,,,,,,,,
387130473,3825223113,0,441771342,False,Passeig de Maragall,tertiary,30,81.547,"LINESTRING (2.165014 41.4278032, 2.1651422 41.4277903, 2.1657491 41.4277292, 2.1659834 41.4277056)",4,,,,,yes,,,,
387130477,387130478,0,33800644,True,Avinguda de Frederic Rahola,residential,30,42.025,"LINESTRING (2.1651365 41.4257051, 2.165631 41.4256319)",,,,,,,,,,
387130477,387127656,0,"[561889509, 33800479]",False,"['Carrer del Mas Pujol', 'Carrer de la Verema']",residential,30,176.015,"LINESTRING (2.1651365 41.4257051, 2.1646726 41.4255871, 2.1646369 41.4255491, 2.1645376 41.4250589, 2.1636884 41.4250264, 2.1636408 41.4250245)",1,,,,,,,,,
387130478,3822888097,0,263348230,True,Passeig de la Font d'en Fargues,residential,30,119.587,"LINESTRING (2.165631 41.4256319, 2.1658239 41.4266976)",,,,,,,,,,
387130478,256484352,0,263348231,False,Passeig de la Font d'en Fargues,residential,30,137.633,"LINESTRING (2.165631 41.4256319, 2.165518 41.4248748, 2.1654723 41.4246065, 2.1654668 41.4245743, 2.1654376 41.4244027)",,,,,,,,,,
387130480,387130478,0,145409152,True,Avinguda de Frederic Rahola,residential,30,133.273,"LINESTRING (2.1671487 41.4252592, 2.1663926 41.4254716, 2.165631 41.4256319)",,,,,,,,,,
387130480,3823692636,0,145409170,True,Carrer de Gallecs,residential,30,183.79799999999997,"LINESTRING (2.1671487 41.4252592, 2.1672604 41.4252836, 2.1673752 41.4252885, 2.1674994 41.4253001, 2.1675591 41.4253303, 2.1675877 41.4253448, 2.1676633 41.4254121, 2.1677048 41.4254819, 2.1677354 41.4255617, 2.1677236 41.4256488, 2.167629 41.4259163, 2.1675382 41.4261728, 2.1675479 41.4263383, 2.167627 41.4264962, 2.1675801 41.4265837)",,,,,,,,,,
387130486,387127737,0,145409158,True,Carrer de l'Arc de Sant Martí,residential,30,90.33099999999999,"LINESTRING (2.1673213 41.427127, 2.1674389 41.4270951, 2.1679767 41.4269555, 2.1683536 41.4268825)",,,,,,,,,,
387130486,387127731,0,145409169,True,Carrer de Mossèn Josep Bundó,residential,30,109.69999999999999,"LINESTRING (2.1673213 41.427127, 2.1668768 41.4266659, 2.1667905 41.4265987, 2.1666733 41.4265633, 2.1664795 41.4265316, 2.1663721 41.4265243)",,,,,,,,,,
387130487,387130486,0,145409169,True,Carrer de Mossèn Josep Bundó,residential,30,49.083,"LINESTRING (2.1673238 41.4275672, 2.1673078 41.4275011, 2.1673213 41.427127)",,,,,,,,,,
387130487,1695282555,0,441771339,False,Passeig de Maragall,tertiary,30,128.25300000000001,"LINESTRING (2.1673238 41.4275672, 2.1674932 41.4275444, 2.1686432 41.4273896, 2.1688379 41.4273634)",4,,,,,yes,,,,
387130487,614217675,0,441771340,False,Passeig de Maragall,tertiary,30,30.822,"LINESTRING (2.1673238 41.4275672, 2.1671969 41.4275831, 2.1669592 41.427613)",4,,,,,yes,,,,
387130491,30295350,0,"[549932651, 33800647]",True,Plaça Catalana,residential,30,28.682000000000002,"LINESTRING (2.1731536 41.4216359, 2.1731766 41.4216845, 2.1731801 41.421736, 2.173164 41.4217862, 2.1731295 41.4218308, 2.1730794 41.4218662)",1,5,,,roundabout,,,,,
387130502,847726909,0,35163846,False,Carrer de Cartagena,tertiary,30,77.822,"LINESTRING (2.1694515 41.4149078, 2.1695804 41.414791, 2.1695963 41.4147766, 2.1697983 41.4146291, 2.1700987 41.4144045)",,,,,,,,,,
387130502,256484485,0,"[541763074, 541763075, 35163846, 251746322, 450062323, 542970295]",False,"['Avinguda de la Mare de Déu de Montserrat', 'Carrer de Cartagena']",tertiary,30,266.23800000000006,"LINESTRING (2.1694515 41.4149078, 2.1693791 41.4150464, 2.1693392 41.4152003, 2.1693327 41.4153485, 2.1693467 41.4154373, 2.1693512 41.4154663, 2.1693587 41.4155289, 2.1693826 41.4156219, 2.1691919 41.4156384, 2.1691209 41.4156451, 2.1688984 41.4156669, 2.168745 41.4156872, 2.1684322 41.4157331, 2.1683269 41.4157479, 2.1681919 41.4157552, 2.1680731 41.4157455, 2.1679715 41.4157244, 2.1678743 41.415692, 2.1676539 41.4156029, 2.1676175 41.4155914, 2.1675972 41.4155816, 2.1674487 41.4155187, 2.1674248 41.4155078, 2.1673722 41.4154839, 2.167279 41.4154416)",3,12,,,,,,,,
387130505,417972224,0,33800652,True,Carrer de Sèrbia,residential,30,140.611,"LINESTRING (2.1703111 41.4174491, 2.1706866 41.4179991, 2.1707387 41.4180634, 2.1707525 41.4180804, 2.1707629 41.4181175, 2.1709723 41.4184337, 2.1710412 41.4185378, 2.1710675 41.4185775)",,,,,,,,,,
387130505,256484464,0,71211628,False,Carrer de Gènova,residential,30,71.816,"LINESTRING (2.1703111 41.4174491, 2.1709974 41.4172237, 2.1711 41.41719)",,,,,,,,,,
387130505,30689056,0,71211628,False,Carrer de Gènova,residential,30,68.548,"LINESTRING (2.1703111 41.4174491, 2.1697145 41.4176395, 2.1695547 41.4176905)",,,,,,,,,,
387130514,2869959975,0,72682127,True,Carrer de Maspons i Llabrós,living_street,20,37.028999999999996,"LINESTRING (2.1742048 41.4179957, 2.1742046 41.4180481, 2.174203 41.4180951, 2.1741743 41.4183277)",,,,,,,,,,
387130523,31286333,0,33800655,True,Passatge de Llívia,residential,30,69.82900000000001,"LINESTRING (2.1772633 41.4199012, 2.1773613 41.4198224, 2.1777271 41.4195285, 2.1778347 41.4194421)",1,,,,,,,,,
387130523,1312053359,0,33800656,True,Carrer de Rubió i Ors,residential,30,194.174,"LINESTRING (2.1772633 41.4199012, 2.1789133 41.4210524, 2.178923 41.4210592, 2.1789682 41.4210907)",1,,,,,,,,,
387130524,387130523,0,33800656,True,Carrer de Rubió i Ors,residential,30,77.735,"LINESTRING (2.1765906 41.4194172, 2.1771474 41.4198178, 2.1772633 41.4199012)",1,,,,,,,,,
387130527,387130529,0,33800658,False,Passatge del Tinent Costa,residential,30,26.175,"LINESTRING (2.1732205 41.4240076, 2.1734583 41.4239234, 2.1735045 41.4239073)",,,,,,,,,,
387130529,30295333,0,33800489,True,Carrer de la Marquesa de Caldes de Montbui,residential,30,48.702,"LINESTRING (2.1735045 41.4239073, 2.1732366 41.4235181)",,,,,,,,,,
387130529,387130531,0,33800658,False,Passatge del Tinent Costa,residential,30,74.554,"LINESTRING (2.1735045 41.4239073, 2.1736631 41.4237946, 2.1742756 41.4235807)",,,,,,,,,,
387130529,387130527,0,33800658,False,Passatge del Tinent Costa,residential,30,26.175,"LINESTRING (2.1735045 41.4239073, 2.1734583 41.4239234, 2.1732205 41.4240076)",,,,,,,,,,
387130531,30295348,0,4750324,True,Carrer de Mascaró,residential,30,46.768,"LINESTRING (2.1742756 41.4235807, 2.1745401 41.4239516)",1,,,,,,,,,
387130531,387130529,0,33800658,False,Passatge del Tinent Costa,residential,30,74.554,"LINESTRING (2.1742756 41.4235807, 2.1736631 41.4237946, 2.1735045 41.4239073)",,,,,,,,,,
387130532,387127774,0,164855828,True,Carrer de Camil Oliveras,residential,30,43.447,"LINESTRING (2.1710149 41.4229478, 2.1707336 41.4226189)",,,,,,,,,,
387130532,3822859924,0,301803998,True,Carrer Alt de Pedrell,residential,30,367.899,"LINESTRING (2.1710149 41.4229478, 2.1710819 41.4230735, 2.1711316 41.4231955, 2.1711434 41.4233067, 2.1711276 41.4234387, 2.1710584 41.4235454, 2.1709141 41.4236863, 2.1708429 41.4237559, 2.1707981 41.4238317, 2.1706428 41.4241583, 2.1706092 41.424308, 2.1706163 41.4245039, 2.1706356 41.4247073, 2.1706255 41.424907, 2.1705827 41.4251699, 2.1705227 41.4253211, 2.1704003 41.4255011, 2.1700246 41.4257602, 2.1698937 41.4258538, 2.1698037 41.4259183)",,,,,,,,,,
387130533,387130532,0,33800659,True,Carrer de Camil Oliveras,residential,30,78.932,"LINESTRING (2.1719026 41.4231944, 2.1710149 41.4229478)",,,,,,,,,,
387130533,3822859922,0,379147193,True,Carrer de l'Arc de Sant Martí,residential,30,124.809,"LINESTRING (2.1719026 41.4231944, 2.1720246 41.4220757)",,,,,,,,,,
387130621,3762069452,0,33800671,False,Carrer de Pasteur,residential,30,280.162,"LINESTRING (2.1614105 41.4175331, 2.1611924 41.417429, 2.1610753 41.4174354, 2.1609988 41.4174396, 2.160532 41.4176274, 2.1601235 41.4178032, 2.1598347 41.4178084, 2.1595413 41.4176838, 2.1590758 41.4172335, 2.1587552 41.4169259)",,,,,,,,,,
387130629,30688829,0,296815421,False,Carrer de Josep Serrano,residential,30,45.562,"LINESTRING (2.1632774 41.4174688, 2.1627924 41.4172801)",,,,,,,,,,
387130659,387130660,0,553134270,False,Carrer de Marià Labèrnia,living_street,20,89.315,"LINESTRING (2.1625843 41.4195383, 2.1636543 41.4195013)",,,,,,,,,,
387130660,387130661,0,33800680,False,Carrer de la Muntanya de Montserrat,living_street,20,52.748,"LINESTRING (2.1636543 41.4195013, 2.1641136 41.4191751)",,,,,,,,,,
387130660,387130659,0,553134270,False,Carrer de Marià Labèrnia,living_street,20,89.315,"LINESTRING (2.1636543 41.4195013, 2.1625843 41.4195383)",,,,,,,,,,
387130660,387130662,0,33800679,False,Carrer de Marià Labèrnia,living_street,20,134.87199999999999,"LINESTRING (2.1636543 41.4195013, 2.1646659 41.4194492, 2.164827 41.4194409, 2.1648672 41.4194388, 2.1648866 41.4194228, 2.1648995 41.4192442, 2.1649068 41.4191436)",,,,,,,,,,
387130661,387130660,0,33800680,False,Carrer de la Muntanya de Montserrat,living_street,20,52.748,"LINESTRING (2.1641136 41.4191751, 2.1636543 41.4195013)",,,,,,,,,,
387130661,387130663,0,139894179,False,Carrer de Labèrnia,residential,30,99.911,"LINESTRING (2.1641136 41.4191751, 2.1635559 41.4192082, 2.1629198 41.4192518)",,,,,,,,,,
387130661,387130662,0,553134269,False,Carrer de Labèrnia,residential,30,66.233,"LINESTRING (2.1641136 41.4191751, 2.1648282 41.4191467, 2.1649068 41.4191436)",,,,,,,,,,
387130662,387130660,0,33800679,False,Carrer de Marià Labèrnia,living_street,20,134.872,"LINESTRING (2.1649068 41.4191436, 2.1648995 41.4192442, 2.1648866 41.4194228, 2.1648672 41.4194388, 2.164827 41.4194409, 2.1646659 41.4194492, 2.1636543 41.4195013)",,,,,,,,,,
387130662,1375799712,0,"[33800681, 309904254]",False,Carrer del Panorama,"['living_street', 'residential']",30,251.69000000000003,"LINESTRING (2.1649068 41.4191436, 2.1651337 41.4191383, 2.165382 41.4191354, 2.165566 41.419128, 2.1657281 41.4191879, 2.1658534 41.4192681, 2.1659457 41.4193558, 2.1660502 41.4195126, 2.1661417 41.4198227, 2.1661786 41.4199865, 2.1661717 41.4200013, 2.1661277 41.4200962, 2.1660841 41.4201403, 2.1660093 41.4201752, 2.1658024 41.4201717, 2.1656517 41.4201732, 2.16534 41.4201764)",,,,,,yes,,,,
387130662,387130661,0,553134269,False,Carrer de Labèrnia,residential,30,66.233,"LINESTRING (2.1649068 41.4191436, 2.1648282 41.4191467, 2.1641136 41.4191751)",,,,,,,,,,
387130663,387130661,0,139894179,False,Carrer de Labèrnia,residential,30,99.911,"LINESTRING (2.1629198 41.4192518, 2.1635559 41.4192082, 2.1641136 41.4191751)",,,,,,,,,,
390057398,829313370,0,34038366,True,Carrer de Trias i Giró,residential,30,140.318,"LINESTRING (2.1111227 41.3857124, 2.1127143 41.3861204)",,,,,,,,,,
390057398,6333091032,0,"[830793056, 237522637]",False,Avinguda de l'Exèrcit,residential,30,85.421,"LINESTRING (2.1111227 41.3857124, 2.1111047 41.3856923, 2.1110644 41.3856475, 2.1105502 41.3850755)",4,11,,,,,,,,
390057398,390227221,0,"[830793057, 237914517]",False,Avinguda de l'Exèrcit,residential,30,134.316,"LINESTRING (2.1111227 41.3857124, 2.1113266 41.3859473, 2.1114172 41.3860526, 2.1119972 41.3867266)",4,11,,,,,,,,
390057400,1008972044,0,553278873,False,Carrer de Jordi Girona,residential,30,158.39499999999998,"LINESTRING (2.1140344 41.3875787, 2.113918 41.3875495, 2.1126737 41.3872373, 2.1125088 41.3871876, 2.1123969 41.3871382, 2.1122851 41.3870562)",2,7,,,,,,,,
390057400,390057402,0,"[553278873, 23492283]",False,Carrer de Jordi Girona,residential,30,130.20100000000002,"LINESTRING (2.1140344 41.3875787, 2.1143566 41.3876528, 2.1147272 41.3877523, 2.1149122 41.387797, 2.115047 41.3878446, 2.115138 41.3879036, 2.1151676 41.3879347, 2.1153567 41.3880771, 2.1153885 41.3881037)",2,7,,,,,,,,
390057402,6061167958,0,34054349,False,,service,20,6.985,"LINESTRING (2.1153885 41.3881037, 2.1153305 41.388149)",,,,,,,,parking_aisle,,
