u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,access,lanes,ref,width,est_width,bridge,tunnel,junction,area,service
4471971372,21639537,0,42125872,Carrer Número 6,secondary,50,False,44.876,"LINESTRING (2.1199772 41.3243132, 2.1194798 41.324466)",,,,,,,,,,
4471971372,554162141,0,42125872,Carrer Número 6,secondary,50,False,136.935,"LINESTRING (2.1199772 41.3243132, 2.1204414 41.3241706, 2.1215038 41.3238637)",,,,,,,,,,
4471971372,4471971381,0,450275260,,secondary_link,50,True,73.399,"LINESTRING (2.1199772 41.3243132, 2.1198175 41.3244793, 2.1197345 41.3246662, 2.119748 41.3249242)",,,,,,,,,,
4471971376,21639537,0,42125872,Carrer Número 6,secondary,50,False,51.737,"LINESTRING (2.1189116 41.3246515, 2.1194798 41.324466)",,,,,,,,,,
4471971376,523781527,0,42125872,Carrer Número 6,secondary,50,False,506.974,"LINESTRING (2.1189116 41.3246515, 2.1179055 41.3249799, 2.1164022 41.3255757, 2.114757 41.3265039, 2.1138785 41.327136)",,,,,,,,,,
4471971381,21639537,0,450275259,Carrer de la Lletra F,secondary_link,50,False,55.655,"LINESTRING (2.119748 41.3249242, 2.1194798 41.324466)",,,,,,,,,,
4471971381,553061199,0,4079573,Carrer de la Lletra F,residential,30,False,879.3269999999999,"LINESTRING (2.119748 41.3249242, 2.1207837 41.326694, 2.1208284 41.3267704, 2.1217805 41.3283433, 2.1221711 41.32896, 2.1222423 41.3290723, 2.1224029 41.3293206, 2.1233107 41.330724, 2.12339 41.3308467, 2.1234672 41.3309645, 2.1241598 41.3321038)",,,,,,,,,,
4471971381,4471971376,0,450275261,,secondary_link,50,True,79.514,"LINESTRING (2.119748 41.3249242, 2.1196533 41.3248465, 2.1194732 41.3247405, 2.1192648 41.3246689, 2.1189116 41.3246515)",,,,,,,,,,
4472019526,30248550,0,"[450280066, 145565059, 145565054]",Carrer del Comte d'Urgell,secondary,50,True,134.022,"LINESTRING (2.1448541 41.392474, 2.144945 41.3923937, 2.1449902 41.3923589, 2.1457484 41.3917754, 2.1457981 41.3917371, 2.1459678 41.3916056)",,3,,15,,,,,,
4472019526,1840720995,0,542169702,Plaça de Francesc Macià,secondary,50,True,15.052,"LINESTRING (2.1448541 41.392474, 2.144897 41.3925122, 2.1449327 41.3925543, 2.1449515 41.3925869)",,5,,,,,,roundabout,,
4472629999,3804189851,0,62071238,Carrer del Freser,secondary,50,True,14.107,"LINESTRING (2.1808333 41.41251, 2.1808951 41.4126281)",,,,,,,,,,
4472629999,4472630002,0,450345050,,secondary_link,50,True,19.225,"LINESTRING (2.1808333 41.41251, 2.1807785 41.4125739, 2.1807218 41.4125903, 2.1806542 41.4125984)",,,,,,,,,,
4472630002,1303440706,0,4753802,Carrer de Còrsega,residential,30,True,6.387,"LINESTRING (2.1806542 41.4125984, 2.1806007 41.4125573)",,,,,,,,,,
4472994804,432467115,0,37133245,Carrer de Sant Gervasi de Cassoles,residential,30,True,95.002,"LINESTRING (2.134727 41.4063391, 2.1342903 41.4064925, 2.1339257 41.4067134, 2.1337793 41.4068021)",,,,,,,,,,
4472994804,4472994807,0,450378186,carrer de Figueres,residential,30,False,41.717,"LINESTRING (2.134727 41.4063391, 2.1348211 41.4065189, 2.1349176 41.4066859)",,,,,,,,,,
4472994807,4472994804,0,450378186,carrer de Figueres,residential,30,False,41.717,"LINESTRING (2.1349176 41.4066859, 2.1348211 41.4065189, 2.134727 41.4063391)",,,,,,,,,,
4473060899,2689486049,0,159141207,,trunk_link,50,True,456.69100000000003,"LINESTRING (2.1945073 41.4356405, 2.1944266 41.4356856, 2.1944337 41.4357856, 2.1944463 41.4359306, 2.194467 41.4361135, 2.1945603 41.436525, 2.194932 41.4376061, 2.1952684 41.4386274, 2.1956067 41.4396121)",,2,,,,,,,,
4473060899,2689486042,0,"[544407144, 281178164, 159141205]",Carrer de Ferran Junoy,secondary,50,True,352.035,"LINESTRING (2.1945073 41.4356405, 2.1945186 41.435733, 2.1945217 41.4357612, 2.1946013 41.4361509, 2.1950582 41.4375044, 2.1951085 41.4376396, 2.1953722 41.4384069, 2.1954481 41.4386556, 2.1954691 41.4387202)",,,,,,,,,,
4475342368,30688879,0,237923109,Avinguda de la Mare de Déu de Montserrat,tertiary,30,False,12.757,"LINESTRING (2.1611228 41.4135062, 2.1612419 41.4135782)",,3,,9,,,,,,
4475342368,690796131,0,54873791,Avinguda de Pompeu Fabra,residential,30,True,55.829,"LINESTRING (2.1611228 41.4135062, 2.1609801 41.4135572, 2.1609645 41.4135624, 2.1605125 41.4137125)",,,,,,,,,,
4475342368,412446052,0,"[542149424, 552005873]",Avinguda de la Mare de Déu de Montserrat,tertiary,30,False,161.149,"LINESTRING (2.1611228 41.4135062, 2.1609968 41.41343, 2.1606875 41.413243, 2.1597923 41.4127016, 2.1596185 41.4125965)",,3,,9,,,,,,
4476005036,687897100,0,549755464,Carrer d'Arístides Maillol,tertiary,30,True,6.021,"LINESTRING (2.1195768 41.379314, 2.1195326 41.3793568)",,3,,,,,,,,
4485281937,1303440697,0,208958551,Carrer de Joan de Peguera,residential,30,True,32.425,"LINESTRING (2.1827369 41.4146323, 2.182604 41.414415, 2.1825824 41.4143796, 2.1825707 41.4143692)",,,,,,,,,,
4485281938,30556151,0,62071242,Carrer del Freser,tertiary,30,True,67.585,"LINESTRING (2.1821047 41.4148389, 2.1824011 41.4154046)",yes,,,,,,,,,
4485281938,4485281937,0,451707223,Passatge Andreví,residential,30,True,57.50699999999999,"LINESTRING (2.1821047 41.4148389, 2.18216 41.4148208, 2.1826977 41.4146451, 2.1827369 41.4146323)",,1,,,,,,,,
4485344000,4485344001,0,"[526204704, 548522729]",Carrer de Josep Pla,tertiary,30,True,9.350999999999999,"LINESTRING (2.2166247 41.4082323, 2.2165846 41.4082599, 2.2165413 41.4082885)",,3,,"['7', '9']",,,,,,
4485344000,262250623,0,"[404402528, 404402529, 548522730]",Passeig del Taulat,tertiary,30,True,402.19000000000005,"LINESTRING (2.2166247 41.4082323, 2.2167798 41.4083855, 2.2168086 41.4084152, 2.2168421 41.4084497, 2.2169996 41.4086121, 2.2170873 41.4087026, 2.2171419 41.4087589, 2.2175251 41.4091963, 2.2176734 41.4093497, 2.2177075 41.4093849, 2.2181325 41.4098596, 2.2181678 41.4098973, 2.2182264 41.4099598, 2.218254 41.4099901, 2.2186366 41.4104113, 2.2190124 41.4107893, 2.2190378 41.4108226, 2.2190611 41.4108489, 2.2192103 41.4110178, 2.2193622 41.4112082)",,"['4', '1']",,,,,,,,
4485344001,247638056,0,"[490476267, 251752414]",Carrer de Josep Pla,tertiary,30,True,270.81399999999996,"LINESTRING (2.2165413 41.4082885, 2.216516 41.4082989, 2.2164169 41.4083753, 2.2163935 41.4083933, 2.2150978 41.4093817, 2.2150521 41.4094184, 2.2146398 41.4097496, 2.2144655 41.4098854, 2.2144244 41.4099165, 2.2143631 41.4099623, 2.214279 41.410034)",,"['4', '3']",,"['7', '9']",,,,,,
4485344001,5393693518,0,559178762,Passeig del Taulat,tertiary,30,True,373.75200000000007,"LINESTRING (2.2165413 41.4082885, 2.2164903 41.4082366, 2.2164355 41.4081487, 2.2164241 41.4081304, 2.2164015 41.4081095, 2.2161805 41.4079047, 2.215723 41.4074145, 2.2156293 41.4073141, 2.2156186 41.4073024, 2.2155121 41.4071858, 2.2154111 41.4070752, 2.2151331 41.4067707, 2.2149539 41.4066082, 2.2146741 41.4063904, 2.2146219 41.4063498, 2.2141232 41.4059674, 2.2139718 41.4058966, 2.2137885 41.4058299, 2.2136456 41.4057798)",,1,,,,,,,,
4525334294,3199153776,0,28822302,Autovia de l'Ametlla,trunk,50,True,165.033,"LINESTRING (2.179582 41.464266, 2.1795526 41.4640963, 2.1795439 41.4639214, 2.1795647 41.4637465, 2.1796113 41.4634719, 2.1796995 41.4632426, 2.1799467 41.4628358)",yes,2,C-17,,,,,,,
4534498215,4534498216,0,457278033,Passatge de Xavier Llorens,residential,30,False,61.162000000000006,"LINESTRING (2.2089922 41.4240881, 2.2093882 41.4243857, 2.2094939 41.4244883)",,,,,,,,,,
4534498216,4534498215,0,457278033,Passatge de Xavier Llorens,residential,30,False,61.162000000000006,"LINESTRING (2.2094939 41.4244883, 2.2093882 41.4243857, 2.2089922 41.4240881)",,,,,,,,,,
4534498216,668475738,0,543635323,Carrer d'Extremadura,residential,30,False,55.026,"LINESTRING (2.2094939 41.4244883, 2.2095922 41.4243836, 2.2097337 41.4242374, 2.2098303 41.4241697, 2.2099151 41.4241103)",,4,,12,,,,,,
4534498216,4319119765,0,543635323,Carrer d'Extremadura,residential,30,False,42.397000000000006,"LINESTRING (2.2094939 41.4244883, 2.2094542 41.4245575, 2.209374 41.4247261, 2.2093484 41.4248516)",,4,,12,,,,,,
4538123399,2264456452,0,237529482,Carrer de Vilamarí,secondary_link,50,True,15.283999999999999,"LINESTRING (2.1539725 41.3750778, 2.1539723 41.375056, 2.1539711 41.3750158, 2.1539852 41.3749411)",,,,,,,,,,
4538123399,899314388,0,"[457712220, 532088855]",Avinguda del Paral·lel,secondary,50,True,194.42200000000003,"LINESTRING (2.1539725 41.3750778, 2.1538196 41.3750751, 2.1537525 41.3750739, 2.1535303 41.375074, 2.1534433 41.3750749, 2.1533916 41.3750749, 2.1522976 41.375081, 2.1522578 41.3750812, 2.1522001 41.3750819, 2.1521361 41.3750824, 2.1516426 41.3750879)",yes,3,,8,,,,,,
4538123400,4538123399,0,514858415,Avinguda del Paral·lel,secondary,50,True,29.722,"LINESTRING (2.1543287 41.3750787, 2.1539725 41.3750778)",yes,3,,8,,,,,,
4538123400,5275881876,0,4745577,Carrer de Floridablanca,tertiary_link,30,True,22.945,"LINESTRING (2.1543287 41.3750787, 2.1543264 41.3751639, 2.1543228 41.375285)",,,,,,,,,,
4538123405,903233293,0,"[491325112, 514858414]",Carrer d'Entença,secondary,50,True,27.611,"LINESTRING (2.1562551 41.375068, 2.1563702 41.3751493, 2.1563706 41.375279)",,,,,,,,,,
4538123405,4538123400,0,514858415,Avinguda del Paral·lel,secondary,50,True,160.752,"LINESTRING (2.1562551 41.375068, 2.1558167 41.3750704, 2.1558006 41.3750705, 2.1557315 41.3750704, 2.1545706 41.3750799, 2.1545119 41.3750799, 2.1544606 41.3750779, 2.1543287 41.3750787)",yes,3,,8,,,,,,
4538123409,905811221,0,552124691,Carrer de Rocafort,residential,30,True,15.124,"LINESTRING (2.1586587 41.3750605, 2.1586564 41.3749245)",,,,,,,,,,
4538123409,4538123405,0,552124690,Avinguda del Paral·lel,secondary,50,True,200.564,"LINESTRING (2.1586587 41.3750605, 2.1584886 41.3750623, 2.1584681 41.3750625, 2.1584141 41.375063, 2.1570491 41.3750673, 2.1566679 41.3750654, 2.1566295 41.3750652, 2.1565775 41.3750656, 2.1562551 41.375068)",yes,3,,8,,,,,,
4538123412,30246668,0,331574671,,residential,30,True,25.04,"LINESTRING (2.1609204 41.3750516, 2.1609266 41.3751373, 2.160921 41.3752766)",,,,,,,,,,
4538123412,4538123409,0,553309957,Avinguda del Paral·lel,secondary,50,True,188.722,"LINESTRING (2.1609204 41.3750516, 2.1607448 41.3750535, 2.1603636 41.3750544, 2.1602728 41.3750546, 2.1602203 41.3750551, 2.1601669 41.375055, 2.1589084 41.3750584, 2.1588548 41.3750586, 2.1588109 41.375059, 2.1586587 41.3750605)",yes,3,,8,,,,,,
4538123416,4538123412,0,601816556,Avinguda del Paral·lel,secondary,50,True,189.83799999999997,"LINESTRING (2.1631953 41.3750382, 2.162996 41.3750383, 2.1629289 41.3750383, 2.1623416 41.3750441, 2.1617018 41.3750413, 2.16168 41.375041, 2.1616352 41.375042, 2.1614025 41.3750473, 2.1611142 41.3750496, 2.1610594 41.3750504, 2.1609204 41.3750516)",yes,3,,8,,,,,,
4538123416,4834501649,0,601816557,Carrer de Viladomat,tertiary,30,True,14.244,"LINESTRING (2.1631953 41.3750382, 2.1631957 41.374997, 2.1632114 41.3749109)",,,,,,,,,,
4538123419,4834501656,0,457714539,Carrer del Comte Borrell,residential,30,True,13.404,"LINESTRING (2.1654683 41.3750368, 2.1654654 41.3749911, 2.1654799 41.3749171)",,,,,,,,,,
4538123419,4538123416,0,525586872,Avinguda del Paral·lel,secondary,50,True,189.67200000000003,"LINESTRING (2.1654683 41.3750368, 2.1653571 41.3750381, 2.1653021 41.3750385, 2.1645267 41.3750462, 2.1634789 41.3750384, 2.1634328 41.3750382, 2.1631953 41.3750382)",yes,3,,8,,,,,,
4538123437,1009334217,0,553309958,Avinguda del Paral·lel,secondary,50,True,21.682,"LINESTRING (2.1700687 41.37501, 2.169809 41.3750166)",yes,3,,8,,,,,,
4538123437,30248342,0,261716934,Carrer Nou de la Rambla,tertiary,,True,104.94800000000001,"LINESTRING (2.1700687 41.37501, 2.170134 41.3750834, 2.1701873 41.3751498, 2.1702053 41.3751735, 2.1706747 41.3756406, 2.1708124 41.3757702)",,1,,,,,,,,
4538123446,4834501676,0,245676676,Avinguda del Paral·lel,secondary,50,True,131.648,"LINESTRING (2.1560893 41.3749344, 2.1565635 41.3749359, 2.1565726 41.3749363, 2.1566335 41.374936, 2.157667 41.3749322)",yes,3,,,,,,,,
4538123446,4538123405,0,331574670,Carrer d'Entença,secondary,50,True,20.333,"LINESTRING (2.1560893 41.3749344, 2.1561781 41.3750136, 2.1562551 41.375068)",,,,,,,,,,
4538123596,30647925,0,86772180,Carrer de l'Arc del Teatre,residential,30,True,40.708999999999996,"LINESTRING (2.1727139 41.3748493, 2.1727581 41.374921, 2.1727889 41.3749722, 2.1728797 41.3751522, 2.1728978 41.3751882)",,,,,,,,,,
4538123596,4538123437,0,185961564,Avinguda del Paral·lel,secondary,50,True,221.44800000000004,"LINESTRING (2.1727139 41.3748493, 2.1721116 41.3748885, 2.1718643 41.3749047, 2.1718392 41.3749064, 2.1718138 41.3749084, 2.1717459 41.3749137, 2.1710029 41.3749568, 2.1704034 41.3749887, 2.1702888 41.3749957, 2.1702072 41.3749998, 2.1701657 41.3750022, 2.1700687 41.37501)",yes,3,,8,,,,,,
4538123610,4538123596,0,185961564,Avinguda del Paral·lel,secondary,50,True,51.940000000000005,"LINESTRING (2.1733336 41.3748053, 2.1731124 41.3748211, 2.1730948 41.3748224, 2.173023 41.3748276, 2.1727884 41.3748444, 2.1727139 41.3748493)",yes,3,,8,,,,,,
4538123610,2984948749,0,"[295215808, 753708189]","['Carrer del Portal de Santa Madrona', 'Carrer de Palaudàries']",residential,30,False,17.209,"LINESTRING (2.1733336 41.3748053, 2.1732547 41.3747602, 2.1731929 41.3746946)",,,,,,,,,,
4538123610,3865124116,0,295215808,Carrer del Portal de Santa Madrona,residential,30,False,33.567,"LINESTRING (2.1733336 41.3748053, 2.1734587 41.3748797, 2.1735043 41.374915, 2.1735412 41.3749415, 2.1736528 41.3749855)",,,,,,,,,,
4541533775,938093311,0,831157552,Carrer de la Constitució,residential,30,False,94.459,"LINESTRING (2.1341206 41.3694482, 2.1340718 41.3694337, 2.1340006 41.3694125, 2.1338527 41.3693685, 2.1336096 41.3692565, 2.1335296 41.3692165, 2.1333725 41.3691379, 2.1332259 41.3690732, 2.1332006 41.369062, 2.1331367 41.3690338)",,2,,,,,,,,
4541533775,30307948,0,831157552,Carrer de la Constitució,residential,30,False,124.259,"LINESTRING (2.1341206 41.3694482, 2.1341919 41.3694658, 2.1345424 41.3695687, 2.1346604 41.3696033, 2.1349058 41.3696615, 2.1349566 41.3696732, 2.1352635 41.3697444, 2.135449 41.3697722, 2.1355385 41.3697798)",,2,,,,,,,,
4543091206,2606686492,0,458274593,Rambla del Caçador,residential,30,False,62.429,"LINESTRING (2.1732895 41.4395663, 2.1725734 41.4397307)",,1,,,,,,,,
4549169095,3621509845,0,519563659,Plaça d'Ildefons Cerdà,primary,50,True,3.621,"LINESTRING (2.1355939 41.3650323, 2.1355556 41.3650476)",,5,,20,,,,roundabout,,
4549272595,26057076,0,548337280,Plaça de les Drassanes,secondary,50,True,35.93,"LINESTRING (2.1759514 41.3733392, 2.1761696 41.373313, 2.1763779 41.3733306)",,4,,14,,,,,,
4549311789,560025943,0,601390311,,residential,30,True,1.088,"LINESTRING (2.2141378 41.4168591, 2.2141313 41.4168596, 2.2141248 41.4168599)",,2,,,,,,roundabout,,
4549616600,1207612392,0,459040977,Carrer del Perelló,living_street,20,True,65.149,"LINESTRING (2.2062543 41.3985351, 2.2067528 41.3989428, 2.206793 41.3989302)",permissive,1,,,,,,,,
4552362841,30253399,0,512068822,Carrer del Treball,residential,30,True,80.683,"LINESTRING (2.2062351 41.412635, 2.2055457 41.4131441)",,2,,,,,,,,
4552362841,544223024,0,"[459375043, 648433598]",Carrer del Marroc,residential,30,True,131.887,"LINESTRING (2.2062351 41.412635, 2.2061652 41.4125822, 2.2054176 41.4120181, 2.205342 41.411961, 2.2051693 41.4118307, 2.2051203 41.4117937)",,2,,,,,,,,
4554362727,126797329,0,68506263,Passeig de Sant Joan,tertiary,30,True,140.97699999999998,"LINESTRING (2.1699067 41.3992995, 2.1698849 41.3993468, 2.1698247 41.3994537, 2.1697096 41.399539, 2.1693466 41.3998159, 2.1690155 41.4000685, 2.1688318 41.4002081, 2.1687928 41.4002377)",,,,,,,,,,
4554362727,126803326,0,248565671,Plaça de Mossèn Jacint Verdaguer,secondary,50,True,16.613,"LINESTRING (2.1699067 41.3992995, 2.1698401 41.3992799, 2.1697887 41.3992512, 2.169741 41.3992197)",,2,,15,,,,roundabout,,
4554368828,269381078,0,542169703,Plaça de Francesc Macià,secondary,50,True,4.439,"LINESTRING (2.1441512 41.3924667, 2.1441928 41.3924418)",,5,,,,,,roundabout,,
4554375436,797407467,0,"[226319532, 546607926]",Avinguda Meridiana,secondary_link,50,True,21.844,"LINESTRING (2.1867483 41.3949473, 2.1867349 41.3949365, 2.1867099 41.3949164, 2.186666 41.3948668, 2.1866322 41.3947756)",,3,,"['6', '9']",,,,,,
4554375436,3134509198,0,"[308159955, 308159956, 308159957]",Carrer de la Marina,tertiary,30,True,239.73800000000006,"LINESTRING (2.1867483 41.3949473, 2.186716 41.3950187, 2.1864969 41.3951557, 2.1864645 41.3951759, 2.1862833 41.39531, 2.185927 41.3955889, 2.1858966 41.3956127, 2.1858664 41.3956364, 2.1856721 41.3957885, 2.185071 41.3962523, 2.1849147 41.3963703, 2.1847567 41.3964896)",,3,,6.5,,yes,,,,
4554543617,323169610,0,525647562,Plaça de Karl Marx,secondary_link,50,True,3.976,"LINESTRING (2.1632452 41.4399195, 2.1632615 41.4399531)",,3,,,,,,roundabout,,
4554626933,2264150807,0,610191184,Avinguda de les Drassanes,tertiary,30,True,8.354,"LINESTRING (2.1720362 41.376894, 2.1720477 41.3768817, 2.1720636 41.3768726, 2.1720825 41.3768675, 2.1721025 41.376867, 2.1721218 41.3768709)",,,,,,,,,,
4554626934,30227052,0,553234915,Carrer Nou de la Rambla,tertiary,,True,61.184,"LINESTRING (2.1720864 41.3769648, 2.1721214 41.3770303, 2.172197 41.3771035, 2.17223 41.3771378, 2.1725123 41.3774098)",,1,,,,,,,,
4558516077,947196720,0,837814288,Avinguda d'Escolapi Càncer,residential,30,False,7.641,"LINESTRING (2.1803169 41.4583658, 2.1803341 41.4584333)",,1,,,,,,,,
4558516077,2128041192,0,202865518,Avinguda d'Escolapi Càncer,residential,30,False,151.63899999999998,"LINESTRING (2.1803169 41.4583658, 2.1802926 41.4582706, 2.1802525 41.4581686, 2.1801613 41.4580963, 2.1800674 41.4580259, 2.1798877 41.4579656, 2.1796329 41.4578711, 2.1792869 41.4577545, 2.1790722 41.4576776, 2.1789788 41.4576412, 2.1789087 41.4576138)",,1,,,,,,,,
4558516077,2128039885,0,460175471,Passatge Carreras,tertiary,30,True,41.57899999999999,"LINESTRING (2.1803169 41.4583658, 2.1805035 41.4583526, 2.1805648 41.4583465, 2.1808101 41.4583116)",,2,,,,,,,,
4558542629,4558542630,0,35162979,Plaça de les Matemàtiques,tertiary,30,True,15.043,"LINESTRING (2.1389162 41.3655129, 2.1388283 41.3654519, 2.1387838 41.3654211)",,,,,,,,circular,,
4558542629,4558542631,0,460178006,Carrer de la Química,residential,30,True,25.445,"LINESTRING (2.1389162 41.3655129, 2.1389278 41.3654825, 2.1386958 41.3655751)",,,,,,,,,,
4558542630,412437506,0,553587567,Plaça de les Matemàtiques,tertiary,30,True,4.314,"LINESTRING (2.1387838 41.3654211, 2.1387458 41.3653948)",,,,,,,,circular,,
4558542631,5162126022,0,460178008,Carrer de la Química,residential,30,False,95.485,"LINESTRING (2.1386958 41.3655751, 2.1378846 41.3661807)",,4,,,,,,,,
4558542631,4558542630,0,460178007,Carrer de la Química,residential,30,True,18.631999999999998,"LINESTRING (2.1386958 41.3655751, 2.1387746 41.3654373, 2.1387838 41.3654211)",,,,,,,,,,
4558542634,533666472,0,460178009,Plaça de les Matemàtiques,tertiary,30,False,3.725,"LINESTRING (2.1397349 41.3658643, 2.1397602 41.3658367)",,,,,,,,circular,,
4558542634,30264259,0,"[309195776, 35163013, 76168869]",Carrer de la Font Florida,residential,30,False,392.90199999999993,"LINESTRING (2.1397349 41.3658643, 2.1399159 41.3658639, 2.1408838 41.3658963, 2.1410766 41.3659077, 2.1412394 41.3659299, 2.141356 41.3659769, 2.1414544 41.3660227, 2.1415531 41.3661053, 2.1416306 41.3661835, 2.1416937 41.3662787, 2.1417378 41.3663826, 2.1417862 41.3665805, 2.1417898 41.3666725, 2.1418772 41.3670213, 2.1419434 41.3671588, 2.1420259 41.3672666, 2.1421408 41.3673734, 2.1423885 41.3676108, 2.1424723 41.3676923, 2.1424963 41.3677157, 2.14263 41.3678457, 2.1427416 41.3679541)",,,,,,,,,,
4558542634,412437504,0,309195768,Plaça de les Matemàtiques,tertiary,30,True,7.554,"LINESTRING (2.1397349 41.3658643, 2.1397009 41.3659015, 2.1397041 41.3659242)",,,,,,,,circular,,
4560303034,5275865099,0,545901484,Carrer de l'Estany,residential,30,False,7.677,"LINESTRING (2.1419183 41.3533752, 2.141868 41.353433)",,1,,14,,,,,,
4560303034,5275865097,0,545901485,Carrer de Sovelles,residential,30,False,8.635,"LINESTRING (2.1419183 41.3533752, 2.1419797 41.3533127)",,1,,14,,,,,,
4560303034,974261552,0,83666756,Carrer del Cisell,residential,30,False,144.7,"LINESTRING (2.1419183 41.3533752, 2.1421651 41.3534593, 2.1431533 41.3541004, 2.1432834 41.3541656)",,3,,,,,,,,
4562631010,1853174728,0,175105017,Via Bàrcino,residential,30,False,77.437,"LINESTRING (2.1928323 41.4497438, 2.1926823 41.4497945, 2.1925034 41.4498718, 2.1923462 41.4499885, 2.1922472 41.4500909, 2.1921908 41.4502096)",,2,,,,,,,,
4562631010,1857472201,0,175105017,Via Bàrcino,residential,30,False,39.535,"LINESTRING (2.1928323 41.4497438, 2.1928821 41.4497073, 2.1929631 41.4496105, 2.1929738 41.4494216)",,2,,,,,,,,
4562631010,4635141742,0,469114430,Carrer Palafrugell,living_street,20,False,188.095,"LINESTRING (2.1928323 41.4497438, 2.1929097 41.4497691, 2.1933088 41.4498997, 2.1934676 41.4503483, 2.192546 41.4508223)",,,,,,,,,,
4569473793,4850190675,0,461457686,Carrer Major de Can Caralleu,residential,30,True,20.17,"LINESTRING (2.1135644 41.4012977, 2.1136707 41.4012553, 2.1137094 41.4012368, 2.1137271 41.4012278, 2.113774 41.4012075)",,2,,,,,,,,
4569473793,1484829198,0,"[531221655, 554896186, 527374095]",Carrer Major de Can Caralleu,residential,30,False,225.13100000000003,"LINESTRING (2.1135644 41.4012977, 2.1131485 41.4013571, 2.1129105 41.4014151, 2.1126673 41.4015493, 2.1122942 41.4017617, 2.1118701 41.401939, 2.1116018 41.4020258, 2.1113224 41.4020764, 2.1111326 41.4020848)",yes,,,,,,,,,
4575453078,1365781145,0,48918868,Carrer dels Cortada,residential,30,False,151.23,"LINESTRING (2.1458088 41.4235827, 2.1459199 41.4236291, 2.1472588 41.4241898, 2.1473924 41.4242458)",,2,,,,,,,,
4575453078,2081027411,0,197904997,Plaça d'Isop,residential,30,True,22.145,"LINESTRING (2.1458088 41.4235827, 2.1457894 41.4236087, 2.1457547 41.4236548, 2.1457189 41.423679, 2.1456778 41.4236907, 2.1456147 41.4236913)",,,,,,,,,,
4577282718,2239783567,0,545896308,Passeig de Joan de Borbó,residential,30,True,10.151,"LINESTRING (2.1877659 41.3686639, 2.187778 41.3686929, 2.1877792 41.3687234, 2.1877695 41.3687529)",,1,,5,,,,roundabout,,
4578927239,1310620176,0,462506689,Passatge de Manlleu,residential,30,False,141.91899999999998,"LINESTRING (2.1447079 41.4177272, 2.1447448 41.4176678, 2.1449144 41.4173692, 2.1450886 41.4170958, 2.1452631 41.4169609, 2.1455446 41.4168183, 2.1457028 41.416743)",,,,,,,,,,
4579720206,2852358816,0,629678562,Carrer de Marsans i Rof,residential,30,False,36.92,"LINESTRING (2.1556002 41.4196423, 2.1552709 41.4194974, 2.1552817 41.4194524)",,,,,,,,,,
4579762664,1375799712,0,"[309904244, 33800677]",Carrer del Turó de la Rovira,residential,30,False,520.092,"LINESTRING (2.1596521 41.4191601, 2.1597563 41.4191857, 2.1602353 41.4192666, 2.1604315 41.4193337, 2.1607431 41.4195331, 2.1610275 41.4197514, 2.1612719 41.4199459, 2.1619309 41.4201344, 2.1622209 41.4201226, 2.1623647 41.4201167, 2.1631299 41.4199096, 2.1637829 41.4199713, 2.1643804 41.4200043, 2.1647859 41.4200054, 2.1651441 41.4200381, 2.1651903 41.4200641, 2.1652665 41.4201071, 2.16534 41.4201764)",,,,,,,,,,
4587763082,347344150,0,463511176,Carrer de Xavier Nogués,residential,30,False,70.455,"LINESTRING (2.2160811 41.4148995, 2.215548 41.4145231, 2.2154659 41.4144652)",,,,,,,,,,
4587763084,4587763085,0,463511178,Carrer de Ferran Valentí,residential,30,False,71.64099999999999,"LINESTRING (2.2157328 41.414263, 2.2158197 41.4143241, 2.2163595 41.4147037)",,,,,,,,,,
4587763084,347344150,0,546148427,Rambla de Prim,residential,30,True,31.637,"LINESTRING (2.2157328 41.414263, 2.2156305 41.4143405, 2.2154659 41.4144652)",,,,,,,,,,
4587763085,4587763084,0,463511178,Carrer de Ferran Valentí,residential,30,False,71.64099999999999,"LINESTRING (2.2163595 41.4147037, 2.2158197 41.4143241, 2.2157328 41.414263)",,,,,,,,,,
4587765894,4587765898,0,546148427,Rambla de Prim,residential,30,True,20.069,"LINESTRING (2.2144019 41.4152663, 2.2142321 41.4153942)",,,,,,,,,,
4587765894,4587765895,0,463511184,Carrer de Ferrer Bassa,residential,30,False,72.639,"LINESTRING (2.2144019 41.4152663, 2.2144783 41.4153187, 2.2145302 41.4153543, 2.2150449 41.415707)",,,,,,,,,,
4587765895,4587765894,0,463511184,Carrer de Ferrer Bassa,residential,30,False,72.639,"LINESTRING (2.2150449 41.415707, 2.2145302 41.4153543, 2.2144783 41.4153187, 2.2144019 41.4152663)",,,,,,,,,,
4587765898,4587765901,0,463511186,Carrer de Mogent,residential,30,True,194.70499999999998,"LINESTRING (2.2142321 41.4153942, 2.2147115 41.4157414, 2.2139852 41.4162738, 2.2135203 41.4159301)",,,,,,,,,,
4587765898,4587765901,1,546148427,Rambla de Prim,residential,30,True,84.107,"LINESTRING (2.2142321 41.4153942, 2.213808 41.4157122, 2.2135203 41.4159301)",,,,,,,,,,
4587765901,543552991,0,546148427,Rambla de Prim,residential,30,True,34.682,"LINESTRING (2.2135203 41.4159301, 2.2133871 41.4160304, 2.2132268 41.4161511)",,,,,,,,,,
4587765907,689430534,0,54750097,Carrer de Lluís Dalmau,residential,30,False,70.84299999999999,"LINESTRING (2.2114341 41.4184121, 2.2108899 41.4180066, 2.2108315 41.417963)",,,,,,,,,,
