u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,bridge,access,est_width,tunnel,ref,junction
2173441256,4159724292,0,207187336,False,Wards Island Greenway,cycleway,,20.201,"LINESTRING (-73.932891 40.7828189, -73.9326538 40.7827916)",,,,,,,,
2173441266,2173441102,0,207187336,False,Wards Island Greenway,cycleway,,9.773,"LINESTRING (-73.9246218 40.7826706, -73.9247371 40.7826605)",,,,,,,,
2173441266,2173441373,0,207187336,False,Wards Island Greenway,cycleway,,7.89,"LINESTRING (-73.9246218 40.7826706, -73.9245306 40.7826869)",,,,,,,,
2173441272,2173441109,0,207187336,False,Wards Island Greenway,cycleway,,9.351,"LINESTRING (-73.9353613 40.7851057, -73.9353048 40.7851781)",,,,,,,,
2173441272,2173440804,0,207187336,False,Wards Island Greenway,cycleway,,13.818,"LINESTRING (-73.9353613 40.7851057, -73.93547529999999 40.7850163)",,,,,,,,
2173441278,2173440790,0,207187336,False,Wards Island Greenway,cycleway,,11.175,"LINESTRING (-73.9358415 40.7839562, -73.93586019999999 40.7840557)",,,,,,,,
2173441278,2173440761,0,207187336,False,Wards Island Greenway,cycleway,,10.355,"LINESTRING (-73.9358415 40.7839562, -73.93580660000001 40.7838669)",,,,,,,,
2173441285,2173441029,0,207187336,False,Wards Island Greenway,cycleway,,18.697,"LINESTRING (-73.93546859999999 40.783544, -73.9356322 40.7836577)",,,,,,,,
2173441285,2173441243,0,207187336,False,Wards Island Greenway,cycleway,,26.021,"LINESTRING (-73.93546859999999 40.783544, -73.93521920000001 40.7834058)",,,,,,,,
2173441286,1242159655,0,207187336,False,Wards Island Greenway,cycleway,,9.337,"LINESTRING (-73.933685 40.7829915, -73.9337901 40.7830183)",,,,,,,,
2173441286,2173441137,0,207187336,False,Wards Island Greenway,cycleway,,30.281,"LINESTRING (-73.933685 40.7829915, -73.9333431 40.782907)",,,,,,,,
2173441287,2173440814,0,207187336,False,Wards Island Greenway,cycleway,,9.273,"LINESTRING (-73.9348785 40.783156, -73.9349536 40.783217)",,,,,,,,
2173441287,2173441189,0,207187336,False,Wards Island Greenway,cycleway,,6.592,"LINESTRING (-73.9348785 40.783156, -73.93481679999999 40.7831195)",,,,,,,,
2173441288,2173441191,0,207187336,False,Wards Island Greenway,cycleway,,11.971,"LINESTRING (-73.92699020000001 40.781641, -73.9271109 40.7815841)",,,,,,,,
2173441288,3037153890,0,207187336,False,Wards Island Greenway,cycleway,,12.292,"LINESTRING (-73.92699020000001 40.781641, -73.9268618 40.7816936)",,,,,,,,
2173441290,2173441173,0,207187336,False,Wards Island Greenway,cycleway,,21.013,"LINESTRING (-73.9300693 40.7823944, -73.93029199999999 40.7824797)",,,,,,,,
2173441290,2173441133,0,207187336,False,Wards Island Greenway,cycleway,,27.117,"LINESTRING (-73.9300693 40.7823944, -73.9298199 40.7822401)",,,,,,,,
2173441291,2173441047,0,207187336,False,Wards Island Greenway,cycleway,,11.027,"LINESTRING (-73.92722620000001 40.7815069, -73.9273147 40.7814338)",,,,,,,,
2173441291,2173441191,0,207187336,False,Wards Island Greenway,cycleway,,12.959,"LINESTRING (-73.92722620000001 40.7815069, -73.9271109 40.7815841)",,,,,,,,
2173441293,2173441177,0,207187336,False,Wards Island Greenway,cycleway,,7.985,"LINESTRING (-73.925633 40.7825955, -73.9257027 40.7825468)",,,,,,,,
2173441293,2173441225,0,207187336,False,Wards Island Greenway,cycleway,,8.41,"LINESTRING (-73.925633 40.7825955, -73.9255471 40.7826341)",,,,,,,,
2173441296,2173441214,0,207187336,False,Wards Island Greenway,cycleway,,10.758,"LINESTRING (-73.92854850000001 40.7811616, -73.92864350000001 40.7812263)",,,,,,,,
2173441296,2173440810,0,207187336,False,Wards Island Greenway,cycleway,,7.832,"LINESTRING (-73.92854850000001 40.7811616, -73.92847070000001 40.781123)",,,,,,,,
2173441348,3037153884,0,207187336,False,Wards Island Greenway,cycleway,,8.997,"LINESTRING (-73.92886230000001 40.7815008, -73.9289064 40.7815745)",,,,,,,,
2173441348,2173440888,0,207187336,False,Wards Island Greenway,cycleway,,10.737,"LINESTRING (-73.92886230000001 40.7815008, -73.9288141 40.7814114)",,,,,,,,
2173441364,2173440890,0,207187336,False,Wards Island Greenway,cycleway,,10.839,"LINESTRING (-73.9251502 40.7827092, -73.9252789 40.7827113)",,,,,,,,
2173441364,2173440898,0,207187336,False,Wards Island Greenway,cycleway,,11.184,"LINESTRING (-73.9251502 40.7827092, -73.9250187 40.782695)",,,,,,,,
2173441373,2173441266,0,207187336,False,Wards Island Greenway,cycleway,,7.89,"LINESTRING (-73.9245306 40.7826869, -73.9246218 40.7826706)",,,,,,,,
2173441373,2173440917,0,207187336,False,Wards Island Greenway,cycleway,,7.684,"LINESTRING (-73.9245306 40.7826869, -73.92444740000001 40.7827153)",,,,,,,,
2173441388,2173440780,0,207187336,False,Wards Island Greenway,cycleway,,7.135,"LINESTRING (-73.9310725 40.7828088, -73.9311422 40.7828453)",,,,,,,,
2173441388,2173441215,0,207187336,False,Wards Island Greenway,cycleway,,6.281,"LINESTRING (-73.9310725 40.7828088, -73.93102690000001 40.7827641)",,,,,,,,
2173441395,2173440998,0,207187336,False,Wards Island Greenway,cycleway,,17.992,"LINESTRING (-73.9263491 40.7818969, -73.9265235 40.7818034)",,,,,,,,
2173441395,2173441043,0,207187336,False,Wards Island Greenway,cycleway,,17.459,"LINESTRING (-73.9263491 40.7818969, -73.92619089999999 40.7819984)",,,,,,,,
2173441402,2173441031,0,207187336,False,Wards Island Greenway,cycleway,,26.334,"LINESTRING (-73.9258663 40.7822848, -73.92605140000001 40.7820939)",,,,,,,,
2173441402,2173440830,0,207187336,False,Wards Island Greenway,cycleway,,10.501,"LINESTRING (-73.9258663 40.7822848, -73.9258073 40.782368)",,,,,,,,
2173441421,2173441004,0,207187336,False,Wards Island Greenway,cycleway,,8.221,"LINESTRING (-73.9290742 40.7816938, -73.9291654 40.7817202)",,,,,,,,
2173441421,2173441181,0,207187336,False,Wards Island Greenway,cycleway,,6.273,"LINESTRING (-73.9290742 40.7816938, -73.9290099 40.7816653)",,,,,,,,
2208862737,246650524,0,22903963,False,Hudson River Greenway,cycleway,,14.567,"LINESTRING (-74.0072815 40.7541136, -74.0073357 40.7539892)",2,,,yes,4,,,
2208862737,373916218,0,22903963,False,Hudson River Greenway,cycleway,,18.552,"LINESTRING (-74.0072815 40.7541136, -74.00720099999999 40.7542689)",2,,,yes,4,,,
2208862743,247072117,0,22903963,False,Hudson River Greenway,cycleway,,15.968,"LINESTRING (-73.99512439999999 40.7699383, -73.9951868 40.7698027)",2,,,yes,4,,,
2208862743,2348991705,0,22903963,False,Hudson River Greenway,cycleway,,14.831,"LINESTRING (-73.99512439999999 40.7699383, -73.995074 40.7700661)",2,,,yes,4,,,
2208862752,246649574,0,440268555,False,Hudson River Greenway,cycleway,,44.576,"LINESTRING (-74.0102873 40.7358225, -74.0103538 40.7354248)",2,,,yes,4,,,
2208862752,246649573,0,440268555,False,Hudson River Greenway,cycleway,,6.615,"LINESTRING (-74.0102873 40.7358225, -74.0102796 40.7358817)",2,,,yes,4,,,
2208862756,2348991698,0,22903963,False,Hudson River Greenway,cycleway,,15.662,"LINESTRING (-73.9997786 40.7633214, -73.9999193 40.7632293)",2,,,yes,4,,,
2208862756,2376384633,0,22903963,False,Hudson River Greenway,cycleway,,10.093,"LINESTRING (-73.9997786 40.7633214, -73.9996912 40.7633835)",2,,,yes,4,,,
2208862760,246580062,0,22903963,False,Hudson River Greenway,cycleway,,7.137,"LINESTRING (-74.00860950000001 40.749854, -74.008594 40.7497909)",2,,,yes,4,,,
2208862760,2376384588,0,22903963,False,Hudson River Greenway,cycleway,,5.249,"LINESTRING (-74.00860950000001 40.749854, -74.0086136 40.7499011)",2,,,yes,4,,,
2208862762,246647994,0,440268554,False,Hudson River Greenway,cycleway,,20.068,"LINESTRING (-74.00958369999999 40.7404046, -74.0097239 40.7402587)",3,,,yes,4,,,
2208862762,246647993,0,440268554,False,Hudson River Greenway,cycleway,,10.678,"LINESTRING (-74.00958369999999 40.7404046, -74.0095204 40.7404878)",3,,,yes,4,,,
2208862777,246649570,0,440268555,False,Hudson River Greenway,cycleway,,20.132,"LINESTRING (-74.0101781 40.7378233, -74.01016559999999 40.7376425)",2,,,yes,4,,,
2208862777,246649569,0,440268555,False,Hudson River Greenway,cycleway,,13.879,"LINESTRING (-74.0101781 40.7378233, -74.0101931 40.7379476)",2,,,yes,4,,,
2208862779,2376384447,0,440268554,False,Hudson River Greenway,cycleway,,60.916,"LINESTRING (-74.0092319 40.7413818, -74.0093723 40.7408444)",3,,,yes,4,,,
2208862779,246648824,0,440268554,False,Hudson River Greenway,cycleway,,45.524,"LINESTRING (-74.0092319 40.7413818, -74.009146 40.741786)",3,,,yes,4,,,
2208862783,2376384471,0,440268554,False,Hudson River Greenway,cycleway,,3.405,"LINESTRING (-74.00874779999999 40.7438414, -74.0087571 40.7438116)",3,,,yes,4,,,
2208862783,246652649,0,440268554,False,Hudson River Greenway,cycleway,,8.503,"LINESTRING (-74.00874779999999 40.7438414, -74.00873180000001 40.7439169)",3,,,yes,4,,,
2208862794,246580061,0,22903963,False,Hudson River Greenway,cycleway,,30.136,"LINESTRING (-74.00862170000001 40.7504544, -74.00862619999999 40.7501834)",2,,,yes,4,,,
2208862794,2376384607,0,22903963,False,Hudson River Greenway,cycleway,,14.342,"LINESTRING (-74.00862170000001 40.7504544, -74.00860179999999 40.7505825)",2,,,yes,4,,,
2208862794,246580797,0,384177100,False,,cycleway,,13.945,"LINESTRING (-74.00862170000001 40.7504544, -74.00848259999999 40.7503864)",,,,,,,,
2208862795,246650546,0,22903963,False,Hudson River Greenway,cycleway,,62.755,"LINESTRING (-74.0066034 40.7551149, -74.0069639 40.754621)",2,,,yes,4,,,
2208862795,373918819,0,22903963,False,Hudson River Greenway,cycleway,,238.921,"LINESTRING (-74.0066034 40.7551149, -74.0052362 40.7569975)",2,,,yes,4,,,
2208862797,246652754,0,440268554,False,Hudson River Greenway,cycleway,,36.458,"LINESTRING (-74.0090008 40.7425663, -74.0090627 40.7422418)",3,,,yes,4,,,
2208862797,2034609413,0,440268554,False,Hudson River Greenway,cycleway,,25.593,"LINESTRING (-74.0090008 40.7425663, -74.0089583 40.7427942)",3,,,yes,4,,,
2216963378,2216963381,0,576438593,True,Center Drive,cycleway,,6.164,"LINESTRING (-73.9762047 40.765974, -73.97623369999999 40.7660249)",,,,,,,,
2216963381,73787724,0,576438593,True,Center Drive,cycleway,,12.511,"LINESTRING (-73.97623369999999 40.7660249, -73.9763368 40.7661059)",,,,,,,,
2216963391,73787722,0,576438593,True,Center Drive,cycleway,,12.547,"LINESTRING (-73.9768459 40.7664213, -73.9769297 40.7665146)",,,,,,,,
2216963392,4263273698,0,5670221,True,East Drive,cycleway,,10.283,"LINESTRING (-73.97255389999999 40.7663459, -73.9725906 40.7664341)",,,,,,,,
2216963432,1071832234,0,5670221,True,East Drive,cycleway,,27.581,"LINESTRING (-73.97281599999999 40.7667655, -73.972948 40.7669925)",,,,,,,,
2216963458,1492283427,0,576438593,True,Center Drive,cycleway,,9.672,"LINESTRING (-73.9770139 40.7668141, -73.9769976 40.7669002)",,,,,,,,
2216963462,73787718,0,576438593,True,Center Drive,cycleway,,7.593,"LINESTRING (-73.97695899999999 40.7669713, -73.9769167 40.7670316)",,,,,,,,
2216963498,42433876,0,5670221,True,East Drive,cycleway,,35.398,"LINESTRING (-73.9730442 40.7672803, -73.9731134 40.7675943)",,,,,,,,
2216963516,1071832232,0,648888139,True,East Drive,cycleway,,32.197,"LINESTRING (-73.9731262 40.7678111, -73.9731338 40.7681006)",,,yes,,,,,
2216963550,2216963574,0,648888140,True,East Drive,cycleway,,24.105,"LINESTRING (-73.9730914 40.7683356, -73.97303479999999 40.7685481)",,,,,,,,
2216963564,247221967,0,648888157,True,West Drive,cycleway,20 mph,15.822,"LINESTRING (-73.97964469999999 40.7684063, -73.9795328 40.768292)",,,,,,,,
2216963569,2216963564,0,648888157,True,West Drive,cycleway,20 mph,16.087,"LINESTRING (-73.9797512 40.7685264, -73.97964469999999 40.7684063)",,,,,,,,
2216963574,561949979,0,648888140,True,East Drive,cycleway,,33.528,"LINESTRING (-73.97303479999999 40.7685481, -73.9729325 40.7688395)",,,,,,,,
2216963578,2216963569,0,648888157,True,West Drive,cycleway,20 mph,15.503,"LINESTRING (-73.97983960000001 40.7686487, -73.9797512 40.7685264)",,,,,,,,
2216963610,2216963612,0,46613709,True,East Drive,cycleway,,13.238,"LINESTRING (-73.9726758 40.7692966, -73.97256520000001 40.7693812)",,,,,,,,
2216963612,3391966039,0,46613709,True,East Drive,cycleway,,11.715,"LINESTRING (-73.97256520000001 40.7693812, -73.9724629 40.7694526)",,,,,,,,
2216963613,3887931468,0,385446617,True,West Drive,cycleway,20 mph,17.347,"LINESTRING (-73.9797942 40.7694961, -73.97986849999999 40.7693506)",,,,,,,,
2216963614,42433881,0,46613712,True,Center Drive,cycleway,20 mph,18.369,"LINESTRING (-73.97255440000001 40.7695127, -73.97233660000001 40.7695036)",,,,,,,,
2216963616,2216963614,0,46613712,True,Center Drive,cycleway,20 mph,13.677,"LINESTRING (-73.9727132 40.7695385, -73.97255440000001 40.7695127)",,,,,,,,
2216963618,42439057,0,46613712,True,Center Drive,cycleway,20 mph,11.693,"LINESTRING (-73.972983 40.7696298, -73.97286 40.769581)",,,,,,,,
2216963620,42439059,0,46613712,True,Center Drive,cycleway,20 mph,9.846,"LINESTRING (-73.9734368 40.7698325, -73.97333380000001 40.7697906)",,,,,,,,
2216963621,4263273991,0,46613712,True,Center Drive,cycleway,20 mph,11.106,"LINESTRING (-73.9738653 40.7699225, -73.97373399999999 40.7699131)",,,,,,,,
2216963622,2216963621,0,46613712,True,Center Drive,cycleway,20 mph,11.57,"LINESTRING (-73.97400260000001 40.7699186, -73.9738653 40.7699225)",,,,,,,,
2216963667,248709337,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,13.955,"LINESTRING (-73.970011 40.7734027, -73.97017339999999 40.7734277)",,,,,,,,
2216963667,1490116214,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,12.874,"LINESTRING (-73.970011 40.7734027, -73.9698585 40.7734109)",,,,,,,,
2216963671,248709341,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,8.289,"LINESTRING (-73.9692124 40.7734262, -73.9693046 40.7734523)",,,,,,,,
2216963671,1490116213,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,6.388,"LINESTRING (-73.9692124 40.7734262, -73.96914580000001 40.7733987)",,,,,,,,
2216963675,248709340,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,9.849,"LINESTRING (-73.9694271 40.7734681, -73.96954359999999 40.7734602)",,,,,,,,
2216963675,4257949348,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,8.85,"LINESTRING (-73.9694271 40.7734681, -73.9693235 40.7734547)",,,,,,,,
2216963677,1490116221,0,46613691,True,East Drive,cycleway,,21.327,"LINESTRING (-73.9690552 40.7735153, -73.96913670000001 40.7736969)",,,,,,,,
2216963702,1490116224,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,17.056,"LINESTRING (-73.9718 40.7738398, -73.9720025 40.7738363)",,,,,,,,
2216963702,480493376,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,9.537,"LINESTRING (-73.9718 40.7738398, -73.9716878 40.7738281)",,,,,,,,
2216963707,2216963712,0,46613691,True,East Drive,cycleway,,14.185,"LINESTRING (-73.9691555 40.7739041, -73.9691469 40.7740315)",,,,,,,,
2216963709,1490116227,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,12.232,"LINESTRING (-73.9733008 40.7739224, -73.97340269999999 40.7740008)",,,,,,,,
2216963709,42442148,0,31311318,False,Olmstead and Vaux Way,cycleway,20 mph,13.103,"LINESTRING (-73.9733008 40.7739224, -73.9731688 40.77386)",,,,,,,,
2216963712,2216963717,0,46613691,True,East Drive,cycleway,,13.474,"LINESTRING (-73.9691469 40.7740315, -73.9691196 40.7741509)",,,,,,,,
2216963717,561950518,0,46613691,True,East Drive,cycleway,,7.876,"LINESTRING (-73.9691196 40.7741509, -73.9690939 40.774219)",,,,,,,,
2216963731,480492539,0,46613691,True,East Drive,cycleway,,32.729,"LINESTRING (-73.96886619999999 40.7745119, -73.9686423 40.7747525)",,,,,,,,
2216963796,1901016106,0,46613691,True,East Drive,cycleway,,12.07,"LINESTRING (-73.96735990000001 40.7755011, -73.9672953 40.775598)",,,,,,,,
2216963813,7094731959,0,46613691,True,East Drive,cycleway,,7.019,"LINESTRING (-73.9672659 40.7756912, -73.9672542 40.7757537)",,,,,,,,
2216963837,247221424,0,46613691,True,East Drive,cycleway,,16.336,"LINESTRING (-73.9672825 40.7760066, -73.96731029999999 40.776152)",,,,,,,,
2216963847,247221425,0,46613691,True,East Drive,cycleway,,5.823,"LINESTRING (-73.9673176 40.776241, -73.96729980000001 40.7762916)",,,,,,,,
2216963889,247221429,0,46613691,True,East Drive,cycleway,,27.135,"LINESTRING (-73.9662706 40.7784362, -73.96608519999999 40.7786358)",,,,,,,,
2216963893,247221630,0,46613691,True,East Drive,cycleway,,35.728,"LINESTRING (-73.9650773 40.7794973, -73.9648766 40.7797804)",,,,,,,,
2216963894,2216963895,0,46613691,True,East Drive,cycleway,,36.093,"LINESTRING (-73.9647678 40.779967, -73.9646197 40.7802716)",,,,,,,,
2216963895,247224743,0,46613691,True,East Drive,cycleway,,26.38,"LINESTRING (-73.9646197 40.7802716, -73.96448839999999 40.780487)",,,,,,,,
2216999449,2059119418,0,46613692,True,East Drive,cycleway,,19.349,"LINESTRING (-73.9570188 40.7876126, -73.9570166 40.7877866)",,,,,,,,
2216999460,42431363,0,46613687,True,West Drive,cycleway,20 mph,2.601,"LINESTRING (-73.9666703 40.7879315, -73.96669180000001 40.7879147)",,,,,,,,
2295332121,3004844993,0,475123131,True,9th Avenue,cycleway,,77.087,"LINESTRING (-73.99621190000001 40.7533662, -73.99665160000001 40.7527582)",,,,,,,,
2298803515,4159724290,0,207187336,False,Wards Island Greenway,cycleway,,10.008,"LINESTRING (-73.9278935 40.7810346, -73.92801110000001 40.7810215)",,,,,,,,
2298803515,2173441169,0,207187336,False,Wards Island Greenway,cycleway,,10.404,"LINESTRING (-73.9278935 40.7810346, -73.92777270000001 40.7810543)",,,,,,,,
2298803516,2173441169,0,207187336,False,Wards Island Greenway,cycleway,,6.441,"LINESTRING (-73.9277012 40.7810749, -73.92777270000001 40.7810543)",,,,,,,,
2298803516,2173440796,0,207187336,False,Wards Island Greenway,cycleway,,7.209,"LINESTRING (-73.9277012 40.7810749, -73.9276308 40.7811118)",,,,,,,,
2300353444,6323387092,0,675211966,False,Roosevelt Island Greenway,cycleway,,17.717,"LINESTRING (-73.954401 40.7556876, -73.9542752 40.7555599)",2,,,,,,,
2329798778,1684212110,0,116672330,False,Cherry Walk,cycleway,,11.211,"LINESTRING (-73.9753844 40.7995893, -73.9753249 40.7996795)",,,,,,,,
2329798778,1684212103,0,701986434,False,Hudson River Greenway,cycleway,,15.254,"LINESTRING (-73.9753844 40.7995893, -73.9754757 40.7994708)",,,,,4,,,
2329798876,2329798879,0,116672330,False,Cherry Walk,cycleway,,12.098,"LINESTRING (-73.9726309 40.8035544, -73.9725574 40.8036479)",,,,,,,,
2329798876,1684212110,0,116672330,False,Cherry Walk,cycleway,,486.897,"LINESTRING (-73.9726309 40.8035544, -73.9753249 40.7996795)",,,,,,,,
2329798879,2329798881,0,116672330,False,Cherry Walk,cycleway,,22.226,"LINESTRING (-73.9725574 40.8036479, -73.9724133 40.8038154)",,,,,,,,
2329798879,2329798876,0,116672330,False,Cherry Walk,cycleway,,12.098,"LINESTRING (-73.9725574 40.8036479, -73.9726309 40.8035544)",,,,,,,,
2329798881,2329798882,0,116672330,False,Cherry Walk,cycleway,,12.586,"LINESTRING (-73.9724133 40.8038154, -73.9723369 40.8039127)",,,,,,,,
2329798881,2329798879,0,116672330,False,Cherry Walk,cycleway,,22.226,"LINESTRING (-73.9724133 40.8038154, -73.9725574 40.8036479)",,,,,,,,
2329798882,2329798889,0,116672330,False,Cherry Walk,cycleway,,6.006,"LINESTRING (-73.9723369 40.8039127, -73.9723066 40.8039616)",,,,,,,,
2329798882,2329798881,0,116672330,False,Cherry Walk,cycleway,,12.586,"LINESTRING (-73.9723369 40.8039127, -73.9724133 40.8038154)",,,,,,,,
2329798889,2329798893,0,116672330,False,Cherry Walk,cycleway,,4.441,"LINESTRING (-73.9723066 40.8039616, -73.9722888 40.8039992)",,,,,,,,
2329798889,2329798882,0,116672330,False,Cherry Walk,cycleway,,6.006,"LINESTRING (-73.9723066 40.8039616, -73.9723369 40.8039127)",,,,,,,,
2329798893,2329798895,0,116672330,False,Cherry Walk,cycleway,,2.752,"LINESTRING (-73.9722888 40.8039992, -73.97228079999999 40.8040232)",,,,,,,,
2329798893,2329798889,0,116672330,False,Cherry Walk,cycleway,,4.441,"LINESTRING (-73.9722888 40.8039992, -73.9723066 40.8039616)",,,,,,,,
2329798895,2329798899,0,116672330,False,Cherry Walk,cycleway,,2.42,"LINESTRING (-73.97228079999999 40.8040232, -73.9722728 40.8040441)",,,,,,,,
2329798895,2329798893,0,116672330,False,Cherry Walk,cycleway,,2.752,"LINESTRING (-73.97228079999999 40.8040232, -73.9722888 40.8039992)",,,,,,,,
2329798899,2329798901,0,116672330,False,Cherry Walk,cycleway,,2.969,"LINESTRING (-73.9722728 40.8040441, -73.9722568 40.8040679)",,,,,,,,
2329798899,2329798895,0,116672330,False,Cherry Walk,cycleway,,2.42,"LINESTRING (-73.9722728 40.8040441, -73.97228079999999 40.8040232)",,,,,,,,
2329798901,2329798903,0,116672330,False,Cherry Walk,cycleway,,3.519,"LINESTRING (-73.9722568 40.8040679, -73.9722361 40.8040954)",,,,,,,,
2329798901,2329798899,0,116672330,False,Cherry Walk,cycleway,,2.969,"LINESTRING (-73.9722568 40.8040679, -73.9722728 40.8040441)",,,,,,,,
2329798903,2329798905,0,116672330,False,Cherry Walk,cycleway,,4.489,"LINESTRING (-73.9722361 40.8040954, -73.972205 40.8041282)",,,,,,,,
2329798903,2329798901,0,116672330,False,Cherry Walk,cycleway,,3.519,"LINESTRING (-73.9722361 40.8040954, -73.9722568 40.8040679)",,,,,,,,
2329798905,2329798907,0,116672330,False,Cherry Walk,cycleway,,14.232,"LINESTRING (-73.972205 40.8041282, -73.9721151 40.8042366)",,,,,,,,
2329798905,2329798903,0,116672330,False,Cherry Walk,cycleway,,4.489,"LINESTRING (-73.972205 40.8041282, -73.9722361 40.8040954)",,,,,,,,
2329798907,2329798910,0,116672330,False,Cherry Walk,cycleway,,16.876,"LINESTRING (-73.9721151 40.8042366, -73.97201339999999 40.8043674)",,,,,,,,
2329798907,2329798905,0,116672330,False,Cherry Walk,cycleway,,14.232,"LINESTRING (-73.9721151 40.8042366, -73.972205 40.8041282)",,,,,,,,
2329798910,2329798912,0,116672330,False,Cherry Walk,cycleway,,21.726,"LINESTRING (-73.97201339999999 40.8043674, -73.9718857 40.8045372)",,,,,,,,
2329798910,2329798907,0,116672330,False,Cherry Walk,cycleway,,16.876,"LINESTRING (-73.97201339999999 40.8043674, -73.9721151 40.8042366)",,,,,,,,
2329798912,2329798921,0,116672330,False,Cherry Walk,cycleway,,7.507,"LINESTRING (-73.9718857 40.8045372, -73.9718338 40.8045921)",,,,,,,,
2329798912,2329798910,0,116672330,False,Cherry Walk,cycleway,,21.726,"LINESTRING (-73.9718857 40.8045372, -73.97201339999999 40.8043674)",,,,,,,,
2329798921,2329798931,0,116672330,False,Cherry Walk,cycleway,,6.987,"LINESTRING (-73.9718338 40.8045921, -73.9717807 40.8046404)",,,,,,,,
2329798921,2329798912,0,116672330,False,Cherry Walk,cycleway,,7.507,"LINESTRING (-73.9718338 40.8045921, -73.9718857 40.8045372)",,,,,,,,
2329798931,2329798938,0,116672330,False,Cherry Walk,cycleway,,4.598,"LINESTRING (-73.9717807 40.8046404, -73.9717498 40.8046745)",,,,,,,,
2329798931,2329798921,0,116672330,False,Cherry Walk,cycleway,,6.987,"LINESTRING (-73.9717807 40.8046404, -73.9718338 40.8045921)",,,,,,,,
2329798938,2329798944,0,116672330,False,Cherry Walk,cycleway,,5.402,"LINESTRING (-73.9717498 40.8046745, -73.97172070000001 40.8047178)",,,,,,,,
2329798938,2329798931,0,116672330,False,Cherry Walk,cycleway,,4.598,"LINESTRING (-73.9717498 40.8046745, -73.9717807 40.8046404)",,,,,,,,
2329798944,2329798948,0,116672330,False,Cherry Walk,cycleway,,6.288,"LINESTRING (-73.97172070000001 40.8047178, -73.9716887 40.8047689)",,,,,,,,
2329798944,2329798938,0,116672330,False,Cherry Walk,cycleway,,5.402,"LINESTRING (-73.97172070000001 40.8047178, -73.9717498 40.8046745)",,,,,,,,
2329798948,2329798952,0,116672330,False,Cherry Walk,cycleway,,6.216,"LINESTRING (-73.9716887 40.8047689, -73.9716573 40.8048195)",,,,,,,,
2329798948,2329798944,0,116672330,False,Cherry Walk,cycleway,,6.288,"LINESTRING (-73.9716887 40.8047689, -73.97172070000001 40.8047178)",,,,,,,,
2329798952,2329798958,0,116672330,False,Cherry Walk,cycleway,,36.695,"LINESTRING (-73.9716573 40.8048195, -73.9714366 40.8051041)",,,,,,,,
2329798952,2329798948,0,116672330,False,Cherry Walk,cycleway,,6.216,"LINESTRING (-73.9716573 40.8048195, -73.9716887 40.8047689)",,,,,,,,
2329798958,2329798960,0,116672330,False,Cherry Walk,cycleway,,20.406,"LINESTRING (-73.9714366 40.8051041, -73.9713174 40.8052639)",,,,,,,,
2329798958,2329798952,0,116672330,False,Cherry Walk,cycleway,,36.695,"LINESTRING (-73.9714366 40.8051041, -73.9716573 40.8048195)",,,,,,,,
2329798960,2329798962,0,116672330,False,Cherry Walk,cycleway,,4.026,"LINESTRING (-73.9713174 40.8052639, -73.9712943 40.8052956)",,,,,,,,
2329798960,2329798958,0,116672330,False,Cherry Walk,cycleway,,20.406,"LINESTRING (-73.9713174 40.8052639, -73.9714366 40.8051041)",,,,,,,,
2329798962,2329798964,0,116672330,False,Cherry Walk,cycleway,,8.286,"LINESTRING (-73.9712943 40.8052956, -73.9712581 40.8053649)",,,,,,,,
2329798962,2329798960,0,116672330,False,Cherry Walk,cycleway,,4.026,"LINESTRING (-73.9712943 40.8052956, -73.9713174 40.8052639)",,,,,,,,
2329798964,2329798966,0,116672330,False,Cherry Walk,cycleway,,4.189,"LINESTRING (-73.9712581 40.8053649, -73.97124479999999 40.8054012)",,,,,,,,
2329798964,2329798962,0,116672330,False,Cherry Walk,cycleway,,8.286,"LINESTRING (-73.9712581 40.8053649, -73.9712943 40.8052956)",,,,,,,,
2329798966,2329798972,0,116672330,False,Cherry Walk,cycleway,,3.787,"LINESTRING (-73.97124479999999 40.8054012, -73.9712287 40.805433)",,,,,,,,
2329798966,2329798964,0,116672330,False,Cherry Walk,cycleway,,4.189,"LINESTRING (-73.97124479999999 40.8054012, -73.9712581 40.8053649)",,,,,,,,
2329798972,2329798973,0,116672330,False,Cherry Walk,cycleway,,3.922,"LINESTRING (-73.9712287 40.805433, -73.9712091 40.805465)",,,,,,,,
2329798972,2329798966,0,116672330,False,Cherry Walk,cycleway,,3.787,"LINESTRING (-73.9712287 40.805433, -73.97124479999999 40.8054012)",,,,,,,,
2329798973,2329798989,0,116672330,False,Cherry Walk,cycleway,,43.632,"LINESTRING (-73.9712091 40.805465, -73.9709278 40.8057946)",,,,,,,,
2329798973,2329798972,0,116672330,False,Cherry Walk,cycleway,,3.922,"LINESTRING (-73.9712091 40.805465, -73.9712287 40.805433)",,,,,,,,
