u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,service,width,access,est_width,bridge,junction,tunnel,ref,area
267697789,337627100,0,24626263,,,service,30,False,34.856,"LINESTRING (2.276005 48.8602693, 2.2764371 48.8601372)",,,,,,,,,
267697790,267697789,0,24626263,,,service,30,False,73.454,"LINESTRING (2.2750104 48.8603599, 2.276005 48.8602693)",,,,,,,,,
267697790,34817007,0,166750316,,Rue de la Pompe,tertiary,30,False,66.564,"LINESTRING (2.2750104 48.8603599, 2.2752006 48.8597745)",,,,,,,,,
267697790,955244164,0,166750316,,Rue de la Pompe,tertiary,30,False,8.386,"LINESTRING (2.2750104 48.8603599, 2.2750079 48.8604353)",,,,,,,,,
268034525,428511822,0,10664713,,Rue Saint-Luc,residential,30,True,54.357,"LINESTRING (2.354384 48.8862519, 2.3537987 48.8865533)",,,,,,,,,
268035944,3052159054,0,24660377,,Rue de Jessaint,tertiary,30,True,3.244,"LINESTRING (2.3582584 48.8848448, 2.3582142 48.8848473)",,,,,,,,,
268063088,7187512910,0,24662024,,Rue Pajol,residential,30,True,9.064,"LINESTRING (2.3631966 48.8907002, 2.3632075 48.8907814)",,,,,,,,,
268063120,202810421,0,24662138,,Rue de l'Olive,pedestrian,30,False,67.876,"LINESTRING (2.3612733 48.8906826, 2.361281 48.8900722)",,,,,,,,,
268063120,202810665,0,24662138,,Rue de l'Olive,pedestrian,30,False,64.117,"LINESTRING (2.3612733 48.8906826, 2.3612557 48.8912591)",,,,,,,,,
268063177,7187512909,0,24662162,,Rue du Canada,residential,30,True,4.614,"LINESTRING (2.3626055 48.890694, 2.3626013 48.8906526)",,,,,,,,,
268105659,2200326902,0,29974709,,Rue des Forges,residential,30,True,9.334,"LINESTRING (2.3487958 48.8680147, 2.3488459 48.8679375)",alley,,,,,,,,
268105659,2200326905,0,55046141,1,Rue du Caire,residential,30,True,9.958,"LINESTRING (2.3487958 48.8680147, 2.3489233 48.8679833)",,,,,,,,,
268105660,1787868140,0,174769081,,Rue d'Aboukir,residential,30,True,3.723,"LINESTRING (2.3486217 48.8682509, 2.348668 48.8682648)",alley,,,,,,,,
268105665,2200326884,0,55046141,1,Rue du Caire,residential,30,True,49.921,"LINESTRING (2.3491047 48.8679387, 2.3497395 48.8677738)",,,,,,,,,
268105668,1871830408,0,10661876,,Rue d'Alsace,residential,30,False,6.758,"LINESTRING (2.358669 48.879262, 2.3586778 48.8793225)",,,,,,,,,
268105668,1871830404,0,63563815,,Rue d'Alsace,residential,30,True,42.553,"LINESTRING (2.358669 48.879262, 2.3586055 48.8788816)",,,,,,,,,
268127165,4622395530,0,4018033,,Rue Jacques Ibert,residential,30,True,12.381,"LINESTRING (2.290574 48.8889355, 2.2907097 48.8890021)",,,,,,,,,
268140568,4622395559,0,164280367,,Rue Jacques Ibert,residential,30,True,63.475,"LINESTRING (2.2877878 48.8875714, 2.2884775 48.8879181)",,,,,,,,,
268146908,1363278543,0,83547406,,Boulevard de Reims,unclassified,30,True,144.269,"LINESTRING (2.2971408 48.8891693, 2.2956686 48.8883054)",,,,,,,,,
268146918,1932413842,0,83547406,,Boulevard de Reims,unclassified,30,True,19.617,"LINESTRING (2.2975691 48.8893902, 2.2973618 48.8892782)",,,,,,,,,
268215716,1969476167,0,35095776,,Port de la Rapée,service,30,True,5.141,"LINESTRING (2.3710741 48.8425184, 2.3710837 48.8424726)",,,,,,,,,
268215718,277507524,0,35095776,,Port de la Rapée,service,30,True,91.419,"LINESTRING (2.3726307 48.8413026, 2.3733778 48.8406437)",,,,,,,,,
268220940,382029,0,25761204,,Rue Alphonse Boudard,unclassified,30,True,10.407,"LINESTRING (2.3746678 48.8326768, 2.3747816 48.8327329)",,,,,,,,,
268220967,14956525,0,77666672,,Rue des Grands Moulins,residential,30,False,10.37,"LINESTRING (2.3786705 48.828449, 2.3785514 48.8283985)",,,,,,,,,
268220967,14956526,0,77666672,,Rue des Grands Moulins,residential,30,False,10.824,"LINESTRING (2.3786705 48.828449, 2.3787955 48.828501)",,,,,,,,,
268221730,1448372499,0,4039938,,Rue de Fécamp,residential,30,True,34.977,"LINESTRING (2.4021293 48.837037, 2.4017448 48.8368502)",,,,,,,,,
268221739,1439761883,0,40635744,,Passage Chaussin,service,30,True,7.294,"LINESTRING (2.4006442 48.8392116, 2.4007264 48.8392487)",alley,,,,,,,,
268221739,2052058640,0,130880771,,Rue de Picpus,residential,30,True,47.081,"LINESTRING (2.4006442 48.8392116, 2.4002851 48.8395629)",,,,,,,,,
268221897,6539279028,0,24677030,,Rue Sidi Brahim,residential,30,True,12.283,"LINESTRING (2.3991378 48.8382798, 2.3992613 48.8383546)",,,,,,,,,
268221897,4687297180,0,438204230,,Avenue Daumesnil,secondary,30,False,6.659,"LINESTRING (2.3991378 48.8382798, 2.3992174 48.8382508)",,,,,,,,,
268221897,15378826,0,438204230,,Avenue Daumesnil,secondary,30,False,35.25,"LINESTRING (2.3991378 48.8382798, 2.3987163 48.8384332)",,,,,,,,,
268221908,3617859654,0,24677039,,Rue Gossec,residential,30,True,6.862,"LINESTRING (2.4010515 48.8388291, 2.4009775 48.8387912)",,,,,,,,,
268221908,3617859655,0,130880771,,Rue de Picpus,residential,30,True,4.295,"LINESTRING (2.4010515 48.8388291, 2.4010169 48.8388603)",,,,,,,,,
268221926,1448372505,0,438204230,,Avenue Daumesnil,secondary,30,False,98.643,"LINESTRING (2.3996271 48.8380996, 2.4008065 48.8376702)",,,,,,,,,
268221926,15378827,0,438204230,,Avenue Daumesnil,secondary,30,False,17.008,"LINESTRING (2.3996271 48.8380996, 2.3994244 48.8381744)",,,,,,,,,
268222006,6521826929,0,624127639,3,Place Édouard Renard,secondary,30,True,5.323,"LINESTRING (2.4077812 48.8349028, 2.4078435 48.8348781)",,,,,,,,,
268222090,6433997627,0,130891747,3,Place Édouard Renard,secondary,30,True,3.449,"LINESTRING (2.4070987 48.8355376, 2.4070572 48.8355523)",,,,,,,,,
268222091,4687297182,0,686552990,3,Place Édouard Renard,secondary,30,True,67.864,"LINESTRING (2.4080923 48.8351735, 2.4072833 48.8354717)",,,,,,,,,
268222428,5895963286,0,39124789,,Rue de la Nouvelle-Calédonie,residential,30,False,106.227,"LINESTRING (2.4100279 48.8379601, 2.4086086 48.83816)",,,,,,,,,
268222895,2739184609,0,19780878,,Place Cardinal Lavigerie,residential,30,False,154.626,"LINESTRING (2.4038768 48.8322992, 2.4023835 48.8332828)",,,,,,,,,
268223185,206093338,0,24677126,,Route des Fortifications,unclassified,30,False,57.028,"LINESTRING (2.4030514 48.8316939, 2.4035609 48.8320819)",,,,,,,,,
268223185,268223186,0,24677126,,Route des Fortifications,unclassified,30,False,41.505,"LINESTRING (2.4030514 48.8316939, 2.4026137 48.8314566)",,,,,,,,,
268223186,268223185,0,24677126,,Route des Fortifications,unclassified,30,False,41.505,"LINESTRING (2.4026137 48.8314566, 2.4030514 48.8316939)",,,,,,,,,
268223186,1447463826,0,24677126,,Route des Fortifications,unclassified,30,False,34.856,"LINESTRING (2.4026137 48.8314566, 2.4021932 48.8313095)",,,,,,,,,
268223187,1447463826,0,24677126,,Route des Fortifications,unclassified,30,False,35.977,"LINESTRING (2.4017468 48.8311741, 2.4021932 48.8313095)",,,,,,,,,
268223187,268223188,0,24677126,,Route des Fortifications,unclassified,30,False,65.416,"LINESTRING (2.4017468 48.8311741, 2.4008885 48.8310102)",,,,,,,,,
268223188,268223187,0,24677126,,Route des Fortifications,unclassified,30,False,65.416,"LINESTRING (2.4008885 48.8310102, 2.4017468 48.8311741)",,,,,,,,,
268223188,556162205,0,24677126,,Route des Fortifications,unclassified,30,False,97.945,"LINESTRING (2.4008885 48.8310102, 2.3995884 48.8308018)",,,,,,,,,
268223189,2002443772,0,24677126,,Route des Fortifications,unclassified,30,False,13.715,"LINESTRING (2.3993519 48.8307588, 2.3995326 48.8307914)",,,,,,,,,
268223189,1448391913,0,162280816,4,Avenue de la Porte de Charenton,primary,30,False,18.803,"LINESTRING (2.3993519 48.8307588, 2.3995341 48.8306396)",,,,,,,,,
268223376,1088408986,0,24677104,,Avenue du Général Dodds,residential,30,False,57.313,"LINESTRING (2.4052164 48.8338074, 2.4047801 48.8342354)",,,,,,,,,
268223376,5737319516,0,24677104,,Avenue du Général Dodds,residential,30,False,53.73,"LINESTRING (2.4052164 48.8338074, 2.405634 48.83341)",,,,,,,,,
268225883,1771599362,0,284231644,,Rue des Orteaux,residential,30,False,45.42,"LINESTRING (2.4073664 48.8558987, 2.4067607 48.8559883)",,,,,,,,,
268225883,1025329446,0,284231644,,Rue des Orteaux,residential,30,False,55.669,"LINESTRING (2.4073664 48.8558987, 2.4081116 48.8557975)",,,,,,,,,
268225928,6396755593,0,24677327,,Rue des Rasselins,residential,30,True,3.014,"LINESTRING (2.4078796 48.8554417, 2.4078432 48.8554544)",,,,,,,,,
268233039,6240307312,0,582257553,1,Boulevard Ney,primary,30,True,35.542,"LINESTRING (2.3426489 48.8978568, 2.3431349 48.8978661)",,,,,,,,,
268233040,5569107988,0,582257546,,Boulevard Ney,primary,30,True,14.838,"LINESTRING (2.3443121 48.8978882, 2.3445143 48.8978999)",,,,,,,,,
268233209,2635358675,0,648742050,,Avenue de la Porte de Clignancourt,primary,30,False,8.452,"LINESTRING (2.3441363 48.8993276, 2.3441426 48.8992517)",,,,,,,,,
268233761,6927170892,0,711628209,2,Boulevard Ney,primary,30,True,13.249,"LINESTRING (2.3408592 48.897961, 2.3406783 48.8979537)",,,,,,,,,
268233986,2905104534,0,24678008,,Rue Louis Pasteur Valléry-Radot,residential,30,True,176.025,"LINESTRING (2.3301256 48.900301, 2.3325321 48.900359)",,,,,,,,,
268234010,2494555642,0,286832215,,Rue Louis Pasteur Valléry-Radot,residential,30,True,65.154,"LINESTRING (2.3335827 48.9003803, 2.3344648 48.9004645)",,,,,,,,,
268234011,2494555643,0,517156278,,Rue Gérard de Nerval,residential,30,True,15.914,"LINESTRING (2.3346847 48.9004785, 2.3349024 48.90048)",,,,,,,,,
268234012,2270376009,0,24678014,,Rue Gérard de Nerval,residential,30,True,8.663,"LINESTRING (2.3351102 48.9004823, 2.3352286 48.9004857)",,,,,,,,,
268234232,4864709123,0,711628212,2,Boulevard Ney,primary,30,True,46.558,"LINESTRING (2.3363672 48.8978674, 2.3357306 48.8978544)",,,,,,,,,
268238167,6594770797,0,667495940,1,Boulevard Ney,primary,30,True,21.706,"LINESTRING (2.3289366 48.8975375, 2.3292334 48.8975433)",,,,,,,,,
268238825,2580430977,0,17244158,,Rue Ernest Roche,residential,30,True,6.303,"LINESTRING (2.3184717 48.8952262, 2.3185532 48.8952447)",,,,,,,,,
268238825,2580430980,0,24015066,,Rue du Docteur Paul Brousse,residential,30,True,11.972,"LINESTRING (2.3184717 48.8952262, 2.3184564 48.8953334)",,,,,,,,,
268238826,268238827,0,17244158,,Rue Ernest Roche,residential,30,True,19.544,"LINESTRING (2.3196581 48.8955455, 2.3199239 48.8955644)",,,,,,,,,
268238827,894403108,0,17244158,,Rue Ernest Roche,residential,30,True,66.723,"LINESTRING (2.3199239 48.8955644, 2.3207962 48.895741)",,,,,,,,,
268238828,2580430985,0,17244158,,Rue Ernest Roche,residential,30,True,5.836,"LINESTRING (2.3216261 48.8958616, 2.3217047 48.8958524)",,,,,,,,,
268262118,4036295183,0,8416265,,Avenue Louis Barthou,unclassified,30,True,17.405,"LINESTRING (2.2673419 48.8637319, 2.2674671 48.863865)",,,,,,,,,
268262120,6012912938,0,27808923,,Avenue du Maréchal Fayolle,residential,30,True,130.612,"LINESTRING (2.2691869 48.8659607, 2.2699651 48.8670179)",,,,,,,,,
268264192,4484420027,0,32005187,1,Chemin de Ceinture du Lac Inférieur,unclassified,30,True,19.608,"LINESTRING (2.2580304 48.8630146, 2.2580138 48.8628386)",,,,,,,,,
268264195,5592183032,0,32005187,1,Chemin de Ceinture du Lac Inférieur,unclassified,30,True,35.362,"LINESTRING (2.2583598 48.8640041, 2.2581846 48.8637077)",,,,,,,,,
268264196,6551266465,0,32005187,1,Chemin de Ceinture du Lac Inférieur,unclassified,30,True,20.761,"LINESTRING (2.2587965 48.8645808, 2.2586554 48.8644188)",,,,,,,,,
268264197,6249897681,0,32005187,1,Chemin de Ceinture du Lac Inférieur,unclassified,30,True,37.186,"LINESTRING (2.259364 48.8650895, 2.2590537 48.8648246)",,,,,,,,,
268334877,268334914,0,32746508,,Rue Saint-Just,residential,30,False,83.946,"LINESTRING (2.3136597 48.8964664, 2.3146314 48.8960641)",,,destination,,,,,,
268334914,2532208502,0,26261767,,Rue Pierre Rebière,residential,30,True,14.973,"LINESTRING (2.3146314 48.8960641, 2.3148095 48.8961306)",,,,,,,,,
268334914,268334877,0,32746508,,Rue Saint-Just,residential,30,False,83.946,"LINESTRING (2.3146314 48.8960641, 2.3136597 48.8964664)",,,destination,,,,,,
268408320,5526534489,0,4574298,,Rue du Grenier Saint-Lazare,unclassified,30,False,10.97,"LINESTRING (2.3542691 48.8626426, 2.3541272 48.8626745)",,,,,,,,,
268456606,2200327148,0,4263230,,Rue Notre-Dame des Victoires,residential,30,True,16.715,"LINESTRING (2.3423826 48.869654, 2.3423218 48.8695091)",,,,,,,,,
268456615,6464566636,0,24697899,,Rue Brongniart,unclassified,30,True,5.939,"LINESTRING (2.3428843 48.8697581, 2.3428057 48.8697447)",,,,,,,,,
268456615,2180084672,0,197515292,,Rue Montmartre,tertiary,30,True,6.037,"LINESTRING (2.3428843 48.8697581, 2.3428616 48.8698103)",,,,,,,,,
268456992,689178412,0,24697917,,Rue des Jeûneurs,residential,30,True,131.046,"LINESTRING (2.3446122 48.8695417, 2.3429089 48.8699073)",alley,,,,,,,,
268499229,2399862217,0,336799973,,Rue des Couronnes,residential,30,True,48.617,"LINESTRING (2.388602 48.8710327, 2.3882638 48.8706563)",,,,,,,,,
268505799,6381198874,0,15458850,,Rue du Chalet,residential,30,True,3.452,"LINESTRING (2.3725896 48.8742718, 2.3726238 48.8742504)",,,,,,,,,
268505799,628893264,0,24401064,,Rue Sainte-Marthe,residential,30,True,24.955,"LINESTRING (2.3725896 48.8742718, 2.3723061 48.8741469)",alley,,,,,,,,
268506013,6381143426,0,24401057,,Rue Jean et Marie Moinon,residential,30,True,82.215,"LINESTRING (2.3714777 48.8741967, 2.3724088 48.874611)",alley,,,,,,,,
268506013,264856797,0,24401084,,Rue Jean et Marie Moinon,residential,30,True,38.314,"LINESTRING (2.3714777 48.8741967, 2.3717692 48.8739104)",alley,,,,,,,,
268658259,6261924601,0,10817212,,Rue Compans,residential,30,False,38.264,"LINESTRING (2.3934496 48.8779119, 2.3937245 48.8776191)",,,,,,,,,
268658259,7116223292,0,10817212,,Rue Compans,residential,30,False,7.86,"LINESTRING (2.3934496 48.8779119, 2.3933918 48.8779715)",,,,,,,,,
268658382,3671517803,0,362917083,,Rue des Lilas,residential,30,True,1.731,"LINESTRING (2.3961337 48.8789348, 2.3961247 48.8789204)",,,,,,,,,
268672618,5584052857,0,219083156,,Rue du Docteur Labbé,residential,30,True,58.311,"LINESTRING (2.4099333 48.8698368, 2.4107292 48.8698672)",,,,,,,,,
268672740,1089076250,0,584130091,,Avenue de la Porte de Ménilmontant,residential,30,False,66.217,"LINESTRING (2.4098492 48.8706096, 2.4089443 48.870591)",,,,,,,,,
268672740,248579254,0,584130091,,Avenue de la Porte de Ménilmontant,residential,30,False,64.378,"LINESTRING (2.4098492 48.8706096, 2.4107272 48.8706506)",,,,,,,,,
268675130,125730,0,315818975,,Rue Henri Duvernois,residential,30,False,8.707,"LINESTRING (2.4108343 48.8634834, 2.4107318 48.8635232)",,,,,,,,,
268675130,567367734,0,315818975,,Rue Henri Duvernois,residential,30,False,26.448,"LINESTRING (2.4108343 48.8634834, 2.4111129 48.8633318)",,,,,,,,,
268675131,244455548,0,44719730,,Rue Henri Duvernois,residential,30,False,6.633,"LINESTRING (2.4110039 48.8625914, 2.4109154 48.8625784)",,,,,,,,,
268675131,6809880424,0,44719730,,Rue Henri Duvernois,residential,30,False,5.384,"LINESTRING (2.4110039 48.8625914, 2.4110447 48.8626317)",,,,,,,,,
268685315,3133100217,0,439007189,2,Rue Stendhal,residential,30,False,5.241,"LINESTRING (2.4027569 48.8607047, 2.4027999 48.860667)",,,,,,,,,
268685315,3120444703,0,439007189,2,Rue Stendhal,residential,30,False,8.574,"LINESTRING (2.4027569 48.8607047, 2.4026866 48.8607664)",,,,,,,,,
268685315,5287705702,0,516982090,2,Chemin du Parc de Charonne,residential,30,False,7.212,"LINESTRING (2.4027569 48.8607047, 2.4028384 48.8607412)",,,,,,,,,
268685316,3120444708,0,438377316,,Rue des Prairies,residential,30,True,6.644,"LINESTRING (2.4045902 48.8613863, 2.4045452 48.8614382)",,,,,,,,,
268685381,5287705688,0,24721056,2,Rue Stendhal,residential,30,False,4.804,"LINESTRING (2.4012441 48.862044, 2.4012828 48.8620091)",,,,,,,,,
268685381,3134925274,0,24721056,2,Rue Stendhal,residential,30,False,36.294,"LINESTRING (2.4012441 48.862044, 2.4009555 48.8623095)",,,,,,,,,
268685461,268685464,0,24721076,,Rue Charles Renouvier,residential,30,True,25.43,"LINESTRING (2.4000373 48.8616707, 2.4003538 48.8617653)",,,,,yes,,,,
268685462,3649554768,0,24721074,,Rue Charles Renouvier,residential,30,True,4.906,"LINESTRING (2.3992502 48.861443, 2.3993115 48.8614609)",,,,,,,,,
268685462,431493583,0,188180851,,Rue des Rondeaux,residential,30,False,57.831,"LINESTRING (2.3992502 48.861443, 2.3996273 48.8609859)",,,,,,,,,
268685464,1151534594,0,24721075,,Rue Charles Renouvier,residential,30,True,19.54,"LINESTRING (2.4003538 48.8617653, 2.4005978 48.8618368)",,,,,,,,,
268685518,3649554770,0,24721083,,Rue Ramus,residential,30,True,5.917,"LINESTRING (2.3998301 48.8616132, 2.3998037 48.8616635)",,,,,,,,,
268685518,5289670943,0,45781480,,Rue Charles Renouvier,residential,30,True,9.02,"LINESTRING (2.3998301 48.8616132, 2.3999441 48.8616441)",,,,,,,,,
268685566,332469884,0,24721083,,Rue Ramus,residential,30,True,18.953,"LINESTRING (2.3996589 48.8620089, 2.399506 48.8621465)",,,,,,,,,
268685567,3649554773,0,30172143,,Rue Émile Landrin,residential,30,True,6.755,"LINESTRING (2.3979762 48.8634001, 2.3980379 48.8634453)",,,,,,,,,
268685567,3649554779,0,682846133,,Rue Ramus,residential,30,True,6.065,"LINESTRING (2.3979762 48.8634001, 2.3979248 48.8634429)",,,,,,,,,
268685779,1528207175,0,51548831,,Rue de Bagnolet,tertiary,30,False,26.793,"LINESTRING (2.3973713 48.8568882, 2.3977226 48.8569563)",,,,,,,,,
268685779,152807823,0,51548831,,Rue de Bagnolet,tertiary,30,False,18.359,"LINESTRING (2.3973713 48.8568882, 2.3971276 48.8568488)",,,,,,,,,
268685789,431493564,0,24721105,,Rue Ligner,residential,30,True,78.261,"LINESTRING (2.3972888 48.8579736, 2.3973081 48.8572699)",,,,,,,,,
268685790,268685789,0,24721105,,Rue Ligner,residential,30,True,45.526,"LINESTRING (2.397875 48.858111, 2.3972888 48.8579736)",,,,,,,,,
268685791,6838684300,0,24721105,,Rue Ligner,residential,30,True,9.145,"LINESTRING (2.3983673 48.8571536, 2.3983226 48.8572304)",,,,,,,,,
268685791,431493565,0,51548831,,Rue de Bagnolet,tertiary,30,False,45.41,"LINESTRING (2.3983673 48.8571536, 2.3989139 48.8573471)",,,,,,,,,
268685791,1528207147,0,51548831,,Rue de Bagnolet,tertiary,30,False,13.235,"LINESTRING (2.3983673 48.8571536, 2.3982071 48.8570983)",,,,,,,,,
268926174,385481096,0,24622551,,Avenue Jules Janin,residential,30,True,61.057,"LINESTRING (2.275373 48.8597505, 2.2757007 48.8602555)",,,private,,,,,,
269007497,34817830,0,24753587,,Rue du Général Langlois,service,30,False,68.677,"LINESTRING (2.2791262 48.863119, 2.2783512 48.8634676)",alley,,private,,,,,,
269012854,34817752,0,23804296,,Rue Herran,residential,30,False,6.639,"LINESTRING (2.2812851 48.8647595, 2.2813623 48.8647281)",,,private,,,,,,
269012854,5526066378,0,23804296,,Rue Herran,residential,30,False,2.687,"LINESTRING (2.2812851 48.8647595, 2.2812518 48.8647697)",,,private,,,,,,
269013295,34817751,0,23804296,,Rue Herran,residential,30,False,134.017,"LINESTRING (2.281787 48.8659441, 2.2809535 48.8648708)",,,private,,,,,,
269013295,34816711,0,23804296,,Rue Herran,residential,30,False,5.372,"LINESTRING (2.281787 48.8659441, 2.2818251 48.8659854)",,,private,,,,,,
269368021,269368542,0,24841340,,Rue de l'Étoile,unclassified,30,False,17.753,"LINESTRING (2.294316 48.8780109, 2.294505 48.8779107)",,,,,,,,,
269368542,269368021,0,24841340,,Rue de l'Étoile,unclassified,30,False,17.753,"LINESTRING (2.294505 48.8779107, 2.294316 48.8780109)",,,,,,,,,
269368543,6788636941,0,185537045,,Rue Brey,residential,30,True,3.735,"LINESTRING (2.2946017 48.8773105, 2.2946461 48.8772939)",,,,,,,,,
269369710,6900305746,0,24792381,,Rue Bayen,residential,30,False,70.914,"LINESTRING (2.295369 48.8790065, 2.2948231 48.8795336)",,,,,,,,,
269369710,6900449408,0,24841527,,Place Boulnois,residential,30,False,5.736,"LINESTRING (2.295369 48.8790065, 2.2954327 48.8790366)",,,,,,,,,
269373034,6788578529,0,4472304,,Rue Saint-Ferdinand,unclassified,30,True,66.682,"LINESTRING (2.2892063 48.8783894, 2.2884221 48.8780834)",,,,,,,,,
269469651,269469697,0,24802813,,Villa de la Tour,service,30,False,6.123,"LINESTRING (2.2779082 48.8619917, 2.2779625 48.8620336)",alley,,private,,,,,,
269469651,269469699,0,164286219,,Rue de la Tour,tertiary,30,True,18.401,"LINESTRING (2.2779082 48.8619917, 2.277718 48.8621)",,,,,,,,,
269469692,269469698,0,24802813,,Villa de la Tour,service,30,False,42.663,"LINESTRING (2.278168 48.8621968, 2.2777114 48.8624355)",alley,,private,,,,,,
269469692,269469697,0,24802813,,Villa de la Tour,service,30,False,23.565,"LINESTRING (2.278168 48.8621968, 2.2779625 48.8620336)",alley,,private,,,,,,
269469693,269469746,0,24749000,,Rue Eugène Delacroix,residential,30,True,92.405,"LINESTRING (2.2776622 48.8624534, 2.278169 48.8632146)",,,,,,,,,
