u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,ref,access,tunnel,bridge,junction,service
18691496,4944459141,0,4039431,2,Avenue de Madrid,tertiary,30,False,21.692,"LINESTRING (2.2603623 48.8844354, 2.2602677 48.8842505)",,,,,,
18691496,18691501,0,4039431,2,Avenue de Madrid,tertiary,30,False,10.794,"LINESTRING (2.2603623 48.8844354, 2.260408 48.8845277)",,,,,,
18691501,18691496,0,4039431,2,Avenue de Madrid,tertiary,30,False,10.794,"LINESTRING (2.260408 48.8845277, 2.2603623 48.8844354)",,,,,,
21292410,2140279462,0,548078041,,Boulevard Arago,secondary,50,False,16.915,"LINESTRING (2.3369678 48.834607, 2.3371982 48.8346188)",,,,,,
21292440,6125037211,0,37775878,,Boulevard Malesherbes,secondary,50,False,46.638,"LINESTRING (2.3148101 48.8790076, 2.3144077 48.879333)",,,,,,
21292440,6125051822,0,37775878,,Boulevard Malesherbes,secondary,50,False,58.388,"LINESTRING (2.3148101 48.8790076, 2.3153053 48.8785957)",,,,,,
21292446,5468979996,0,27619127,,Boulevard Malesherbes,secondary,50,False,18.479,"LINESTRING (2.3048268 48.8871944, 2.3049771 48.8870608)",,,,,,
21292448,27234261,0,27619127,,Boulevard Malesherbes,secondary,50,False,118.977,"LINESTRING (2.3064298 48.8858694, 2.3054042 48.8867001)",,,,,,
21292448,6864227035,0,27619127,,Boulevard Malesherbes,secondary,50,False,7.285,"LINESTRING (2.3064298 48.8858694, 2.3064912 48.8858178)",,,,,,
21292449,2124630313,0,27619127,,Boulevard Malesherbes,secondary,50,False,20.887,"LINESTRING (2.307214 48.8852245, 2.3070302 48.8853683)",,,,,,
21292449,2124630301,0,27619127,,Boulevard Malesherbes,secondary,50,False,16.566,"LINESTRING (2.307214 48.8852245, 2.3073613 48.8851113)",,,,,,
21660045,6258312942,0,366984752,4,Avenue Foch,secondary,50,False,5.501,"LINESTRING (2.2927717 48.8735839, 2.2926976 48.8735754)",,,,,,
21661060,4937397545,0,4039136,,Boulevard de Courcelles,primary,50,False,4.159,"LINESTRING (2.2989128 48.8782456, 2.2989664 48.8782581)",,,,,,
24983568,5904976363,0,682020605,,Carrefour de l'Odéon,tertiary,50,False,6.114,"LINESTRING (2.3387535 48.8524745, 2.3387436 48.8524199)",,,,,,
24983651,2496113388,0,4216831,,Carrefour de l'Odéon,tertiary,50,False,8.647,"LINESTRING (2.3387161 48.8522875, 2.3387315 48.8523646)",,,,,,
25199592,2313751662,0,4040032,,Avenue du Maréchal Galliéni,primary,50,False,19.262,"LINESTRING (2.3132382 48.8610518, 2.3132177 48.8608791)",,,,,,
25199592,2313751679,0,4040032,,Avenue du Maréchal Galliéni,primary,50,False,17.654,"LINESTRING (2.3132382 48.8610518, 2.3132567 48.8612101)",,,,,,
25256261,6153413203,0,83279330,,Rue de Rennes,secondary,50,False,9.296,"LINESTRING (2.3245386 48.8445572, 2.3246071 48.8446276)",,,,,,
25256261,2878370338,0,673559991,,Rue de Rennes,secondary,50,False,12.478,"LINESTRING (2.3245386 48.8445572, 2.3244457 48.8444631)",,,,,,
25256262,1765177774,0,83279330,,Rue de Rennes,secondary,50,False,12.787,"LINESTRING (2.3256213 48.8456679, 2.3255272 48.845571)",,,,,,
25256262,1765177777,0,673142311,,Rue de Rennes,secondary,50,False,4.989,"LINESTRING (2.3256213 48.8456679, 2.3256578 48.8457058)",,,,,,
25273482,2712549957,0,34684074,,Rue Royale,secondary,50,False,15.357,"LINESTRING (2.3232684 48.8683824, 2.323358 48.8685073)",,,,,,
26972201,4131422840,0,4409679,1,Rue Ledru-Rollin,residential,30,True,9.36,"LINESTRING (2.2278852 48.8701187, 2.2280126 48.8701267)",,,,,,
26972295,3892536599,0,4409682,,Rue de Verdun,tertiary,30,True,10.525,"LINESTRING (2.2300827 48.8738683, 2.2300103 48.8737865)",D 4,,,,,
26972298,3892536610,0,4409682,,Rue de Verdun,tertiary,30,True,8.425,"LINESTRING (2.2307361 48.8745753, 2.2306769 48.8745103)",D 4,,,,,
26972307,6027785354,0,4409682,,Rue de Verdun,tertiary,30,True,8.635,"LINESTRING (2.2295108 48.8732391, 2.2294511 48.8731721)",D 4,,,,,
26972319,2297396858,0,105601147,1,Rue Ledru-Rollin,residential,30,True,11.49,"LINESTRING (2.2293513 48.8707026, 2.2294584 48.8707782)",,,,,,
26972327,6017906975,0,4409679,1,Rue Ledru-Rollin,residential,30,True,7.773,"LINESTRING (2.2284617 48.870172, 2.2285579 48.8702017)",,,,,,
26991261,2905890249,0,105611635,1,Rue Volta,residential,,True,7.284,"LINESTRING (2.2353508 48.8753707, 2.23527 48.875409)",,resident,,,,
26991268,2295337349,0,4409682,,Rue de Verdun,tertiary,30,True,9.336,"LINESTRING (2.2318217 48.8757893, 2.2317543 48.875718)",D 4,,,,,
26991271,3892536614,0,4409682,,Rue de Verdun,tertiary,30,True,8.797,"LINESTRING (2.2313196 48.8752213, 2.2312589 48.875153)",D 4,,,,,
27117204,2042255190,0,8160024,,Rue Anatole France,living_street,20,True,10.338,"LINESTRING (2.2393226 48.8846792, 2.2393334 48.8845865)",D 9,,,,,
27223563,1363278108,0,451721978,,Rue Arago,residential,30,True,9.718,"LINESTRING (2.2469494 48.8852118, 2.2468522 48.8851522)",,,,,,
27233893,2700086546,0,4447087,,Avenue de Villiers,secondary,50,False,24.019,"LINESTRING (2.3026608 48.8842578, 2.3023382 48.8842985)",,,,,,
27233893,2700086543,0,648289151,,Avenue de Villiers,secondary,50,False,23.801,"LINESTRING (2.3026608 48.8842578, 2.3029759 48.8842041)",,,,,,
27233905,2700086513,0,164286214,,Avenue de Villiers,secondary,50,False,14.102,"LINESTRING (2.3047736 48.8838166, 2.3049587 48.883781)",,,,,,
27233905,2700086516,0,648289151,,Avenue de Villiers,secondary,50,False,21.027,"LINESTRING (2.3047736 48.8838166, 2.3044995 48.8838738)",,,,,,
27234045,27234052,0,164286214,,Avenue de Villiers,secondary,50,False,16.529,"LINESTRING (2.305801 48.8835816, 2.3060159 48.8835355)",,,,,,
27234045,2700086495,0,164286214,,Avenue de Villiers,secondary,50,False,2.345,"LINESTRING (2.305801 48.8835816, 2.3057707 48.8835885)",,,,,,
27234052,2700086484,0,164286214,,Avenue de Villiers,secondary,50,False,77.662,"LINESTRING (2.3060159 48.8835355, 2.3070327 48.8833337)",,,,,,
27234052,27234045,0,164286214,,Avenue de Villiers,secondary,50,False,16.529,"LINESTRING (2.3060159 48.8835355, 2.305801 48.8835816)",,,,,,
27234093,2700086546,0,4447087,,Avenue de Villiers,secondary,50,False,81.168,"LINESTRING (2.301248 48.884436, 2.3023382 48.8842985)",,,,,,
27234093,2700086553,0,4447087,,Avenue de Villiers,secondary,50,False,20.007,"LINESTRING (2.301248 48.884436, 2.3009792 48.8844696)",,,,,,
27234203,2700086468,0,264313540,,Avenue de Villiers,secondary,50,False,41.765,"LINESTRING (2.3083266 48.8830575, 2.3088686 48.882939)",,,,,,
27234203,2700086480,0,264313540,,Avenue de Villiers,secondary,50,False,70.863,"LINESTRING (2.3083266 48.8830575, 2.3074062 48.883257)",,,,,,
27234208,2700086461,0,264313540,,Avenue de Villiers,secondary,50,False,11.657,"LINESTRING (2.3090506 48.8828981, 2.3092028 48.8828669)",,,,,,
27234208,2700086468,0,264313540,,Avenue de Villiers,secondary,50,False,14.064,"LINESTRING (2.3090506 48.8828981, 2.3088686 48.882939)",,,,,,
27234213,2700086484,0,164286214,,Avenue de Villiers,secondary,50,False,17.743,"LINESTRING (2.307265 48.8832876, 2.3070327 48.8833337)",,,,,,
27234213,2700086480,0,264313540,,Avenue de Villiers,secondary,50,False,10.871,"LINESTRING (2.307265 48.8832876, 2.3074062 48.883257)",,,,,,
27234218,27362231,0,27619127,,Boulevard Malesherbes,secondary,50,False,17.657,"LINESTRING (2.3079711 48.8845987, 2.3078193 48.8847222)",,,,,,
27234218,2722937377,0,27619127,,Boulevard Malesherbes,secondary,50,False,10.202,"LINESTRING (2.3079711 48.8845987, 2.3080602 48.8845281)",,,,,,
27234261,5537311494,0,27619127,,Boulevard Malesherbes,secondary,50,False,9.995,"LINESTRING (2.3054042 48.8867001, 2.3053192 48.8867705)",,,,,,
27234261,21292448,0,27619127,,Boulevard Malesherbes,secondary,50,False,118.977,"LINESTRING (2.3054042 48.8867001, 2.3064298 48.8858694)",,,,,,
27235206,6125055845,0,37775878,,Boulevard Malesherbes,secondary,50,False,22.434,"LINESTRING (2.3163071 48.8777831, 2.3161135 48.8779396)",,,,,,
27235206,6126468695,0,37775878,,Boulevard Malesherbes,secondary,50,False,21.099,"LINESTRING (2.3163071 48.8777831, 2.3164869 48.8776347)",,,,,,
27235211,6066759124,0,37775878,,Boulevard Malesherbes,secondary,50,False,15.628,"LINESTRING (2.3176896 48.8766419, 2.3175564 48.8767518)",,,,,,
27235211,6066759534,0,37775878,,Boulevard Malesherbes,secondary,50,False,16.325,"LINESTRING (2.3176896 48.8766419, 2.3178295 48.8765275)",,,,,,
27235219,6125051822,0,37775878,,Boulevard Malesherbes,secondary,50,False,28.822,"LINESTRING (2.3155419 48.8783884, 2.3153053 48.8785957)",,,,,,
27235219,6125040827,0,37775878,,Boulevard Malesherbes,secondary,50,False,24.665,"LINESTRING (2.3155419 48.8783884, 2.3157644 48.8782217)",,,,,,
27235241,6125035734,0,37775878,,Boulevard Malesherbes,secondary,50,False,15.676,"LINESTRING (2.3142755 48.8794399, 2.3141418 48.8795501)",,,,,,
27235241,6125037211,0,37775878,,Boulevard Malesherbes,secondary,50,False,15.322,"LINESTRING (2.3142755 48.8794399, 2.3144077 48.879333)",,,,,,
27235424,4948291638,0,4039136,,Boulevard de Courcelles,primary,50,False,25.033,"LINESTRING (2.3024076 48.8789953, 2.3027333 48.8790646)",,,,,,
27235424,6166851873,0,4039136,,Boulevard de Courcelles,primary,50,False,42.845,"LINESTRING (2.3024076 48.8789953, 2.3018512 48.8788746)",,,,,,
27235433,6166851873,0,4039136,,Boulevard de Courcelles,primary,50,False,6.162,"LINESTRING (2.3017712 48.8788572, 2.3018512 48.8788746)",,,,,,
27235433,6166858699,0,4039136,,Boulevard de Courcelles,primary,50,False,57.163,"LINESTRING (2.3017712 48.8788572, 2.3010277 48.8786985)",,,,,,
27252238,6123792366,0,27619127,,Boulevard Malesherbes,secondary,50,False,21.023,"LINESTRING (2.3094959 48.8833547, 2.3093168 48.8835026)",,,,,,
27252238,6058395408,0,519905875,,Boulevard Malesherbes,secondary,50,False,13.445,"LINESTRING (2.3094959 48.8833547, 2.3096108 48.8832603)",,,,,,
27252239,2700086436,0,676116938,,Boulevard Malesherbes,secondary,50,False,10.684,"LINESTRING (2.3112755 48.8818977, 2.3111838 48.8819725)",,,,,,
27252239,5310584932,0,676116938,,Boulevard Malesherbes,secondary,50,False,5.733,"LINESTRING (2.3112755 48.8818977, 2.3113246 48.8818575)",,,,,,
27252609,310037949,0,37775878,,Boulevard Malesherbes,secondary,50,False,56.394,"LINESTRING (2.3134724 48.880102, 2.3129794 48.880492)",,,,,,
27252609,6125030599,0,37775878,,Boulevard Malesherbes,secondary,50,False,14.437,"LINESTRING (2.3134724 48.880102, 2.3135955 48.8800005)",,,,,,
27362231,5529008555,0,27619127,,Boulevard Malesherbes,secondary,50,False,10.153,"LINESTRING (2.3078193 48.8847222, 2.3077365 48.8847955)",,,,,,
27362231,27234218,0,27619127,,Boulevard Malesherbes,secondary,50,False,17.657,"LINESTRING (2.3078193 48.8847222, 2.3079711 48.8845987)",,,,,,
29604243,178763173,0,84068305,,Boulevard Malesherbes,secondary,50,False,35.481,"LINESTRING (2.3208299 48.8735071, 2.3206392 48.8738005)",,,,,,
29604243,2712550059,0,84068305,,Boulevard Malesherbes,secondary,50,False,12.508,"LINESTRING (2.3208299 48.8735071, 2.320899 48.8734042)",,,,,,
30621782,4473193897,0,4787478,,Rue de l'Égalité,secondary,50,False,19.192,"LINESTRING (2.2644631 48.8192944, 2.2642172 48.8192346)",D 72,,,,,
30621782,4473193896,0,136098265,,Rue de l'Égalité,secondary,50,False,13.76,"LINESTRING (2.2644631 48.8192944, 2.2646457 48.8193237)",D 72,,,,,
30624040,1504890851,0,4783290,,Avenue de Verdun,primary,50,False,17.965,"LINESTRING (2.2601326 48.8208154, 2.2599103 48.820747)",D 989,,,,,
30624053,5953175151,0,216606507,,Avenue de Verdun,primary,50,False,48.896,"LINESTRING (2.2528801 48.8185931, 2.2522746 48.8184076)",D 989,,,,,
30624053,1460510083,0,216606507,,Avenue de Verdun,primary,50,False,39.946,"LINESTRING (2.2528801 48.8185931, 2.253376 48.8187429)",D 989,,,,,
30624309,2076233889,0,23787456,,Rue Vaudétard,secondary,,True,6.98,"LINESTRING (2.2778222 48.8260271, 2.2778958 48.8259872)",,,,,,
30624310,2351631427,0,4795752,,Rue Victor Hugo,residential,30,True,8.709,"LINESTRING (2.276692 48.8254713, 2.2766193 48.8255333)",,,,,,
30624734,6650066247,0,22661854,,Rue Séverine,residential,30,True,7.295,"LINESTRING (2.2815075 48.8282903, 2.2814321 48.8283332)",,,,,,
30624761,2074394948,0,44509401,,Rue Guynemer,service,30,True,5.951,"LINESTRING (2.2777203 48.8302167, 2.2776856 48.8302651)",,,,,,
30624762,6698858202,0,4810525,,Rue Foucher Lepelletier,residential,30,True,9.027,"LINESTRING (2.2788815 48.8310551, 2.2789915 48.8310184)",,,,,,
30677611,1170073078,0,132760928,,Avenue de Verdun,primary,50,False,29.714,"LINESTRING (2.2508657 48.8179805, 2.2504753 48.8179075)",D 989,,,,,
30677611,621244391,0,132760928,,Avenue de Verdun,primary,50,False,28.741,"LINESTRING (2.2508657 48.8179805, 2.2512224 48.8180884)",D 989,,,,,
30677680,1615612216,0,132760928,,Avenue de Verdun,primary,50,False,6.213,"LINESTRING (2.2517898 48.8182591, 2.2517126 48.8182359)",D 989,,,,,
30677680,1615612219,0,216606507,,Avenue de Verdun,primary,50,False,9.093,"LINESTRING (2.2517898 48.8182591, 2.2519024 48.8182936)",D 989,,,,,
30677755,1119664954,0,4794554,,Boulevard Garibaldi,secondary,50,True,15.428,"LINESTRING (2.2623144 48.8239415, 2.262339 48.8238037)",D 76,yes,,,,
30677966,6654830794,0,4786974,,Boulevard Voltaire,primary,30,False,16.926,"LINESTRING (2.2805052 48.8259014, 2.2803597 48.8260197)",D 50,,,,,
30677968,132769533,0,14002360,,Rue Antoine Fratacci,primary,50,True,16.949,"LINESTRING (2.2852198 48.8220667, 2.285376 48.8219542)",D 50,,,,,
30684901,4473193897,0,4787478,,Rue de l'Égalité,secondary,50,False,38.44,"LINESTRING (2.2637247 48.8191148, 2.2642172 48.8192346)",D 72,,,,,
30684901,1650105494,0,4787478,,Rue de l'Égalité,secondary,50,False,59.994,"LINESTRING (2.2637247 48.8191148, 2.2631859 48.8187083)",D 72,,,,,
30684902,255687508,0,136098265,,Rue de l'Égalité,secondary,50,False,4.85,"LINESTRING (2.2663136 48.8195913, 2.2662493 48.8195808)",D 72,,,,,
30684902,4473170003,0,450395189,,Avenue de la Paix,secondary,50,True,52.583,"LINESTRING (2.2663136 48.8195913, 2.2670206 48.8195081)",D 72,,,,,
30684904,30730600,0,4787478,,Rue de l'Égalité,secondary,50,False,33.85,"LINESTRING (2.2612402 48.817253, 2.2615536 48.8174768)",D 72,,,,,
30684904,1102118589,0,4787478,,Rue de l'Égalité,secondary,50,False,33.248,"LINESTRING (2.2612402 48.817253, 2.2608776 48.817073)",D 72,,,,,
30685025,1102118763,0,4787478,,Rue de l'Égalité,secondary,50,False,78.793,"LINESTRING (2.259877 48.8163894, 2.260616 48.8169045)",D 72,,,,,
30685025,1520882258,0,4787478,,Rue de l'Égalité,secondary,50,False,61.956,"LINESTRING (2.259877 48.8163894, 2.2593413 48.8159581)",D 72,,,,,
30693129,2351631435,0,23787456,,Rue Vaudétard,secondary,,True,7.239,"LINESTRING (2.2783595 48.8257628, 2.2784422 48.8257271)",,,,,,
30693179,1165365698,0,311743403,,Rue Jean-Baptiste Potin,residential,30,True,76.927,"LINESTRING (2.2788379 48.8185637, 2.2780276 48.8181233)",,,,,,
30730567,30684902,0,4790681,,Avenue de la Paix,secondary,50,True,52.734,"LINESTRING (2.2670314 48.8195521, 2.2663136 48.8195913)",D 72,,,,,
30730570,4473169999,0,4790681,,Avenue de la Paix,secondary,50,True,39.777,"LINESTRING (2.2702189 48.8191756, 2.2697015 48.8192847)",D 72,,,,,
30730571,1154617480,0,4790681,,Avenue de la Paix,secondary,50,True,20.784,"LINESTRING (2.2712693 48.818837, 2.271021 48.8189276)",D 72,,,,,
30730573,2351631369,0,450394138,,Avenue de la Paix,secondary,50,False,79.299,"LINESTRING (2.2727551 48.8179377, 2.2735532 48.8174556)",D 72,,,,,
30730573,4473158229,0,450394138,,Avenue de la Paix,secondary,50,False,20.428,"LINESTRING (2.2727551 48.8179377, 2.2725461 48.8180594)",D 72,,,,,
30730574,2351631368,0,146545546,,Avenue de la Paix,secondary,50,False,18.04,"LINESTRING (2.2737492 48.8173406, 2.2739332 48.8172327)",D 72,,,,,
30730574,2351631369,0,450394138,,Avenue de la Paix,secondary,50,False,19.221,"LINESTRING (2.2737492 48.8173406, 2.2735532 48.8174556)",D 72,,,,,
30730575,4374317090,0,108025117,,Avenue de la Paix,secondary,50,False,7.594,"LINESTRING (2.2750387 48.8166059, 2.2751184 48.8165622)",D 72,,,,,
30730575,4374317094,0,146545546,,Avenue de la Paix,secondary,50,False,11.886,"LINESTRING (2.2750387 48.8166059, 2.2749183 48.8166776)",D 72,,,,,
30730600,1650101443,0,4787478,,Rue de l'Égalité,secondary,50,False,135.62,"LINESTRING (2.2615536 48.8174768, 2.2627716 48.8183957)",D 72,,,,,
30730600,30684904,0,4787478,,Rue de l'Égalité,secondary,50,False,33.85,"LINESTRING (2.2615536 48.8174768, 2.2612402 48.817253)",D 72,,,,,
30761300,30761301,0,4794554,,Boulevard Garibaldi,secondary,50,True,38.263,"LINESTRING (2.262321 48.8236275, 2.2622415 48.8232874)",D 76,yes,,,,
30761301,4474753455,0,4794554,,Boulevard Garibaldi,secondary,50,True,25.281,"LINESTRING (2.2622415 48.8232874, 2.2621705 48.8230649)",D 76,yes,,,,
30761303,30761304,0,4794554,,Boulevard Garibaldi,secondary,50,True,66.406,"LINESTRING (2.2619471 48.8224898, 2.2615991 48.8219383)",D 76,yes,,,,
30761304,1209023366,0,4794554,,Boulevard Garibaldi,secondary,50,True,31.961,"LINESTRING (2.2615991 48.8219383, 2.2613997 48.8216826)",D 76,yes,,,,
30761305,1490166362,0,4794554,,Boulevard Garibaldi,secondary,50,True,28.962,"LINESTRING (2.2613215 48.8215969, 2.2611204 48.8213726)",D 76,yes,,,,
30770158,497143249,0,40857887,,Rue Rouget de Lisle,service,,True,13.716,"LINESTRING (2.2658859 48.8283669, 2.2659457 48.8284838)",,,,,,
30780859,1460510136,0,4783290,,Avenue de Verdun,primary,50,False,30.739,"LINESTRING (2.2571476 48.8199008, 2.256767 48.8197841)",D 989,,,,,
30780859,1439673306,0,4783290,,Avenue de Verdun,primary,50,False,8.048,"LINESTRING (2.2571476 48.8199008, 2.2572477 48.8199307)",D 989,,,,,
30793839,6654781752,0,4798975,,Rue Voltaire,secondary,,True,6.174,"LINESTRING (2.2794501 48.8256216, 2.2795278 48.8256432)",Déviation D 50,,,,,
30889947,6700090061,0,4810524,,Rue Vaudétard,secondary,,True,10.321,"LINESTRING (2.276182 48.827562, 2.2762159 48.8274719)",Déviation D 50,,,,,
30889955,298339063,0,53792432,,Rue Séverine,residential,30,True,3.668,"LINESTRING (2.280508 48.8288584, 2.2804708 48.8288805)",,,,,,
30889966,2074394944,0,44509334,,Rue Guynemer,service,30,True,6.134,"LINESTRING (2.2752881 48.8286604, 2.2752772 48.8287151)",,,,,,
31960431,6044585531,0,4039136,,Boulevard de Courcelles,primary,50,False,17.94,"LINESTRING (2.3031146 48.8791465, 2.3033477 48.8791968)",,,,,,
31960431,6044587089,0,4039136,,Boulevard de Courcelles,primary,50,False,11.702,"LINESTRING (2.3031146 48.8791465, 2.3029625 48.8791138)",,,,,,
34817060,4192463331,0,4006651,6,Avenue Foch,secondary,50,False,18.208,"LINESTRING (2.2763775 48.8717794, 2.2761327 48.8717496)",,,,,,
34817060,4302298590,0,581643975,4,Avenue Foch,secondary,50,False,25.493,"LINESTRING (2.2763775 48.8717794, 2.2767206 48.8718198)",,,,,,
34817321,291594858,0,366984749,,Avenue Foch,secondary,50,False,88.403,"LINESTRING (2.2796714 48.8721428, 2.2808637 48.8722734)",,,,,,
34817321,291594905,0,366984749,,Avenue Foch,secondary,50,False,117.109,"LINESTRING (2.2796714 48.8721428, 2.2780923 48.8719684)",,,,,,
34909027,2712550037,0,84068305,,Boulevard Malesherbes,secondary,50,False,11.165,"LINESTRING (2.3217869 48.8721437, 2.3217254 48.8722356)",,,,,,
34909027,178763582,0,84068305,,Boulevard Malesherbes,secondary,50,False,52.404,"LINESTRING (2.3217869 48.8721437, 2.3220943 48.871718)",,,,,,
34909043,2712550005,0,374057844,,Boulevard Malesherbes,secondary,50,False,27.258,"LINESTRING (2.3226649 48.8709396, 2.3224924 48.8711569)",,,,,,
49765351,2925347026,0,288988174,,Boulevard Chanzy,secondary,50,False,10.912,"LINESTRING (2.4272295 48.8587334, 2.4270911 48.85877)",D 37,,,,,
49765351,2925347022,0,288988174,,Boulevard Chanzy,secondary,50,False,8.03,"LINESTRING (2.4272295 48.8587334, 2.4273316 48.8587069)",D 37,,,,,
49772784,1911344398,0,635536011,,Boulevard Chanzy,secondary,,False,5.584,"LINESTRING (2.4356928 48.8580019, 2.4356783 48.8580512)",D 37,,,,,
49772784,5993645087,0,635536013,,Boulevard Chanzy,secondary,,True,3.852,"LINESTRING (2.4356928 48.8580019, 2.4357062 48.8579684)",D 37,,,,,
49778475,2925347009,0,24341855,1,Rue Étienne Marcel,residential,30,True,25.468,"LINESTRING (2.4282657 48.8576783, 2.4279206 48.8576482)",,,,,,
49783038,5833405431,0,23303157,,Avenue de la République,secondary,,False,12.138,"LINESTRING (2.4204132 48.8604138, 2.4205688 48.8603759)",D 37,,,,,
49783038,5833405432,0,41066421,4,Avenue de la République,secondary,,False,7.278,"LINESTRING (2.4204132 48.8604138, 2.42032 48.8604367)",D 37,,,,,
51241790,4474753453,0,4794554,,Boulevard Garibaldi,secondary,50,True,11.463,"LINESTRING (2.2621178 48.8228988, 2.2620763 48.8227994)",D 76,yes,,,,
51242666,4326923634,0,216606507,,Avenue de Verdun,primary,50,False,12.686,"LINESTRING (2.254045 48.8189461, 2.2538876 48.8188984)",D 989,,,,,
51242666,4326923635,0,216606507,,Avenue de Verdun,primary,50,False,15.351,"LINESTRING (2.254045 48.8189461, 2.2542347 48.8190049)",D 989,,,,,
51243434,4474852054,0,25844029,,Rue Jean-Jacques Rousseau,tertiary,30,True,109.793,"LINESTRING (2.2552873 48.8222219, 2.2538826 48.8218761)",,,,,,
51243851,1592624413,0,585620216,,Place Saint-Germain,residential,30,True,8.842,"LINESTRING (2.2402581 48.8216253, 2.2403564 48.8216715)",,,,,,
76462041,2578100872,0,203064005,,Rue de Meudon,residential,30,True,51.447,"LINESTRING (2.2489196 48.8198807, 2.2495028 48.8201388)",,,,,,
84762454,382036,0,30173875,4,Pont de Tolbiac,secondary,50,False,35.471,"LINESTRING (2.3821039 48.8335121, 2.3824743 48.8337178)",,,,,,
