u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,ref,bridge,access,junction,tunnel,service,width
278953196,1129453487,0,156001805,False,,Virumvej,tertiary,50,38.413,"LINESTRING (12.4817663 55.7891286, 12.4811562 55.7891695)",,,,,,,
278953196,4707351505,0,156001805,False,,Virumvej,tertiary,50,36.548,"LINESTRING (12.4817663 55.7891286, 12.4823457 55.7890849)",,,,,,,
278954594,4381397395,0,607561914,False,2,Vejlesøvej,tertiary,50,2.157,"LINESTRING (12.4673528 55.8060567, 12.4673577 55.8060759)",,,,,,,
278954594,387219088,0,607561914,False,2,Vejlesøvej,tertiary,50,76.81,"LINESTRING (12.4673528 55.8060567, 12.4671702 55.8053736)",,,,,,,
278954595,2324555154,0,607561914,False,2,Vejlesøvej,tertiary,50,42.989,"LINESTRING (12.4675976 55.8070096, 12.4677386 55.807388)",,,,,,,
278954595,3920593389,0,607561914,False,2,Vejlesøvej,tertiary,50,14.83,"LINESTRING (12.4675976 55.8070096, 12.4675637 55.8068776)",,,,,,,
278958438,2478681852,0,260572221,False,,Vangebovej,tertiary,60,75.664,"LINESTRING (12.4877474 55.8101187, 12.4887495 55.8097367)",,,,,,,
278958438,2663235177,0,260572221,False,,Vangebovej,tertiary,60,13.743,"LINESTRING (12.4877474 55.8101187, 12.4875648 55.8101876)",,,,,,,
278999171,2212811656,0,25594896,False,2,Nærum Vænge,tertiary,50,9.491,"LINESTRING (12.5323305 55.8152041, 12.5323519 55.8151196)",,,,,,,
278999171,2003404815,0,67487567,False,2,Skodsborgvej,tertiary,50,6.399,"LINESTRING (12.5323305 55.8152041, 12.5324323 55.8152104)",,,,,,,
278999171,4941860499,0,503952677,True,1,Skodsborgvej,tertiary,50,13.629,"LINESTRING (12.5323305 55.8152041, 12.5321174 55.8152303)",,,,,,,
278999275,2792653900,0,25594896,False,2,Nærum Vænge,tertiary,50,6.333,"LINESTRING (12.5326444 55.8139173, 12.5326744 55.8138629)",,,,,,,
278999275,2969149135,0,25594896,False,2,Nærum Vænge,tertiary,50,21.925,"LINESTRING (12.5326444 55.8139173, 12.5325988 55.8141128)",,,,,,,
278999276,2216207519,0,274563988,False,2,Nærum Vænge,tertiary,50,19.722,"LINESTRING (12.532746 55.813733, 12.5328837 55.8135734)",,,,,,,
278999276,2792653900,0,274563988,False,2,Nærum Vænge,tertiary,50,15.121,"LINESTRING (12.532746 55.813733, 12.5326744 55.8138629)",,,,,,,
278999277,2208526340,0,274563988,False,2,Nærum Vænge,tertiary,50,18.186,"LINESTRING (12.5330694 55.8133617, 12.53294 55.8135082)",,,,,,,
278999574,2792848210,0,213099535,False,2,Nærumgårdsvej,tertiary,,14.174,"LINESTRING (12.5386113 55.8138463, 12.5385965 55.8139735)",,,,,,,
278999575,2967792158,0,274580945,False,2,Nærumgårdsvej,tertiary,,23.922,"LINESTRING (12.538445 55.8148544, 12.538374 55.8150658)",,,,,,,
278999575,2792826041,0,274580945,False,2,Nærumgårdsvej,tertiary,,3.947,"LINESTRING (12.538445 55.8148544, 12.5384532 55.8148192)",,,,,,,
278999578,3664116397,0,67487567,False,2,Skodsborgvej,tertiary,50,14.325,"LINESTRING (12.5378272 55.8163451, 12.537656 55.8162594)",,,,,,,
278999578,2003404856,0,67487567,False,2,Skodsborgvej,tertiary,50,21.739,"LINESTRING (12.5378272 55.8163451, 12.538077 55.8164812)",,,,,,,
278999578,2800726824,0,274580945,False,2,Nærumgårdsvej,tertiary,,25.568,"LINESTRING (12.5378272 55.8163451, 12.5377333 55.8165689)",,,,,,,
278999578,2876923871,0,274580945,False,2,Nærumgårdsvej,tertiary,,37.913,"LINESTRING (12.5378272 55.8163451, 12.5379728 55.8160141)",,,,,,,
278999602,278999603,0,274580945,False,2,Nærumgårdsvej,tertiary,,22.682,"LINESTRING (12.5370946 55.8180496, 12.5369625 55.8182396)",,,,,,,
278999602,5649766601,0,274580945,False,2,Nærumgårdsvej,tertiary,,8.05,"LINESTRING (12.5370946 55.8180496, 12.5371261 55.8179794)",,,,,,,
278999603,278999604,0,274580945,False,2,Nærumgårdsvej,tertiary,,21.349,"LINESTRING (12.5369625 55.8182396, 12.5368231 55.8184149)",,,,,,,
278999603,278999602,0,274580945,False,2,Nærumgårdsvej,tertiary,,22.682,"LINESTRING (12.5369625 55.8182396, 12.5370946 55.8180496)",,,,,,,
278999604,4695824644,0,274580945,False,2,Nærumgårdsvej,tertiary,,16.599,"LINESTRING (12.5368231 55.8184149, 12.5366897 55.818544)",,,,,,,
278999604,278999603,0,274580945,False,2,Nærumgårdsvej,tertiary,,21.349,"LINESTRING (12.5368231 55.8184149, 12.5369625 55.8182396)",,,,,,,
278999605,4695764242,0,274580945,False,2,Nærumgårdsvej,tertiary,,8.274,"LINESTRING (12.5362164 55.8190021, 12.5361655 55.8190708)",,,,,,,
278999605,4695824644,0,274580945,False,2,Nærumgårdsvej,tertiary,,58.898,"LINESTRING (12.5362164 55.8190021, 12.5366897 55.818544)",,,,,,,
278999724,2783466582,0,67487567,False,2,Skodsborgvej,tertiary,50,4.064,"LINESTRING (12.5344875 55.8153855, 12.5344232 55.81538)",,,,,,,
278999724,3664116396,0,67487567,False,2,Skodsborgvej,tertiary,50,29.895,"LINESTRING (12.5344875 55.8153855, 12.5349569 55.8154377)",,,,,,,
278999823,2003405081,0,274580945,False,2,Nærumgårdsvej,tertiary,,15.713,"LINESTRING (12.5358521 55.8198349, 12.535855 55.8196936)",,,,,,,
279000554,532320802,0,274580945,False,2,Nærumgårdsvej,tertiary,,22.198,"LINESTRING (12.5383481 55.8151428, 12.5382704 55.8153376)",,,,,,,
279000554,2967792158,0,274580945,False,2,Nærumgårdsvej,tertiary,,8.714,"LINESTRING (12.5383481 55.8151428, 12.538374 55.8150658)",,,,,,,
279001278,5649766601,0,274580945,False,2,Nærumgårdsvej,tertiary,,42.281,"LINESTRING (12.5372916 55.8176107, 12.5371261 55.8179794)",,,,,,,
279001278,406316155,0,274580945,False,2,Nærumgårdsvej,tertiary,,37.62,"LINESTRING (12.5372916 55.8176107, 12.5374342 55.817282)",,,,,,,
279002624,5155917955,0,22698501,False,,Kohavevej,tertiary,,35.34,"LINESTRING (12.5393151 55.838323, 12.5387581 55.8382666)",,,,,,,
279002624,5155917962,0,22698501,False,,Kohavevej,tertiary,,6.139,"LINESTRING (12.5393151 55.838323, 12.5394118 55.838333)",,,,,,,
279074253,4361598008,0,84652000,False,,Frederiksborgvej,tertiary,80,43.671,"LINESTRING (12.4255661 55.7718951, 12.4249995 55.7721246)",,,,,,,
279074253,583652368,0,84652005,False,,Frederiksborgvej,tertiary,60,70.449,"LINESTRING (12.4255661 55.7718951, 12.4264075 55.7714739)",,,,,,,
279074451,393217166,0,11551215,False,,Ørholmvej,tertiary,,28.827,"LINESTRING (12.5047066 55.8005683, 12.5044424 55.8007808)",,,,,,,
279074451,393138361,0,26639162,False,,Ørholmvej,tertiary,,8.936,"LINESTRING (12.5047066 55.8005683, 12.504779 55.800499)",,,,,,,
279084396,2356359245,0,228614590,True,,Kirkevej,secondary,50,12.889,"LINESTRING (12.6614284 55.5947062, 12.6612318 55.5947393)",221,,,,,,
279084396,2356359251,0,228614596,False,,Kirkevej,secondary,50,10.602,"LINESTRING (12.6614284 55.5947062, 12.6615961 55.5946956)",221,,,,,,
279088553,1792279609,0,39899753,False,2,Roskildevej,tertiary,50,9.737,"LINESTRING (12.5232982 55.6714878, 12.523145 55.6715021)",,,,,,,
279088553,1020375144,0,39899753,False,2,Roskildevej,tertiary,50,32.3,"LINESTRING (12.5232982 55.6714878, 12.5238057 55.6714381)",,,,,,,
279091895,6920414867,0,156933985,False,2,Godthåbsvej,tertiary,50,78.212,"LINESTRING (12.5144702 55.6919125, 12.5152445 55.6913609)",,,,,,,
279091895,8084962,0,156933985,False,2,Godthåbsvej,tertiary,50,10.986,"LINESTRING (12.5144702 55.6919125, 12.5143706 55.6919938)",,,,,,,
279142804,7786970,0,146459058,False,2,Rolighedsvej,tertiary,50,23.123,"LINESTRING (12.5405231 55.684856, 12.5401852 55.6849394)",,,,,,,
279142804,7786982,0,146459058,False,2,Rolighedsvej,tertiary,50,66.839,"LINESTRING (12.5405231 55.684856, 12.5415171 55.6846385)",,,,,,,
279187170,26319762,0,4327564,False,,Fredensvej,tertiary,50,14.055,"LINESTRING (12.5744396 55.7593835, 12.5744018 55.7595081)",,,,,,,
279187170,5760497607,0,4327564,False,,Fredensvej,tertiary,50,18.13,"LINESTRING (12.5744396 55.7593835, 12.5745536 55.7592336)",,,,,,,
279188836,1724808,0,502450999,False,2,Klampenborgvej,tertiary,60,43.653,"LINESTRING (12.5639568 55.7688016, 12.56465 55.768847)",,,,,,,
279188836,1359935406,0,502450999,False,2,Klampenborgvej,tertiary,60,29.603,"LINESTRING (12.5639568 55.7688016, 12.5634842 55.7688157)",,,,,,,
279189544,4704124200,0,34626289,False,2,Klampenborgvej,tertiary,60,2.872,"LINESTRING (12.540195 55.7735984, 12.5402404 55.7735945)",,,,,,,
279189544,3657415124,0,34626289,False,2,Klampenborgvej,tertiary,60,32.831,"LINESTRING (12.540195 55.7735984, 12.5396916 55.7736821)",,,,,,,
279222943,4250425361,0,10851587,False,2,Åvej,tertiary,40,85.438,"LINESTRING (12.411832 55.7559869, 12.4115467 55.7552355)",,,,,,,
279222943,4623482400,0,10851587,False,2,Åvej,tertiary,40,32.006,"LINESTRING (12.411832 55.7559869, 12.4119291 55.7562695)",,,,,,,
279223504,30564144,0,681254092,True,,Skovdiget,tertiary,40,20.563,"LINESTRING (12.4331077 55.7638225, 12.4328294 55.7637241)",,,,,,,
279223562,469235939,0,2945287,True,,Bagsværd Hovedgade,tertiary,50,27.341,"LINESTRING (12.4376639 55.7639925, 12.4372427 55.7640581)",,,,,,,
279223639,4107716548,0,10851587,False,2,Åvej,tertiary,40,92.86,"LINESTRING (12.4127873 55.7587156, 12.4124999 55.7578963)",,,,,,,
279223639,415254557,0,10851587,False,2,Åvej,tertiary,40,19.752,"LINESTRING (12.4127873 55.7587156, 12.4128444 55.7588903)",,,,,,,
279223670,4107716541,0,10851587,False,2,Åvej,tertiary,40,22.725,"LINESTRING (12.4123106 55.7573568, 12.4122342 55.757157)",,,,,,,
279223670,4107716548,0,10851587,False,2,Åvej,tertiary,40,61.148,"LINESTRING (12.4123106 55.7573568, 12.4124999 55.7578963)",,,,,,,
279245187,1043107526,0,496755563,False,2,Valby Langgade,tertiary,50,22.005,"LINESTRING (12.5088222 55.6658841, 12.5091705 55.6658602)",,,,,,,
279245187,1036703373,0,496755563,False,2,Valby Langgade,tertiary,50,12.79,"LINESTRING (12.5088222 55.6658841, 12.5086217 55.6659051)",,,,,,,
279376543,454465055,0,149232748,False,4,Jyllingevej,tertiary,50,35.746,"LINESTRING (12.4929699 55.6936074, 12.4924328 55.6934992)",,,,,,,
279376543,3910340714,0,387801266,True,2,Jyllingevej,tertiary,50,20.384,"LINESTRING (12.4929699 55.6936074, 12.4932915 55.6936348)",,,,,,,
279376543,3910340724,0,454885235,False,4,Jyllingevej,tertiary,50,78.718,"LINESTRING (12.4929699 55.6936074, 12.4941236 55.6938873)",,,,,,,
279377696,1191307862,0,366358293,False,4,Hillerødgade,tertiary,50,12.083,"LINESTRING (12.5122977 55.6954165, 12.5124793 55.695453)",,,,,,,
279438494,4185757376,0,211669375,False,2,Toftebæksvej,tertiary,50,5.79,"LINESTRING (12.5054946 55.773918, 12.5055083 55.7739695)",,,,,,,
279438494,3640298610,0,211669375,False,2,Toftebæksvej,tertiary,50,4.067,"LINESTRING (12.5054946 55.773918, 12.5054853 55.7738818)",,,,,,,
279447556,4107674818,0,237352517,False,2,Bagsværdvej,primary,60,34.625,"LINESTRING (12.4573052 55.7644874, 12.4578577 55.764506)",O4,,,,,,
279447556,4107342400,0,237352517,False,2,Bagsværdvej,primary,60,55.067,"LINESTRING (12.4573052 55.7644874, 12.4564254 55.7645033)",O4,,,,,,
279450241,7735662,0,744435803,False,2,Kastrupvej,tertiary,50,73.551,"LINESTRING (12.6323809 55.6414016, 12.6331102 55.6408838)",,,,,,,
279450241,8084819,0,744435803,False,2,Kastrupvej,tertiary,50,20.702,"LINESTRING (12.6323809 55.6414016, 12.6321705 55.641545)",,,,,,,
279450570,1832802980,0,217804343,True,,Gladsaxevej,tertiary,,13.344,"LINESTRING (12.4988067 55.7307911, 12.4990113 55.7307575)",,,,,,,
279452317,277032352,0,34624910,True,,Gladsaxevej,tertiary,,27.523,"LINESTRING (12.4885189 55.7322048, 12.4888646 55.7320519)",,,,,,,
279624203,4361493124,0,497431270,False,4,Tuborgvej,tertiary,60,12.858,"LINESTRING (12.5525182 55.7276221, 12.5527202 55.7276429)",,,,,,,
279703689,280674910,0,25736438,True,,,tertiary,50,5.256,"LINESTRING (12.5799274 55.7272088, 12.5799868 55.7271754)",,,,roundabout,,,
279703691,5334443795,0,57775968,False,4,Strandvejen,tertiary,50,38.93,"LINESTRING (12.576685 55.7258423, 12.5768251 55.7255012)",,,,,,,
279703691,1578270299,0,57775968,False,4,Strandvejen,tertiary,50,9.139,"LINESTRING (12.576685 55.7258423, 12.5766364 55.7259198)",,,,,,,
279703692,1950588462,0,184562768,False,,Philip Heymans Alle,tertiary,50,5.452,"LINESTRING (12.5805528 55.7263615, 12.5805751 55.7263141)",,,,,,,
279703692,1950588466,0,184562768,False,,Philip Heymans Alle,tertiary,50,5.202,"LINESTRING (12.5805528 55.7263615, 12.5805314 55.7264067)",,,,,,,
279703736,4601282137,0,26149031,False,,Philip Heymans Alle,tertiary,50,28.49,"LINESTRING (12.5812498 55.724872, 12.5813681 55.7246246)",,,,,,,
279703736,286359321,0,26149031,False,,Philip Heymans Alle,tertiary,50,43.89,"LINESTRING (12.5812498 55.724872, 12.5810647 55.7252527)",,,,,,,
279721829,5747081759,0,18596344,False,2,Rundforbivej,tertiary,50,51.494,"LINESTRING (12.5427432 55.8245847, 12.542177 55.8242481)",,,,,,,
279721829,191840166,0,18596344,False,2,Rundforbivej,tertiary,50,102.752,"LINESTRING (12.5427432 55.8245847, 12.5438621 55.8252621)",,,,,,,
279724392,2148718394,0,262425461,False,2,Skodsborgvej,tertiary,60,75.628,"LINESTRING (12.5184638 55.8139659, 12.5173535 55.813695)",,,,,,,
279724392,26741006,0,262425461,False,2,Skodsborgvej,tertiary,60,33.523,"LINESTRING (12.5184638 55.8139659, 12.5189714 55.8140636)",,,,,,,
279726393,26740998,0,262425461,False,2,Skodsborgvej,tertiary,60,97.613,"LINESTRING (12.5126337 55.8115838, 12.5118741 55.8108167)",,,,,,,
279726393,26740999,0,262425461,False,2,Skodsborgvej,tertiary,60,60.181,"LINESTRING (12.5126337 55.8115838, 12.5130934 55.8120594)",,,,,,,
279727252,2081560724,0,262425461,False,2,Skodsborgvej,tertiary,60,36.016,"LINESTRING (12.5137319 55.8125507, 12.5133667 55.8123001)",,,,,,,
279727252,26741000,0,262425461,False,2,Skodsborgvej,tertiary,60,21.602,"LINESTRING (12.5137319 55.8125507, 12.5139747 55.812689)",,,,,,,
279851304,299511200,0,27284965,True,2,Hareskovvej,primary,60,48.344,"LINESTRING (12.5066413 55.7108534, 12.5070792 55.7104954)",16,,,,,,
279909107,1658888363,0,496755563,False,2,Valby Langgade,tertiary,50,10.875,"LINESTRING (12.5069592 55.6662394, 12.5071207 55.6662038)",,,,,,,
279909107,1036702774,0,496755564,False,3,Valby Langgade,tertiary,50,8.408,"LINESTRING (12.5069592 55.6662394, 12.5068335 55.6662657)",,,,,,,
279910666,2089673405,0,3498238,False,2,Lyngbygårdsvej,tertiary,50,73.445,"LINESTRING (12.5106423 55.7746236, 12.5118162 55.7746416)",,,,,,,
279910666,5711292185,0,3498238,False,2,Lyngbygårdsvej,tertiary,50,30.117,"LINESTRING (12.5106423 55.7746236, 12.5101608 55.7746194)",,,,,,,
279911467,1646299614,0,45765055,False,2,Lyngbygårdsvej,tertiary,50,67.761,"LINESTRING (12.5177302 55.7754341, 12.5188132 55.7754523)",,,,,,,
279911467,1646299612,0,45765055,False,2,Lyngbygårdsvej,tertiary,50,13.226,"LINESTRING (12.5177302 55.7754341, 12.5175188 55.775431)",,,,,,,
279914592,26741006,0,262425461,False,2,Skodsborgvej,tertiary,60,33.125,"LINESTRING (12.519486 55.8141353, 12.5189714 55.8140636)",,,,,,,
279914592,26741007,0,262425461,False,2,Skodsborgvej,tertiary,60,36.87,"LINESTRING (12.519486 55.8141353, 12.5200632 55.8142043)",,,,,,,
279916162,2667203380,0,241231350,False,,Vangebovej,tertiary,50,38.308,"LINESTRING (12.5078667 55.8097317, 12.5084785 55.8097539)",,,,,,,
279916162,2667203379,0,241231350,False,,Vangebovej,tertiary,50,85.012,"LINESTRING (12.5078667 55.8097317, 12.5065089 55.8096835)",,,,,,,
279916305,2479901356,0,116502311,False,,Vangebovej,tertiary,50,26.477,"LINESTRING (12.5016485 55.8100635, 12.5020635 55.8100154)",,,,,,,
279916305,2445896712,0,116502311,False,,Vangebovej,tertiary,50,2.882,"LINESTRING (12.5016485 55.8100635, 12.5016028 55.810067)",,,,,,,
279916806,2081560428,0,263374751,False,,Skodsborgvej,tertiary,50,20.788,"LINESTRING (12.5009388 55.8033882, 12.5007317 55.8032419)",,,,,,,
279916806,2081560431,0,263374751,False,,Skodsborgvej,tertiary,50,88.03,"LINESTRING (12.5009388 55.8033882, 12.5017543 55.8040337)",,,,,,,
279917135,2489687052,0,260572222,False,,Vangebovej,tertiary,50,35.842,"LINESTRING (12.4945018 55.8095766, 12.495053 55.8096658)",,,,,,,
279917135,279917307,0,260572222,False,,Vangebovej,tertiary,50,100.808,"LINESTRING (12.4945018 55.8095766, 12.4929956 55.8092518)",,,,,,,
279917307,279917135,0,260572222,False,,Vangebovej,tertiary,50,100.808,"LINESTRING (12.4929956 55.8092518, 12.4945018 55.8095766)",,,,,,,
279917307,848844922,0,260572222,False,,Vangebovej,tertiary,50,70.92,"LINESTRING (12.4929956 55.8092518, 12.4919486 55.8090056)",,,,,,,
279920358,277891869,0,3995352,False,2,Øverødvej,tertiary,,32.16,"LINESTRING (12.5175629 55.8298782, 12.5172251 55.8296599)",,,,,,,
279920358,4064026448,0,3995352,False,2,Øverødvej,tertiary,,28.151,"LINESTRING (12.5175629 55.8298782, 12.5178632 55.830067)",,,,,,,
279922743,2677562117,0,3995352,False,2,Øverødvej,tertiary,,27.721,"LINESTRING (12.4825257 55.8155816, 12.4822589 55.8153824)",,,,,,,
279922743,3760844180,0,3995352,False,2,Øverødvej,tertiary,,13.571,"LINESTRING (12.4825257 55.8155816, 12.4826861 55.8156639)",,,,,,,
279922751,2677607862,0,3995352,False,2,Øverødvej,tertiary,,15.238,"LINESTRING (12.4855564 55.8162566, 12.4853244 55.8162143)",,,,,,,
279922751,3760844172,0,3995352,False,2,Øverødvej,tertiary,,3.776,"LINESTRING (12.4855564 55.8162566, 12.4856117 55.8162703)",,,,,,,
279969466,1524424915,0,704945485,False,2,Nelson Mandelas Allé,tertiary,50,14.055,"LINESTRING (12.5590111 55.65699, 12.5590684 55.6568678)",,,,,,,
279969466,1249999720,0,704945485,False,2,Nelson Mandelas Allé,tertiary,50,72.115,"LINESTRING (12.5590111 55.65699, 12.5587159 55.6576168)",,,,,,,
279991629,1280329224,0,539777408,False,2,Carl Jacobsens Vej,tertiary,50,48.502,"LINESTRING (12.5236792 55.6529072, 12.5243386 55.6526795)",,,,,,,
279991629,3088859768,0,539777408,False,2,Carl Jacobsens Vej,tertiary,50,11.822,"LINESTRING (12.5236792 55.6529072, 12.5235128 55.6529571)",,,,,,,
279992577,4279694296,0,428851678,False,3,Gammel Køge Landevej,tertiary,50,15.445,"LINESTRING (12.5142224 55.6584506, 12.5143201 55.6585781)",,,,,,,
279992577,4589161468,0,428851680,False,4,Gammel Køge Landevej,tertiary,50,13.275,"LINESTRING (12.5142224 55.6584506, 12.5141307 55.658343)",,,,,,,
279995671,2970512364,0,293452691,False,,Helsinkigade,residential,50,32.726,"LINESTRING (12.5934576 55.708735, 12.5939595 55.7086534)",,,,,,,
279996075,4934556060,0,502767945,False,,Helsinkigade,residential,50,22.832,"LINESTRING (12.5953036 55.7084048, 12.5956499 55.7083408)",,,,,,,
279996075,4931470829,0,502767945,False,,Helsinkigade,residential,50,22.669,"LINESTRING (12.5953036 55.7084048, 12.5949601 55.7084689)",,,,,,,
279996077,6978528424,0,502767945,False,,Helsinkigade,residential,50,4.901,"LINESTRING (12.5988799 55.7077927, 12.5988027 55.7077998)",,,,,,,
279998038,421864543,0,512071076,False,2,Ryvangs Allé,tertiary,50,26.926,"LINESTRING (12.5767118 55.7168082, 12.5770859 55.7166889)",,,,,,,
279998038,1731055,0,512071076,False,2,Ryvangs Allé,tertiary,50,31.643,"LINESTRING (12.5767118 55.7168082, 12.5762933 55.7169676)",,,,,,,
279998222,1731053,0,48638322,False,2,Ryvangs Allé,tertiary,60,30.738,"LINESTRING (12.5745341 55.7177968, 12.5748858 55.717604)",,,,,,,
279998222,20929956,0,48638322,False,2,Ryvangs Allé,tertiary,60,8.861,"LINESTRING (12.5745341 55.7177968, 12.5744406 55.7178566)",,,,,,,
280009125,3678029872,0,168251835,False,,Sluseholmen,tertiary,40,12.257,"LINESTRING (12.5493437 55.6467004, 12.5492361 55.6466084)",,,,,,,
280009208,1524398147,0,168251835,False,,Sluseholmen,tertiary,40,42.339,"LINESTRING (12.548441 55.6459337, 12.5488303 55.6462447)",,,,,,,
280020154,3618282272,0,454885262,False,2,Ålekistevej,tertiary,50,35.689,"LINESTRING (12.4825875 55.6866168, 12.4824774 55.6869317)",,,,,,,
280020154,20943836,0,454885274,False,2,Ålekistevej,tertiary,50,50.472,"LINESTRING (12.4825875 55.6866168, 12.4827333 55.6861704)",,,,,,,
280020602,4513737654,0,157537930,False,2,Ålekistevej,tertiary,50,45.523,"LINESTRING (12.4821771 55.6878311, 12.4823089 55.6874285)",,,,,,,
280020602,20943809,0,157537930,False,2,Ålekistevej,tertiary,50,20.838,"LINESTRING (12.4821771 55.6878311, 12.4821105 55.6880147)",,,,,,,
280021805,5066122132,0,683523779,False,,Jernbane Allé,tertiary,50,13.766,"LINESTRING (12.4902928 55.6873301, 12.4903956 55.6872207)",,,,,,,
280021805,6402213327,0,683523779,False,,Jernbane Allé,tertiary,50,0.855,"LINESTRING (12.4902928 55.6873301, 12.4902861 55.6873368)",,,,,,,
280104074,25969471,0,210650399,False,,Strandvejen,secondary,50,13.157,"LINESTRING (12.5749335 55.7361476, 12.5749898 55.7362616)",152,,,,,,
280173143,396733291,0,228614596,False,,Kirkevej,secondary,50,66.508,"LINESTRING (12.6640151 55.5945604, 12.665068 55.5944988)",221,,,,,,
280173143,6738889670,0,228614596,False,,Kirkevej,secondary,50,1.296,"LINESTRING (12.6640151 55.5945604, 12.6639946 55.5945617)",221,,,,,,
280178295,1637292756,0,237372608,False,,Søndre Strandvej,tertiary,60,405.222,"LINESTRING (12.6528519 55.5815024, 12.6471226 55.5798312)",,,,,,,
280178295,92797369,0,237372608,False,,Søndre Strandvej,tertiary,60,203.37,"LINESTRING (12.6528519 55.5815024, 12.6557294 55.5823389)",,,,,,,
