u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,bridge,tunnel,service,access,width,ref,junction,area
2011422481,369752820,0,190502837,,Via Federico Mastrigli,residential,30,False,199.285,"LINESTRING (12.4468264 41.959362, 12.4469069 41.9593264, 12.4470423 41.9592531, 12.4470641 41.9592465, 12.4470833 41.9592429, 12.4471078 41.9592413, 12.4471296 41.9592427, 12.4471501 41.9592451, 12.4471706 41.9592495, 12.4471891 41.9592543, 12.4472062 41.9592622, 12.4472236 41.9592742, 12.447237 41.9592902, 12.4472484 41.959312, 12.4472544 41.9593332, 12.4472645 41.9593859, 12.4472798 41.9595746, 12.4472917 41.9596532, 12.4473089 41.9597278, 12.447319 41.9597542, 12.4473424 41.9597787, 12.4473713 41.9597981, 12.4474041 41.9598106, 12.4474312 41.9598125, 12.4474582 41.9598105, 12.4475121 41.9597986, 12.4475337 41.9597918, 12.447558 41.9597808, 12.4475906 41.9597553, 12.4476147 41.9597244, 12.4476296 41.9596912, 12.4476419 41.959658, 12.4477532 41.9590468)",,,,,,,,
2011422491,369752848,0,121911602,2,Via Manfredi Azzarita,residential,30,False,150.591,"LINESTRING (12.4467078 41.9594546, 12.446642 41.9596231, 12.4463068 41.9607078, 12.446287 41.960772)",,,,,,,,
2011422491,2011422481,0,190502768,1,Piazza Guglielmo Ceroni,residential,30,True,24.961999999999996,"LINESTRING (12.4467078 41.9594546, 12.4466878 41.9594406, 12.4466745 41.9594227, 12.4466694 41.9594027, 12.446673 41.9593824, 12.4466848 41.959364, 12.4467038 41.9593492, 12.446728 41.9593396, 12.446755 41.959336, 12.4467821 41.9593388, 12.4468067 41.9593478, 12.4468264 41.959362)",,,,,,,roundabout,
2014582397,305288035,0,27805151,1,Via della Penitenza,residential,30,True,59.469,"LINESTRING (12.4648223 41.8939554, 12.4651005 41.8934623)",,,,,,,,
2014582397,2014582398,0,190850043,1,Vicolo della Penitenza,residential,30,True,122.523,"LINESTRING (12.4648223 41.8939554, 12.4661825 41.8943901)",,,,,,,,
2014582398,385020937,0,204149303,1,Via della Lungara,residential,30,True,22.728,"LINESTRING (12.4661825 41.8943901, 12.4660431 41.8945662)",,,,,,,,
2021546912,6415717645,0,684729253,,Parcheggio Salaria sport village,service,30,False,29.679000000000002,"LINESTRING (12.5158804 42.0057142, 12.5157499 42.0056329, 12.5157591 42.0054927)",,,,,,,,
2026233002,308161483,0,28063794,,Via Pieve di Cadore,service,20,False,145.88600000000002,"LINESTRING (12.4374851 41.9396448, 12.4374371 41.9397469, 12.4374156 41.9398767, 12.4374728 41.9400756, 12.4374863 41.9401552, 12.4374891 41.9402427, 12.4374722 41.9403234, 12.4374446 41.9404002, 12.437409 41.9404758, 12.4373262 41.9405683, 12.437117 41.9407109, 12.437073 41.9407184, 12.4370236 41.940722, 12.4369768 41.940721, 12.4369328 41.9407161)",,,,private,,,,
2037218712,368497194,0,28004494,2,Via Generale Giuseppe Valle,residential,30,False,362.10599999999994,"LINESTRING (12.3982437 41.8243264, 12.39816 41.8246594, 12.3982451 41.8249153, 12.3983226 41.82507, 12.3984139 41.8251462, 12.3985511 41.8251757, 12.3998903 41.8253665, 12.3999612 41.8253735, 12.4014215 41.8255919, 12.4015033 41.8256041, 12.4015536 41.8256149)",,,,,,,,
2064839160,7746307077,0,196116293,,Via Nicola Cappelli,residential,30,False,440.90000000000003,"LINESTRING (12.3779053 41.9994037, 12.3781731 41.9998181, 12.3783088 42.0000282, 12.3789646 42.0007332, 12.3794928 42.0013462, 12.3794836 42.0013875, 12.3792914 42.0015634, 12.3792261 42.0016366, 12.3792047 42.0017403, 12.3791859 42.0020034, 12.3791617 42.002113, 12.3791117 42.0021872, 12.3784388 42.002771)",,,,,,,,
2064839161,2064839173,0,190950810,,Viale Roberto Lerici,residential,30,True,264.655,"LINESTRING (12.377809 41.9994109, 12.3776862 41.9994386, 12.3770418 41.9996774, 12.3754335 42.0002732, 12.3752714 42.0003946, 12.3750146 42.0005452)",,,,,,,,
2067679338,2067679341,0,196418083,,Via Vincenzo Zerboglio,residential,20,False,98.156,"LINESTRING (12.335376 42.0806654, 12.3360669 42.0805634, 12.3361372 42.0809195)",,,,,,,,
2067679341,1201885506,0,104157712,,Via Angelo Parrilla,residential,30,False,64.814,"LINESTRING (12.3361372 42.0809195, 12.3353657 42.0810285)",,,,,,,,
2067679341,1201885624,0,104157712,,Via Angelo Parrilla,residential,30,False,125.69200000000001,"LINESTRING (12.3361372 42.0809195, 12.3362117 42.0809081, 12.3376287 42.0806908)",,,,,,,,
2067679341,2067679338,0,196418083,,Via Vincenzo Zerboglio,residential,20,False,98.156,"LINESTRING (12.3361372 42.0809195, 12.3360669 42.0805634, 12.335376 42.0806654)",,,,,,,,
2070819830,6485283416,0,"[691183777, 196782703]",,Via Santi Mario e Marta,"['service', 'residential']",30,False,394.289,"LINESTRING (12.3142836 41.962725, 12.3143445 41.9628395, 12.3143632 41.9629259, 12.3143604 41.9630084, 12.3143305 41.9631055, 12.3142657 41.9632125, 12.3141812 41.9633122, 12.3140974 41.9633892, 12.3139581 41.9634884, 12.3138441 41.9635601, 12.3137235 41.9636303, 12.3135372 41.9637288, 12.3133387 41.9638418, 12.3132772 41.963887, 12.3132066 41.9639576, 12.3131013 41.9641013, 12.3129578 41.9643354, 12.3128104 41.9646288, 12.3127507 41.9647792, 12.3126868 41.96494, 12.3126018 41.9652204, 12.3125172 41.9654907, 12.312461 41.9658068)",,,driveway,,,,,
2072182271,4818752337,0,196928951,2,Via Mario Toscano,residential,20,False,122.833,"LINESTRING (12.4613122 41.9345617, 12.4622906 41.9351569, 12.4624049 41.9352174, 12.462466 41.9352567)",,,,,,,,
2076972730,1756243696,0,197457301,2,Via Cristoforo Sabbadino,tertiary,30,False,610.679,"LINESTRING (12.3091197 41.8220263, 12.3091468 41.8219993, 12.3100398 41.8211078, 12.3109131 41.8202232, 12.3117935 41.8193327, 12.3126575 41.8184661, 12.3135279 41.8176255)",,,,,,,,
2076972754,366387704,0,197457296,2,Via Cristoforo Sabbadino,tertiary,30,False,1067.922,"LINESTRING (12.3021727 41.8300144, 12.3021675 41.8299767, 12.3020805 41.8293282, 12.3021326 41.8290709, 12.3022527 41.8289117, 12.3024358 41.828701, 12.3030232 41.8281108, 12.3033558 41.8277767, 12.3036071 41.8275242, 12.305455 41.8256695, 12.3063575 41.8247681, 12.3072564 41.8238754, 12.3081434 41.8229958, 12.3090333 41.8221126)",,,,,,,,
2092147974,305314287,0,199189173,,Via Oreste Tiburzi,residential,30,False,34.419,"LINESTRING (12.4667778 41.8870452, 12.4670841 41.8871471, 12.4671644 41.8871473)",,,,,,,,
2115095921,299833396,0,"[219168679, 189749279]",3,"['Largo Trionfale', 'Viale delle Milizie']",tertiary,30,True,153.335,"LINESTRING (12.4566675 41.9108608, 12.4558923 41.9106649, 12.4550951 41.9104646, 12.4550262 41.9104489, 12.4549114 41.9104208)",,,,,,,,
2115095921,83665118,0,"[219168680, 104624557, 201512870]",1,"['Largo Trionfale', 'Viale delle Milizie']",residential,30,True,165.72799999999998,"LINESTRING (12.4566675 41.9108608, 12.4566179 41.9109785, 12.4558496 41.910789, 12.4550703 41.9105962, 12.45499 41.9105773, 12.4548732 41.9105507)",,,,,,,,
2129117756,2429953398,0,202955356,,Largo Ferruccio Mengaroni,service,30,True,59.142,"LINESTRING (12.6409845 41.8684279, 12.6407292 41.8686695, 12.6405318 41.8688391)",,,,,,,,
2135944566,286604613,0,203584778,1,Vicolo di Santa Rufina,service,30,True,70.56700000000001,"LINESTRING (12.4723549 41.8895935, 12.4723947 41.8900116, 12.4724624 41.8902211)",,,alley,,,,,
2135948600,305298737,0,203585103,,Vicolo della Torre,service,30,False,6.47,"LINESTRING (12.4725623 41.8893476, 12.4725713 41.8894054)",,,,,,,,
2135948601,305298737,0,203585103,,Vicolo della Torre,service,30,False,18.854,"LINESTRING (12.4725967 41.8895739, 12.4725713 41.8894054)",,,,,,,,
2138777308,305296629,0,203867013,1,Via della Pelliccia,service,30,True,52.485,"LINESTRING (12.4708752 41.8904494, 12.4702442 41.8904031)",,,alley,,,,,
2138777308,286605076,0,"[26172562, 27805655]",,"['Vicolo della Renella', 'Via del Moro']",service,30,True,54.699,"LINESTRING (12.4708752 41.8904494, 12.470901 41.8904181, 12.4711552 41.8904851, 12.4714564 41.8906054)",,,alley,,,,,
2141800768,122571273,0,204165875,2,Via di Santa Maria Maggiore,tertiary,30,False,33.891,"LINESTRING (12.4952945 41.8972359, 12.4948943 41.8971714)",,,,,,,,
2141800768,2141800773,0,204165877,1,Via di Santa Maria Maggiore,residential,30,True,40.515,"LINESTRING (12.4952945 41.8972359, 12.4954603 41.8972365, 12.4956435 41.8972704, 12.4957563 41.8973255)",,,,,,,,
2141800773,25418922,0,23328037,2,Via di Santa Maria Maggiore,tertiary,30,False,21.472,"LINESTRING (12.4957563 41.8973255, 12.4960073 41.8973743)",,,,,,,,
2141800773,2141800768,0,204165876,1,Via di Santa Maria Maggiore,tertiary,30,True,40.059,"LINESTRING (12.4957563 41.8973255, 12.4956261 41.8973211, 12.495441 41.8972912, 12.4952945 41.8972359)",,,,,,,,
2143127267,247289566,0,27805207,2,Via Corsini,residential,30,False,125.338,"LINESTRING (12.4659552 41.8922627, 12.4667833 41.8925466, 12.467322 41.8927475)",,,,,,,,
2149323168,385767706,0,"[33734266, 618096435]",,Salita del Bosco Parrasio,unclassified,30,False,62.313,"LINESTRING (12.4654299 41.889537, 12.4655141 41.8895532, 12.4655536 41.8895597, 12.4657182 41.8896003, 12.4660622 41.8896451, 12.466132 41.8897012)",,,,private,,,,
2150891888,2150891891,0,683453625,,,service,10,False,89.116,"LINESTRING (12.5244607 41.897736, 12.5241799 41.8985097)",,,alley,,,,,
2150891888,394259968,0,34362867,,,service,10,False,217.291,"LINESTRING (12.5244607 41.897736, 12.5243402 41.8977131, 12.5236327 41.8976152, 12.5227892 41.8974969, 12.5225418 41.8981588)",,,alley,,,,,
2150891888,394259974,0,34362867,,,service,10,False,67.72600000000001,"LINESTRING (12.5244607 41.897736, 12.52453 41.8977492, 12.5246972 41.8977879, 12.5249612 41.897877, 12.525096 41.8979294, 12.5251523 41.8979628, 12.5251897 41.8979955)",,,alley,,,,,
2150891891,394259976,0,34362868,,,service,10,False,65.998,"LINESTRING (12.5241799 41.8985097, 12.5249476 41.8986702)",,,alley,,,,,
2150891891,2150891894,0,683453625,,,service,10,False,63.871,"LINESTRING (12.5241799 41.8985097, 12.5239856 41.8990656)",,,alley,,,,,
2150891891,2150891888,0,683453625,,,service,10,False,89.116,"LINESTRING (12.5241799 41.8985097, 12.5244607 41.897736)",,,alley,,,,,
2150891891,394259968,0,34362868,,,service,10,False,141.08300000000003,"LINESTRING (12.5241799 41.8985097, 12.5233673 41.8983332, 12.5225418 41.8981588)",,,alley,,,,,
2150891894,2150891895,0,576059629,,,service,10,False,65.207,"LINESTRING (12.5239856 41.8990656, 12.5247441 41.8992242)",,,alley,,,,,
2150891894,2150891900,0,683453625,,,service,10,False,64.914,"LINESTRING (12.5239856 41.8990656, 12.5237772 41.8996284)",,,alley,,,,,
2150891894,2150891891,0,683453625,,,service,10,False,63.871,"LINESTRING (12.5239856 41.8990656, 12.5241799 41.8985097)",,,alley,,,,,
2150891894,394259966,0,576059629,,,service,10,False,142.128,"LINESTRING (12.5239856 41.8990656, 12.5231573 41.8988882, 12.522336 41.8987104)",,,alley,,,,,
2150891895,2150891894,0,576059629,,,service,10,False,65.207,"LINESTRING (12.5247441 41.8992242, 12.5239856 41.8990656)",,,alley,,,,,
2150891895,394259976,0,683453635,,,service,10,False,63.863,"LINESTRING (12.5247441 41.8992242, 12.5249476 41.8986702)",,,alley,,,,,
2150891895,394259961,0,576059629,,,service,10,False,133.30599999999998,"LINESTRING (12.5247441 41.8992242, 12.5251665 41.8993128, 12.5255446 41.8993914, 12.5262928 41.8995535)",,,alley,,,,,
2150891895,2150891901,0,683453635,,,service,10,False,65.096,"LINESTRING (12.5247441 41.8992242, 12.5246398 41.8994948, 12.5245271 41.8997869)",,,alley,,,,,
2150891900,2150891901,0,34362865,,,service,10,False,64.519,"LINESTRING (12.5237772 41.8996284, 12.5245271 41.8997869)",,,alley,,,,,
2150891900,2150891894,0,683453625,,,service,10,False,64.914,"LINESTRING (12.5237772 41.8996284, 12.5239856 41.8990656)",,,alley,,,,,
2150891900,394259964,0,34362865,,,service,10,False,141.95999999999998,"LINESTRING (12.5237772 41.8996284, 12.5229471 41.8994505, 12.5221306 41.8992709)",,,alley,,,,,
2150891900,394260019,0,"[683453625, 477519497, 34362873]",,,service,10,False,244.336,"LINESTRING (12.5237772 41.8996284, 12.5237544 41.899689, 12.5236232 41.9000372, 12.5235424 41.9002461, 12.5235309 41.9002759, 12.523509 41.9003473, 12.5234306 41.9007965, 12.5234149 41.9008866, 12.5233971 41.9009331, 12.523364 41.9009844, 12.5232956 41.901046, 12.5232226 41.9010884, 12.5231594 41.9011125, 12.5223816 41.9009534)",,,alley,,,,,
2150891901,2150891900,0,34362865,,,service,10,False,64.519,"LINESTRING (12.5245271 41.8997869, 12.5237772 41.8996284)",,,alley,,,,,
2150891901,5569843653,0,34362865,,,service,10,False,65.461,"LINESTRING (12.5245271 41.8997869, 12.5249401 41.8998756, 12.525169 41.899925, 12.525287 41.8999502)",,,alley,,,,,
2150891901,2150891895,0,683453635,,,service,10,False,65.096,"LINESTRING (12.5245271 41.8997869, 12.5246398 41.8994948, 12.5247441 41.8992242)",,,alley,,,,,
2150891920,394259964,0,"[593166448, 593166449]",,,service,10,False,126.736,"LINESTRING (12.5217137 41.9003676, 12.5217347 41.9003122, 12.5219736 41.8996832, 12.5221306 41.8992709)",,,alley,,,,,
2150891923,2150891930,0,34362835,,,service,10,False,153.6,"LINESTRING (12.5246391 41.900528, 12.52508 41.9006215, 12.5254579 41.9007026, 12.5258337 41.9007833, 12.5264252 41.9009032)",,,alley,,,,,
2150891923,5569843653,0,"[51747877, 584284902]",,,service,10,False,191.354,"LINESTRING (12.5246391 41.900528, 12.5252448 41.9002055, 12.5252992 41.900206, 12.5257434 41.9002094, 12.5258 41.9002113, 12.5258898 41.900229, 12.5259222 41.9002243, 12.5259411 41.9002122, 12.5259466 41.9002008, 12.5259474 41.9001893, 12.5259366 41.9001706, 12.5259212 41.9001556, 12.5258873 41.9001459, 12.5257703 41.9001255, 12.5253737 41.9000817, 12.5253374 41.9000703, 12.5252984 41.9000385, 12.5252809 41.9000043, 12.525287 41.8999502)",,,alley,,,,,
2150891923,1553167789,0,584284902,,,service,10,False,85.76599999999999,"LINESTRING (12.5246391 41.900528, 12.5241902 41.900762, 12.523789 41.9009691)",,,alley,,,,,
2150891930,1553167810,0,34362835,,,service,10,False,75.032,"LINESTRING (12.5264252 41.9009032, 12.5264586 41.900929, 12.5265155 41.9009504, 12.5265364 41.9009724, 12.5265424 41.9009934, 12.5265349 41.9010963, 12.5263734 41.9015196)",,,alley,,,,,
2150891930,2150891923,0,34362835,,,service,10,False,153.6,"LINESTRING (12.5264252 41.9009032, 12.5258337 41.9007833, 12.5254579 41.9007026, 12.52508 41.9006215, 12.5246391 41.900528)",,,alley,,,,,
2150891930,5583410888,0,584044764,,,service,10,False,82.808,"LINESTRING (12.5264252 41.9009032, 12.5264224 41.9008601, 12.5265076 41.9005462, 12.5260138 41.9004446)",,,alley,,,,,
2150891935,394259944,0,141901253,,,service,10,False,164.052,"LINESTRING (12.5267552 41.9009797, 12.5277903 41.9011846, 12.5286693 41.9013631)",,,alley,,,,,
2150891942,2150891946,0,34362853,,,service,10,False,48.458,"LINESTRING (12.5299944 41.9011859, 12.5298514 41.9016085)",,,alley,,,,,
2150891942,394259890,0,141901249,,,service,10,False,51.55,"LINESTRING (12.5299944 41.9011859, 12.5293933 41.9010644)",,,alley,,,,,
2150891942,1553167795,0,141901249,,,service,10,False,15.564,"LINESTRING (12.5299944 41.9011859, 12.5300293 41.9011935, 12.530107 41.901212, 12.5301102 41.9012151, 12.5301325 41.9012365, 12.530138 41.9012573)",,,alley,,,,,
2150891946,2150891952,0,34362853,,,service,10,False,64.36,"LINESTRING (12.5298514 41.9016085, 12.5296616 41.9021698)",,,alley,,,,,
2150891946,2150891942,0,34362853,,,service,10,False,48.458,"LINESTRING (12.5298514 41.9016085, 12.5299944 41.9011859)",,,alley,,,,,
2150891946,1553167812,0,141901253,,,service,10,False,13.486,"LINESTRING (12.5298514 41.9016085, 12.5298867 41.9016155, 12.5299694 41.901632, 12.5300088 41.9016399)",,,alley,,,,,
2150891946,394259945,0,141901253,,,service,10,False,52.709,"LINESTRING (12.5298514 41.9016085, 12.529801 41.9015956, 12.5292385 41.9014799)",,,alley,,,,,
2150891948,1553167810,0,583040473,,,service,10,False,66.261,"LINESTRING (12.5271436 41.9016823, 12.5267255 41.9015929, 12.5267171 41.9015911, 12.5266887 41.9015856, 12.5263734 41.9015196)",,,alley,,,,,
2150891949,1553167820,0,141901254,,,service,10,False,73.465,"LINESTRING (12.5275905 41.9017722, 12.5284498 41.9019379)",,,alley,,,,,
2150891952,2150891983,0,34362853,,,service,10,False,66.126,"LINESTRING (12.5296616 41.9021698, 12.5294666 41.9027465)",,,alley,,,,,
2150891952,2150891946,0,34362853,,,service,10,False,64.36,"LINESTRING (12.5296616 41.9021698, 12.5298514 41.9016085)",,,alley,,,,,
2150891952,1553167826,0,141901254,,,service,10,False,13.792,"LINESTRING (12.5296616 41.9021698, 12.5298231 41.9022004)",,,alley,,,,,
2150891952,1553167823,0,141901254,,,service,10,False,52.936,"LINESTRING (12.5296616 41.9021698, 12.5290438 41.9020465)",,,alley,,,,,
2150891953,394259822,0,584776350,,Viale Principale,service,10,False,65.918,"LINESTRING (12.5236743 41.9021855, 12.5244407 41.9023469)",,,alley,,,,,
2150891953,394259814,0,"[34362836, 584776349]",,Viale Principale,service,10,True,104.76399999999998,"LINESTRING (12.5236743 41.9021855, 12.5235541 41.9021619, 12.5232111 41.9020906, 12.523244 41.9020029, 12.5232379 41.9019816, 12.5232201 41.9019606, 12.5231923 41.9019389, 12.5231275 41.9019003, 12.5230595 41.9018618, 12.5230374 41.9018428, 12.5230253 41.9018189, 12.5230227 41.9017924, 12.5230276 41.9017658, 12.5230799 41.9016283, 12.5230962 41.9015854)",,,alley,,,,,
2150891983,2150892130,0,34362853,,,service,10,False,66.263,"LINESTRING (12.5294666 41.9027465, 12.5292712 41.9033244)",,,alley,,,,,
2150891983,2150891952,0,34362853,,,service,10,False,66.126,"LINESTRING (12.5294666 41.9027465, 12.5296616 41.9021698)",,,alley,,,,,
2150891983,394259889,0,34362876,,,service,10,False,53.009,"LINESTRING (12.5294666 41.9027465, 12.5288472 41.9026251)",,,alley,,,,,
2150891983,1553167838,0,34362876,,,service,10,False,14.368,"LINESTRING (12.5294666 41.9027465, 12.5296346 41.9027791)",,,alley,,,,,
2150891987,5569843663,0,582499054,,,service,10,False,130.227,"LINESTRING (12.5221621 41.9027793, 12.5221892 41.9027829, 12.5222133 41.9027829, 12.5222434 41.9027796, 12.5223463 41.9027657, 12.5226255 41.9027279, 12.5227948 41.9026802, 12.5228557 41.9026708, 12.5229291 41.9026684, 12.5232489 41.9026616, 12.5233477 41.9026594, 12.5234785 41.9026867, 12.5237017 41.9027333)",,,alley,,,,,
2150891995,2150892074,0,579700047,,,service,10,False,41.129999999999995,"LINESTRING (12.5243391 41.9029095, 12.5243577 41.9029458, 12.5243537 41.9029827, 12.5243229 41.9030546, 12.5240644 41.9031583)",,,alley,,,,,
2150891996,5569843662,0,582499054,,,service,10,False,25.004,"LINESTRING (12.5241762 41.9028323, 12.5238848 41.9027729)",,,alley,,,,,
2150892074,2150891995,0,579700047,,,service,10,False,41.13,"LINESTRING (12.5240644 41.9031583, 12.5243229 41.9030546, 12.5243537 41.9029827, 12.5243577 41.9029458, 12.5243391 41.9029095)",,,alley,,,,,
2150892130,394259881,0,34362853,,,service,10,False,48.628,"LINESTRING (12.5292712 41.9033244, 12.5291278 41.9037485)",,,alley,,,,,
2150892130,2150891983,0,34362853,,,service,10,False,66.263,"LINESTRING (12.5292712 41.9033244, 12.5294666 41.9027465)",,,alley,,,,,
2150892130,1553167922,0,51747883,,,service,10,False,15.149,"LINESTRING (12.5292712 41.9033244, 12.529448 41.9033597)",,,alley,,,,,
2150892130,394259879,0,51747883,,,service,10,False,54.035,"LINESTRING (12.5292712 41.9033244, 12.5286385 41.9032044)",,,alley,,,,,
2150892145,394259835,0,34362839,,,service,10,False,66.484,"LINESTRING (12.525885 41.9033829, 12.5266872 41.9034148)",,,alley,,,,,
2150892145,2150892277,0,34362851,,,service,10,False,65.094,"LINESTRING (12.525885 41.9033829, 12.5258414 41.9039674)",,,alley,,,,,
2150892145,394259839,0,"[34362840, 34362839]",,,service,10,False,81.739,"LINESTRING (12.525885 41.9033829, 12.5255472 41.9033668, 12.5254655 41.903401, 12.5254184 41.9034355, 12.525387 41.9034748, 12.5253705 41.9035167, 12.5254454 41.9036979, 12.5254625 41.9037822)",,,alley,,,,,
2150892145,394259820,0,34362851,,,service,10,False,81.83999999999999,"LINESTRING (12.525885 41.9033829, 12.5259422 41.9027551, 12.5259469 41.9026484)",,,alley,,,,,
2150892275,2150892277,0,34362841,,,service,10,False,20.495,"LINESTRING (12.5255939 41.9039611, 12.5258414 41.9039674)",,,alley,,,,,
2150892275,5526123311,0,34362841,,,service,10,False,20.094,"LINESTRING (12.5255939 41.9039611, 12.5255715 41.9039998, 12.525499 41.9040422, 12.5254494 41.9041016)",,,alley,,,,,
2150892275,394259839,0,576059631,,,service,10,False,22.971,"LINESTRING (12.5255939 41.9039611, 12.5255721 41.9039121, 12.5255372 41.9038775, 12.5254916 41.9038366, 12.5254625 41.9037822)",,,alley,,,,,
2150892277,2150892275,0,34362841,,,service,10,False,20.495,"LINESTRING (12.5258414 41.9039674, 12.5255939 41.9039611)",,,alley,,,,,
2150892277,2150892145,0,34362851,,,service,10,False,65.094,"LINESTRING (12.5258414 41.9039674, 12.525885 41.9033829)",,,alley,,,,,
2150892277,2150892325,0,"[34362841, 34362842]",,,service,10,False,133.458,"LINESTRING (12.5258414 41.9039674, 12.5266467 41.9039953, 12.5266297 41.9042953, 12.5266078 41.9045948)",,,alley,,,,,
2150892277,1553168068,0,34362851,,,service,10,False,65.99199999999999,"LINESTRING (12.5258414 41.9039674, 12.525822 41.9042683, 12.5258032 41.9045602)",,,alley,,,,,
2150892313,1553167981,0,34362854,,,service,10,False,69.592,"LINESTRING (12.5314218 41.9042201, 12.5306127 41.9040496)",,,alley,,,,,
2150892313,2150892331,0,34362860,,Viale Monumento ai Caduti,service,10,False,65.13,"LINESTRING (12.5314218 41.9042201, 12.5312944 41.9047981)",,,alley,,,,,
2150892313,394259932,0,34362860,,Viale Monumento ai Caduti,service,10,False,24.968,"LINESTRING (12.5314218 41.9042201, 12.5314795 41.9039997)",,,alley,,,,,
2150892323,5593245723,0,34362857,,,service,10,False,11.702,"LINESTRING (12.5320503 41.9045053, 12.5321884 41.9045279)",,,alley,,,,,
2150892323,5593245723,1,34362858,,,service,10,False,11.702,"LINESTRING (12.5320503 41.9045053, 12.5321884 41.9045279)",,,alley,,,,,
2150892323,394259902,0,34362857,,,service,10,False,7.719,"LINESTRING (12.5320503 41.9045053, 12.5319617 41.9044836)",,,alley,,,,,
2150892323,394259902,1,34362858,,,service,10,False,7.719,"LINESTRING (12.5320503 41.9045053, 12.5319617 41.9044836)",,,alley,,,,,
2150892325,1553168068,0,34362851,,,service,10,False,66.698,"LINESTRING (12.5266078 41.9045948, 12.5258032 41.9045602)",,,alley,,,,,
2150892325,5642679985,0,34362842,,,service,10,False,127.344,"LINESTRING (12.5266078 41.9045948, 12.5265798 41.905127, 12.5265754 41.9052026, 12.5265744 41.9052131, 12.5265702 41.9052595, 12.5265656 41.9052913, 12.5265607 41.9053254, 12.5265353 41.9054185, 12.5264265 41.9057267)",,,alley,,,,,
2150892325,2150892277,0,"[34362841, 34362842]",,,service,10,False,133.458,"LINESTRING (12.5266078 41.9045948, 12.5266297 41.9042953, 12.5266467 41.9039953, 12.5258414 41.9039674)",,,alley,,,,,
2150892325,1553168069,0,34362851,,,service,10,False,69.228,"LINESTRING (12.5266078 41.9045948, 12.527215 41.9046109, 12.5272884 41.9046137, 12.5273359 41.9046198, 12.5273814 41.9046305, 12.5274385 41.904643)",,,alley,,,,,
2150892327,1553167981,0,34362848,,,service,10,False,65.808,"LINESTRING (12.5304122 41.9046223, 12.5306127 41.9040496)",,,alley,,,,,
2150892327,2150892331,0,34362858,,,service,10,False,75.581,"LINESTRING (12.5304122 41.9046223, 12.5312944 41.9047981)",,,alley,,,,,
2150892327,2150892340,0,34362848,,,service,10,False,69.331,"LINESTRING (12.5304122 41.9046223, 12.5303149 41.9049241, 12.5302087 41.9052271)",,,alley,,,,,
2150892331,2150892344,0,34362858,,,service,10,False,72.536,"LINESTRING (12.5312944 41.9047981, 12.5311475 41.9054412)",,,alley,,,,,
2150892331,2150892344,1,34362860,,Viale Monumento ai Caduti,service,10,False,72.536,"LINESTRING (12.5312944 41.9047981, 12.5312215 41.9051138, 12.5311475 41.9054412)",,,alley,,,,,
2150892331,2150892327,0,34362858,,,service,10,False,75.581,"LINESTRING (12.5312944 41.9047981, 12.5304122 41.9046223)",,,alley,,,,,
2150892331,2150892313,0,34362860,,Viale Monumento ai Caduti,service,10,False,65.13,"LINESTRING (12.5312944 41.9047981, 12.5314218 41.9042201)",,,alley,,,,,
2150892333,394259902,0,34362857,,,service,10,False,44.199,"LINESTRING (12.5318451 41.9048715, 12.5319617 41.9044836)",,,alley,,,,,
2150892333,394259902,1,34362858,,,service,10,False,44.199,"LINESTRING (12.5318451 41.9048715, 12.5319617 41.9044836)",,,alley,,,,,
2150892333,2150892347,0,34362857,,,service,10,False,72.941,"LINESTRING (12.5318451 41.9048715, 12.531716 41.9055204)",,,alley,,,,,
2150892333,2150892347,1,34362858,,,service,10,False,72.941,"LINESTRING (12.5318451 41.9048715, 12.531716 41.9055204)",,,alley,,,,,
2150892340,2150892344,0,34362851,,,service,10,False,81.258,"LINESTRING (12.5302087 41.9052271, 12.5311475 41.9054412)",,,alley,,,,,
2150892340,394259883,0,34362851,,,service,10,False,57.312,"LINESTRING (12.5302087 41.9052271, 12.5295432 41.9050845)",,,alley,,,,,
2150892340,2150892360,0,34362848,,,service,10,False,117.107,"LINESTRING (12.5302087 41.9052271, 12.5299943 41.9058505, 12.5298779 41.9062509)",,,alley,,,,,
2150892340,2150892327,0,34362848,,,service,10,False,69.331,"LINESTRING (12.5302087 41.9052271, 12.5303149 41.9049241, 12.5304122 41.9046223)",,,alley,,,,,
2150892344,2150892347,0,34362851,,,service,10,False,47.864,"LINESTRING (12.5311475 41.9054412, 12.531716 41.9055204)",,,alley,,,,,
2150892344,2150892347,1,34362858,,,service,10,False,47.864,"LINESTRING (12.5311475 41.9054412, 12.531716 41.9055204)",,,alley,,,,,
2150892344,2150892340,0,34362851,,,service,10,False,81.258,"LINESTRING (12.5311475 41.9054412, 12.5302087 41.9052271)",,,alley,,,,,
2150892344,2150892331,0,34362858,,,service,10,False,72.536,"LINESTRING (12.5311475 41.9054412, 12.5312944 41.9047981)",,,alley,,,,,
2150892344,2150892331,1,34362860,,Viale Monumento ai Caduti,service,10,False,72.536,"LINESTRING (12.5311475 41.9054412, 12.5312215 41.9051138, 12.5312944 41.9047981)",,,alley,,,,,
2150892344,394259898,0,34362860,,Viale Monumento ai Caduti,service,10,False,114.281,"LINESTRING (12.5311475 41.9054412, 12.5310051 41.9060588, 12.5309105 41.9064537)",,,alley,,,,,
