u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,bridge,service,width,access,tunnel,ref,junction,area
257668883,3934550246,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,20.818,"LINESTRING (12.4745623 41.8667314, 12.4746935 41.8665717)",,,,,,,,
257668883,3078609891,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,16.602,"LINESTRING (12.4745623 41.8667314, 12.4744454 41.8668527)",,,,,,,,
257668884,257668885,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,39.131,"LINESTRING (12.4748193 41.8664295, 12.4751193 41.8661576)",,,,,,,,
257668884,3934550246,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,18.935,"LINESTRING (12.4748193 41.8664295, 12.4746935 41.8665717)",,,,,,,,
257668885,3934550245,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,2.682,"LINESTRING (12.4751193 41.8661576, 12.4751378 41.8661378)",,,,,,,,
257668885,257668884,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,39.131,"LINESTRING (12.4751193 41.8661576, 12.4748193 41.8664295)",,,,,,,,
257668886,3934550244,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,2.691,"LINESTRING (12.4751475 41.8661148, 12.4751476 41.8660906)",,,,,,,,
257668886,3934550245,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,2.681,"LINESTRING (12.4751475 41.8661148, 12.4751378 41.8661378)",,,,,,,,
257668887,3269203197,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,4.964,"LINESTRING (12.4751196 41.8660477, 12.4750703 41.8660223)",,,,,,,,
257668887,3934550243,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,2.687,"LINESTRING (12.4751196 41.8660477, 12.475138 41.8660676)",,,,,,,,
257668888,3689382427,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,7.207,"LINESTRING (12.4750196 41.865999, 12.4749428 41.8659685)",,,,,,,,
257668888,3269203197,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,4.933,"LINESTRING (12.4750196 41.865999, 12.4750703 41.8660223)",,,,,,,,
257668889,937216295,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,3.016,"LINESTRING (12.4748941 41.8659382, 12.4748847 41.865912)",,,,,,,,
257668889,3689382427,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,5.255,"LINESTRING (12.4748941 41.8659382, 12.4749428 41.8659685)",,,,,,,,
257668890,257668891,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,6.127,"LINESTRING (12.4748954 41.8658922, 12.4749353 41.8658458)",,,,,,,,
257668890,937216295,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,2.373,"LINESTRING (12.4748954 41.8658922, 12.4748847 41.865912)",,,,,,,,
257668891,257668892,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,9.145,"LINESTRING (12.4749353 41.8658458, 12.4749937 41.865776)",,,,,,,,
257668891,257668890,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,6.127,"LINESTRING (12.4749353 41.8658458, 12.4748954 41.8658922)",,,,,,,,
257668892,257668893,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,27.008,"LINESTRING (12.4749937 41.865776, 12.4751531 41.8655641)",,,,,,,,
257668892,257668891,0,275759325,False,,Pista ciclabile del Tevere,cycleway,,9.145,"LINESTRING (12.4749937 41.865776, 12.4749353 41.8658458)",,,,,,,,
257668893,1752461988,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,9.107,"LINESTRING (12.4751531 41.8655641, 12.4751976 41.8654892)",,,,,,,,
257668893,257668892,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,27.008,"LINESTRING (12.4751531 41.8655641, 12.4749937 41.865776)",,,,,,,,
257668894,257668895,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,25.64,"LINESTRING (12.4753561 41.8652144, 12.4754398 41.8649924)",,,,,,,,
257668894,1752461987,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,21.833,"LINESTRING (12.4753561 41.8652144, 12.4752517 41.8653947)",,,,,,,,
257668895,1752461986,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,17.008,"LINESTRING (12.4754398 41.8649924, 12.4754813 41.8648426)",,,,,,,,
257668895,257668894,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,25.64,"LINESTRING (12.4754398 41.8649924, 12.4753561 41.8652144)",,,,,,,,
257668896,1752461985,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,13.748,"LINESTRING (12.4755096 41.864716, 12.4755236 41.8645928)",,,,,,,,
257668896,1752461986,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,14.271,"LINESTRING (12.4755096 41.864716, 12.4754813 41.8648426)",,,,,,,,
257668897,1752461984,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,17.416,"LINESTRING (12.4755299 41.8644498, 12.4755186 41.8642934)",,,,,,,,
257668897,1752461985,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,15.909,"LINESTRING (12.4755299 41.8644498, 12.4755236 41.8645928)",,,,,,,,
257668898,3144721918,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,5.749,"LINESTRING (12.4754926 41.8641543, 12.475479 41.8641036)",,,,,,,,
257668898,1752461984,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,15.616,"LINESTRING (12.4754926 41.8641543, 12.4755186 41.8642934)",,,,,,,,
257668899,3144721916,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,8.128,"LINESTRING (12.4753762 41.8637626, 12.4753402 41.8636946)",,,,,,,,
257668899,1752461983,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,21.423,"LINESTRING (12.4753762 41.8637626, 12.4754379 41.8639497)",,,,,,,,
257668900,257668901,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,5.463,"LINESTRING (12.4752453 41.8635164, 12.4752022 41.8634792)",,,,,,,,
257668900,1752461982,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,15.4,"LINESTRING (12.4752453 41.8635164, 12.475314 41.8636451)",,,,,,,,
257668901,257668902,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,5.732,"LINESTRING (12.4752022 41.8634792, 12.4751488 41.8634464)",,,,,,,,
257668901,257668900,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,5.463,"LINESTRING (12.4752022 41.8634792, 12.4752453 41.8635164)",,,,,,,,
257668902,257668903,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,4.679,"LINESTRING (12.4751488 41.8634464, 12.4751387 41.863405)",,,,,,,,
257668902,257668901,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,5.732,"LINESTRING (12.4751488 41.8634464, 12.4752022 41.8634792)",,,,,,,,
257668903,257668904,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,3.69,"LINESTRING (12.4751387 41.863405, 12.475134 41.863372)",,,,,,,,
257668903,257668902,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,4.679,"LINESTRING (12.4751387 41.863405, 12.4751488 41.8634464)",,,,,,,,
257668904,257668905,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,15.865,"LINESTRING (12.475134 41.863372, 12.4750502 41.8632437)",,,,,,,,
257668904,257668903,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,3.69,"LINESTRING (12.475134 41.863372, 12.4751387 41.863405)",,,,,,,,
257668905,257668906,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,18.659,"LINESTRING (12.4750502 41.8632437, 12.4749389 41.8630978)",,,,,,,,
257668905,257668904,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,15.865,"LINESTRING (12.4750502 41.8632437, 12.475134 41.863372)",,,,,,,,
257668906,257668907,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,21.701,"LINESTRING (12.4749389 41.8630978, 12.4747836 41.8629406)",,,,,,,,
257668906,257668905,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,18.659,"LINESTRING (12.4749389 41.8630978, 12.4750502 41.8632437)",,,,,,,,
257668907,257668908,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,27.684,"LINESTRING (12.4747836 41.8629406, 12.474569 41.8627497)",,,,,,,,
257668907,257668906,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,21.701,"LINESTRING (12.4747836 41.8629406, 12.4749389 41.8630978)",,,,,,,,
257668908,257668909,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,36.998,"LINESTRING (12.474569 41.8627497, 12.4742498 41.8625169)",,,,,,,,
257668908,257668907,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,27.684,"LINESTRING (12.474569 41.8627497, 12.4747836 41.8629406)",,,,,,,,
257668909,257668910,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,15.938,"LINESTRING (12.4742498 41.8625169, 12.4741021 41.862425)",,,,,,,,
257668909,257668908,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,36.998,"LINESTRING (12.4742498 41.8625169, 12.474569 41.8627497)",,,,,,,,
257668910,1752461981,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,9.745,"LINESTRING (12.4741021 41.862425, 12.4739974 41.862385)",,,,,,,,
257668910,257668909,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,15.938,"LINESTRING (12.4741021 41.862425, 12.4742498 41.8625169)",,,,,,,,
257668914,257668915,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,5.807,"LINESTRING (12.4738909 41.8622848, 12.4738335 41.8622548)",,,,,,,,
257668914,1752461980,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,9.186,"LINESTRING (12.4738909 41.8622848, 12.4739642 41.8623468)",,,,,,,,
257668915,257668916,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,7.042,"LINESTRING (12.4738335 41.8622548, 12.4737598 41.8622232)",,,,,,,,
257668915,257668914,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,5.807,"LINESTRING (12.4738335 41.8622548, 12.4738909 41.8622848)",,,,,,,,
257668916,257668917,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,6.565,"LINESTRING (12.4737598 41.8622232, 12.4736883 41.8621977)",,,,,,,,
257668916,257668915,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,7.042,"LINESTRING (12.4737598 41.8622232, 12.4738335 41.8622548)",,,,,,,,
257668917,3269205496,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,3.591,"LINESTRING (12.4736883 41.8621977, 12.473658 41.8621746)",,,,,,,,
257668917,257668916,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,6.565,"LINESTRING (12.4736883 41.8621977, 12.4737598 41.8622232)",,,,,,,,
257668918,257668919,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,16.146,"LINESTRING (12.4735985 41.862129, 12.473457 41.8620291)",,,,,,,,
257668918,1752461979,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,4.906,"LINESTRING (12.4735985 41.862129, 12.4736397 41.8621607)",,,,,,,,
257668919,257668920,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,28.977,"LINESTRING (12.473457 41.8620291, 12.473163 41.8618878)",,,,,,,,
257668919,257668918,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,16.146,"LINESTRING (12.473457 41.8620291, 12.4735985 41.862129)",,,,,,,,
257668920,1752461978,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,17.301,"LINESTRING (12.473163 41.8618878, 12.4729868 41.8618042)",,,,,,,,
257668920,257668919,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,28.977,"LINESTRING (12.473163 41.8618878, 12.473457 41.8620291)",,,,,,,,
257668921,257668924,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,23.263,"LINESTRING (12.4727937 41.8617231, 12.4725437 41.8616277)",,,,,,,,
257668921,1752461978,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,18.359,"LINESTRING (12.4727937 41.8617231, 12.4729868 41.8618042)",,,,,,,,
257668922,257668923,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,34.9,"LINESTRING (12.4722892 41.8615483, 12.4718912 41.8614451)",,,,,,,,
257668922,257668924,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,22.851,"LINESTRING (12.4722892 41.8615483, 12.4725437 41.8616277)",,,,,,,,
257668923,257668925,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,19.879,"LINESTRING (12.4718912 41.8614451, 12.4716607 41.8613952)",,,,,,,,
257668923,257668922,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,34.9,"LINESTRING (12.4718912 41.8614451, 12.4722892 41.8615483)",,,,,,,,
257668924,257668922,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,22.851,"LINESTRING (12.4725437 41.8616277, 12.4722892 41.8615483)",,,,,,,,
257668924,257668921,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,23.263,"LINESTRING (12.4725437 41.8616277, 12.4727937 41.8617231)",,,,,,,,
257668925,257668926,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,22.552,"LINESTRING (12.4716607 41.8613952, 12.4713972 41.861344)",,,,,,,,
257668925,257668923,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,19.879,"LINESTRING (12.4716607 41.8613952, 12.4718912 41.8614451)",,,,,,,,
257668926,257668927,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,21.466,"LINESTRING (12.4713972 41.861344, 12.4711428 41.861307)",,,,,,,,
257668926,257668925,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,22.552,"LINESTRING (12.4713972 41.861344, 12.4716607 41.8613952)",,,,,,,,
257668927,257668928,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,30.415,"LINESTRING (12.4711428 41.861307, 12.4707838 41.8612493)",,,,,,,,
257668927,257668926,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,21.466,"LINESTRING (12.4711428 41.861307, 12.4713972 41.861344)",,,,,,,,
257668928,907575405,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,19.848,"LINESTRING (12.4707838 41.8612493, 12.4705507 41.8612078)",,,,,,,,
257668928,257668927,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,30.415,"LINESTRING (12.4707838 41.8612493, 12.4711428 41.861307)",,,,,,,,
257668929,907575405,0,168612313,False,2,Pista ciclabile del Tevere,cycleway,10,15.861,"LINESTRING (12.4703619 41.8611838, 12.4705507 41.8612078)",,,,,,,,
259577574,259577575,0,23946445,False,2,Pista ciclabile del Tevere,cycleway,,52.184,"LINESTRING (12.4780629 41.8893787, 12.4775218 41.8896195)",,,,,,,,
259577574,259577587,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,21.966,"LINESTRING (12.4780629 41.8893787, 12.4782715 41.8892566)",,,,,,,,
259577575,259577576,0,23946445,False,2,Pista ciclabile del Tevere,cycleway,,54.208,"LINESTRING (12.4775218 41.8896195, 12.4769368 41.8898386)",,,,,,,,
259577575,259577574,0,23946445,False,2,Pista ciclabile del Tevere,cycleway,,52.184,"LINESTRING (12.4775218 41.8896195, 12.4780629 41.8893787)",,,,,,,,
259577576,259577577,0,23946445,False,2,Pista ciclabile del Tevere,cycleway,,41.083,"LINESTRING (12.4769368 41.8898386, 12.4764864 41.8899938)",,,,,,,,
259577576,259577575,0,23946445,False,2,Pista ciclabile del Tevere,cycleway,,54.208,"LINESTRING (12.4769368 41.8898386, 12.4775218 41.8896195)",,,,,,,,
259577577,1349128683,0,23946445,False,2,Pista ciclabile del Tevere,cycleway,,23.448,"LINESTRING (12.4764864 41.8899938, 12.4762236 41.8900725)",,,,,,,,
259577577,259577576,0,23946445,False,2,Pista ciclabile del Tevere,cycleway,,41.083,"LINESTRING (12.4764864 41.8899938, 12.4769368 41.8898386)",,,,,,,,
259577579,259577580,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,60.081,"LINESTRING (12.4753182 41.8903267, 12.474631 41.8905006)",,,,,,,,
259577579,1349127803,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,32.512,"LINESTRING (12.4753182 41.8903267, 12.4756864 41.8902249)",,,,,,,,
259577580,259577581,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,62.301,"LINESTRING (12.474631 41.8905006, 12.4738869 41.8905848)",,,,,,,,
259577580,259577579,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,60.081,"LINESTRING (12.474631 41.8905006, 12.4753182 41.8903267)",,,,,,,,
259577581,259577582,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,63.64,"LINESTRING (12.4738869 41.8905848, 12.4731342 41.8907014)",,,,,,,,
259577581,259577580,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,62.301,"LINESTRING (12.4738869 41.8905848, 12.474631 41.8905006)",,,,,,,,
259577582,259577583,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,39.08,"LINESTRING (12.4731342 41.8907014, 12.472682 41.8908024)",,,,,,,,
259577582,259577581,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,63.64,"LINESTRING (12.4731342 41.8907014, 12.4738869 41.8905848)",,,,,,,,
259577583,259577584,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,39.179,"LINESTRING (12.472682 41.8908024, 12.4722416 41.8909315)",,,,,,,,
259577583,259577582,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,39.08,"LINESTRING (12.472682 41.8908024, 12.4731342 41.8907014)",,,,,,,,
259577584,259577585,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,45.049,"LINESTRING (12.4722416 41.8909315, 12.4717593 41.8911192)",,,,,,,,
259577584,259577583,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,39.179,"LINESTRING (12.4722416 41.8909315, 12.472682 41.8908024)",,,,,,,,
259577585,259577586,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,30.523,"LINESTRING (12.4717593 41.8911192, 12.4714642 41.8912838)",,,,,,,,
259577585,259577584,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,45.049,"LINESTRING (12.4717593 41.8911192, 12.4722416 41.8909315)",,,,,,,,
259577586,2804378088,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,46.45,"LINESTRING (12.4714642 41.8912838, 12.4710192 41.8915383)",,,,,,,,
259577586,259577585,0,131189025,False,2,Pista ciclabile del Tevere,cycleway,,30.523,"LINESTRING (12.4714642 41.8912838, 12.4717593 41.8911192)",,,,,,,,
259577587,259577574,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,21.966,"LINESTRING (12.4782715 41.8892566, 12.4780629 41.8893787)",,,,,,,,
259577587,1833953290,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,18.812,"LINESTRING (12.4782715 41.8892566, 12.4784295 41.889135)",,,,,,,,
259577588,1833953290,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,19.276,"LINESTRING (12.4785542 41.8889886, 12.4784295 41.889135)",,,,,,,,
259577588,259577589,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,22.78,"LINESTRING (12.4785542 41.8889886, 12.4786964 41.8888132)",,,,,,,,
259577589,259577588,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,22.78,"LINESTRING (12.4786964 41.8888132, 12.4785542 41.8889886)",,,,,,,,
259577589,259577590,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,31.304,"LINESTRING (12.4786964 41.8888132, 12.4788639 41.8885608)",,,,,,,,
259577590,259577589,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,31.304,"LINESTRING (12.4788639 41.8885608, 12.4786964 41.8888132)",,,,,,,,
259577590,259577591,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,40.251,"LINESTRING (12.4788639 41.8885608, 12.4789996 41.8882132)",,,,,,,,
259577591,259577590,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,40.251,"LINESTRING (12.4789996 41.8882132, 12.4788639 41.8885608)",,,,,,,,
259577591,259577592,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,15.012,"LINESTRING (12.4789996 41.8882132, 12.4790337 41.8880806)",,,,,,,,
259577592,259577591,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,15.012,"LINESTRING (12.4790337 41.8880806, 12.4789996 41.8882132)",,,,,,,,
259577592,259577593,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,20.792,"LINESTRING (12.4790337 41.8880806, 12.4790567 41.8878944)",,,,,,,,
259577593,259577592,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,20.792,"LINESTRING (12.4790567 41.8878944, 12.4790337 41.8880806)",,,,,,,,
259577593,259577594,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,30.559,"LINESTRING (12.4790567 41.8878944, 12.4789893 41.8876242)",,,,,,,,
259577594,259577593,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,30.559,"LINESTRING (12.4789893 41.8876242, 12.4790567 41.8878944)",,,,,,,,
259577594,259577595,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,33.623,"LINESTRING (12.4789893 41.8876242, 12.4788818 41.8873326)",,,,,,,,
259577595,259577594,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,33.623,"LINESTRING (12.4788818 41.8873326, 12.4789893 41.8876242)",,,,,,,,
259577595,259577596,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,35.205,"LINESTRING (12.4788818 41.8873326, 12.4787127 41.8870421)",,,,,,,,
259577596,259577595,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,35.205,"LINESTRING (12.4787127 41.8870421, 12.4788818 41.8873326)",,,,,,,,
259577596,259577597,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,25.731,"LINESTRING (12.4787127 41.8870421, 12.4785751 41.8868346)",,,,,,,,
259577597,259577596,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,25.731,"LINESTRING (12.4785751 41.8868346, 12.4787127 41.8870421)",,,,,,,,
259577597,259577598,0,23946447,False,2,Pista ciclabile del Tevere,cycleway,,50.617,"LINESTRING (12.4785751 41.8868346, 12.4782436 41.8864521)",,,,,,,,
