u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,bridge,width,access,tunnel,ref
1203417714,1203417678,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,5.868,"LINESTRING (12.6475132 41.8436756, 12.6475839 41.8436723)",,,,,8
1203417714,1203417716,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,9.181,"LINESTRING (12.6475132 41.8436756, 12.6474036 41.8436633)",,,,,8
1203417716,1203417714,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,9.181,"LINESTRING (12.6474036 41.8436633, 12.6475132 41.8436756)",,,,,8
1203417716,1203417695,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,5.69,"LINESTRING (12.6474036 41.8436633, 12.6473401 41.8436438)",,,,,8
1203417717,1203417739,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,10.674,"LINESTRING (12.6470294 41.8434058, 12.6471126 41.8434791)",,,,,8
1203417717,1203417679,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,10.301,"LINESTRING (12.6470294 41.8434058, 12.6469332 41.8433471)",,,,,8
1203417718,1203417758,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,13.949,"LINESTRING (12.6482028 41.8435972, 12.6483639 41.8436337)",,,,,8
1203417718,1203417690,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,7.381,"LINESTRING (12.6482028 41.8435972, 12.6481146 41.8435878)",,,,,8
1203417719,1203417693,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,109.063,"LINESTRING (12.6403389 41.8473191, 12.640713 41.8463787)",,,,,8
1203417719,1203417704,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,106.35,"LINESTRING (12.6403389 41.8473191, 12.6399691 41.848235)",,,,,8
1203417726,1203417651,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,18.585,"LINESTRING (12.6393062 41.8497947, 12.6393959 41.8496415)",,,,,8
1203417726,1203411128,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,21.357,"LINESTRING (12.6393062 41.8497947, 12.6391888 41.8499657)",,,,,8
1203417731,1256215432,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,8.168,"LINESTRING (12.6429447 41.8425399, 12.643041 41.8425241)",,,,,8
1203417731,1256215140,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,7.791,"LINESTRING (12.6429447 41.8425399, 12.6428532 41.8425561)",,,,,8
1203417733,1256214713,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,9.136,"LINESTRING (12.6420965 41.8429842, 12.642159 41.8429165)",,,,,8
1203417733,1203417692,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,13.99,"LINESTRING (12.6420965 41.8429842, 12.6420175 41.8430954)",,,,,8
1203417735,6660299614,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,11.093,"LINESTRING (12.6476715 41.8436544, 12.647801 41.843629)",,,,,8
1203417735,1203417678,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,7.525,"LINESTRING (12.6476715 41.8436544, 12.6475839 41.8436723)",,,,,8
1203417738,1203417660,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,8.197,"LINESTRING (12.6471892 41.8435574, 12.6472592 41.8436095)",,,,,8
1203417738,1203417739,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,10.773,"LINESTRING (12.6471892 41.8435574, 12.6471126 41.8434791)",,,,,8
1203417739,1203417738,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,10.773,"LINESTRING (12.6471126 41.8434791, 12.6471892 41.8435574)",,,,,8
1203417739,1203417717,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,10.674,"LINESTRING (12.6471126 41.8434791, 12.6470294 41.8434058)",,,,,8
1203417741,1203417666,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,71.976,"LINESTRING (12.6458633 41.8430798, 12.6466969 41.8432624)",,,,,8
1203417741,1203417696,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,37.446,"LINESTRING (12.6458633 41.8430798, 12.6454301 41.8429836)",,,,,8
1203417755,1203427470,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,37.137,"LINESTRING (12.6489492 41.8437641, 12.6493792 41.8438586)",,,,,8
1203417755,1203417758,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,50.606,"LINESTRING (12.6489492 41.8437641, 12.6483639 41.8436337)",,,,,8
1203417758,1203417755,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,50.606,"LINESTRING (12.6483639 41.8436337, 12.6489492 41.8437641)",,,,,8
1203417758,1203417718,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,13.949,"LINESTRING (12.6483639 41.8436337, 12.6482028 41.8435972)",,,,,8
1203417760,1203417670,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,37.038,"LINESTRING (12.63949 41.8494492, 12.6396169 41.8491298)",,,,,8
1203417760,1203417651,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,22.759,"LINESTRING (12.63949 41.8494492, 12.6393959 41.8496415)",,,,,8
1203427463,1203427464,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,80.182,"LINESTRING (12.6499835 41.8439924, 12.6509118 41.8441967)",,,,,8
1203427463,1203427470,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,52.222,"LINESTRING (12.6499835 41.8439924, 12.6493792 41.8438586)",,,,,8
1203427464,1203427467,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,8.795,"LINESTRING (12.6509118 41.8441967, 12.6509294 41.8441187)",,,,,8
1203427464,1203427463,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,80.182,"LINESTRING (12.6509118 41.8441967, 12.6499835 41.8439924)",,,,,8
1203427467,1203427464,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,8.795,"LINESTRING (12.6509294 41.8441187, 12.6509118 41.8441967)",,,,,8
1203427470,1203427463,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,52.222,"LINESTRING (12.6493792 41.8438586, 12.6499835 41.8439924)",,,,,8
1203427470,1203417755,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,37.137,"LINESTRING (12.6493792 41.8438586, 12.6489492 41.8437641)",,,,,8
1213715682,1213716014,0,105328734,False,,,path,,15.449,"LINESTRING (12.4000576 41.8904081, 12.4001773 41.8905147)",,,,,
1213715682,1213715810,0,105328734,False,,,path,,41.538,"LINESTRING (12.4000576 41.8904081, 12.399776 41.8900989)",,,,,
1213715685,1213715999,0,105328730,False,,,path,,21.06,"LINESTRING (12.3956989 41.8864402, 12.3958955 41.8865604)",,,,,
1213715685,1213715782,0,105328730,False,,,path,,43.529,"LINESTRING (12.3956989 41.8864402, 12.3952706 41.8862131)",,,,,
1213715689,1213716018,0,105328734,False,,,path,,3.921,"LINESTRING (12.3964291 41.8873272, 12.3964568 41.8873558)",,,,,
1213715689,1213715746,0,105328734,False,,,path,,4.43,"LINESTRING (12.3964291 41.8873272, 12.3964203 41.8872879)",,,,,
1213715691,1213716002,0,105328730,False,,,path,,7.697,"LINESTRING (12.3964893 41.8870544, 12.3964914 41.8871236)",,,,,
1213715691,1213715796,0,105328730,False,,,path,,6.682,"LINESTRING (12.3964893 41.8870544, 12.396472 41.8869957)",,,,,
1213715694,1213716078,0,105328734,False,,,path,,11.078,"LINESTRING (12.401576 41.8912309, 12.4016816 41.8912921)",,,,,
1213715694,1213715846,0,105328734,False,,,path,,10.725,"LINESTRING (12.401576 41.8912309, 12.4015009 41.8911523)",,,,,
1213715729,1213716082,0,105328734,False,,,path,,16.818,"LINESTRING (12.4007171 41.8907627, 12.4009142 41.8907994)",,,,,
1213715729,1213715856,0,105328734,False,,,path,,15.617,"LINESTRING (12.4007171 41.8907627, 12.4005411 41.8907121)",,,,,
1213715733,1213715791,0,105328730,False,,,path,,22.096,"LINESTRING (12.3936719 41.8851627, 12.3938949 41.8852719)",,,,,
1213715733,1252367885,0,105328730,False,,,path,,12.116,"LINESTRING (12.3936719 41.8851627, 12.393619 41.8852643)",,,,,
1213715740,1213716085,0,105328734,False,,,path,,15.54,"LINESTRING (12.3973246 41.8878666, 12.3974673 41.8879574)",,,,,
1213715740,1213715786,0,105328734,False,,,path,,43.261,"LINESTRING (12.3973246 41.8878666, 12.3969169 41.8876232)",,,,,
1213715743,1213716088,0,105328730,False,,,path,,24.786,"LINESTRING (12.3943378 41.8854728, 12.3945637 41.8856191)",,,,,
1213715743,1213715791,0,105328730,False,,,path,,42.934,"LINESTRING (12.3943378 41.8854728, 12.3938949 41.8852719)",,,,,
1213715746,1213715689,0,105328734,False,,,path,,4.43,"LINESTRING (12.3964203 41.8872879, 12.3964291 41.8873272)",,,,,
1213715746,1213716073,0,105328734,False,,,path,,4.033,"LINESTRING (12.3964203 41.8872879, 12.3964331 41.8872529)",,,,,
1213715750,1213716090,0,105328734,False,,,path,,7.067,"LINESTRING (12.4018576 41.8919874, 12.4018341 41.8920485)",,,,,
1213715750,1213715874,0,105328734,False,,,path,,8.586,"LINESTRING (12.4018576 41.8919874, 12.401867 41.8919105)",,,,,
1213715754,1213716005,0,105328730,False,,,path,,11.298,"LINESTRING (12.3963057 41.8869093, 12.3964293 41.8869524)",,,,,
1213715754,1213715851,0,105328730,False,,,path,,7.472,"LINESTRING (12.3963057 41.8869093, 12.396232 41.8868705)",,,,,
1213715758,1213716093,0,105328734,False,,,path,,6.228,"LINESTRING (12.4014915 41.8909182, 12.4014962 41.8909741)",,,,,
1213715758,1213715876,0,105328734,False,,,path,,4.822,"LINESTRING (12.4014915 41.8909182, 12.4014469 41.8908903)",,,,,
1213715764,1213716084,0,105328734,False,,,path,,36.039,"LINESTRING (12.3984586 41.8886996, 12.3987083 41.8889651)",,,,,
1213715764,1213715862,0,105328734,False,,,path,,19.203,"LINESTRING (12.3984586 41.8886996, 12.3983103 41.8885668)",,,,,
1213715782,1213715685,0,105328730,False,,,path,,43.529,"LINESTRING (12.3952706 41.8862131, 12.3956989 41.8864402)",,,,,
1213715782,1213715819,0,105328730,False,,,path,,13.614,"LINESTRING (12.3952706 41.8862131, 12.3951445 41.8861345)",,,,,
1213715786,1213715740,0,105328734,False,,,path,,43.261,"LINESTRING (12.3969169 41.8876232, 12.3973246 41.8878666)",,,,,
1213715786,1213715868,0,105328734,False,,,path,,34.717,"LINESTRING (12.3969169 41.8876232, 12.3965865 41.8874309)",,,,,
1213715791,1213715743,0,105328730,False,,,path,,42.934,"LINESTRING (12.3938949 41.8852719, 12.3943378 41.8854728)",,,,,
1213715791,1213715733,0,105328730,False,,,path,,22.096,"LINESTRING (12.3938949 41.8852719, 12.3936719 41.8851627)",,,,,
1213715796,1213715691,0,105328730,False,,,path,,6.682,"LINESTRING (12.396472 41.8869957, 12.3964893 41.8870544)",,,,,
1213715796,1213716005,0,105328730,False,,,path,,5.973,"LINESTRING (12.396472 41.8869957, 12.3964293 41.8869524)",,,,,
1213715802,1252367883,0,105328734,False,,,path,,6.395,"LINESTRING (12.4021921 41.8923443, 12.4021362 41.892384)",,,,,
1213715802,4785968138,0,105328734,False,,,path,,11.347,"LINESTRING (12.4021921 41.8923443, 12.402088 41.8922779)",,,,,
1213715810,1213715682,0,105328734,False,,,path,,41.538,"LINESTRING (12.399776 41.8900989, 12.4000576 41.8904081)",,,,,
1213715810,1213715908,0,105328734,False,,,path,,59.122,"LINESTRING (12.399776 41.8900989, 12.3993653 41.8896639)",,,,,
1213715815,1213715862,0,105328734,False,,,path,,31.436,"LINESTRING (12.3980399 41.8883683, 12.3983103 41.8885668)",,,,,
1213715815,1213715916,0,105328734,False,,,path,,37.474,"LINESTRING (12.3980399 41.8883683, 12.397717 41.8881321)",,,,,
1213715819,1213715782,0,105328730,False,,,path,,13.614,"LINESTRING (12.3951445 41.8861345, 12.3952706 41.8862131)",,,,,
1213715819,1213715923,0,105328730,False,,,path,,31.214,"LINESTRING (12.3951445 41.8861345, 12.394904 41.8859183)",,,,,
1213715846,1213715694,0,105328734,False,,,path,,10.725,"LINESTRING (12.4015009 41.8911523, 12.401576 41.8912309)",,,,,
1213715846,1213715937,0,105328734,False,,,path,,10.96,"LINESTRING (12.4015009 41.8911523, 12.4014844 41.8910545)",,,,,
1213715851,1213715754,0,105328730,False,,,path,,7.472,"LINESTRING (12.396232 41.8868705, 12.3963057 41.8869093)",,,,,
1213715851,1213715866,0,105328730,False,,,path,,21.055,"LINESTRING (12.396232 41.8868705, 12.3960861 41.8867154)",,,,,
1213715856,1213715729,0,105328734,False,,,path,,15.617,"LINESTRING (12.4005411 41.8907121, 12.4007171 41.8907627)",,,,,
1213715856,1213715945,0,105328734,False,,,path,,16.699,"LINESTRING (12.4005411 41.8907121, 12.4003651 41.8906387)",,,,,
1213715860,4785968138,0,105328734,False,,,path,,18.01,"LINESTRING (12.4019228 41.8921725, 12.402088 41.8922779)",,,,,
1213715860,1213715912,0,105328734,False,,,path,,5.205,"LINESTRING (12.4019228 41.8921725, 12.4019145 41.8921261)",,,,,
1213715862,1213715764,0,105328734,False,,,path,,19.203,"LINESTRING (12.3983103 41.8885668, 12.3984586 41.8886996)",,,,,
1213715862,1213715815,0,105328734,False,,,path,,31.436,"LINESTRING (12.3983103 41.8885668, 12.3980399 41.8883683)",,,,,
1213715866,1213715851,0,105328730,False,,,path,,21.055,"LINESTRING (12.3960861 41.8867154, 12.396232 41.8868705)",,,,,
1213715866,1213715999,0,105328730,False,,,path,,23.367,"LINESTRING (12.3960861 41.8867154, 12.3958955 41.8865604)",,,,,
1213715868,1213715786,0,105328734,False,,,path,,34.717,"LINESTRING (12.3965865 41.8874309, 12.3969169 41.8876232)",,,,,
1213715868,1213716018,0,105328734,False,,,path,,13.602,"LINESTRING (12.3965865 41.8874309, 12.3964568 41.8873558)",,,,,
1213715874,1213715750,0,105328734,False,,,path,,8.586,"LINESTRING (12.401867 41.8919105, 12.4018576 41.8919874)",,,,,
1213715874,1213716006,0,105328734,False,,,path,,65.337,"LINESTRING (12.401867 41.8919105, 12.4017144 41.891334)",,,,,
1213715876,1213715758,0,105328734,False,,,path,,4.822,"LINESTRING (12.4014469 41.8908903, 12.4014915 41.8909182)",,,,,
1213715876,1213716009,0,105328734,False,,,path,,24.573,"LINESTRING (12.4014469 41.8908903, 12.4011559 41.8908466)",,,,,
1213715908,1213715810,0,105328734,False,,,path,,59.122,"LINESTRING (12.3993653 41.8896639, 12.399776 41.8900989)",,,,,
1213715908,1213715964,0,105328734,False,,,path,,50.994,"LINESTRING (12.3993653 41.8896639, 12.3990086 41.88929)",,,,,
1213715912,1213715860,0,105328734,False,,,path,,5.205,"LINESTRING (12.4019145 41.8921261, 12.4019228 41.8921725)",,,,,
1213715912,1213715954,0,105328734,False,,,path,,5.44,"LINESTRING (12.4019145 41.8921261, 12.4019421 41.8920817)",,,,,
1213715916,1213715815,0,105328734,False,,,path,,37.474,"LINESTRING (12.397717 41.8881321, 12.3980399 41.8883683)",,,,,
1213715916,1213716085,0,105328734,False,,,path,,28.366,"LINESTRING (12.397717 41.8881321, 12.3974673 41.8879574)",,,,,
1213715923,1213715819,0,105328730,False,,,path,,31.214,"LINESTRING (12.394904 41.8859183, 12.3951445 41.8861345)",,,,,
1213715923,1213716088,0,105328730,False,,,path,,43.594,"LINESTRING (12.394904 41.8859183, 12.3945637 41.8856191)",,,,,
1213715937,1213715846,0,105328734,False,,,path,,10.96,"LINESTRING (12.4014844 41.8910545, 12.4015009 41.8911523)",,,,,
1213715937,1213716093,0,105328734,False,,,path,,8.993,"LINESTRING (12.4014844 41.8910545, 12.4014962 41.8909741)",,,,,
1213715945,1213715856,0,105328734,False,,,path,,16.699,"LINESTRING (12.4003651 41.8906387, 12.4005411 41.8907121)",,,,,
1213715945,1213716014,0,105328734,False,,,path,,20.779,"LINESTRING (12.4003651 41.8906387, 12.4001773 41.8905147)",,,,,
1213715964,1213715908,0,105328734,False,,,path,,50.994,"LINESTRING (12.3990086 41.88929, 12.3993653 41.8896639)",,,,,
1213715964,1213716084,0,105328734,False,,,path,,43.853,"LINESTRING (12.3990086 41.88929, 12.3987083 41.8889651)",,,,,
1213715999,1213715866,0,105328730,False,,,path,,23.367,"LINESTRING (12.3958955 41.8865604, 12.3960861 41.8867154)",,,,,
1213715999,1213715685,0,105328730,False,,,path,,21.06,"LINESTRING (12.3958955 41.8865604, 12.3956989 41.8864402)",,,,,
1213716002,1213715691,0,105328730,False,,,path,,7.697,"LINESTRING (12.3964914 41.8871236, 12.3964893 41.8870544)",,,,,
1213716002,1213716073,0,105328732,False,,,path,,15.166,"LINESTRING (12.3964914 41.8871236, 12.3964331 41.8872529)",,,,yes,
1213716005,1213715796,0,105328730,False,,,path,,5.973,"LINESTRING (12.3964293 41.8869524, 12.396472 41.8869957)",,,,,
1213716005,1213715754,0,105328730,False,,,path,,11.298,"LINESTRING (12.3964293 41.8869524, 12.3963057 41.8869093)",,,,,
1213716006,1213715874,0,105328734,False,,,path,,65.337,"LINESTRING (12.4017144 41.891334, 12.401867 41.8919105)",,,,,
1213716006,1213716078,0,105328734,False,,,path,,5.392,"LINESTRING (12.4017144 41.891334, 12.4016816 41.8912921)",,,,,
1213716009,1213715876,0,105328734,False,,,path,,24.573,"LINESTRING (12.4011559 41.8908466, 12.4014469 41.8908903)",,,,,
1213716009,1213716082,0,105328734,False,,,path,,20.684,"LINESTRING (12.4011559 41.8908466, 12.4009142 41.8907994)",,,,,
1213716014,1213715945,0,105328734,False,,,path,,20.779,"LINESTRING (12.4001773 41.8905147, 12.4003651 41.8906387)",,,,,
1213716014,1213715682,0,105328734,False,,,path,,15.449,"LINESTRING (12.4001773 41.8905147, 12.4000576 41.8904081)",,,,,
1213716018,1213715868,0,105328734,False,,,path,,13.602,"LINESTRING (12.3964568 41.8873558, 12.3965865 41.8874309)",,,,,
1213716018,1213715689,0,105328734,False,,,path,,3.921,"LINESTRING (12.3964568 41.8873558, 12.3964291 41.8873272)",,,,,
1213716022,1213715954,0,105328734,False,,,path,,4.35,"LINESTRING (12.4018934 41.892067, 12.4019421 41.8920817)",,,,,
1213716022,1213716090,0,105328734,False,,,path,,5.322,"LINESTRING (12.4018934 41.892067, 12.4018341 41.8920485)",,,,,
1213716073,1213716002,0,105328732,False,,,path,,15.166,"LINESTRING (12.3964331 41.8872529, 12.3964914 41.8871236)",,,,yes,
1213716073,1213715746,0,105328734,False,,,path,,4.033,"LINESTRING (12.3964331 41.8872529, 12.3964203 41.8872879)",,,,,
1213716078,1213716006,0,105328734,False,,,path,,5.392,"LINESTRING (12.4016816 41.8912921, 12.4017144 41.891334)",,,,,
1213716078,1213715694,0,105328734,False,,,path,,11.078,"LINESTRING (12.4016816 41.8912921, 12.401576 41.8912309)",,,,,
1213716082,1213716009,0,105328734,False,,,path,,20.684,"LINESTRING (12.4009142 41.8907994, 12.4011559 41.8908466)",,,,,
1213716082,1213715729,0,105328734,False,,,path,,16.818,"LINESTRING (12.4009142 41.8907994, 12.4007171 41.8907627)",,,,,
1213716084,1213715964,0,105328734,False,,,path,,43.853,"LINESTRING (12.3987083 41.8889651, 12.3990086 41.88929)",,,,,
1213716084,1213715764,0,105328734,False,,,path,,36.039,"LINESTRING (12.3987083 41.8889651, 12.3984586 41.8886996)",,,,,
1213716085,1213715916,0,105328734,False,,,path,,28.366,"LINESTRING (12.3974673 41.8879574, 12.397717 41.8881321)",,,,,
1213716085,1213715740,0,105328734,False,,,path,,15.54,"LINESTRING (12.3974673 41.8879574, 12.3973246 41.8878666)",,,,,
1213716088,1213715923,0,105328730,False,,,path,,43.594,"LINESTRING (12.3945637 41.8856191, 12.394904 41.8859183)",,,,,
1213716088,1213715743,0,105328730,False,,,path,,24.786,"LINESTRING (12.3945637 41.8856191, 12.3943378 41.8854728)",,,,,
1213716090,1213716022,0,105328734,False,,,path,,5.322,"LINESTRING (12.4018341 41.8920485, 12.4018934 41.892067)",,,,,
1213716090,1213715750,0,105328734,False,,,path,,7.067,"LINESTRING (12.4018341 41.8920485, 12.4018576 41.8919874)",,,,,
1213716093,1213715937,0,105328734,False,,,path,,8.993,"LINESTRING (12.4014962 41.8909741, 12.4014844 41.8910545)",,,,,
1213716093,1213715758,0,105328734,False,,,path,,6.228,"LINESTRING (12.4014962 41.8909741, 12.4014915 41.8909182)",,,,,
1221792298,276552644,0,818515533,False,,,footway,,25.38,"LINESTRING (12.495563 41.8797078, 12.4953268 41.8795623)",,,,,
1221792298,2390153659,0,818515534,False,,,footway,,7.358,"LINESTRING (12.495563 41.8797078, 12.495632 41.8796661)",,,,,
1221792432,276552649,0,11358742,False,,,footway,,68.186,"LINESTRING (12.494439 41.8800123, 12.4950363 41.8795901)",,,,,
1221792432,1358355595,0,11358742,False,,,footway,,20.503,"LINESTRING (12.494439 41.8800123, 12.4942433 41.8801253)",,,,,
1236792147,1203417688,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,32.292,"LINESTRING (12.644089 41.8426688, 12.6444632 41.8427502)",,,,,8
1236792147,1203417708,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,25.08,"LINESTRING (12.644089 41.8426688, 12.6437988 41.8426045)",,,,,8
1236792164,1203411172,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,29.849,"LINESTRING (12.6311007 41.8548381, 12.6313348 41.854634)",,,,,8
1236792164,1203411134,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,13.814,"LINESTRING (12.6311007 41.8548381, 12.6309965 41.8549351)",,,,,8
1252367883,1213715802,0,105328734,False,,,path,,6.395,"LINESTRING (12.4021362 41.892384, 12.4021921 41.8923443)",,,,,
1252367885,1213715733,0,105328730,False,,,path,,12.116,"LINESTRING (12.393619 41.8852643, 12.3936719 41.8851627)",,,,,
1256214405,1203417672,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,8.022,"LINESTRING (12.6424653 41.842696, 12.6425477 41.8426581)",,,,,8
1256214405,1203417655,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,7.59,"LINESTRING (12.6424653 41.842696, 12.6423935 41.8427384)",,,,,8
1256214713,1203417657,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,8.303,"LINESTRING (12.642159 41.8429165, 12.6422231 41.8428591)",,,,,8
1256214713,1203417733,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,9.136,"LINESTRING (12.642159 41.8429165, 12.6420965 41.8429842)",,,,,8
1256215140,1203417731,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,7.791,"LINESTRING (12.6428532 41.8425561, 12.6429447 41.8425399)",,,,,8
1256215140,1203417710,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,12.545,"LINESTRING (12.6428532 41.8425561, 12.6427112 41.8425953)",,,,,8
1256215318,1203417691,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,14.579,"LINESTRING (12.6433085 41.8425211, 12.6434839 41.8425319)",,,,,8
1256215318,1203417653,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,13.713,"LINESTRING (12.6433085 41.8425211, 12.643143 41.8425186)",,,,,8
1256215432,1203417653,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,8.472,"LINESTRING (12.643041 41.8425241, 12.643143 41.8425186)",,,,,8
1256215432,1203417731,0,104294726,False,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,8.168,"LINESTRING (12.643041 41.8425241, 12.6429447 41.8425399)",,,,,8
1300215138,299615596,0,25694082,False,2,,path,,81.053,"LINESTRING (12.4813912 41.9165857, 12.4805533 41.9169633)",,,,,
1300215138,1709242939,0,25694082,False,2,,path,,31.766,"LINESTRING (12.4813912 41.9165857, 12.4817199 41.9164381)",,,,,
1303806938,299615609,0,25694082,False,2,,path,,4.893,"LINESTRING (12.4794094 41.9175789, 12.4794099 41.9176229)",,,,,
1303806938,299615608,0,25694082,False,2,,path,,5.845,"LINESTRING (12.4794094 41.9175789, 12.479432 41.9175291)",,,,,
1334379285,296914429,0,27061175,False,,,path,,16.787,"LINESTRING (12.3403572 41.7858124, 12.340271 41.785949)",,,,,
1334379285,1336806893,0,27061175,False,,,path,,13.529,"LINESTRING (12.3403572 41.7858124, 12.3404729 41.7857266)",,,,,
1334379302,296914432,0,27061175,False,,,path,,8.64,"LINESTRING (12.3388324 41.7869198, 12.3387913 41.7869912)",,,,,
1334379302,1336806926,0,27061175,False,,,path,,13.348,"LINESTRING (12.3388324 41.7869198, 12.3389162 41.7868173)",,,,,
1334379308,1336806900,0,27061175,False,,,path,,8.482,"LINESTRING (12.3399389 41.786338, 12.3398605 41.786387)",,,,,
1334379308,296915479,0,27061175,False,,,path,,13.9,"LINESTRING (12.3399389 41.786338, 12.3400589 41.7862507)",,,,,
1334393984,1334394004,0,118695302,False,,,path,,53.1,"LINESTRING (12.3468495 41.7865761, 12.3474838 41.7866421)",,,,,
1334393984,1334393986,0,118695302,False,,,path,,59.458,"LINESTRING (12.3468495 41.7865761, 12.3461389 41.7865041)",,,,,
1334393985,3146337213,0,118695301,False,,,path,,197.42,"LINESTRING (12.3488851 41.7861459, 12.3491417 41.7843808)",,,,,
1334393985,1334394005,0,118695301,False,,,path,,107.337,"LINESTRING (12.3488851 41.7861459, 12.3475997 41.786031)",,,,,
1334393986,296914419,0,27061210,False,,,path,,122.091,"LINESTRING (12.3461389 41.7865041, 12.346355 41.785418)",,,,,
1334393986,1334394010,0,27061210,False,,,path,,120.258,"LINESTRING (12.3461389 41.7865041, 12.3459261 41.7875739)",,,,,
1334393986,1334393984,0,118695302,False,,,path,,59.458,"LINESTRING (12.3461389 41.7865041, 12.3468495 41.7865761)",,,,,
1334393990,1334394010,0,118695303,False,,,path,,50.51,"LINESTRING (12.3465319 41.787622, 12.3459261 41.7875739)",,,,,
1334393990,1334394001,0,118695303,False,,,path,,62.912,"LINESTRING (12.3465319 41.787622, 12.3472808 41.7877131)",,,,,
1334393992,1334394005,0,118695303,False,,,path,,51.321,"LINESTRING (12.3476863 41.785574, 12.3475997 41.786031)",,,,,
1334393992,1334393999,0,118695303,False,,,path,,74.461,"LINESTRING (12.3476863 41.785574, 12.3467986 41.7854725)",,,,,
1334393999,1334393992,0,118695303,False,,,path,,74.461,"LINESTRING (12.3467986 41.7854725, 12.3476863 41.785574)",,,,,
1334393999,296914419,0,118695303,False,,,path,,37.276,"LINESTRING (12.3467986 41.7854725, 12.346355 41.785418)",,,,,
