u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,bridge,tunnel,access,width,ref
965876449,667967105,0,52579978,2,,path,,False,213.29399999999995,"LINESTRING (12.4794786 41.876478, 12.4795114 41.8764515, 12.479425 41.8764185, 12.4792742 41.8763608, 12.4790738 41.8762841, 12.4789008 41.8762178, 12.478711 41.876145, 12.4785267 41.8760744, 12.478336 41.8760014, 12.4781242 41.8759202, 12.4779352 41.8758478, 12.4777273 41.8757682, 12.4775237 41.8756901, 12.4773993 41.8756425, 12.4773422 41.8756164, 12.4772692 41.8755831)",,,,,
1147782338,667984629,0,99780893,1,,footway,,False,11.241,"LINESTRING (12.4749092 41.8837528, 12.4748392 41.8836935, 12.4748357 41.8836715)",,,,,
1150721223,300153062,0,99475420,2,,path,,False,768.5299999999999,"LINESTRING (12.4873412 41.9819454, 12.4881157 41.9819185, 12.4883401 41.9819003, 12.4884241 41.9818839, 12.4884744 41.9818553, 12.4885004 41.9818275, 12.4885333 41.9817842, 12.4885472 41.9817175, 12.4885766 41.9814966, 12.4886052 41.9813814, 12.4886364 41.9813355, 12.4886667 41.9812939, 12.4887178 41.9812463, 12.4887455 41.9812047, 12.4887629 41.9811588, 12.488775 41.9809032, 12.4887845 41.9808218, 12.4888374 41.9805948, 12.4889292 41.9803617, 12.4889846 41.9802327, 12.4889976 41.9801833, 12.4890219 41.9800672, 12.4890236 41.9799858, 12.4890384 41.9799476, 12.489086 41.9798879, 12.4891146 41.9798246, 12.4891449 41.9797744, 12.4891882 41.9797623, 12.4892315 41.979764, 12.4895694 41.979874, 12.4899887 41.9800066, 12.4900918 41.9800317, 12.4902209 41.9800481, 12.4903032 41.980049, 12.4904193 41.9800386, 12.4905483 41.9800282, 12.4911539 41.979965, 12.4915671 41.9799269, 12.4916321 41.9799251, 12.4916936 41.9799347, 12.4917568 41.9799598, 12.4917958 41.9799832, 12.4918417 41.9800187, 12.4919128 41.9800247, 12.4919681 41.9800155, 12.4920427 41.9800031, 12.4920367 41.9799667, 12.4920609 41.9799269, 12.4921432 41.9798524, 12.4921691 41.9797758, 12.4921708 41.9797446, 12.492163 41.9796944, 12.4921362 41.9796545, 12.4921007 41.9796121, 12.4920201 41.9795644, 12.4919126 41.9795289, 12.4918923 41.9794693, 12.4919234 41.9793881, 12.4924329 41.9785824)",,,,,
1150726662,1804863937,0,"[169317250, 169317734, 169317735]",2,Ponte di Castel Giubileo,path,,False,828.104,"LINESTRING (12.4968774 41.986357, 12.4968378 41.9863869, 12.4967452 41.9863839, 12.4955324 41.9859721, 12.4954147 41.9859386, 12.4953492 41.9859482, 12.4953164 41.9859704, 12.4953036 41.9860117, 12.4952979 41.986054, 12.4953406 41.9861133, 12.4958463 41.9864278, 12.4960603 41.9865745, 12.496079 41.9865876, 12.4975593 41.9875179, 12.4992518 41.9886025, 12.4993123 41.9886412, 12.4993334 41.988633, 12.4993576 41.9886315, 12.4998129 41.9889879, 12.4998673 41.9889909, 12.4999741 41.9889669, 12.5000567 41.9889145, 12.5011828 41.9878758, 12.5012213 41.9878177)",yes,,,,
1177123260,286995630,0,"[51241572, 51240605, 51241574]",,,path,,False,127.031,"LINESTRING (12.4696204 41.9145461, 12.4697461 41.9145497, 12.4698853 41.9145302, 12.4699653 41.9144813, 12.469997 41.9144248, 12.4700603 41.9141517, 12.4702255 41.9136382)",,,,,
1198115046,7264023540,0,778306409,,,footway,,False,30.058,"LINESTRING (12.487759 41.8835905, 12.4878195 41.8836392, 12.487942 41.8837382, 12.4879746 41.8837645, 12.4880052 41.8837892)",,,,,
1198115046,667984647,0,"[52582208, 346995489, 778306408, 778306409, 834012174, 834012175, 52582201, 52582206]",,,footway,,False,880.6650000000004,"LINESTRING (12.487759 41.8835905, 12.4877015 41.8835436, 12.4876652 41.8835148, 12.4876305 41.8835909, 12.4875383 41.8836953, 12.4874185 41.8837789, 12.4870528 41.8840092, 12.4869091 41.8841024, 12.486733 41.8841831, 12.4866602 41.8842251, 12.486066 41.8845682, 12.4854874 41.8849008, 12.4853493 41.8849809, 12.4852889 41.8849981, 12.4850579 41.8851381, 12.4849799 41.8851249, 12.4848893 41.885146, 12.4847957 41.885092, 12.484707 41.8850466, 12.4846076 41.8849999, 12.4845545 41.8850101, 12.4844876 41.8850086, 12.484361 41.8850288, 12.4842272 41.8850854, 12.4841581 41.8851466, 12.4840681 41.8852357, 12.4840317 41.8853221, 12.4840272 41.8853935, 12.4840588 41.8855042, 12.4841465 41.8856092, 12.4841038 41.885635, 12.4840686 41.8856709, 12.4840637 41.8857092, 12.4840727 41.8857517, 12.4839722 41.88581, 12.4837608 41.8859393, 12.4835276 41.8860728, 12.4833477 41.886192, 12.4831799 41.8863175, 12.4829548 41.8864826, 12.4827673 41.8866261, 12.4826635 41.8867129, 12.4826284 41.886736, 12.4826009 41.8867405, 12.4825643 41.8867242, 12.4825276 41.8867, 12.4824408 41.8866544, 12.4823864 41.886626, 12.4822825 41.8867768, 12.4822048 41.8868966, 12.4821488 41.8870424, 12.482063 41.8871573, 12.4820066 41.8872058, 12.4817748 41.8873532, 12.4815439 41.8874866, 12.4813105 41.8876264, 12.4811286 41.8876896, 12.4810424 41.887719, 12.4809425 41.887753, 12.4805605 41.8878558, 12.4805206 41.8878492, 12.4804886 41.8878281, 12.4804642 41.8877425, 12.4803713 41.8877526)",,,,,
1198115046,964672725,0,"[834330241, 23552004, 11358742, 158345767, 158345768, 346995502, 23578553, 23578554, 818515516, 818515517, 818515533, 818515534, 818515535, 818515537, 818515539, 24178033, 778306421, 778306422, 66600694, 24178045]",2,,"['cycleway', 'footway']",,False,2412.4930000000013,"LINESTRING (12.487759 41.8835905, 12.4878432 41.883534, 12.4879101 41.883489, 12.4879341 41.8834729, 12.4879482 41.8834634, 12.4879625 41.8834538, 12.4879891 41.8834359, 12.4880523 41.8833935, 12.488141 41.8833314, 12.4883566 41.8835, 12.488916 41.8839505, 12.4889532 41.8839549, 12.4892633 41.8837979, 12.4893263 41.8837546, 12.4893815 41.8837166, 12.4894563 41.8836653, 12.4896391 41.8835943, 12.4898627 41.8834057, 12.4900308 41.8832248, 12.4900992 41.8831628, 12.4901494 41.8830799, 12.4901655 41.8830114, 12.4901359 41.8829475, 12.4900856 41.8828947, 12.4901317 41.8828525, 12.4901727 41.882815, 12.4902848 41.882861, 12.4904046 41.8828781, 12.4905026 41.8828921, 12.4905864 41.8829041, 12.4906877 41.8826743, 12.490755 41.8827014, 12.4908354 41.8827075, 12.4909167 41.8826934, 12.4910384 41.8826578, 12.4915004 41.88237, 12.4916907 41.8822506, 12.4925792 41.8817233, 12.4928897 41.8815347, 12.4929082 41.8815235, 12.4929375 41.8815045, 12.4930131 41.8814554, 12.493109 41.8813932, 12.4931857 41.8813434, 12.493761 41.8809669, 12.4938246 41.8808879, 12.4938579 41.880805, 12.493873 41.8806998, 12.493877 41.8805516, 12.4938909 41.880457, 12.4939232 41.880409, 12.4939559 41.8803516, 12.4940689 41.8802472, 12.4942433 41.8801253, 12.494439 41.8800123, 12.4950363 41.8795901, 12.4951498 41.8795716, 12.4952241 41.8795677, 12.4953268 41.8795623, 12.495563 41.8797078, 12.495632 41.8796661, 12.4956927 41.8796295, 12.4957378 41.8796023, 12.4958479 41.8795358, 12.4958837 41.8795142, 12.4959322 41.8794849, 12.4957374 41.8793348, 12.4957187 41.8792921, 12.4957122 41.8792373, 12.4957118 41.8790823, 12.4957018 41.8788315, 12.4956961 41.8787715, 12.495666 41.8783133, 12.4956428 41.8776099, 12.4956621 41.87745, 12.4957258 41.8772422, 12.4959216 41.8768173, 12.4964138 41.8759005, 12.4965351 41.8755868, 12.4968036 41.8750118, 12.496864 41.8746536, 12.4969186 41.8743334, 12.4969359 41.8739868, 12.4969271 41.8736434, 12.4969123 41.8732343, 12.4969039 41.8731688, 12.496901 41.8731409, 12.4968969 41.873102, 12.49688 41.8728744, 12.4968627 41.8727076, 12.4967937 41.8720356, 12.4967513 41.871647, 12.4967314 41.8714211, 12.4967298 41.8713919, 12.4967163 41.8711859, 12.4967114 41.8711107, 12.4967029 41.8709935, 12.4966367 41.8703251, 12.4966302 41.8702484, 12.4966656 41.8701887, 12.4966925 41.8699556, 12.4967143 41.8696874, 12.49669 41.8692807, 12.4966504 41.8686945, 12.4966657 41.8677418, 12.4967668 41.8675168, 12.4967766 41.8674519, 12.4968453 41.8669948, 12.4969005 41.8669861, 12.4969619 41.8669841)",yes,,,,
1203427467,6179192637,0,104294726,,Ciclabile Anagnina-Tor Vergata-Tor Bella Monaca,path,,False,2710.871,"LINESTRING (12.6509294 41.8441187, 12.6509118 41.8441967, 12.6499835 41.8439924, 12.6493792 41.8438586, 12.6489492 41.8437641, 12.6483639 41.8436337, 12.6482028 41.8435972, 12.6481146 41.8435878, 12.6480292 41.8435868, 12.6479032 41.8435972, 12.647801 41.843629, 12.6476715 41.8436544, 12.6475839 41.8436723, 12.6475132 41.8436756, 12.6474036 41.8436633, 12.6473401 41.8436438, 12.6472592 41.8436095, 12.6471892 41.8435574, 12.6471126 41.8434791, 12.6470294 41.8434058, 12.6469332 41.8433471, 12.6468172 41.843295, 12.6466969 41.8432624, 12.6458633 41.8430798, 12.6454301 41.8429836, 12.6444632 41.8427502, 12.644089 41.8426688, 12.6437988 41.8426045, 12.6434839 41.8425319, 12.6433085 41.8425211, 12.643143 41.8425186, 12.643041 41.8425241, 12.6429447 41.8425399, 12.6428532 41.8425561, 12.6427112 41.8425953, 12.6425477 41.8426581, 12.6424653 41.842696, 12.6423935 41.8427384, 12.6422231 41.8428591, 12.642159 41.8429165, 12.6420965 41.8429842, 12.6420175 41.8430954, 12.6419479 41.8432197, 12.641613 41.8440843, 12.641365 41.8447342, 12.6410478 41.8455263, 12.640713 41.8463787, 12.6403389 41.8473191, 12.6399691 41.848235, 12.6398413 41.8485597, 12.6396169 41.8491298, 12.63949 41.8494492, 12.6393959 41.8496415, 12.6393062 41.8497947, 12.6391888 41.8499657, 12.6390704 41.8501081, 12.6389046 41.8502908, 12.6387693 41.8504142, 12.638612 41.8505428, 12.6384039 41.8506889, 12.6382043 41.8508149, 12.6380385 41.8509057, 12.6378609 41.8509838, 12.6376295 41.8510695, 12.6374279 41.8511274, 12.6372063 41.851174, 12.6370118 41.8511992, 12.6368524 41.8512132, 12.6368003 41.8512169, 12.6365432 41.8512194, 12.6362827 41.8512257, 12.6360712 41.8512446, 12.6358463 41.8512837, 12.635601 41.8513416, 12.6353929 41.8514071, 12.6350783 41.8515294, 12.6348685 41.8516314, 12.6347078 41.8517234, 12.6344879 41.851867, 12.6342054 41.8520686, 12.6338096 41.8523912, 12.6333952 41.8527654, 12.6332666 41.8528813, 12.6332294 41.8529343, 12.6332193 41.8529821, 12.6332193 41.8530262, 12.6332277 41.8530817, 12.633226 41.8531396, 12.633204 41.8532014, 12.6331685 41.8532505, 12.6329672 41.8534345, 12.6329198 41.8534698, 12.6328488 41.8535038, 12.6327778 41.8535202, 12.6327118 41.8535265, 12.6326137 41.8535328, 12.6325494 41.8535504, 12.6324919 41.8535832, 12.6321519 41.8538906, 12.6313348 41.854634, 12.6311007 41.8548381, 12.6309965 41.8549351, 12.63078 41.8551329, 12.6307377 41.8551846, 12.6307056 41.855245, 12.6306921 41.8553055, 12.6306943 41.8553405, 12.6306971 41.8553861, 12.630714 41.8554479, 12.6307513 41.8555096, 12.6307952 41.8555562, 12.630846 41.8555953, 12.6309018 41.8556268, 12.630961 41.8556457, 12.6310845 41.8556784, 12.6317966 41.855857, 12.6318134 41.8558485, 12.6318288 41.855846, 12.6318451 41.8558493, 12.6318541 41.855856, 12.6318585 41.8558652, 12.6318556 41.8558716, 12.6318524 41.8558787)",,,,,8
1252367883,1213715954,0,105328734,,,path,,False,46.39699999999999,"LINESTRING (12.4021362 41.892384, 12.4021921 41.8923443, 12.402088 41.8922779, 12.4019228 41.8921725, 12.4019145 41.8921261, 12.4019421 41.8920817)",,,,,
1252367885,1213715954,0,"[105328730, 105328732, 105328734]",,,path,,False,1100.6609999999998,"LINESTRING (12.393619 41.8852643, 12.3936719 41.8851627, 12.3938949 41.8852719, 12.3943378 41.8854728, 12.3945637 41.8856191, 12.394904 41.8859183, 12.3951445 41.8861345, 12.3952706 41.8862131, 12.3956989 41.8864402, 12.3958955 41.8865604, 12.3960861 41.8867154, 12.396232 41.8868705, 12.3963057 41.8869093, 12.3964293 41.8869524, 12.396472 41.8869957, 12.3964893 41.8870544, 12.3964914 41.8871236, 12.3964331 41.8872529, 12.3964203 41.8872879, 12.3964291 41.8873272, 12.3964568 41.8873558, 12.3965865 41.8874309, 12.3969169 41.8876232, 12.3973246 41.8878666, 12.3974673 41.8879574, 12.397717 41.8881321, 12.3980399 41.8883683, 12.3983103 41.8885668, 12.3984586 41.8886996, 12.3987083 41.8889651, 12.3990086 41.88929, 12.3993653 41.8896639, 12.399776 41.8900989, 12.4000576 41.8904081, 12.4001773 41.8905147, 12.4003651 41.8906387, 12.4005411 41.8907121, 12.4007171 41.8907627, 12.4009142 41.8907994, 12.4011559 41.8908466, 12.4014469 41.8908903, 12.4014915 41.8909182, 12.4014962 41.8909741, 12.4014844 41.8910545, 12.4015009 41.8911523, 12.401576 41.8912309, 12.4016816 41.8912921, 12.4017144 41.891334, 12.401867 41.8919105, 12.4018576 41.8919874, 12.4018341 41.8920485, 12.4018934 41.892067, 12.4019421 41.8920817)",,yes,,,
1334393986,296914419,0,27061210,,,path,,False,122.091,"LINESTRING (12.3461389 41.7865041, 12.346355 41.785418)",,,,,
1334393986,1334394010,0,27061210,,,path,,False,120.258,"LINESTRING (12.3461389 41.7865041, 12.3459261 41.7875739)",,,,,
1334393986,1334394004,0,118695302,,,path,,False,112.55799999999999,"LINESTRING (12.3461389 41.7865041, 12.3468495 41.7865761, 12.3474838 41.7866421)",,,,,
1334394004,1334394005,0,118695303,,,path,,False,68.627,"LINESTRING (12.3474838 41.7866421, 12.3475997 41.786031)",,,,,
1334394004,1334393986,0,118695302,,,path,,False,112.55799999999999,"LINESTRING (12.3474838 41.7866421, 12.3468495 41.7865761, 12.3461389 41.7865041)",,,,,
1334394004,1334394010,0,118695303,,,path,,False,233.695,"LINESTRING (12.3474838 41.7866421, 12.3472808 41.7877131, 12.3465319 41.787622, 12.3459261 41.7875739)",,,,,
1334394005,1334394004,0,118695303,,,path,,False,68.627,"LINESTRING (12.3475997 41.786031, 12.3474838 41.7866421)",,,,,
1334394005,3146337219,0,118695301,,,path,,False,872.5319999999999,"LINESTRING (12.3475997 41.786031, 12.3488851 41.7861459, 12.3491417 41.7843808, 12.3492124 41.784382, 12.3493572 41.7843838, 12.3494629 41.7842201, 12.3495362 41.7842255, 12.3496588 41.7842413, 12.3496776 41.7841957, 12.3497596 41.7837654, 12.3506474 41.7838472, 12.3512545 41.7839026, 12.3528293 41.7840442, 12.3529693 41.7831217, 12.3531096 41.7822284)",,,,,
1334394005,296914419,0,118695303,,,path,,False,163.058,"LINESTRING (12.3475997 41.786031, 12.3476863 41.785574, 12.3467986 41.7854725, 12.346355 41.785418)",,,,,
1334394010,1334393986,0,27061210,,,path,,False,120.258,"LINESTRING (12.3459261 41.7875739, 12.3461389 41.7865041)",,,,,
1334394010,1444548674,0,"[82209009, 27061210, 27061207]",,,path,,False,119.572,"LINESTRING (12.3459261 41.7875739, 12.3458926 41.7877422, 12.3457247 41.7885864, 12.3457154 41.7886377)",yes,,,,
1334394010,1334394004,0,118695303,,,path,,False,233.695,"LINESTRING (12.3459261 41.7875739, 12.3465319 41.787622, 12.3472808 41.7877131, 12.3474838 41.7866421)",,,,,
1339496303,1339496411,0,119143800,,,path,,False,1042.386,"LINESTRING (12.4979687 41.8054681, 12.4968064 41.8062626, 12.4962714 41.806628, 12.49515 41.8074273, 12.4940982 41.8081563, 12.493993 41.8082292, 12.4933064 41.8086935, 12.492985 41.8089107, 12.4928893 41.8089789, 12.4922982 41.8094002, 12.4920217 41.8095892, 12.491474 41.8099636, 12.4907624 41.8104606, 12.4899203 41.8110488, 12.4888474 41.8117982, 12.488746 41.8117602)",,,,,
1339496329,1339496359,0,119143770,,,path,,False,379.7180000000001,"LINESTRING (12.5025496 41.8040293, 12.5023755 41.8040414, 12.5009069 41.8041941, 12.5000979 41.8042625, 12.4998914 41.8042921, 12.4996923 41.8043437, 12.4995237 41.8044041, 12.4991459 41.8046349, 12.4984049 41.8051494)",,,,,
1339496346,1339496447,0,119143778,,,path,,False,349.05,"LINESTRING (12.4886516 41.8119356, 12.4879268 41.8124255, 12.4873815 41.8128106, 12.4872403 41.8129035, 12.4863915 41.8134975, 12.4855617 41.8140685)",,,,,
1339496359,1339496329,0,119143770,,,path,,False,379.718,"LINESTRING (12.4984049 41.8051494, 12.4991459 41.8046349, 12.4995237 41.8044041, 12.4996923 41.8043437, 12.4998914 41.8042921, 12.5000979 41.8042625, 12.5009069 41.8041941, 12.5023755 41.8040414, 12.5025496 41.8040293)",,,,,
1339496411,1339496303,0,119143800,,,path,,False,1042.386,"LINESTRING (12.488746 41.8117602, 12.4888474 41.8117982, 12.4899203 41.8110488, 12.4907624 41.8104606, 12.491474 41.8099636, 12.4920217 41.8095892, 12.4922982 41.8094002, 12.4928893 41.8089789, 12.492985 41.8089107, 12.4933064 41.8086935, 12.493993 41.8082292, 12.4940982 41.8081563, 12.49515 41.8074273, 12.4962714 41.806628, 12.4968064 41.8062626, 12.4979687 41.8054681)",,,,,
1339496447,1339496346,0,119143778,,,path,,False,349.05,"LINESTRING (12.4855617 41.8140685, 12.4863915 41.8134975, 12.4872403 41.8129035, 12.4873815 41.8128106, 12.4879268 41.8124255, 12.4886516 41.8119356)",,,,,
1340594389,1697596073,0,157522303,,,path,20,False,9.008,"LINESTRING (12.48843 41.844463, 12.4885337 41.8444874)",,,,,
1438358931,2440701314,0,130657253,,Via Mariano Romiti,path,,False,9.789,"LINESTRING (12.551406 41.8961206, 12.5513974 41.8960328)",,,,,
1444548671,1444548674,0,131202045,,,path,,False,117.372,"LINESTRING (12.3443157 41.7884795, 12.3457154 41.7886377)",,,,,
1444548674,1444548671,0,131202045,,,path,,False,117.372,"LINESTRING (12.3457154 41.7886377, 12.3443157 41.7884795)",,,,,
1444548674,1334394010,0,"[82209009, 27061210, 27061207]",,,path,,False,119.572,"LINESTRING (12.3457154 41.7886377, 12.3457247 41.7885864, 12.3458926 41.7877422, 12.3459261 41.7875739)",yes,,,,
1444548674,296915667,0,"[82209009, 82209002, 27060953]",,,path,,False,203.298,"LINESTRING (12.3457154 41.7886377, 12.3456507 41.7889937, 12.3455209 41.7893942, 12.3454789 41.7894699, 12.3454565 41.7894998, 12.3454234 41.7895237, 12.3453711 41.7895419, 12.3453188 41.7895462, 12.3452777 41.7895421, 12.3452356 41.7895288, 12.345148 41.7894771, 12.3451084 41.7894632, 12.3450626 41.7894604, 12.3450228 41.7894629, 12.3449965 41.7894713, 12.3449712 41.7894836, 12.3449485 41.7895019, 12.3449006 41.7895617, 12.3448066 41.7896816, 12.3444602 41.789838)",,yes,,,
1507441412,1507441415,0,137411198,,,footway,,False,10.974,"LINESTRING (12.6652023 41.9302561, 12.6651156 41.9301814)",,,,,
1507441415,1507441412,0,137411198,,,footway,,False,10.974,"LINESTRING (12.6651156 41.9301814, 12.6652023 41.9302561)",,,,,
1507486684,1536617227,0,"[137407649, 564066222, 137412238, 564066223]",,,"['footway', 'track']",,False,1978.2319999999997,"LINESTRING (12.6482142 41.9245043, 12.6488204 41.9244564, 12.6494105 41.9242608, 12.649668 41.9242249, 12.6505424 41.9242289, 12.6510813 41.9243116, 12.6516917 41.9245375, 12.6520498 41.9245203, 12.6522697 41.9245242, 12.6523556 41.9245642, 12.6524307 41.924648, 12.6524789 41.9247478, 12.6525058 41.9249034, 12.652554 41.9251748, 12.6526329 41.9252708, 12.6527954 41.9253265, 12.6530261 41.9253225, 12.6534875 41.9251988, 12.653679 41.925199, 12.6537557 41.9252387, 12.6537931 41.925147, 12.6540291 41.9250353, 12.6541257 41.9248996, 12.6540774 41.9247479, 12.6539272 41.9246402, 12.6535731 41.9245244, 12.6533586 41.9244047, 12.6532996 41.9241931, 12.653439 41.9239896, 12.6536804 41.9238219, 12.6538145 41.9236823, 12.653954 41.9235984, 12.654072 41.9234747, 12.6541203 41.9231833, 12.6542008 41.9229758, 12.6542061 41.9228002, 12.6540613 41.9227483, 12.6536214 41.9227563, 12.6531494 41.9227443, 12.6528275 41.9227642, 12.652806 41.9226884, 12.6528436 41.9226465, 12.6535463 41.9226046, 12.6558423 41.9221416, 12.6577198 41.9218622, 12.6582338 41.9218089, 12.6584001 41.9218688, 12.6587434 41.9219686, 12.6590824 41.9219779, 12.6593871 41.9221122, 12.6600212 41.9225407, 12.6602948 41.922864, 12.6604289 41.9228481, 12.6606435 41.9226245, 12.6610179 41.9226431, 12.661329 41.9227229, 12.6613301 41.9228361, 12.6610297 41.9231195, 12.660976 41.9234188, 12.6611359 41.9236689, 12.6609868 41.9243568)",,,,,
1536617227,1507486684,0,"[137407649, 137412238, 564066222, 564066223]",,,"['footway', 'track']",,False,1978.232,"LINESTRING (12.6609868 41.9243568, 12.6611359 41.9236689, 12.660976 41.9234188, 12.6610297 41.9231195, 12.6613301 41.9228361, 12.661329 41.9227229, 12.6610179 41.9226431, 12.6606435 41.9226245, 12.6604289 41.9228481, 12.6602948 41.922864, 12.6600212 41.9225407, 12.6593871 41.9221122, 12.6590824 41.9219779, 12.6587434 41.9219686, 12.6584001 41.9218688, 12.6582338 41.9218089, 12.6577198 41.9218622, 12.6558423 41.9221416, 12.6535463 41.9226046, 12.6528436 41.9226465, 12.652806 41.9226884, 12.6528275 41.9227642, 12.6531494 41.9227443, 12.6536214 41.9227563, 12.6540613 41.9227483, 12.6542061 41.9228002, 12.6542008 41.9229758, 12.6541203 41.9231833, 12.654072 41.9234747, 12.653954 41.9235984, 12.6538145 41.9236823, 12.6536804 41.9238219, 12.653439 41.9239896, 12.6532996 41.9241931, 12.6533586 41.9244047, 12.6535731 41.9245244, 12.6539272 41.9246402, 12.6540774 41.9247479, 12.6541257 41.9248996, 12.6540291 41.9250353, 12.6537931 41.925147, 12.6537557 41.9252387, 12.653679 41.925199, 12.6534875 41.9251988, 12.6530261 41.9253225, 12.6527954 41.9253265, 12.6526329 41.9252708, 12.652554 41.9251748, 12.6525058 41.9249034, 12.6524789 41.9247478, 12.6524307 41.924648, 12.6523556 41.9245642, 12.6522697 41.9245242, 12.6520498 41.9245203, 12.6516917 41.9245375, 12.6510813 41.9243116, 12.6505424 41.9242289, 12.649668 41.9242249, 12.6494105 41.9242608, 12.6488204 41.9244564, 12.6482142 41.9245043)",,,,,
1572817145,251792000,0,52579979,2,,footway,,False,289.31800000000004,"LINESTRING (12.4775861 41.874814, 12.4774093 41.87492, 12.477083 41.8754062, 12.4770275 41.8754929, 12.4769719 41.8755797, 12.476942 41.8756265, 12.4769295 41.875646, 12.4767837 41.8758513, 12.4765975 41.876118, 12.4764325 41.8763732, 12.4763272 41.8765335, 12.4762931 41.8765963, 12.4762712 41.8766367, 12.4762225 41.8767535, 12.4761841 41.8768508, 12.4761321 41.8770249, 12.4761358 41.8771407)",,,,,
1599724981,1989728418,0,52880934,,,path,,False,4.01,"LINESTRING (12.4809566 41.8374747, 12.481005 41.8374743)",,,,,
1620785409,922740373,0,78676009,,,path,,False,849.197,"LINESTRING (12.5667308 41.8947025, 12.5667449 41.8946347, 12.5673097 41.8946563, 12.5695332 41.8947193, 12.5696447 41.8947225, 12.5699138 41.8947264, 12.5700801 41.8947288, 12.5706292 41.8947257, 12.5707775 41.8947257, 12.5709636 41.8947257, 12.5711802 41.8947219, 12.5715032 41.8947162, 12.5716777 41.894711, 12.57211 41.8946941, 12.5721727 41.8946931, 12.5720952 41.8937094, 12.5720918 41.8936848, 12.5720851 41.8936365, 12.57204 41.8933102, 12.5720327 41.8932574, 12.5720243 41.8931966, 12.5720674 41.8931503, 12.5721045 41.8931243, 12.5725186 41.8930951, 12.5730997 41.8930464, 12.5730006 41.8924698, 12.5729924 41.8924179, 12.5729353 41.8920573, 12.572902 41.8918839, 12.5729042 41.8918704)",,,,,
1620892016,300083772,0,149060843,,,path,,False,1247.185,"LINESTRING (12.604512 41.8355834, 12.6045331 41.8356208, 12.6045494 41.8356497, 12.6047218 41.8355973, 12.6048057 41.8355889, 12.6048851 41.8356041, 12.6049599 41.8356379, 12.6051277 41.8358001, 12.6054271 41.8360823, 12.6055522 41.8362048, 12.6056834 41.836329, 12.6061484 41.8367718, 12.6062323 41.8368509, 12.606441 41.8370477, 12.6068787 41.8374629, 12.6072189 41.8377839, 12.6073907 41.8379539, 12.6079767 41.8385258, 12.6080644 41.8386116, 12.6080857 41.8386367, 12.608103 41.8386609, 12.6081181 41.8386915, 12.6081292 41.8387211, 12.6081488 41.8388029, 12.6081687 41.8388545, 12.6081964 41.838906, 12.6082168 41.8389371, 12.6082431 41.8389696, 12.6082701 41.8389987, 12.608303 41.8390293, 12.608355 41.8390705, 12.6084006 41.8391049, 12.6084436 41.8391349, 12.6084852 41.8391604, 12.6085242 41.8391814, 12.6085621 41.8392, 12.608608 41.8392196, 12.6086491 41.8392377, 12.6086882 41.8392573, 12.6087201 41.8392733, 12.6087531 41.8392959, 12.6087789 41.839315, 12.6088425 41.8393738, 12.609022 41.8395328, 12.6094706 41.839969, 12.6095898 41.840084, 12.6096525 41.8401445, 12.610317 41.8407815, 12.6103691 41.8408316, 12.6106346 41.8410857, 12.610664 41.8411364, 12.6106459 41.8412242, 12.6106414 41.8412918, 12.6106618 41.841356, 12.6106913 41.8414355, 12.6107569 41.8415063, 12.6108999 41.8415554, 12.6110723 41.8415656, 12.6111857 41.8416078, 12.6112673 41.8417075, 12.6113263 41.8418359, 12.6113399 41.8419322, 12.6113377 41.8420336, 12.6113082 41.8422296, 12.6111722 41.8430713, 12.6111627 41.8431372, 12.6111528 41.8431912, 12.6109768 41.8443045, 12.6109301 41.8445574, 12.6109163 41.8446617)",,,,,
1693079466,1693079478,0,157071071,,,path,,False,15.252,"LINESTRING (12.4040067 41.7950181, 12.403996 41.7950513, 12.4039639 41.7951515)",,,,6,
1693079478,1693079466,0,157071071,,,path,,False,15.252,"LINESTRING (12.4039639 41.7951515, 12.403996 41.7950513, 12.4040067 41.7950181)",,,,6,
1758622382,252996180,0,195834923,,Viale Paolo Colli,path,,False,2.636,"LINESTRING (12.5066036 41.8381067, 12.5065949 41.8381295)",,,,,
1758641056,370222733,0,32867653,,,path,,False,7.919,"LINESTRING (12.5011735 41.8377754, 12.5012499 41.8378182)",,,,,
1758641056,1758641056,0,32867657,,,path,,False,29.529999999999998,"LINESTRING (12.5011735 41.8377754, 12.5011585 41.8378064, 12.5011207 41.8378061, 12.5010811 41.8377851, 12.5010626 41.8377652, 12.5010704 41.8377448, 12.5010966 41.8377306, 12.50113 41.8377238, 12.5011602 41.8377331, 12.5011823 41.8377572, 12.5011735 41.8377754)",,,,,
1758641056,1758641056,1,32867657,,,path,,False,29.530000000000005,"LINESTRING (12.5011735 41.8377754, 12.5011823 41.8377572, 12.5011602 41.8377331, 12.50113 41.8377238, 12.5010966 41.8377306, 12.5010704 41.8377448, 12.5010626 41.8377652, 12.5010811 41.8377851, 12.5011207 41.8378061, 12.5011585 41.8378064, 12.5011735 41.8377754)",,,,,
1758650495,252996181,0,164210385,,,path,,False,11.468,"LINESTRING (12.5071583 41.8382534, 12.5070972 41.8383106, 12.5070737 41.838335)",,no,,,
1779460340,2334410075,0,25741542,,,path,,False,54.077,"LINESTRING (12.4698908 41.766776, 12.4698066 41.7668054, 12.4699774 41.7670801, 12.4700353 41.7671858)",,,,3,
