u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,width,bridge,access,service,tunnel,ref,est_width,area
1455499092,1455499102,0,132283165,True,Allée Arthur Rimbaud,pedestrian,10,197.42,"LINESTRING (2.3792453 48.8326011, 2.3792336 48.8327961, 2.377817 48.8339246, 2.3778103 48.8340409)",,,,,,,,,,
1455499094,659769308,0,132283166,False,Port de Tolbiac,pedestrian,10,144.346,"LINESTRING (2.3792291 48.8329553, 2.3797531 48.8325717, 2.3799389 48.8325286, 2.3802167 48.8323133, 2.3803742 48.8320867, 2.3804661 48.831982)",,,,,,,,,,
1461082743,148726565,0,132800038,False,Rue de Dantzig,residential,30,98.98,"LINESTRING (2.2958349 48.8301516, 2.2964075 48.830958)",2,,,,,,,,,
1481263033,24958725,0,24689004,True,Rue Bonaparte,residential,30,91.811,"LINESTRING (2.3331658 48.8526541, 2.3331802 48.8527094, 2.333329 48.853413, 2.3333436 48.8534714)",,,,,,,,,,
1484630045,94250378,0,10664566,False,Rue Stephenson,tertiary,30,52.60999999999999,"LINESTRING (2.3559452 48.8891707, 2.3559533 48.8891347, 2.3560132 48.8888697, 2.3560409 48.8887659, 2.3560535 48.888703)",,,,,,,,,,
1484630045,6400116399,0,10664566,False,Rue Stephenson,tertiary,30,128.21599999999998,"LINESTRING (2.3559452 48.8891707, 2.3558765 48.8898198, 2.3558348 48.8902789, 2.3558308 48.8903213)",,,,,,,,,,
1484630045,1484630050,0,135162833,True,Rue Émile Duployé,living_street,20,190.766,"LINESTRING (2.3559452 48.8891707, 2.3558414 48.8891644, 2.3554106 48.8891116, 2.355318 48.8891029, 2.3552741 48.8891084, 2.3552519 48.8891184, 2.3552304 48.8891393, 2.3552214 48.8891644, 2.3551967 48.8898115, 2.355178 48.8903232, 2.3551726 48.8903467, 2.3551589 48.8903604)",,,,,,,,,,
1490139536,622022886,0,258134623,True,Rue Ginette Neveu,residential,30,196.82699999999997,"LINESTRING (2.3443731 48.900509, 2.3444945 48.9005121, 2.3454469 48.9005329, 2.3454939 48.9005161, 2.3455138 48.9004836, 2.3455408 48.8999744, 2.3455572 48.8996652, 2.3455665 48.8994906)",,,,,,,,,,
1496479777,1784938574,0,136428654,False,,service,30,26.683,"LINESTRING (2.4117378 48.824921, 2.4117104 48.8251254, 2.4117052 48.82516)",,,,,,,,,,
1496479819,1784938576,0,136428654,False,,service,30,31.643,"LINESTRING (2.4116412 48.8255496, 2.4116771 48.8253481, 2.4116893 48.8252668)",,,,,,,,,,
1507406839,94236058,0,10664010,True,Place Jean-Baptiste Clément,residential,30,19.626,"LINESTRING (2.3387548 48.8864452, 2.3388196 48.8863386, 2.3388544 48.8862813)",,,,,,,,,,
1507406839,7834277447,0,23369277,True,Place Jean-Baptiste Clément,pedestrian,30,86.62100000000001,"LINESTRING (2.3387548 48.8864452, 2.338818 48.8864637, 2.3389773 48.8865144, 2.3394933 48.8870299)",,,,,,,,,,
1522361509,4100072617,0,"[243245761, 407989518]",True,,service,10,46.705,"LINESTRING (2.3577304 48.876296, 2.3577873 48.8764881, 2.3577983 48.8765277, 2.3578204 48.8766243, 2.3578546 48.8767077)",,,,,destination,,,,,
1528207191,290757022,0,26527639,False,Rue de Lesseps,residential,30,157.633,"LINESTRING (2.3999293 48.8594319, 2.3998085 48.859314, 2.3996132 48.8591966, 2.3996709 48.8591533, 2.4006417 48.8584103, 2.4007066 48.8583626)",,,,,destination,,,,,
1573141051,26400957,0,4574429,True,Rue des Francs Bourgeois,residential,30,212.736,"LINESTRING (2.3593586 48.8583298, 2.360432 48.8578168, 2.3607458 48.8576782, 2.3607987 48.857656, 2.3616649 48.8572875, 2.3617569 48.8572491)",,,,,,,,,,
1577486292,327017207,0,10816582,True,Rue Piat,residential,30,180.608,"LINESTRING (2.3831002 48.8734835, 2.3831732 48.8734268, 2.3838606 48.8728971, 2.3840685 48.8726935, 2.3846332 48.8722118)",,,,,,,,,,
1588595442,8809451,0,145441948,True,Rue Amelot,residential,30,134.871,"LINESTRING (2.3688565 48.8571169, 2.368876 48.8570611, 2.3690147 48.8565526, 2.369159 48.8560682, 2.3691871 48.8559867, 2.3692026 48.8559257)",,,,,,,,,,
1588595442,1588595435,0,255109305,True,Rue du Chemin Vert,tertiary,30,50.28,"LINESTRING (2.3688565 48.8571169, 2.368777 48.8570946, 2.3685478 48.8570302, 2.3683954 48.8569874, 2.3682244 48.8569394)",,,,,,,,,,
1604134429,1604134397,0,412842394,True,,service,20,23.192,"LINESTRING (2.3440031 48.8826917, 2.344032 48.8826312, 2.3440981 48.8824927)",,,,,,parking_aisle,yes,,,
1604134430,6974239193,0,745003904,True,Rue de Dunkerque,residential,30,11.0,"LINESTRING (2.3445712 48.8826773, 2.3445799 48.8826841, 2.3446128 48.8826998, 2.3446654 48.882717, 2.3447016 48.8827235)",,,,,,,,,,
1626957984,258413742,0,23847126,True,Rue Jules Siegfried,living_street,20,15.768,"LINESTRING (2.4076113 48.8660916, 2.407433 48.8660119)",,,,,,,,,,
1626975533,203338595,0,19580787,True,Rue Géo Chavez,residential,30,37.852000000000004,"LINESTRING (2.4077417 48.8650052, 2.4075938 48.8650588, 2.4074421 48.8651135, 2.4072875 48.8651683)",,,,,,,,,,
1630463677,246264611,0,150126332,False,Rue Jonas,living_street,20,31.473,"LINESTRING (2.3503827 48.8289476, 2.3507716 48.8288269)",,,,,,,,,,
1659448470,432827709,0,284231632,True,Rue Noël Ballay,residential,30,6.214,"LINESTRING (2.4113914 48.8479313, 2.4114756 48.847924)",1,,,,,,,,,
1659448476,2720107834,0,48181504,True,Boulevard Soult,living_street,20,44.665,"LINESTRING (2.4107638 48.846416, 2.4106481 48.8460216)",,,,,,,,,,
1659448508,2813796751,0,276801939,False,Rue Montéra,residential,30,6.919,"LINESTRING (2.4106722 48.8458837, 2.4105804 48.8458688)",,,,,,,,,,
1662201480,24912071,0,8135233,True,Rue Championnet,residential,30,151.219,"LINESTRING (2.351606 48.8952574, 2.3514949 48.8952694, 2.349699 48.8954633, 2.3496084 48.8954727, 2.3495648 48.8954778)",,,4.7,,,,,,,
1662201480,1662201483,0,153550718,False,Impasse Massonnet,residential,30,75.899,"LINESTRING (2.351606 48.8952574, 2.351617 48.8953071, 2.351718 48.8956869, 2.3513483 48.8957297)",,,,,,,,,,
1662201483,1662201480,0,153550718,False,Impasse Massonnet,residential,30,75.89899999999999,"LINESTRING (2.3513483 48.8957297, 2.351718 48.8956869, 2.351617 48.8953071, 2.351606 48.8952574)",,,,,,,,,,
1666520351,7038043767,0,753244312,True,Place Jeanne d'Arc,tertiary,30,12.865,"LINESTRING (2.3689208 48.8295015, 2.3688654 48.8296113)",,,,,,,,,,
1666520351,15859525,0,"[154070460, 753237117]",True,Rue Charcot,residential,30,43.760999999999996,"LINESTRING (2.3689208 48.8295015, 2.3689917 48.8295495, 2.3690856 48.829592, 2.3691804 48.8296457, 2.3692358 48.8296704, 2.3693882 48.8297453)",,,,,,,,,,
1666520418,1666520430,0,154056792,True,Rue Dunois,residential,30,128.571,"LINESTRING (2.3704319 48.8303423, 2.3703811 48.8303756, 2.3701605 48.8305204, 2.3698788 48.8307053, 2.3691837 48.8311558)",,,,,,,,,,
1666520418,15435311,0,340419346,True,Rue Charcot,residential,30,236.762,"LINESTRING (2.3704319 48.8303423, 2.3704862 48.8303723, 2.3707366 48.8305077, 2.3718368 48.8311026, 2.3719037 48.8311411, 2.3723118 48.8313678, 2.3728383 48.8316721, 2.3729077 48.8317122)",,,,,,,,,,
1666520430,1666520431,0,154056792,True,Rue Dunois,residential,30,94.738,"LINESTRING (2.3691837 48.8311558, 2.3691313 48.8311904, 2.3683563 48.8317024, 2.3682701 48.8317593)",,,,,,,,,,
1666520431,382051,0,154056792,True,Rue Dunois,residential,30,64.726,"LINESTRING (2.3682701 48.8317593, 2.3681131 48.8318601, 2.3680345 48.8319106, 2.3677129 48.832117, 2.367637 48.8321657)",,,,,,,,,,
1686421260,36469532,0,5210137,True,Rue Armand Moisant,residential,30,15.439,"LINESTRING (2.3166279 48.8430984, 2.3167219 48.8430453, 2.3167879 48.8430079)",,,,,,,,,,
1686421260,1686421273,0,530654072,True,Rue Falguière,tertiary,30,9.468,"LINESTRING (2.3166279 48.8430984, 2.3166619 48.8431324, 2.3167 48.8431691)",,,,,,,,,,
1686421262,1686421273,0,5210130,True,Rue Antoine Bourdelle,residential,30,14.575,"LINESTRING (2.316869 48.8430999, 2.316803 48.8431246, 2.3167706 48.8431376, 2.3167 48.8431691)",,,,,,,,,,
1686421262,36469532,0,156390410,True,Rue Antoine Bourdelle,residential,30,11.828,"LINESTRING (2.316869 48.8430999, 2.3168352 48.8430615, 2.3168163 48.8430402, 2.3167879 48.8430079)",,,,,,,,,,
1686421273,36468210,0,530654072,True,Rue Falguière,tertiary,30,160.19999999999996,"LINESTRING (2.3167 48.8431691, 2.3173247 48.8438468, 2.3177049 48.8442684, 2.3177203 48.8442914, 2.317728 48.8443134, 2.317725 48.8443403, 2.3177152 48.8443686, 2.3176931 48.8444207)",,,,,,,,,,
1687020699,1687020732,0,37105653,False,Chemin d'Héloïse et Abélard,service,20,14.92,"LINESTRING (2.3918302 48.8592021, 2.3918081 48.8591607, 2.3919369 48.8591295)",,,,,private,,,,,
1687020699,1687020732,1,156449752,False,Chemin d'Héloïse et Abélard,service,20,27.281,"LINESTRING (2.3918302 48.8592021, 2.3918577 48.8592534, 2.3919891 48.8592225, 2.3919369 48.8591295)",,,,,private,,,,,
1687020699,431516637,0,156449752,False,Chemin d'Héloïse et Abélard,service,20,45.342,"LINESTRING (2.3918302 48.8592021, 2.3916315 48.8593812, 2.3916064 48.8594279, 2.3915824 48.8594675, 2.3916371 48.8595542)",,,,,private,,,,,
1687020730,269271701,0,156449753,False,Avenue Principale,service,20,90.49600000000001,"LINESTRING (2.391723 48.8608444, 2.3915119 48.8607713, 2.3906285 48.8604651)",,,,,destination,,,,,
1687020732,1687020699,0,37105653,False,Chemin d'Héloïse et Abélard,service,20,14.92,"LINESTRING (2.3919369 48.8591295, 2.3918081 48.8591607, 2.3918302 48.8592021)",,,,,private,,,,,
1687020732,1687020699,1,156449752,False,Chemin d'Héloïse et Abélard,service,20,27.281,"LINESTRING (2.3919369 48.8591295, 2.3919891 48.8592225, 2.3918577 48.8592534, 2.3918302 48.8592021)",,,,,private,,,,,
1687020732,431516634,0,37105653,False,Chemin d'Héloïse et Abélard,service,20,44.483000000000004,"LINESTRING (2.3919369 48.8591295, 2.3923303 48.8593287, 2.3923135 48.8594013)",,,,,private,,,,,
1687057899,332473435,0,30172374,False,Avenue Circulaire,service,20,37.002,"LINESTRING (2.3901903 48.8610087, 2.3904166 48.8607111)",,,,,private,,,,,
1687057899,1687057900,0,156453832,False,,service,20,62.663,"LINESTRING (2.3901903 48.8610087, 2.390949 48.8612703)",,,,,private,,,,,
1687057899,269273021,0,30172374,False,Avenue Circulaire,service,20,20.176,"LINESTRING (2.3901903 48.8610087, 2.3901666 48.8610398, 2.3900795 48.8611748)",,,,,private,,,,,
1687057900,1687057899,0,156453832,False,,service,20,62.663,"LINESTRING (2.390949 48.8612703, 2.3901903 48.8610087)",,,,,private,,,,,
1687057900,431519605,0,37106016,False,Chemin Bourget,service,20,46.480999999999995,"LINESTRING (2.390949 48.8612703, 2.3909785 48.8613655, 2.3911031 48.8616066, 2.3910792 48.8616709)",,,,,private,,,,,
1687057900,431519600,0,37106016,False,Chemin Bourget,service,20,42.543,"LINESTRING (2.390949 48.8612703, 2.3909522 48.8611908, 2.3909812 48.8610856, 2.391092 48.8609035)",,,,,private,,,,,
1699823803,4492356282,0,157721825,False,,service,30,12.919,"LINESTRING (2.2543943 48.8592761, 2.2544631 48.8593831)",,,,,,,,,,
1699823803,358897368,0,452439508,False,,service,30,18.912,"LINESTRING (2.2543943 48.8592761, 2.2541841 48.8593751)",,,,,,,,,,
1699823803,428859578,0,"[452439508, 83196023]",False,,service,30,120.399,"LINESTRING (2.2543943 48.8592761, 2.2544087 48.8592265, 2.2544327 48.859175, 2.2544746 48.8590982, 2.2545117 48.8590267, 2.2546106 48.8586468, 2.2546828 48.8585026, 2.2547795 48.8583992, 2.2549399 48.8582755)",,,,,,,,,,
1699823949,4492356283,0,452439520,False,,service,30,81.33,"LINESTRING (2.2545198 48.8601743, 2.2545455 48.8598989, 2.254528 48.8596726, 2.2544777 48.8594461)",,,,,,,,,,
1699824031,4492356282,0,157721825,False,,service,30,127.50800000000001,"LINESTRING (2.2548838 48.8604637, 2.2549043 48.8603135, 2.2548935 48.8601959, 2.2548393 48.8599536, 2.2547771 48.8597237, 2.2546877 48.8595972, 2.2545794 48.8594957, 2.2544631 48.8593831)",,,,,,,,,,
1701682702,1701682734,0,157936519,True,Rue Vandrezanne,residential,30,194.05900000000003,"LINESTRING (2.3542284 48.8275715, 2.3544238 48.8276451, 2.3546095 48.827715, 2.3550653 48.8278866, 2.3552705 48.8279518, 2.3554034 48.827994, 2.3563788 48.8282822, 2.356611 48.8283279)",,,,,,,,,,
1701682702,5995862144,0,157936520,False,Rue Vandrezanne,residential,30,69.035,"LINESTRING (2.3542284 48.8275715, 2.3541475 48.8275447, 2.3538671 48.8274517, 2.3537778 48.8274431, 2.3534641 48.8275217, 2.3534205 48.8275436, 2.3533854 48.8275738)",,,,,,,,,,
1701682702,2619535424,0,256280583,False,Accès Parking Italie 2,service,10,66.74,"LINESTRING (2.3542284 48.8275715, 2.3540869 48.8280656, 2.3540924 48.828094, 2.3541299 48.8281126, 2.3541846 48.8281243)",,,,,,,,,,
1706203405,273099632,0,158427565,False,Rue René Clair,residential,30,159.392,"LINESTRING (2.3539911 48.8934715, 2.3541079 48.8940045, 2.3540863 48.8940624, 2.3540394 48.8941003, 2.3539944 48.894118, 2.3538978 48.8941314, 2.3529333 48.8942197, 2.3528628 48.8942265)",,,,,destination,,,,,
1712034507,5913380390,0,"[35081746, 159103476]",True,"['Rue Mondétour', 'Sortie Turbigo']",unclassified,30,65.646,"LINESTRING (2.3479334 48.8630686, 2.3481991 48.8635898, 2.348215 48.8636071, 2.3482354 48.8636225)",,,,,yes,,,,,
1712034560,411256178,0,"[35081974, 133562191]",True,"['Souterrain Berger Est', 'Souterrain Sortie Hôtel de Ville (Voie S2)']",unclassified,30,394.946,"LINESTRING (2.3486999 48.8607743, 2.3512095 48.860078, 2.3522239 48.8597532, 2.3524722 48.8596298, 2.3525979 48.8595106, 2.3526407 48.8594301, 2.3526494 48.8593432, 2.3526311 48.859255, 2.3525827 48.8591698, 2.3524312 48.8590337, 2.3522604 48.8589391)",,,,,,,yes,,,
1713246698,25671262,0,"[55545746, 56184908]",False,Parc Rives de Seine - Georges Pompidou,service,30,108.35,"LINESTRING (2.3565151 48.8535498, 2.356629 48.8535127, 2.3571923 48.8533433, 2.3575094 48.853232, 2.3578264 48.8531001)",,,,,,,yes,,,
1713246698,698083644,0,55545746,False,Parc Rives de Seine - Georges Pompidou,service,30,139.15300000000002,"LINESTRING (2.3565151 48.8535498, 2.3560395 48.8536916, 2.3552836 48.8539439, 2.354821 48.854117)",,,,,,,,,,
1713246698,368143,0,159230381,False,Parc Rives de Seine - Georges Pompidou,service,30,153.339,"LINESTRING (2.3565151 48.8535498, 2.3563081 48.8536537, 2.3562588 48.8536785, 2.3560081 48.8537843, 2.3558406 48.8538551, 2.3550261 48.8541856, 2.3549795 48.8542291, 2.3549475 48.8542566, 2.3549397 48.8543789)",,,,,no,,,,3,
1714196619,117639344,0,4039482,True,Rue de Bercy,residential,30,40.788,"LINESTRING (2.3712139 48.8455767, 2.3711285 48.8456569, 2.3708915 48.8458158, 2.3708451 48.8458505)",,,,,,,,,,
1716004194,207782660,0,159488121,True,Souterrain Grande Boucle (Voie BCL),unclassified,30,494.23500000000007,"LINESTRING (2.3454764 48.8612247, 2.3453913 48.8612943, 2.3452652 48.861386, 2.3451633 48.8614654, 2.345107 48.8615201, 2.3450265 48.861596, 2.3449514 48.8616454, 2.3448227 48.8617248, 2.3446775 48.8617969, 2.3446483 48.8618113, 2.3444901 48.8618907, 2.3443927 48.861948, 2.3443149 48.8619939, 2.3442237 48.862067, 2.3441499 48.8622018, 2.3441109 48.8623409, 2.3441091 48.8624875, 2.3441091 48.8624911, 2.3441425 48.8626218, 2.3441928 48.8627025, 2.3442609 48.862812, 2.3444081 48.8629445, 2.3446914 48.8630275, 2.3448797 48.8630558, 2.3458099 48.8630549, 2.3465353 48.8630687, 2.3468174 48.8630753, 2.3470365 48.8630706, 2.3472626 48.8630519, 2.3478933 48.8629747)",,,,,yes,,yes,,,
1716004197,1716004194,0,159488127,True,Entrée Rue des Halles (Voie A2),unclassified,30,44.185,"LINESTRING (2.3459063 48.8609467, 2.3458124 48.8610155, 2.3457346 48.8610596, 2.3456481 48.861111, 2.3455726 48.8611534, 2.3454764 48.8612247)",,,,,,,yes,,,
1731116552,1731116570,0,161115117,False,Villa des Gobelins,residential,30,91.249,"LINESTRING (2.3528187 48.8334887, 2.353438 48.8338252, 2.3536812 48.8338974, 2.3538424 48.8339453)",,,,,,,,,,
1731116570,1731116552,0,161115117,False,Villa des Gobelins,residential,30,91.249,"LINESTRING (2.3538424 48.8339453, 2.3536812 48.8338974, 2.353438 48.8338252, 2.3528187 48.8334887)",,,,,,,,,,
1731209419,6171131962,0,161126206,True,Rue de Croulebarbe,residential,30,233.59299999999996,"LINESTRING (2.3533409 48.8346586, 2.3531946 48.8346087, 2.3525562 48.8343909, 2.3524325 48.8343224, 2.352334 48.8342487, 2.3522327 48.834137, 2.3521326 48.8339971, 2.3517963 48.8332981, 2.3517305 48.8332264, 2.3514935 48.8330818)",,,,,,,,,,
1731214121,1731214122,0,161126419,False,Rue Abel Hovelacque,residential,30,20.655,"LINESTRING (2.3528241 48.832046, 2.3529063 48.8322237)",,,,,,,,,,
1731214121,361732,0,4080778,True,Avenue de la Sœur Rosalie,residential,30,49.437999999999995,"LINESTRING (2.3528241 48.832046, 2.3529166 48.8320236, 2.3533384 48.8319137, 2.3534547 48.8319405)",,,,,,,,,,
1731214121,21648725,0,161126419,False,Rue Abel Hovelacque,residential,30,42.753,"LINESTRING (2.3528241 48.832046, 2.3527971 48.8319815, 2.3527505 48.8316654)",,,,,,,,,,
1731214122,1731214121,0,161126419,False,Rue Abel Hovelacque,residential,30,20.655,"LINESTRING (2.3529063 48.8322237, 2.3528241 48.832046)",,,,,,,,,,
1731214122,21648029,0,734782649,True,Rue Abel Hovelacque,residential,30,164.14700000000002,"LINESTRING (2.3529063 48.8322237, 2.3529664 48.832315, 2.3531983 48.8326673, 2.3540949 48.8333178, 2.3542155 48.8334002)",,,,,,,,,,
1732225817,260559537,0,24287095,False,Chemin du Cimetière,service,30,89.231,"LINESTRING (2.4126571 48.8248452, 2.4126661 48.8248809, 2.4127254 48.8249799, 2.4128894 48.8251104, 2.4131065 48.8252333, 2.4132891 48.8253039, 2.4135192 48.8253629)",,,,,,,,,,
1734278133,1734278134,0,161462994,False,Rue du Chevaleret,residential,30,16.808,"LINESTRING (2.3770306 48.8276715, 2.3769666 48.8277543, 2.3769499 48.8277759, 2.3769264 48.8278062)",,,,,,,,,,
1734278133,1736637853,0,299441944,True,Rue du Chevaleret,residential,30,41.46,"LINESTRING (2.3770306 48.8276715, 2.3771018 48.8275794, 2.3772046 48.8274463, 2.3772875 48.8273392)",,,,,,,,,,
1734278134,1734278133,0,161462994,False,Rue du Chevaleret,residential,30,16.808,"LINESTRING (2.3769264 48.8278062, 2.3769499 48.8277759, 2.3769666 48.8277543, 2.3770306 48.8276715)",,,,,,,,,,
1736247083,94252130,0,10664566,False,Rue Stephenson,tertiary,30,22.613,"LINESTRING (2.3566025 48.8860837, 2.356599 48.886109, 2.3565906 48.886158, 2.3565686 48.8862767, 2.3565653 48.8862855)",,,,,,,,,,
1736247083,94252521,0,"[31144864, 31144865, 24660271]",True,Rue Jean François Lépine,"['residential', 'unclassified']",30,211.042,"LINESTRING (2.3566025 48.8860837, 2.3566983 48.886084, 2.3570442 48.8860853, 2.3581653 48.8860888, 2.3593321 48.8861028, 2.3594886 48.8861047)",,,,yes,,,,,,
1736247101,94249772,0,10664567,True,Rue de la Charbonnière,residential,30,89.56400000000001,"LINESTRING (2.3552343 48.884864, 2.3551102 48.8848343, 2.3543409 48.8846519, 2.3540773 48.8846002)",,,,,,,,,,
1736247102,94249424,0,10664729,True,Rue Pierre l'Ermite,residential,30,10.924999999999999,"LINESTRING (2.3551708 48.8850714, 2.3552126 48.885012, 2.3552347 48.8849826)",,,,,,,,,,
1736637853,14956527,0,"[202158017, 161704780, 365392543]",True,"['Rue Julie Daubié', 'Rue Léo Frankel', 'Rue Jeanne-Chauvin']",residential,30,362.88800000000003,"LINESTRING (2.3772875 48.8273392, 2.377361 48.8273633, 2.3774847 48.82736, 2.3785076 48.8266058, 2.3786945 48.8264822, 2.3787843 48.8265421, 2.379036 48.8267266, 2.3790823 48.8267668, 2.3790005 48.8268412, 2.3782728 48.8275762, 2.3782172 48.8276297, 2.3780465 48.827821, 2.3778599 48.8280114, 2.3777767 48.8280661)",,,,,,,,,,
1736637853,15435240,0,801626357,False,Rue du Chevaleret,residential,30,134.272,"LINESTRING (2.3772875 48.8273392, 2.3779718 48.8264649, 2.3780344 48.8263896, 2.3781354 48.8262685)",,,,,,,,,,
1741939410,556195095,0,162280815,True,Avenue Daumesnil,secondary,30,22.78,"LINESTRING (2.4114001 48.833972, 2.4112867 48.8340096, 2.4111511 48.8340545, 2.4111221 48.8340641)",2,,,,,,,,,
1747138953,94192767,0,10661482,False,Avenue Mathurin Moreau,tertiary,30,88.856,"LINESTRING (2.3730374 48.8782764, 2.3730482 48.8782776, 2.3732685 48.878301, 2.3737684 48.8783564, 2.374083 48.8783908, 2.374236 48.8784075)",,,,,,,,,,
1747138953,17809184,0,10661482,False,Avenue Mathurin Moreau,tertiary,30,174.532,"LINESTRING (2.3730374 48.8782764, 2.3728587 48.8782577, 2.3726613 48.8782353, 2.3725448 48.8782221, 2.3711852 48.8780681, 2.3708833 48.8780347, 2.3706848 48.8780123)",,,,,,,,,,
1747138953,94196267,0,53797238,True,Rue des Chaufourniers,residential,30,89.97000000000001,"LINESTRING (2.3730374 48.8782764, 2.3731744 48.8782201, 2.3740022 48.8778801, 2.3740809 48.8778478)",,,,,,,,,,
1756468207,5467645884,0,163984339,True,Avenue de la Porte d'Ivry,secondary_link,30,24.148,"LINESTRING (2.3691785 48.821508, 2.3692237 48.8214895, 2.3694598 48.8213946)",,,,,,,,,,
1756761482,24972376,0,306392933,True,Rue de l'École de Médecine,living_street,20,151.072,"LINESTRING (2.3413001 48.8508759, 2.341204 48.8508719, 2.3411614 48.8508926, 2.3411205 48.8509162, 2.3406671 48.8511613, 2.3402723 48.8514318, 2.340217 48.8514697, 2.340066 48.8516064, 2.3398932 48.851779, 2.339863 48.8518081)",,,,,,,,,,
1756949012,25188352,0,4227146,True,Rue de Seine,residential,30,67.90700000000001,"LINESTRING (2.3367144 48.8556694, 2.3367123 48.8556822, 2.3366249 48.8562298, 2.3366181 48.8562768)",,,,,,,,,,
1756949012,1989837228,0,188356005,False,Rue Visconti,residential,30,182.943,"LINESTRING (2.3367144 48.8556694, 2.3366723 48.8556698, 2.3365003 48.8556865, 2.3342955 48.855928, 2.3342467 48.8559332)",,,,,,,,,,
1756949013,25183693,0,4227133,True,Rue Mazarine,residential,30,238.324,"LINESTRING (2.3365131 48.8571228, 2.3365853 48.8571115, 2.3369133 48.8570489, 2.3369825 48.857014, 2.3370379 48.8569584, 2.3370799 48.8568898, 2.3373483 48.8563046, 2.3377355 48.8553433, 2.3377567 48.8552786)",,,,,,,,,,
1756949013,227228433,0,62235594,False,Rue de Seine,residential,30,66.777,"LINESTRING (2.3365131 48.8571228, 2.3364895 48.8572568, 2.3364795 48.8573069, 2.3364602 48.8573492, 2.336433 48.8574009, 2.3363866 48.8574606, 2.3363123 48.8575206, 2.3362394 48.8575542, 2.3361703 48.8575733, 2.3360807 48.857598)",,,,,,,,,,
1756971015,36489250,0,59848693,True,Rue de Grenelle,residential,30,49.248000000000005,"LINESTRING (2.3100059 48.8580672, 2.3098724 48.8580586, 2.3094579 48.8580358, 2.3093353 48.8580286)",,,,,,,,,,
1757649347,94173210,0,"[667938948, 667938949, 58424446]",True,Rue Laffitte,residential,30,118.76899999999999,"LINESTRING (2.3374249 48.8723662, 2.3374651 48.8724751, 2.3376604 48.8730174, 2.3376836 48.8730774, 2.3377208 48.8731786, 2.3378058 48.8734045)",,,,,,,,,,
1759306813,27286620,0,"[4444162, 316086732]",True,"['Avenue de la Porte de Villiers', 'Boulevard de Dixmude']","['tertiary', 'residential']",30,298.119,"LINESTRING (2.2844588 48.8856378, 2.2845371 48.8855683, 2.2846018 48.8855111, 2.2851252 48.8850491, 2.2853799 48.8848243, 2.2861507 48.8841446, 2.2862568 48.8840449, 2.2861584 48.8839751, 2.2856245 48.8836287, 2.2855067 48.8835522)",,,,,,,,,,
1759306837,353192571,0,758193947,True,Rue Carnot,residential,30,4.128,"LINESTRING (2.2896453 48.8885254, 2.2896777 48.888495)",,,,,,,,,,
1759328491,27323568,0,27638467,True,Rue Lemercier,residential,30,66.263,"LINESTRING (2.3195393 48.889006, 2.3196127 48.8889631, 2.320165 48.8886403, 2.3202167 48.8886101)",,,,,,,,,,
1759328491,27323533,0,59846780,True,Rue des Moines,residential,30,83.90599999999999,"LINESTRING (2.3195393 48.889006, 2.3194968 48.8889587, 2.3189452 48.8883604)",,,,,,,,,,
1759375506,116133265,0,718370283,True,Rue Saint-Charles,residential,30,88.898,"LINESTRING (2.2816235 48.8421607, 2.2817798 48.8423214, 2.2822378 48.8428502)",1,,,,,,,,,
1759375507,1759375506,0,14455293,True,Rue des Cévennes,residential,30,73.374,"LINESTRING (2.2807699 48.8425068, 2.280849 48.8424742, 2.2813621 48.8422633, 2.2816235 48.8421607)",,,,,,,,,,
1759375507,116132518,0,245897315,True,Rue des Bergers,residential,30,120.24900000000001,"LINESTRING (2.2807699 48.8425068, 2.2807273 48.8424554, 2.2799729 48.8415611)",,,,,,,,,,
1759389841,252682761,0,8059156,True,Passage Charles Dallery,residential,30,65.768,"LINESTRING (2.3787298 48.8532983, 2.3786858 48.8533764, 2.3784839 48.8537589, 2.3784318 48.8538563)",,,,,,,,,,
1759389853,30183055,0,20108910,False,Rue de Charonne,tertiary,30,316.264,"LINESTRING (2.3913328 48.8557622, 2.3911526 48.8557374, 2.3907781 48.8556819, 2.3902272 48.8555985, 2.3901206 48.855584, 2.3897299 48.8555153, 2.3896492 48.8555035, 2.3895619 48.8554902, 2.3891206 48.855423, 2.3878572 48.8552308, 2.3872539 48.8551391, 2.3871219 48.8551202)",,,,,,,,,,
1759389853,123497817,0,20108910,False,Rue de Charonne,tertiary,30,226.513,"LINESTRING (2.3913328 48.8557622, 2.3914971 48.8557815, 2.3921375 48.8558835, 2.3922426 48.8558996, 2.3923567 48.8559326, 2.3927813 48.8560561, 2.3928726 48.8560802, 2.3934931 48.8562746, 2.3938257 48.8563737, 2.3941033 48.8564617, 2.394204 48.8564977)",,,,,,,,,,
1759389853,560860385,0,596046282,False,Avenue Philippe Auguste,secondary,30,267.353,"LINESTRING (2.3913328 48.8557622, 2.3912633 48.8558754, 2.3899471 48.857987)",1,,,,,,,,,
1759389853,25034606,0,596046282,False,Avenue Philippe Auguste,secondary,30,265.683,"LINESTRING (2.3913328 48.8557622, 2.3914027 48.8556426, 2.3926391 48.8536532, 2.3927034 48.8535496)",1,,,,,,,,,
