u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,junction,ref,bridge,width,service,tunnel,access
94119902,203323460,0,19579019,Rue de l'Orme,residential,,True,120.513,"LINESTRING (2.399707 48.8795941, 2.3997225 48.8795467, 2.3997499 48.8794744, 2.4000885 48.8786052, 2.4001032 48.8785424)",,,,,,,,
94120406,203317665,0,23812747,Rue David d'Angers,residential,,False,243.423,"LINESTRING (2.3966895 48.8813283, 2.3965469 48.881297, 2.3965355 48.8812958, 2.3964952 48.8812915, 2.3964254 48.881288, 2.3960624 48.8813706, 2.3954757 48.8814988, 2.3950705 48.8815874, 2.3935218 48.881915)",,,,,,,,
94120406,96136833,0,24677511,Boulevard Sérurier,secondary,,False,193.51500000000001,"LINESTRING (2.3966895 48.8813283, 2.3968392 48.8811684, 2.3968796 48.881143, 2.3971189 48.8809954, 2.3973716 48.8808404, 2.3979297 48.8805334, 2.3983951 48.8802927, 2.3984305 48.8802744, 2.3984616 48.8802591, 2.3985651 48.8801257)",,,,,,,,
94120406,2529018575,0,30266186,Avenue Debidour,residential,,False,49.748999999999995,"LINESTRING (2.3966895 48.8813283, 2.3968275 48.8813614, 2.3970556 48.8814162, 2.3973286 48.8814817)",,,,,,,,
94120406,94121975,0,54035370,Boulevard Sérurier,secondary,,False,269.17,"LINESTRING (2.3966895 48.8813283, 2.3966054 48.8814239, 2.3962336 48.8818391, 2.3961834 48.8819089, 2.3961406 48.8819801, 2.3961279 48.8820398, 2.3961507 48.8822715, 2.3961559 48.88235, 2.3961511 48.8824038, 2.3961349 48.8824478, 2.3961192 48.8824783, 2.396068 48.8825608, 2.3960117 48.8826392, 2.3959302 48.8826975, 2.395818 48.882741, 2.3956697 48.8827923, 2.3953865 48.8828836, 2.3952366 48.8829541, 2.3951937 48.8829801, 2.3951134 48.8830648, 2.3950325 48.883157, 2.3949486 48.8832945)",,,,,,,,
94120585,258046143,0,55893719,Rue David d'Angers,residential,,False,132.586,"LINESTRING (2.3911363 48.8824403, 2.3926536 48.8821082, 2.3928582 48.8820668)",,,,,,,,
94120585,258047075,0,55893719,Rue David d'Angers,residential,,False,54.484,"LINESTRING (2.3911363 48.8824403, 2.3910527 48.8824582, 2.3907633 48.8825201, 2.3904284 48.8825932)",,,,,,,,
94120908,94120585,0,10658029,Rue de la Prévoyance,residential,,True,128.129,"LINESTRING (2.3927759 48.8828468, 2.3926702 48.8828206, 2.3911363 48.8824403)",,,,,,,,
94120908,202044887,0,19428339,Rue d'Alsace-Lorraine,residential,,True,78.959,"LINESTRING (2.3927759 48.8828468, 2.3928262 48.882798, 2.3931978 48.8824371, 2.3933161 48.882318, 2.3933772 48.882257)",,,,,,,,
94120911,94121975,0,10657996,Boulevard Sérurier,secondary,,False,51.275999999999996,"LINESTRING (2.3948048 48.8837458, 2.394815 48.8837055, 2.3949113 48.8834117, 2.3949486 48.8832945)",,,,,,,,
94120911,258044700,0,10657996,Boulevard Sérurier,secondary,,False,15.119,"LINESTRING (2.3948048 48.8837458, 2.3947693 48.8838371, 2.3947583 48.8838782)",,,,,,,,
94120911,94120908,0,10658029,Rue de la Prévoyance,residential,,True,178.892,"LINESTRING (2.3948048 48.8837458, 2.3946868 48.8836935, 2.3928583 48.8828833, 2.3927759 48.8828468)",,,,,,,,
94121217,258046144,0,"[336795937, 10658036]",Rue Miguel Hidalgo,residential,30,True,292.659,"LINESTRING (2.3891817 48.8809418, 2.3892822 48.8809733, 2.3895072 48.8810437, 2.3897167 48.8811073, 2.3897743 48.8811248, 2.3899579 48.8811798, 2.3900016 48.8811929, 2.3903946 48.8813118, 2.390455 48.8813287, 2.3911321 48.8815226, 2.391286 48.8815709, 2.3926825 48.8819758, 2.3928341 48.8820174)",,,,,,,,
94121217,258046853,0,336795939,Rue Compans,residential,,True,126.35300000000001,"LINESTRING (2.3891817 48.8809418, 2.3892282 48.8808898, 2.3897945 48.8802318, 2.3900472 48.880077, 2.3901485 48.8800124)",,,,,,,,
94121557,258048145,0,10658051,Rue d'Hautpoul,residential,,True,22.024,"LINESTRING (2.3883891 48.8818471, 2.3884387 48.8817632, 2.3885226 48.8816703)",,,,,,,,
94121557,258047126,0,23812828,Impasse Grimaud,residential,,False,77.579,"LINESTRING (2.3883891 48.8818471, 2.3884783 48.8818655, 2.3894079 48.8820417)",,,,,,,,
94121562,258046853,0,24720663,Rue du Général Brunet,residential,,False,16.65,"LINESTRING (2.3903015 48.8801233, 2.3902438 48.8800815, 2.3901485 48.8800124)",,,,,,,,
94121562,258046145,0,"[336795938, 261945574, 336795935]",Rue du Général Brunet,residential,,True,277.325,"LINESTRING (2.3903015 48.8801233, 2.390524 48.8802924, 2.3909201 48.8805636, 2.3912222 48.8807639, 2.3914543 48.8809226, 2.3916273 48.881046, 2.3917461 48.8811228, 2.3920332 48.8813212, 2.3924594 48.8816116, 2.3928028 48.8818522, 2.3929134 48.881931)",,,,,,,,
94121972,258046853,0,10658059,Rue du Général Brunet,residential,,False,67.286,"LINESTRING (2.3895058 48.8795794, 2.3896358 48.8796684, 2.3900587 48.8799545, 2.3901485 48.8800124)",,,,,,,,
94121972,96143576,0,10817041,Rue Botzaris,unclassified,30,False,87.67500000000001,"LINESTRING (2.3895058 48.8795794, 2.3893668 48.8795324, 2.3889233 48.8795248, 2.3884159 48.8795266, 2.3883244 48.8795294)",,,,,,,,
94121972,2365581007,0,"[53798368, 45765306, 336795940]",Rue de Crimée,residential,30,False,362.54699999999997,"LINESTRING (2.3895058 48.8795794, 2.3896007 48.8794941, 2.3897896 48.879324, 2.3899694 48.8791541, 2.3900248 48.8791042, 2.3907031 48.8785134, 2.3909472 48.878295, 2.3911048 48.8781637, 2.3914266 48.8778744, 2.3919735 48.8773946, 2.3920891 48.8772797, 2.3922595 48.8772312, 2.3925459 48.8771929, 2.3926746 48.877175)",,,,,,,,
94121975,94120911,0,10657996,Boulevard Sérurier,secondary,,False,51.275999999999996,"LINESTRING (2.3949486 48.8832945, 2.3949113 48.8834117, 2.394815 48.8837055, 2.3948048 48.8837458)",,,,,,,,
94121975,203319471,0,19578491,Avenue de la Porte Brunet,secondary,,False,61.587,"LINESTRING (2.3949486 48.8832945, 2.3951439 48.8833285, 2.3957629 48.883436)",,,,,,,,
94121975,202044887,0,23812750,Rue du Général Brunet,residential,,False,162.843,"LINESTRING (2.3949486 48.8832945, 2.3948115 48.8832034, 2.3945404 48.8830358, 2.3933772 48.882257)",,,,,,,,
94121975,94120406,0,54035370,Boulevard Sérurier,secondary,,False,269.17,"LINESTRING (2.3949486 48.8832945, 2.3950325 48.883157, 2.3951134 48.8830648, 2.3951937 48.8829801, 2.3952366 48.8829541, 2.3953865 48.8828836, 2.3956697 48.8827923, 2.395818 48.882741, 2.3959302 48.8826975, 2.3960117 48.8826392, 2.396068 48.8825608, 2.3961192 48.8824783, 2.3961349 48.8824478, 2.3961511 48.8824038, 2.3961559 48.88235, 2.3961507 48.8822715, 2.3961279 48.8820398, 2.3961406 48.8819801, 2.3961834 48.8819089, 2.3962336 48.8818391, 2.3966054 48.8814239, 2.3966895 48.8813283)",,,,,,,,
94125868,94116285,0,10657859,Rue du Rhin,residential,,True,40.941,"LINESTRING (2.3826306 48.8824784, 2.3825646 48.8826139, 2.3824601 48.8828291)",,,,,,,,
94125868,94126806,0,37190923,Rue Manin,tertiary,30,False,223.055,"LINESTRING (2.3826306 48.8824784, 2.3828389 48.882538, 2.3830577 48.882602, 2.3836423 48.8827452, 2.3840721 48.8828334, 2.3845044 48.8829008, 2.385262 48.8829631, 2.3853522 48.8829731, 2.3855574 48.8830038)",,,,,,,,
94125868,94191592,0,156617864,Rue Manin,tertiary,30,False,56.237,"LINESTRING (2.3826306 48.8824784, 2.3825801 48.8824634, 2.3822691 48.8823641, 2.3821553 48.8823257, 2.3819455 48.882249)",,,,,,,,
94126806,26551730,0,30266828,Rue de Crimée,residential,,False,163.005,"LINESTRING (2.3855574 48.8830038, 2.3854005 48.8831408, 2.3842799 48.884205)",,,,,,,,
94126806,258048194,0,32424482,Rue de Crimée,residential,30,True,326.164,"LINESTRING (2.3855574 48.8830038, 2.3856439 48.8829306, 2.385905 48.8827114, 2.3861365 48.8825007, 2.3863473 48.8823175, 2.3864042 48.8822634, 2.3864291 48.8822398, 2.3867328 48.8819759, 2.3868891 48.8818401, 2.3871715 48.8815948, 2.3873199 48.8814654, 2.3878094 48.8810388, 2.3881504 48.8807415, 2.3882443 48.8806627)",,,,,,,,
94126806,94125868,0,37190923,Rue Manin,tertiary,30,False,223.05499999999998,"LINESTRING (2.3855574 48.8830038, 2.3853522 48.8829731, 2.385262 48.8829631, 2.3845044 48.8829008, 2.3840721 48.8828334, 2.3836423 48.8827452, 2.3830577 48.882602, 2.3828389 48.882538, 2.3826306 48.8824784)",,,,,,,,
94126806,94117683,0,"[156857313, 156617863]",Rue Manin,tertiary,30,False,174.86199999999997,"LINESTRING (2.3855574 48.8830038, 2.3856856 48.8830237, 2.3874187 48.8831678, 2.3876972 48.8831928, 2.3877437 48.8831966, 2.3879271 48.8832117)",,,,,,,,
94128163,94130172,0,10658255,Avenue Simón Bolívar,secondary,30,False,60.87800000000001,"LINESTRING (2.3813181 48.8759806, 2.3814489 48.8759232, 2.3816554 48.875775, 2.3817865 48.8756645, 2.3818804 48.8755822)",,,,,,,,
94128163,21732939,0,10817041,Rue Botzaris,unclassified,30,False,195.66000000000003,"LINESTRING (2.3813181 48.8759806, 2.3813872 48.8762001, 2.381371 48.8762506, 2.3812988 48.8764081, 2.3812594 48.8765123, 2.381233 48.876582, 2.3811874 48.8767487, 2.3811632 48.8768872, 2.3811565 48.8769974, 2.3811533 48.8771346, 2.3811619 48.8772612, 2.3811753 48.8773626, 2.3812116 48.8775534, 2.381239 48.877636, 2.3812652 48.8777126)",,,,,,,,
94128163,7306667874,0,231370497,Avenue Simón Bolívar,secondary,30,False,121.55199999999999,"LINESTRING (2.3813181 48.8759806, 2.3809754 48.8760659, 2.3806035 48.8761502, 2.380326 48.8762056, 2.3800374 48.8762631, 2.3797325 48.8763026)",,,,,,,,
94130172,235014152,0,10658255,Avenue Simón Bolívar,secondary,30,False,50.065,"LINESTRING (2.3818804 48.8755822, 2.3819374 48.8755331, 2.3823057 48.8752294)",,,,,,,,
94130172,94128163,0,10658255,Avenue Simón Bolívar,secondary,30,False,60.878,"LINESTRING (2.3818804 48.8755822, 2.3817865 48.8756645, 2.3816554 48.875775, 2.3814489 48.8759232, 2.3813181 48.8759806)",,,,,,,,
94130172,21732948,0,10661725,Rue Pradier,residential,30,True,173.18,"LINESTRING (2.3818804 48.8755822, 2.381942 48.8756533, 2.3822819 48.8760459, 2.3830538 48.876935)",,,,,,,,
94130189,94130192,0,56457764,Rue des Pyrénées,secondary,30,False,53.403,"LINESTRING (2.389542 48.873712, 2.3895934 48.8736898, 2.3896561 48.8736575, 2.3898614 48.8735081, 2.3900409 48.8733643)",,,,,,,,
94130189,3647346703,0,"[56457764, 56457775]",Rue des Pyrénées,secondary,30,False,90.25200000000001,"LINESTRING (2.389542 48.873712, 2.3894365 48.8737317, 2.3893471 48.8737409, 2.3891166 48.8737516, 2.3887523 48.8737689, 2.3884968 48.8737805, 2.3884596 48.8737822, 2.3883158 48.8737888)",,,,,,,,
94130192,96135613,0,24702685,Rue Levert,residential,30,True,35.475,"LINESTRING (2.3900409 48.8733643, 2.3903651 48.8736016)",,,,,,,,
94130192,500581682,0,164384927,Rue des Pyrénées,secondary,30,False,203.21,"LINESTRING (2.3900409 48.8733643, 2.3918647 48.8719856)",,,,,,,,
94130192,94130189,0,56457764,Rue des Pyrénées,secondary,30,False,53.403000000000006,"LINESTRING (2.3900409 48.8733643, 2.3898614 48.8735081, 2.3896561 48.8736575, 2.3895934 48.8736898, 2.389542 48.873712)",,,,,,,,
94130199,96135607,0,23859246,Rue du Guignier,residential,30,True,101.831,"LINESTRING (2.3930189 48.8710964, 2.3930966 48.871176, 2.3937712 48.871867)",,,,,,,,
94130199,258585914,0,23859281,Rue de l'Est,residential,30,True,177.22,"LINESTRING (2.3930189 48.8710964, 2.3932474 48.8710751, 2.395329 48.8708883, 2.3954194 48.8708795)",,,,,,,,
94130199,96134192,0,164384927,Rue des Pyrénées,secondary,30,False,82.011,"LINESTRING (2.3930189 48.8710964, 2.3925774 48.8714251, 2.3922744 48.8716479)",,,,,,,,
94130199,96149607,0,"[693056490, 693056491]",Rue des Pyrénées,secondary,30,False,165.83,"LINESTRING (2.3930189 48.8710964, 2.3932506 48.8709227, 2.3933385 48.8708554, 2.3940476 48.8703063, 2.3941411 48.870235, 2.394284 48.8701288, 2.394361 48.8700655, 2.3944867 48.86996)",,,,,,,,
94130205,152748341,0,49424352,Rue Orfila,residential,30,True,211.77299999999997,"LINESTRING (2.3970872 48.8666527, 2.3969906 48.8666073, 2.396069 48.8661659, 2.395931 48.8660824, 2.3958908 48.866058, 2.395532 48.8658401, 2.3949752 48.8654758, 2.3948834 48.8654243)",,,,,,,,
94130205,6281321083,0,693056490,Rue des Pyrénées,secondary,30,False,142.75500000000002,"LINESTRING (2.3970872 48.8666527, 2.3971332 48.8665896, 2.397743 48.8658171, 2.3979514 48.8655748, 2.3980036 48.8655196)",,,,,,,,
94130205,152748081,0,693056490,Rue des Pyrénées,secondary,30,False,112.46600000000001,"LINESTRING (2.3970872 48.8666527, 2.3970533 48.8667194, 2.3964164 48.8675621)",,,,,,,,
94130397,332469880,0,4039425,Rue des Rondeaux,residential,30,True,45.416,"LINESTRING (2.3972598 48.8634875, 2.3976458 48.8631676)",,,,,,,,
94130397,268685568,0,10658346,Avenue du Père Lachaise,living_street,20,False,37.891,"LINESTRING (2.3972598 48.8634875, 2.3972998 48.863534, 2.3975151 48.863784)",,,,,,,,
94131393,268685568,0,10658346,Avenue du Père Lachaise,living_street,20,False,81.535,"LINESTRING (2.3980645 48.864422, 2.3980133 48.8643626, 2.3975151 48.863784)",,,,,,,,
94131393,152755741,0,"[665157011, 537206395]",Avenue du Père Lachaise,living_street,20,False,49.919,"LINESTRING (2.3980645 48.864422, 2.3981792 48.8645575, 2.3981958 48.864578, 2.3982123 48.8645984, 2.3982773 48.8646756, 2.3984368 48.8647954)",,,,,,,,
94131393,409897942,0,665157012,Rue Malte-Brun,residential,30,True,74.226,"LINESTRING (2.3980645 48.864422, 2.3981509 48.8643798, 2.3987765 48.864043, 2.3988539 48.8640027)",,,,,,,,
94131398,94131399,0,109400103,Avenue Gambetta,secondary,50,True,119.861,"LINESTRING (2.3998839 48.8665401, 2.3999353 48.8666047, 2.4004498 48.8671649, 2.4007254 48.8674649)",,,,,,,,
94131399,203330030,0,19579983,Rue Dupont de l'Eure,residential,30,True,80.563,"LINESTRING (2.4007254 48.8674649, 2.4001965 48.8680362, 2.4001525 48.8680837)",,,,,,,,
94131399,94131400,0,"[679307953, 109400103]",Avenue Gambetta,secondary,50,True,106.46500000000002,"LINESTRING (2.4007254 48.8674649, 2.4010858 48.8678996, 2.4011737 48.8680063, 2.4013212 48.8681855, 2.4013483 48.8682184, 2.4014206 48.8683061)",,,,,,,,
94131400,203330030,0,15410640,Rue Orfila,residential,30,True,96.221,"LINESTRING (2.4014206 48.8683061, 2.4011981 48.8682902, 2.4007061 48.8681931, 2.4002384 48.8681007, 2.4001525 48.8680837)",,,,,,,,
94131400,203336483,0,49424025,Rue Pelleport,residential,30,False,39.357,"LINESTRING (2.4014206 48.8683061, 2.4014725 48.8682452, 2.4016841 48.8679975)",,,,,,,,
94131400,203330264,0,210609568,Rue Pelleport,residential,30,False,107.346,"LINESTRING (2.4014206 48.8683061, 2.400886 48.868883, 2.4006567 48.8691304)",,,,,,,,
94131400,258418025,0,"[679313283, 840842292]",Avenue Gambetta,secondary,30,False,93.64999999999999,"LINESTRING (2.4014206 48.8683061, 2.4015123 48.8684092, 2.4016942 48.8686136, 2.4018334 48.8687701, 2.4020706 48.8690317)",,,,,,,,
94131401,203331230,0,840842291,Avenue Gambetta,secondary,30,False,5.445,"LINESTRING (2.4026394 48.8696895, 2.4026035 48.8696466)",,,,,,,,
94131401,203332899,0,840842290,Avenue Gambetta,secondary,30,False,194.742,"LINESTRING (2.4026394 48.8696895, 2.4028039 48.8698767, 2.4030693 48.8701791, 2.403855 48.8710838, 2.4039617 48.8712096)",,,,,,,,
94131402,7845905811,0,156617860,Avenue Gambetta,secondary,30,False,7.79,"LINESTRING (2.4043697 48.8717183, 2.4043228 48.8716554)",,,,,,,,
94131402,96137274,0,23859535,Rue Saint-Fargeau,residential,,False,148.072,"LINESTRING (2.4043697 48.8717183, 2.4042262 48.8717104, 2.4041162 48.871706, 2.4038976 48.8716998, 2.4035704 48.8716742, 2.4029683 48.8716504, 2.4023512 48.8716199)",,,,,,,,
94131402,416530009,0,40036878,Avenue Gambetta,secondary,,False,137.596,"LINESTRING (2.4043697 48.8717183, 2.4044569 48.8719335, 2.4044645 48.8719583, 2.4044906 48.8720337, 2.4045286 48.8721214, 2.4045922 48.8722784, 2.4046062 48.8723126, 2.4048529 48.8729141)",,,,,,,,
94131402,94134791,0,40036879,Rue Saint-Fargeau,residential,30,True,318.771,"LINESTRING (2.4043697 48.8717183, 2.4045311 48.8717489, 2.40734 48.8725586, 2.4082044 48.8728093, 2.4082925 48.8728166, 2.4083823 48.8728224)",,,,,,,,
94131404,1997626401,0,51548837,Avenue Gambetta,secondary,,False,11.709,"LINESTRING (2.4056878 48.8749376, 2.4057299 48.8750392)",,,,,,,,
94131404,287609934,0,25408560,Rue des Tourelles,residential,30,True,70.104,"LINESTRING (2.4056878 48.8749376, 2.4055491 48.8749175, 2.4047612 48.8747765)",,,,,,,,
94131404,416530009,0,"[51548837, 40036878]",Avenue Gambetta,secondary,,False,233.141,"LINESTRING (2.4056878 48.8749376, 2.4056522 48.8748514, 2.4055853 48.87469, 2.4053966 48.8742342, 2.4053063 48.874016, 2.4051948 48.8737468, 2.405164 48.8736723, 2.4051021 48.8735214, 2.4050141 48.8733068, 2.4048831 48.8729877, 2.4048529 48.8729141)",,,,,,,,
94131756,94132137,0,362926547,Place du Maquis du Vercors,secondary,,True,21.93,"LINESTRING (2.4081604 48.8777638, 2.4082945 48.8775874)",5,,,,,,,
94131756,346622671,0,10658416,Avenue de la Porte des Lilas,secondary,,True,67.59100000000001,"LINESTRING (2.4081604 48.8777638, 2.4080141 48.8776701, 2.4078624 48.8776155, 2.4073825 48.8774427)",3,,,,,,,
94132137,25245072,0,"[362926584, 584123152, 29705463]",,trunk_link,,True,284.961,"LINESTRING (2.4082945 48.8775874, 2.4084892 48.8774328, 2.4087209 48.8771198, 2.4089831 48.8768253, 2.4093144 48.8762559, 2.4097804 48.8755411, 2.4100647 48.8753258)","['1', '2']",,,,,,,
94132137,94132142,0,"[374923298, 362926548, 362926549, 374923300]",Place du Maquis du Vercors,secondary,,True,102.19999999999999,"LINESTRING (2.4082945 48.8775874, 2.4085265 48.8776076, 2.4086378 48.8776387, 2.409307 48.8778323, 2.4095414 48.8779672)",3,,,,,,,
94132137,2043743361,0,"[26261293, 679592789, 157863448, 362926556, 680006718]","['Rue Charles Cros', 'Rue des Glaïeuls']",residential,30,True,191.21800000000002,"LINESTRING (2.4082945 48.8775874, 2.4083294 48.877478, 2.4083761 48.8773945, 2.4084208 48.8773349, 2.4085732 48.877124, 2.4086062 48.8770785, 2.4086705 48.876971, 2.4072596 48.8764732)",1,,,,,,,
94132142,94132143,0,337976159,Place du Maquis du Vercors,secondary,,True,23.37,"LINESTRING (2.4095414 48.8779672, 2.4094222 48.8781622)",5,,,,,,,
94132142,327203983,0,29705127,Avenue de la Porte des Lilas,secondary,,True,99.448,"LINESTRING (2.4095414 48.8779672, 2.4097713 48.8781105, 2.4105585 48.8783297, 2.4107353 48.8783723)",2,,,,,,,
94132143,94132145,0,165325820,Place du Maquis du Vercors,secondary,,True,6.449,"LINESTRING (2.4094222 48.8781622, 2.4093358 48.8781506)",3,,,,,,,
94132143,94133090,0,25477396,Avenue René Fonck,secondary,,True,182.70399999999998,"LINESTRING (2.4094222 48.8781622, 2.4093318 48.8783101, 2.4089857 48.8788266, 2.4088618 48.8790154, 2.4084673 48.879567, 2.4083963 48.87966)",1,,,,,,,
94132145,94131756,0,"[374923297, 374923299, 362926550]",Place du Maquis du Vercors,secondary,,True,97.39099999999999,"LINESTRING (2.4093358 48.8781506, 2.409114 48.8781156, 2.408339 48.8778768, 2.4081604 48.8777638)",3,,,,,,,
94133087,248578600,0,30038763,Avenue du Docteur Gley,secondary,,False,14.045,"LINESTRING (2.4100207 48.8772335, 2.410204 48.8771958)",2,,D 20a,,,,,
94133087,94132142,0,39524629,Avenue du Docteur Gley,secondary,,True,88.797,"LINESTRING (2.4100207 48.8772335, 2.4096659 48.8777726, 2.4096434 48.8778063, 2.4095414 48.8779672)",3,,D 20a,,,,,
94133090,327170372,0,29704292,,secondary_link,,True,11.34,"LINESTRING (2.4083963 48.87966, 2.4082424 48.8796475)",,,,,,,,
94133090,268669073,0,318491447,Avenue René Fonck,tertiary,,True,15.182,"LINESTRING (2.4083963 48.87966, 2.4083565 48.879794)",,,,,,,,
94134791,2879838276,0,284231634,Rue Saint-Fargeau,residential,30,True,18.602000000000004,"LINESTRING (2.4083823 48.8728224, 2.4084978 48.87283, 2.4085458 48.8728331, 2.4086354 48.872839)",,,,,,,,
94134791,1990027477,0,584130089,Boulevard Mortier,primary,50,True,221.26999999999998,"LINESTRING (2.4083823 48.8728224, 2.4083952 48.872743, 2.4083995 48.872705, 2.4084915 48.8720829, 2.4085658 48.8718574, 2.4086315 48.8713899, 2.4087009 48.8708451)",2,,,,,,,
94134793,248579474,0,19580295,Rue des Fougères,residential,30,True,211.801,"LINESTRING (2.4102403 48.8733666, 2.4102809 48.8732295, 2.41056 48.8722866, 2.4105877 48.8720324, 2.4106482 48.8714842)",,,,,,,,
94134793,327194426,0,24719760,Rue Léon Frapié,residential,,False,168.627,"LINESTRING (2.4102403 48.8733666, 2.4104047 48.8734327, 2.4112603 48.8736564, 2.4123695 48.873944)",,,,,,,,
94134793,2879838280,0,284231637,Rue de Guébriant,residential,30,False,128.603,"LINESTRING (2.4102403 48.8733666, 2.4087274 48.8729294, 2.4086218 48.872924)",,,,,,,,
94134800,248579476,0,23041265,Rue Évariste Galois,tertiary,,False,114.828,"LINESTRING (2.4130448 48.874089, 2.4131009 48.8740167, 2.4133683 48.8730816)",,,,,,,,
94134800,327194426,0,24719760,Rue Léon Frapié,residential,,False,52.05,"LINESTRING (2.4130448 48.874089, 2.4128691 48.8740643, 2.4123695 48.873944)",,,,,,,,
94134800,248578580,0,29704630,Rue des Frères Flavien,tertiary,,False,123.18900000000001,"LINESTRING (2.4130448 48.874089, 2.4129812 48.8741767, 2.4127224 48.8750213, 2.412677 48.8751674)",,,,,,,,
94137693,175046959,0,10659423,Rue Dupetit-Thouars,residential,30,True,54.004000000000005,"LINESTRING (2.3608754 48.865845, 2.3609799 48.8657954, 2.3614624 48.8655505)",,,,,,,,
94137693,651065159,0,64750311,Rue du Temple,secondary,50,True,128.98000000000002,"LINESTRING (2.3608754 48.865845, 2.3609215 48.8658902, 2.3609383 48.8659084, 2.3610983 48.8660826, 2.3611875 48.8661713, 2.3615006 48.8664391, 2.3615798 48.8665052, 2.3616951 48.8665793, 2.3617856 48.8666296, 2.3618529 48.866666, 2.3619183 48.8667004, 2.3619861 48.8667342)",,,,,,,,
94137695,651065159,0,16876646,Rue du Temple,secondary_link,,False,11.521999999999998,"LINESTRING (2.3619167 48.8668272, 2.361948 48.8667878, 2.3619861 48.8667342)",,,,,,,,
94137695,175037711,0,53793441,Rue Notre-Dame de Nazareth,residential,30,True,262.089,"LINESTRING (2.3619167 48.8668272, 2.3618735 48.8668911, 2.3618351 48.8669433, 2.3588483 48.8673694, 2.3586483 48.8673937, 2.3585214 48.8674092)",,,,,,alley,,
94137695,175036928,0,661091204,Rue de Turbigo,secondary,30,True,126.106,"LINESTRING (2.3619167 48.8668272, 2.3615482 48.8667147, 2.3612792 48.8666476, 2.3610783 48.8665997, 2.3604459 48.8664518, 2.360377 48.8664373, 2.3603077 48.8664224)",,,,,,,,
94137863,3924345458,0,10659444,Rue de Bretagne,residential,30,True,14.578,"LINESTRING (2.3596139 48.8646846, 2.3597179 48.8646564, 2.3597982 48.8646347)",,,,,,,,
94137863,602488255,0,389273447,Rue du Temple,secondary,50,True,14.405999999999999,"LINESTRING (2.3596139 48.8646846, 2.3596803 48.8647346, 2.3597434 48.8647822)",,,,,,,,
94138036,94138038,0,22940912,Rue de Bretagne,residential,30,True,49.008,"LINESTRING (2.3610975 48.8637155, 2.3611755 48.8636604, 2.3615497 48.8633903)",,,,,,,,
94138036,3924345458,0,389273446,Rue de Bretagne,residential,30,False,139.58499999999998,"LINESTRING (2.3610975 48.8637155, 2.3609946 48.8637866, 2.3605421 48.8640994, 2.3603444 48.864236, 2.3597982 48.8646347)",,,,,,,,
94138038,227053457,0,21112224,Rue Caffarelli,residential,30,True,98.46000000000001,"LINESTRING (2.3615497 48.8633903, 2.3616264 48.8634485, 2.3623668 48.8640089, 2.3624302 48.86406)",,,,,,,,
94138038,227052554,0,22940912,Rue de Bretagne,residential,30,True,12.225000000000001,"LINESTRING (2.3615497 48.8633903, 2.3616177 48.8633523, 2.3616783 48.8633201)",,,,,,,,
94138040,26401980,0,22940912,Rue de Bretagne,residential,30,True,70.782,"LINESTRING (2.3625626 48.8628719, 2.3626342 48.862836, 2.3632506 48.8625266, 2.3633319 48.8624858)",,,,,,,,
94138040,26401938,0,548171415,Rue Charlot,residential,30,True,153.00300000000001,"LINESTRING (2.3625626 48.8628719, 2.3624967 48.8628165, 2.3621742 48.8625453, 2.3613425 48.861827, 2.3612887 48.8617806)",,,,,,,,
94138281,94138623,0,22733177,Rue Charles-François Dupuis,residential,30,True,124.793,"LINESTRING (2.3625377 48.8650136, 2.3626075 48.8650381, 2.362959 48.8651612, 2.3630069 48.865178, 2.3630504 48.8651918, 2.3639979 48.8654931, 2.3640643 48.8655142)",,,,,,,,
94138281,175043657,0,22733178,Rue Eugène Spuller,living_street,20,True,87.894,"LINESTRING (2.3625377 48.8650136, 2.3624861 48.8649692, 2.3618199 48.8643797)",,,,,,,,
94138281,94138527,0,466690489,Rue Dupetit-Thouars,living_street,20,True,87.91499999999999,"LINESTRING (2.3625377 48.8650136, 2.362609 48.8649772, 2.3633711 48.8645877, 2.363424 48.8645617, 2.3634885 48.86453)",,,,,,,,
94138282,94138036,0,738914252,Rue des Archives,residential,30,True,56.701,"LINESTRING (2.3606268 48.8633104, 2.3610324 48.8636562, 2.3610975 48.8637155)",,,,,,,,
94138525,94138281,0,10659423,Rue Dupetit-Thouars,residential,30,True,48.833999999999996,"LINESTRING (2.3620056 48.8652788, 2.3622595 48.8651548, 2.3623288 48.8651196, 2.3624854 48.8650402, 2.3625377 48.8650136)",,,,,,,,
94138527,175043658,0,21112288,Rue de Picardie,living_street,20,True,88.197,"LINESTRING (2.3634885 48.86453, 2.3634371 48.8644851, 2.3633594 48.8644174, 2.362877 48.863997, 2.362763 48.8638965)",,,,,,,,
94138527,94138857,0,22733197,Rue de Franche-Comté,unclassified,30,False,79.906,"LINESTRING (2.3634885 48.86453, 2.3635629 48.8645433, 2.3644294 48.8646981, 2.3644627 48.8647041, 2.3645427 48.8647183)",,,,,,,,
94138623,94138857,0,10659433,Rue Béranger,residential,30,True,95.178,"LINESTRING (2.3640643 48.8655142, 2.3644605 48.8648627, 2.3645151 48.8647729, 2.3645427 48.8647183)",,,,,,,,
