u,v,key,osmid,oneway,name,highway,length,geometry,lanes,maxspeed,est_width,bridge,access,width,tunnel,service,ref,junction
5646439555,5646436862,0,"[591427488, 671846091, 671846092]",False,Ciclovia Teotônio Vilela,cycleway,4152.493999999999,"LINESTRING (-46.7166238 -23.7646902, -46.7163875 -23.764132, -46.716264 -23.7638124, -46.7160852 -23.7633911, -46.7158975 -23.7629207, -46.7157098 -23.7625178, -46.7155735 -23.7620454, -46.7154751 -23.7615157, -46.7153813 -23.7610146, -46.7153098 -23.760536, -46.7153075 -23.7602926, -46.7152957 -23.7601768, -46.7152234 -23.75972, -46.7151668 -23.7592762, -46.7151436 -23.7591686, -46.7151131 -23.759027, -46.7149724 -23.7585909, -46.7149432 -23.7585261, -46.7148908 -23.7583902, -46.7148494 -23.7582126, -46.7146774 -23.7578425, -46.7145366 -23.757552, -46.7143228 -23.757222, -46.7140316 -23.7567994, -46.713826 -23.756558, -46.7134036 -23.756059, -46.7132271 -23.7558442, -46.7128316 -23.7554025, -46.7121366 -23.7546068, -46.7119288 -23.75439, -46.7118461 -23.7543266, -46.7116495 -23.7540853, -46.7113657 -23.7536864, -46.711312 -23.7535637, -46.7112741 -23.753441, -46.7111668 -23.7532119, -46.7110573 -23.7528785, -46.710997 -23.7526638, -46.7109306 -23.7522966, -46.7109085 -23.7521741, -46.710866 -23.7520036, -46.7108469 -23.7519273, -46.7108338 -23.75186, -46.7108115 -23.7517484, -46.7107915 -23.7516724, -46.710784 -23.7516557, -46.7107087 -23.7514264, -46.7106668 -23.7513308, -46.7106504 -23.7512934, -46.7105366 -23.7510337, -46.7103132 -23.7506246, -46.7096026 -23.7495958, -46.7090886 -23.7488942, -46.7086908 -23.7482744, -46.7083915 -23.7478798, -46.7083586 -23.7478299, -46.7081612 -23.7475299, -46.7080138 -23.7473295, -46.7078462 -23.7471413, -46.7077098 -23.7469429, -46.707578 -23.7467302, -46.7074283 -23.7463906, -46.7073948 -23.7462924, -46.7072696 -23.7458486, -46.707195 -23.7455493, -46.707169 -23.7454447, -46.7071652 -23.745427, -46.7071328 -23.7452778, -46.707119 -23.7452189, -46.7071132 -23.745194, -46.7070869 -23.7450756, -46.7070216 -23.7447809, -46.7069121 -23.7442674, -46.7067668 -23.7436865, -46.7066647 -23.7431942, -46.7066271 -23.7430308, -46.70656 -23.7426545, -46.7064639 -23.7422801, -46.7063567 -23.7420081, -46.7061623 -23.7417054, -46.7060349 -23.7415601, -46.705769 -23.7413126, -46.7055589 -23.7411633, -46.7047768 -23.7408033, -46.7045002 -23.7406846, -46.7043675 -23.7406276, -46.7043032 -23.7406, -46.7020383 -23.7396279, -46.7017729 -23.7394762, -46.7016755 -23.7394205, -46.7012572 -23.7391311, -46.7011064 -23.7390046, -46.7010598 -23.7389655, -46.7008905 -23.7388079, -46.7007427 -23.7386672, -46.7004052 -23.7383395, -46.7001406 -23.7380404, -46.6998974 -23.737792, -46.6997379 -23.7376005, -46.6996309 -23.7374759, -46.6995523 -23.7373747, -46.6994389 -23.7371948, -46.6993525 -23.7370398, -46.6993 -23.7369003, -46.6992577 -23.7367499, -46.6992272 -23.7366011, -46.6992064 -23.7363933, -46.6991946 -23.7359884, -46.699171 -23.7356213, -46.6991474 -23.7352974, -46.6991256 -23.7351562, -46.6991146 -23.7350845, -46.6991032 -23.7350086, -46.6990976 -23.734986, -46.6990269 -23.7347028, -46.6989238 -23.7344268, -46.6988986 -23.7343703, -46.6986698 -23.7338587, -46.6982778 -23.7331819)",,,,yes,,,,,,
5646439561,1398429978,0,126052486,False,,cycleway,705.4210000000003,"LINESTRING (-46.6838943 -23.6940707, -46.6838486 -23.6941782, -46.683802 -23.6943271, -46.6839168 -23.6944938, -46.6840035 -23.6945829, -46.6845432 -23.6950789, -46.6848978 -23.6954047, -46.6850798 -23.6956076, -46.6851946 -23.6957996, -46.6852104 -23.6959554, -46.6851788 -23.6960967, -46.6850482 -23.6962163, -46.6848226 -23.6963902, -46.6847158 -23.6965134, -46.6846406 -23.6966764, -46.6846169 -23.6968648, -46.6846485 -23.6970822, -46.6847158 -23.697209, -46.6848662 -23.6974155, -46.6852856 -23.6978793, -46.6854122 -23.698017, -46.6854439 -23.6981148, -46.6856651 -23.6990909, -46.6857479 -23.6992468, -46.6858424 -23.6992884, -46.685942 -23.6993065)",,,,,,,,,,
5646439561,1398429864,0,126052486,False,,cycleway,31.744,"LINESTRING (-46.6838943 -23.6940707, -46.683902 -23.6940527, -46.6839382 -23.6939521, -46.6839598 -23.6937931)",,,,,,,,,,
5646439561,5646439566,0,591427490,False,,cycleway,71.311,"LINESTRING (-46.6838943 -23.6940707, -46.6838356 -23.6940476, -46.683759 -23.6940117, -46.6837333 -23.694018, -46.6835111 -23.6941642, -46.6834352 -23.6942141, -46.6833806 -23.6942422, -46.683293 -23.6942737)",,,,,,,,,,
5646439566,5646439573,0,591427491,False,,cycleway,61.804,"LINESTRING (-46.683293 -23.6942737, -46.6827225 -23.6944635)",,,,,,,,,,
5646439566,5646439569,0,591427490,False,,cycleway,58.102000000000004,"LINESTRING (-46.683293 -23.6942737, -46.683293 -23.6943113, -46.6833204 -23.6944886, -46.6832859 -23.6947572, -46.6832759 -23.6947914)",,,,,,,,,,
5646439566,5646439561,0,591427490,False,,cycleway,71.311,"LINESTRING (-46.683293 -23.6942737, -46.6833806 -23.6942422, -46.6834352 -23.6942141, -46.6835111 -23.6941642, -46.6837333 -23.694018, -46.683759 -23.6940117, -46.6838356 -23.6940476, -46.6838943 -23.6940707)",,,,,,,,,,
5646439569,5646439572,0,591427490,False,,cycleway,54.259,"LINESTRING (-46.6832759 -23.6947914, -46.6833154 -23.6948179, -46.6834301 -23.6948949, -46.6835192 -23.6950251, -46.6835757 -23.6951757)",,,,,,,,,,
5646439569,5646439566,0,591427490,False,,cycleway,58.102,"LINESTRING (-46.6832759 -23.6947914, -46.6832859 -23.6947572, -46.6833204 -23.6944886, -46.683293 -23.6943113, -46.683293 -23.6942737)",,,,,,,,,,
5646439569,5646439573,0,591427491,False,,cycleway,67.25399999999999,"LINESTRING (-46.6832759 -23.6947914, -46.6830926 -23.6946722, -46.6827962 -23.6945184, -46.6827748 -23.6945025, -46.6827225 -23.6944635)",,,,,,,,,,
5646439572,5646439569,0,591427490,False,,cycleway,54.259,"LINESTRING (-46.6835757 -23.6951757, -46.6835192 -23.6950251, -46.6834301 -23.6948949, -46.6833154 -23.6948179, -46.6832759 -23.6947914)",,,,,,,,,,
5646439572,5646439589,0,"[591427505, 591427502, 591427494]",True,Ciclofaixa Jair Ribeiro,cycleway,864.762,"LINESTRING (-46.6835757 -23.6951757, -46.6836494 -23.6952636, -46.6836973 -23.6954001, -46.6838224 -23.6959538, -46.6840297 -23.6968229, -46.6842456 -23.6977767, -46.684446 -23.6986474, -46.6850747 -23.7013497, -46.6851947 -23.7018523, -46.685318 -23.7023495, -46.6854105 -23.7027574)",,,,yes,,,,,,
5646439573,5646439566,0,591427491,False,,cycleway,61.804,"LINESTRING (-46.6827225 -23.6944635, -46.683293 -23.6942737)",,,,,,,,,,
5646439573,5646439569,0,591427491,False,,cycleway,67.25399999999999,"LINESTRING (-46.6827225 -23.6944635, -46.6827748 -23.6945025, -46.6827962 -23.6945184, -46.6830926 -23.6946722, -46.6832759 -23.6947914)",,,,,,,,,,
5646439573,6363776834,0,679619663,False,,cycleway,59.907000000000004,"LINESTRING (-46.6827225 -23.6944635, -46.6826718 -23.6944639, -46.6825437 -23.6944548, -46.6825163 -23.6943519, -46.6825042 -23.6942923, -46.6822776 -23.6943085)",,,,,,,,,,
5646439589,5646439605,0,591427496,False,Ciclofaixa Jair Ribeiro,cycleway,600.769,"LINESTRING (-46.6854105 -23.7027574, -46.6855339 -23.7030178, -46.6856178 -23.7031841, -46.6857412 -23.7033645, -46.6859416 -23.7035605, -46.6861352 -23.70373, -46.686632 -23.7040327, -46.6867983 -23.7041884, -46.686961 -23.704359, -46.6870293 -23.7044554, -46.6871477 -23.7046225, -46.6874275 -23.7051187, -46.6874458 -23.7051512, -46.6877131 -23.7056688, -46.6880317 -23.7062978, -46.6881688 -23.706599, -46.6882219 -23.7067873, -46.6883127 -23.7072029, -46.6883538 -23.707192, -46.688418 -23.7072025)",,,,,,,,,,
5646439589,5646439572,0,"[591427504, 591427497, 591427503]",True,Ciclofaixa Jair Ribeiro,cycleway,864.051,"LINESTRING (-46.6854105 -23.7027574, -46.685355 -23.7026552, -46.685235 -23.7021741, -46.6850598 -23.7014767, -46.6850351 -23.7013591, -46.6846013 -23.6995035, -46.6844 -23.6986415, -46.6842431 -23.69797, -46.6841054 -23.6973231, -46.6836882 -23.6955463, -46.6836134 -23.6953409, -46.6835757 -23.6951757)",,,,yes,,,,,,
5646439605,5646439589,0,591427496,False,Ciclofaixa Jair Ribeiro,cycleway,600.7689999999999,"LINESTRING (-46.688418 -23.7072025, -46.6883538 -23.707192, -46.6883127 -23.7072029, -46.6882219 -23.7067873, -46.6881688 -23.706599, -46.6880317 -23.7062978, -46.6877131 -23.7056688, -46.6874458 -23.7051512, -46.6874275 -23.7051187, -46.6871477 -23.7046225, -46.6870293 -23.7044554, -46.686961 -23.704359, -46.6867983 -23.7041884, -46.686632 -23.7040327, -46.6861352 -23.70373, -46.6859416 -23.7035605, -46.6857412 -23.7033645, -46.6856178 -23.7031841, -46.6855339 -23.7030178, -46.6854105 -23.7027574)",,,,,,,,,,
5646439643,5646439644,0,591427499,True,Ciclofaixa Interlargos 2,cycleway,53.271,"LINESTRING (-46.6954345 -23.7072848, -46.6959134 -23.7074778)",,,,,,,,,,
5646439644,5646439645,0,591427499,True,Ciclofaixa Interlargos 2,cycleway,21.799,"LINESTRING (-46.6959134 -23.7074778, -46.6961171 -23.7075382)",,,,,,,,,,
5646439645,5646439646,0,591427499,True,Ciclofaixa Interlargos 2,cycleway,34.983,"LINESTRING (-46.6961171 -23.7075382, -46.6964512 -23.7076117)",,,,,,,,,,
5646439646,6980915220,0,591427499,True,Ciclofaixa Interlargos 2,cycleway,31.175,"LINESTRING (-46.6964512 -23.7076117, -46.6967562 -23.7076365)",,,,,,,,,,
5646439647,5646439648,0,591427499,True,Ciclofaixa Interlargos 2,cycleway,135.933,"LINESTRING (-46.6969216 -23.7076354, -46.6982509 -23.7075211)",,,,,,,,,,
5646439648,5646439649,0,591427499,True,Ciclofaixa Interlargos 2,cycleway,59.25,"LINESTRING (-46.6982509 -23.7075211, -46.6988303 -23.7074712)",,,,,,,,,,
5646439649,6980915219,0,591427499,True,Ciclofaixa Interlargos 2,cycleway,11.253,"LINESTRING (-46.6988303 -23.7074712, -46.6989336 -23.7074352)",,,,,,,,,,
5646439650,5646439651,0,591427499,True,Ciclofaixa Interlargos 2,cycleway,46.692,"LINESTRING (-46.6991802 -23.7073491, -46.6995502 -23.707101)",,,,,,,,,,
5646439651,5646439652,0,591427499,True,Ciclofaixa Interlargos 2,cycleway,102.177,"LINESTRING (-46.6995502 -23.707101, -46.7003317 -23.7065245)",,,,,,,,,,
5646439652,5646439653,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,7.993,"LINESTRING (-46.7003317 -23.7065245, -46.7002916 -23.7065863)",,,,,,,,,,
5646439653,5646439654,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,19.48,"LINESTRING (-46.7002916 -23.7065863, -46.7001453 -23.7066992)",,,,,,,,,,
5646439654,5646439655,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,55.769,"LINESTRING (-46.7001453 -23.7066992, -46.699718 -23.707013)",,,,,,,,,,
5646439655,5646439656,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,49.46,"LINESTRING (-46.699718 -23.707013, -46.6993379 -23.70729)",,,,,,,,,,
5646439656,5646439657,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,20.207,"LINESTRING (-46.6993379 -23.70729, -46.6991702 -23.7073872)",,,,,,,,,,
5646439657,6980915218,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,27.16,"LINESTRING (-46.6991702 -23.7073872, -46.6989208 -23.7074739)",,,,,,,,,,
5646439658,5646439659,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,54.802,"LINESTRING (-46.6988833 -23.707487, -46.6983484 -23.7075421)",,,,,,,,,,
5646439659,5646439660,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,68.219,"LINESTRING (-46.6983484 -23.7075421, -46.6976816 -23.7076025)",,,,,,,,,,
5646439660,5646439661,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,77.116,"LINESTRING (-46.6976816 -23.7076025, -46.6969273 -23.7076656)",,,,,,,,,,
5646439661,5646439662,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,17.513,"LINESTRING (-46.6969273 -23.7076656, -46.6967553 -23.7076678)",,,,,,,,,,
5646439662,5646439663,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,33.52,"LINESTRING (-46.6967553 -23.7076678, -46.6964283 -23.7076327)",,,,,,,,,,
5646439663,5646439664,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,49.685,"LINESTRING (-46.6964283 -23.7076327, -46.695955 -23.7075238)",,,,,,,,,,
5646439664,5646439665,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,38.249,"LINESTRING (-46.695955 -23.7075238, -46.6956066 -23.7073951)",,,,,,,,,,
5646439665,5646439666,0,591427500,True,Ciclofaixa Interlargos 2,cycleway,21.225,"LINESTRING (-46.6956066 -23.7073951, -46.6954216 -23.7073071)",,,,,,,,,,
5646439666,5646439643,0,591427499,True,Ciclofaixa Interlargos 2,cycleway,2.806,"LINESTRING (-46.6954216 -23.7073071, -46.6954345 -23.7072848)",,,,,,,,,,
5748135393,465994544,0,838599171,False,,cycleway,101.19300000000001,"LINESTRING (-46.6828743 -23.5564044, -46.6828461 -23.5563236, -46.6827824 -23.5562022, -46.6827167 -23.5561211, -46.6825457 -23.5559573, -46.6823675 -23.5558391, -46.6822703 -23.5558048, -46.682214 -23.5557642)",,,,,,1.5 m,,,,
5748135393,6739184073,0,838599173,True,,cycleway,184.72299999999998,"LINESTRING (-46.6828743 -23.5564044, -46.6829189 -23.5564693, -46.6829239 -23.556516, -46.6829185 -23.5566107, -46.6829007 -23.556717, -46.6828568 -23.5568458, -46.6827837 -23.5570059, -46.682722 -23.5571171, -46.6825048 -23.557442, -46.6822517 -23.5578154, -46.6822205 -23.5578532, -46.6822044 -23.5578597, -46.6821851 -23.5578617)",,,,,,1 m,,,,
5756707482,338834437,0,607434631,False,,cycleway,44.144,"LINESTRING (-46.7170274 -23.5269281, -46.7172159 -23.5268547, -46.7173199 -23.5268455, -46.7174403 -23.5268716)",,,,,,,,,,
5914981795,4922987760,0,"[27570952, 543344261]",False,,cycleway,315.909,"LINESTRING (-46.7168473 -23.6362854, -46.7166694 -23.6362057, -46.7160209 -23.6359153, -46.716592 -23.6354485, -46.7176385 -23.6345747)",,,,,,,,,,
5914981795,5252505779,0,"[543344250, 443606343]",True,Ponte Laguna,"['primary', 'secondary']",669.885,"LINESTRING (-46.7168473 -23.6362854, -46.7180536 -23.634095, -46.7182445 -23.6337221, -46.7183818 -23.6335372, -46.7185251 -23.6334217, -46.7186698 -23.633326, -46.7188932 -23.6332372, -46.719134 -23.6331897, -46.7193568 -23.6331953, -46.7196091 -23.6332437, -46.7198669 -23.6333464, -46.7200646 -23.6335017, -46.7204432 -23.6338356, -46.7209586 -23.634393)",,50,,yes,,,,,,
6058762947,4117319318,0,409861327,False,,cycleway,453.55000000000007,"LINESTRING (-46.6476843 -23.5413296, -46.6476975 -23.5414374, -46.6477096 -23.5415234, -46.647727 -23.5416391, -46.6477452 -23.5417596, -46.6477462 -23.5418031, -46.647747 -23.5418356, -46.6477625 -23.5421961, -46.647773 -23.5427116, -46.6477749 -23.5427859, -46.647776 -23.5428316, -46.647778 -23.5431256, -46.6478 -23.5437515, -46.6478002 -23.5438109, -46.6478012 -23.543897, -46.6478203 -23.5446243, -46.6478211 -23.5446847, -46.6478238 -23.5447488, -46.6478395 -23.545303, -46.6478411 -23.5453588, -46.6478411 -23.5454036)",,,,,,,,,,
6058900006,4432637759,0,643976480,False,,cycleway,12.549,"LINESTRING (-46.5961598 -23.5987661, -46.5961802 -23.5986548)",,,,,,,,,,
6058900013,1634755744,0,51392253,False,Ciclovia do Rio Pinheiros,cycleway,553.017,"LINESTRING (-46.6916122 -23.5892375, -46.6917172 -23.5895078, -46.691757 -23.5896619, -46.6919822 -23.5903051, -46.6922371 -23.5909883, -46.6924914 -23.5916933, -46.6926505 -23.592211, -46.6929462 -23.593096, -46.6931483 -23.5937477, -46.6932288 -23.5939836)",,,,,,,,,,
6058900013,1634758773,0,51392253,False,Ciclovia do Rio Pinheiros,cycleway,4251.3330000000005,"LINESTRING (-46.6916122 -23.5892375, -46.6913363 -23.5885265, -46.6912263 -23.5881418, -46.691198 -23.5877123, -46.6912049 -23.5872754, -46.6912705 -23.5859812, -46.6912975 -23.5856908, -46.6913486 -23.5853186, -46.6913765 -23.5850815, -46.6917413 -23.5842162, -46.6921812 -23.5834591, -46.692782 -23.5823578, -46.6929644 -23.581994, -46.69393 -23.5803126, -46.6957324 -23.5771365, -46.6964673 -23.576045, -46.6967161 -23.5756901, -46.6973713 -23.5749805, -46.6987657 -23.5738045, -46.6993933 -23.5733006, -46.7000163 -23.5728735, -46.7002124 -23.5727208, -46.7006054 -23.5723578, -46.7011403 -23.5717043, -46.7012799 -23.5714628, -46.7015343 -23.5708967, -46.7021714 -23.5696314, -46.7023408 -23.569166, -46.7024847 -23.5685502, -46.7025386 -23.5684159, -46.7026591 -23.5682357, -46.7027321 -23.5680838, -46.7029587 -23.5673606, -46.7030437 -23.5671125, -46.7031402 -23.5668143, -46.7034538 -23.5658455, -46.7036178 -23.5654055, -46.7039339 -23.5645082, -46.7042323 -23.5637831, -46.7044187 -23.5633549, -46.7046908 -23.5628868, -46.7049754 -23.5624551, -46.7052553 -23.5620405, -46.7056792 -23.5615193, -46.7064284 -23.5607655, -46.7067916 -23.5604415, -46.7070513 -23.5602402, -46.7074643 -23.5599608, -46.7079547 -23.559673, -46.7083686 -23.5594572, -46.7088592 -23.5592199, -46.7093457 -23.5590244, -46.7095532 -23.5589452, -46.7100386 -23.5587183, -46.710485 -23.5585662, -46.7107439 -23.5584428, -46.71105 -23.5582795, -46.7116511 -23.5579048)",,,,,,,,,,
6058900013,4453443855,0,"[448328857, 643976483, 448326478]",False,,cycleway,637.9260000000002,"LINESTRING (-46.6916122 -23.5892375, -46.691473 -23.5892529, -46.6911998 -23.5883393, -46.6912143 -23.588244, -46.6911998 -23.5881925, -46.6911664 -23.5881676, -46.6911414 -23.5881638, -46.691108 -23.5881657, -46.6903847 -23.5882764, -46.6898413 -23.5881697, -46.6896695 -23.5880714, -46.6895412 -23.5879277, -46.6894764 -23.5878557, -46.6894304 -23.5877974, -46.6893818 -23.5877268, -46.6893539 -23.5876544, -46.6893239 -23.5875418, -46.6893177 -23.5874823, -46.6893222 -23.587407, -46.6893276 -23.5873376, -46.6893424 -23.5872743, -46.6893676 -23.5871989, -46.6893871 -23.5871584, -46.6894508 -23.5870692, -46.6894941 -23.5870213, -46.6895534 -23.5869686, -46.6896012 -23.5869176, -46.6896508 -23.5868657, -46.6896853 -23.5868251, -46.6897056 -23.5867805, -46.6897207 -23.5867335, -46.6897268 -23.5866848, -46.6897224 -23.5866419, -46.6897065 -23.5866013, -46.6896844 -23.5865608, -46.6896401 -23.5865186, -46.6896012 -23.5864805, -46.6894579 -23.5863508, -46.6893667 -23.5862689, -46.6892765 -23.5861845, -46.6891147 -23.5860222, -46.6890137 -23.5859575, -46.6889695 -23.5859202, -46.6889167 -23.5859031, -46.6888686 -23.5859121, -46.6888235 -23.5859186, -46.6887943 -23.585938, -46.688781 -23.5859656, -46.6887757 -23.5860134, -46.6887837 -23.5860953, -46.6887952 -23.5861663)",,,,yes,,,,,,
6071756158,6071756166,0,"[646104945, 646104941, 646104943]",False,,cycleway,249.35399999999998,"LINESTRING (-46.6332644 -23.6462396, -46.6331836 -23.6461754, -46.6331574 -23.6461981, -46.6331456 -23.6461966, -46.6330914 -23.6462221, -46.6328429 -23.6462478, -46.6327968 -23.6462845, -46.6327638 -23.6463117, -46.6326739 -23.6463338, -46.632285 -23.6466114, -46.6313498 -23.6473125, -46.6312873 -23.6473612)",,,,yes,,,,,,
6071756166,1383421619,0,646104947,False,,cycleway,5.534,"LINESTRING (-46.6312873 -23.6473612, -46.6313083 -23.6474071)",,,,,,,,,,
6071756166,6071756167,0,646104949,False,,cycleway,5.835,"LINESTRING (-46.6312873 -23.6473612, -46.6312639 -23.6473133)",,,,,,,,,,
6071756166,6071756158,0,"[646104945, 646104941, 646104943]",False,,cycleway,249.35399999999996,"LINESTRING (-46.6312873 -23.6473612, -46.6313498 -23.6473125, -46.632285 -23.6466114, -46.6326739 -23.6463338, -46.6327638 -23.6463117, -46.6327968 -23.6462845, -46.6328429 -23.6462478, -46.6330914 -23.6462221, -46.6331456 -23.6461966, -46.6331574 -23.6461981, -46.6331836 -23.6461754, -46.6332644 -23.6462396)",,,,yes,,,,,,
6071756167,6071756166,0,646104949,False,,cycleway,5.835,"LINESTRING (-46.6312639 -23.6473133, -46.6312873 -23.6473612)",,,,,,,,,,
6074497781,5522958990,0,575608225,False,,cycleway,61.033,"LINESTRING (-46.6681315 -23.5211608, -46.6680484 -23.521012, -46.6679263 -23.5209259, -46.6677835 -23.5207242)",,,,,,,,,,
6074497781,5522958991,0,575608225,False,,cycleway,31.701999999999998,"LINESTRING (-46.6681315 -23.5211608, -46.6682012 -23.5212959, -46.6683259 -23.5212229)",,,,,,,,,,
6074497781,6747273247,0,"[646564609, 311571202, 311571203, 419513798, 674502096, 674502097, 718497659, 718497660]",False,"['Ciclovia Viaduto Antártica', 'Ciclovia Sumaré']",cycleway,4141.054000000001,"LINESTRING (-46.6681315 -23.5211608, -46.6681141 -23.521333, -46.6680323 -23.5214412, -46.6679585 -23.5215014, -46.6680511 -23.5216281, -46.6681331 -23.521725, -46.6682566 -23.5218633, -46.6693394 -23.5230759, -46.6723037 -23.5263954, -46.6726983 -23.5266852, -46.6730708 -23.5269439, -46.6734869 -23.527209, -46.6741638 -23.5276472, -46.6744126 -23.5277654, -46.6746805 -23.5278754, -46.6751307 -23.5281415, -46.6758831 -23.5286309, -46.6762094 -23.5288653, -46.6764427 -23.5290516, -46.676493 -23.5290907, -46.6765764 -23.5291572, -46.676834 -23.5293576, -46.67713 -23.5295967, -46.6772232 -23.5296708, -46.677353 -23.5297732, -46.677401 -23.5298939, -46.6774027 -23.5299562, -46.6774045 -23.5299793, -46.6774118 -23.5300434, -46.6773833 -23.5303653, -46.6772154 -23.5308513, -46.6771842 -23.5309487, -46.6770806 -23.5312724, -46.6768074 -23.5316244, -46.6762781 -23.5319612, -46.6755375 -23.5324096, -46.675325 -23.5327205, -46.6746367 -23.5338041, -46.6743193 -23.5345013, -46.6742555 -23.5349273, -46.6742399 -23.5350314, -46.6742369 -23.5350775, -46.6742428 -23.5351844, -46.6743197 -23.5366791, -46.6743331 -23.5368651, -46.6743562 -23.5371954, -46.6744226 -23.5378926, -46.6746581 -23.5384878, -46.6746912 -23.5385535, -46.6753002 -23.5397642, -46.675346 -23.5398793, -46.6760254 -23.5411285, -46.6760838 -23.5412454, -46.6763279 -23.5419921, -46.6765391 -23.5434495, -46.6766175 -23.5444762, -46.6768029 -23.5462253, -46.6769016 -23.5474001, -46.6769235 -23.5476597, -46.6769483 -23.5479552, -46.6769811 -23.5483456, -46.6770683 -23.5489404, -46.677095 -23.5493178, -46.6772162 -23.5499696, -46.67725 -23.5501212, -46.6774238 -23.5506768, -46.677609 -23.5512808, -46.6784983 -23.5524901, -46.6785624 -23.5525661, -46.678567 -23.5525717, -46.678656 -23.552683, -46.6787053 -23.5527442)",,,,viaduct,,,,,,
6074499890,6074499894,0,646564623,False,,cycleway,38.232,"LINESTRING (-46.7059392 -23.5852661, -46.7059547 -23.5853809, -46.7060083 -23.5854362, -46.7060888 -23.5854141, -46.7061504 -23.5853615)",,,,,,,,,,
6074499894,6074499890,0,646564623,False,,cycleway,38.232,"LINESTRING (-46.7061504 -23.5853615, -46.7060888 -23.5854141, -46.7060083 -23.5854362, -46.7059547 -23.5853809, -46.7059392 -23.5852661)",,,,,,,,,,
6076845948,6076845949,0,646944988,False,,cycleway,53.404,"LINESTRING (-46.7683155 -23.6274481, -46.7687455 -23.6277228)",,,,,,,,,,
6076845949,6076845948,0,646944988,False,,cycleway,53.404,"LINESTRING (-46.7687455 -23.6277228, -46.7683155 -23.6274481)",,,,,,,,,,
6076845969,4190136758,0,646945008,False,,cycleway,114.85000000000001,"LINESTRING (-46.6610947 -23.5274763, -46.6611336 -23.5274726, -46.6611913 -23.5277259, -46.6612369 -23.5278562, -46.6613039 -23.5279718, -46.6614407 -23.5280468, -46.6615614 -23.5280702, -46.6616325 -23.5280653, -46.6616875 -23.5280259, -46.6617746 -23.528044)",,,,,,,,,,
6076848293,5448922666,0,469790218,False,,cycleway,961.4839999999999,"LINESTRING (-46.6408052 -23.5150645, -46.6409135 -23.5149986, -46.6418926 -23.515163, -46.6419686 -23.5151758, -46.6432641 -23.5153984, -46.6441009 -23.5155179, -46.6442283 -23.5155242, -46.6481955 -23.5156296, -46.6483267 -23.5156324, -46.6499861 -23.515694, -46.6500185 -23.5156447, -46.6500813 -23.5155606)",,,,,,,,,,
6079639640,6308799182,0,647303171,False,,cycleway,3.589,"LINESTRING (-46.7401402 -23.6220702, -46.7401448 -23.6221022)",,,,,,,,,,
6079639640,6079639807,0,647303175,False,,cycleway,850.6439999999999,"LINESTRING (-46.7401402 -23.6220702, -46.7401802 -23.6220238, -46.7407671 -23.6218431, -46.74118 -23.6216342, -46.741639 -23.6212785, -46.742346 -23.6202168, -46.7424186 -23.6199758, -46.7426501 -23.6194791, -46.743024 -23.6186716, -46.7430979 -23.6184062, -46.7431217 -23.6180913, -46.7431072 -23.6178106, -46.7430255 -23.617421, -46.7428145 -23.6167505, -46.7426666 -23.6163087, -46.7425865 -23.6160293, -46.7424648 -23.615699, -46.7424808 -23.6156357)",,,,,,,,,,
6079639640,31499703,0,462564513,True,Rua Doutor Luiz Migliano,secondary,282.397,"LINESTRING (-46.7401402 -23.6220702, -46.7403851 -23.6219804, -46.7408652 -23.6218465, -46.7413159 -23.6215737, -46.7416646 -23.6212886, -46.7419328 -23.6209397, -46.7422451 -23.620544)",2,,,,,,,,,
6079639668,6079639790,0,647303171,False,,cycleway,844.529,"LINESTRING (-46.7439967 -23.6282182, -46.7438256 -23.6285445, -46.743764 -23.6286362, -46.7436794 -23.6287621, -46.7436378 -23.6288119, -46.7436138 -23.6288406, -46.7435787 -23.6288827, -46.7434776 -23.6290037, -46.7434624 -23.6290155, -46.7433591 -23.6290961, -46.7432651 -23.6291372, -46.7431998 -23.6291658, -46.7430689 -23.6292161, -46.7429379 -23.6292566, -46.7428087 -23.629289, -46.7424123 -23.6293766, -46.7421841 -23.6294252, -46.7419204 -23.6294657, -46.7413877 -23.6295063, -46.7406233 -23.6295565, -46.7397969 -23.6296149, -46.7394536 -23.6296424, -46.7392023 -23.6296846, -46.7387845 -23.6298109, -46.7385705 -23.6299488, -46.7381281 -23.6303152, -46.7379353 -23.6304806, -46.7373248 -23.6309929, -46.7369514 -23.631309)",,,,,,,,,,
