u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,access,width,ref,bridge,junction,tunnel
931297872,2385944185,0,79788040,False,Rua Lambari,residential,30,8.126,"LINESTRING (-46.6616104 -23.4756426, -46.6616888 -23.4756556)",,,,,,,,
931297873,7288017885,0,79788049,False,Rua Salvador Pires,residential,30,5.62,"LINESTRING (-46.6624238 -23.4727906, -46.66246 -23.4727525)",,,,,,,,
931297873,931297795,0,79788049,False,Rua Salvador Pires,residential,30,23.678,"LINESTRING (-46.6624238 -23.4727906, -46.6623192 -23.4729807)",,,,,,,,
931297884,931297644,0,79788069,False,Rua Rosa dos Ventos,residential,30,31.606,"LINESTRING (-46.6651615 -23.4714253, -46.6650255 -23.4711699)",,,,,,,,
931297884,4275349436,0,79788069,False,Rua Rosa dos Ventos,residential,30,42.733,"LINESTRING (-46.6651615 -23.4714253, -46.6653672 -23.4717601)",,,,,,,,
931297897,7279997067,0,79788028,False,Rua Caxipó Mirim,residential,30,111.547,"LINESTRING (-46.6671096 -23.4731246, -46.6660514 -23.473378)",,,,,,,,
931297902,931298066,0,79788048,False,Rua Joaquim Alves Torres,residential,30,107.746,"LINESTRING (-46.6616486 -23.4750633, -46.6621629 -23.4742169)",,,,,,,,
931297902,931297631,0,79788048,False,Rua Joaquim Alves Torres,residential,30,57.203,"LINESTRING (-46.6616486 -23.4750633, -46.6613871 -23.4755184)",,,,,,,,
931297917,931297670,0,79788060,False,Rua Santa Bárbara do Oeste,residential,30,12.29,"LINESTRING (-46.6638406 -23.4734887, -46.6637327 -23.4735379)",,,,,,,,
931297917,7288017926,0,79788060,False,Rua Santa Bárbara do Oeste,residential,30,25.689,"LINESTRING (-46.6638406 -23.4734887, -46.6640438 -23.4733522)",,,,,,,,
931297934,931297714,0,79788035,False,Rua Salvador Pires,residential,30,43.97,"LINESTRING (-46.6628403 -23.4724329, -46.6626189 -23.4727722)",,,,,,,,
931297934,931297711,0,79788035,False,Rua Salvador Pires,residential,30,31.09,"LINESTRING (-46.6628403 -23.4724329, -46.6629796 -23.4721842)",,,,,,,,
931297949,4440575887,0,79788028,False,Rua Caxipó Mirim,residential,30,35.596,"LINESTRING (-46.6656055 -23.4733897, -46.665285 -23.473263)",,,,,,,,
931297949,931297650,0,79788028,False,Rua Caxipó Mirim,residential,30,18.276,"LINESTRING (-46.6656055 -23.4733897, -46.6657819 -23.4734186)",,,,,,,,
931297955,931298112,0,79788027,False,Rua Soares de Bivar,residential,30,32.492,"LINESTRING (-46.6631986 -23.471796, -46.6634866 -23.4719209)",,,,,,,,
931297955,7288118431,0,79788027,False,Rua Soares de Bivar,residential,30,25.445,"LINESTRING (-46.6631986 -23.471796, -46.6629796 -23.4716864)",,,,,,,,
931297955,2635256896,0,79788035,False,Rua Salvador Pires,residential,30,11.148,"LINESTRING (-46.6631986 -23.471796, -46.6631439 -23.4718828)",,,,,,,,
931297966,931297777,0,79788059,False,Rua Júlio Augusto Henriques,residential,30,20.372,"LINESTRING (-46.6657579 -23.4724092, -46.6655582 -23.4724056)",,,,,,,,
931297966,6357347209,0,79788069,False,Rua Rosa dos Ventos,residential,30,35.628,"LINESTRING (-46.6657579 -23.4724092, -46.6655966 -23.472125)",,,,,,,,
931297966,7279997034,0,79788069,False,Rua Rosa dos Ventos,residential,30,12.966,"LINESTRING (-46.6657579 -23.4724092, -46.6658154 -23.4725132)",,,,,,,,
931297979,931297727,0,79788060,False,Rua Santa Bárbara do Oeste,residential,30,25.173,"LINESTRING (-46.6635201 -23.4735656, -46.6632767 -23.4735281)",,,,,,,,
931297979,7288017925,0,79788060,False,Rua Santa Bárbara do Oeste,residential,30,10.757,"LINESTRING (-46.6635201 -23.4735656, -46.6636254 -23.4735601)",,,,,,,,
931297984,7288017928,0,79788059,False,Rua Júlio Augusto Henriques,residential,30,11.1,"LINESTRING (-46.6646875 -23.4721663, -46.6647526 -23.4722463)",,,,,,,,
931297984,7288017900,0,79788059,False,Rua Júlio Augusto Henriques,residential,30,59.11,"LINESTRING (-46.6646875 -23.4721663, -46.6643959 -23.4717069)",,,,,,,,
931298006,931297643,0,79788048,False,Rua Joaquim Alves Torres,residential,30,42.702,"LINESTRING (-46.662907 -23.472919, -46.6631031 -23.4725797)",,,,,,,,
931298006,931298073,0,79788048,False,Rua Joaquim Alves Torres,residential,30,49.971,"LINESTRING (-46.662907 -23.472919, -46.6626772 -23.4733159)",,,,,,,,
931298021,931297727,0,79788038,False,Rua Itapajé,residential,30,28.704,"LINESTRING (-46.6631413 -23.4737544, -46.6632767 -23.4735281)",,,,,,,,
931298021,7288017924,0,79788038,False,Rua Itapajé,residential,30,37.517,"LINESTRING (-46.6631413 -23.4737544, -46.6629682 -23.4740521)",,,,,,,,
931298022,4440575882,0,79788069,False,Rua Rosa dos Ventos,residential,30,13.502,"LINESTRING (-46.6655353 -23.4731551, -46.6656423 -23.4730836)",,,,,,,,
931298022,7279997063,0,79788069,False,Rua Rosa dos Ventos,residential,30,20.997,"LINESTRING (-46.6655353 -23.4731551, -46.6653542 -23.4732449)",,,,,,,,
931298037,7279997058,0,79788059,False,Rua Júlio Augusto Henriques,residential,30,17.279,"LINESTRING (-46.6651069 -23.4723972, -46.6652763 -23.4723988)",,,,,,,,
931298037,7279997057,0,79788059,False,Rua Júlio Augusto Henriques,residential,30,13.424,"LINESTRING (-46.6651069 -23.4723972, -46.6649772 -23.4723767)",,,,,,,,
931298066,7288017898,0,79671129,False,Rua do Canavial,residential,30,16.771,"LINESTRING (-46.6621629 -23.4742169, -46.6623124 -23.4742797)",,,,,,,,
931298066,2634126110,0,79788048,False,Rua Joaquim Alves Torres,residential,30,62.244,"LINESTRING (-46.6621629 -23.4742169, -46.6624439 -23.47372)",,,,,,,,
931298066,931297902,0,79788048,False,Rua Joaquim Alves Torres,residential,30,107.746,"LINESTRING (-46.6621629 -23.4742169, -46.6616486 -23.4750633)",,,,,,,,
931298073,931298006,0,79788048,False,Rua Joaquim Alves Torres,residential,30,49.971,"LINESTRING (-46.6626772 -23.4733159, -46.662907 -23.472919)",,,,,,,,
931298073,2634126110,0,79788048,False,Rua Joaquim Alves Torres,residential,30,50.845,"LINESTRING (-46.6626772 -23.4733159, -46.6624439 -23.47372)",,,,,,,,
931298073,2635273683,0,79788049,False,Rua Salvador Pires,residential,30,36.099,"LINESTRING (-46.6626772 -23.4733159, -46.6623688 -23.4731566)",,,,,,,,
931298083,2384964420,0,79788019,False,Rua Paulo Cabaret,residential,30,12.095,"LINESTRING (-46.6613992 -23.4763413, -46.6614401 -23.4764434)",,,,,,,,
931298088,931297835,0,79788069,False,Rua Rosa dos Ventos,residential,30,14.563,"LINESTRING (-46.6658081 -23.4728896, -46.6658434 -23.4727627)",,,,,,,,
931298088,931297766,0,79788069,False,Rua Rosa dos Ventos,residential,30,14.7,"LINESTRING (-46.6658081 -23.4728896, -46.6657342 -23.4730031)",,,,,,,,
931298112,7288118435,0,79788027,False,Rua Soares de Bivar,residential,30,23.426,"LINESTRING (-46.6634866 -23.4719209, -46.6636921 -23.472015)",,,,,,,,
931298112,931297955,0,79788027,False,Rua Soares de Bivar,residential,30,32.492,"LINESTRING (-46.6634866 -23.4719209, -46.6631986 -23.471796)",,,,,,,,
931298112,2635256905,0,79788048,False,Rua Joaquim Alves Torres,residential,30,8.703,"LINESTRING (-46.6634866 -23.4719209, -46.66345 -23.4719916)",,,,,,,,
935465054,2831763886,0,80182181,True,Praça Santa Edwiges,residential,30,4.717,"LINESTRING (-46.7547459 -23.5160272, -46.7547593 -23.5160678)",2,,,,,,,
935465084,2831763887,0,80182181,True,Praça Santa Edwiges,residential,30,7.236,"LINESTRING (-46.7547461 -23.5162203, -46.7547271 -23.516283)",2,,,,,,,
935465129,935465207,0,80182181,True,Praça Santa Edwiges,residential,30,9.497,"LINESTRING (-46.7546667 -23.5163407, -46.7546003 -23.5164006)",2,,,,,,,
935465202,2831763883,0,80182181,True,Praça Santa Edwiges,residential,30,9.385,"LINESTRING (-46.7546357 -23.5158906, -46.7547123 -23.5159374)",2,,,,,,,
935465207,935465237,0,80182181,True,Praça Santa Edwiges,residential,30,18.429,"LINESTRING (-46.7546003 -23.5164006, -46.7544199 -23.5163903)",2,,,,,,,
935465264,935465202,0,80182181,True,Praça Santa Edwiges,residential,30,13.484,"LINESTRING (-46.7545049 -23.5159085, -46.7546357 -23.5158906)",2,,,,,,,
945766129,5712586222,0,158440544,False,Rua Tapari,residential,30,81.156,"LINESTRING (-46.5176171 -23.5288863, -46.5184052 -23.5289891)",,,,,,,,
946763791,534997905,0,138571543,False,Avenida Mahatma Gandhi,tertiary,30,23.618,"LINESTRING (-46.7079152 -23.7049969, -46.7081304 -23.7049176)",,,yes,,,,,
959626790,965531228,0,82449708,False,Rua Apolinário Vieira Coelho,residential,30,35.323,"LINESTRING (-46.6611001 -23.477783, -46.6614112 -23.4779226)",,,,,,,,
959626790,965531215,0,82994183,False,Rua Apolinário Vieira Coelho,residential,20,13.372,"LINESTRING (-46.6611001 -23.477783, -46.6609839 -23.4777273)",,,,,,,,
959626790,2384964433,0,289131992,False,Rua Nova Floresta,residential,30,22.451,"LINESTRING (-46.6611001 -23.477783, -46.660972 -23.4779472)",,,,,,,,
959626791,7288542655,0,82449708,False,Rua Apolinário Vieira Coelho,residential,30,74.056,"LINESTRING (-46.6625545 -23.4783538, -46.6618746 -23.47812)",,,,,,,,
965531185,7288575343,0,82994177,False,Rua Araguaia Martins,residential,30,2.295,"LINESTRING (-46.6551369 -23.4751721, -46.6551302 -23.4751918)",,,yes,,,,,
965531199,7288542634,0,82994180,False,Rua Guilherme de mello,residential,30,12.146,"LINESTRING (-46.6612986 -23.4770954, -46.6612174 -23.4771753)",,,,,,,,
965531215,959626790,0,82994183,False,Rua Apolinário Vieira Coelho,residential,20,13.372,"LINESTRING (-46.6609839 -23.4777273, -46.6611001 -23.477783)",,,,,,,,
965531216,2384964480,0,289131992,False,Rua Nova Floresta,residential,30,15.491,"LINESTRING (-46.6608553 -23.4780475, -46.660738 -23.478136)",,,,,,,,
965531216,2384964433,0,289131992,False,Rua Nova Floresta,residential,30,16.311,"LINESTRING (-46.6608553 -23.4780475, -46.660972 -23.4779472)",,,,,,,,
965531217,965531218,0,289131992,False,Rua Nova Floresta,residential,30,81.261,"LINESTRING (-46.660453 -23.4782052, -46.6596591 -23.4781434)",,,,,,,,
965531217,2384964414,0,289131992,False,Rua Nova Floresta,residential,30,9.383,"LINESTRING (-46.660453 -23.4782052, -46.6605449 -23.4782012)",,,,,,,,
965531218,965531217,0,289131992,False,Rua Nova Floresta,residential,30,81.261,"LINESTRING (-46.6596591 -23.4781434, -46.660453 -23.4782052)",,,,,,,,
965531228,7288542655,0,82449708,False,Rua Apolinário Vieira Coelho,residential,30,52.11,"LINESTRING (-46.6614112 -23.4779226, -46.6618746 -23.47812)",,,,,,,,
965531228,959626790,0,82449708,False,Rua Apolinário Vieira Coelho,residential,30,35.323,"LINESTRING (-46.6614112 -23.4779226, -46.6611001 -23.477783)",,,,,,,,
965531228,965531232,0,82994188,False,Rua Beatriz de Assis Brandão,residential,30,24.989,"LINESTRING (-46.6614112 -23.4779226, -46.6612821 -23.4781136)",,,,,,,,
965531231,965531232,0,82994188,False,Rua Beatriz de Assis Brandão,residential,30,28.27,"LINESTRING (-46.6611249 -23.478323, -46.6612821 -23.4781136)",,,,,,,,
965531231,7288542654,0,82994188,False,Rua Beatriz de Assis Brandão,residential,30,53.871,"LINESTRING (-46.6611249 -23.478323, -46.6607843 -23.4786933)",,,,,,,,
965531232,965531228,0,82994188,False,Rua Beatriz de Assis Brandão,residential,30,24.989,"LINESTRING (-46.6612821 -23.4781136, -46.6614112 -23.4779226)",,,,,,,,
965531232,965531231,0,82994188,False,Rua Beatriz de Assis Brandão,residential,30,28.27,"LINESTRING (-46.6612821 -23.4781136, -46.6611249 -23.478323)",,,,,,,,
966218287,6389858233,0,82994177,False,Rua Araguaia Martins,residential,30,47.864,"LINESTRING (-46.6537701 -23.4757338, -46.6542035 -23.4755687)",,,yes,,,,,
966218287,2384959496,0,82994177,False,Rua Araguaia Martins,residential,30,66.754,"LINESTRING (-46.6537701 -23.4757338, -46.653161 -23.4759535)",,,yes,,,,,
970121700,4824072906,0,257801343,False,Rua Mateus Rodrigues,residential,20,99.779,"LINESTRING (-46.6313761 -23.4595353, -46.6314369 -23.4586397)",,,,,,,,
997090835,997090840,0,85901821,False,Rua Silveira Tavares,residential,20,113.629,"LINESTRING (-46.567436 -23.4771421, -46.5663249 -23.4770669)",,,,,,,,
997090840,997090835,0,85901821,False,Rua Silveira Tavares,residential,20,113.629,"LINESTRING (-46.5663249 -23.4770669, -46.567436 -23.4771421)",,,,,,,,
997090900,997091168,0,85901907,False,Rua Açailândia,residential,30,100.095,"LINESTRING (-46.5635281 -23.4757399, -46.562896 -23.4750513)",,,,,,,,
997090978,997092024,0,85901894,False,Rua Anavilhana,residential,20,49.832,"LINESTRING (-46.5657295 -23.4781253, -46.5660437 -23.4784685)",,,,,,,,
997091168,997090900,0,85901907,False,Rua Açailândia,residential,30,100.095,"LINESTRING (-46.562896 -23.4750513, -46.5635281 -23.4757399)",,,,,,,,
997091168,2628724684,0,85901907,False,Rua Açailândia,residential,30,102.812,"LINESTRING (-46.562896 -23.4750513, -46.5622397 -23.4743495)",,,,,,,,
997091286,997092021,0,85901894,False,Rua Anavilhana,residential,20,28.921,"LINESTRING (-46.5664647 -23.4789215, -46.5662798 -23.4787243)",,,,,,,,
997092021,997092024,0,85901894,False,Rua Anavilhana,residential,20,37.268,"LINESTRING (-46.5662798 -23.4787243, -46.5660437 -23.4784685)",,,,,,,,
997092021,997091286,0,85901894,False,Rua Anavilhana,residential,20,28.921,"LINESTRING (-46.5662798 -23.4787243, -46.5664647 -23.4789215)",,,,,,,,
997092024,997090978,0,85901894,False,Rua Anavilhana,residential,20,49.832,"LINESTRING (-46.5660437 -23.4784685, -46.5657295 -23.4781253)",,,,,,,,
997092024,997092021,0,85901894,False,Rua Anavilhana,residential,20,37.268,"LINESTRING (-46.5660437 -23.4784685, -46.5662798 -23.4787243)",,,,,,,,
997092213,3536376061,0,257303494,True,Praça Comandante Eduardo de Oliveira,residential,30,33.763,"LINESTRING (-46.563813 -23.4771181, -46.5640707 -23.4769275)",,,,,,,,
997135179,6439296425,0,686934484,True,Rua Pedro de Castillo,tertiary,30,24.946,"LINESTRING (-46.5796142 -23.4193376, -46.5793699 -23.4193289)",1,,,,,,,
997135201,2055135270,0,491888830,True,,motorway,30,69.824,"LINESTRING (-46.5791563 -23.4194087, -46.5787629 -23.4199225)",1,,,,,,,
1014356203,1205976620,0,87235645,False,Rua Tomás de Sousa Vila Real,residential,30,223.521,"LINESTRING (-46.4805533 -23.5040883, -46.481487 -23.505907)",2,,,,,,,
1014356203,1679944565,0,87235645,False,Rua Tomás de Sousa Vila Real,residential,30,44.147,"LINESTRING (-46.4805533 -23.5040883, -46.4803381 -23.5037438)",2,,,,,,,
1015969494,5301529436,0,88425383,False,Rua Gonçalves Cunha,residential,30,12.792,"LINESTRING (-46.6853192 -23.7668525, -46.6853129 -23.7667376)",,,,,,,,
1027116058,1027136056,0,88425225,False,Rua Marechal Emanuel Marques Porto,residential,30,28.278,"LINESTRING (-46.6857467 -23.7624464, -46.6857643 -23.7627002)",,,,,,,,
1027116059,5301531605,0,88425225,False,Rua Marechal Emanuel Marques Porto,residential,30,9.236,"LINESTRING (-46.6861058 -23.7658434, -46.6861001 -23.7657605)",,,,,,,,
1027116484,1027127575,0,88425383,False,Rua Gonçalves Cunha,residential,30,132.82,"LINESTRING (-46.6848441 -23.761907, -46.6849689 -23.763096)",,,,,,,,
1027116486,5301529439,0,88425383,False,Rua Gonçalves Cunha,residential,30,25.615,"LINESTRING (-46.6852162 -23.7658864, -46.6852445 -23.7661153)",,,,,,,,
1027116486,5301529432,0,88425383,False,Rua Gonçalves Cunha,residential,30,45.464,"LINESTRING (-46.6852162 -23.7658864, -46.6852291 -23.7654777)",,,,,,,,
1027119132,5301529433,0,88425383,False,Rua Gonçalves Cunha,residential,30,42.717,"LINESTRING (-46.685131 -23.7646329, -46.6851775 -23.7650147)",,,,,,,,
1027119132,5301529434,0,88425383,False,Rua Gonçalves Cunha,residential,30,52.868,"LINESTRING (-46.685131 -23.7646329, -46.6850828 -23.7641595)",,,,,,,,
1027124823,1027136056,0,88425225,False,Rua Marechal Emanuel Marques Porto,residential,30,212.625,"LINESTRING (-46.6859597 -23.764604, -46.6857643 -23.7627002)",,,,,,,,
1027124823,5301531604,0,88425225,False,Rua Marechal Emanuel Marques Porto,residential,30,85.056,"LINESTRING (-46.6859597 -23.764604, -46.6860534 -23.7653641)",,,,,,,,
1027126693,1027127137,0,88426561,False,Rua Calipso,residential,20,24.594,"LINESTRING (-46.6887605 -23.7650324, -46.6889676 -23.7649184)",,,,,,,,
1027126695,1027126698,0,88426561,False,Rua Calipso,residential,20,11.445,"LINESTRING (-46.6896865 -23.7645094, -46.6897728 -23.7644434)",,,,,,,,
1027126695,5290285853,0,88426561,False,Rua Calipso,residential,20,15.14,"LINESTRING (-46.6896865 -23.7645094, -46.6895587 -23.7645791)",,,,,,,,
1027126698,5290285852,0,88426561,False,Rua Calipso,residential,20,3.41,"LINESTRING (-46.6897728 -23.7644434, -46.6897942 -23.7644198)",,,,,,,,
1027126698,1027126695,0,88426561,False,Rua Calipso,residential,20,11.445,"LINESTRING (-46.6897728 -23.7644434, -46.6896865 -23.7645094)",,,,,,,,
1027126701,5290285850,0,88426561,False,Rua Calipso,residential,20,9.786,"LINESTRING (-46.689808 -23.7643662, -46.6898232 -23.7642793)",,,,,,,,
1027126701,5290285851,0,88426561,False,Rua Calipso,residential,20,3.551,"LINESTRING (-46.689808 -23.7643662, -46.6898048 -23.764398)",,,,,,,,
1027126704,5290285849,0,88426561,False,Rua Calipso,residential,20,12.357,"LINESTRING (-46.6898868 -23.7639956, -46.6898591 -23.7641038)",,,,,,,,
1027127098,5286391712,0,88426601,False,Rua das Linfas,residential,20,2.229,"LINESTRING (-46.6897913 -23.7651688, -46.6897928 -23.7651488)",,,,,,,,
1027127098,5290285839,0,88426601,False,Rua das Linfas,residential,20,4.978,"LINESTRING (-46.6897913 -23.7651688, -46.68977 -23.7652091)",,,,,,,,
1027127101,5290285836,0,88426601,False,Rua das Linfas,residential,20,19.693,"LINESTRING (-46.6896527 -23.7650109, -46.6895258 -23.7648772)",,,,,,,,
1027127101,5290285837,0,88426601,False,Rua das Linfas,residential,20,13.71,"LINESTRING (-46.6896527 -23.7650109, -46.6897486 -23.7650975)",,,,,,,,
1027127102,5290285854,0,88426561,False,Rua Calipso,residential,20,9.021,"LINESTRING (-46.6893691 -23.7646854, -46.6894452 -23.7646438)",,,,,,,,
1027127102,5290285848,0,88426561,False,Rua Calipso,residential,20,25.202,"LINESTRING (-46.6893691 -23.7646854, -46.6891584 -23.7648045)",,,,,,,,
1027127102,5290285835,0,88426601,False,Rua das Linfas,residential,20,12.182,"LINESTRING (-46.6893691 -23.7646854, -46.6894356 -23.7647765)",,,,,,,,
1027127137,5290285848,0,88426561,False,Rua Calipso,residential,20,23.182,"LINESTRING (-46.6889676 -23.7649184, -46.6891584 -23.7648045)",,,,,,,,
1027127137,1027126693,0,88426561,False,Rua Calipso,residential,20,24.594,"LINESTRING (-46.6889676 -23.7649184, -46.6887605 -23.7650324)",,,,,,,,
1027127575,5301529435,0,88425383,False,Rua Gonçalves Cunha,residential,30,40.733,"LINESTRING (-46.6849689 -23.763096, -46.6850148 -23.7634599)",,,,,,,,
1027127575,1027116484,0,88425383,False,Rua Gonçalves Cunha,residential,30,132.82,"LINESTRING (-46.6849689 -23.763096, -46.6848441 -23.761907)",,,,,,,,
1027128214,1027136765,0,88428187,False,Rua Principal,residential,30,30.025,"LINESTRING (-46.6862405 -23.7627008, -46.6864269 -23.7624915)",,,permissive,,,,,
1027136056,1027116058,0,88425225,False,Rua Marechal Emanuel Marques Porto,residential,30,28.278,"LINESTRING (-46.6857643 -23.7627002, -46.6857467 -23.7624464)",,,,,,,,
1027136056,1027124823,0,88425225,False,Rua Marechal Emanuel Marques Porto,residential,30,212.625,"LINESTRING (-46.6857643 -23.7627002, -46.6859597 -23.764604)",,,,,,,,
1027136505,1027136509,0,88428137,False,Rua 6 de Janeiro,residential,30,50.978,"LINESTRING (-46.6877494 -23.7609982, -46.6872489 -23.7609795)",,,permissive,,,,,
1027136509,1027136516,0,88428137,False,Rua 6 de Janeiro,residential,30,86.098,"LINESTRING (-46.6872489 -23.7609795, -46.6864228 -23.7608125)",,,permissive,,,,,
1027136509,1027136505,0,88428137,False,Rua 6 de Janeiro,residential,30,50.978,"LINESTRING (-46.6872489 -23.7609795, -46.6877494 -23.7609982)",,,permissive,,,,,
1027136509,2456328658,0,88428187,False,Rua Principal,residential,30,27.538,"LINESTRING (-46.6872489 -23.7609795, -46.6872206 -23.7612258)",,,permissive,,,,,
1027136516,1027136509,0,88428137,False,Rua 6 de Janeiro,residential,30,86.098,"LINESTRING (-46.6864228 -23.7608125, -46.6872489 -23.7609795)",,,permissive,,,,,
1027136659,1027136663,0,88428187,False,Rua Principal,residential,30,12.597,"LINESTRING (-46.6871813 -23.7614525, -46.6870584 -23.761466)",,,permissive,,,,,
1027136659,2456328658,0,88428187,False,Rua Principal,residential,30,25.523,"LINESTRING (-46.6871813 -23.7614525, -46.6872206 -23.7612258)",,,permissive,,,,,
1027136659,1027137698,0,88428274,False,Rua 5 de Maio,residential,30,12.144,"LINESTRING (-46.6871813 -23.7614525, -46.6872915 -23.7614944)",,,,,,,,
1027136663,2456329189,0,88428187,False,Rua Principal,residential,30,47.895,"LINESTRING (-46.6870584 -23.761466, -46.6868748 -23.7618626)",,,permissive,,,,,
1027136663,1027136659,0,88428187,False,Rua Principal,residential,30,12.597,"LINESTRING (-46.6870584 -23.761466, -46.6871813 -23.7614525)",,,permissive,,,,,
1027136666,1027137765,0,88428187,False,Rua Principal,residential,30,36.558,"LINESTRING (-46.6867768 -23.7620007, -46.6866132 -23.7622934)",,,permissive,,,,,
1027136666,1027137564,0,88428187,False,Rua Principal,residential,30,13.823,"LINESTRING (-46.6867768 -23.7620007, -46.6868483 -23.761895)",,,permissive,,,,,
1027136712,1027136914,0,88428188,False,Rua 7 de Setembro,residential,30,42.529,"LINESTRING (-46.686337 -23.7610973, -46.686747 -23.7611713)",,,permissive,,,,,
1027136754,1027136761,0,88428204,False,Rua 9 de Julho,residential,30,9.324,"LINESTRING (-46.6862619 -23.7623051, -46.6862941 -23.7623836)",,,permissive,,,,,
1027136754,1027136935,0,88428204,False,Rua 9 de Julho,residential,30,13.29,"LINESTRING (-46.6862619 -23.7623051, -46.6862833 -23.7621872)",,,permissive,,,,,
1027136761,1027136765,0,88428204,False,Rua 9 de Julho,residential,30,18.072,"LINESTRING (-46.6862941 -23.7623836, -46.6864269 -23.7624915)",,,permissive,,,,,
1027136761,1027136754,0,88428204,False,Rua 9 de Julho,residential,30,9.324,"LINESTRING (-46.6862941 -23.7623836, -46.6862619 -23.7623051)",,,permissive,,,,,
1027136765,1027128214,0,88428187,False,Rua Principal,residential,30,30.025,"LINESTRING (-46.6864269 -23.7624915, -46.6862405 -23.7627008)",,,permissive,,,,,
1027136765,1027137765,0,88428187,False,Rua Principal,residential,30,29.063,"LINESTRING (-46.6864269 -23.7624915, -46.6866132 -23.7622934)",,,permissive,,,,,
1027136765,1027136761,0,88428204,False,Rua 9 de Julho,residential,30,18.072,"LINESTRING (-46.6864269 -23.7624915, -46.6862941 -23.7623836)",,,permissive,,,,,
1027136914,2456328658,0,88428188,False,Rua 7 de Setembro,residential,30,48.577,"LINESTRING (-46.686747 -23.7611713, -46.6872206 -23.7612258)",,,permissive,,,,,
1027136914,1027136712,0,88428188,False,Rua 7 de Setembro,residential,30,42.529,"LINESTRING (-46.686747 -23.7611713, -46.686337 -23.7610973)",,,permissive,,,,,
1027136914,1027136926,0,88428204,False,Rua 9 de Julho,residential,30,26.318,"LINESTRING (-46.686747 -23.7611713, -46.6867538 -23.7614079)",,,permissive,,,,,
1027136926,1027136931,0,88428204,False,Rua 9 de Julho,residential,30,18.429,"LINESTRING (-46.6867538 -23.7614079, -46.6866588 -23.761549)",,,permissive,,,,,
1027136926,1027136914,0,88428204,False,Rua 9 de Julho,residential,30,26.318,"LINESTRING (-46.6867538 -23.7614079, -46.686747 -23.7611713)",,,permissive,,,,,
1027136931,1027136935,0,88428204,False,Rua 9 de Julho,residential,30,80.6,"LINESTRING (-46.6866588 -23.761549, -46.6862833 -23.7621872)",,,permissive,,,,,
1027136931,1027136926,0,88428204,False,Rua 9 de Julho,residential,30,18.429,"LINESTRING (-46.6866588 -23.761549, -46.6867538 -23.7614079)",,,permissive,,,,,
1027136935,1027136754,0,88428204,False,Rua 9 de Julho,residential,30,13.29,"LINESTRING (-46.6862833 -23.7621872, -46.6862619 -23.7623051)",,,permissive,,,,,
1027136935,1027136931,0,88428204,False,Rua 9 de Julho,residential,30,80.6,"LINESTRING (-46.6862833 -23.7621872, -46.6866588 -23.761549)",,,permissive,,,,,
1027137564,1027136666,0,88428187,False,Rua Principal,residential,30,13.823,"LINESTRING (-46.6868483 -23.761895, -46.6867768 -23.7620007)",,,permissive,,,,,
1027137564,2456329189,0,88428187,False,Rua Principal,residential,30,4.5,"LINESTRING (-46.6868483 -23.761895, -46.6868748 -23.7618626)",,,permissive,,,,,
1027137698,5848416736,0,88428274,False,Rua 5 de Maio,residential,30,58.991,"LINESTRING (-46.6872915 -23.7614944, -46.6872791 -23.7620248)",,,,,,,,
1027137698,1027136659,0,88428274,False,Rua 5 de Maio,residential,30,12.144,"LINESTRING (-46.6872915 -23.7614944, -46.6871813 -23.7614525)",,,,,,,,
1027137700,5848416736,0,88428274,False,Rua 5 de Maio,residential,30,15.354,"LINESTRING (-46.687215 -23.7621498, -46.6872791 -23.7620248)",,,,,,,,
1027137700,2456329189,0,237754331,False,Rua 1 de Maio,residential,30,47.101,"LINESTRING (-46.687215 -23.7621498, -46.6868748 -23.7618626)",,,,,,,,
1027137700,2456329190,0,237754331,False,Rua 1 de Maio,residential,30,25.445,"LINESTRING (-46.687215 -23.7621498, -46.6874041 -23.7622995)",,,,,,,,
1027137762,1027137765,0,88428287,False,Rua 21 de Abril,residential,30,81.036,"LINESTRING (-46.6871872 -23.7627985, -46.6866132 -23.7622934)",,,permissive,,,,,
1027137765,1027136765,0,88428187,False,Rua Principal,residential,30,29.063,"LINESTRING (-46.6866132 -23.7622934, -46.6864269 -23.7624915)",,,permissive,,,,,
1027137765,1027136666,0,88428187,False,Rua Principal,residential,30,36.558,"LINESTRING (-46.6866132 -23.7622934, -46.6867768 -23.7620007)",,,permissive,,,,,
1027137765,1027137762,0,88428287,False,Rua 21 de Abril,residential,30,81.036,"LINESTRING (-46.6866132 -23.7622934, -46.6871872 -23.7627985)",,,permissive,,,,,
1027139577,5290294210,0,88428562,False,Rua dos Cabiros,residential,30,28.398,"LINESTRING (-46.689126 -23.7621427, -46.6890365 -23.7623846)",,,,,,,,
1027140150,5290294215,0,88428562,False,Rua dos Cabiros,residential,30,8.036,"LINESTRING (-46.6887619 -23.7633449, -46.6887864 -23.7632762)",,,,,,,,
1027140150,5290294216,0,88428562,False,Rua dos Cabiros,residential,30,12.354,"LINESTRING (-46.6887619 -23.7633449, -46.6887143 -23.7634471)",,,,,,,,
1027140153,5290294216,0,88428562,False,Rua dos Cabiros,residential,30,7.636,"LINESTRING (-46.6886788 -23.7635076, -46.6887143 -23.7634471)",,,,,,,,
