u,v,key,osmid,oneway,name,highway,length,geometry,lanes,maxspeed,est_width,ref,bridge,width,tunnel,service,access,junction
6505068872,6505068871,0,692882446,True,Ciclovia Rio Bonito,cycleway,9.365,"LINESTRING (-46.7103269 -23.7045486, -46.710392 -23.7046081)",,,,,,,,,,
6505068873,6505068872,0,692882446,True,Ciclovia Rio Bonito,cycleway,18.175,"LINESTRING (-46.7102036 -23.7044304, -46.7103269 -23.7045486)",,,,,,,,,,
6505068874,6505068873,0,692882446,True,Ciclovia Rio Bonito,cycleway,4.828,"LINESTRING (-46.7101686 -23.7044011, -46.7102036 -23.7044304)",,,,,,,,,,
6505068875,6505068874,0,692882446,True,Ciclovia Rio Bonito,cycleway,3.907,"LINESTRING (-46.7101352 -23.7043838, -46.7101686 -23.7044011)",,,,,,,,,,
6505068876,6505068875,0,692882446,True,Ciclovia Rio Bonito,cycleway,60.275,"LINESTRING (-46.7095967 -23.7041586, -46.7101352 -23.7043838)",,,,,,,,,,
6505068877,6505068876,0,692882446,True,Ciclovia Rio Bonito,cycleway,3.142,"LINESTRING (-46.7095749 -23.7041386, -46.7095967 -23.7041586)",,,,,,,,,,
6505068878,6505068877,0,692882446,True,Ciclovia Rio Bonito,cycleway,18.971,"LINESTRING (-46.7094597 -23.7040045, -46.7095749 -23.7041386)",,,,,,,,,,
6505068879,6505068878,0,692882446,True,Ciclovia Rio Bonito,cycleway,4.733,"LINESTRING (-46.7094349 -23.7039685, -46.7094597 -23.7040045)",,,,,,,,,,
6505068880,6505068879,0,692882446,True,Ciclovia Rio Bonito,cycleway,23.235,"LINESTRING (-46.7093392 -23.7037788, -46.7094349 -23.7039685)",,,,,,,,,,
6505068881,6505068880,0,692882446,True,Ciclovia Rio Bonito,cycleway,58.44,"LINESTRING (-46.7091325 -23.7032885, -46.7093392 -23.7037788)",,,,,,,,,,
6505068882,6505068883,0,692882465,True,Ciclovia Rio Bonito,cycleway,12.219,"LINESTRING (-46.7102894 -23.7047662, -46.7101694 -23.7047643)",,,,,,,,,,
6505068883,6505068884,0,692882465,True,Ciclovia Rio Bonito,cycleway,13.704,"LINESTRING (-46.7101694 -23.7047643, -46.7100348 -23.7047635)",,,,,,,,,,
6505068884,6505068885,0,692882465,True,Ciclovia Rio Bonito,cycleway,5.679,"LINESTRING (-46.7100348 -23.7047635, -46.7099795 -23.7047568)",,,,,,,,,,
6505068885,6505068886,0,692882465,True,Ciclovia Rio Bonito,cycleway,5.261,"LINESTRING (-46.7099795 -23.7047568, -46.7099314 -23.7047395)",,,,,,,,,,
6505068886,6505068887,0,692882465,True,Ciclovia Rio Bonito,cycleway,68.269,"LINESTRING (-46.7099314 -23.7047395, -46.7093232 -23.704481)",,,,,,,,,,
6505068887,6505068888,0,692882465,True,Ciclovia Rio Bonito,cycleway,5.665,"LINESTRING (-46.7093232 -23.704481, -46.7092853 -23.7044437)",,,,,,,,,,
6505068888,6505068889,0,692882465,True,Ciclovia Rio Bonito,cycleway,5.363,"LINESTRING (-46.7092853 -23.7044437, -46.7092606 -23.7044011)",,,,,,,,,,
6505068889,6505068890,0,692882465,True,Ciclovia Rio Bonito,cycleway,5.49,"LINESTRING (-46.7092606 -23.7044011, -46.7092431 -23.7043544)",,,,,,,,,,
6505068890,6505068891,0,692882465,True,Ciclovia Rio Bonito,cycleway,4.437,"LINESTRING (-46.7092431 -23.7043544, -46.7092431 -23.7043145)",,,,,,,,,,
6505068891,6505068892,0,692882465,True,Ciclovia Rio Bonito,cycleway,6.456,"LINESTRING (-46.7092431 -23.7043145, -46.7092533 -23.7042572)",,,,,,,,,,
6505068892,6505068893,0,692882465,True,Ciclovia Rio Bonito,cycleway,4.873,"LINESTRING (-46.7092533 -23.7042572, -46.7092693 -23.7042159)",,,,,,,,,,
6505068893,6505068894,0,692882465,True,Ciclovia Rio Bonito,cycleway,4.839,"LINESTRING (-46.7092693 -23.7042159, -46.7092999 -23.7041826)",,,,,,,,,,
6505068894,6505068895,0,692882465,True,Ciclovia Rio Bonito,cycleway,6.079,"LINESTRING (-46.7092999 -23.7041826, -46.7093406 -23.7041426)",,,,,,,,,,
6505068895,6505068896,0,692882465,True,Ciclovia Rio Bonito,cycleway,5.437,"LINESTRING (-46.7093406 -23.7041426, -46.7093639 -23.7040986)",,,,,,,,,,
6505068896,6505068897,0,692882465,True,Ciclovia Rio Bonito,cycleway,4.454,"LINESTRING (-46.7093639 -23.7040986, -46.7093756 -23.70406)",,,,,,,,,,
6505068897,5000964450,0,692882465,True,Ciclovia Rio Bonito,cycleway,3.882,"LINESTRING (-46.7093756 -23.70406, -46.7093745 -23.7040251)",,,,,,,,,,
6505068898,6505068899,0,692882465,True,Ciclovia Rio Bonito,cycleway,4.705,"LINESTRING (-46.7093739 -23.70401, -46.7093683 -23.703968)",,,,,,,,,,
6505068899,6505068900,0,692882465,True,Ciclovia Rio Bonito,cycleway,4.214,"LINESTRING (-46.7093683 -23.703968, -46.709361 -23.7039307)",,,,,,,,,,
6505068900,6505068901,0,692882465,True,Ciclovia Rio Bonito,cycleway,15.038,"LINESTRING (-46.709361 -23.7039307, -46.709313 -23.7038028)",,,,,,,,,,
6505068901,6505068902,0,692882465,True,Ciclovia Rio Bonito,cycleway,128.89,"LINESTRING (-46.709313 -23.7038028, -46.7088328 -23.7027303)",,,,,,,,,,
6505068902,6505068903,0,692882465,True,Ciclovia Rio Bonito,cycleway,11.746,"LINESTRING (-46.7088328 -23.7027303, -46.7087789 -23.7026369)",,,,,,,,,,
6505068903,6505068904,0,692882465,True,Ciclovia Rio Bonito,cycleway,80.272,"LINESTRING (-46.7087789 -23.7026369, -46.7083089 -23.7020573)",,,,,,,,,,
6505068904,6505068905,0,692882465,True,Ciclovia Rio Bonito,cycleway,41.449,"LINESTRING (-46.7083089 -23.7020573, -46.7080131 -23.7018012)",,,,,,,,,,
6505068905,6505068906,0,692882465,True,Ciclovia Rio Bonito,cycleway,43.791,"LINESTRING (-46.7080131 -23.7018012, -46.7076846 -23.701547)",,,,,,,,,,
6505068906,6505068907,0,692882465,True,Ciclovia Rio Bonito,cycleway,32.75,"LINESTRING (-46.7076846 -23.701547, -46.7074154 -23.7013858)",,,,,,,,,,
6505068907,6505068952,0,692882465,True,Ciclovia Rio Bonito,cycleway,28.757,"LINESTRING (-46.7074154 -23.7013858, -46.7071693 -23.7012589)",,,,,,,,,,
6505068908,6505068881,0,692882446,True,Ciclovia Rio Bonito,cycleway,68.231,"LINESTRING (-46.7088819 -23.7027194, -46.7091325 -23.7032885)",,,,,,,,,,
6505068909,6505068908,0,692882446,True,Ciclovia Rio Bonito,cycleway,8.125,"LINESTRING (-46.708843 -23.7026556, -46.7088819 -23.7027194)",,,,,,,,,,
6505068910,6505068909,0,692882446,True,Ciclovia Rio Bonito,cycleway,8.276,"LINESTRING (-46.7087949 -23.7025956, -46.708843 -23.7026556)",,,,,,,,,,
6505068911,6505068910,0,692882446,True,Ciclovia Rio Bonito,cycleway,69.245,"LINESTRING (-46.7083831 -23.7021, -46.7087949 -23.7025956)",,,,,,,,,,
6505068912,6505068911,0,692882446,True,Ciclovia Rio Bonito,cycleway,17.243,"LINESTRING (-46.708274 -23.7019814, -46.7083831 -23.7021)",,,,,,,,,,
6505068913,6505068912,0,692882446,True,Ciclovia Rio Bonito,cycleway,69.19,"LINESTRING (-46.7077632 -23.701571, -46.708274 -23.7019814)",,,,,,,,,,
6505068914,6505068913,0,692882446,True,Ciclovia Rio Bonito,cycleway,20.62,"LINESTRING (-46.7076017 -23.7014591, -46.7077632 -23.701571)",,,,,,,,,,
6505068915,6505068914,0,692882446,True,Ciclovia Rio Bonito,cycleway,26.265,"LINESTRING (-46.7073849 -23.7013311, -46.7076017 -23.7014591)",,,,,,,,,,
6505068916,6505068915,0,692882446,True,Ciclovia Rio Bonito,cycleway,22.74,"LINESTRING (-46.7071884 -23.7012339, -46.7073849 -23.7013311)",,,,,,,,,,
6505068917,6505068916,0,692882446,True,Ciclovia Rio Bonito,cycleway,23.468,"LINESTRING (-46.7069789 -23.7011459, -46.7071884 -23.7012339)",,,,,,,,,,
6505068918,6505068917,0,692882446,True,Ciclovia Rio Bonito,cycleway,86.849,"LINESTRING (-46.7061644 -23.7009139, -46.7069789 -23.7011459)",,,,,,,,,,
6505068919,6505068918,0,692882446,True,Ciclovia Rio Bonito,cycleway,111.452,"LINESTRING (-46.705104 -23.7006652, -46.7061644 -23.7009139)",,,,,,,,,,
6505068920,6505068919,0,692882446,True,Ciclovia Rio Bonito,cycleway,49.558,"LINESTRING (-46.7046224 -23.7006006, -46.705104 -23.7006652)",,,,,,,,,,
6505068921,6505068920,0,692882446,True,Ciclovia Rio Bonito,cycleway,67.461,"LINESTRING (-46.7039615 -23.7005575, -46.7046224 -23.7006006)",,,,,,,,,,
6505068922,6505068935,0,692882446,True,Ciclovia Rio Bonito,cycleway,58.128,"LINESTRING (-46.7032173 -23.7005724, -46.7037877 -23.7005503)",,,,,,,,,,
6505068923,6505068922,0,692882446,True,Ciclovia Rio Bonito,cycleway,56.148,"LINESTRING (-46.7026687 -23.7006238, -46.7032173 -23.7005724)",,,,,,,,,,
6505068924,6505068923,0,692882446,True,Ciclovia Rio Bonito,cycleway,57.995,"LINESTRING (-46.7021092 -23.7007216, -46.7026687 -23.7006238)",,,,,,,,,,
6505068925,6505068924,0,692882446,True,Ciclovia Rio Bonito,cycleway,6.104,"LINESTRING (-46.7020495 -23.7007266, -46.7021092 -23.7007216)",,,,,,,,,,
6505068926,6505068925,0,692882446,True,Ciclovia Rio Bonito,cycleway,4.035,"LINESTRING (-46.7020114 -23.7007166, -46.7020495 -23.7007266)",,,,,,,,,,
6505068927,6505068926,0,692882446,True,Ciclovia Rio Bonito,cycleway,6.04,"LINESTRING (-46.7019607 -23.7006884, -46.7020114 -23.7007166)",,,,,,,,,,
6505068928,6505068927,0,692882446,True,Ciclovia Rio Bonito,cycleway,7.216,"LINESTRING (-46.7018988 -23.7006568, -46.7019607 -23.7006884)",,,,,,,,,,
6505068929,6505068928,0,692882446,True,Ciclovia Rio Bonito,cycleway,4.353,"LINESTRING (-46.701863 -23.7006354, -46.7018988 -23.7006568)",,,,,,,,,,
6505068929,2508169611,0,692882468,False,,cycleway,2.366,"LINESTRING (-46.701863 -23.7006354, -46.7018557 -23.7006152)",,,,,,,,,,
6505068935,6505068921,0,692882446,True,Ciclovia Rio Bonito,cycleway,17.714,"LINESTRING (-46.7037877 -23.7005503, -46.7039615 -23.7005575)",,,,,,,,,,
6505068952,6505068953,0,692882465,True,Ciclovia Rio Bonito,cycleway,26.034,"LINESTRING (-46.7071693 -23.7012589, -46.7069324 -23.7011708)",,,,,,,,,,
6505068953,6505068954,0,692882465,True,Ciclovia Rio Bonito,cycleway,82.446,"LINESTRING (-46.7069324 -23.7011708, -46.7061599 -23.7009485)",,,,,,,,,,
6505068954,6505068955,0,692882465,True,Ciclovia Rio Bonito,cycleway,74.862,"LINESTRING (-46.7061599 -23.7009485, -46.7054479 -23.7007805)",,,,,,,,,,
6505068955,6505068956,0,692882465,True,Ciclovia Rio Bonito,cycleway,32.889,"LINESTRING (-46.7054479 -23.7007805, -46.7051335 -23.7007126)",,,,,,,,,,
6505068956,6505068957,0,692882465,True,Ciclovia Rio Bonito,cycleway,58.537,"LINESTRING (-46.7051335 -23.7007126, -46.7045646 -23.7006366)",,,,,,,,,,
6505068957,6505068958,0,692882465,True,Ciclovia Rio Bonito,cycleway,29.762,"LINESTRING (-46.7045646 -23.7006366, -46.7042734 -23.7006133)",,,,,,,,,,
6505068958,6505068959,0,692882465,True,Ciclovia Rio Bonito,cycleway,37.835,"LINESTRING (-46.7042734 -23.7006133, -46.7039026 -23.700591)",,,,,,,,,,
6505068959,6505068960,0,692882465,True,Ciclovia Rio Bonito,cycleway,69.014,"LINESTRING (-46.7039026 -23.700591, -46.7032251 -23.7006102)",,,,,,,,,,
6505068960,6505068961,0,692882465,True,Ciclovia Rio Bonito,cycleway,55.023,"LINESTRING (-46.7032251 -23.7006102, -46.7026871 -23.7006569)",,,,,,,,,,
6505068961,6505068962,0,692882465,True,Ciclovia Rio Bonito,cycleway,60.254,"LINESTRING (-46.7026871 -23.7006569, -46.7021082 -23.7007694)",,,,,,,,,,
6505068962,6505068963,0,692882465,True,Ciclovia Rio Bonito,cycleway,5.418,"LINESTRING (-46.7021082 -23.7007694, -46.7020573 -23.7007836)",,,,,,,,,,
6505068963,6505068964,0,692882465,True,Ciclovia Rio Bonito,cycleway,4.641,"LINESTRING (-46.7020573 -23.7007836, -46.7020219 -23.7008099)",,,,,,,,,,
6505068964,6505068965,0,692882465,True,Ciclovia Rio Bonito,cycleway,2.733,"LINESTRING (-46.7020219 -23.7008099, -46.7020008 -23.7008251)",,,,,,,,,,
6505068965,6505068966,0,692882465,True,Ciclovia Rio Bonito,cycleway,2.572,"LINESTRING (-46.7020008 -23.7008251, -46.7019787 -23.7008363)",,,,,,,,,,
6505068966,6505068967,0,692882465,True,Ciclovia Rio Bonito,cycleway,2.038,"LINESTRING (-46.7019787 -23.7008363, -46.7019588 -23.7008383)",,,,,,,,,,
6505068967,6505068968,0,692882465,True,Ciclovia Rio Bonito,cycleway,1.204,"LINESTRING (-46.7019588 -23.7008383, -46.7019475 -23.7008351)",,,,,,,,,,
6505068968,6505068969,0,692882465,True,Ciclovia Rio Bonito,cycleway,1.947,"LINESTRING (-46.7019475 -23.7008351, -46.7019311 -23.7008261)",,,,,,,,,,
6505068969,6505068970,0,692882465,True,Ciclovia Rio Bonito,cycleway,3.282,"LINESTRING (-46.7019311 -23.7008261, -46.7019145 -23.7008008)",,,,,,,,,,
6505068970,6505068929,0,692882465,True,Ciclovia Rio Bonito,cycleway,19.125,"LINESTRING (-46.7019145 -23.7008008, -46.701863 -23.7006354)",,,,,,,,,,
6505068971,6505068972,0,692882468,False,,cycleway,4.636,"LINESTRING (-46.7018414 -23.7005758, -46.7018215 -23.7005383)",,,,,,,,,,
6505068971,2508169611,0,692882468,False,,cycleway,4.617,"LINESTRING (-46.7018414 -23.7005758, -46.7018557 -23.7006152)",,,,,,,,,,
6505068972,6505068973,0,692882468,False,,cycleway,3.359,"LINESTRING (-46.7018215 -23.7005383, -46.7018005 -23.700515)",,,,,,,,,,
6505068972,6505068971,0,692882468,False,,cycleway,4.636,"LINESTRING (-46.7018215 -23.7005383, -46.7018414 -23.7005758)",,,,,,,,,,
6505068973,6505068974,0,692882468,False,,cycleway,2.846,"LINESTRING (-46.7018005 -23.700515, -46.7017733 -23.7005091)",,,,,,,,,,
6505068973,6505068972,0,692882468,False,,cycleway,3.359,"LINESTRING (-46.7018005 -23.700515, -46.7018215 -23.7005383)",,,,,,,,,,
6505068974,6505068975,0,692882468,False,,cycleway,2.587,"LINESTRING (-46.7017733 -23.7005091, -46.7017479 -23.7005095)",,,,,,,,,,
6505068974,6505068973,0,692882468,False,,cycleway,2.846,"LINESTRING (-46.7017733 -23.7005091, -46.7018005 -23.700515)",,,,,,,,,,
6505068975,6505068977,0,692882468,False,,cycleway,35.158,"LINESTRING (-46.7017479 -23.7005095, -46.7014128 -23.7005858)",,,,,,,,,,
6505068975,6505068974,0,692882468,False,,cycleway,2.587,"LINESTRING (-46.7017479 -23.7005095, -46.7017733 -23.7005091)",,,,,,,,,,
6505068976,6506822024,0,692882468,False,,cycleway,3.383,"LINESTRING (-46.7013359 -23.7006086, -46.7013675 -23.7005992)",,,,,,,,,,
6505068977,6506822024,0,692882468,False,,cycleway,4.847,"LINESTRING (-46.7014128 -23.7005858, -46.7013675 -23.7005992)",,,,,,,,,,
6505068977,6505068975,0,692882468,False,,cycleway,35.158,"LINESTRING (-46.7014128 -23.7005858, -46.7017479 -23.7005095)",,,,,,,,,,
6505069035,3283922430,0,692882487,False,Ciclovia Atlântica,cycleway,65.004,"LINESTRING (-46.7152135 -23.7017173, -46.7151823 -23.7023012)",,,,,,,,,,
6505069035,4183707269,0,692882487,False,Ciclovia Atlântica,cycleway,9.029,"LINESTRING (-46.7152135 -23.7017173, -46.7152178 -23.7016362)",,,,,,,,,,
6505069042,3283922426,0,692882487,False,Ciclovia Atlântica,cycleway,19.445,"LINESTRING (-46.7151921 -23.6989063, -46.7151976 -23.6990811)",,,,,,,,,,
6505069042,3283922425,0,692882487,False,Ciclovia Atlântica,cycleway,75.755,"LINESTRING (-46.7151921 -23.6989063, -46.7151706 -23.6982253)",,,,,,,,,,
6505069090,6505069112,0,692882488,False,,cycleway,4.805,"LINESTRING (-46.7146314 -23.6867699, -46.7145858 -23.686781)",,,,,,,,,,
6505069090,6505069111,0,692882488,False,,cycleway,4.405,"LINESTRING (-46.7146314 -23.6867699, -46.7146732 -23.6867597)",,,,,,,,,,
6505069110,3283922389,0,692882487,False,Ciclovia Atlântica,cycleway,21.823,"LINESTRING (-46.7147157 -23.6867494, -46.714721 -23.6869456)",,,,,,,,,,
6505069110,4107901876,0,692882487,False,Ciclovia Atlântica,cycleway,12.146,"LINESTRING (-46.7147157 -23.6867494, -46.7147127 -23.6866402)",,,,,,,,,,
6505069110,6505069111,0,692882488,False,,cycleway,4.477,"LINESTRING (-46.7147157 -23.6867494, -46.7146732 -23.6867597)",,,,,,,,,,
6505069111,6505069090,0,692882488,False,,cycleway,4.405,"LINESTRING (-46.7146732 -23.6867597, -46.7146314 -23.6867699)",,,,,,,,,,
6505069111,6505069110,0,692882488,False,,cycleway,4.477,"LINESTRING (-46.7146732 -23.6867597, -46.7147157 -23.6867494)",,,,,,,,,,
6505069112,6505069090,0,692882488,False,,cycleway,4.805,"LINESTRING (-46.7145858 -23.686781, -46.7146314 -23.6867699)",,,,,,,,,,
6505069112,6505069113,0,692882489,False,Ciclovia Parque Guarapiranga,cycleway,18.783,"LINESTRING (-46.7145858 -23.686781, -46.7145713 -23.6866126)",,,,,,,,,,
6505069113,6505069114,0,692882489,False,Ciclovia Parque Guarapiranga,cycleway,54.336,"LINESTRING (-46.7145713 -23.6866126, -46.7145459 -23.6861245)",,,,,,,,,,
6505069113,6505069112,0,692882489,False,Ciclovia Parque Guarapiranga,cycleway,18.783,"LINESTRING (-46.7145713 -23.6866126, -46.7145858 -23.686781)",,,,,,,,,,
6505069114,6505069115,0,692882489,False,Ciclovia Parque Guarapiranga,cycleway,30.254,"LINESTRING (-46.7145459 -23.6861245, -46.7145194 -23.6858535)",,,,,,,,,,
6505069114,6505069113,0,692882489,False,Ciclovia Parque Guarapiranga,cycleway,54.336,"LINESTRING (-46.7145459 -23.6861245, -46.7145713 -23.6866126)",,,,,,,,,,
6505069115,6505069116,0,692882489,False,Ciclovia Parque Guarapiranga,cycleway,9.647,"LINESTRING (-46.7145194 -23.6858535, -46.7145108 -23.6857671)",,,,,,,,,,
6505069115,6505069114,0,692882489,False,Ciclovia Parque Guarapiranga,cycleway,30.254,"LINESTRING (-46.7145194 -23.6858535, -46.7145459 -23.6861245)",,,,,,,,,,
6505069116,6505069115,0,692882489,False,Ciclovia Parque Guarapiranga,cycleway,9.647,"LINESTRING (-46.7145108 -23.6857671, -46.7145194 -23.6858535)",,,,,,,,,,
6505069116,6505069117,0,692882490,False,Ciclovia Parque Guarapiranga,cycleway,7.151,"LINESTRING (-46.7145108 -23.6857671, -46.7145093 -23.6857028)",,,,,,,,,,
6505069117,6505069118,0,692882490,False,Ciclovia Parque Guarapiranga,cycleway,10.933,"LINESTRING (-46.7145093 -23.6857028, -46.7145114 -23.6856045)",,,,,,,,,,
6505069117,6505069116,0,692882490,False,Ciclovia Parque Guarapiranga,cycleway,7.151,"LINESTRING (-46.7145093 -23.6857028, -46.7145108 -23.6857671)",,,,,,,,,,
6505069118,6505069117,0,692882490,False,Ciclovia Parque Guarapiranga,cycleway,10.933,"LINESTRING (-46.7145114 -23.6856045, -46.7145093 -23.6857028)",,,,,,,,,,
6505069118,6505069119,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,7.984,"LINESTRING (-46.7145114 -23.6856045, -46.7145156 -23.6855328)",,,,,,,,,,
6505069119,6505069129,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,51.802,"LINESTRING (-46.7145156 -23.6855328, -46.7145021 -23.6850671)",,,,,,,,,,
6505069119,6505069118,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,7.984,"LINESTRING (-46.7145156 -23.6855328, -46.7145114 -23.6856045)",,,,,,,,,,
6505069129,6505069130,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,111.119,"LINESTRING (-46.7145021 -23.6850671, -46.7144671 -23.6840683)",,,,,,,,,,
6505069129,6505069119,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,51.802,"LINESTRING (-46.7145021 -23.6850671, -46.7145156 -23.6855328)",,,,,,,,,,
6505069130,7294870778,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,7.686,"LINESTRING (-46.7144671 -23.6840683, -46.7144651 -23.6839992)",,,,,,,,,,
6505069130,6505069129,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,111.119,"LINESTRING (-46.7144671 -23.6840683, -46.7145021 -23.6850671)",,,,,,,,,,
6505069131,6505069132,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,48.964,"LINESTRING (-46.7144522 -23.6837493, -46.7143896 -23.6833127)",,,,,,,,,,
6505069131,7294870778,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,27.819,"LINESTRING (-46.7144522 -23.6837493, -46.7144651 -23.6839992)",,,,,,,,,,
6505069132,6505069133,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,18.586,"LINESTRING (-46.7143896 -23.6833127, -46.7143473 -23.6831501)",,,,,,,,,,
6505069132,6505069131,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,48.964,"LINESTRING (-46.7143896 -23.6833127, -46.7144522 -23.6837493)",,,,,,,,,,
6505069133,6505069134,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,63.108,"LINESTRING (-46.7143473 -23.6831501, -46.7141529 -23.6826112)",,,,,,,,,,
6505069133,6505069132,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,18.586,"LINESTRING (-46.7143473 -23.6831501, -46.7143896 -23.6833127)",,,,,,,,,,
6505069134,6505069135,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,228.38,"LINESTRING (-46.7141529 -23.6826112, -46.7133157 -23.6807058)",,,,,,,,,,
6505069134,6505069133,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,63.108,"LINESTRING (-46.7141529 -23.6826112, -46.7143473 -23.6831501)",,,,,,,,,,
6505069135,6505069134,0,692882491,False,Ciclovia Parque Guarapiranga,cycleway,228.38,"LINESTRING (-46.7133157 -23.6807058, -46.7141529 -23.6826112)",,,,,,,,,,
6505069135,6505069136,0,692882494,False,Ciclovia Parque Guarapiranga,cycleway,5.942,"LINESTRING (-46.7133157 -23.6807058, -46.7132954 -23.6806557)",,,,,,,,,,
6505069136,7294870787,0,692882494,False,Ciclovia Parque Guarapiranga,cycleway,7.708,"LINESTRING (-46.7132954 -23.6806557, -46.7132691 -23.6805907)",,,,,,,,,,
6505069136,6505069135,0,692882494,False,Ciclovia Parque Guarapiranga,cycleway,5.942,"LINESTRING (-46.7132954 -23.6806557, -46.7133157 -23.6807058)",,,,,,,,,,
6505069137,6505069138,0,692882493,False,Ciclovia Parque Guarapiranga,cycleway,4.615,"LINESTRING (-46.713263 -23.6805757, -46.7132469 -23.6805369)",,,,,,,,,,
6505069137,7294870787,0,692882494,False,Ciclovia Parque Guarapiranga,cycleway,1.78,"LINESTRING (-46.713263 -23.6805757, -46.7132691 -23.6805907)",,,,,,,,,,
6505069138,6505069139,0,692882493,False,Ciclovia Parque Guarapiranga,cycleway,2.463,"LINESTRING (-46.7132469 -23.6805369, -46.7132527 -23.6805154)",,,,,,,,,,
6505069138,6505069137,0,692882493,False,Ciclovia Parque Guarapiranga,cycleway,4.615,"LINESTRING (-46.7132469 -23.6805369, -46.713263 -23.6805757)",,,,,,,,,,
6505069139,6505069140,0,692882493,False,Ciclovia Parque Guarapiranga,cycleway,5.209,"LINESTRING (-46.7132527 -23.6805154, -46.713241 -23.6804698)",,,,,,,,,,
6505069139,6505069138,0,692882493,False,Ciclovia Parque Guarapiranga,cycleway,2.463,"LINESTRING (-46.7132527 -23.6805154, -46.7132469 -23.6805369)",,,,,,,,,,
6505069140,7294870793,0,692882493,False,Ciclovia Parque Guarapiranga,cycleway,9.251,"LINESTRING (-46.713241 -23.6804698, -46.7132097 -23.6803917)",,,,,,,,,,
6505069140,6505069139,0,692882493,False,Ciclovia Parque Guarapiranga,cycleway,5.209,"LINESTRING (-46.713241 -23.6804698, -46.7132527 -23.6805154)",,,,,,,,,,
6505069141,6505069142,0,692882493,False,Ciclovia Parque Guarapiranga,cycleway,94.809,"LINESTRING (-46.7131766 -23.680309, -46.7128326 -23.6795167)",,,,,,,,,,
6505069141,7294870793,0,692882493,False,Ciclovia Parque Guarapiranga,cycleway,9.794,"LINESTRING (-46.7131766 -23.680309, -46.7132097 -23.6803917)",,,,,,,,,,
6505069142,6505069143,0,692882493,False,Ciclovia Parque Guarapiranga,cycleway,40.273,"LINESTRING (-46.7128326 -23.6795167, -46.7126628 -23.6791896)",,,,,,,,,,
6505069142,6505069141,0,692882493,False,Ciclovia Parque Guarapiranga,cycleway,94.809,"LINESTRING (-46.7128326 -23.6795167, -46.7131766 -23.680309)",,,,,,,,,,
6505069143,6505069142,0,692882493,False,Ciclovia Parque Guarapiranga,cycleway,40.273,"LINESTRING (-46.7126628 -23.6791896, -46.7128326 -23.6795167)",,,,,,,,,,
6505069143,6505069144,0,692882496,False,Ciclovia Parque Guarapiranga,cycleway,10.161,"LINESTRING (-46.7126628 -23.6791896, -46.712627 -23.6791043)",,,,,,,,,,
6505069144,6505069145,0,692882496,False,Ciclovia Parque Guarapiranga,cycleway,7.716,"LINESTRING (-46.712627 -23.6791043, -46.7125999 -23.6790395)",,,,,,,,,,
6505069144,6505069143,0,692882496,False,Ciclovia Parque Guarapiranga,cycleway,10.161,"LINESTRING (-46.712627 -23.6791043, -46.7126628 -23.6791896)",,,,,,,,,,
6505069145,6505069146,0,692882495,False,Ciclovia Parque Guarapiranga,cycleway,4.487,"LINESTRING (-46.7125999 -23.6790395, -46.7125882 -23.6790006)",,,,,,,,,,
6505069145,6505069144,0,692882496,False,Ciclovia Parque Guarapiranga,cycleway,7.716,"LINESTRING (-46.7125999 -23.6790395, -46.712627 -23.6791043)",,,,,,,,,,
6505069146,6505069147,0,692882495,False,Ciclovia Parque Guarapiranga,cycleway,16.963,"LINESTRING (-46.7125882 -23.6790006, -46.7125457 -23.6788531)",,,,,,,,,,
6505069146,6505069145,0,692882495,False,Ciclovia Parque Guarapiranga,cycleway,4.487,"LINESTRING (-46.7125882 -23.6790006, -46.7125999 -23.6790395)",,,,,,,,,,
6505069147,6505069148,0,692882495,False,Ciclovia Parque Guarapiranga,cycleway,19.039,"LINESTRING (-46.7125457 -23.6788531, -46.712515 -23.6786842)",,,,,,,,,,
6505069147,6505069146,0,692882495,False,Ciclovia Parque Guarapiranga,cycleway,16.963,"LINESTRING (-46.7125457 -23.6788531, -46.7125882 -23.6790006)",,,,,,,,,,
6505069148,6505069149,0,692882495,False,Ciclovia Parque Guarapiranga,cycleway,10.43,"LINESTRING (-46.712515 -23.6786842, -46.712515 -23.6785904)",,,,,,,,,,
6505069148,6505069147,0,692882495,False,Ciclovia Parque Guarapiranga,cycleway,19.039,"LINESTRING (-46.712515 -23.6786842, -46.7125457 -23.6788531)",,,,,,,,,,
6505069149,6505069158,0,692882495,False,Ciclovia Parque Guarapiranga,cycleway,240.108,"LINESTRING (-46.712515 -23.6785904, -46.7124352 -23.6764323)",,,,,,,,,,
