u,v,key,osmid,oneway,lanes,highway,maxspeed,length,geometry,name,access,bridge,est_width,junction,service,width,tunnel
1584881549,3333717881,0,273455654,False,,residential,30,5.087,"LINESTRING (9.1804129 45.4656565, 9.180437400000001 45.4656989)",Via San Giovanni sul Muro,,,,,,,
1584881553,3333717881,0,273455654,False,,residential,30,5.132,"LINESTRING (9.180465 45.4657408, 9.180437400000001 45.4656989)",Via San Giovanni sul Muro,,,,,,,
1584881553,304776028,0,273455654,False,,residential,30,31.049,"LINESTRING (9.180465 45.4657408, 9.1806356 45.4659931)",Via San Giovanni sul Muro,,,,,,,
1584980561,1489648660,0,24359651,True,1,residential,30,1.965,"LINESTRING (9.2223769 45.4887209, 9.222351700000001 45.4887211)",Via Marco d'Aviano,,,,,,,
1596374054,250989677,0,163863033,True,1,residential,30,4.952,"LINESTRING (9.222458400000001 45.5126123, 9.222463400000001 45.5125679)",Via privata Solone,yes,,,,,,
1596374073,280500737,0,25724353,True,,residential,30,251.322,"LINESTRING (9.221709199999999 45.5148931, 9.2186156 45.5155329)",Via Ezio Andolfato,,,,,,,
1596494652,2888806416,0,186691901,True,1,residential,30,3.404,"LINESTRING (9.1845634 45.4705636, 9.184522400000001 45.4705531)",Via Arco,,,,,,,
1596494659,1931361003,0,23331429,True,1,residential,30,2.127,"LINESTRING (9.184279 45.4710113, 9.1843048 45.4710175)",Via delle Erbe,,,,,,,
1596494693,4060203974,0,255792585,True,1,unclassified,30,2.47,"LINESTRING (9.1830394 45.4718438, 9.1830493 45.4718227)",Foro Buonaparte,,,,,,,
1596494725,252639702,0,4877686,False,,residential,30,92.932,"LINESTRING (9.1839081 45.4721524, 9.183745099999999 45.4729803)",Corso Giuseppe Garibaldi,private,,,,,,
1596494725,31508872,0,4877686,False,,residential,30,5.085,"LINESTRING (9.1839081 45.4721524, 9.183918 45.4721072)",Corso Giuseppe Garibaldi,private,,,,,,
1598097444,681722028,0,146524620,False,,residential,30,15.522,"LINESTRING (9.157534 45.44827, 9.1573425 45.4482321)",Alzaia Naviglio Grande,,,,,,,
1598097444,998760010,0,146524623,False,,residential,30,39.773,"LINESTRING (9.157534 45.44827, 9.158022600000001 45.4483722)",Alzaia Naviglio Grande,,,,,,,
1613035648,332588317,0,124263524,False,,tertiary,30,7.518,"LINESTRING (9.247409599999999 45.5097205, 9.2474661 45.5096657)",Piazza Costantino,,,,,,,
1613035648,576703243,0,269555946,False,,tertiary,30,8.851,"LINESTRING (9.247409599999999 45.5097205, 9.247339999999999 45.5097834)",Via Adriano,,,,,,,
1619050675,280073401,0,148843117,True,1,residential,30,96.047,"LINESTRING (9.2243911 45.5125543, 9.2243666 45.5134179)",Via Giuseppe Pelitti,,,,,,,
1631208502,2380828243,0,273164596,False,2,residential,30,70.257,"LINESTRING (9.2423193 45.4997831, 9.242908 45.5002616)",Via don Giovanni Calabria,,,,,,,
1631208502,260350759,0,273164597,False,2,residential,30,23.608,"LINESTRING (9.2423193 45.4997831, 9.242118400000001 45.4996242)",Via don Giovanni Calabria,,,,,,,
1642850891,1642850893,0,268776218,False,,cycleway,15,8.133,"LINESTRING (9.2004476 45.5281984, 9.2004074 45.5282659)",,,,,,,,
1642850891,1383420915,0,268776218,False,,cycleway,15,19.529,"LINESTRING (9.2004476 45.5281984, 9.2005556 45.5280399)",,,,,,,,
1642850893,1383420877,0,268776218,False,,cycleway,15,10.6,"LINESTRING (9.2004074 45.5282659, 9.2003225 45.5283404)",,,,,,,,
1642850893,1642850891,0,268776218,False,,cycleway,15,8.133,"LINESTRING (9.2004074 45.5282659, 9.2004476 45.5281984)",,,,,,,,
1645288656,259780778,0,273164596,False,2,residential,30,9.656,"LINESTRING (9.2438647 45.501024, 9.243775400000001 45.5009638)",Via don Giovanni Calabria,,,,,,,
1645288656,1111569707,0,273164596,False,2,residential,30,13.039,"LINESTRING (9.2438647 45.501024, 9.24399 45.5011017)",Via don Giovanni Calabria,,,,,,,
1645288657,259780786,0,24008821,False,2,residential,30,16.294,"LINESTRING (9.245807599999999 45.5013174, 9.245599800000001 45.5013013)",Via don Giovanni Calabria,,,,,,,
1645288657,1092431267,0,24008821,False,2,residential,30,9.036,"LINESTRING (9.245807599999999 45.5013174, 9.2459173 45.5013437)",Via don Giovanni Calabria,,,,,,,
1645288667,1479170954,0,277608588,False,,service,30,54.833,"LINESTRING (9.261195300000001 45.5101104, 9.260506400000001 45.5100099)",,,,,,,,
1645288667,1479170923,0,294967029,True,,service,30,7.196,"LINESTRING (9.261195300000001 45.5101104, 9.261286200000001 45.5101218)",,,,,,,,
1645288668,2207003951,0,271131046,True,,service,30,1.015,"LINESTRING (9.259546200000001 45.5112383, 9.2595452 45.5112292)",,,,,,,4,
1645288669,1479171164,0,290684271,True,,service,30,8.96,"LINESTRING (9.259855200000001 45.5115734, 9.2599502 45.511528)",,,,,,,,
1645288670,2941931821,0,134548473,True,,service,30,6.802,"LINESTRING (9.259714000000001 45.5116826, 9.2597725 45.5116372)",,,,,,,,
1645288670,1645288668,0,271131039,True,,service,30,51.105,"LINESTRING (9.259714000000001 45.5116826, 9.259546200000001 45.5112383)",,,,,,,4,
1648333285,252640951,0,272536084,False,,residential,30,20.354,"LINESTRING (9.183646 45.473411, 9.1836071 45.473592)",Corso Giuseppe Garibaldi,private,,,,,,
1648333285,252638414,0,272536087,False,,residential,30,8.254,"LINESTRING (9.183646 45.473411, 9.1836667 45.4733382)",Corso Giuseppe Garibaldi,private,,,,,,
1648333368,3448550498,0,23331001,True,,residential,30,3.773,"LINESTRING (9.1889272 45.4783765, 9.188966499999999 45.4783567)",Via Castelfidardo,,,,,,,
1648333405,1648450106,0,152020579,True,,living_street,10,4.874,"LINESTRING (9.1851322 45.4734977, 9.1851936 45.4735059)",Via Cavalieri del Santo Sepolcro,,,,,,,
1648345204,252640949,0,23331620,False,,residential,30,6.06,"LINESTRING (9.1845102 45.4733516, 9.1844856 45.4734033)",Piazza Paolo Sesto,,,,,,,
1648345204,5675867919,0,152008942,True,,living_street,10,4.794,"LINESTRING (9.1845102 45.4733516, 9.184568499999999 45.4733653)",Piazza Paolo Sesto,,,,,,,
1648345204,2614762680,0,272536093,True,,residential,30,5.687,"LINESTRING (9.1845102 45.4733516, 9.184532900000001 45.473303)",Via San Simpliciano,,,,,,,
1648345206,1648450107,0,152020579,True,,living_street,10,57.959,"LINESTRING (9.18567 45.4736021, 9.186380700000001 45.4737548)",Via Cavalieri del Santo Sepolcro,,,,,,,
1648345212,5613213826,0,270309543,True,,residential,30,12.891,"LINESTRING (9.184335300000001 45.4771457, 9.184370299999999 45.477259)",Corso Giuseppe Garibaldi,private,,,,,,
1648345214,252640945,0,152020579,True,,living_street,10,0.984,"LINESTRING (9.1864492 45.4737695, 9.1864586 45.4737754)",Via Cavalieri del Santo Sepolcro,,,,,,,
1648345216,4457570942,0,272536087,False,,residential,30,3.933,"LINESTRING (9.183699000000001 45.4731925, 9.183691700000001 45.4732275)",Corso Giuseppe Garibaldi,private,,,,,,
1648345218,5658024078,0,240439565,True,,living_street,10,46.813,"LINESTRING (9.186557799999999 45.4738043, 9.187151999999999 45.4738645)",Via Ancona,,,,,,,
1648450106,1648345206,0,152020579,True,,living_street,10,38.656,"LINESTRING (9.1851936 45.4735059, 9.18567 45.4736021)",Via Cavalieri del Santo Sepolcro,,,,,,,
1648450107,1648345214,0,152020579,True,,living_street,10,5.586,"LINESTRING (9.186380700000001 45.4737548, 9.1864492 45.4737695)",Via Cavalieri del Santo Sepolcro,,,,,,,
1652183466,2516181107,0,23311688,True,,residential,30,7.483,"LINESTRING (9.1795317 45.4805037, 9.179620099999999 45.4804775)",Via Guercino,,,,,,,
1652183466,1481282337,0,31925995,True,,residential,30,1.816,"LINESTRING (9.1795317 45.4805037, 9.1795087 45.4805011)",Via Giuseppe Giusti,,,,,,,
1652183499,1481283573,0,186120827,True,1,residential,30,1.48,"LINESTRING (9.1781747 45.4833315, 9.1781571 45.4833265)",Via Aristotile Fioravanti,,,,,,,
1652242704,2416276998,0,23311687,True,1,residential,30,1.889,"LINESTRING (9.1811978 45.4807051, 9.1811738 45.4807074)",Via Giorgione,,,,,,,
1652760363,2926340366,0,57871138,True,,residential,30,1.267,"LINESTRING (9.170647000000001 45.4836328, 9.1706564 45.4836235)",Via Paolo Lomazzo,,,,,,,
1652760365,2926340371,0,152458616,True,,residential,30,1.447,"LINESTRING (9.174029000000001 45.4837984, 9.174031400000001 45.4837855)",Via Giovanni Battista Bertini,yes,,,,,,
1664985436,246513475,0,24008746,True,,pedestrian,30,25.965,"LINESTRING (9.2521038 45.4998363, 9.252265899999999 45.5000403)",Via Licata,,,,,,,
1664985513,1772538741,0,273164596,False,2,residential,30,40.125,"LINESTRING (9.243277900000001 45.500561, 9.242940900000001 45.5002882)",Via don Giovanni Calabria,,,,,,,
1664985513,259780778,0,273164596,False,2,residential,30,59.241,"LINESTRING (9.243277900000001 45.500561, 9.243775400000001 45.5009638)",Via don Giovanni Calabria,,,,,,,
1705281889,257047938,0,158301651,False,,cycleway,15,21.438,"LINESTRING (9.2021607 45.523306, 9.2022604 45.5234857)",,,,,,,,
1705281889,1236387800,0,271118338,False,,cycleway,15,104.373,"LINESTRING (9.2021607 45.523306, 9.201675399999999 45.5224311)",,,,,,,,
1705281896,257047933,0,158301651,False,,cycleway,15,78.663,"LINESTRING (9.202196600000001 45.5252924, 9.202664499999999 45.5246655)",,,,,,,,
1705281896,1705281900,0,268776222,False,,cycleway,15,15.9,"LINESTRING (9.202196600000001 45.5252924, 9.202104200000001 45.5254199)",,,,,,,,
1705281900,1705281896,0,268776222,False,,cycleway,15,15.9,"LINESTRING (9.202104200000001 45.5254199, 9.202196600000001 45.5252924)",,,,,,,,
1705281900,2740964860,0,268776222,False,,cycleway,15,6.976,"LINESTRING (9.202104200000001 45.5254199, 9.2020839 45.525481)",,,,,,,,
1705281904,1432231047,0,268776222,False,,cycleway,15,2.443,"LINESTRING (9.202132199999999 45.5256101, 9.2021213 45.5255895)",,,,,,,,
1705281922,1383420922,0,268776218,False,,cycleway,15,1.64,"LINESTRING (9.2019599 45.5258818, 9.201942499999999 45.5258901)",,,,,,,,
1705281940,1705281942,0,268776218,False,,cycleway,15,7.444,"LINESTRING (9.200616699999999 45.5278821, 9.200574899999999 45.5279423)",,,,,,,,
1705281940,1383420936,0,268776218,False,,cycleway,15,118.542,"LINESTRING (9.200616699999999 45.5278821, 9.201288099999999 45.5269254)",,,,,,,,
1705281942,1383420804,0,268776218,False,,cycleway,15,4.436,"LINESTRING (9.200574899999999 45.5279423, 9.200557999999999 45.5279804)",,,,,,,,
1705281942,1705281940,0,268776218,False,,cycleway,15,7.444,"LINESTRING (9.200574899999999 45.5279423, 9.200616699999999 45.5278821)",,,,,,,,
1707063736,2148023839,0,170875070,False,,cycleway,10,16.846,"LINESTRING (9.263537400000001 45.5114892, 9.263366299999999 45.5113966)",,no,,,,,,
1707063736,2098203834,0,170875070,False,,cycleway,10,3.139,"LINESTRING (9.263537400000001 45.5114892, 9.2635723 45.5115033)",,no,,,,,,
1709621452,1709625516,0,256296426,False,2,service,10,6.283,"LINESTRING (9.247032000000001 45.5005295, 9.2470664 45.5005806)",,customers,,,,parking_aisle,,
1709621452,2619664189,0,256296426,False,2,service,10,20.624,"LINESTRING (9.247032000000001 45.5005295, 9.2469217 45.5003609)",,customers,,,,parking_aisle,,
1709621499,1709621504,0,158826589,False,,service,10,22.844,"LINESTRING (9.246745300000001 45.4998884, 9.2470146 45.4998073)",,private,,,,parking_aisle,,
1709621499,2619664180,0,158826589,False,,service,10,36.668,"LINESTRING (9.246745300000001 45.4998884, 9.2463186 45.5000273)",,private,,,,parking_aisle,,
1709621504,1709621499,0,158826589,False,,service,10,22.844,"LINESTRING (9.2470146 45.4998073, 9.246745300000001 45.4998884)",,private,,,,parking_aisle,,
1709625516,1709621452,0,256296426,False,2,service,10,6.283,"LINESTRING (9.2470664 45.5005806, 9.247032000000001 45.5005295)",,customers,,,,parking_aisle,,
1709627978,1709628001,0,158826909,False,,service,10,8.308,"LINESTRING (9.2466691 45.5003652, 9.246775700000001 45.5003648)",,private,,,,parking_aisle,,
1709627978,1709627999,0,158826909,False,,service,10,2.508,"LINESTRING (9.2466691 45.5003652, 9.246637099999999 45.5003628)",,private,,,,parking_aisle,,
1709627981,1709628005,0,158826907,False,,service,10,35.639,"LINESTRING (9.246607300000001 45.5003944, 9.2461892 45.5002646)",,private,,,,parking_aisle,,
1709627981,1709627999,0,158826907,False,,service,10,4.212,"LINESTRING (9.246607300000001 45.5003944, 9.246637099999999 45.5003628)",,private,,,,parking_aisle,,
1709627997,2370504763,0,158826907,False,,service,10,9.889,"LINESTRING (9.2465986 45.5002235, 9.2466309 45.5003095)",,private,,,,parking_aisle,,
1709627997,1709628006,0,158826907,False,,service,10,28.274,"LINESTRING (9.2465986 45.5002235, 9.246268199999999 45.5001185)",,private,,,,parking_aisle,,
1709627999,1709627981,0,158826907,False,,service,10,4.212,"LINESTRING (9.246637099999999 45.5003628, 9.246607300000001 45.5003944)",,private,,,,parking_aisle,,
1709627999,2370504763,0,158826907,False,,service,10,5.946,"LINESTRING (9.246637099999999 45.5003628, 9.2466309 45.5003095)",,private,,,,parking_aisle,,
1709627999,1709627978,0,158826909,False,,service,10,2.508,"LINESTRING (9.246637099999999 45.5003628, 9.2466691 45.5003652)",,private,,,,parking_aisle,,
1709628001,1709628003,0,158826909,False,,service,10,6.145,"LINESTRING (9.246775700000001 45.5003648, 9.2468545 45.500363)",,private,,,,parking_aisle,,
1709628001,1709627978,0,158826909,False,,service,10,8.308,"LINESTRING (9.246775700000001 45.5003648, 9.2466691 45.5003652)",,private,,,,parking_aisle,,
1709628003,2619664189,0,158826909,False,,service,10,5.243,"LINESTRING (9.2468545 45.500363, 9.2469217 45.5003609)",,private,,,,parking_aisle,,
1709628003,1709628001,0,158826909,False,,service,10,6.145,"LINESTRING (9.2468545 45.500363, 9.246775700000001 45.5003648)",,private,,,,parking_aisle,,
1709628005,1709628006,0,158826907,False,,service,10,17.373,"LINESTRING (9.2461892 45.5002646, 9.246268199999999 45.5001185)",,private,,,,parking_aisle,,
1709628005,1709627981,0,158826907,False,,service,10,35.639,"LINESTRING (9.2461892 45.5002646, 9.246607300000001 45.5003944)",,private,,,,parking_aisle,,
1709628006,1709627997,0,158826907,False,,service,10,28.274,"LINESTRING (9.246268199999999 45.5001185, 9.2465986 45.5002235)",,private,,,,parking_aisle,,
1709628006,1709628005,0,158826907,False,,service,10,17.373,"LINESTRING (9.246268199999999 45.5001185, 9.2461892 45.5002646)",,private,,,,parking_aisle,,
1718641970,268861992,0,309549980,False,1,residential,15,28.429,"LINESTRING (9.2558495 45.5155036, 9.2560337 45.5157243)",Via Idro,,,,,,,
1718641970,264683936,0,309549980,False,1,residential,15,50.065,"LINESTRING (9.2558495 45.5155036, 9.2554286 45.5151634)",Via Idro,,,,,,,
1718641973,2783394856,0,309549980,False,1,residential,15,26.6,"LINESTRING (9.256483100000001 45.5163627, 9.2564872 45.5166019)",Via Idro,,,,,,,
1718641973,264683941,0,309549980,False,1,residential,15,17.591,"LINESTRING (9.256483100000001 45.5163627, 9.256438599999999 45.5162076)",Via Idro,,,,,,,
1718641983,1718641990,0,305678688,False,1,residential,15,13.42,"LINESTRING (9.256516700000001 45.5171774, 9.2565408 45.5172969)",Via Idro,,,,,,,
1718641983,264683943,0,305678688,False,1,residential,15,41.614,"LINESTRING (9.256516700000001 45.5171774, 9.256490700000001 45.5168036)",Via Idro,,,,,,,
1718641990,264683945,0,305678688,False,1,residential,15,11.853,"LINESTRING (9.2565408 45.5172969, 9.256576600000001 45.5174005)",Via Idro,,,,,,,
1718641990,1718641983,0,305678688,False,1,residential,15,13.42,"LINESTRING (9.2565408 45.5172969, 9.256516700000001 45.5171774)",Via Idro,,,,,,,
1718641997,264683946,0,305678688,False,1,residential,15,24.15,"LINESTRING (9.2567032 45.5175976, 9.2568606 45.5177847)",Via Idro,,,,,,,
1718641997,264683945,0,305678688,False,1,residential,15,24.034,"LINESTRING (9.2567032 45.5175976, 9.256576600000001 45.5174005)",Via Idro,,,,,,,
1718642001,268861994,0,305678688,False,1,residential,15,16.076,"LINESTRING (9.257028099999999 45.5179224, 9.257182 45.5180187)",Via Idro,,,,,,,
1718642001,264683946,0,305678688,False,1,residential,15,20.119,"LINESTRING (9.257028099999999 45.5179224, 9.2568606 45.5177847)",Via Idro,,,,,,,
1721197758,7331818302,0,305046767,False,1,residential,15,5.673,"LINESTRING (9.2541476 45.511179, 9.2541837 45.5112233)",Via Idro,,,,,,,
1722395895,4134987512,0,264210477,True,,residential,30,3.002,"LINESTRING (9.2235137 45.4742994, 9.2235137 45.4742724)",Viale Romagna,,,,,,,
1722395900,253234445,0,264210467,True,,residential,30,91.383,"LINESTRING (9.223963400000001 45.4743059, 9.2239544 45.4751277)",Viale Romagna,,,,,,,
1723241419,4872495564,0,23450085,True,,unclassified,30,40.484,"LINESTRING (9.1939963 45.5153826, 9.194499799999999 45.5154725)",Piazza Belloveso,,,,,,,
1723241487,251312050,0,265633370,False,,unclassified,30,9.557,"LINESTRING (9.186824400000001 45.517454, 9.1869415 45.5174284)",Via dei Conti Biglia,,,,,,,
1723241487,251312049,0,265633370,False,,unclassified,30,59.375,"LINESTRING (9.186824400000001 45.517454, 9.1860629 45.5174746)",Via dei Conti Biglia,,,,,,,
1729205725,2708758017,0,25893518,False,,residential,30,49.462,"LINESTRING (9.1338563 45.4408621, 9.13409 45.4404486)",Via Guido Coppin,,,,,,,
1729205725,282451681,0,25893518,False,,residential,30,6.951,"LINESTRING (9.1338563 45.4408621, 9.1338238 45.4409203)",Via Guido Coppin,,,,,,,
1730681889,574407313,0,161068026,True,1,residential,30,18.559,"LINESTRING (9.181101399999999 45.4643357, 9.1811563 45.4644981)",Via Gorani,,,,,,,
1735811610,3496145994,0,166467846,True,,motorway_link,30,8.319,"LINESTRING (9.247488300000001 45.4243413, 9.2474338 45.424277)",,,yes,,,,,
1739262591,2920528076,0,273078034,False,,residential,30,8.968,"LINESTRING (9.185150800000001 45.4401952, 9.1851401 45.4402755)",Via Aicardo,,,,,,,
1739262591,2779757700,0,273078036,False,,residential,30,7.418,"LINESTRING (9.185150800000001 45.4401952, 9.18516 45.4401288)",Via Aicardo,,,,,,,
1744786288,88204237,0,259189381,False,,residential,20,9.636,"LINESTRING (9.2069457 45.5121566, 9.207018 45.5120863)",Via Franco Sacchetti,private,,,,,,
1744786288,3803737471,0,259189381,False,,residential,20,10.583,"LINESTRING (9.2069457 45.5121566, 9.206864700000001 45.512233)",Via Franco Sacchetti,private,,,,,,
1744786318,2701500919,0,23591019,False,,service,30,14.413,"LINESTRING (9.209968699999999 45.5138969, 9.209789199999999 45.5139282)",Via Alessandro Tassoni,private,,,,,,
1744786322,4322722170,0,162619135,False,,residential,30,2.727,"LINESTRING (9.208116199999999 45.5140385, 9.208126200000001 45.514015)",Via Nicolò Fortiguerra,private,,,,,,
1746151203,3495230570,0,201608656,True,,residential,30,3.463,"LINESTRING (9.2102068 45.4684439, 9.2102512 45.4684442)",Piazza Risorgimento,,,,,,,
1754349635,260094570,0,272654788,True,1,residential,30,7.248,"LINESTRING (9.192599899999999 45.4725845, 9.1926899 45.4725682)",Via dell'Annunciata,,,,,,,
1754349665,4059825808,0,23330531,False,2,unclassified,30,1.401,"LINESTRING (9.1912009 45.4730067, 9.191205399999999 45.4730189)",Corso di Porta Nuova,,,,,,,
1754349665,4059825805,0,23330531,False,2,unclassified,30,14.19,"LINESTRING (9.1912009 45.4730067, 9.1911629 45.4728819)",Corso di Porta Nuova,,,,,,,
1754980508,3896533382,0,24359651,True,1,residential,30,3.532,"LINESTRING (9.2210511 45.4893496, 9.221017099999999 45.4893706)",Via Marco d'Aviano,,,,,,,
1754980539,3896533384,0,168748719,True,1,residential,30,4.21,"LINESTRING (9.220076199999999 45.4909404, 9.220065399999999 45.4909033)",Via Termopili,,,,,,,
1756747302,6454380671,0,164013613,True,1,residential,30,82.796,"LINESTRING (9.1769693 45.4666989, 9.177452000000001 45.4673621)",Via San Nicolao,,,,,,,
1757408983,2647213523,0,164082925,True,,service,30,2.28,"LINESTRING (9.2191452 45.4870109, 9.2191207 45.4869997)",Via Andrea Costa,,,,,,,
