u,v,key,osmid,oneway,name,highway,length,geometry,lanes,maxspeed,bridge,access,tunnel,width
7802236852,7802236856,0,835902539,False,,cycleway,12.465,"LINESTRING (9.171281799999999 45.5208634, 9.1713395 45.5209036, 9.1713953 45.5209424)",,,,,,
7802236852,7802236850,0,"[835902540, 835902502, 835902503]",True,,cycleway,20.567999999999998,"LINESTRING (9.171281799999999 45.5208634, 9.171281 45.5208477, 9.1712887 45.520842, 9.1713431 45.5208015, 9.171385300000001 45.52077, 9.1714161 45.5207471, 9.1714465 45.5207244)",,,,,,
7802236854,7802236850,0,"[392946736, 835902500, 835902501]",False,Via Vincenzo da Seregno,cycleway,14.847000000000001,"LINESTRING (9.171586100000001 45.5208153, 9.1715675 45.5208032, 9.171517400000001 45.5207705, 9.171464200000001 45.5207359, 9.1714465 45.5207244)",,,,,,
7802236854,3961346948,0,"[392946736, 144589978]",False,Via Vincenzo da Seregno,cycleway,196.37400000000002,"LINESTRING (9.171586100000001 45.5208153, 9.1716207 45.5208379, 9.1717885 45.520947, 9.171976600000001 45.5210695, 9.172282300000001 45.5212685, 9.1723649 45.5213223, 9.1724373 45.5213695, 9.172530500000001 45.5214221, 9.1725577 45.5214312, 9.1725882 45.5214348, 9.172642099999999 45.5214279, 9.172692100000001 45.5214216, 9.1727186 45.52142, 9.172748800000001 45.5214289, 9.173154800000001 45.521696, 9.173188400000001 45.5217096, 9.173213199999999 45.5217127, 9.173241000000001 45.5217103, 9.1732722 45.5216995, 9.1734937 45.5215289)",,,,,,
7802236854,7802236856,0,"[835902504, 835902505, 835902544]",True,,cycleway,20.962000000000003,"LINESTRING (9.171586100000001 45.5208153, 9.1715559 45.5208382, 9.1715254 45.5208613, 9.1714845 45.5208922, 9.1714296 45.5209338, 9.1714208 45.5209405, 9.1713953 45.5209424)",,,,,,
7802236856,7802236852,0,835902539,False,,cycleway,12.465,"LINESTRING (9.1713953 45.5209424, 9.1713395 45.5209036, 9.171281799999999 45.5208634)",,,,,,
7802236856,7802236852,1,"[835902544, 835902540]",True,,cycleway,31.988999999999997,"LINESTRING (9.1713953 45.5209424, 9.171370400000001 45.520961, 9.171334999999999 45.5209875, 9.1712208 45.5209912, 9.171216899999999 45.5209121, 9.1712547 45.5208837, 9.171281799999999 45.5208634)",,,,,,
7802236892,7802236943,0,392946758,True,Via Vincenzo da Seregno,cycleway,17.363,"LINESTRING (9.172178300000001 45.5214399, 9.1721229 45.5214036, 9.172096 45.5213859, 9.1720746 45.5213586, 9.1720659 45.521313)",,,,,,
7802236892,3961347169,0,"[835902568, 835902557]",False,Via Vincenzo da Seregno,"['cycleway', 'path']",104.328,"LINESTRING (9.172178300000001 45.5214399, 9.172209799999999 45.5214613, 9.1722959 45.5215172, 9.172916000000001 45.5219243, 9.1729302 45.521975, 9.172932899999999 45.5220305, 9.1729255 45.5220869, 9.1729074 45.5221517)",,,,,,
7802236894,7802236892,0,835902558,True,Via Pasquale Miglioretti,cycleway,11.215,"LINESTRING (9.172121499999999 45.5215281, 9.172133199999999 45.5214754, 9.1721637 45.5214515, 9.172178300000001 45.5214399)",,,,,,
7816976028,7816976031,0,837542645,False,,cycleway,9.361,"LINESTRING (9.1401602 45.5127787, 9.140146700000001 45.5128229, 9.1401349 45.512861)",,,,,,
7816976031,7816978493,0,"[837542634, 837542674, 837542644]",True,Via Fratelli Camillo e Giannino Antona Traversi,cycleway,201.14899999999997,"LINESTRING (9.1401349 45.512861, 9.1401237 45.5128975, 9.1398872 45.5136657, 9.139846199999999 45.5137987, 9.1398388 45.5138229, 9.139832500000001 45.5138434, 9.139596299999999 45.5146107, 9.139590500000001 45.5146293)",,,,,,
7816976031,7816976028,0,837542645,False,,cycleway,9.361,"LINESTRING (9.1401349 45.512861, 9.140146700000001 45.5128229, 9.1401602 45.5127787)",,,,,,
7816976039,1804590000,0,"[837573546, 250323845, 837542630, 149792687]",False,,"['cycleway', 'path']",214.37800000000004,"LINESTRING (9.1397254 45.5128076, 9.1397367 45.5127695, 9.1397484 45.5127303, 9.139725500000001 45.5127136, 9.1396821 45.5126737, 9.139830399999999 45.5115457, 9.139836799999999 45.5114974, 9.1398514 45.5113993, 9.140256600000001 45.5114041, 9.1402395 45.5113818, 9.1401372 45.5112488, 9.1401132 45.5112177)",,,,,,
7816976083,7816978493,0,"[837542665, 837542666, 837542667]",False,,cycleway,31.223,"LINESTRING (9.139199 45.5145694, 9.139438200000001 45.514606, 9.1394868 45.5146134, 9.139526699999999 45.5146195, 9.139590500000001 45.5146293)",,,,,,
7816976083,7816976039,0,837542669,True,Via Fratelli Camillo e Giannino Antona Traversi,cycleway,200.152,"LINESTRING (9.139199 45.5145694, 9.139204599999999 45.5145507, 9.139207300000001 45.5145416, 9.1395774 45.5133026, 9.1397134 45.5128476, 9.139718999999999 45.5128287, 9.1397254 45.5128076)",,,,,,
7816978493,7816976083,0,"[837542665, 837542666, 837542667]",False,,cycleway,31.223000000000003,"LINESTRING (9.139590500000001 45.5146293, 9.139526699999999 45.5146195, 9.1394868 45.5146134, 9.139438200000001 45.514606, 9.139199 45.5145694)",,,,,,
7816978493,7816978499,0,"[837542673, 837542674, 149796814]",True,Via Fratelli Camillo e Giannino Antona Traversi,cycleway,20.771,"LINESTRING (9.139590500000001 45.5146293, 9.1395819 45.5146576, 9.1395611 45.5147251, 9.1395523 45.5147537, 9.139534299999999 45.5148119)",,,,,,
7816978494,7816978499,0,"[837542675, 837542676, 837542677, 837542678, 837542679]",False,,cycleway,32.022999999999996,"LINESTRING (9.139132800000001 45.5147504, 9.139186799999999 45.5147587, 9.139211700000001 45.5147625, 9.139279399999999 45.5147728, 9.1393813 45.5147885, 9.1394293 45.5147958, 9.139469800000001 45.514802, 9.139534299999999 45.5148119)",,,,,,
7816978494,7816976083,0,"[837542668, 837542669, 837542806]",True,Via Fratelli Camillo e Giannino Antona Traversi,cycleway,20.820999999999998,"LINESTRING (9.139132800000001 45.5147504, 9.1391619 45.5146939, 9.139170399999999 45.5146653, 9.139190599999999 45.5145976, 9.139199 45.5145694)",,,,,,
7816978499,7816978653,0,"[837542694, 837542693, 149796814]",True,Via Fratelli Camillo e Giannino Antona Traversi,cycleway,97.24400000000001,"LINESTRING (9.139534299999999 45.5148119, 9.1395269 45.5148362, 9.139523799999999 45.5148463, 9.139471500000001 45.5148656, 9.1393197 45.5153588, 9.139322099999999 45.5153882, 9.139326199999999 45.5154372, 9.139306599999999 45.5155007, 9.139292899999999 45.5155455, 9.1392863 45.5155668, 9.139279800000001 45.515622, 9.1392767 45.5156488)",,,,,,
7816978499,7816978494,0,"[837542675, 837542676, 837542677, 837542678, 837542679]",False,,cycleway,32.022999999999996,"LINESTRING (9.139534299999999 45.5148119, 9.139469800000001 45.514802, 9.1394293 45.5147958, 9.1393813 45.5147885, 9.139279399999999 45.5147728, 9.139211700000001 45.5147625, 9.139186799999999 45.5147587, 9.139132800000001 45.5147504)",,,,,,
7816978537,7816978494,0,"[837542696, 837542806, 837542695]",True,Via Fratelli Camillo e Giannino Antona Traversi,cycleway,95.48700000000001,"LINESTRING (9.1388677 45.5155866, 9.1388789 45.515561, 9.138904999999999 45.515501, 9.138921399999999 45.5154494, 9.138945400000001 45.5153739, 9.138950299999999 45.5153317, 9.1389602 45.5152457, 9.1390937 45.5148263, 9.1391206 45.514774, 9.139132800000001 45.5147504)",,,,,,
7816978537,7816978653,0,"[837542708, 837542709, 837542710, 837542711, 837542712]",False,,cycleway,32.61000000000001,"LINESTRING (9.1388677 45.5155866, 9.138930999999999 45.5155962, 9.1389461 45.5155985, 9.1390189 45.5156096, 9.139121599999999 45.5156252, 9.139163 45.5156315, 9.139203800000001 45.5156377, 9.1392767 45.5156488)",,,,,,
7816978653,1774020903,0,"[837542693, 837542726, 837542727, 837542742, 837542743]",True,Via Fratelli Camillo e Giannino Antona Traversi,cycleway,165.91800000000003,"LINESTRING (9.1392767 45.5156488, 9.1392054 45.5158805, 9.1391954 45.515913, 9.139184800000001 45.5159472, 9.138913199999999 45.5168294, 9.1388552 45.5168606, 9.1388338 45.5169301, 9.138852699999999 45.5169567, 9.138867599999999 45.5169776, 9.1388582 45.5170081, 9.138848299999999 45.5170404, 9.138842 45.5170608, 9.1388348 45.5170841)",,,,,,
7816978653,7816978537,0,"[837542708, 837542709, 837542710, 837542711, 837542712]",False,,cycleway,32.61,"LINESTRING (9.1392767 45.5156488, 9.139203800000001 45.5156377, 9.139163 45.5156315, 9.139121599999999 45.5156252, 9.1390189 45.5156096, 9.1389461 45.5155985, 9.138930999999999 45.5155962, 9.1388677 45.5155866)",,,,,,
7816978679,7816978680,0,"[837542794, 837542795, 837542796]",False,,cycleway,27.958,"LINESTRING (9.1382706 45.5188124, 9.138165000000001 45.5187982, 9.138126400000001 45.518793, 9.138025600000001 45.5187795, 9.137976999999999 45.5187729, 9.1379182 45.518765)",,,,,,
7816978680,7816978537,0,"[837542696, 837542770, 837542771, 837542744, 837542745]",True,Via Fratelli Camillo e Giannino Antona Traversi,cycleway,365.228,"LINESTRING (9.1379182 45.518765, 9.137868299999999 45.5187583, 9.1379871 45.518385, 9.137995999999999 45.5183569, 9.1380038 45.5183324, 9.138014399999999 45.5182991, 9.138021999999999 45.5182753, 9.1380236 45.5182575, 9.1380275 45.5182129, 9.138400799999999 45.51704, 9.1384148 45.5169962, 9.1384217 45.5169745, 9.138431499999999 45.5169436, 9.1384471 45.5168946, 9.138851600000001 45.5156238, 9.1388677 45.5155866)",,,,,,
7816978680,7816978679,0,"[837542794, 837542795, 837542796]",False,,cycleway,27.958000000000002,"LINESTRING (9.1379182 45.518765, 9.137976999999999 45.5187729, 9.138025600000001 45.5187795, 9.138126400000001 45.518793, 9.138165000000001 45.5187982, 9.1382706 45.5188124)",,,,,,
7844252455,6445176996,0,687547066,False,,cycleway,36.968999999999994,"LINESTRING (9.169530099999999 45.4742799, 9.1697495 45.474288, 9.1699074 45.4741681, 9.1699214 45.4741565)",,,,,,
7846541913,7079198550,0,758035519,False,,cycleway,115.574,"LINESTRING (9.156832100000001 45.4815544, 9.1568387 45.481497, 9.1568173 45.4814576, 9.156706 45.4813871, 9.1564634 45.4812341, 9.1564152 45.4811843, 9.156390999999999 45.4811326, 9.1563763 45.4810752, 9.156393700000001 45.4809972, 9.1564111 45.4809614, 9.1564795 45.4808984, 9.156545299999999 45.4808608, 9.1565546 45.4808429, 9.156515199999999 45.4808011, 9.1564631 45.480751, 9.156423 45.4807144)",,,,,,
7846614317,7846614318,0,840930289,False,,cycleway,17.013,"LINESTRING (9.151494599999999 45.4779844, 9.1512765 45.477989)",,,,,,
7846614318,7846614317,0,840930289,False,,cycleway,17.013,"LINESTRING (9.1512765 45.477989, 9.151494599999999 45.4779844)",,,,,,
7846614318,7846614319,0,"[840930285, 840930286, 840930287, 840930288, 840930290]",True,,cycleway,447.729,"LINESTRING (9.1512765 45.477989, 9.151274000000001 45.4779316, 9.15127 45.477866, 9.151269299999999 45.477848, 9.1513337 45.4778014, 9.151353200000001 45.4777765, 9.1513592 45.4777535, 9.151324300000001 45.4771413, 9.1512707 45.4762014, 9.151268 45.476138, 9.1512633 45.4760695, 9.1512393 45.4756521, 9.151233100000001 45.475536, 9.151182800000001 45.4746553, 9.151176100000001 45.4746196, 9.1511513 45.4745919, 9.151002 45.4744892, 9.150524300000001 45.4741847)",,,,,,
7846614319,7872571910,0,"[843943074, 843943077, 843943078]",False,,cycleway,20.468,"LINESTRING (9.150524300000001 45.4741847, 9.1504919 45.474164, 9.150419599999999 45.4741178, 9.1503636 45.474082, 9.1503303 45.4740607)",,,,,,
7846614319,7872679634,0,"[843955851, 843955852, 185168815, 843955857, 843955858, 843955861, 843955862]",True,Via Monte Rosa,cycleway,772.2739999999997,"LINESTRING (9.150524300000001 45.4741847, 9.150503 45.4742007, 9.149976499999999 45.4745971, 9.149964799999999 45.4746017, 9.1499185 45.4746079, 9.149901 45.4746153, 9.149839500000001 45.4746608, 9.1497774 45.4747068, 9.149729499999999 45.4747422, 9.149631899999999 45.4748143, 9.1496279 45.4748224, 9.149627300000001 45.474857, 9.1496216 45.474865, 9.1492845 45.4751221, 9.149270400000001 45.4751275, 9.14922 45.4751327, 9.149205800000001 45.4751378, 9.149103 45.4752164, 9.149006 45.4752905, 9.1489195 45.4753567, 9.1488342 45.4754218, 9.1488259 45.4754351, 9.148815000000001 45.4754772, 9.1488041 45.475491, 9.148462200000001 45.4757496, 9.148442299999999 45.475757, 9.1483779 45.4757676, 9.1483639 45.475773, 9.1482458 45.475864, 9.1482109 45.4758909, 9.148139 45.4759463, 9.148031599999999 45.4760291, 9.1480277 45.4760388, 9.1480339 45.4760686, 9.1480304 45.476078, 9.1461927 45.4774703, 9.1461761 45.4774757, 9.1461366 45.4774774, 9.146116900000001 45.4774829, 9.146010499999999 45.4775598, 9.1459075 45.4776342, 9.145796300000001 45.4777145, 9.1457405 45.4777549, 9.145729899999999 45.4777711, 9.145728200000001 45.4778106, 9.145716800000001 45.477827, 9.145197700000001 45.4782206, 9.145178400000001 45.4782274, 9.145139800000001 45.4782323, 9.1451241 45.4782356, 9.145048600000001 45.4782881, 9.1450423 45.4783008, 9.145038599999999 45.4783181, 9.145038599999999 45.4783421, 9.145034600000001 45.4783558, 9.145019100000001 45.4783706, 9.144428599999999 45.4788143, 9.144261200000001 45.4789378, 9.144242999999999 45.4789471, 9.1441886 45.4789653, 9.144169399999999 45.4789748, 9.143999900000001 45.4790998, 9.143989599999999 45.4791129, 9.143982899999999 45.4791404, 9.1439793 45.4791457, 9.1439722 45.4791509, 9.1439653 45.4791529, 9.143955099999999 45.479153, 9.1439418 45.4791495, 9.1439278 45.4791427, 9.143888499999999 45.4791185)",,,,,,
7846614343,7846614318,0,840930288,True,,cycleway,197.277,"LINESTRING (9.1515769 45.479661, 9.151533499999999 45.4796624, 9.151490000000001 45.4796605, 9.151462499999999 45.4796501, 9.151453099999999 45.4796412, 9.1513753 45.4780845, 9.1512774 45.4780107, 9.1512765 45.477989)",,,,,,
7859210708,251435066,0,842447056,True,,cycleway,74.913,"LINESTRING (9.180290299999999 45.4843718, 9.1803323 45.4843083, 9.1803522 45.4842805, 9.1804123 45.4842746, 9.1807274 45.4838354, 9.180781100000001 45.4838277)",,,,,,
7859210713,1408209811,0,402263138,False,Cavalcavia Eugenio Bussa,cycleway,2.14,"LINESTRING (9.1851714 45.4841519, 9.1851748 45.4841328)",,,yes,,,
7859210713,1603982944,0,"[402263138, 147185940, 345552958]",False,Cavalcavia Eugenio Bussa,cycleway,322.18699999999995,"LINESTRING (9.1851714 45.4841519, 9.185166799999999 45.4841781, 9.185368799999999 45.4843368, 9.185456500000001 45.4844069, 9.186597799999999 45.4853906, 9.186749799999999 45.4855237, 9.186828500000001 45.4855706, 9.1869779 45.4856353, 9.1870455 45.4856657, 9.1870818 45.4856728, 9.1871098 45.4856782, 9.187163099999999 45.4856538, 9.187177699999999 45.4856309, 9.187233900000001 45.4856189, 9.1873463 45.4856262, 9.1875006 45.4856379, 9.1875746 45.4856382, 9.187732499999999 45.4856168, 9.1880598 45.4855491, 9.188151 45.4855359, 9.1882354 45.4855261)",,,yes,,,
7859210713,7859210724,0,842447057,True,,cycleway,356.19800000000004,"LINESTRING (9.1851714 45.4841519, 9.1851576 45.4841437, 9.1850392 45.484073, 9.1848913 45.4839989, 9.184763999999999 45.4839629, 9.184662100000001 45.4839493, 9.184233300000001 45.4839476, 9.1841054 45.4839782, 9.1840881 45.4839785, 9.1832818 45.4839925, 9.182744100000001 45.4840037, 9.1826764 45.4840051, 9.182561400000001 45.4840075, 9.181780699999999 45.4840342, 9.1817613 45.4840349, 9.1817399 45.4840356, 9.181520300000001 45.4840432, 9.1813451 45.4840509, 9.1807669 45.4838486)",,,,,,
7865311860,7872571937,0,843943101,True,Via Monte Rosa,cycleway,95.04,"LINESTRING (9.151576800000001 45.4731265, 9.152400800000001 45.4724967)",,,,,,
7865311860,7872571927,0,"[843943088, 843151158, 843943087]",False,,cycleway,18.387,"LINESTRING (9.151576800000001 45.4731265, 9.151596 45.4731393, 9.151668300000001 45.4731875, 9.151719999999999 45.4732221, 9.1517476 45.4732405)",,,,,,
7865311862,7865311880,0,843151162,True,,cycleway,12.832,"LINESTRING (9.153661100000001 45.4719907, 9.1535393 45.4719131)",,,,,,
7865311868,7872571942,0,"[843900552, 843943098, 843943099, 843943100, 843943101]",True,Via Monte Rosa,cycleway,23.665,"LINESTRING (9.153334900000001 45.4717827, 9.153365600000001 45.4717593, 9.1533944 45.4717373, 9.153403300000001 45.4717305, 9.153461800000001 45.4716857, 9.153483400000001 45.4716693, 9.153493900000001 45.4716612, 9.153540100000001 45.4716259)",,,,,,
7865311876,7872194537,0,843900543,True,,cycleway,17.849,"LINESTRING (9.1562 45.4708752, 9.156067800000001 45.4708686, 9.1559954 45.470824)",,,,,,
7865311880,7865311868,0,"[843151162, 843943102, 843151159]",True,,cycleway,21.546999999999997,"LINESTRING (9.1535393 45.4719131, 9.1535013 45.4718888, 9.153426100000001 45.4718409, 9.1533587 45.4717979, 9.153334900000001 45.4717827)",,,,,,
7865311880,7872571936,0,"[843943096, 843943097, 843943089]",True,Via Monte Rosa,cycleway,107.842,"LINESTRING (9.1535393 45.4719131, 9.153378500000001 45.4720348, 9.1533531 45.472054, 9.1533122 45.4720849, 9.152599 45.4726243)",,,,,,
7865317586,7872194550,0,843900595,True,,cycleway,8.161,"LINESTRING (9.1556379 45.4706217, 9.155583999999999 45.470666, 9.155564200000001 45.4706721)",,,,,,
7865317596,7872194564,0,843900544,False,,cycleway,7.733,"LINESTRING (9.155771400000001 45.4705047, 9.1557358 45.4705385, 9.155712400000001 45.4705606)",,,,,,
7865317599,7872194553,0,843151163,True,,cycleway,2.534,"LINESTRING (9.155136799999999 45.4706805, 9.155115 45.4706636)",,,,,,
7865317599,7865311883,0,"[843900539, 843900540]",True,,"['cycleway', 'path']",19.732000000000003,"LINESTRING (9.155136799999999 45.4706805, 9.155108 45.4707015, 9.154971400000001 45.4708011, 9.154961399999999 45.4708084)",,,,,,
7865317619,7872194569,0,843151165,True,,cycleway,8.507,"LINESTRING (9.1555099 45.4699907, 9.155549799999999 45.4699893, 9.1555833 45.4699916, 9.155618199999999 45.4699961)",,,,,,
7865317619,7872194546,0,843900549,False,,cycleway,21.230999999999998,"LINESTRING (9.1555099 45.4699907, 9.155431399999999 45.4700009, 9.155298500000001 45.4700182, 9.1552422 45.4700255)",,,,,,
7865317620,7872194549,0,843900552,True,Via Monte Rosa,cycleway,27.494999999999997,"LINESTRING (9.155016399999999 45.4704539, 9.155000299999999 45.4702573, 9.155000299999999 45.4702293, 9.155007299999999 45.4702075)",,,,,,
7865317621,7865311860,0,"[843943108, 843943101]",True,Via Monte Rosa,cycleway,36.258,"LINESTRING (9.151377800000001 45.4734024, 9.151369300000001 45.4733326, 9.1513773 45.4733096, 9.151410200000001 45.4732823, 9.151433600000001 45.4732522, 9.151451700000001 45.4732226, 9.151525299999999 45.4731658, 9.151576800000001 45.4731265)",,,,,,
7872191960,7872191961,0,843900538,False,,cycleway,9.030000000000001,"LINESTRING (9.1547714 45.4698756, 9.1547958 45.4699086, 9.154824700000001 45.4699477)",,,,,,
7872191961,7872194544,0,843900537,True,,cycleway,30.124,"LINESTRING (9.154824700000001 45.4699477, 9.1548561 45.4699902, 9.1550434 45.4701142, 9.155087399999999 45.4701433)",,,,,,
7872191961,7872191960,0,843900538,False,,cycleway,9.030000000000001,"LINESTRING (9.154824700000001 45.4699477, 9.1547958 45.4699086, 9.1547714 45.4698756)",,,,,,
7872191963,7865317586,0,843151164,True,,cycleway,29.444999999999997,"LINESTRING (9.1559287 45.4707683, 9.155857599999999 45.4707091, 9.155726100000001 45.4706307, 9.155715300000001 45.4706242, 9.155692999999999 45.4706173, 9.155666200000001 45.4706166, 9.1556379 45.4706217)",,,,,,
7872191963,7872194537,0,843900542,False,,cycleway,8.088000000000001,"LINESTRING (9.1559287 45.4707683, 9.1559667 45.4708, 9.1559954 45.470824)",,,,,,
7872191964,7872194489,0,843900548,False,,cycleway,17.806,"LINESTRING (9.155646600000001 45.4700189, 9.1556929 45.4700558, 9.155754699999999 45.4701055, 9.155797 45.4701394)",,,,,,
7872191965,7865317620,0,843900554,True,,cycleway,4.461,"LINESTRING (9.155034300000001 45.470492, 9.155016399999999 45.4704539)",,,,,,
7872191965,7872194553,0,843900555,False,,cycleway,20.091,"LINESTRING (9.155034300000001 45.470492, 9.1550589 45.4705444, 9.155090299999999 45.4706111, 9.155115 45.4706636)",,,,,,
