u,v,key,osmid,bridge,lanes,name,highway,maxspeed,oneway,length,geometry,access,tunnel,width
2915840116,4550031264,0,288036710,,,,cycleway,,False,2.5,"LINESTRING (9.199634100000001 45.4929022, 9.199618900000001 45.4928824)",,,
2915840116,2915819700,0,355299372,,,,cycleway,,True,15.559,"LINESTRING (9.199634100000001 45.4929022, 9.199824100000001 45.4928593)",,,
2915840128,2915819688,0,288036710,,,,cycleway,,False,10.224,"LINESTRING (9.1992452 45.4923527, 9.199281300000001 45.4924411)",,,
2915852971,3307961490,0,262420958,,,,cycleway,,True,5.898,"LINESTRING (9.1958161 45.4881493, 9.195842900000001 45.4881989)",,,
2915852977,2915886825,0,262420958,,,,cycleway,,True,6.679,"LINESTRING (9.1958345 45.4882343, 9.195761900000001 45.4882662)",,,
2915852984,2915886817,0,262420958,,,,cycleway,,True,6.459,"LINESTRING (9.195669199999999 45.488307, 9.195591 45.4883262)",,,
2915886803,2915886826,0,262420957,,,,cycleway,,True,12.637,"LINESTRING (9.195558999999999 45.4882405, 9.1955013 45.4881343)",,,
2915886812,3307961673,0,262420957,,,,cycleway,,True,6.1,"LINESTRING (9.195708399999999 45.488468, 9.195637100000001 45.4884454)",,,
2915886817,2915886803,0,262420957,,,,cycleway,,True,9.851,"LINESTRING (9.195591 45.4883262, 9.195558999999999 45.4882405)",,,
2915886825,2915852984,0,262420958,,,,cycleway,,True,8.532,"LINESTRING (9.195761900000001 45.4882662, 9.195669199999999 45.488307)",,,
2915886826,2680830472,0,262420957,,,,cycleway,,True,88.688,"LINESTRING (9.1955013 45.4881343, 9.1949539 45.4874351)",,,
2915905169,2915912306,0,288043033,,,,cycleway,,False,51.417,"LINESTRING (9.164446399999999 45.4946401, 9.1650092 45.4943989)",,,
2915905169,2915908499,0,288043033,,,,cycleway,,False,48.399,"LINESTRING (9.164446399999999 45.4946401, 9.163937499999999 45.4948895)",,,
2915908498,2915911490,0,288043033,,,,cycleway,,False,3.763,"LINESTRING (9.1655666 45.4940543, 9.1656002 45.49403)",,,
2915908498,2915911486,0,288043033,,,,cycleway,,False,3.621,"LINESTRING (9.1655666 45.4940543, 9.16554 45.494081)",,,
2915908499,2915905169,0,288043033,,,,cycleway,,False,48.399,"LINESTRING (9.163937499999999 45.4948895, 9.164446399999999 45.4946401)",,,
2915908499,2731117416,0,288043033,,,,cycleway,,False,127.58,"LINESTRING (9.163937499999999 45.4948895, 9.1625607 45.49551)",,,
2915911464,2915912305,0,288043033,,,,cycleway,,False,3.069,"LINESTRING (9.1659826 45.4939503, 9.1660214 45.4939456)",,,
2915911464,2915912302,0,288043033,,,,cycleway,,False,5.332,"LINESTRING (9.1659826 45.4939503, 9.1659142 45.4939503)",,,
2915911466,4055263663,0,288043033,,,,cycleway,,False,2.44,"LINESTRING (9.165506000000001 45.4941762, 9.1655237 45.4941581)",,,
2915911466,2915911475,0,288043033,,,,cycleway,,False,3.873,"LINESTRING (9.165506000000001 45.4941762, 9.1654669 45.4941977)",,,
2915911468,2915912302,0,288043033,,,,cycleway,,False,4.256,"LINESTRING (9.1658624 45.4939382, 9.1659142 45.4939503)",,,
2915911468,2915912303,0,288043033,,,,cycleway,,False,7.52,"LINESTRING (9.1658624 45.4939382, 9.1657774 45.4939062)",,,
2915911469,2915912303,0,288043033,,,,cycleway,,False,3.253,"LINESTRING (9.165740599999999 45.49392, 9.1657774 45.4939062)",,,
2915911469,2915911490,0,288043033,,,,cycleway,,False,16.413,"LINESTRING (9.165740599999999 45.49392, 9.1656002 45.49403)",,,
2915911475,2915911466,0,288043033,,,,cycleway,,False,3.873,"LINESTRING (9.1654669 45.4941977, 9.165506000000001 45.4941762)",,,
2915911475,2915912306,0,288043033,,,,cycleway,,False,42.11,"LINESTRING (9.1654669 45.4941977, 9.1650092 45.4943989)",,,
2915911482,2915912301,0,288043033,,,,cycleway,,False,37.451,"LINESTRING (9.1663546 45.4937915, 9.166714799999999 45.4935686)",,,
2915911482,2915911489,0,288043033,,,,cycleway,,False,25.418,"LINESTRING (9.1663546 45.4937915, 9.166089899999999 45.493925)",,,
2915911486,2915908498,0,288043033,,,,cycleway,,False,3.621,"LINESTRING (9.16554 45.494081, 9.1655666 45.4940543)",,,
2915911486,4055263654,0,288043033,,,,cycleway,,False,3.008,"LINESTRING (9.16554 45.494081, 9.1655338 45.4941077)",,,
2915911489,2915911482,0,288043033,,,,cycleway,,False,25.418,"LINESTRING (9.166089899999999 45.493925, 9.1663546 45.4937915)",,,
2915911489,2915912305,0,288043033,,,,cycleway,,False,5.81,"LINESTRING (9.166089899999999 45.493925, 9.1660214 45.4939456)",,,
2915911490,2915911469,0,288043033,,,,cycleway,,False,16.413,"LINESTRING (9.1656002 45.49403, 9.165740599999999 45.49392)",,,
2915911490,2915908498,0,288043033,,,,cycleway,,False,3.763,"LINESTRING (9.1656002 45.49403, 9.1655666 45.4940543)",,,
2915912301,4523812079,0,288043033,,,,cycleway,,False,37.598,"LINESTRING (9.166714799999999 45.4935686, 9.167044199999999 45.4933216)",,,
2915912301,2915911482,0,288043033,,,,cycleway,,False,37.451,"LINESTRING (9.166714799999999 45.4935686, 9.1663546 45.4937915)",,,
2915912302,2915911464,0,288043033,,,,cycleway,,False,5.332,"LINESTRING (9.1659142 45.4939503, 9.1659826 45.4939503)",,,
2915912302,2915911468,0,288043033,,,,cycleway,,False,4.256,"LINESTRING (9.1659142 45.4939503, 9.1658624 45.4939382)",,,
2915912303,2915911468,0,288043033,,,,cycleway,,False,7.52,"LINESTRING (9.1657774 45.4939062, 9.1658624 45.4939382)",,,
2915912303,2915911469,0,288043033,,,,cycleway,,False,3.253,"LINESTRING (9.1657774 45.4939062, 9.165740599999999 45.49392)",,,
2915912305,2915911489,0,288043033,,,,cycleway,,False,5.81,"LINESTRING (9.1660214 45.4939456, 9.166089899999999 45.493925)",,,
2915912305,2915911464,0,288043033,,,,cycleway,,False,3.069,"LINESTRING (9.1660214 45.4939456, 9.1659826 45.4939503)",,,
2915912306,2915911475,0,288043033,,,,cycleway,,False,42.11,"LINESTRING (9.1650092 45.4943989, 9.1654669 45.4941977)",,,
2915912306,2915905169,0,288043033,,,,cycleway,,False,51.417,"LINESTRING (9.1650092 45.4943989, 9.164446399999999 45.4946401)",,,
2915920180,2915911492,0,288043033,,,,cycleway,,False,82.109,"LINESTRING (9.1676023 45.4929074, 9.168309600000001 45.4923602)",,,
2915920180,2915920198,0,288043033,,,,cycleway,,False,32.676,"LINESTRING (9.1676023 45.4929074, 9.167312900000001 45.49312)",,,
2915920198,2915920180,0,288043033,,,,cycleway,,False,32.676,"LINESTRING (9.167312900000001 45.49312, 9.1676023 45.4929074)",,,
2915920198,4523812079,0,288043033,,,,cycleway,,False,30.679,"LINESTRING (9.167312900000001 45.49312, 9.167044199999999 45.4933216)",,,
2916981416,1822701337,0,171201472,,,,cycleway,,False,72.653,"LINESTRING (9.2300176 45.4598165, 9.2290861 45.4598213)",,,
2920078235,5081328151,0,521515100,,,,cycleway,,False,44.5,"LINESTRING (9.2016881 45.4289528, 9.201124 45.4288942)",,,
2920078235,2300055229,0,521515100,,,,cycleway,,False,43.529,"LINESTRING (9.2016881 45.4289528, 9.2022373 45.4290213)",,,
2920078235,2920145960,0,288452964,,,,footway,,False,7.595,"LINESTRING (9.2016881 45.4289528, 9.201687400000001 45.4288845)",,,
2920078243,21458589,0,521515100,,,,cycleway,,False,4.823,"LINESTRING (9.2008183 45.4288721, 9.200756500000001 45.4288727)",,,
2920078243,5081328151,0,521515100,,,,cycleway,,False,23.982,"LINESTRING (9.2008183 45.4288721, 9.201124 45.4288942)",,,
2920163340,2514790970,0,170431642,,,,cycleway,,False,2.92,"LINESTRING (9.2005915 45.423796, 9.2005564 45.4237869)",,,
2920163340,2514790971,0,170431642,,,,cycleway,,False,30.322,"LINESTRING (9.2005915 45.423796, 9.200956 45.4238904)",,,
2923069392,2208676078,0,210830443,,,,cycleway,,False,2.684,"LINESTRING (9.1663444 45.4252513, 9.166331599999999 45.4252289)",,,
2923069392,2208676093,0,210830443,,,,cycleway,,False,14.227,"LINESTRING (9.1663444 45.4252513, 9.166412100000001 45.4253701)",,,
2923070943,2208676087,0,179375645,,,,cycleway,,False,5.231,"LINESTRING (9.1668336 45.4254745, 9.166809499999999 45.4254306)",,,
2923529232,3091065515,0,304554736,,,San Leonardo,cycleway,,False,10.323,"LINESTRING (9.1051579 45.4995096, 9.1052783 45.4994709)",yes,,
2923529232,1885280457,0,304554736,,,San Leonardo,cycleway,,False,127.498,"LINESTRING (9.1051579 45.4995096, 9.103669500000001 45.4999854)",yes,,
2929704468,6539170342,0,696346226,,,,cycleway,,False,5.1,"LINESTRING (9.178992600000001 45.4523188, 9.179057 45.4523267)",,,
2929704468,3054568420,0,696346226,,,,cycleway,,False,4.494,"LINESTRING (9.178992600000001 45.4523188, 9.1789372 45.4523077)",,,
2931223996,2931224029,0,94525972,,,Via Arcangelo Corelli,cycleway,,False,21.707,"LINESTRING (9.262070599999999 45.4699032, 9.2617938 45.4698825)",,,
2931224029,2931223996,0,94525972,,,Via Arcangelo Corelli,cycleway,,False,21.707,"LINESTRING (9.2617938 45.4698825, 9.262070599999999 45.4699032)",,,
2931224029,403823897,0,94525972,,,Via Arcangelo Corelli,cycleway,,False,29.821,"LINESTRING (9.2617938 45.4698825, 9.261748499999999 45.4701488)",,,
2931224030,6200518503,0,34695838,,,,cycleway,,False,4.293,"LINESTRING (9.266878800000001 45.4679866, 9.266916699999999 45.4680146)",,,
2931278699,2956001292,0,78078280,yes,,,cycleway,,False,32.529,"LINESTRING (9.257882199999999 45.4620555, 9.257712400000001 45.4617883)",,,
2931278699,917449706,0,78078280,yes,,,cycleway,,False,45.936,"LINESTRING (9.257882199999999 45.4620555, 9.2580983 45.4624398)",,,
2931330393,2015190441,0,34695838,,,,cycleway,,False,3.795,"LINESTRING (9.2643723 45.4703775, 9.2643247 45.4703704)",,,
2931330393,403823894,0,34695838,,,,cycleway,,False,2.805,"LINESTRING (9.2643723 45.4703775, 9.264408 45.4703806)",,,
2931330400,2015190467,0,34695838,,,,cycleway,,False,69.149,"LINESTRING (9.262900800000001 45.4702489, 9.262020700000001 45.4701728)",,,
2931330400,2015190441,0,34695838,,,,cycleway,,False,111.853,"LINESTRING (9.262900800000001 45.4702489, 9.2643247 45.4703704)",,,
2931356248,1249809545,0,171463470,,,Cavalcavia Buccari,cycleway,,False,15.348,"LINESTRING (9.241278400000001 45.4694743, 9.2414752 45.469476)",yes,,
2931356248,1824860709,0,171463470,,,Cavalcavia Buccari,cycleway,,False,19.349,"LINESTRING (9.241278400000001 45.4694743, 9.2410303 45.4694717)",yes,,
2931356250,1249809532,0,171463470,,,Cavalcavia Buccari,cycleway,,False,27.46,"LINESTRING (9.2403678 45.469534, 9.240715099999999 45.4694932)",yes,,
2931356250,1249809546,0,171463470,,,Cavalcavia Buccari,cycleway,,False,34.892,"LINESTRING (9.2403678 45.469534, 9.239927099999999 45.4695883)",yes,,
2931849750,6709334423,0,499008901,,,,cycleway,,False,9.465,"LINESTRING (9.2022251 45.421168, 9.202318500000001 45.4211137)",,,
2931849750,1815737076,0,499010719,,,,cycleway,,False,5.835,"LINESTRING (9.2022251 45.421168, 9.2021616 45.4211957)",,,
2931864660,3818659505,0,499015084,,,,cycleway,,False,14.456,"LINESTRING (9.203555 45.42037, 9.203445 45.4202654)",,,
2931864660,4903433527,0,499015084,,,,cycleway,,False,10.136,"LINESTRING (9.203555 45.42037, 9.203649800000001 45.4204323)",,,
2935958900,2672882604,0,294558113,,,,cycleway,,True,5.36,"LINESTRING (9.1967078 45.4809467, 9.1967088 45.4808985)",,,
2941884816,2370504748,0,274386129,,,,cycleway,,False,13.221,"LINESTRING (9.1026968 45.4710611, 9.102530399999999 45.4710383)",,,
2941884816,2791241941,0,274386129,,,,cycleway,,False,11.078,"LINESTRING (9.1026968 45.4710611, 9.1028387 45.4710659)",,,
2941884818,2791241931,0,274386129,,,,cycleway,,False,11.263,"LINESTRING (9.103667700000001 45.4708445, 9.1035374 45.4708882)",,,
2941884818,2791241930,0,274386129,,,,cycleway,,False,12.615,"LINESTRING (9.103667700000001 45.4708445, 9.1038181 45.4708027)",,,
2941884825,2791241941,0,274386129,,,,cycleway,,False,11.116,"LINESTRING (9.1029792 45.471049, 9.1028387 45.4710659)",,,
2941884825,2791241940,0,274386129,,,,cycleway,,False,10.541,"LINESTRING (9.1029792 45.471049, 9.1031113 45.4710289)",,,
2941884832,2791241940,0,274386129,,,,cycleway,,False,10.591,"LINESTRING (9.103238599999999 45.4709957, 9.1031113 45.4710289)",,,
2941884832,3112637073,0,274386129,,,,cycleway,,False,5.843,"LINESTRING (9.103238599999999 45.4709957, 9.1033054 45.4709719)",,,
2941884834,2791241930,0,274386129,,,,cycleway,,False,13.207,"LINESTRING (9.103983299999999 45.4707765, 9.1038181 45.4708027)",,,
2941884834,2791241924,0,274386129,,,,cycleway,,False,13.477,"LINESTRING (9.103983299999999 45.4707765, 9.104155499999999 45.4707662)",,,
2941895452,2791241937,0,274386198,,,,cycleway,,False,13.416,"LINESTRING (9.1024601 45.4710237, 9.1023017 45.4709766)",,,
2941895452,2370504748,0,274386198,,,,cycleway,,False,5.717,"LINESTRING (9.1024601 45.4710237, 9.102530399999999 45.4710383)",,,
2944499198,2944499203,0,290974406,,,,cycleway,,True,5.211,"LINESTRING (9.2190478 45.4711831, 9.219008499999999 45.4711452)",,,
2944499201,2944545689,0,290983789,,,,cycleway,,True,5.451,"LINESTRING (9.220048200000001 45.4711573, 9.219999100000001 45.4711922)",,,
2944499202,2944521776,0,290974400,,,,cycleway,,True,5.433,"LINESTRING (9.2198993 45.4705358, 9.219956 45.4705642)",,,
2944499203,2944546909,0,290974393,,,,cycleway,,True,4.355,"LINESTRING (9.219008499999999 45.4711452, 9.218976100000001 45.4711133)",,,
2944499211,3455714043,0,290983789,,,,cycleway,,True,5.466,"LINESTRING (9.2201877 45.4709071, 9.2201793 45.4709559)",,,
2944499216,3455728904,0,290974400,,,,cycleway,,True,7.632,"LINESTRING (9.2196085 45.4704873, 9.219706 45.4704933)",,,
2944499217,2944499218,0,290983789,,,,cycleway,,True,6.938,"LINESTRING (9.220167200000001 45.4710064, 9.220133000000001 45.471064)",,,
2944499218,3455714079,0,290983789,,,,cycleway,,True,6.126,"LINESTRING (9.220133000000001 45.471064, 9.220094700000001 45.4711121)",,,
2944521767,2944499216,0,290974400,,,,cycleway,,True,4.681,"LINESTRING (9.2195485 45.4704887, 9.2196085 45.4704873)",,,
2944521776,2944579878,0,290983789,,,,cycleway,,True,3.461,"LINESTRING (9.219956 45.4705642, 9.219990599999999 45.4705837)",,,
2944545688,2944579881,0,290983789,,,,cycleway,,True,5.184,"LINESTRING (9.2200437 45.4706223, 9.220085600000001 45.4706585)",,,
2944545689,3455714074,0,290983789,,,,cycleway,,True,6.832,"LINESTRING (9.219999100000001 45.4711922, 9.2199326 45.4712322)",,,
2944545690,3455728893,0,290983789,,,,cycleway,,True,5.61,"LINESTRING (9.2201118 45.4706911, 9.220144599999999 45.470736)",,,
2944545696,2944499211,0,290983789,,,,cycleway,,True,5.161,"LINESTRING (9.220186200000001 45.4708607, 9.2201877 45.4709071)",,,
2944546909,3455715400,0,290974393,,,,cycleway,,True,10.916,"LINESTRING (9.218976100000001 45.4711133, 9.218896600000001 45.4710325)",,,
2944579878,2944545688,0,290983789,,,,cycleway,,True,5.964,"LINESTRING (9.219990599999999 45.4705837, 9.2200437 45.4706223)",,,
2944579881,2944545690,0,290983789,,,,cycleway,,True,4.161,"LINESTRING (9.220085600000001 45.4706585, 9.2201118 45.4706911)",,,
2951247628,2184024302,0,315667573,,,,cycleway,,True,15.979,"LINESTRING (9.201532500000001 45.4833362, 9.2014137 45.4832191)",,,
2951299746,1824860700,0,171463472,,,Piazzale Susa,cycleway,,False,10.273,"LINESTRING (9.2227239 45.4680003, 9.2228526 45.46802)",,,
2951299746,1824860699,0,171463472,,,Piazzale Susa,cycleway,,False,11.339,"LINESTRING (9.2227239 45.4680003, 9.2225801 45.4679852)",,,
2951360672,2680830476,0,262420958,,,,cycleway,,True,4.691,"LINESTRING (9.1951862 45.4873477, 9.1952178 45.4873836)",,,
2951360796,1328900954,0,219705959,,,,cycleway,,True,8.716,"LINESTRING (9.1956746 45.4851698, 9.1955794 45.4851287)",yes,,
2951516010,2162701154,0,206271591,,,,cycleway,,False,7.372,"LINESTRING (9.184622900000001 45.5130261, 9.184712299999999 45.5130044)",,,
2951516010,2162688002,0,206271591,,,,cycleway,,False,2.978,"LINESTRING (9.184622900000001 45.5130261, 9.1845868 45.5130349)",,,
2951516010,2951516011,0,291684623,,,,cycleway,,False,17.255,"LINESTRING (9.184622900000001 45.5130261, 9.184695899999999 45.5131726)",,,
2951516011,2951516012,0,291684623,,,,cycleway,,False,7.157,"LINESTRING (9.184695899999999 45.5131726, 9.184725200000001 45.5132336)",,,
2951516011,2951516010,0,291684623,,,,cycleway,,False,17.255,"LINESTRING (9.184695899999999 45.5131726, 9.184622900000001 45.5130261)",,,
2951516012,2951516014,0,291684623,,,,cycleway,,False,26.188,"LINESTRING (9.184725200000001 45.5132336, 9.1848402 45.5134549)",,,
2951516012,2951516011,0,291684623,,,,cycleway,,False,7.157,"LINESTRING (9.184725200000001 45.5132336, 9.184695899999999 45.5131726)",,,
2951516014,2951516015,0,291684623,,,,cycleway,,False,4.441,"LINESTRING (9.1848402 45.5134549, 9.184859400000001 45.5134925)",,,
2951516014,2951516012,0,291684623,,,,cycleway,,False,26.188,"LINESTRING (9.1848402 45.5134549, 9.184725200000001 45.5132336)",,,
2951516015,2951516016,0,291684623,,,,cycleway,,False,6.897,"LINESTRING (9.184859400000001 45.5134925, 9.1848884 45.5135511)",,,
2951516015,2951516014,0,291684623,,,,cycleway,,False,4.441,"LINESTRING (9.184859400000001 45.5134925, 9.1848402 45.5134549)",,,
2951516016,2951516017,0,291684623,,,,cycleway,,False,2.472,"LINESTRING (9.1848884 45.5135511, 9.184898799999999 45.5135721)",,,
2951516016,2951516015,0,291684623,,,,cycleway,,False,6.897,"LINESTRING (9.1848884 45.5135511, 9.184859400000001 45.5134925)",,,
2951516017,2951516018,0,291684623,,,,cycleway,,False,1.854,"LINESTRING (9.184898799999999 45.5135721, 9.1849072 45.5135877)",,,
2951516017,2951516016,0,291684623,,,,cycleway,,False,2.472,"LINESTRING (9.184898799999999 45.5135721, 9.1848884 45.5135511)",,,
2951516018,2951516019,0,291684623,,,,cycleway,,False,5.279,"LINESTRING (9.1849072 45.5135877, 9.184931199999999 45.5136321)",,,
2951516018,2951516017,0,291684623,,,,cycleway,,False,1.854,"LINESTRING (9.1849072 45.5135877, 9.184898799999999 45.5135721)",,,
2951516019,2162724472,0,236822704,,,,cycleway,,False,175.815,"LINESTRING (9.184931199999999 45.5136321, 9.1870578 45.5131036)",,,
2951516019,2162724465,0,236822704,,,,cycleway,,False,3.728,"LINESTRING (9.184931199999999 45.5136321, 9.1848861 45.5136433)",,,
2951516019,2951516018,0,291684623,,,,cycleway,,False,5.279,"LINESTRING (9.184931199999999 45.5136321, 9.1849072 45.5135877)",,,
2951516028,1446878531,0,236822564,,,,cycleway,,False,1.255,"LINESTRING (9.184203699999999 45.5187056, 9.184207900000001 45.5186947)",,,
2951516028,1446878435,0,236822564,,,,cycleway,,False,2.753,"LINESTRING (9.184203699999999 45.5187056, 9.1841945 45.5187295)",,,
2956001292,1892983283,0,78078280,yes,,,cycleway,,False,16.497,"LINESTRING (9.257712400000001 45.4617883, 9.2576219 45.4616542)",,,
2956001292,2931278699,0,78078280,yes,,,cycleway,,False,32.529,"LINESTRING (9.257712400000001 45.4617883, 9.257882199999999 45.4620555)",,,
2957157640,3076642826,0,104364386,,,,cycleway,,False,1.66,"LINESTRING (9.2543609 45.4611373, 9.254363700000001 45.4611225)",,,
2957157640,1892983216,0,104364386,,,,cycleway,,False,13.609,"LINESTRING (9.2543609 45.4611373, 9.2543544 45.4612596)",,,
2981540242,3366661192,0,294558111,,,,cycleway,,False,24.882,"LINESTRING (9.196850599999999 45.480487, 9.196585799999999 45.4803621)",,,
2981540242,3521852598,0,294558111,,,,cycleway,,False,4.762,"LINESTRING (9.196850599999999 45.480487, 9.196828399999999 45.4805269)",,,
2981540242,2889871263,0,304921842,,,,cycleway,,True,5.299,"LINESTRING (9.196850599999999 45.480487, 9.196905599999999 45.480515)",,,
2981540244,3521852606,0,294558111,,,,cycleway,,False,2.385,"LINESTRING (9.196782199999999 45.4805745, 9.196794300000001 45.4805548)",,,
2981540244,2981540245,0,294558111,,,,cycleway,,False,2.22,"LINESTRING (9.196782199999999 45.4805745, 9.1967666 45.4805912)",,,
2981540245,2981540244,0,294558111,,,,cycleway,,False,2.22,"LINESTRING (9.1967666 45.4805912, 9.196782199999999 45.4805745)",,,
2981540245,3521852626,0,294558111,,,,cycleway,,False,4.15,"LINESTRING (9.1967666 45.4805912, 9.196726699999999 45.4806159)",,,
2981540246,3521852626,0,294558111,,,,cycleway,,False,3.937,"LINESTRING (9.1966793 45.4806281, 9.196726699999999 45.4806159)",,,
2981540246,2981540249,0,294558111,,,,cycleway,,False,6.291,"LINESTRING (9.1966793 45.4806281, 9.196602800000001 45.4806461)",,,
2981540249,2981540246,0,294558111,,,,cycleway,,False,6.291,"LINESTRING (9.196602800000001 45.4806461, 9.1966793 45.4806281)",,,
2981540249,2981540250,0,294558111,,,,cycleway,,False,4.546,"LINESTRING (9.196602800000001 45.4806461, 9.1965463 45.4806562)",,,
2981540249,2889871272,0,294558113,,,,cycleway,,True,5.72,"LINESTRING (9.196602800000001 45.4806461, 9.1965641 45.4806024)",,,
2981540250,2981540249,0,294558111,,,,cycleway,,False,4.546,"LINESTRING (9.1965463 45.4806562, 9.196602800000001 45.4806461)",,,
2981540250,2981540252,0,294558111,,,,cycleway,,False,2.636,"LINESTRING (9.1965463 45.4806562, 9.196514000000001 45.4806632)",,,
2981540252,2981540250,0,294558111,,,,cycleway,,False,2.636,"LINESTRING (9.196514000000001 45.4806632, 9.1965463 45.4806562)",,,
2981540255,2613630256,0,294558112,,,,cycleway,,False,8.04,"LINESTRING (9.1975661 45.4808361, 9.197656800000001 45.4808017)",yes,,
3017150680,1302745509,0,115225502,,,,cycleway,,False,15.431,"LINESTRING (9.1775079 45.4765995, 9.177657200000001 45.4766906)",,,
3017150680,283058551,0,115225502,,,,cycleway,,False,15.733,"LINESTRING (9.1775079 45.4765995, 9.1773557 45.4765066)",,,
3036743134,7011398851,0,457744885,,,,cycleway,,False,95.307,"LINESTRING (9.180479399999999 45.4717129, 9.1796547 45.4723455)",,,
3036743134,7011453537,0,457744885,,,,cycleway,,False,70.799,"LINESTRING (9.180479399999999 45.4717129, 9.1811091 45.4712542)",,,
3036743135,3642807389,0,457744885,,,,cycleway,,False,5.453,"LINESTRING (9.179524300000001 45.4724455, 9.1794765 45.4724813)",,,
3036743135,7011398851,0,457744885,,,,cycleway,,False,15.068,"LINESTRING (9.179524300000001 45.4724455, 9.1796547 45.4723455)",,,
3036782693,3706579450,0,457744885,,,,cycleway,,False,9.244,"LINESTRING (9.1812264 45.4691131, 9.1813077 45.4691736)",,,
3036782693,3642812896,0,457744885,,,,cycleway,,False,9.157,"LINESTRING (9.1812264 45.4691131, 9.1811411 45.4690565)",,,
3036782694,3036782695,0,457744885,,,,cycleway,,False,12.85,"LINESTRING (9.1813854 45.4692415, 9.1814752 45.4693384)",,,
3036782694,1041704625,0,457744885,,,,cycleway,,False,2.485,"LINESTRING (9.1813854 45.4692415, 9.181370899999999 45.4692216)",,,
3036782695,3642812895,0,457744885,,,,cycleway,,False,20.606,"LINESTRING (9.1814752 45.4693384, 9.181596600000001 45.469503)",,,
3036782695,3036782694,0,457744885,,,,cycleway,,False,12.85,"LINESTRING (9.1814752 45.4693384, 9.1813854 45.4692415)",,,
3036782696,3642812894,0,457744885,,,,cycleway,,False,13.871,"LINESTRING (9.1816864 45.4696774, 9.1817273 45.4697988)",,,
3036782696,3642812895,0,457744885,,,,cycleway,,False,20.618,"LINESTRING (9.1816864 45.4696774, 9.181596600000001 45.469503)",,,
3036782697,3036782699,0,457744885,,,,cycleway,,False,19.039,"LINESTRING (9.181753499999999 45.4699215, 9.1817628 45.4700926)",,,
3036782697,3642812894,0,457744885,,,,cycleway,,False,13.796,"LINESTRING (9.181753499999999 45.4699215, 9.1817273 45.4697988)",,,
3036782699,3642812893,0,457744885,,,,cycleway,,False,12.878,"LINESTRING (9.1817628 45.4700926, 9.1817555 45.4702083)",,,
3036782699,3036782697,0,457744885,,,,cycleway,,False,19.039,"LINESTRING (9.1817628 45.4700926, 9.181753499999999 45.4699215)",,,
3036782700,3036782701,0,457744885,,,,cycleway,,False,11.284,"LINESTRING (9.1817327 45.470325, 9.1817057 45.4704247)",,,
3036782700,3642812893,0,457744885,,,,cycleway,,False,13.098,"LINESTRING (9.1817327 45.470325, 9.1817555 45.4702083)",,,
3036782701,3655793990,0,457744885,,,,cycleway,,False,10.41,"LINESTRING (9.1817057 45.4704247, 9.1816768 45.4705161)",,,
3036782701,3036782700,0,457744885,,,,cycleway,,False,11.284,"LINESTRING (9.1817057 45.4704247, 9.1817327 45.470325)",,,
3036782702,3036782705,0,457744885,,,,cycleway,,False,12.2,"LINESTRING (9.181635999999999 45.4706387, 9.181586599999999 45.4707428)",,,
3036782702,3655793990,0,457744885,,,,cycleway,,False,13.999,"LINESTRING (9.181635999999999 45.4706387, 9.1816768 45.4705161)",,,
3036782705,3036782708,0,457744885,,,,cycleway,,False,12.806,"LINESTRING (9.181586599999999 45.4707428, 9.181521399999999 45.4708485)",,,
3036782705,3036782702,0,457744885,,,,cycleway,,False,12.2,"LINESTRING (9.181586599999999 45.4707428, 9.181635999999999 45.4706387)",,,
3036782708,4061690433,0,457744885,,,,cycleway,,False,11.935,"LINESTRING (9.181521399999999 45.4708485, 9.1814421 45.4709403)",,,
3036782708,3036782705,0,457744885,,,,cycleway,,False,12.806,"LINESTRING (9.181521399999999 45.4708485, 9.181586599999999 45.4707428)",,,
3036782712,4061689062,0,457744885,,,,cycleway,,False,5.239,"LINESTRING (9.181210999999999 45.4711775, 9.181165399999999 45.4712121)",,,
3036782712,4061689059,0,457744885,,,,cycleway,,False,17.81,"LINESTRING (9.181210999999999 45.4711775, 9.1813456 45.4710481)",,,
3036782713,7011453537,0,457744885,,,,cycleway,,False,2.681,"LINESTRING (9.181135899999999 45.4712391, 9.1811091 45.4712542)",,,
3036782713,4061689062,0,457744885,,,,cycleway,,False,3.782,"LINESTRING (9.181135899999999 45.4712391, 9.181165399999999 45.4712121)",,,
3037191348,1446853496,0,84056717,,,,cycleway,,False,5.514,"LINESTRING (9.225011200000001 45.5134572, 9.225079600000001 45.5134445)",,,
3039640309,1535713700,0,140170833,,,,cycleway,,False,33.38,"LINESTRING (9.1601911 45.4712381, 9.1604791 45.471016)",,,
3039640309,3039640310,0,140170833,,,,cycleway,,False,27.773,"LINESTRING (9.1601911 45.4712381, 9.1599515 45.4714229)",,,
3039640310,3039640309,0,140170833,,,,cycleway,,False,27.773,"LINESTRING (9.1599515 45.4714229, 9.1601911 45.4712381)",,,
3039640310,1535713713,0,140170833,,,,cycleway,,False,23.807,"LINESTRING (9.1599515 45.4714229, 9.1597461 45.4715813)",,,
3042243329,1817080898,0,112413059,,,Corso Lodi,cycleway,,False,12.361,"LINESTRING (9.217851700000001 45.4431161, 9.2177168 45.4431744)",,,
3042243329,2579367960,0,112413059,,,Corso Lodi,cycleway,,False,1.751,"LINESTRING (9.217851700000001 45.4431161, 9.217873900000001 45.4431184)",,,
