u,v,key,osmid,highway,oneway,length,geometry,name,bridge,lanes,width,maxspeed,tunnel,area,access
867426602,3992274791,0,"[73102281, 691112492, 73102257, 750289084, 347401629]","['footway', 'cycleway']",False,1784.3370000000007,"LINESTRING (-74.0582422 4.687328, -74.05774510000001 4.6872329, -74.0572396 4.6871361, -74.0566681 4.6870128, -74.0559057 4.6868483, -74.05558809999999 4.6868153, -74.05558139999999 4.6868145, -74.0555394 4.6868098, -74.0554418 4.6867978, -74.0553455 4.6868372, -74.05529749999999 4.6868579, -74.05526740000001 4.6867947, -74.0552253 4.6867493, -74.0551875 4.6867159, -74.0551258 4.6866855, -74.05500549999999 4.6866515, -74.054782 4.6866116, -74.0544672 4.686563, -74.0539509 4.6864561, -74.0534761 4.6863679, -74.0530838 4.6863175, -74.0530313 4.6863178, -74.0529207 4.6863038, -74.052842 4.6862824, -74.0522844 4.6861878, -74.0522465 4.6861821, -74.052088 4.6861584, -74.0520061 4.686146, -74.05193420000001 4.6861351, -74.051883 4.6861274, -74.0517644 4.6861096, -74.0511691 4.6860098, -74.0504249 4.6858805, -74.05018320000001 4.6858374, -74.0498855 4.6857815, -74.049571 4.6856973, -74.049224 4.6856111, -74.04900170000001 4.6855402, -74.04892359999999 4.6855128, -74.0488775 4.6854953, -74.04872880000001 4.6854624, -74.0485374 4.6854742, -74.0483752 4.685507, -74.048233 4.6855333, -74.048192 4.6855344, -74.04812939999999 4.6855293, -74.04807049999999 4.6855193, -74.0480034 4.6855079, -74.0479662 4.6855005, -74.0478391 4.6854752, -74.0477911 4.6854639, -74.0477671 4.6854583, -74.04775239999999 4.6854466, -74.0477381 4.685424, -74.0477267 4.6853885, -74.0477226 4.6853722, -74.0477083 4.6853427, -74.04766530000001 4.6852783, -74.047633 4.6852283, -74.0475963 4.6851688, -74.0475538 4.6851024, -74.0475203 4.685056, -74.0475005 4.685027, -74.0474425 4.6849643, -74.0474196 4.6849403, -74.0473509 4.6848786, -74.0472927 4.6848325, -74.0466388 4.6844932, -74.04550570000001 4.6839427, -74.04498959999999 4.683692, -74.0448689 4.6836626, -74.0448155 4.6836412, -74.04475360000001 4.6836038, -74.0433898 4.682962, -74.04335709999999 4.6829273, -74.04328940000001 4.6828927, -74.0432115 4.6828528)",,yes,,,,,,
868861934,2349925502,0,73531512,cycleway,False,94.005,"LINESTRING (-74.0937575 4.7113182, -74.0937883 4.711397, -74.09376829999999 4.7114986, -74.0937656 4.7115922, -74.0939812 4.7121133)",,,,,,,,
871301115,871301165,0,91495441,cycleway,False,82.39299999999999,"LINESTRING (-74.1263557 4.7276178, -74.12640690000001 4.7275705, -74.1268688 4.7271438, -74.12689880000001 4.7271757)",,,,,,,,
871301144,871301155,0,73531639,path,False,27.446,"LINESTRING (-74.106785 4.7233967, -74.1068065 4.7236426)",Alameda,yes,,,,,,
871301155,871301144,0,73531639,path,False,27.446,"LINESTRING (-74.1068065 4.7236426, -74.106785 4.7233967)",Alameda,yes,,,,,,
871301165,871301193,0,"[91495441, 91495242]",cycleway,False,2518.337,"LINESTRING (-74.12689880000001 4.7271757, -74.1270213 4.7270424, -74.1270545 4.726992, -74.1270784 4.7269417, -74.1271162 4.7259281, -74.1271215 4.7252812, -74.1271591 4.7249845, -74.1272664 4.7246878, -74.1274166 4.7244606, -74.1275909 4.7242788, -74.127961 4.7240676, -74.1284478 4.7239445, -74.12886520000001 4.7238363, -74.1292617 4.72385, -74.1294625 4.7238973, -74.12972329999999 4.7239794, -74.13000220000001 4.7240857, -74.1302812 4.724212, -74.13066329999999 4.7244898, -74.13074880000001 4.7245784, -74.1308167 4.7246818, -74.1308616 4.7247935, -74.1312494 4.7250353, -74.1315606 4.725463, -74.1317918 4.7260869, -74.1318637 4.7261981, -74.1319495 4.7262546, -74.1320702 4.7262863, -74.1322248 4.7262637, -74.1327081 4.7261083, -74.1344252 4.7254282, -74.1350448 4.7253507, -74.135541 4.7253454, -74.1360023 4.7252973, -74.136815 4.7254095, -74.1373488 4.7255966, -74.1384431 4.7263825, -74.13864700000001 4.7262034, -74.13880519999999 4.726019, -74.1394275 4.725348, -74.1395321 4.7252197, -74.13973590000001 4.7250834, -74.14046279999999 4.7248696, -74.14069619999999 4.7248856, -74.1409429 4.7250005, -74.14126210000001 4.725316, -74.1415464 4.7258559, -74.14161350000001 4.7260938, -74.1415679 4.7264333, -74.14161350000001 4.7266124, -74.14275360000001 4.7281252, -74.14289290000001 4.7283259)",,,,,,,,
871301165,871301115,0,91495441,cycleway,False,82.39299999999999,"LINESTRING (-74.12689880000001 4.7271757, -74.1268688 4.7271438, -74.12640690000001 4.7275705, -74.1263557 4.7276178)",,,,,,,,
871301165,6126118995,0,"[653701620, 653701622]",footway,False,318.058,"LINESTRING (-74.12689880000001 4.7271757, -74.12652420000001 4.7275363, -74.12605600000001 4.727924, -74.1261109 4.7279944, -74.1257438 4.728312, -74.125409 4.7283483, -74.1254024 4.7282993, -74.12572350000001 4.7282678, -74.125728 4.7282928, -74.12529960000001 4.728335)",,yes,,,,,,
871301193,871301165,0,"[91495441, 91495242]",cycleway,False,2518.3370000000004,"LINESTRING (-74.14289290000001 4.7283259, -74.14275360000001 4.7281252, -74.14161350000001 4.7266124, -74.1415679 4.7264333, -74.14161350000001 4.7260938, -74.1415464 4.7258559, -74.14126210000001 4.725316, -74.1409429 4.7250005, -74.14069619999999 4.7248856, -74.14046279999999 4.7248696, -74.13973590000001 4.7250834, -74.1395321 4.7252197, -74.1394275 4.725348, -74.13880519999999 4.726019, -74.13864700000001 4.7262034, -74.1384431 4.7263825, -74.1373488 4.7255966, -74.136815 4.7254095, -74.1360023 4.7252973, -74.135541 4.7253454, -74.1350448 4.7253507, -74.1344252 4.7254282, -74.1327081 4.7261083, -74.1322248 4.7262637, -74.1320702 4.7262863, -74.1319495 4.7262546, -74.1318637 4.7261981, -74.1317918 4.7260869, -74.1315606 4.725463, -74.1312494 4.7250353, -74.1308616 4.7247935, -74.1308167 4.7246818, -74.13074880000001 4.7245784, -74.13066329999999 4.7244898, -74.1302812 4.724212, -74.13000220000001 4.7240857, -74.12972329999999 4.7239794, -74.1294625 4.7238973, -74.1292617 4.72385, -74.12886520000001 4.7238363, -74.1284478 4.7239445, -74.127961 4.7240676, -74.1275909 4.7242788, -74.1274166 4.7244606, -74.1272664 4.7246878, -74.1271591 4.7249845, -74.1271215 4.7252812, -74.1271162 4.7259281, -74.1270784 4.7269417, -74.1270545 4.726992, -74.1270213 4.7270424, -74.12689880000001 4.7271757)",,,,,,,,
871301202,1727251759,0,"[73531513, 73531510]",cycleway,False,531.6940000000001,"LINESTRING (-74.1212046 4.7294646, -74.121336 4.7296223, -74.1227804 4.7283824, -74.1231726 4.7281426, -74.12356490000001 4.7279089, -74.1243293 4.728815, -74.12450339999999 4.7288819, -74.1248123 4.728989, -74.1248774 4.7290059)",,yes,,,,,,
874025117,634211943,0,625599212,footway,False,20.402,"LINESTRING (-74.15457189999999 4.656192, -74.1544425 4.6563225)",Alameda el Porvenir,,,,,,,
874025117,308859171,0,49903175,cycleway,False,259.28700000000003,"LINESTRING (-74.15457189999999 4.656192, -74.1556786 4.6573134, -74.15609980000001 4.6577401, -74.1559855 4.6578528)",Alameda el Porvenir,,,,,,,
874025117,3753837685,0,49903175,cycleway,False,2221.933,"LINESTRING (-74.15457189999999 4.656192, -74.1552569 4.6554599, -74.1554373 4.6552222, -74.1556131 4.6550125, -74.1559159 4.6547471, -74.1567352 4.6539189, -74.15675419999999 4.6538997, -74.1577013 4.6529111, -74.158203 4.6524271, -74.158582 4.6523214, -74.1588953 4.6521398, -74.1599686 4.6516032, -74.16052620000001 4.651331, -74.1615511 4.650795, -74.1621839 4.6504936, -74.1625468 4.6503194, -74.1635167 4.6498474, -74.16372730000001 4.6497377, -74.1639259 4.6495916, -74.1641731 4.6493782, -74.1643643 4.6492277, -74.1645414 4.6491256, -74.1647885 4.6490019, -74.16507009999999 4.6488985, -74.1653125 4.6488132, -74.1656 4.6487082, -74.1658408 4.6485727, -74.1660019 4.6484879, -74.16605 4.6484626, -74.1660818 4.6484514, -74.16610660000001 4.6484442, -74.1661289 4.6484415, -74.1661472 4.6484463, -74.16617460000001 4.6484628, -74.1662161 4.6484938, -74.166247 4.6485004, -74.1662771 4.6484917, -74.1666055 4.6483523, -74.167011 4.648162, -74.167519 4.6479102, -74.1677243 4.6478354, -74.1678565 4.6477916, -74.16812609999999 4.6476972, -74.1689666 4.6473787, -74.1691728 4.6473006, -74.169186 4.6472956, -74.16933450000001 4.6472363, -74.16950799999999 4.6471669, -74.1695217 4.6471614, -74.1695718 4.6471415, -74.16968540000001 4.6470961, -74.16981579999999 4.647044, -74.1700671 4.6469436, -74.17013559999999 4.6469162, -74.17033499999999 4.6468366, -74.1705448 4.6467527, -74.17071129999999 4.6466862, -74.1707689 4.6466632, -74.1711828 4.6465028, -74.1712059 4.6464938, -74.1713811 4.6464163, -74.1714838 4.6463609, -74.1715612 4.646311)",Alameda el Porvenir,,,,,,,
876297304,876297325,0,"[74063366, 74063382]",cycleway,False,156.076,"LINESTRING (-74.1530368 4.6428918, -74.1531229 4.6432205, -74.1534436 4.6435821, -74.1537175 4.6440324, -74.1537611 4.6439992)",,yes,,,,,,
876297325,876297304,0,"[74063382, 74063366]",cycleway,False,156.076,"LINESTRING (-74.1537611 4.6439992, -74.1537175 4.6440324, -74.1534436 4.6435821, -74.1531229 4.6432205, -74.1530368 4.6428918)",,yes,,,,,,
876455548,876455553,0,"[74082240, 74082239]",cycleway,False,820.9640000000002,"LINESTRING (-74.15625 4.6581362, -74.1557729 4.658555, -74.15539649999999 4.6589425, -74.1548715 4.65945, -74.1545359 4.6597285, -74.1542816 4.6599718, -74.1539061 4.6605332, -74.15348 4.6613116, -74.1531354 4.66197, -74.1531135 4.6620644, -74.1531043 4.6621509, -74.1531078 4.6623484, -74.1531043 4.6626765, -74.15315289999999 4.6632271, -74.1531519 4.6637568, -74.1530863 4.6643518)",Alameda el Porvenir,yes,,,,,,
876455553,876455548,0,"[74082240, 74082239]",cycleway,False,820.9639999999999,"LINESTRING (-74.1530863 4.6643518, -74.1531519 4.6637568, -74.15315289999999 4.6632271, -74.1531043 4.6626765, -74.1531078 4.6623484, -74.1531043 4.6621509, -74.1531135 4.6620644, -74.1531354 4.66197, -74.15348 4.6613116, -74.1539061 4.6605332, -74.1542816 4.6599718, -74.1545359 4.6597285, -74.1548715 4.65945, -74.15539649999999 4.6589425, -74.1557729 4.658555, -74.15625 4.6581362)",Alameda el Porvenir,yes,,,,,,
876492133,6108311137,0,651369837,residential,False,162.18200000000002,"LINESTRING (-74.1786123 4.6434893, -74.1779813 4.6438133, -74.17731139999999 4.6441572)",Carrera 96A,,,,,,,
880829627,4989155014,0,47009071,footway,False,162.688,"LINESTRING (-74.10912639999999 4.5975118, -74.1094452 4.5976633, -74.1097011 4.5978739, -74.10985549999999 4.5979991, -74.1099179 4.5980466, -74.1096737 4.5981542, -74.1096879 4.5981859, -74.1098684 4.5980924)",,yes,,,,,,
880829627,599736811,0,47009071,footway,False,148.171,"LINESTRING (-74.10912639999999 4.5975118, -74.1084577 4.5972072, -74.10856320000001 4.5969815, -74.10854089999999 4.5969677, -74.10838029999999 4.59725)",,yes,,,,,,
880829627,880829711,0,74533475,path,False,34.004,"LINESTRING (-74.10912639999999 4.5975118, -74.1091131 4.5975402, -74.10886360000001 4.5974241)",,yes,,,,,,
880829711,880829627,0,74533475,path,False,34.004,"LINESTRING (-74.10886360000001 4.5974241, -74.1091131 4.5975402, -74.10912639999999 4.5975118)",,yes,,,,,,
882898215,883196069,0,74757602,footway,False,68.548,"LINESTRING (-74.14018230000001 4.6307762, -74.14039030000001 4.6308298, -74.1407811 4.6309305)",,yes,,,,,,
882898326,882898420,0,74740556,footway,False,23.134,"LINESTRING (-74.135248 4.6302525, -74.1354563 4.6302658)",,yes,,,,,,
882898326,5406675258,0,60182072,footway,False,111.848,"LINESTRING (-74.135248 4.6302525, -74.13521969999999 4.630662, -74.1350011 4.6306441, -74.1349981 4.6306646, -74.1353539 4.6306964)",,yes,,,,,,
882898326,5406675263,0,60182072,footway,False,106.87299999999999,"LINESTRING (-74.135248 4.6302525, -74.13527929999999 4.6298372, -74.1350632 4.6298174, -74.13506390000001 4.629786, -74.1353608 4.6298106)",,yes,,,,,,
882898420,882898326,0,74740556,footway,False,23.134,"LINESTRING (-74.1354563 4.6302658, -74.135248 4.6302525)",,yes,,,,,,
883196069,2334428746,0,"[74757593, 74757604]",footway,False,153.53199999999998,"LINESTRING (-74.1407811 4.6309305, -74.1407925 4.6308228, -74.1408031 4.630708, -74.14110839999999 4.6300988, -74.1411423 4.6301159, -74.14103950000001 4.630349, -74.1410185 4.6303972, -74.1409661 4.6305175)",,yes,,,,,,
883196069,261040816,0,"[74757593, 74757598]",footway,False,121.982,"LINESTRING (-74.1407811 4.6309305, -74.1407495 4.6312405, -74.140389 4.6312034, -74.14038480000001 4.6312383, -74.14058249999999 4.6312568, -74.14058540000001 4.6311727, -74.14058900000001 4.6310658)",,yes,,,,,,
883196069,882898215,0,74757602,footway,False,68.548,"LINESTRING (-74.1407811 4.6309305, -74.14039030000001 4.6308298, -74.14018230000001 4.6307762)",,yes,,,,,,
889749521,721428220,0,"[58139946, 58139958]",footway,False,96.92699999999999,"LINESTRING (-74.09302169999999 4.6649744, -74.0930457 4.6650297, -74.09320200000001 4.6653905, -74.0932609 4.6655264, -74.09328960000001 4.6656476, -74.09330730000001 4.6657924)",,,,,,"['no', 'yes']",,
919975493,6583236840,0,700998529,path,False,185.48600000000002,"LINESTRING (-74.16207300000001 4.594629, -74.1620393 4.5942498, -74.1620087 4.5942525, -74.16203 4.5944524, -74.16159380000001 4.5944988, -74.1615731 4.5943073, -74.16153850000001 4.5943119, -74.16159020000001 4.5946996)",,yes,,,,,,
983024917,260480553,0,84617874,footway,False,111.68,"LINESTRING (-74.1086317 4.5973536, -74.1088456 4.5974553, -74.1091978 4.5976228, -74.1094389 4.5977375, -74.1095411 4.5977861)",Diagonal 17 Sur,,,,,,,
983024938,6498005211,0,"[692255028, 692255029]","['footway', 'cycleway']",False,703.2400000000001,"LINESTRING (-74.10880210000001 4.597078, -74.1082445 4.5968085, -74.1073423 4.5963725, -74.1071712 4.5962907, -74.10665520000001 4.5960441, -74.10644310000001 4.5959428, -74.1052375 4.5953814, -74.1052218 4.5953741, -74.1049763 4.5952692, -74.10473090000001 4.5951538, -74.104482 4.5950059, -74.1039557 4.5947864, -74.1038155 4.5947295, -74.103612 4.5946007, -74.1034008 4.5944459, -74.1031546 4.594236)",,,,,,,,
1052099458,2351676394,0,90654629,footway,False,260.691,"LINESTRING (-74.0803535 4.6349291, -74.0803389 4.6349902, -74.08090900000001 4.6355995, -74.0810262 4.6357056, -74.08112250000001 4.6358888, -74.08133599999999 4.636234, -74.08167330000001 4.6364231, -74.0817991 4.6364057, -74.0819655 4.6364132)",,,,3,,,,
1052099458,535624373,0,224470300,footway,False,62.333,"LINESTRING (-74.0803535 4.6349291, -74.0802424 4.6349028, -74.0798063 4.6347996)",,,,,,,,
1052099458,262713866,0,239949230,footway,False,140.97199999999998,"LINESTRING (-74.0803535 4.6349291, -74.0810266 4.6351338, -74.0811046 4.6351575, -74.08157009999999 4.635299)",,,,,,,,
1269715212,3526190214,0,558441196,cycleway,False,39.76599999999999,"LINESTRING (-74.0426112 4.7042829, -74.0426137 4.704238, -74.04262869999999 4.7039867, -74.0426324 4.7039259)",,,,,,,,
1315448373,7058566408,0,135625144,steps,False,292.71000000000004,"LINESTRING (-74.0648997 4.5973027, -74.0649844 4.5974412, -74.0650153 4.59752, -74.0650153 4.5976323, -74.0650662 4.5977393, -74.06510919999999 4.5978329, -74.06513870000001 4.5979251, -74.0652164 4.5980147, -74.0652674 4.5980922, -74.06531029999999 4.5981564, -74.0653666 4.5982446, -74.0653961 4.59829, -74.0653827 4.5983676, -74.0653425 4.5984398, -74.065305 4.5985253, -74.06533450000001 4.5986162, -74.0653693 4.5986911, -74.0654203 4.5987659, -74.0654552 4.5988649, -74.0654713 4.5989798, -74.06546590000001 4.5991188, -74.06544169999999 4.5991991, -74.06544169999999 4.5992953, -74.0654444 4.5994317, -74.0654042 4.5995038, -74.0654444 4.5995573, -74.0654713 4.5995814, -74.0654444 4.5996482, -74.06548239999999 4.5996827)",Camino,,,,,,,
1598359018,7612967467,0,"[606492770, 58403716]",cycleway,False,780.341,"LINESTRING (-74.06591469999999 4.6787866, -74.06622729999999 4.678947, -74.0663883 4.6789897, -74.0665465 4.6790753, -74.0669676 4.6793266, -74.06716609999999 4.6795351, -74.0675067 4.6799013, -74.06810489999999 4.6805322, -74.06904900000001 4.6813823, -74.0696954 4.6819677, -74.07030159999999 4.6825131, -74.07070659999999 4.682866, -74.0709937 4.6830852, -74.0710016 4.6831627, -74.0708801 4.6833824)",,yes,,,,,,
1727251759,871301202,0,"[73531513, 73531510]",cycleway,False,531.694,"LINESTRING (-74.1248774 4.7290059, -74.1248123 4.728989, -74.12450339999999 4.7288819, -74.1243293 4.728815, -74.12356490000001 4.7279089, -74.1231726 4.7281426, -74.1227804 4.7283824, -74.121336 4.7296223, -74.1212046 4.7294646)",,yes,,,,,,
1727251759,2350020513,0,"[606705766, 606705770, 606479918, 668022265, 160691067, 606462461]",cycleway,False,3769.6769999999988,"LINESTRING (-74.1248774 4.7290059, -74.12503649999999 4.7286464, -74.12517440000001 4.7283487, -74.125225 4.7282538, -74.12526699999999 4.7281785, -74.1253712 4.7280298, -74.1255874 4.7278092, -74.1255213 4.7277608, -74.1254331 4.727709, -74.125276 4.7276342, -74.1252131 4.7275936, -74.1251043 4.7275004, -74.1250057 4.7273882, -74.1249475 4.7272861, -74.1249184 4.7271677, -74.1248994 4.7269887, -74.1248236 4.7265829, -74.1248109 4.7265362, -74.12479570000001 4.7264972, -74.1247195 4.7263963, -74.1246699 4.7263296, -74.12460299999999 4.7262412, -74.12451249999999 4.726075, -74.1242937 4.7257939, -74.12384849999999 4.725257, -74.12366900000001 4.7250717, -74.1234552 4.7248298, -74.1233642 4.7247478, -74.1232847 4.7246627, -74.1231449 4.724515, -74.12308090000001 4.7244138, -74.12299489999999 4.7243029, -74.12286229999999 4.7241414, -74.1227597 4.7239879, -74.12246380000001 4.7236375, -74.12219690000001 4.7233249, -74.1221539 4.7232758, -74.12211600000001 4.7232506, -74.1220806 4.723209, -74.12205280000001 4.7231686, -74.12203510000001 4.7231283, -74.12183020000001 4.7228863, -74.12155199999999 4.7225599, -74.1213673 4.7223545, -74.1212366 4.7222412, -74.1211378 4.7221428, -74.1210391 4.7220892, -74.120997 4.722026, -74.1209614 4.7219719, -74.120925 4.7219167, -74.1207165 4.721643, -74.12060719999999 4.7215318, -74.1205423 4.7215052, -74.1205405 4.7214435, -74.12052319999999 4.7213686, -74.1204777 4.7212473, -74.1201252 4.7206961, -74.1200436 4.7205833, -74.1199833 4.7205373, -74.1199141 4.7204921, -74.1198868 4.7204556, -74.119803 4.7203329, -74.11977779999999 4.7202951, -74.11974600000001 4.720209, -74.1195836 4.7199255, -74.11930769999999 4.719548, -74.1192787 4.7195034, -74.11922749999999 4.7194279, -74.1191817 4.7193601, -74.1191343 4.7192868, -74.1189569 4.7190455, -74.1185894 4.718526, -74.1185251 4.7184749, -74.1184755 4.7184461, -74.1184375 4.7184115, -74.1184018 4.7183529, -74.11837490000001 4.7182683, -74.1183297 4.7181917, -74.1178469 4.7174707, -74.11780210000001 4.7174205, -74.1177452 4.7173819, -74.1176926 4.7173534, -74.1176459 4.7172901, -74.1175891 4.7171847, -74.11745740000001 4.7169975, -74.1173663 4.716866, -74.117251 4.7167307, -74.11720750000001 4.7166558, -74.1171353 4.7165221, -74.11675889999999 4.7159809, -74.1164972 4.7156049, -74.1160185 4.7149337, -74.1152495 4.7138552, -74.1151643 4.7137618, -74.1150481 4.713662, -74.11501079999999 4.71361, -74.1149459 4.7134928, -74.11490809999999 4.713386, -74.11485380000001 4.7132958, -74.11482220000001 4.7132095, -74.11471280000001 4.7130239, -74.11417590000001 4.7123207, -74.11407989999999 4.7122396, -74.1139653 4.7121793, -74.1138121 4.7121087, -74.11371200000001 4.7120291, -74.1136401 4.7119413, -74.1135944 4.7118328, -74.11358130000001 4.7117291, -74.11354059999999 4.7116265, -74.1134416 4.7115349, -74.1134022 4.7115305, -74.1133748 4.7115116, -74.1133323 4.7114444, -74.1132767 4.7113474, -74.1131742 4.7112228, -74.1122802 4.7103494, -74.1116365 4.7097635, -74.1106202 4.7087772, -74.1104983 4.7087558, -74.11042190000001 4.7086924, -74.1103305 4.7086272, -74.1102865 4.7085953, -74.11027420000001 4.7085657, -74.11026769999999 4.7085275, -74.1102549 4.7084465, -74.1102406 4.7084061, -74.1098358 4.7079878, -74.10973730000001 4.7079094, -74.10965 4.7078629, -74.10952589999999 4.7077891, -74.1094026 4.7076668, -74.1094025 4.7076129, -74.10936580000001 4.7075667, -74.1092755 4.7074918, -74.1092197 4.7074463, -74.1091502 4.7073608, -74.1090265 4.7072451, -74.10845209999999 4.7068239, -74.10809759999999 4.7066077, -74.1079586 4.7065286, -74.10777109999999 4.7064805, -74.1076948 4.7064507, -74.1076186 4.7064279, -74.1075266 4.7064004, -74.1074048 4.7063611, -74.1071972 4.706154, -74.10712770000001 4.7060947, -74.10703650000001 4.7060488, -74.1068578 4.7059655, -74.1064533 4.7057719, -74.1059109 4.7055206, -74.1049482 4.7051043, -74.1040141 4.7046896)",,,,,,,,
1727251759,4070361383,0,"[603941773, 603941774, 160691065, 160691066, 160691067]",cycleway,False,1405.6510000000003,"LINESTRING (-74.1248774 4.7290059, -74.124847 4.729127, -74.124836 4.7292206, -74.1248373 4.7293578, -74.1248411 4.7294564, -74.1248714 4.7296515, -74.1249328 4.7298565, -74.1251008 4.7302981, -74.1252824 4.7307507, -74.12555759999999 4.7314609, -74.1257482 4.7319448, -74.1259639 4.7325128, -74.12615750000001 4.7330046, -74.1264017 4.7336111, -74.1267053 4.7344133, -74.1268469 4.7348121, -74.1270134 4.7352142, -74.1270731 4.7353954, -74.1270859 4.7355196, -74.12708019999999 4.7355991, -74.1270691 4.7356919, -74.1270201 4.7358295, -74.12694260000001 4.7359522, -74.126833 4.7360802, -74.1263707 4.736553, -74.1261568 4.7367688, -74.12609070000001 4.7368582, -74.126068 4.7369306, -74.1260722 4.7370492, -74.1261236 4.7372145, -74.126189 4.7374168, -74.12622 4.7375581, -74.12623910000001 4.7376907, -74.1262432 4.7378374, -74.1262026 4.7380238, -74.1260928 4.7382345, -74.12582039999999 4.7386275, -74.124917 4.7399357, -74.12486389999999 4.7400295, -74.1248047 4.7401373, -74.124723 4.7402488, -74.1246568 4.7402972, -74.12459990000001 4.7402893)",,yes,,,,,,
1790608151,797208394,0,"[167685947, 167685949]",footway,False,1601.483,"LINESTRING (-74.0771226 4.6857917, -74.07724330000001 4.6859589, -74.0773899 4.686061, -74.0778083 4.686569, -74.07799609999999 4.686863, -74.0789315 4.688164, -74.0790564 4.6883154, -74.0790835 4.6883497, -74.0791 4.6883902, -74.0791047 4.6884336, -74.0790971 4.6884766, -74.07907779999999 4.6885159, -74.0790296 4.6886148, -74.0789947 4.6887351, -74.0790081 4.6888888, -74.0790533 4.688993, -74.0791287 4.6890869, -74.0792028 4.6891305, -74.07927909999999 4.6891534, -74.07946990000001 4.6891729, -74.0795672 4.6891962, -74.07965609999999 4.689238, -74.0797307 4.6892875, -74.07979880000001 4.6893469, -74.07984500000001 4.6894114, -74.07989070000001 4.6894983, -74.079947 4.6897255, -74.07991920000001 4.6898597, -74.0798522 4.6900762, -74.07983160000001 4.6902388, -74.0800283 4.690628, -74.08018730000001 4.6909261, -74.08021069999999 4.6909688, -74.0801103 4.6909946, -74.0801428 4.6911557, -74.0801857 4.6913482, -74.0802528 4.6914364, -74.0804342 4.6916668, -74.08056120000001 4.6918775, -74.08067389999999 4.6922517, -74.0807865 4.6926821, -74.0808562 4.6928853, -74.0810601 4.6932355, -74.0812023 4.6933825, -74.0814185 4.6935845, -74.08145349999999 4.6936172, -74.0815214 4.6936685, -74.0817405 4.6937867, -74.0826721 4.694155, -74.0836529 4.6945619, -74.0839113 4.6947164, -74.0841035 4.6948907, -74.0842948 4.6951094, -74.08445399999999 4.6953541, -74.0845631 4.6956627, -74.0846033 4.6959006, -74.0846712 4.6961267, -74.08488850000001 4.6964943)",Avenida del Congreso Eucarístico,,,,,,,
1862259632,2217933828,0,131741481,path,False,81.94,"LINESTRING (-74.0836522 4.6390038, -74.0835053 4.6387241, -74.0833427 4.6384245, -74.08330429999999 4.6383536)",,,,3,,,,
1862320712,2351676391,0,226318974,path,False,3.298,"LINESTRING (-74.0821739 4.636321, -74.0821498 4.6363384)",,,,3,,,,
1862320737,388303804,0,175665760,path,False,32.08,"LINESTRING (-74.08289910000001 4.6366618, -74.08263959999999 4.6367896)",,,,,,,,
1862320737,2348766566,0,190267827,path,False,45.532,"LINESTRING (-74.08289910000001 4.6366618, -74.082769 4.6362734)",,,,,,,,
1862320737,668104545,0,175665760,path,False,140.688,"LINESTRING (-74.08289910000001 4.6366618, -74.082989 4.6366176, -74.08313870000001 4.6365439, -74.083609 4.636314, -74.08377179999999 4.6362344, -74.08399609999999 4.6360403)",,,,,,,,
1862320737,2008616837,0,226109232,path,False,156.861,"LINESTRING (-74.08289910000001 4.6366618, -74.0833811 4.6375033, -74.08327250000001 4.6375851, -74.0829928 4.6377113)",,,,,,,,
1905553292,326221535,0,606442337,cycleway,False,499.0489999999999,"LINESTRING (-74.09394380000001 4.6985314, -74.093924 4.6984834, -74.09392250000001 4.6984384, -74.0939302 4.6983955, -74.0939625 4.6983233, -74.093981 4.6982788, -74.0939795 4.6982542, -74.0939631 4.698231, -74.0937931 4.6981406, -74.09342340000001 4.697941, -74.0932785 4.6978811, -74.0932 4.6978581, -74.09314500000001 4.6978474, -74.0931291 4.6978443, -74.0930721 4.6978412, -74.09301189999999 4.6978136, -74.0928863 4.6977494, -74.0927471 4.6976308, -74.0926207 4.6975357, -74.092496 4.6974604, -74.0923684 4.6973929, -74.0921365 4.6972653, -74.0917956 4.6970822, -74.0915238 4.6969412, -74.0912467 4.6967932, -74.0909401 4.6966325, -74.0907017 4.6965196, -74.0903146 4.6963361, -74.0902703 4.6963151)",,,,,,,,
1909300689,535624373,0,24265811,footway,False,62.121,"LINESTRING (-74.07973800000001 4.6353541, -74.07976739999999 4.6351166, -74.0798063 4.6347996)",,,,,,,,
1993204351,2477227972,0,734512583,cycleway,False,96.31400000000001,"LINESTRING (-74.07991920000001 4.6342035, -74.07993430000001 4.6341456, -74.0800425 4.6333465)",,,,,,,,
