u,v,key,osmid,highway,oneway,length,geometry,bridge,name,width,lanes,access,tunnel,area
4360783856,3213363977,0,438346133,cycleway,False,1244.387,"LINESTRING (-74.06675490000001 4.6736067, -74.0666294 4.6739516, -74.06654039999999 4.6740679, -74.0664445 4.6741526, -74.0662804 4.6742531, -74.06611340000001 4.6743526, -74.06596930000001 4.6744279, -74.0658425 4.6745014, -74.06550590000001 4.6746955, -74.0651525 4.6749152, -74.0649567 4.6750334, -74.06468289999999 4.6751911, -74.06428150000001 4.6753753, -74.06421 4.6753587, -74.0641876 4.6753527, -74.0641708 4.6754266, -74.06413619999999 4.6754975, -74.06397800000001 4.6756029, -74.06380900000001 4.6757093, -74.0636301 4.6758148, -74.06341159999999 4.6759379, -74.0631022 4.6760985, -74.0629143 4.6762059, -74.0628686 4.6762116, -74.06283759999999 4.6762038, -74.06268780000001 4.6761389, -74.06266340000001 4.6761319, -74.0626376 4.6761386, -74.06262599999999 4.6761493, -74.0625917 4.6761908, -74.0624354 4.6763807, -74.06238329999999 4.6764602, -74.0622269 4.676572, -74.06197349999999 4.6766942, -74.061672 4.6768457, -74.0614025 4.676968, -74.0612464 4.6770509, -74.06113879999999 4.6770976, -74.06098590000001 4.6771604, -74.06074959999999 4.6772697, -74.06065769999999 4.6773121, -74.0605855 4.6773507, -74.0604129 4.6774298, -74.060317 4.6774672, -74.0602415 4.6774833, -74.0601623 4.6774815, -74.059589 4.6773901, -74.05941989999999 4.6773603, -74.05938829999999 4.6775073, -74.05943670000001 4.6775334, -74.0594675 4.6775595, -74.059496 4.6776023, -74.05951039999999 4.6776451, -74.0595143 4.6777252, -74.0594929 4.6778081, -74.0594455 4.6779216, -74.05935909999999 4.678028, -74.0592765 4.6780968, -74.0589852 4.6782836, -74.0587499 4.678419, -74.0583905 4.6786408, -74.05833029999999 4.6786616, -74.0582376 4.6786783, -74.05815610000001 4.678664, -74.0580745 4.6786335, -74.0580149 4.6786064, -74.05793730000001 4.67857, -74.0578988 4.6786366, -74.05787960000001 4.6786689)",,,,,,,
4360783856,851268549,0,"[438346133, 71567399]",cycleway,False,845.263,"LINESTRING (-74.06675490000001 4.6736067, -74.0667557 4.67357, -74.066748 4.6734781, -74.0666724 4.6733616, -74.0661934 4.672804, -74.0654552 4.6718964, -74.0650859 4.671429, -74.0650053 4.6713289, -74.064639 4.6708723, -74.0644562 4.6706438, -74.0642642 4.6704041, -74.0640023 4.6701004, -74.0635652 4.6695897, -74.0633923 4.669363, -74.063264 4.6692056, -74.0628682 4.668707, -74.06275460000001 4.668574, -74.06218800000001 4.6678685, -74.0620366 4.6676676)",,,,2,,,
4360798270,4360798275,0,438348191,cycleway,False,283.051,"LINESTRING (-74.08080270000001 4.6699718, -74.0817021 4.6688119, -74.0823644 4.6679576)",,,,,,,
4360798275,4360798270,0,438348191,cycleway,False,283.051,"LINESTRING (-74.0823644 4.6679576, -74.0817021 4.6688119, -74.08080270000001 4.6699718)",,,,,,,
4360798278,267021502,0,438348192,cycleway,False,265.35400000000004,"LINESTRING (-74.08100140000001 4.6633618, -74.0801668 4.6644676, -74.07956299999999 4.6652262, -74.0795904 4.665247)",,,,,,,
4360798279,4360798284,0,438348193,cycleway,False,297.20300000000003,"LINESTRING (-74.0799518 4.6626508, -74.0794484 4.6622887, -74.0789339 4.6619237, -74.07846840000001 4.6615951, -74.0780039 4.6612547, -74.0777769 4.6610873)",,,,,,,
4360798284,4360798279,0,438348193,cycleway,False,297.20300000000003,"LINESTRING (-74.0777769 4.6610873, -74.0780039 4.6612547, -74.07846840000001 4.6615951, -74.0789339 4.6619237, -74.0794484 4.6622887, -74.0799518 4.6626508)",,,,,,,
4467924680,5999638260,0,"[636181218, 636181219, 52443849, 636181147, 636181150]",cycleway,False,1361.7540000000001,"LINESTRING (-74.1163722 4.6011573, -74.11635579999999 4.6011808, -74.1163916 4.6012191, -74.1165383 4.6013758, -74.11656929999999 4.6014089, -74.1166053 4.6014473, -74.11752130000001 4.6028213, -74.1175932 4.6029681, -74.1180794 4.6037269, -74.1181964 4.6039208, -74.1183047 4.6041448, -74.1185507 4.6046609, -74.1190972 4.6058805, -74.1192415 4.6061958, -74.1193093 4.6063438, -74.11963830000001 4.607022, -74.1196621 4.6070717, -74.11980610000001 4.6072461, -74.1201677 4.6080279, -74.12023069999999 4.6081639, -74.1202947 4.608302, -74.1206777 4.6091103, -74.1207881 4.6093525, -74.1212067 4.6102299, -74.1213745 4.6106052, -74.1215831 4.6108893, -74.1218385 4.6111937, -74.1220995 4.6115509, -74.1222521 4.6117783, -74.1222774 4.6118154)",yes,,,,,,
4499666633,5764850564,0,453187160,cycleway,True,624.6389999999999,"LINESTRING (-74.0976454 4.6550698, -74.0979999 4.6545756, -74.0986056 4.6536989, -74.09883689999999 4.6533602, -74.0989976 4.6531472, -74.09933340000001 4.6526709, -74.0999377 4.6517827, -74.10054030000001 4.6509172, -74.1006311 4.6508007, -74.10072769999999 4.6506872, -74.10080979999999 4.6506173, -74.100875 4.6505857, -74.10095339999999 4.6505541)",,,,,,,
4525660952,4789281640,0,"[678005122, 486270237, 706475799]",cycleway,False,555.37,"LINESTRING (-74.08453539999999 4.6513691, -74.0845015 4.6513562, -74.0845265 4.6512849, -74.08453729999999 4.6512561, -74.0846114 4.651065, -74.0854678 4.6488738, -74.08591439999999 4.6477311, -74.0860928 4.6472822, -74.0861147 4.6472289, -74.08614679999999 4.6471505, -74.0862937 4.6467926, -74.0863161 4.6467396)",,,,,,,
4525662287,947760920,0,456292532,cycleway,False,544.1969999999999,"LINESTRING (-74.0674808 4.674271, -74.0675024 4.6743044, -74.0675753 4.6744166, -74.0677019 4.6746115, -74.0678314 4.6747775, -74.0678884 4.6748592, -74.0679311 4.6749533, -74.0679332 4.6750174, -74.0679063 4.6750976, -74.06785530000001 4.6751855, -74.067775 4.6752962, -74.0675323 4.6755406, -74.0674003 4.675702, -74.0673117 4.6758298, -74.0672405 4.675942, -74.0669915 4.6763735, -74.0666877 4.6768757, -74.0666384 4.6769614, -74.066417 4.6773387, -74.06623639999999 4.6776488, -74.06618159999999 4.6777385, -74.0661308 4.6778216, -74.06601550000001 4.6780007, -74.06594219999999 4.6781126, -74.06588410000001 4.6782012, -74.0657722 4.6783852)",,,,,,,
4525662404,867269210,0,456292532,cycleway,False,486.402,"LINESTRING (-74.06288050000001 4.6828234, -74.0630491 4.6825563, -74.06325820000001 4.6822138, -74.0632931 4.682147, -74.0633548 4.6817834, -74.0634062 4.6817761, -74.0635539 4.6817553, -74.0636737 4.6815896, -74.0638919 4.681349, -74.06400549999999 4.6812211, -74.0640911 4.6811296, -74.064128 4.6810889, -74.0641406 4.681075, -74.0642106 4.680992, -74.0642654 4.680916, -74.0644941 4.6806061, -74.0648753 4.6799684, -74.06528779999999 4.6792982)",,,,,,,
4726607257,4726607260,0,479586962,cycleway,False,12.596,"LINESTRING (-74.1005287 4.661208, -74.1005499 4.6611766, -74.1005601 4.6611403, -74.10055850000001 4.6611026)",,,,,,,
4726607257,4726607271,0,479586962,cycleway,False,12.959,"LINESTRING (-74.1005287 4.661208, -74.10049890000001 4.6612312, -74.10046319999999 4.6612439, -74.10042199999999 4.6612445)",,,,,,,
4726607257,4726607271,1,479586966,cycleway,False,448.15900000000005,"LINESTRING (-74.1005287 4.661208, -74.1005109 4.6612522, -74.1004985 4.6612893, -74.1004932 4.6613298, -74.1005605 4.6616314, -74.1005644 4.6616477, -74.1005729 4.6616826, -74.1006083 4.6617161, -74.10064010000001 4.6617267, -74.1006702 4.6617478, -74.10069319999999 4.661769, -74.1007074 4.6618166, -74.10079229999999 4.6623122, -74.1009109 4.6630019, -74.1009109 4.6630283, -74.10089139999999 4.663053, -74.1008595 4.6630565, -74.1007463 4.6629895, -74.10071619999999 4.6629613, -74.10068080000001 4.6629313, -74.1006596 4.6628837, -74.1006649 4.6628343, -74.1006861 4.6627814, -74.1007197 4.6627303, -74.1007321 4.6626826, -74.100725 4.6626315, -74.1006967 4.6625327, -74.1006861 4.6624851, -74.100695 4.6624445, -74.100725 4.6623987, -74.1007551 4.6623493, -74.1007728 4.6623175, -74.1006843 4.6618184, -74.1006684 4.6617814, -74.1006313 4.6617443, -74.1005799 4.6617196, -74.1005463 4.6616896, -74.1005352 4.6616518, -74.1004738 4.6613404, -74.1004543 4.6612893, -74.10042199999999 4.6612445)",,,,,,,
4726607260,4726607272,0,479586963,cycleway,False,107.464,"LINESTRING (-74.10055850000001 4.6611026, -74.1003853 4.6601517)",,,,,,,
4726607260,6498468241,0,479586962,cycleway,False,39.230000000000004,"LINESTRING (-74.10055850000001 4.6611026, -74.10054510000001 4.6610673, -74.10052140000001 4.6610379, -74.1004896 4.6610173, -74.100453 4.6610076, -74.1004152 4.6610099, -74.1003771 4.6610255, -74.1003465 4.6610531, -74.1003271 4.6610893, -74.1003212 4.6611297)",,,,,,,
4726607260,4726607257,0,479586962,cycleway,False,12.596,"LINESTRING (-74.10055850000001 4.6611026, -74.1005601 4.6611403, -74.1005499 4.6611766, -74.1005287 4.661208)",,,,,,,
4726607271,4726607257,0,479586962,cycleway,False,12.959,"LINESTRING (-74.10042199999999 4.6612445, -74.10046319999999 4.6612439, -74.10049890000001 4.6612312, -74.1005287 4.661208)",,,,,,,
4726607271,4726607257,1,479586966,cycleway,False,448.159,"LINESTRING (-74.10042199999999 4.6612445, -74.1004543 4.6612893, -74.1004738 4.6613404, -74.1005352 4.6616518, -74.1005463 4.6616896, -74.1005799 4.6617196, -74.1006313 4.6617443, -74.1006684 4.6617814, -74.1006843 4.6618184, -74.1007728 4.6623175, -74.1007551 4.6623493, -74.100725 4.6623987, -74.100695 4.6624445, -74.1006861 4.6624851, -74.1006967 4.6625327, -74.100725 4.6626315, -74.1007321 4.6626826, -74.1007197 4.6627303, -74.1006861 4.6627814, -74.1006649 4.6628343, -74.1006596 4.6628837, -74.10068080000001 4.6629313, -74.10071619999999 4.6629613, -74.1007463 4.6629895, -74.1008595 4.6630565, -74.10089139999999 4.663053, -74.1009109 4.6630283, -74.1009109 4.6630019, -74.10079229999999 4.6623122, -74.1007074 4.6618166, -74.10069319999999 4.661769, -74.1006702 4.6617478, -74.10064010000001 4.6617267, -74.1006083 4.6617161, -74.1005729 4.6616826, -74.1005644 4.6616477, -74.1005605 4.6616314, -74.1004932 4.6613298, -74.1004985 4.6612893, -74.1005109 4.6612522, -74.1005287 4.661208)",,,,,,,
4726607271,4726607281,0,479586962,cycleway,False,16.398,"LINESTRING (-74.10042199999999 4.6612445, -74.1003831 4.6612311, -74.1003509 4.6612053, -74.1003295 4.6611702, -74.10032459999999 4.6611465)",,,,,,,
4726607272,4726607260,0,479586963,cycleway,False,107.464,"LINESTRING (-74.1003853 4.6601517, -74.10055850000001 4.6611026)",,,,,,,
4726607272,4726607290,0,479586963,cycleway,False,119.176,"LINESTRING (-74.1003853 4.6601517, -74.1003676 4.6600811, -74.1003357 4.6600194, -74.1002773 4.6599647, -74.1001729 4.6598871, -74.10014459999999 4.6598871, -74.1001145 4.6599065, -74.1000986 4.65994, -74.1000951 4.6599929, -74.1002055 4.660548)",,,,,,,
4726607272,4726607290,1,479586964,cycleway,False,52.938,"LINESTRING (-74.1003853 4.6601517, -74.1003817 4.6602451, -74.1003499 4.6602875, -74.1003216 4.6603351, -74.10030209999999 4.6603827, -74.10030209999999 4.6604339, -74.1002968 4.6604974, -74.10026670000001 4.6605291, -74.1002349 4.6605432, -74.1002055 4.660548)",,,,,,,
4726607281,6498468241,0,479586963,cycleway,False,1.906,"LINESTRING (-74.10032459999999 4.6611465, -74.1003212 4.6611297)",,,,,,,
4726607281,6498468241,1,479586962,cycleway,False,1.906,"LINESTRING (-74.10032459999999 4.6611465, -74.1003212 4.66113, -74.1003212 4.6611297)",,,,,,,
4726607281,4726607271,0,479586962,cycleway,False,16.398,"LINESTRING (-74.10032459999999 4.6611465, -74.1003295 4.6611702, -74.1003509 4.6612053, -74.1003831 4.6612311, -74.10042199999999 4.6612445)",,,,,,,
4726607290,6498468241,0,479586963,cycleway,False,65.941,"LINESTRING (-74.1002055 4.660548, -74.1003212 4.6611297)",,,,,,,
4726607290,4726607272,0,479586963,cycleway,False,119.17599999999999,"LINESTRING (-74.1002055 4.660548, -74.1000951 4.6599929, -74.1000986 4.65994, -74.1001145 4.6599065, -74.10014459999999 4.6598871, -74.1001729 4.6598871, -74.1002773 4.6599647, -74.1003357 4.6600194, -74.1003676 4.6600811, -74.1003853 4.6601517)",,,,,,,
4726607290,4726607272,1,479586964,cycleway,False,52.938,"LINESTRING (-74.1002055 4.660548, -74.1002349 4.6605432, -74.10026670000001 4.6605291, -74.1002968 4.6604974, -74.10030209999999 4.6604339, -74.10030209999999 4.6603827, -74.1003216 4.6603351, -74.1003499 4.6602875, -74.1003817 4.6602451, -74.1003853 4.6601517)",,,,,,,
4777461006,5906626985,0,"[625590892, 484998726, 484998727]",cycleway,False,247.526,"LINESTRING (-74.1580476 4.6423532, -74.1577953 4.6425454, -74.15768610000001 4.6426264, -74.1574849 4.6427669, -74.1573367 4.6428439, -74.15636569999999 4.6435823, -74.1563314 4.6436176, -74.15631740000001 4.6436513, -74.15631740000001 4.6436792, -74.1562857 4.643679)",yes,,,,,,
4785533273,3850741726,0,312441777,cycleway,False,276.492,"LINESTRING (-74.08097480000001 4.6499581, -74.0808351 4.6511872, -74.0807756 4.651738, -74.0807228 4.6521551, -74.0806936 4.6523695, -74.0806857 4.6524278)",,,,,,,
4789281640,882804238,0,"[392825874, 608214165, 608214166]",cycleway,False,4809.8719999999985,"LINESTRING (-74.0863161 4.6467396, -74.0864024 4.6464919, -74.0865093 4.6462009, -74.0865977 4.645967, -74.0867106 4.6457455, -74.0868098 4.6455759, -74.0869029 4.6454156, -74.0869811 4.6452936, -74.0873371 4.6448012, -74.08761610000001 4.6444617, -74.0877977 4.6442651, -74.088004 4.6440807, -74.0882349 4.6438978, -74.08850579999999 4.6437119, -74.08885789999999 4.6434717, -74.0891663 4.6432718, -74.089564 4.6430244, -74.0902401 4.642583, -74.09032209999999 4.6425296, -74.0903711 4.6424977, -74.09064239999999 4.6423211, -74.09069270000001 4.6422884, -74.0908355 4.6421954, -74.09129799999999 4.6418845, -74.0917721 4.6415712, -74.0921771 4.6413194, -74.09294490000001 4.6408692, -74.0932498 4.6406634, -74.0934693 4.6405178, -74.0937242 4.6403652, -74.0944331 4.6399381, -74.09544630000001 4.6392572, -74.09623879999999 4.6387238, -74.0975358 4.637899, -74.097596 4.6378607, -74.09770810000001 4.6377902, -74.0977609 4.6377553, -74.0978691 4.6376837, -74.09880130000001 4.6370922, -74.09893719999999 4.637004, -74.09960479999999 4.6365319, -74.0998836 4.6363368, -74.10017190000001 4.6361028, -74.1003887 4.6359014, -74.10057689999999 4.6357228, -74.1007245 4.6355565, -74.1007621 4.6355141, -74.1008772 4.6353851, -74.1009545 4.635282, -74.1012028 4.6349547, -74.10165379999999 4.6343743, -74.10194559999999 4.6340028, -74.1021739 4.6337073, -74.10234610000001 4.6334863, -74.10256440000001 4.6332126, -74.10278150000001 4.6329528, -74.1031685 4.6324448, -74.1035225 4.6319652, -74.1040783 4.6312422, -74.1046473 4.630519, -74.1052163 4.6297842, -74.10524270000001 4.6298044, -74.10529440000001 4.629844, -74.10531949999999 4.6298097, -74.1053758 4.629737, -74.105999 4.628901, -74.106065 4.6288159, -74.1061085 4.6287823, -74.1061686 4.6287645, -74.10620280000001 4.6287501, -74.1062316 4.628725, -74.1062714 4.6287007, -74.1063121 4.6286819, -74.1063901 4.628667, -74.10688879999999 4.6286111, -74.1075337 4.6283636, -74.1076465 4.6282921, -74.10786229999999 4.6282588, -74.1080079 4.6282896, -74.10803869999999 4.6282862, -74.10805310000001 4.628273, -74.108101 4.6282127, -74.1081648 4.6281135, -74.108223 4.6280665, -74.1082913 4.6280271, -74.1083409 4.628009, -74.1084176 4.6279881, -74.1084584 4.6279868, -74.10849779999999 4.6279898, -74.1085278 4.6279921, -74.1085516 4.6279845, -74.10857780000001 4.6279712, -74.1086226 4.6279684, -74.10866660000001 4.627976, -74.108706 4.6279882, -74.10873340000001 4.6279958, -74.10972049999999 4.6280579, -74.1099578 4.6280728, -74.11020449999999 4.6280891, -74.1103244 4.6281008, -74.1106868 4.6281464, -74.1112595 4.6282102, -74.1120708 4.6282982, -74.11303030000001 4.6283983, -74.1136135 4.6284551, -74.1148089 4.628575, -74.1153194 4.6286251, -74.11605160000001 4.6287014, -74.1161079 4.6287085, -74.1170801 4.6288007, -74.1180671 4.6289242, -74.1184169 4.6289464, -74.11917339999999 4.6290251, -74.1193553 4.6290513, -74.1194441 4.6290658, -74.11951620000001 4.6290855, -74.1195489 4.6291144, -74.1195712 4.6291516, -74.11959 4.6291764, -74.1196192 4.6291957, -74.1196516 4.6292025, -74.1196723 4.629201, -74.11969329999999 4.6291995, -74.1197217 4.6291887, -74.1197422 4.62917, -74.1206744 4.629238, -74.1207241 4.6292416, -74.12084350000001 4.629248, -74.1209096 4.6292558, -74.120932 4.6292848, -74.1209643 4.6293118, -74.12098450000001 4.629327, -74.1210088 4.6293421, -74.121042 4.6293535, -74.12108619999999 4.6293579, -74.1212723 4.6293409, -74.1217927 4.6292834)",yes,,,,,,
4789281640,5755009474,0,"[188698187, 706475792, 706475795, 607182326, 607182327]",cycleway,False,993.3330000000001,"LINESTRING (-74.0863161 4.6467396, -74.086343 4.6467596, -74.0863799 4.6467832, -74.0864325 4.6468199, -74.0864416 4.6468263, -74.0864357 4.6468399, -74.0864191 4.6468778, -74.0863664 4.6469928, -74.0872754 4.6476497, -74.0874378 4.6477183, -74.0875418 4.6477891, -74.08794380000001 4.6480741, -74.08828440000001 4.6483095, -74.0885301 4.6484769, -74.0887508 4.6486272, -74.0888028 4.6486643, -74.0889682 4.6487826, -74.08982880000001 4.6493796, -74.0898861 4.6494205, -74.0899158 4.6494552, -74.08992360000001 4.6494957, -74.0899331 4.6495411, -74.0899379 4.6495816, -74.08995160000001 4.6496197, -74.0899807 4.6496547, -74.0900769 4.6497302, -74.09021920000001 4.6498344, -74.0902586 4.6498564, -74.0903057 4.649859, -74.09035280000001 4.6498419, -74.090385 4.6498307, -74.0904331 4.6498322, -74.09046240000001 4.6498498, -74.0911491 4.6503291, -74.0915657 4.6506175, -74.0916208 4.6506697, -74.0919356 4.6508938, -74.092417 4.6512222, -74.0926779 4.6513989, -74.0927595 4.6514609, -74.0927982 4.651516, -74.0928148 4.6515808, -74.0928286 4.6516524, -74.0928577 4.6517199, -74.09295969999999 4.6518101, -74.0930089 4.6518502, -74.0930946 4.6519123, -74.0931076 4.6519451, -74.0931076 4.6519708, -74.09310259999999 4.651993, -74.0930791 4.6520284)",,,,,,,
4789281640,6060016523,0,"[607182328, 706475796, 706475797]",cycleway,False,999.1100000000001,"LINESTRING (-74.0863161 4.6467396, -74.08625480000001 4.6466962, -74.08621290000001 4.6466686, -74.0861744 4.6466422, -74.0861518 4.6466268, -74.0857717 4.6463586, -74.08571310000001 4.6463135, -74.0855871 4.6462166, -74.0851653 4.6459182, -74.0845884 4.6454918, -74.0843371 4.6453098, -74.08423740000001 4.6452174, -74.0841404 4.6451402, -74.084062 4.645038, -74.08400930000001 4.644955, -74.0837035 4.6447333, -74.08337160000001 4.6444753, -74.0829866 4.644125, -74.0827151 4.6439402, -74.0824616 4.6437438, -74.0820746 4.6434404, -74.0808385 4.6423972, -74.0800244 4.6417464, -74.0798889 4.6415897, -74.0798443 4.6415261, -74.079562 4.6412882, -74.0795418 4.6412675, -74.07951559999999 4.6412406, -74.0794951 4.641193, -74.07949379999999 4.6411455, -74.0794594 4.6411418, -74.07935929999999 4.6411311)",,,,,,,
4789281640,4525660952,0,"[678005122, 486270237, 706475799]",cycleway,False,555.37,"LINESTRING (-74.0863161 4.6467396, -74.0862937 4.6467926, -74.08614679999999 4.6471505, -74.0861147 4.6472289, -74.0860928 4.6472822, -74.08591439999999 4.6477311, -74.0854678 4.6488738, -74.0846114 4.651065, -74.08453729999999 4.6512561, -74.0845265 4.6512849, -74.0845015 4.6513562, -74.08453539999999 4.6513691)",,,,,,,
4893043306,1859668390,0,175363943,cycleway,False,1101.896,"LINESTRING (-74.08483289999999 4.5971216, -74.0854357 4.5974431, -74.0855596 4.5975172, -74.085757 4.5976658, -74.0862429 4.5980156, -74.08673760000001 4.5983707, -74.0875613 4.5989634, -74.0876852 4.5990407, -74.08774029999999 4.599079, -74.08799260000001 4.5992481, -74.0880378 4.5992806, -74.0880841 4.5993139, -74.0882021 4.5993931, -74.0889119 4.599885, -74.0891117 4.6000347, -74.08924020000001 4.6001281, -74.089393 4.6002334, -74.0894244 4.6002842, -74.08947139999999 4.6003602, -74.0896276 4.6004786, -74.0897204 4.6005192, -74.08981319999999 4.6005614, -74.0899462 4.6006234, -74.09007459999999 4.600708, -74.0905975 4.6010891, -74.09122979999999 4.6015392, -74.09161690000001 4.601798, -74.0919304 4.602018, -74.09269759999999 4.6025563, -74.0928038 4.6026652, -74.09293839999999 4.6028057)",,,,,,,
4893074256,5342336263,0,497792157,cycleway,False,889.281,"LINESTRING (-74.097362 4.6069668, -74.0971663 4.6072225, -74.0968749 4.6075813, -74.09612250000001 4.6085045, -74.0953815 4.609431, -74.0950843 4.609783, -74.09499 4.609804, -74.0947776 4.6100579, -74.09476119999999 4.6101419, -74.09473869999999 4.6102551, -74.093996 4.61116, -74.09319979999999 4.6121251, -74.0931497 4.6122, -74.0926235 4.6128622, -74.09254730000001 4.6130021, -74.0924938 4.6131003, -74.0924114 4.613198)",,,,,,,
4893074257,599736811,0,77326635,cycleway,False,1516.895,"LINESTRING (-74.0980284 4.6060039, -74.0981764 4.6058182, -74.0988071 4.6050311, -74.0990401 4.60479, -74.0991502 4.6046689, -74.09987580000001 4.6038831, -74.0999735 4.6037773, -74.1003224 4.6033912, -74.1003887 4.6033178, -74.1004561 4.6032482, -74.1005507 4.6031591, -74.10073869999999 4.6029821, -74.10105710000001 4.6027055, -74.101837 4.6020393, -74.101906 4.6019799, -74.1019812 4.6019141, -74.1022899 4.6016439, -74.10262590000001 4.6013572, -74.10299620000001 4.6010591, -74.1034183 4.600728, -74.1037943 4.6004615, -74.103809 4.600435, -74.1038286 4.6004031, -74.10385580000001 4.6003712, -74.1038745 4.6003612, -74.1039093 4.6003512, -74.103944 4.6003462, -74.1039786 4.6003413, -74.1042893 4.6001115, -74.10502339999999 4.5995812, -74.10515150000001 4.5994887, -74.1055265 4.599219, -74.1055423 4.599158, -74.1055475 4.5991532, -74.105576 4.5991262, -74.1056231 4.5991065, -74.10567140000001 4.5991011, -74.10596940000001 4.5988863, -74.1063705 4.5986126, -74.106736 4.5983594, -74.1068198 4.5983038, -74.1069016 4.5982431, -74.1070052 4.5981643, -74.10712959999999 4.5980764, -74.1073061 4.5979472, -74.1077214 4.5976433, -74.1083273 4.5972822, -74.10838029999999 4.59725)",,,,,,,
4894014309,5700754852,0,"[73511502, 75913620, 73511509, 731786708, 91279293, 532968062]",cycleway,False,4359.972000000002,"LINESTRING (-74.1003453 4.7029816, -74.10037459999999 4.7030874, -74.1003956 4.7033383, -74.10039279999999 4.7034411, -74.10037370000001 4.7035296, -74.1003436 4.7036, -74.1002982 4.7036705, -74.10002590000001 4.704019, -74.0999293 4.7041665, -74.099839 4.7043031, -74.0996414 4.7045946, -74.099251 4.7051227, -74.09906290000001 4.7053352, -74.09885439999999 4.7055638, -74.09865019999999 4.7057537, -74.0982882 4.7061118, -74.0979153 4.7065102, -74.09784430000001 4.7065852, -74.0978049 4.706634, -74.0972574 4.7071915, -74.09715129999999 4.7073028, -74.0969831 4.7074714, -74.09635350000001 4.7080993, -74.0958108 4.7086097, -74.0952588 4.7091341, -74.0946555 4.7097438, -74.0944556 4.7099444, -74.0944002 4.7100054, -74.09432579999999 4.7100875, -74.0940583 4.7103827, -74.0940195 4.7104255, -74.0938596 4.7106019, -74.09356219999999 4.7109777, -74.09348970000001 4.7111096, -74.09343440000001 4.7112229, -74.0933862 4.7113419, -74.0933498 4.7114638, -74.0933228 4.7115858, -74.0933184 4.7117547, -74.0933211 4.7120376, -74.0932821 4.7130512, -74.09326679999999 4.7134655, -74.09322400000001 4.7137548, -74.09319739999999 4.7138962, -74.0931315 4.7140601, -74.0928778 4.7145991, -74.092753 4.7148865, -74.0926558 4.715159, -74.0925713 4.7156443, -74.0925505 4.7159946, -74.0925435 4.716373, -74.0925632 4.7166353, -74.0926146 4.7168977, -74.0926942 4.717129, -74.09272970000001 4.7172323, -74.09289510000001 4.7177017, -74.0929264 4.7177903, -74.0929752 4.7178893, -74.0930127 4.7179652, -74.0930486 4.7180379, -74.09315460000001 4.7182186, -74.0932119 4.7183011, -74.09339610000001 4.7185661, -74.09350569999999 4.7187006, -74.09362280000001 4.7188362, -74.0942127 4.7195027, -74.0946551 4.720012, -74.0947369 4.7200984, -74.0951953 4.720583, -74.095208 4.7205957, -74.0952637 4.7206509, -74.09567509999999 4.7209848, -74.095697 4.7210025, -74.0959703 4.7212101, -74.0961081 4.7213159, -74.0963205 4.7214783, -74.0964711 4.7215933, -74.0965226 4.7216352, -74.0967321 4.7218057, -74.09682789999999 4.7218833, -74.0969462 4.7219905, -74.09710200000001 4.722132, -74.0973666 4.7223967, -74.09740309999999 4.7224409, -74.0975222 4.7225855, -74.09761 4.722701, -74.09780000000001 4.722951, -74.0978666 4.7230533, -74.0981457 4.7234822, -74.0983105 4.7237786, -74.0983543 4.723876, -74.0985342 4.7241819, -74.0986466 4.7244247, -74.09874619999999 4.7246659, -74.0987624 4.724711, -74.0989299 4.7252672, -74.09898099999999 4.7254206, -74.0990882 4.7257629, -74.0990925 4.725773, -74.09919069999999 4.7260328, -74.0992042 4.7260717, -74.09935110000001 4.726387, -74.0995683 4.7267525, -74.0997327 4.7269899, -74.0998714 4.7271748, -74.1000385 4.7273729, -74.10021740000001 4.7275722, -74.1004149 4.7277677, -74.1005431 4.7278982, -74.1005942 4.7279555, -74.10070109999999 4.7280708, -74.100786 4.7281923, -74.100842 4.7283031, -74.10088450000001 4.728424, -74.1009269 4.7285511, -74.10094359999999 4.7286533, -74.1009419 4.7287794, -74.1009255 4.7289207, -74.10091920000001 4.7289401, -74.10087710000001 4.7291328, -74.100871 4.7291615, -74.1008157 4.7294014, -74.1007583 4.7296266, -74.1007412 4.7296907, -74.1006983 4.7298616, -74.1006871 4.7299062, -74.1006299 4.7302465, -74.1005742 4.7306266, -74.1005569 4.7307445, -74.1005184 4.7309646, -74.10047109999999 4.7312486, -74.1004267 4.7315244, -74.10038059999999 4.7317941, -74.10034109999999 4.7320378, -74.1003372 4.7320755, -74.10029780000001 4.7323494, -74.1002443 4.7326719, -74.1002335 4.7327587, -74.1001996 4.7330322, -74.10017569999999 4.7332201, -74.10016349999999 4.7333019, -74.1001215 4.7335895, -74.10010320000001 4.7337111, -74.1000835 4.733827, -74.0999369 4.7346245, -74.0999281 4.7346781, -74.0998955 4.7348558, -74.0998836 4.734934, -74.0998486 4.7351903, -74.09981569999999 4.7353731, -74.09978220000001 4.7356064, -74.0997728 4.7356743, -74.0997591 4.7357679, -74.0997479 4.7358454, -74.0997057 4.7361678, -74.09967949999999 4.7363225)",yes,,,,,,
