u,v,key,osmid,oneway,lanes,highway,maxspeed,length,geometry,ref,name,bridge,service,tunnel
1712738055,1712738072,0,159174737,False,,residential,30,109.603,"LINESTRING (101.5019652 3.0707252, 101.5009782 3.070711)",,Jalan Tonggek,,,
1712738055,3178458261,0,312032019,False,,residential,30,25.979,"LINESTRING (101.5019652 3.0707252, 101.5019613 3.0709588)",,Jalan Cendekiawan 1/15,,,
1712738055,3178458262,0,312032019,False,,residential,30,42.535,"LINESTRING (101.5019652 3.0707252, 101.5018862 3.0703509)",,Jalan Cendekiawan 1/15,,,
1712738064,5755264666,0,159174737,False,,residential,30,21.826,"LINESTRING (101.500065 3.0704791, 101.5002595 3.0705075)",,Jalan Tonggek,,,
1712738064,1712738052,0,159174737,False,,residential,30,29.68,"LINESTRING (101.500065 3.0704791, 101.4997993 3.0704499)",,Jalan Tonggek,,,
1712738072,1712738055,0,159174737,False,,residential,30,109.603,"LINESTRING (101.5009782 3.070711, 101.5019652 3.0707252)",,Jalan Tonggek,,,
1712738072,2099466077,0,159174737,False,,residential,30,55.645,"LINESTRING (101.5009782 3.070711, 101.500496 3.0705747)",,Jalan Tonggek,,,
1712738075,1712782521,0,159174737,False,,residential,30,35.571,"LINESTRING (101.4992844 3.0702892, 101.4995886 3.0703895)",,Jalan Tonggek,,,
1712738075,1712738088,0,159174737,False,,residential,30,79.795,"LINESTRING (101.4992844 3.0702892, 101.4986193 3.0700174)",,Jalan Tonggek,,,
1712738088,1712738075,0,159174737,False,,residential,30,79.795,"LINESTRING (101.4986193 3.0700174, 101.4992844 3.0702892)",,Jalan Tonggek,,,
1712738088,1712782520,0,159174737,False,,residential,30,15.19,"LINESTRING (101.4986193 3.0700174, 101.4984964 3.0699574)",,Jalan Tonggek,,,
1712738111,5655250630,0,159174737,False,,residential,30,23.739,"LINESTRING (101.4971829 3.0692562, 101.4973614 3.0693737)",,Jalan Tonggek,,,
1712782514,5753062520,0,311525772,False,,tertiary,30,85.356,"LINESTRING (101.4973677 3.0716718, 101.4974248 3.0724373)",,Jalan Ilmu 1/1,,,
1712782514,5755781824,0,311525772,False,,tertiary,30,0.786,"LINESTRING (101.4973677 3.0716718, 101.4973627 3.0716668)",,Jalan Ilmu 1/1,,,
1712782520,1712738088,0,159174737,False,,residential,30,15.19,"LINESTRING (101.4984964 3.0699574, 101.4986193 3.0700174)",,Jalan Tonggek,,,
1712782520,1982369108,0,159174737,False,,residential,30,51.53,"LINESTRING (101.4984964 3.0699574, 101.4980795 3.0697538)",,Jalan Tonggek,,,
1712782521,1712738052,0,159174737,False,,residential,30,24.34,"LINESTRING (101.4995886 3.0703895, 101.4997993 3.0704499)",,Jalan Tonggek,,,
1712782521,1712738075,0,159174737,False,,residential,30,35.571,"LINESTRING (101.4995886 3.0703895, 101.4992844 3.0702892)",,Jalan Tonggek,,,
1712796864,2099477287,0,159184236,False,,residential,30,34.067,"LINESTRING (101.4956583 3.0650491, 101.4955268 3.0647723)",,,,,
1712796864,2099477290,0,159184236,False,,residential,30,56.437,"LINESTRING (101.4956583 3.0650491, 101.4959022 3.0654944)",,,,,
1712796893,3178332269,0,311525703,False,,tertiary,30,12.29,"LINESTRING (101.4931226 3.0660612, 101.493015 3.0660871)",,Jalan Sarjana 1/2,,,
1712796893,3171974983,0,311525703,False,,tertiary,30,86.639,"LINESTRING (101.4931226 3.0660612, 101.493881 3.0662444)",,Jalan Sarjana 1/2,,,
1712796894,5753017479,0,159184236,False,,residential,30,3.246,"LINESTRING (101.4969076 3.0663123, 101.4968849 3.0662939)",,,,,
1712813946,1712813966,0,311525772,False,,tertiary,30,105.531,"LINESTRING (101.4948226 3.0695066, 101.4956588 3.0699577)",,Jalan Ilmu 1/1,,,
1712813946,3171967853,0,311525772,False,,tertiary,30,48.295,"LINESTRING (101.4948226 3.0695066, 101.4944502 3.0692822)",,Jalan Ilmu 1/1,,,
1712813966,1712723931,0,311525772,False,,tertiary,30,110.719,"LINESTRING (101.4956588 3.0699577, 101.4965361 3.070431)",,Jalan Ilmu 1/1,,,
1712813966,1712813946,0,311525772,False,,tertiary,30,105.531,"LINESTRING (101.4956588 3.0699577, 101.4948226 3.0695066)",,Jalan Ilmu 1/1,,,
1723581103,3171967839,0,311525772,False,,tertiary,30,58.58,"LINESTRING (101.5002076 3.0719732, 101.5005345 3.0715597)",,Jalan Ilmu 1/1,,,
1723581103,5753063070,0,311525772,False,,tertiary,30,20.887,"LINESTRING (101.5002076 3.0719732, 101.500091 3.0721206)",,Jalan Ilmu 1/1,,,
1730291876,5738326862,0,604845277,False,,residential,30,51.863,"LINESTRING (101.5480683 3.1933575, 101.5485352 3.1933426)",,Jalan Tempayan Emas 1,,,
1730291876,2900298482,0,604845278,False,,unclassified,30,11.261,"LINESTRING (101.5480683 3.1933575, 101.5479669 3.1933598)",,Jalan Tempayan Emas 1,,,
1814846725,7149926060,0,702597218,True,2,primary_link,20,4.56,"LINESTRING (101.5550127 3.0810904, 101.555 3.0810514)",,,,,
1923176998,5753063070,0,311525772,False,,tertiary,30,23.799,"LINESTRING (101.4999582 3.0722886, 101.500091 3.0721206)",,Jalan Ilmu 1/1,,,
1923176998,3171967845,0,311525772,False,,tertiary,30,58.385,"LINESTRING (101.4999582 3.0722886, 101.4996215 3.0726919)",,Jalan Ilmu 1/1,,,
1923232569,3171967857,0,311525772,False,,tertiary,30,41.721,"LINESTRING (101.4931822 3.0682596, 101.4933894 3.0685726)",,Jalan Ilmu 1/1,,,
1923232569,3774974886,0,311525772,False,,tertiary,30,7.697,"LINESTRING (101.4931822 3.0682596, 101.4931537 3.0681965)",,Jalan Ilmu 1/1,,,
1923251376,5753017475,0,311525703,False,,tertiary,30,13.764,"LINESTRING (101.4954407 3.0643044, 101.4953875 3.0644162)",,Jalan Sarjana 1/2,,,
1982362420,5755226105,0,187592888,False,,residential,30,17.387,"LINESTRING (101.5017346 3.0670625, 101.5015965 3.0671362)",,,,,
1982369106,6607658805,0,187592888,False,,residential,30,30.29,"LINESTRING (101.4987288 3.0679684, 101.4989891 3.0680499)",,,,,
1982369106,1982369119,0,187592888,False,,residential,30,28.687,"LINESTRING (101.4987288 3.0679684, 101.4984723 3.0679375)",,,,,
1982369108,1712782520,0,159174737,False,,residential,30,51.53,"LINESTRING (101.4980795 3.0697538, 101.4984964 3.0699574)",,Jalan Tonggek,,,
1982369108,1712723940,0,159174737,False,,residential,30,47.75,"LINESTRING (101.4980795 3.0697538, 101.4976932 3.0695651)",,Jalan Tonggek,,,
1982369108,5655250627,0,187592889,False,,residential,30,35.25,"LINESTRING (101.4980795 3.0697538, 101.4981929 3.0694577)",,,,,
1982369110,5755226105,0,187592888,False,,residential,30,82.11,"LINESTRING (101.5009559 3.0675051, 101.5015965 3.0671362)",,,,,
1982369110,5755264660,0,187592888,False,,residential,30,10.359,"LINESTRING (101.5009559 3.0675051, 101.5009086 3.0675854)",,,,,
1982369117,5755264660,0,187592888,False,,residential,30,5.553,"LINESTRING (101.500869 3.0676159, 101.5009086 3.0675854)",,,,,
1982369117,1982369125,0,187592888,False,,residential,30,106.158,"LINESTRING (101.500869 3.0676159, 101.4999908 3.0679933)",,,,,
1982369118,2099471343,0,606954398,False,,residential,30,22.634,"LINESTRING (101.4984732 3.068568, 101.4985066 3.0683672)",,,,,
1982369118,5753370797,0,606954398,False,,residential,30,6.318,"LINESTRING (101.4984732 3.068568, 101.4984571 3.0686225)",,,,,
1982369119,1982369106,0,187592888,False,,residential,30,28.687,"LINESTRING (101.4984723 3.0679375, 101.4987288 3.0679684)",,,,,
1982369119,2099471343,0,606954398,False,,residential,30,47.932,"LINESTRING (101.4984723 3.0679375, 101.4985066 3.0683672)",,,,,
1982369125,1982369117,0,187592888,False,,residential,30,106.158,"LINESTRING (101.4999908 3.0679933, 101.500869 3.0676159)",,,,,
1982369125,5755264662,0,187592888,False,,residential,30,30.539,"LINESTRING (101.4999908 3.0679933, 101.499719 3.0680353)",,,,,
1982369130,5755264662,0,187592888,False,,residential,30,34.767,"LINESTRING (101.4994077 3.0680689, 101.499719 3.0680353)",,,,,
1982369130,5755264670,0,187592888,False,,residential,30,25.829,"LINESTRING (101.4994077 3.0680689, 101.4991768 3.0680971)",,,,,
1982377950,3178458262,0,312032019,False,,residential,30,12.738,"LINESTRING (101.5018392 3.0702464, 101.5018862 3.0703509)",,Jalan Cendekiawan 1/15,,,
1982393645,5753444060,0,187597045,False,,service,30,14.747,"LINESTRING (101.5036289 3.0684705, 101.5036266 3.0683379)",,,,parking_aisle,
1982393645,7594306632,0,187597045,False,,service,30,16.752,"LINESTRING (101.5036289 3.0684705, 101.5035836 3.0686142)",,,,parking_aisle,
1982393656,3180143018,0,187597045,False,,service,30,22.107,"LINESTRING (101.5036168 3.0677524, 101.5037094 3.0675764)",,,,parking_aisle,
1982393656,5753549802,0,187597045,False,,service,30,11.177,"LINESTRING (101.5036168 3.0677524, 101.5035814 3.0678465)",,,,parking_aisle,
1982393662,1982393664,0,187597045,False,,service,30,18.543,"LINESTRING (101.5033102 3.0685566, 101.5034293 3.0686735)",,,,parking_aisle,
1982393664,1982393665,0,187597045,False,,service,30,8.864,"LINESTRING (101.5034293 3.0686735, 101.5035091 3.0686758)",,,,parking_aisle,
1982393664,1982393662,0,187597045,False,,service,30,18.543,"LINESTRING (101.5034293 3.0686735, 101.5033102 3.0685566)",,,,parking_aisle,
1982393665,7594306632,0,187597045,False,,service,30,10.74,"LINESTRING (101.5035091 3.0686758, 101.5035836 3.0686142)",,,,parking_aisle,
1982393665,1982393664,0,187597045,False,,service,30,8.864,"LINESTRING (101.5035091 3.0686758, 101.5034293 3.0686735)",,,,parking_aisle,
1982393666,2099461021,0,187597045,False,,service,30,30.762,"LINESTRING (101.5036242 3.0682027, 101.5035867 3.0679286)",,,,parking_aisle,
1982393666,5753444060,0,187597045,False,,service,30,15.036,"LINESTRING (101.5036242 3.0682027, 101.5036266 3.0683379)",,,,parking_aisle,
1982410671,5753373738,0,312035492,False,,service,30,66.438,"LINESTRING (101.5000193 3.0702473, 101.5001233 3.0696589)",,,,,
2099461021,5753549802,0,187597045,False,,service,30,9.148,"LINESTRING (101.5035867 3.0679286, 101.5035814 3.0678465)",,,,parking_aisle,
2099461021,1982393666,0,187597045,False,,service,30,30.762,"LINESTRING (101.5035867 3.0679286, 101.5036242 3.0682027)",,,,parking_aisle,
2099466077,1712738072,0,159174737,False,,residential,30,55.645,"LINESTRING (101.500496 3.0705747, 101.5009782 3.070711)",,Jalan Tonggek,,,
2099466077,5755264666,0,159174737,False,,residential,30,27.302,"LINESTRING (101.500496 3.0705747, 101.5002595 3.0705075)",,Jalan Tonggek,,,
2099469555,3775019876,0,187592889,False,,residential,30,29.886,"LINESTRING (101.4982699 3.0692567, 101.498346 3.0689989)",,,,,
2099469555,5655250629,0,187592889,False,,residential,30,10.146,"LINESTRING (101.4982699 3.0692567, 101.4982372 3.0693419)",,,,,
2099471343,1982369119,0,606954398,False,,residential,30,47.932,"LINESTRING (101.4985066 3.0683672, 101.4984723 3.0679375)",,,,,
2099471343,1982369118,0,606954398,False,,residential,30,22.634,"LINESTRING (101.4985066 3.0683672, 101.4984732 3.068568)",,,,,
2099477285,5753373732,0,199964306,False,,service,30,28.115,"LINESTRING (101.4966152 3.0656242, 101.4968111 3.0657844)",,,,,
2099477285,3574521670,0,199964306,False,,service,30,38.933,"LINESTRING (101.4966152 3.0656242, 101.4963458 3.0654001)",,,,,
2099477286,5755164697,0,199964306,False,,service,30,22.943,"LINESTRING (101.4963856 3.0646836, 101.4963567 3.0648879)",,,,,
2099477287,5753017498,0,159184236,False,,residential,30,16.893,"LINESTRING (101.4955268 3.0647723, 101.4954489 3.0646418)",,,,,
2099477287,1712796864,0,159184236,False,,residential,30,34.067,"LINESTRING (101.4955268 3.0647723, 101.4956583 3.0650491)",,,,,
2099477288,5755165559,0,199964306,False,,service,30,8.434,"LINESTRING (101.496302 3.0652731, 101.4963046 3.0653489)",,,,,
2099477288,5755164697,0,199964306,False,,service,30,43.261,"LINESTRING (101.496302 3.0652731, 101.4963567 3.0648879)",,,,,
2099477289,5753017483,0,159184236,False,,residential,30,11.219,"LINESTRING (101.496783 3.0662116, 101.4967044 3.0661482)",,,,,
2099477289,5753017479,0,159184236,False,,residential,30,14.552,"LINESTRING (101.496783 3.0662116, 101.4968849 3.0662939)",,,,,
2099477290,1712796864,0,159184236,False,,residential,30,56.437,"LINESTRING (101.4959022 3.0654944, 101.4956583 3.0650491)",,,,,
2099477290,5753017497,0,159184236,False,,residential,30,8.044,"LINESTRING (101.4959022 3.0654944, 101.4959582 3.0655403)",,,,,
2099477291,5753017489,0,159184236,False,,residential,30,11.676,"LINESTRING (101.4963986 3.0659012, 101.4963173 3.0658346)",,,,,
2099477291,5753017487,0,159184236,False,,residential,30,12.253,"LINESTRING (101.4963986 3.0659012, 101.4964844 3.0659705)",,,,,
2099477292,5753373732,0,199964306,False,,service,30,28.06,"LINESTRING (101.4970066 3.0659443, 101.4968111 3.0657844)",,,,,
2102378634,2102378653,0,200241387,False,,residential,20,23.716,"LINESTRING (101.4947463 3.074288, 101.4945344 3.0742612)",,Jalan Aluminium,,,
2102378634,2102378657,0,200241387,False,,residential,20,31.142,"LINESTRING (101.4947463 3.074288, 101.4950105 3.074382)",,Jalan Aluminium,,,
2102378643,2102378671,0,28075317,False,2,residential,20,63.397,"LINESTRING (101.4929358 3.0742318, 101.4932118 3.0747309)",,Jalan Nikel 7/26,,,
2102378646,2102378664,0,200241377,False,,residential,20,61.37,"LINESTRING (101.4949383 3.0751002, 101.4944367 3.075332)",,,,,
2102378650,2102378671,0,200241387,False,,residential,20,58.588,"LINESTRING (101.4936913 3.074511, 101.4932118 3.0747309)",,Jalan Aluminium,,,
2102378650,2102378712,0,200241387,False,,residential,20,37.393,"LINESTRING (101.4936913 3.074511, 101.4939989 3.0743741)",,Jalan Aluminium,,,
2102378653,2102378676,0,200241387,False,,residential,20,41.603,"LINESTRING (101.4945344 3.0742612, 101.4941616 3.0742987)",,Jalan Aluminium,,,
2102378653,2102378634,0,200241387,False,,residential,20,23.716,"LINESTRING (101.4945344 3.0742612, 101.4947463 3.074288)",,Jalan Aluminium,,,
2102378657,2102378634,0,200241387,False,,residential,20,31.142,"LINESTRING (101.4950105 3.074382, 101.4947463 3.074288)",,Jalan Aluminium,,,
2102378662,308274652,0,28075373,False,2,residential,20,73.189,"LINESTRING (101.4946499 3.0757873, 101.4952541 3.0755242)",,Jalan Timah 7/25,,,
2102378662,2102378672,0,28075373,False,2,residential,20,46.543,"LINESTRING (101.4946499 3.0757873, 101.4942669 3.0759574)",,Jalan Timah 7/25,,,
2102378664,2102378710,0,200241377,False,,residential,20,87.147,"LINESTRING (101.4944367 3.075332, 101.4937225 3.075657)",,,,,
2102378664,2102378646,0,200241377,False,,residential,20,61.37,"LINESTRING (101.4944367 3.075332, 101.4949383 3.0751002)",,,,,
2102378671,308274631,0,28075317,False,2,residential,20,59.282,"LINESTRING (101.4932118 3.0747309, 101.4934699 3.0751976)",,Jalan Nikel 7/26,,,
2102378671,2102378643,0,28075317,False,2,residential,20,63.397,"LINESTRING (101.4932118 3.0747309, 101.4929358 3.0742318)",,Jalan Nikel 7/26,,,
2102378671,2102378650,0,200241387,False,,residential,20,58.588,"LINESTRING (101.4932118 3.0747309, 101.4936913 3.074511)",,Jalan Aluminium,,,
2102378672,2102378662,0,28075373,False,2,residential,20,46.543,"LINESTRING (101.4942669 3.0759574, 101.4946499 3.0757873)",,Jalan Timah 7/25,,,
2102378672,7688277412,0,28075373,False,2,residential,20,24.82,"LINESTRING (101.4942669 3.0759574, 101.4940596 3.0760409)",,Jalan Timah 7/25,,,
2102378676,2102378712,0,200241387,False,,residential,20,19.916,"LINESTRING (101.4941616 3.0742987, 101.4939989 3.0743741)",,Jalan Aluminium,,,
2102378676,2102378653,0,200241387,False,,residential,20,41.603,"LINESTRING (101.4941616 3.0742987, 101.4945344 3.0742612)",,Jalan Aluminium,,,
2102378678,308274701,0,28075316,False,,residential,20,29.285,"LINESTRING (101.494824 3.0748648, 101.4945705 3.0747921)",,Jalan Gelana 7/24,,,
2102378678,308274668,0,28075316,False,,residential,20,15.722,"LINESTRING (101.494824 3.0748648, 101.4949419 3.0749431)",,Jalan Gelana 7/24,,,
2102378679,308274631,0,28075316,False,,residential,20,91.333,"LINESTRING (101.4942121 3.0748435, 101.4934699 3.0751976)",,Jalan Gelana 7/24,,,
2102378679,308274625,0,28075316,False,,residential,20,13.17,"LINESTRING (101.4942121 3.0748435, 101.4943191 3.0747924)",,Jalan Gelana 7/24,,,
2102378694,308274652,0,28075316,False,,residential,20,54.944,"LINESTRING (101.4954212 3.0759893, 101.4952541 3.0755242)",,Jalan Gelana 7/24,,,
2102378694,308274751,0,28075316,False,,residential,20,22.146,"LINESTRING (101.4954212 3.0759893, 101.4954841 3.0761783)",,Jalan Gelana 7/24,,,
2102378710,7806480628,0,28075317,False,2,residential,20,28.473,"LINESTRING (101.4937225 3.075657, 101.4938496 3.0758794)",,Jalan Nikel 7/26,,,
2102378710,7806480629,0,28075317,False,2,residential,20,31.536,"LINESTRING (101.4937225 3.075657, 101.4935858 3.0754084)",,Jalan Nikel 7/26,,,
2102378710,2102378664,0,200241377,False,,residential,20,87.147,"LINESTRING (101.4937225 3.075657, 101.4944367 3.075332)",,,,,
2102378712,2102378650,0,200241387,False,,residential,20,37.393,"LINESTRING (101.4939989 3.0743741, 101.4936913 3.074511)",,Jalan Aluminium,,,
2102378712,2102378676,0,200241387,False,,residential,20,19.916,"LINESTRING (101.4939989 3.0743741, 101.4941616 3.0742987)",,Jalan Aluminium,,,
2159290948,5738326853,0,604845277,False,,residential,30,21.612,"LINESTRING (101.5500211 3.1932747, 101.5502146 3.1932535)",,Jalan Tempayan Emas 1,,,
2159290948,5738425634,0,604845277,False,,residential,30,63.926,"LINESTRING (101.5500211 3.1932747, 101.5494464 3.1933101)",,Jalan Tempayan Emas 1,,,
2159290949,5738425634,0,604845277,False,,residential,30,33.304,"LINESTRING (101.5491467 3.193323, 101.5494464 3.1933101)",,Jalan Tempayan Emas 1,,,
2159290949,7854231261,0,604845277,False,,residential,30,6.776,"LINESTRING (101.5491467 3.193323, 101.5490857 3.1933249)",,Jalan Tempayan Emas 1,,,
2159290956,6625428406,0,205933060,False,,unclassified,30,6.27,"LINESTRING (101.5375682 3.1940466, 101.5376246 3.1940437)",,Jalan Tempayan Emas 1,,,
2159290956,2159290980,0,205933060,False,,unclassified,30,39.923,"LINESTRING (101.5375682 3.1940466, 101.5372087 3.1940385)",,Jalan Tempayan Emas 1,,,
2159290961,6625432164,0,604845279,False,,residential,30,10.499,"LINESTRING (101.5369662 3.1940476, 101.5370607 3.1940441)",,Jalan Tempayan Emas 1,,,
2159290961,6625428408,0,604845279,False,,residential,30,12.632,"LINESTRING (101.5369662 3.1940476, 101.5368566 3.1940781)",,Jalan Tempayan Emas 1,,,
2159290980,2159290956,0,205933060,False,,unclassified,30,39.923,"LINESTRING (101.5372087 3.1940385, 101.5375682 3.1940466)",,Jalan Tempayan Emas 1,,,
2159290980,6625432164,0,604845279,False,,residential,30,16.443,"LINESTRING (101.5372087 3.1940385, 101.5370607 3.1940441)",,Jalan Tempayan Emas 1,,,
2159290984,5738198890,0,604845279,False,,residential,30,23.706,"LINESTRING (101.5351375 3.1948844, 101.535315 3.1947659)",,Jalan Tempayan Emas 1,,,
2159290984,2159290998,0,604845279,False,,residential,30,20.862,"LINESTRING (101.5351375 3.1948844, 101.5349552 3.1949299)",,Jalan Tempayan Emas 1,,,
2159290992,7854231223,0,205933060,False,,unclassified,30,12.205,"LINESTRING (101.5404047 3.1935409, 101.5405098 3.1935087)",,Jalan Tempayan Emas 1,,,
2159290992,5738195007,0,205933060,False,,unclassified,30,16.25,"LINESTRING (101.5404047 3.1935409, 101.5402646 3.1935832)",,Jalan Tempayan Emas 1,,,
2159290998,2159290984,0,604845279,False,,residential,30,20.862,"LINESTRING (101.5349552 3.1949299, 101.5351375 3.1948844)",,Jalan Tempayan Emas 1,,,
2159290998,7844737594,0,604845279,False,,residential,30,5.141,"LINESTRING (101.5349552 3.1949299, 101.5349089 3.1949293)",,Jalan Tempayan Emas 1,,,
2159291002,6625428408,0,604845279,False,,residential,30,79.984,"LINESTRING (101.5361627 3.1942715, 101.5368566 3.1940781)",,Jalan Tempayan Emas 1,,,
2159291002,7844737591,0,604845279,False,,residential,30,46.034,"LINESTRING (101.5361627 3.1942715, 101.5357978 3.1944681)",,Jalan Tempayan Emas 1,,,
2159291006,5738195005,0,205933060,False,,unclassified,30,7.948,"LINESTRING (101.5390187 3.1939123, 101.5390879 3.193894)",,Jalan Tempayan Emas 1,,,
2159291006,2159291031,0,205933060,False,,unclassified,30,67.465,"LINESTRING (101.5390187 3.1939123, 101.5384179 3.1940033)",,Jalan Tempayan Emas 1,,,
2159291010,6625304786,0,604845279,False,,residential,30,7.434,"LINESTRING (101.5356069 3.1945711, 101.5356658 3.1945393)",,Jalan Tempayan Emas 1,,,
2159291010,5738198890,0,604845279,False,,residential,30,38.98,"LINESTRING (101.5356069 3.1945711, 101.535315 3.1947659)",,Jalan Tempayan Emas 1,,,
2159291031,2159291006,0,205933060,False,,unclassified,30,67.465,"LINESTRING (101.5384179 3.1940033, 101.5390187 3.1939123)",,Jalan Tempayan Emas 1,,,
2159291031,2487545590,0,205933060,False,,unclassified,30,43.322,"LINESTRING (101.5384179 3.1940033, 101.5380282 3.1940232)",,Jalan Tempayan Emas 1,,,
2159291038,5738425718,0,449553011,False,,residential,30,19.811,"LINESTRING (101.553288 3.1929159, 101.553466 3.1929034)",,Jalan Tempayan Emas 1,,,
2159291038,7854231189,0,449553011,False,,residential,30,3.131,"LINESTRING (101.553288 3.1929159, 101.5532599 3.1929183)",,Jalan Tempayan Emas 1,,,
2487545590,2159291031,0,205933060,False,,unclassified,30,43.322,"LINESTRING (101.5380282 3.1940232, 101.5384179 3.1940033)",,Jalan Tempayan Emas 1,,,
2487545590,6625428406,0,205933060,False,,unclassified,30,44.867,"LINESTRING (101.5380282 3.1940232, 101.5376246 3.1940437)",,Jalan Tempayan Emas 1,,,
2487545625,5738198891,0,604836470,False,,residential,30,31.684,"LINESTRING (101.5339977 3.1946381, 101.5342632 3.1945336)",,Jalan Tempayan Emas 1,,,
2550855106,2550855108,0,248278050,False,,service,20,13.607,"LINESTRING (101.4473891 3.1100201, 101.4472737 3.1100613)",,,,,
2550855108,2550855155,0,248278050,False,,service,20,29.275,"LINESTRING (101.4472737 3.1100613, 101.4472304 3.1098016)",,,,,
2550855108,2550855106,0,248278050,False,,service,20,13.607,"LINESTRING (101.4472737 3.1100613, 101.4473891 3.1100201)",,,,,
2550855108,2550855141,0,248278050,False,,service,20,27.086,"LINESTRING (101.4472737 3.1100613, 101.4473056 3.1103028)",,,,,
2550855110,2550855113,0,248278050,False,,service,20,12.53,"LINESTRING (101.4471461 3.1094166, 101.4470687 3.1093346)",,,,,
2550855110,2550855155,0,248278050,False,,service,20,43.821,"LINESTRING (101.4471461 3.1094166, 101.4472304 3.1098016)",,,,,
2550855113,2550855114,0,248278050,False,,service,20,17.104,"LINESTRING (101.4470687 3.1093346, 101.4469179 3.1093032)",,,,,
2550855113,2550855110,0,248278050,False,,service,20,12.53,"LINESTRING (101.4470687 3.1093346, 101.4471461 3.1094166)",,,,,
2550855114,2550855116,0,248278050,False,,service,20,161.495,"LINESTRING (101.4469179 3.1093032, 101.4454839 3.1095462)",,,,,
2550855114,2550855113,0,248278050,False,,service,20,17.104,"LINESTRING (101.4469179 3.1093032, 101.4470687 3.1093346)",,,,,
2550855116,2550855118,0,248278050,False,,service,20,7.267,"LINESTRING (101.4454839 3.1095462, 101.4454251 3.1095749)",,,,,
2550855116,2550855114,0,248278050,False,,service,20,161.495,"LINESTRING (101.4454839 3.1095462, 101.4469179 3.1093032)",,,,,
2550855118,2550855120,0,248278050,False,,service,20,10.692,"LINESTRING (101.4454251 3.1095749, 101.4454018 3.1096682)",,,,,
2550855118,2550855116,0,248278050,False,,service,20,7.267,"LINESTRING (101.4454251 3.1095749, 101.4454839 3.1095462)",,,,,
2550855120,2550855122,0,248278050,False,,service,20,40.382,"LINESTRING (101.4454018 3.1096682, 101.4454812 3.1100226)",,,,,
2550855120,2550855118,0,248278050,False,,service,20,10.692,"LINESTRING (101.4454018 3.1096682, 101.4454251 3.1095749)",,,,,
2550855122,2550855124,0,248278050,False,,service,20,31.762,"LINESTRING (101.4454812 3.1100226, 101.4454535 3.1103069)",,,,,
2550855122,2550855120,0,248278050,False,,service,20,40.382,"LINESTRING (101.4454812 3.1100226, 101.4454018 3.1096682)",,,,,
2550855122,2550855151,0,248278055,False,,service,20,98.306,"LINESTRING (101.4454812 3.1100226, 101.4463537 3.1098723)",,,,,
2550855124,2550855126,0,248278050,False,,service,20,52.799,"LINESTRING (101.4454535 3.1103069, 101.4454237 3.1107808)",,,,,
2550855124,2550855122,0,248278050,False,,service,20,31.762,"LINESTRING (101.4454535 3.1103069, 101.4454812 3.1100226)",,,,,
2550855124,2550855149,0,248278054,False,,service,20,95.845,"LINESTRING (101.4454535 3.1103069, 101.4463167 3.1102999)",,,,,
2550855126,2550855128,0,248278050,False,,service,20,46.997,"LINESTRING (101.4454237 3.1107808, 101.4453924 3.1112023)",,,,,
2550855126,2550855124,0,248278050,False,,service,20,52.799,"LINESTRING (101.4454237 3.1107808, 101.4454535 3.1103069)",,,,,
2550855126,2550855143,0,248278051,False,,service,20,101.549,"LINESTRING (101.4454237 3.1107808, 101.4463383 3.1107829)",,,,,
2550855128,2550855130,0,248278050,False,,service,20,9.536,"LINESTRING (101.4453924 3.1112023, 101.4454251 3.1112816)",,,,,
2550855128,2550855126,0,248278050,False,,service,20,46.997,"LINESTRING (101.4453924 3.1112023, 101.4454237 3.1107808)",,,,,
2550855130,2550855132,0,248278050,False,,service,20,13.816,"LINESTRING (101.4454251 3.1112816, 101.4455493 3.1112892)",,,,,
2550855130,2550855128,0,248278050,False,,service,20,9.536,"LINESTRING (101.4454251 3.1112816, 101.4453924 3.1112023)",,,,,
2550855132,2550855134,0,248278050,False,,service,20,174.775,"LINESTRING (101.4455493 3.1112892, 101.4471234 3.1112937)",,,,,
2550855132,2550855130,0,248278050,False,,service,20,13.816,"LINESTRING (101.4455493 3.1112892, 101.4454251 3.1112816)",,,,,
2550855134,2550855136,0,248278050,False,,service,20,9.499,"LINESTRING (101.4471234 3.1112937, 101.4472008 3.1112573)",,,,,
2550855134,2550855132,0,248278050,False,,service,20,174.775,"LINESTRING (101.4471234 3.1112937, 101.4455493 3.1112892)",,,,,
2550855136,2550855138,0,248278050,False,,service,20,55.681,"LINESTRING (101.4472008 3.1112573, 101.4473694 3.1107857)",,,,,
2550855136,2550855134,0,248278050,False,,service,20,9.499,"LINESTRING (101.4472008 3.1112573, 101.4471234 3.1112937)",,,,,
2550855138,2550855141,0,248278050,False,,service,20,54.161,"LINESTRING (101.4473694 3.1107857, 101.4473056 3.1103028)",,,,,
2550855138,2550855136,0,248278050,False,,service,20,55.681,"LINESTRING (101.4473694 3.1107857, 101.4472008 3.1112573)",,,,,
2550855138,2550855145,0,248278052,False,,service,20,98.751,"LINESTRING (101.4473694 3.1107857, 101.44648 3.110786)",,,,,
2550855141,2550855108,0,248278050,False,,service,20,27.086,"LINESTRING (101.4473056 3.1103028, 101.4472737 3.1100613)",,,,,
2550855141,2550855138,0,248278050,False,,service,20,54.161,"LINESTRING (101.4473056 3.1103028, 101.4473694 3.1107857)",,,,,
2550855141,2550855147,0,248278053,False,,service,20,89.963,"LINESTRING (101.4473056 3.1103028, 101.4464954 3.1102938)",,,,,
