u,v,key,osmid,ref,name,highway,maxspeed,oneway,length,geometry,lanes,tunnel,bridge,width,access,area,service
95029397,95029408,0,"[29067451, 629255348, 543296389, 11410182]",,"['Freda-Meissner-Blau-Promenade', 'Rotenturmufer', 'Schanzelufer']",path,,False,1596.3149999999996,"LINESTRING (16.36876 48.2193706, 16.3697079 48.2186655, 16.370089 48.2184449, 16.3703976 48.2182663, 16.3709349 48.2178624, 16.3715873 48.2173621, 16.371753 48.217235, 16.3723259 48.216788, 16.3728469 48.2163213, 16.3732596 48.2159116, 16.3734511 48.2156549, 16.3736001 48.2154553, 16.3742523 48.2145325, 16.3743815 48.2143511, 16.3747235 48.213924, 16.3747778 48.2138598, 16.3751338 48.2134789, 16.3752948 48.2133105, 16.3755947 48.2130842, 16.376027 48.2127992, 16.376548 48.2125356, 16.3765731 48.2124809, 16.3770968 48.2122733, 16.3773433 48.2121465, 16.3779985 48.2119625, 16.3783318 48.2119026, 16.3789094 48.2118231, 16.3790466 48.211799, 16.3793003 48.2117808, 16.3801316 48.2116884, 16.3806346 48.2116609, 16.3810459 48.2116404, 16.3812668 48.2116323, 16.3819869 48.2116215, 16.3826832 48.2116523, 16.3832287 48.2117035, 16.3833574 48.2116574, 16.3836325 48.2116903, 16.3838693 48.211713, 16.3840299 48.2117108, 16.3841682 48.2116824, 16.3842525 48.2116469, 16.3843233 48.211595, 16.3843816 48.211533, 16.3844006 48.2114775, 16.3843843 48.2114147, 16.3843721 48.2113696)",,,,,,,
95029397,449098078,0,231911172,,,path,,False,801.1189999999999,"LINESTRING (16.36876 48.2193706, 16.3685827 48.2195383, 16.3683763 48.219799, 16.3682571 48.2199876, 16.3680264 48.2205135, 16.3678282 48.2215046, 16.367771 48.2220847, 16.3677366 48.2225562, 16.3677154 48.2231673, 16.3677129 48.2233812, 16.367708 48.2234728, 16.3677087 48.2236544, 16.3677093 48.223791, 16.3676556 48.2242113, 16.3675312 48.2246309, 16.3673271 48.2251136, 16.3671295 48.2254031, 16.3669334 48.2256705, 16.3668724 48.2257817, 16.366603 48.226054, 16.366343 48.2262381)",,,,,,,
95029397,100042082,0,"[231913109, 11410183]",,,path,,False,115.33,"LINESTRING (16.36876 48.2193706, 16.3687497 48.2193212, 16.3691912 48.2189666, 16.3696368 48.2186313, 16.3696659 48.218555)",,,,,,,
99103813,66839865,0,31241548,,Börnergasse,path,,False,136.25099999999998,"LINESTRING (16.3301266 48.2455667, 16.3299123 48.245267, 16.3297052 48.2449839, 16.3295427 48.244733, 16.3294212 48.2445308, 16.3293016 48.2444947)",,,,,,,
99127403,3610736926,0,"[155906713, 355472026]",,Leberweg,path,,False,343.774,"LINESTRING (16.459371 48.1525847, 16.4591909 48.1525653, 16.4585525 48.1523637, 16.4576063 48.1520137, 16.4567421 48.1516552, 16.45667 48.151615, 16.4565992 48.1516077, 16.4565579 48.1515936, 16.4564619 48.1515292, 16.4562922 48.1513441, 16.4558075 48.1507817)",,,,,,,
99151883,797329639,0,140592583,,Mehlführergasse,path,,False,9.392,"LINESTRING (16.2832376 48.1432783, 16.2831266 48.1433189)",,,,4,,,
99152034,289298656,0,322953470,,Mehlführergasse,path,,False,9.547,"LINESTRING (16.2828014 48.1418505, 16.2826886 48.1418092)",,,,4,,,
99152034,99151883,0,26406005,,Mehlführergasse,residential,30,True,162.039,"LINESTRING (16.2828014 48.1418505, 16.2830599 48.1426579, 16.2832376 48.1432783)",,,,,,,
105781576,15733330,0,65192183,,,path,,False,174.764,"LINESTRING (16.4227893 48.1976184, 16.4211397 48.1964954)",,,,,,,
108216852,485658553,0,40271210,,,path,,False,359.80800000000005,"LINESTRING (16.4250307 48.17634, 16.4250373 48.1763977, 16.4269076 48.1792176, 16.4269584 48.1793059)",,,,,,,
108230635,108233354,0,"[322377787, 29249556, 31959159]",,"['Weidelstraße', 'Franzosenweg']",residential,30,False,357.194,"LINESTRING (16.3859636 48.1420488, 16.385643 48.1413426, 16.385233 48.1404931, 16.384916 48.1398161, 16.3861605 48.139548)",,,,,,,
108230637,7231395369,0,"[775586388, 10197085]",,Bahnlände,residential,30,True,375.5349999999999,"LINESTRING (16.3874209 48.1450014, 16.3864869 48.1452236, 16.3856522 48.1454256, 16.3850066 48.1455822, 16.3844118 48.1457265, 16.3837704 48.1458821, 16.382713 48.1461387, 16.3826596 48.1461462)",,,,,,,
108230637,108230635,0,11989003,,Weidelstraße,residential,30,True,345.673,"LINESTRING (16.3874209 48.1450014, 16.3868993 48.143969, 16.386514 48.1431551, 16.3859636 48.1420488)",,,,,,,
108233354,108230635,0,"[322377787, 29249556, 31959159]",,"['Weidelstraße', 'Franzosenweg']",residential,30,False,357.194,"LINESTRING (16.3861605 48.139548, 16.384916 48.1398161, 16.385233 48.1404931, 16.385643 48.1413426, 16.3859636 48.1420488)",,,,,,,
117343852,33752022,0,"[12826448, 12826385, 12826438]",,,path,,False,155.919,"LINESTRING (16.4063535 48.1922552, 16.4062028 48.1921537, 16.4061714 48.1921771, 16.4060844 48.1921929, 16.4059329 48.1921473, 16.4057767 48.1921829, 16.4056549 48.192295, 16.4056619 48.192343, 16.4057407 48.1924385, 16.4057676 48.1924596, 16.4059896 48.1926152, 16.4062427 48.1927968, 16.4063989 48.1929197)",,yes,,,,,
117371470,293141435,0,"[332214360, 332214361, 12978567]",,Hainburger Weg,path,,False,142.854,"LINESTRING (16.4040796 48.1956271, 16.4041591 48.19562, 16.4041823 48.1956095, 16.4042941 48.1955588, 16.4043515 48.1955328, 16.404656 48.195395, 16.4054578 48.1950319, 16.4056268 48.1949554, 16.4056886 48.1949298)",,building_passage,,,,,
117790778,320482630,0,"[174693073, 682291779]",,Paul-Heyse-Gasse,path,,False,92.07999999999998,"LINESTRING (16.4697874 48.1502861, 16.4698391 48.1503118, 16.4700475 48.1503166, 16.4701647 48.1502902, 16.4703991 48.1502374, 16.4707659 48.1501548, 16.47085 48.1501359, 16.4709004 48.1501379, 16.470971 48.1501406)",,,,,,,
124080858,59853985,0,"[8033989, 36568267, 36568269]",,Alte Straße,residential,30,False,867.318,"LINESTRING (16.4888902 48.2751154, 16.4903842 48.2753876, 16.4904972 48.2754072, 16.4908489 48.2754682, 16.4927967 48.2758066, 16.4942812 48.2760957, 16.4955373 48.2763404, 16.4965793 48.2765256, 16.4970221 48.2766728, 16.4976808 48.2768275, 16.4982002 48.276971, 16.4988939 48.2772216, 16.500027 48.277481)",,,,,,,
127640993,92414386,0,23132614,,Basler Gasse,path,,False,118.32700000000001,"LINESTRING (16.3135052 48.1287649, 16.3136286 48.1287703, 16.3139525 48.1286948, 16.3141831 48.1286303, 16.3144887 48.128554, 16.3148884 48.1284423, 16.3149668 48.1283835)",,,,,,,
127798664,2082634543,0,29339251,,Johann-Kutschera-Gasse,path,,False,383.42699999999996,"LINESTRING (16.4932397 48.2192086, 16.4932586 48.2192534, 16.4936283 48.2201283, 16.4939235 48.2207884, 16.4939742 48.2208459, 16.4940321 48.2208944, 16.4941074 48.2209363, 16.4945797 48.2211163, 16.4946488 48.2211663, 16.4951415 48.2222992)",,,,,,,
129942047,321921883,0,"[738578872, 13853947, 20819702]",,"['Radnitzkygasse', 'Roubiczekgasse', 'Rosiwalgasse']",residential,30,False,725.9390000000001,"LINESTRING (16.3860819 48.1322641, 16.3862021 48.1323069, 16.3863049 48.132368, 16.3878602 48.1363029, 16.3883244 48.1361743, 16.3884081 48.1364617, 16.3884771 48.1366986, 16.3885502 48.1369496, 16.3886595 48.1373102, 16.3887241 48.1375231, 16.3888679 48.1379934, 16.3889056 48.1380755)",,,,,,,
130232768,293076683,0,139194602,,,path,,False,216.34699999999998,"LINESTRING (16.3853109 48.1637117, 16.3854202 48.1637243, 16.3854359 48.1637802, 16.3855144 48.1640594, 16.3855167 48.1640674, 16.3856384 48.164375, 16.3857018 48.1645221, 16.3857972 48.1647124, 16.3859559 48.1649765, 16.3860796 48.1651303, 16.3862055 48.1652806, 16.3862999 48.1653862, 16.3863713 48.1654702)",,,,,,,
162736543,93949054,0,16126530,,Karl-Metschl-Gasse,path,,False,113.94800000000001,"LINESTRING (16.303282 48.223435, 16.3034366 48.2231659, 16.3036131 48.222809, 16.3037406 48.2224583)",,,,,,,
177390330,33344239,0,17082704,,,path,,False,177.23299999999998,"LINESTRING (16.3498282 48.2322417, 16.3498478 48.2323396, 16.3498679 48.2324401, 16.350035 48.233276, 16.3500968 48.2335495, 16.3501214 48.233662, 16.3501329 48.233767, 16.3501005 48.2338175)",,,,,,,
194647555,7830488540,0,26986317,,,footway,,False,42.126000000000005,"LINESTRING (16.3823593 48.1461892, 16.3823706 48.146229, 16.3823797 48.1462609, 16.3823798 48.1463272, 16.3823796 48.1463664, 16.3823846 48.1464256, 16.3823875 48.1464552, 16.3823826 48.1464822, 16.3823713 48.1465163, 16.3823433 48.1465406, 16.382325 48.1465547)",,,,,,,
213430241,75280336,0,509485392,,Moissigasse,residential,30,True,98.76,"LINESTRING (16.4222453 48.2257917, 16.4221628 48.2257412, 16.4213363 48.2252351, 16.4212626 48.2251915)",,,,,,,
223666420,301781800,0,"[95872657, 28423837, 210835006, 29188615]",,Hochwassergasse,"['cycleway', 'residential']",,False,715.4929999999999,"LINESTRING (16.3577897 48.1482808, 16.3584637 48.1480738, 16.3591599 48.1477753, 16.3601988 48.1473557, 16.3605462 48.1472238, 16.3606659 48.1471882, 16.3607844 48.1471663, 16.361037 48.1471224, 16.361179 48.1470905, 16.361365 48.1470409, 16.3614563 48.1470138, 16.3619688 48.1468613, 16.3625317 48.1467223, 16.3633845 48.146492, 16.3646401 48.1461022, 16.3649549 48.1459791, 16.3652599 48.1458598, 16.3660405 48.1456401, 16.3663273 48.1456011, 16.3664912 48.1455698)",,,,,,,
223667628,3573209696,0,"[351524716, 351524718, 367109183]",,,"['cycleway', 'path']",,False,330.25399999999996,"LINESTRING (16.3479052 48.1511439, 16.3477082 48.1512393, 16.3474683 48.1513431, 16.347408 48.1513649, 16.3470834 48.1514733, 16.3463857 48.1516904, 16.3461435 48.1517605, 16.345798 48.1518501, 16.3454994 48.1519254, 16.3450861 48.1520199, 16.3442724 48.1521748, 16.3442474 48.1521031, 16.3442172 48.1520043, 16.3441948 48.1519415, 16.344169 48.1518594)",,,yes,,,,
247079383,1515589289,0,164578787,,,track,,False,31.371,"LINESTRING (16.4554953 48.1893909, 16.4559139 48.1894323)",,,,,,,
248167396,2078658911,0,35357770,,Am Hubertusdamm,residential,50,False,118.912,"LINESTRING (16.3679223 48.2787241, 16.3682512 48.2783207, 16.3686511 48.2778414, 16.368742 48.2778269)",,,,,,,
250107578,60736907,0,265412429,,Ernst-Karl-Winter-Weg,footway,,False,107.874,"LINESTRING (16.3291475 48.2472547, 16.3296292 48.24779, 16.3297505 48.2479951, 16.3297938 48.2481174)",,,,,,,
251526322,1443443428,0,23294238,,Ambrosweg,path,,False,54.939,"LINESTRING (16.2675922 48.1370492, 16.2673472 48.1369831, 16.2670213 48.1368875, 16.2669236 48.1368675, 16.2669057 48.1368679)",,,,1,,,
252255675,1464351277,0,"[677611268, 677611269, 677611270]",,,path,,False,62.099,"LINESTRING (16.2811211 48.1683828, 16.2810922 48.1683359, 16.2811071 48.1682905, 16.2810984 48.1682637, 16.2810893 48.168235, 16.2811463 48.1682244, 16.2810922 48.1680028, 16.2810664 48.1679162, 16.2810276 48.1678708)",,,,,,,
252548438,1306286334,0,51253858,,Rechte Wienzeile,pedestrian,,False,142.704,"LINESTRING (16.3485505 48.1890801, 16.3483752 48.1890911, 16.3481383 48.1890533, 16.3479336 48.1890207, 16.3466742 48.18882)",,,,,,,
252617294,293287925,0,"[163041096, 75380890, 163041095]",,Neilreichgasse,path,,False,137.60299999999998,"LINESTRING (16.3564871 48.1522934, 16.3564265 48.1522125, 16.3563329 48.1521954, 16.3561842 48.1521917, 16.3561327 48.1521696, 16.3561364 48.152139, 16.3562925 48.1520888, 16.3563053 48.1520374, 16.3562796 48.1519773, 16.3560685 48.1515768, 16.3559921 48.1513778, 16.355973 48.1513281)",,yes,,,,,
253165578,292395587,0,26658405,,,path,,False,134.121,"LINESTRING (16.3437404 48.1663729, 16.3438151 48.1664916, 16.3439472 48.166682, 16.344193 48.1670944, 16.3444 48.1674325, 16.3444354 48.1674862)",,,,,,,
254264689,28150481,0,23479155,,Am Kanal,path,,False,293.579,"LINESTRING (16.4067613 48.1810676, 16.407246 48.1805481, 16.4072875 48.1805031, 16.4078156 48.1799299, 16.4078623 48.1798792, 16.4082698 48.1794537, 16.4083392 48.1793784, 16.4084036 48.1792907, 16.4084525 48.1791924, 16.4084692 48.1791715, 16.4084794 48.1791588, 16.4088234 48.178818)",,,,,,,
264838938,2149284861,0,204953544,,Simmeringer Lände,service,,False,97.244,"LINESTRING (16.4630616 48.1767799, 16.463204 48.1768005, 16.4635393 48.176752, 16.4639567 48.1766208, 16.464284 48.1765189)",,,,,,,
264838956,2149284861,0,"[204951118, 204951123, 41946965, 677097208, 32600219, 437854365]",,Simmeringer Lände,service,,False,1431.3189999999995,"LINESTRING (16.479313 48.1698221, 16.4794018 48.1699252, 16.4797004 48.1701794, 16.4797651 48.1702535, 16.4798085 48.170339, 16.4798129 48.170438, 16.4797889 48.1705245, 16.4797146 48.1706252, 16.4796296 48.1706866, 16.4792738 48.1708337, 16.4790037 48.1709423, 16.4789811 48.1709512, 16.4781209 48.1712881, 16.4773725 48.171627, 16.477272 48.171643, 16.4771774 48.1716322, 16.4771003 48.1716434, 16.4769749 48.1716963, 16.4767606 48.1718606, 16.4766038 48.1719598, 16.4765478 48.1719948, 16.4764802 48.1721171, 16.4763204 48.1722071, 16.474973 48.1727605, 16.4747564 48.1728495, 16.4746031 48.1729026, 16.4742398 48.1730412, 16.472922 48.1735474, 16.4723782 48.1737471, 16.472181 48.1738106, 16.4720075 48.1738874, 16.4716722 48.1740287, 16.4714 48.1741253, 16.4710627 48.174247, 16.4703986 48.1745148, 16.4700595 48.1746216, 16.469631 48.1747853, 16.4690671 48.175015, 16.4686354 48.1751664, 16.4679991 48.1753953, 16.4677797 48.1754578, 16.4674807 48.1755279, 16.4667654 48.1757194, 16.4662338 48.1759155, 16.4657813 48.1760778, 16.4654155 48.1761741, 16.4649866 48.1763279, 16.4643341 48.1765021, 16.464284 48.1765189)",,,,,,,
267731755,1640335604,0,24629434,,Duchweg,path,,False,155.67,"LINESTRING (16.3390465 48.1839192, 16.3389647 48.1838836, 16.3387396 48.1837856, 16.3386305 48.1837382, 16.3382728 48.1835805, 16.3376698 48.1833154, 16.3374072 48.1831999, 16.3373785 48.1831104)",,,,,,,
269895041,294188843,0,26818492,,Hermann-Broch-Gasse,path,,False,139.785,"LINESTRING (16.3022968 48.1658587, 16.3022105 48.1658411, 16.3006827 48.1662943, 16.3005708 48.1663275)",,,,,,,
271623924,378841,0,"[24986676, 24986677]",,Bertha-Zuckerkandl-Weg,"['cycleway', 'path']",,False,706.922,"LINESTRING (16.362658 48.2297426, 16.3625557 48.2297773, 16.3620175 48.2307755, 16.3615367 48.23166, 16.3611196 48.2324275, 16.3610793 48.2325138, 16.3610453 48.2325928, 16.3610053 48.2327083, 16.3609341 48.2329447, 16.3608683 48.2331514, 16.3608532 48.2332122, 16.3607997 48.2334614, 16.3607608 48.2336607, 16.3606978 48.2340109, 16.3606874 48.2340475, 16.360649 48.2341297, 16.3605684 48.2342771, 16.3604891 48.2344242, 16.3604856 48.2344307, 16.3604626 48.2344683, 16.3604228 48.2345094, 16.3603763 48.2345523, 16.3602522 48.2346606, 16.3599866 48.2348711, 16.3598883 48.2349458, 16.3597924 48.2350243, 16.3597253 48.2350772, 16.3596654 48.2351112, 16.3595032 48.2351922, 16.3593569 48.2352563, 16.3592634 48.2352917, 16.3591744 48.2353209, 16.3589731 48.2353741)",,,yes,,,,
271623924,449098078,0,"[231911170, 231911172]",,,path,,False,480.753,"LINESTRING (16.362658 48.2297426, 16.3629408 48.2292282, 16.3631299 48.2289611, 16.3633029 48.228727, 16.3636185 48.2283883, 16.3641967 48.2278079, 16.3645241 48.2275429, 16.3647081 48.227423, 16.365007 48.2272181, 16.3652853 48.2270158, 16.366343 48.2262381)",,,,,,,
271623924,1343846427,0,"[231911169, 231911170]",,,"['cycleway', 'path']",,False,399.279,"LINESTRING (16.362658 48.2297426, 16.3619786 48.2309979, 16.3618625 48.23122, 16.3618061 48.2315931, 16.3612498 48.2325952, 16.3612098 48.2326676, 16.3609976 48.2331479)",,,,,,,
271661726,6376253678,0,312736065,,,path,,False,469.044,"LINESTRING (16.4292336 48.2803835, 16.4293401 48.280417, 16.4299945 48.2803635, 16.430885 48.2802956, 16.4316575 48.2802385, 16.4325587 48.28011, 16.4350371 48.2797709, 16.435167 48.279759, 16.4352868 48.2797381, 16.4353426 48.2797065, 16.4353626 48.2796361)",,,,,,,
274238686,3338963270,0,179178281,,Josefine-Wessely-Weg,pedestrian,,False,127.001,"LINESTRING (16.3145466 48.1756076, 16.3145752 48.1756473, 16.3145343 48.1756795, 16.3149656 48.1762859, 16.3152317 48.1766273)",,,,,,,
274238696,3338963270,0,444795982,,Josefine-Wessely-Weg,pedestrian,,False,10.095,"LINESTRING (16.3152895 48.1767095, 16.3152317 48.1766273)",,,,,,,
274610733,1640335597,0,151210979,,Längenfeldgasse,residential,50,False,12.211,"LINESTRING (16.3378672 48.1823505, 16.3379337 48.1823787, 16.3380062 48.1824094)",,,,,,,
274610743,1936617723,0,"[241337699, 25190685, 183283605]",,Tanbruckgasse,"['cycleway', 'residential']",30,False,230.36400000000003,"LINESTRING (16.3286241 48.1788014, 16.3285687 48.1790296, 16.3285446 48.1791663, 16.3285376 48.1792417, 16.328515 48.1795032, 16.328495 48.1799954, 16.3284712 48.1800628, 16.3284313 48.1801471, 16.3284395 48.1801762, 16.3286037 48.1807561, 16.328626 48.1808506)",,,,,,,
277838147,1422228225,0,25498422,,Doblhoffgasse,path,,False,25.307000000000002,"LINESTRING (16.3554452 48.208453, 16.3553734 48.2084259, 16.3551989 48.2084466, 16.3551184 48.2084561)",,,,,,,
280697137,280697055,0,"[208752848, 25739017]",,"['Margaritensteg', 'Rechte Wienzeile']",path,,False,255.284,"LINESTRING (16.3550598 48.1957661, 16.3551069 48.1957303, 16.3551367 48.1956517, 16.3551261 48.1955883, 16.3549703 48.1954685, 16.3548188 48.1953087, 16.3547786 48.1952561, 16.3547283 48.1951799, 16.3547027 48.1951411, 16.3546575 48.1950178, 16.3546468 48.1949178, 16.3546454 48.1946194, 16.3547063 48.1940744, 16.3547867 48.1935783)",,,yes,,,,
283321943,283321947,0,25971254,,,path,,False,100.033,"LINESTRING (16.3108928 48.1485106, 16.3109504 48.1484292, 16.3109309 48.1481518, 16.3109137 48.1478317, 16.3109153 48.1476201)",,,,,,,
283321947,283321943,0,25971254,,,path,,False,100.033,"LINESTRING (16.3109153 48.1476201, 16.3109137 48.1478317, 16.3109309 48.1481518, 16.3109504 48.1484292, 16.3108928 48.1485106)",,,,,,,
286915470,27399953,0,822968864,,Hofjägerstraße,residential,30,False,254.66299999999998,"LINESTRING (16.2128086 48.2080314, 16.2128756 48.2075521, 16.2130307 48.2074149, 16.213449 48.2071261, 16.2142274 48.2065846, 16.2147315 48.2062337)",,,,,,,
286917357,671958,0,"[26745066, 805326989, 24643271]",,Bahnstraße,"['cycleway', 'residential']",30,False,385.0709999999999,"LINESTRING (16.2257465 48.2105023, 16.2268354 48.2102663, 16.2279739 48.2100117, 16.2280607 48.2099719, 16.2281554 48.2098884, 16.2299895 48.2093, 16.2300552 48.2093142, 16.2300937 48.2093509, 16.2301076 48.2094102, 16.2300801 48.2096269)",,,,,,,
287201706,1648559576,0,183279768,,,path,,False,152.87599999999998,"LINESTRING (16.2752259 48.1644566, 16.2760428 48.1645847, 16.2761843 48.1646418, 16.2764192 48.1650421, 16.2762453 48.1651438, 16.276151 48.1652468)",,,,,,,
287267131,1426869810,0,"[591851960, 23242029]",,Lehmanngasse,"['path', 'track']",,False,302.777,"LINESTRING (16.2733666 48.1372984, 16.2738601 48.1374003, 16.2744625 48.1375411, 16.2746176 48.137586, 16.2747194 48.137608, 16.2747758 48.1376166, 16.2748237 48.1376206, 16.27494 48.1376202, 16.274994 48.1376153, 16.2751038 48.1376023, 16.275369 48.1375579, 16.2754558 48.1375372, 16.2754867 48.1375266, 16.2756711 48.1374632, 16.2761341 48.1373041, 16.2765176 48.1371617, 16.2771236 48.1369367)",,,,2,,,
287748679,127345295,0,26270955,,Blériotgasse,path,,False,250.33900000000003,"LINESTRING (16.4317817 48.1682534, 16.4316411 48.1682612, 16.4314003 48.1682745, 16.4312392 48.1683187, 16.4308932 48.1685225, 16.4301791 48.1689779, 16.4298958 48.1691727, 16.4294165 48.1694949, 16.4293254 48.1695624, 16.4292222 48.1696308)",,,,,,,
287751927,340894234,0,54979390,,Seeschlachtweg,path,,False,148.946,"LINESTRING (16.4354653 48.1682122, 16.43535 48.1682033, 16.4350859 48.1681829, 16.4336456 48.1680793, 16.433483 48.1680313)",,,,,,,
289011000,289011002,0,184526626,,Hofjagdstraße,residential,30,True,24.31,"LINESTRING (16.2340178 48.2021865, 16.2340495 48.2019689)",,,,,,,
289011002,394273,0,26380996,,Hofjagdstraße,residential,30,False,9.542,"LINESTRING (16.2340495 48.2019689, 16.2339968 48.2018906)",,,,,,,
289011002,1950300689,0,316401063,,Hofjagdstraße,residential,30,True,22.973,"LINESTRING (16.2340495 48.2019689, 16.234321 48.2020686)",,,,,,,
290579447,1376137338,0,238958905,,,path,,False,171.586,"LINESTRING (16.4685327 48.1944855, 16.4684935 48.1944324, 16.4680428 48.1942433, 16.4679254 48.1942743, 16.4677752 48.1943138, 16.4675536 48.1943648, 16.467481 48.1943828, 16.4673974 48.1944164, 16.4667227 48.1946876, 16.4665221 48.1947253)",,,,,,,
292395526,318544193,0,14347677,,,track,,False,7.048,"LINESTRING (16.3359828 48.1687274, 16.336069 48.1687007)",,,,,,,
292395587,253165578,0,26658405,,,path,,False,134.121,"LINESTRING (16.3444354 48.1674862, 16.3444 48.1674325, 16.344193 48.1670944, 16.3439472 48.166682, 16.3438151 48.1664916, 16.3437404 48.1663729)",,,,,,,
293076683,295788656,0,26986025,,,path,,False,30.616,"LINESTRING (16.3863713 48.1654702, 16.3859881 48.1655726)",,,,,,,
293076683,130232768,0,139194602,,,path,,False,216.347,"LINESTRING (16.3863713 48.1654702, 16.3862999 48.1653862, 16.3862055 48.1652806, 16.3860796 48.1651303, 16.3859559 48.1649765, 16.3857972 48.1647124, 16.3857018 48.1645221, 16.3856384 48.164375, 16.3855167 48.1640674, 16.3855144 48.1640594, 16.3854359 48.1637802, 16.3854202 48.1637243, 16.3853109 48.1637117)",,,,,,,
293076683,298617670,0,"[655423416, 655423417, 79050705, 26986017]",,Steg Absberggasse,path,,False,420.14500000000004,"LINESTRING (16.3863713 48.1654702, 16.3863997 48.1654568, 16.3868185 48.1652812, 16.3868407 48.1652724, 16.3868811 48.1652238, 16.3869603 48.165075, 16.3869793 48.1649921, 16.3869831 48.1648955, 16.3869566 48.1648046, 16.3869023 48.1646763, 16.3867198 48.1642878, 16.3864439 48.1636508, 16.3863925 48.163583, 16.3863438 48.1635188, 16.386263 48.1634657, 16.3860558 48.1633296, 16.3859362 48.1632517, 16.3859165 48.1631982, 16.3857904 48.1628217, 16.3857496 48.1627082, 16.3856305 48.1624606, 16.3856373 48.16242, 16.3856945 48.1622634, 16.3857108 48.1622189, 16.3857078 48.1621786, 16.3856959 48.1621523, 16.3856502 48.1621057)",,,yes,,,,
293141435,117371470,0,"[332214360, 332214361, 12978567]",,Hainburger Weg,path,,False,142.854,"LINESTRING (16.4056886 48.1949298, 16.4056268 48.1949554, 16.4054578 48.1950319, 16.404656 48.195395, 16.4043515 48.1955328, 16.4042941 48.1955588, 16.4041823 48.1956095, 16.4041591 48.19562, 16.4040796 48.1956271)",,building_passage,,,,,
293287925,252617294,0,"[163041096, 75380890, 163041095]",,Neilreichgasse,path,,False,137.603,"LINESTRING (16.355973 48.1513281, 16.3559921 48.1513778, 16.3560685 48.1515768, 16.3562796 48.1519773, 16.3563053 48.1520374, 16.3562925 48.1520888, 16.3561364 48.152139, 16.3561327 48.1521696, 16.3561842 48.1521917, 16.3563329 48.1521954, 16.3564265 48.1522125, 16.3564871 48.1522934)",,yes,,,,,
293302989,320942870,0,26741483,,Kellerberggasse,path,,False,276.176,"LINESTRING (16.3100746 48.1259404, 16.310147 48.1259723, 16.3102767 48.1259396, 16.3104967 48.1258364, 16.3106714 48.1257695, 16.3109044 48.1257241, 16.3111099 48.1256952, 16.3115931 48.1257476, 16.3118609 48.125744, 16.3126468 48.1256294, 16.3127786 48.1256141, 16.3129455 48.1255964, 16.3135135 48.1255568, 16.3135227 48.1254657)",,,,,,,
293802326,304303267,0,27711421,,,path,,False,249.078,"LINESTRING (16.3517933 48.157337, 16.3517022 48.1572055, 16.3515665 48.1570059, 16.3514934 48.1569107, 16.3512017 48.1564869, 16.3510164 48.1562163, 16.3509347 48.1560971, 16.3507046 48.1557366, 16.3506195 48.1556033, 16.3504998 48.1554158, 16.3504149 48.1553116, 16.3504042 48.1552984)",,,,,,,
294188843,269895041,0,26818492,,Hermann-Broch-Gasse,path,,False,139.78500000000003,"LINESTRING (16.3005708 48.1663275, 16.3006827 48.1662943, 16.3022105 48.1658411, 16.3022968 48.1658587)",,,,,,,
294235525,321923062,0,350352636,,,path,,False,274.857,"LINESTRING (16.3826485 48.1655727, 16.3826705 48.1655179, 16.3833301 48.1656342, 16.38356 48.1656855, 16.3838789 48.1658101, 16.3840007 48.1658566, 16.3841181 48.1659129, 16.3841942 48.1659506, 16.384294 48.1660039, 16.3844073 48.1660635, 16.3844973 48.1661001, 16.3845696 48.1661254, 16.3847405 48.1661741, 16.384925 48.1662048, 16.3851656 48.1662175, 16.3853563 48.1661876, 16.3855715 48.1661168, 16.3856529 48.1660599, 16.3856938 48.1660382, 16.3857343 48.1660139, 16.3859321 48.165967)",,,,,,,
295788656,293076683,0,26986025,,,path,,False,30.616,"LINESTRING (16.3859881 48.1655726, 16.3863713 48.1654702)",,,,,,,
295792641,7830488540,0,26986317,,,footway,,False,727.4549999999999,"LINESTRING (16.3735066 48.1490635, 16.3736237 48.1490153, 16.373682 48.1489976, 16.3738001 48.1489617, 16.3742896 48.1488712, 16.3744476 48.148837, 16.3745233 48.1488063, 16.3746878 48.1487237, 16.3748046 48.148644, 16.3748321 48.1486234, 16.3750455 48.1484197, 16.3752133 48.1482073, 16.3753045 48.1481414, 16.3758775 48.1480112, 16.3794887 48.1471429, 16.3810153 48.1467785, 16.3818967 48.1465682, 16.382325 48.1465547)",,,,,,,
295792641,3574188493,0,"[352150360, 26987606]",,,path,,False,283.744,"LINESTRING (16.3735066 48.1490635, 16.3735267 48.1490989, 16.373727 48.1494528, 16.3737948 48.1495959, 16.3738987 48.1497659, 16.3739252 48.1497964, 16.3741517 48.150237, 16.3741943 48.1503321, 16.374263 48.1504853, 16.374354 48.1506476, 16.3745871 48.1510221, 16.3746769 48.15115, 16.3750207 48.1513756)",,,,,,,
