u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,access,service,lanes,tunnel
4336553638,4336553637,0,698299944,,service,20,False,85.5,"LINESTRING (106.8369371 47.916045, 106.8370627 47.9152807)",,,,
4336553639,4336553640,0,435758178,,residential,20,False,169.053,"LINESTRING (106.8368747 47.9152365, 106.8370986 47.9137236)",,,,
4336553639,6291759502,0,435758178,,residential,20,False,2.319,"LINESTRING (106.8368747 47.9152365, 106.836884 47.9152564)",,,,
4336553640,6291759500,0,435758178,,residential,20,False,2.523,"LINESTRING (106.8370986 47.9137236, 106.837122 47.9137072)",,,,
4336553640,4336553639,0,435758178,,residential,20,False,169.053,"LINESTRING (106.8370986 47.9137236, 106.8368747 47.9152365)",,,,
4336553641,6291759501,0,435758178,,residential,20,False,61.76,"LINESTRING (106.8379834 47.9137443, 106.8371571 47.9137022)",,,,
4336553642,4336553643,0,435758179,,residential,20,False,25.666,"LINESTRING (106.8356324 47.9115352, 106.8355114 47.9117513)",,,,
4336553643,4336553644,0,435758179,,residential,20,False,102.838,"LINESTRING (106.8355114 47.9117513, 106.8341403 47.9116476)",,,,
4336553643,4336553642,0,435758179,,residential,20,False,25.666,"LINESTRING (106.8355114 47.9117513, 106.8356324 47.9115352)",,,,
4336553644,4336553645,0,435758179,,residential,20,False,25.722,"LINESTRING (106.8341403 47.9116476, 106.8340948 47.9114183)",,,,
4336553644,4336553643,0,435758179,,residential,20,False,102.838,"LINESTRING (106.8341403 47.9116476, 106.8355114 47.9117513)",,,,
4336553645,4336553644,0,435758179,,residential,20,False,25.722,"LINESTRING (106.8340948 47.9114183, 106.8341403 47.9116476)",,,,
4388974714,6574816587,0,700141155,Тээвэрчдийн гудамж,service,30,False,63.417,"LINESTRING (106.8887814 47.9029702, 106.8896236 47.9028896)",,,2,
4388974714,2088257461,0,700141155,Тээвэрчдийн гудамж,service,30,False,122.343,"LINESTRING (106.8887814 47.9029702, 106.8871543 47.9031142)",,,2,
4395719123,4504322435,0,441875949,,residential,20,False,8.058,"LINESTRING (106.9464946 47.9033827, 106.9463924 47.9033591)",,,2,
4395719123,4504322434,0,441875949,,residential,20,False,9.604,"LINESTRING (106.9464946 47.9033827, 106.9465258 47.9034665)",,,2,
4395719124,4504322434,0,441875949,,residential,20,False,12.735,"LINESTRING (106.9465338 47.9035809, 106.9465258 47.9034665)",,,2,
4395719124,4503846950,0,441875949,,residential,20,False,62.479,"LINESTRING (106.9465338 47.9035809, 106.9465484 47.9041427)",,,2,
4395719125,4504322436,0,441875949,,residential,20,False,51.934,"LINESTRING (106.9465597 47.9046473, 106.9465492 47.9041803)",,,2,
4395719125,4395719126,0,441875949,,residential,20,False,5.222,"LINESTRING (106.9465597 47.9046473, 106.9465632 47.9046942)",,,2,
4395719126,4395719125,0,441875949,,residential,20,False,5.222,"LINESTRING (106.9465632 47.9046942, 106.9465597 47.9046473)",,,2,
4395719126,4491645169,0,441875949,,residential,20,False,6.278,"LINESTRING (106.9465632 47.9046942, 106.9465739 47.9047502)",,,2,
4491645169,4395719126,0,441875949,,residential,20,False,6.278,"LINESTRING (106.9465739 47.9047502, 106.9465632 47.9046942)",,,2,
4503846950,4395719124,0,441875949,,residential,20,False,62.479,"LINESTRING (106.9465484 47.9041427, 106.9465338 47.9035809)",,,2,
4503846950,4504322436,0,441875949,,residential,20,False,4.181,"LINESTRING (106.9465484 47.9041427, 106.9465492 47.9041803)",,,2,
4504322434,4395719123,0,441875949,,residential,20,False,9.604,"LINESTRING (106.9465258 47.9034665, 106.9464946 47.9033827)",,,2,
4504322434,4395719124,0,441875949,,residential,20,False,12.735,"LINESTRING (106.9465258 47.9034665, 106.9465338 47.9035809)",,,2,
4504322435,4252002996,0,441875949,,residential,20,False,13.001,"LINESTRING (106.9463924 47.9033591, 106.9462182 47.9033533)",,,2,
4504322435,4395719123,0,441875949,,residential,20,False,8.058,"LINESTRING (106.9463924 47.9033591, 106.9464946 47.9033827)",,,2,
4504322436,4503846950,0,441875949,,residential,20,False,4.181,"LINESTRING (106.9465492 47.9041803, 106.9465484 47.9041427)",,,2,
4504322436,4395719125,0,441875949,,residential,20,False,51.934,"LINESTRING (106.9465492 47.9041803, 106.9465597 47.9046473)",,,2,
4504322436,4504322437,0,453737942,,residential,20,False,22.92,"LINESTRING (106.9465492 47.9041803, 106.9462418 47.9041848)",,,2,yes
4504322437,4504322436,0,453737942,,residential,20,False,22.92,"LINESTRING (106.9462418 47.9041848, 106.9465492 47.9041803)",,,2,yes
4516498241,4516498250,0,455231687,,residential,20,False,6.014,"LINESTRING (106.8878947 47.919353, 106.8878786 47.9193)",,,2,
4516498250,4516498241,0,455231687,,residential,20,False,6.014,"LINESTRING (106.8878786 47.9193, 106.8878947 47.919353)",,,2,
4694965234,4694965235,0,475794356,,residential,20,False,11.718,"LINESTRING (106.9426109 47.923084, 106.942765 47.923105)",,,,
4694965234,3906544504,0,475794357,,residential,20,False,11.359,"LINESTRING (106.9426109 47.923084, 106.9424615 47.9230637)",,,,
4694965235,3906544505,0,387356423,,residential,20,False,6.956,"LINESTRING (106.942765 47.923105, 106.9428565 47.9231174)",,,,
4694965235,4694965234,0,475794356,,residential,20,False,11.718,"LINESTRING (106.942765 47.923105, 106.9426109 47.923084)",,,,
4867447887,6574796982,0,441130802,Тээвэрчдийн гудамж,service,30,False,153.018,"LINESTRING (106.8905312 47.9035527, 106.8925815 47.9034855)",,,2,
4867447888,6269283395,0,441130802,Тээвэрчдийн гудамж,service,30,False,3.054,"LINESTRING (106.8929699 47.9034725, 106.892929 47.9034741)",,,2,
5043953509,6543602088,0,516732884,,residential,20,False,5.046,"LINESTRING (106.7858055 47.8461972, 106.785842 47.8462354)",,,2,
5043953509,6543602089,0,516732887,,residential,20,False,5.356,"LINESTRING (106.7858055 47.8461972, 106.7858326 47.8461526)",,,2,
5043953510,6543602086,0,516732884,,residential,20,False,5.627,"LINESTRING (106.7861505 47.8463694, 106.7862135 47.8463416)",,,2,
5043953510,6543602087,0,516732884,,residential,20,False,4.133,"LINESTRING (106.7861505 47.8463694, 106.7860955 47.846365)",,,2,
5043953511,5043953513,0,516732884,,residential,20,False,34.193,"LINESTRING (106.7865666 47.8460661, 106.7862159 47.8458682)",,,2,
5043953511,6543602086,0,516732884,,residential,20,False,40.408,"LINESTRING (106.7865666 47.8460661, 106.7862135 47.8463416)",,,2,
5043953512,5043953513,0,516732884,,residential,20,False,45.939,"LINESTRING (106.7857656 47.8455865, 106.7862159 47.8458682)",,,2,
5043953513,5043953512,0,516732884,,residential,20,False,45.939,"LINESTRING (106.7862159 47.8458682, 106.7857656 47.8455865)",,,2,
5043953513,5043953511,0,516732884,,residential,20,False,34.193,"LINESTRING (106.7862159 47.8458682, 106.7865666 47.8460661)",,,2,
5043953513,5043953517,0,516732887,,residential,20,False,11.189,"LINESTRING (106.7862159 47.8458682, 106.7861124 47.845941)",,,2,
5043953517,5043953513,0,516732887,,residential,20,False,11.189,"LINESTRING (106.7861124 47.845941, 106.7862159 47.8458682)",,,2,
5043953517,6543602089,0,516732887,,residential,20,False,31.458,"LINESTRING (106.7861124 47.845941, 106.7858326 47.8461526)",,,2,
5424186715,5424186716,0,562687722,,service,5,True,29.551,"LINESTRING (106.8754318 47.9038835, 106.8750354 47.9038799)",,,,
5424186716,5424186717,0,562687722,,service,5,True,10.503,"LINESTRING (106.8750354 47.9038799, 106.8749469 47.9038064)",,,,
5424197649,5424197650,0,562689239,,service,5,True,32.076,"LINESTRING (106.8817904 47.9033735, 106.8813688 47.9034312)",,,,
5424197650,5424197651,0,562689239,,service,5,True,25.863,"LINESTRING (106.8813688 47.9034312, 106.881037 47.9033632)",,,,
5474913621,5477060764,0,387356423,,residential,20,False,3.106,"LINESTRING (106.9448927 47.9230473, 106.944911 47.9230724)",,,,
5474913621,3906544506,0,387356423,,residential,20,False,7.23,"LINESTRING (106.9448927 47.9230473, 106.9448681 47.9229844)",,,,
5476955058,5491233106,0,387356423,,residential,20,False,6.322,"LINESTRING (106.9447123 47.9229291, 106.944797 47.9229324)",,,,
5476955058,3906544505,0,387356423,,residential,20,False,139.861,"LINESTRING (106.9447123 47.9229291, 106.9428565 47.9231174)",,,,
5477060763,2371479706,0,387356423,,residential,20,False,22.026,"LINESTRING (106.9449377 47.9230847, 106.9452315 47.9230629)",,,,
5477060763,5477060764,0,387356423,,residential,20,False,2.414,"LINESTRING (106.9449377 47.9230847, 106.944911 47.9230724)",,,,
5477060764,5477060763,0,387356423,,residential,20,False,2.414,"LINESTRING (106.944911 47.9230724, 106.9449377 47.9230847)",,,,
5477060764,5474913621,0,387356423,,residential,20,False,3.106,"LINESTRING (106.944911 47.9230724, 106.9448927 47.9230473)",,,,
5477425953,3910234755,0,387790578,,residential,20,False,2.398,"LINESTRING (106.9447317 47.9233344, 106.9447635 47.9233311)",,,,
5477425953,5477425954,0,387790578,,residential,20,False,26.876,"LINESTRING (106.9447317 47.9233344, 106.9443752 47.9233711)",,,,
5477425954,5477425953,0,387790578,,residential,20,False,26.876,"LINESTRING (106.9443752 47.9233711, 106.9447317 47.9233344)",,,,
5477425954,5477425956,0,387790578,,residential,20,False,27.946,"LINESTRING (106.9443752 47.9233711, 106.9440045 47.9234092)",,,,
5477425956,5477425954,0,387790578,,residential,20,False,27.946,"LINESTRING (106.9440045 47.9234092, 106.9443752 47.9233711)",,,,
5477425956,3910406950,0,387790578,,residential,20,False,13.705,"LINESTRING (106.9440045 47.9234092, 106.9438227 47.9234279)",,,,
5491233105,3906544506,0,387356423,,residential,20,False,4.751,"LINESTRING (106.9448357 47.9229476, 106.9448681 47.9229844)",,,,
5491233105,5491233106,0,387356423,,residential,20,False,3.343,"LINESTRING (106.9448357 47.9229476, 106.944797 47.9229324)",,,,
5491233106,5491233105,0,387356423,,residential,20,False,3.343,"LINESTRING (106.944797 47.9229324, 106.9448357 47.9229476)",,,,
5491233106,5476955058,0,387356423,,residential,20,False,6.322,"LINESTRING (106.944797 47.9229324, 106.9447123 47.9229291)",,,,
5492447166,5492447167,0,387345559,,residential,20,False,10.194,"LINESTRING (106.9443961 47.9252406, 106.9443693 47.9253305)",,,,
5492447166,3906443892,0,387345559,,residential,20,False,28.577,"LINESTRING (106.9443961 47.9252406, 106.9443367 47.9249867)",,,,
5492447167,5492447168,0,387345559,,residential,20,False,57.972,"LINESTRING (106.9443693 47.9253305, 106.9445176 47.9258423)",,,,
5492447167,5492447166,0,387345559,,residential,20,False,10.194,"LINESTRING (106.9443693 47.9253305, 106.9443961 47.9252406)",,,,
5492447168,5492447167,0,387345559,,residential,20,False,57.972,"LINESTRING (106.9445176 47.9258423, 106.9443693 47.9253305)",,,,
5695726159,5695726160,0,598440207,,service,20,False,6.099,"LINESTRING (106.9112366 47.902518, 106.9111568 47.9025301)",,parking_aisle,,
5695726159,5862390160,0,598440207,,service,20,False,114.273,"LINESTRING (106.9112366 47.902518, 106.9127682 47.9024749)",,parking_aisle,,
5695726160,1241687174,0,598440207,,service,20,False,6.081,"LINESTRING (106.9111568 47.9025301, 106.9110862 47.9025575)",,parking_aisle,,
5695726160,5695726159,0,598440207,,service,20,False,6.099,"LINESTRING (106.9111568 47.9025301, 106.9112366 47.902518)",,parking_aisle,,
5756090601,6196129369,0,607359943,,unclassified,20,False,6.54,"LINESTRING (106.8719592 47.9130823, 106.8718916 47.9130448)",,,,
5756090602,6196129368,0,607359943,,unclassified,20,False,3.073,"LINESTRING (106.871755 47.9129992, 106.8717183 47.9130118)",,,,
5756090602,6196129367,0,607359943,,unclassified,20,False,2.161,"LINESTRING (106.871755 47.9129992, 106.871784 47.9129992)",,,,
5756090603,5756090604,0,607359943,,unclassified,20,False,18.09,"LINESTRING (106.8715392 47.9131804, 106.8713965 47.913312)",,,,
5756090603,6196129368,0,607359943,,unclassified,20,False,23.014,"LINESTRING (106.8715392 47.9131804, 106.8717183 47.9130118)",,,,
5756090604,5756090605,0,607359943,,unclassified,20,False,25.228,"LINESTRING (106.8713965 47.913312, 106.8712662 47.9135214)",,,,
5756090604,5756090603,0,607359943,,unclassified,20,False,18.09,"LINESTRING (106.8713965 47.913312, 106.8715392 47.9131804)",,,,
5756090605,6196129365,0,607359943,,unclassified,20,False,13.15,"LINESTRING (106.8712662 47.9135214, 106.8712074 47.9136329)",,,,
5756090605,5756090604,0,607359943,,unclassified,20,False,25.228,"LINESTRING (106.8712662 47.9135214, 106.8713965 47.913312)",,,,
5756090606,6196129366,0,607359943,,unclassified,20,False,4.197,"LINESTRING (106.8711765 47.9136545, 106.8711215 47.9136626)",,,,
5756090606,6196129365,0,607359943,,unclassified,20,False,3.327,"LINESTRING (106.8711765 47.9136545, 106.8712074 47.9136329)",,,,
5756090607,5756090608,0,607359943,,unclassified,20,False,23.352,"LINESTRING (106.8710135 47.9136547, 106.8707051 47.9136176)",,,,
5756090607,6196129366,0,607359943,,unclassified,20,False,8.097,"LINESTRING (106.8710135 47.9136547, 106.8711215 47.9136626)",,,,
5756090608,5756090609,0,607359943,,unclassified,20,False,2.856,"LINESTRING (106.8707051 47.9136176, 106.8706765 47.9136005)",,,,
5756090608,5756090607,0,607359943,,unclassified,20,False,23.352,"LINESTRING (106.8707051 47.9136176, 106.8710135 47.9136547)",,,,
5756090609,6196129364,0,607359943,,unclassified,20,False,2.391,"LINESTRING (106.8706765 47.9136005, 106.8706763 47.913579)",,,,
5756090609,5756090608,0,607359943,,unclassified,20,False,2.856,"LINESTRING (106.8706765 47.9136005, 106.8707051 47.9136176)",,,,
5756090610,5756090611,0,607359943,,unclassified,20,False,18.176,"LINESTRING (106.8707574 47.9134808, 106.8708774 47.9133385)",,,,
5756090610,6196129364,0,607359943,,unclassified,20,False,12.481,"LINESTRING (106.8707574 47.9134808, 106.8706763 47.913579)",,,,
5756090611,5756090612,0,607359943,,unclassified,20,False,10.792,"LINESTRING (106.8708774 47.9133385, 106.8709583 47.913258)",,,,
5756090611,5756090610,0,607359943,,unclassified,20,False,18.176,"LINESTRING (106.8708774 47.9133385, 106.8707574 47.9134808)",,,,
5756090612,5756090613,0,607359943,,unclassified,20,False,9.368,"LINESTRING (106.8709583 47.913258, 106.8710366 47.9131921)",,,,
5756090612,5756090611,0,607359943,,unclassified,20,False,10.792,"LINESTRING (106.8709583 47.913258, 106.8708774 47.9133385)",,,,
5756090613,5756090614,0,607359943,,unclassified,20,False,14.799,"LINESTRING (106.8710366 47.9131921, 106.8711752 47.9130968)",,,,
5756090613,5756090612,0,607359943,,unclassified,20,False,9.368,"LINESTRING (106.8710366 47.9131921, 106.8709583 47.913258)",,,,
5756090614,5756090615,0,607359943,,unclassified,20,False,8.179,"LINESTRING (106.8711752 47.9130968, 106.8712089 47.9130268)",,,,
5756090614,5756090613,0,607359943,,unclassified,20,False,14.799,"LINESTRING (106.8711752 47.9130968, 106.8710366 47.9131921)",,,,
5756090615,5756090614,0,607359943,,unclassified,20,False,8.179,"LINESTRING (106.8712089 47.9130268, 106.8711752 47.9130968)",,,,
5816838209,5852504628,0,619300012,,residential,20,False,128.575,"LINESTRING (106.9285511 47.8888493, 106.928555 47.8900056)",,,,
5816838210,5852504629,0,615049347,,residential,20,False,15.067,"LINESTRING (106.9285074 47.8901922, 106.9287093 47.8901979)",,,,
5816838210,5852504628,0,615051481,,residential,20,True,21.05,"LINESTRING (106.9285074 47.8901922, 106.928555 47.8900056)",,,,
5816838211,5852504623,0,615049347,,residential,20,False,6.313,"LINESTRING (106.9291413 47.8902084, 106.9292259 47.8902061)",,,,
5816838211,6371912680,0,615049347,,residential,20,False,13.922,"LINESTRING (106.9291413 47.8902084, 106.9289547 47.8902039)",,,,
5816838212,5816838214,0,615049347,,residential,20,False,73.672,"LINESTRING (106.9293862 47.8901713, 106.9302941 47.8899099)",,,,
5816838212,5852504624,0,615049347,,residential,20,False,6.304,"LINESTRING (106.9293862 47.8901713, 106.9293084 47.8901935)",,,,
5816838214,5816838215,0,615049347,,residential,20,False,28.384,"LINESTRING (106.9302941 47.8899099, 106.930655 47.8898287)",,,,
5816838214,5816838212,0,615049347,,residential,20,False,73.672,"LINESTRING (106.9302941 47.8899099, 106.9293862 47.8901713)",,,,
5816838215,6371910688,0,615049347,,residential,20,False,8.686,"LINESTRING (106.930655 47.8898287, 106.930768 47.8898097)",,,,
5816838215,5816838214,0,615049347,,residential,20,False,28.384,"LINESTRING (106.930655 47.8898287, 106.9302941 47.8899099)",,,,
5816838216,5816845682,0,615049347,,residential,20,False,46.418,"LINESTRING (106.9309615 47.8897773, 106.9315725 47.8896973)",,,,
5816838216,6371910688,0,615049347,,residential,20,False,14.871,"LINESTRING (106.9309615 47.8897773, 106.930768 47.8898097)",,,,
5816838220,5816845682,0,615049347,,residential,20,False,40.67,"LINESTRING (106.9321109 47.8896387, 106.9315725 47.8896973)",,,,
5816838220,1827538524,0,619300008,,residential,20,False,35.619,"LINESTRING (106.9321109 47.8896387, 106.9321927 47.8899543)",,,,
5816845682,5816838220,0,615049347,,residential,20,False,40.67,"LINESTRING (106.9315725 47.8896973, 106.9321109 47.8896387)",,,,
5816845682,5816838216,0,615049347,,residential,20,False,46.418,"LINESTRING (106.9315725 47.8896973, 106.9309615 47.8897773)",,,,
5816848566,6371905389,0,615051481,,residential,20,True,4.941,"LINESTRING (106.9284806 47.890782, 106.9284831 47.8907376)",,,,
5816848567,5816838210,0,615051481,,residential,20,True,49.613,"LINESTRING (106.9284886 47.8906382, 106.9285074 47.8901922)",,,,
5817155233,5424197649,0,562689239,,service,5,True,23.284,"LINESTRING (106.8820014 47.9032191, 106.8817904 47.9033735)",,,,
5817155241,6269298583,0,700891387,,service,30,False,54.161,"LINESTRING (106.8796078 47.9020974, 106.8790871 47.9024371)",,,1,
5852504623,5852504624,0,615049347,,residential,20,False,6.309,"LINESTRING (106.9292259 47.8902061, 106.9293084 47.8901935)",,,,
5852504623,5816838211,0,615049347,,residential,20,False,6.313,"LINESTRING (106.9292259 47.8902061, 106.9291413 47.8902084)",,,,
5852504624,5816838212,0,615049347,,residential,20,False,6.304,"LINESTRING (106.9293084 47.8901935, 106.9293862 47.8901713)",,,,
5852504624,5852504623,0,615049347,,residential,20,False,6.309,"LINESTRING (106.9293084 47.8901935, 106.9292259 47.8902061)",,,,
5852504628,5816838209,0,619300012,,residential,20,False,128.575,"LINESTRING (106.928555 47.8900056, 106.9285511 47.8888493)",,,,
5852504629,6371912680,0,615049347,,residential,20,False,18.31,"LINESTRING (106.9287093 47.8901979, 106.9289547 47.8902039)",,,,
5852504629,5816838210,0,615049347,,residential,20,False,15.067,"LINESTRING (106.9287093 47.8901979, 106.9285074 47.8901922)",,,,
5860542036,5860542037,0,620277188,Хотхон доторх зам,living_street,20,False,62.963,"LINESTRING (106.9218987 47.8942818, 106.9216931 47.8937326)",,,2,
5860542037,5860542036,0,620277188,Хотхон доторх зам,living_street,20,False,62.963,"LINESTRING (106.9216931 47.8937326, 106.9218987 47.8942818)",,,2,
5860542038,5860542039,0,620277189,Хотхон доторх зам,living_street,20,False,42.847,"LINESTRING (106.9226539 47.8941362, 106.9224981 47.8937653)",,,2,
5860542039,5860542038,0,620277189,Хотхон доторх зам,living_street,20,False,42.847,"LINESTRING (106.9224981 47.8937653, 106.9226539 47.8941362)",,,2,
5860542040,5860542041,0,620277190,Хотхон доторх зам,living_street,20,False,27.827,"LINESTRING (106.9232022 47.8940132, 106.9231213 47.8937689)",,,2,
5860542041,5860542040,0,620277190,Хотхон доторх зам,living_street,20,False,27.827,"LINESTRING (106.9231213 47.8937689, 106.9232022 47.8940132)",,,2,
5860542042,5860542043,0,620277191,Хотхон доторх зам,living_street,20,False,10.321,"LINESTRING (106.9216446 47.8929157, 106.9216477 47.8930085)",,,2,
5860542043,5860542044,0,620277191,Хотхон доторх зам,living_street,20,False,22.417,"LINESTRING (106.9216477 47.8930085, 106.9217168 47.8932047)",,,2,
5860542043,5860542042,0,620277191,Хотхон доторх зам,living_street,20,False,10.321,"LINESTRING (106.9216477 47.8930085, 106.9216446 47.8929157)",,,2,
5860542044,5860542045,0,620277191,Хотхон доторх зам,living_street,20,False,26.704,"LINESTRING (106.9217168 47.8932047, 106.9220746 47.8931938)",,,2,
5860542044,5860542043,0,620277191,Хотхон доторх зам,living_street,20,False,22.417,"LINESTRING (106.9217168 47.8932047, 106.9216477 47.8930085)",,,2,
5860542045,5860542046,0,620277191,Хотхон доторх зам,living_street,20,False,2.858,"LINESTRING (106.9220746 47.8931938, 106.9220949 47.893172)",,,2,
5860542045,5860542044,0,620277191,Хотхон доторх зам,living_street,20,False,26.704,"LINESTRING (106.9220746 47.8931938, 106.9217168 47.8932047)",,,2,
5860542046,5860542047,0,620277191,Хотхон доторх зам,living_street,20,False,26.027,"LINESTRING (106.9220949 47.893172, 106.9221573 47.8929417)",,,2,
5860542046,5860542045,0,620277191,Хотхон доторх зам,living_street,20,False,2.858,"LINESTRING (106.9220949 47.893172, 106.9220746 47.8931938)",,,2,
5860542047,5860542046,0,620277191,Хотхон доторх зам,living_street,20,False,26.027,"LINESTRING (106.9221573 47.8929417, 106.9220949 47.893172)",,,2,
5860542048,5860542049,0,620277192,Хотхон доторх зам,living_street,20,False,25.881,"LINESTRING (106.922486 47.8929516, 106.9225505 47.8931803)",,,2,
5860542049,5860542050,0,620277192,Хотхон доторх зам,living_street,20,False,12.09,"LINESTRING (106.9225505 47.8931803, 106.9227014 47.8932201)",,,2,
5860542049,5860542048,0,620277192,Хотхон доторх зам,living_street,20,False,25.881,"LINESTRING (106.9225505 47.8931803, 106.922486 47.8929516)",,,2,
5860542050,5860542051,0,620277192,Хотхон доторх зам,living_street,20,False,16.942,"LINESTRING (106.9227014 47.8932201, 106.9229272 47.893203)",,,2,
5860542050,5860542049,0,620277192,Хотхон доторх зам,living_street,20,False,12.09,"LINESTRING (106.9227014 47.8932201, 106.9225505 47.8931803)",,,2,
5860542051,5860542052,0,620277192,Хотхон доторх зам,living_street,20,False,7.968,"LINESTRING (106.9229272 47.893203, 106.9229935 47.8931468)",,,2,
5860542051,5860542050,0,620277192,Хотхон доторх зам,living_street,20,False,16.942,"LINESTRING (106.9229272 47.893203, 106.9227014 47.8932201)",,,2,
5860542052,5860542053,0,620277192,Хотхон доторх зам,living_street,20,False,21.198,"LINESTRING (106.9229935 47.8931468, 106.9229989 47.8929562)",,,2,
5860542052,5860542051,0,620277192,Хотхон доторх зам,living_street,20,False,7.968,"LINESTRING (106.9229935 47.8931468, 106.9229272 47.893203)",,,2,
5860542053,5860542052,0,620277192,Хотхон доторх зам,living_street,20,False,21.198,"LINESTRING (106.9229989 47.8929562, 106.9229935 47.8931468)",,,2,
5862390150,5862390158,0,598440207,,service,20,False,1.795,"LINESTRING (106.9128541 47.9025422, 106.912846 47.902527)",,parking_aisle,,
5862390150,5862390151,0,598440207,,service,20,False,1.786,"LINESTRING (106.9128541 47.9025422, 106.9128673 47.9025556)",,parking_aisle,,
5862390151,5862390150,0,598440207,,service,20,False,1.786,"LINESTRING (106.9128673 47.9025556, 106.9128541 47.9025422)",,parking_aisle,,
5862390151,5862390159,0,598440207,,service,20,False,1.799,"LINESTRING (106.9128673 47.9025556, 106.912885 47.9025666)",,parking_aisle,,
5862390152,5862390159,0,598440207,,service,20,False,1.79,"LINESTRING (106.912906 47.9025744, 106.912885 47.9025666)",,parking_aisle,,
5862390152,1252356921,0,598440207,,service,20,False,15.9,"LINESTRING (106.912906 47.9025744, 106.9131088 47.9026187)",,parking_aisle,,
5862390153,5862390160,0,598440207,,service,20,False,1.47,"LINESTRING (106.9127874 47.9024779, 106.9127682 47.9024749)",,parking_aisle,,
5862390153,5862390154,0,598440207,,service,20,False,1.464,"LINESTRING (106.9127874 47.9024779, 106.9128051 47.9024836)",,parking_aisle,,
5862390154,5862390153,0,598440207,,service,20,False,1.464,"LINESTRING (106.9128051 47.9024836, 106.9127874 47.9024779)",,parking_aisle,,
5862390154,5862390157,0,598440207,,service,20,False,1.473,"LINESTRING (106.9128051 47.9024836, 106.9128205 47.9024919)",,parking_aisle,,
5862390155,5862390157,0,598440207,,service,20,False,1.472,"LINESTRING (106.9128329 47.9025022, 106.9128205 47.9024919)",,parking_aisle,,
5862390155,5862390156,0,598440207,,service,20,False,1.47,"LINESTRING (106.9128329 47.9025022, 106.9128415 47.9025141)",,parking_aisle,,
5862390156,5862390155,0,598440207,,service,20,False,1.47,"LINESTRING (106.9128415 47.9025141, 106.9128329 47.9025022)",,parking_aisle,,
5862390156,5862390158,0,598440207,,service,20,False,1.473,"LINESTRING (106.9128415 47.9025141, 106.912846 47.902527)",,parking_aisle,,
5862390157,5862390154,0,598440207,,service,20,False,1.473,"LINESTRING (106.9128205 47.9024919, 106.9128051 47.9024836)",,parking_aisle,,
5862390157,5862390155,0,598440207,,service,20,False,1.472,"LINESTRING (106.9128205 47.9024919, 106.9128329 47.9025022)",,parking_aisle,,
5862390158,5862390156,0,598440207,,service,20,False,1.473,"LINESTRING (106.912846 47.902527, 106.9128415 47.9025141)",,parking_aisle,,
5862390158,5862390150,0,598440207,,service,20,False,1.795,"LINESTRING (106.912846 47.902527, 106.9128541 47.9025422)",,parking_aisle,,
5862390159,5862390151,0,598440207,,service,20,False,1.799,"LINESTRING (106.912885 47.9025666, 106.9128673 47.9025556)",,parking_aisle,,
5862390159,5862390152,0,598440207,,service,20,False,1.79,"LINESTRING (106.912885 47.9025666, 106.912906 47.9025744)",,parking_aisle,,
5862390160,5695726159,0,598440207,,service,20,False,114.273,"LINESTRING (106.9127682 47.9024749, 106.9112366 47.902518)",,parking_aisle,,
5862390160,5862390153,0,598440207,,service,20,False,1.47,"LINESTRING (106.9127682 47.9024749, 106.9127874 47.9024779)",,parking_aisle,,
6180459096,6558253766,0,660108565,,service,10,False,4.985,"LINESTRING (106.9251642 47.8799773, 106.9252221 47.8799549)",,,,
6180459097,6224566942,0,660108565,,service,10,False,73.348,"LINESTRING (106.9250315 47.8792013, 106.9252732 47.8798407)",,,,
6196129364,5756090610,0,607359943,,unclassified,20,False,12.481,"LINESTRING (106.8706763 47.913579, 106.8707574 47.9134808)",,,,
6196129364,5756090609,0,607359943,,unclassified,20,False,2.391,"LINESTRING (106.8706763 47.913579, 106.8706765 47.9136005)",,,,
6196129365,5756090606,0,607359943,,unclassified,20,False,3.327,"LINESTRING (106.8712074 47.9136329, 106.8711765 47.9136545)",,,,
6196129365,5756090605,0,607359943,,unclassified,20,False,13.15,"LINESTRING (106.8712074 47.9136329, 106.8712662 47.9135214)",,,,
6196129366,5756090607,0,607359943,,unclassified,20,False,8.097,"LINESTRING (106.8711215 47.9136626, 106.8710135 47.9136547)",,,,
6196129366,5756090606,0,607359943,,unclassified,20,False,4.197,"LINESTRING (106.8711215 47.9136626, 106.8711765 47.9136545)",,,,
6196129367,5756090602,0,607359943,,unclassified,20,False,2.161,"LINESTRING (106.871784 47.9129992, 106.871755 47.9129992)",,,,
6196129367,6196129369,0,607359943,,unclassified,20,False,9.488,"LINESTRING (106.871784 47.9129992, 106.8718916 47.9130448)",,,,
6196129368,5756090603,0,607359943,,unclassified,20,False,23.014,"LINESTRING (106.8717183 47.9130118, 106.8715392 47.9131804)",,,,
6196129368,5756090602,0,607359943,,unclassified,20,False,3.073,"LINESTRING (106.8717183 47.9130118, 106.871755 47.9129992)",,,,
6196129369,6196129367,0,607359943,,unclassified,20,False,9.488,"LINESTRING (106.8718916 47.9130448, 106.871784 47.9129992)",,,,
6196129369,5756090601,0,607359943,,unclassified,20,False,6.54,"LINESTRING (106.8718916 47.9130448, 106.8719592 47.9130823)",,,,
6224566942,6180459097,0,660108565,,service,10,False,73.348,"LINESTRING (106.9252732 47.8798407, 106.9250315 47.8792013)",,,,
