u,v,key,osmid,highway,oneway,length,geometry,tunnel,bridge,name
5171862313,5167180821,0,589226932,footway,False,9.231,"LINESTRING (69.2230675 41.2909431, 69.2229895 41.2910019)",,,
5219510374,1193858591,0,647727239,pedestrian,False,16.751,"LINESTRING (69.2222874 41.3023563, 69.2224674 41.3024227)",,,Гульхани улица
5219510374,1193862765,0,647727239,pedestrian,False,33.988,"LINESTRING (69.2222874 41.3023563, 69.2219133 41.3022361)",,,Гульхани улица
5691582499,6141568338,0,440974374,pedestrian,False,7.323,"LINESTRING (69.2305745 41.2997489, 69.2304906 41.299768)",,,
5725066979,5167177619,0,589226932,footway,False,4.356,"LINESTRING (69.2233932 41.2913682, 69.22342639999999 41.2913984)",,,
5725066979,5167180821,0,589226932,footway,False,52.883,"LINESTRING (69.2233932 41.2913682, 69.2229895 41.2910019)",,,
5776255446,6141568341,0,440974374,pedestrian,False,12.278,"LINESTRING (69.2303709 41.2997637, 69.2302334 41.2998027)",,,
5776255446,6141568338,0,440974374,pedestrian,False,10.011,"LINESTRING (69.2303709 41.2997637, 69.2304906 41.299768)",,,
5776255449,7449327565,0,440974374,pedestrian,False,25.728,"LINESTRING (69.2237188 41.3020034, 69.22343499999999 41.3020933)",,,
5776255449,5778453906,0,440974374,pedestrian,False,391.714,"LINESTRING (69.2237188 41.3020034, 69.2280117 41.300586)",,,
5776255450,1856987515,0,440974374,pedestrian,False,12.824,"LINESTRING (69.2222725 41.3019882, 69.2221198 41.3019763)",,,
5776255450,7449327563,0,440974374,pedestrian,False,26.927,"LINESTRING (69.2222725 41.3019882, 69.22259459999999 41.3019977)",,,
5778453906,5776255449,0,440974374,pedestrian,False,391.714,"LINESTRING (69.2280117 41.300586, 69.2237188 41.3020034)",,,
5778453906,7029488515,0,440974374,pedestrian,False,17.782,"LINESTRING (69.2280117 41.300586, 69.22820830000001 41.3005247)",,,
6045294598,6141570165,0,655506433,pedestrian,False,60.795,"LINESTRING (69.2116248 41.3006774, 69.21089720000001 41.3006655)",,,
6045294598,7449327571,0,655506433,pedestrian,False,46.963,"LINESTRING (69.2116248 41.3006774, 69.21218690000001 41.3006847)",,,
6082334863,391290221,0,647727239,pedestrian,False,34.648,"LINESTRING (69.2293677 41.3005863, 69.2297696 41.3005093)",,,Гульхани улица
6082334863,7029488516,0,647727239,pedestrian,False,83.964,"LINESTRING (69.2293677 41.3005863, 69.2284374 41.3008722)",,,Гульхани улица
6082334865,6141570164,0,647727239,pedestrian,False,38.842,"LINESTRING (69.2204923 41.3014757, 69.22088170000001 41.3016666)",,,Гульхани улица
6082334865,6082334866,0,647727239,pedestrian,False,50.645,"LINESTRING (69.2204923 41.3014757, 69.21993430000001 41.3012976)",,,Гульхани улица
6082334866,6082334865,0,647727239,pedestrian,False,50.645,"LINESTRING (69.21993430000001 41.3012976, 69.2204923 41.3014757)",,,Гульхани улица
6082334866,6082334867,0,647727239,pedestrian,False,47.131,"LINESTRING (69.21993430000001 41.3012976, 69.21938830000001 41.3011908)",,,Гульхани улица
6082334867,6082334866,0,647727239,pedestrian,False,47.131,"LINESTRING (69.21938830000001 41.3011908, 69.21993430000001 41.3012976)",,,Гульхани улица
6082334867,6082334868,0,647727239,pedestrian,False,25.906,"LINESTRING (69.21938830000001 41.3011908, 69.21908519999999 41.3011415)",,,Гульхани улица
6082334868,6082334867,0,647727239,pedestrian,False,25.906,"LINESTRING (69.21908519999999 41.3011415, 69.21938830000001 41.3011908)",,,Гульхани улица
6082334868,6082334869,0,647727239,pedestrian,False,42.24,"LINESTRING (69.21908519999999 41.3011415, 69.21857970000001 41.3011323)",,,Гульхани улица
6082334869,6082334868,0,647727239,pedestrian,False,42.24,"LINESTRING (69.21857970000001 41.3011323, 69.21908519999999 41.3011415)",,,Гульхани улица
6082334869,6082334870,0,647727239,pedestrian,False,32.066,"LINESTRING (69.21857970000001 41.3011323, 69.2181963 41.3011465)",,,Гульхани улица
6082334870,6082334869,0,647727239,pedestrian,False,32.066,"LINESTRING (69.2181963 41.3011465, 69.21857970000001 41.3011323)",,,Гульхани улица
6082334870,6082334873,0,647727239,pedestrian,False,190.081,"LINESTRING (69.2181963 41.3011465, 69.21592130000001 41.3011122)",,,Гульхани улица
6082334873,6082334870,0,647727239,pedestrian,False,190.081,"LINESTRING (69.21592130000001 41.3011122, 69.2181963 41.3011465)",,,Гульхани улица
6082334873,6902319110,0,647727239,pedestrian,False,15.29,"LINESTRING (69.21592130000001 41.3011122, 69.2157449 41.3011489)",,,Гульхани улица
6082334875,6902319110,0,647727239,pedestrian,False,28.1,"LINESTRING (69.215424 41.3012247, 69.2157449 41.3011489)",,,Гульхани улица
6082334875,6082334876,0,647727239,pedestrian,False,324.752,"LINESTRING (69.215424 41.3012247, 69.21153769999999 41.3011492)",,,Гульхани улица
6082334876,6082334875,0,647727239,pedestrian,False,324.752,"LINESTRING (69.21153769999999 41.3011492, 69.215424 41.3012247)",,,Гульхани улица
6141568338,5776255446,0,440974374,pedestrian,False,10.011,"LINESTRING (69.2304906 41.299768, 69.2303709 41.2997637)",,,
6141568338,5691582499,0,440974374,pedestrian,False,7.323,"LINESTRING (69.2304906 41.299768, 69.2305745 41.2997489)",,,
6141568341,7029488515,0,440974374,pedestrian,False,187.253,"LINESTRING (69.2302334 41.2998027, 69.22820830000001 41.3005247)",,,
6141568341,5776255446,0,440974374,pedestrian,False,12.278,"LINESTRING (69.2302334 41.2998027, 69.2303709 41.2997637)",,,
6141570164,1193858588,0,647727239,pedestrian,False,10.413,"LINESTRING (69.22088170000001 41.3016666, 69.22098029999999 41.3017239)",,,Гульхани улица
6141570164,6082334865,0,647727239,pedestrian,False,38.842,"LINESTRING (69.22088170000001 41.3016666, 69.2204923 41.3014757)",,,Гульхани улица
6141570165,1249823248,0,655506432,footway,False,2.05,"LINESTRING (69.21089720000001 41.3006655, 69.210886 41.3006819)",,,
6141570165,6045294598,0,655506433,pedestrian,False,60.795,"LINESTRING (69.21089720000001 41.3006655, 69.2116248 41.3006774)",,,
6902319110,6082334873,0,647727239,pedestrian,False,15.29,"LINESTRING (69.2157449 41.3011489, 69.21592130000001 41.3011122)",,,Гульхани улица
6902319110,6082334875,0,647727239,pedestrian,False,28.1,"LINESTRING (69.2157449 41.3011489, 69.215424 41.3012247)",,,Гульхани улица
7029488515,5778453906,0,440974374,pedestrian,False,17.782,"LINESTRING (69.22820830000001 41.3005247, 69.2280117 41.300586)",,,
7029488515,6141568341,0,440974374,pedestrian,False,187.253,"LINESTRING (69.22820830000001 41.3005247, 69.2302334 41.2998027)",,,
7029488516,6082334863,0,647727239,pedestrian,False,83.964,"LINESTRING (69.2284374 41.3008722, 69.2293677 41.3005863)",,,Гульхани улица
7029488516,1858134714,0,647727239,pedestrian,False,245.61,"LINESTRING (69.2284374 41.3008722, 69.22573300000001 41.3017389)",,,Гульхани улица
7449327563,5776255450,0,440974374,pedestrian,False,26.927,"LINESTRING (69.22259459999999 41.3019977, 69.2222725 41.3019882)",,,
7449327563,7449327564,0,440974374,pedestrian,False,23.365,"LINESTRING (69.22259459999999 41.3019977, 69.2228511 41.3020815)",,,
7449327564,7449327563,0,440974374,pedestrian,False,23.365,"LINESTRING (69.2228511 41.3020815, 69.22259459999999 41.3019977)",,,
7449327564,7449327565,0,440974374,pedestrian,False,48.793,"LINESTRING (69.2228511 41.3020815, 69.22343499999999 41.3020933)",,,
7449327565,7449327564,0,440974374,pedestrian,False,48.793,"LINESTRING (69.22343499999999 41.3020933, 69.2228511 41.3020815)",,,
7449327565,5776255449,0,440974374,pedestrian,False,25.728,"LINESTRING (69.22343499999999 41.3020933, 69.2237188 41.3020034)",,,
7449327566,4387397726,0,440974374,pedestrian,False,71.762,"LINESTRING (69.2206903 41.301224, 69.2199008 41.3009696)",,,
7449327566,4387397728,0,440974374,pedestrian,False,59.814,"LINESTRING (69.2206903 41.301224, 69.2212778 41.3015315)",,,
7449327567,7449327568,0,440974374,pedestrian,False,20.744,"LINESTRING (69.2194659 41.3008592, 69.2192258 41.3008116)",,,
7449327567,4387397726,0,440974374,pedestrian,False,38.348,"LINESTRING (69.2194659 41.3008592, 69.2199008 41.3009696)",,,
7449327568,4387397725,0,440974374,pedestrian,False,20.519,"LINESTRING (69.2192258 41.3008116, 69.2189805 41.300802)",,,
7449327568,7449327567,0,440974374,pedestrian,False,20.744,"LINESTRING (69.2192258 41.3008116, 69.2194659 41.3008592)",,,
7449327569,7449327572,0,655506433,pedestrian,False,211.405,"LINESTRING (69.2161488 41.3007341, 69.21361949999999 41.3006707)",,,
7449327569,4387397725,0,655506433,pedestrian,False,236.669,"LINESTRING (69.2161488 41.3007341, 69.2189805 41.300802)",,,
7449327570,7449327571,0,655506433,pedestrian,False,14.364,"LINESTRING (69.21234889999999 41.3006414, 69.21218690000001 41.3006847)",,,
7449327570,7449327572,0,655506433,pedestrian,False,106.191,"LINESTRING (69.21234889999999 41.3006414, 69.21361949999999 41.3006707)",,,
7449327571,6045294598,0,655506433,pedestrian,False,46.963,"LINESTRING (69.21218690000001 41.3006847, 69.2116248 41.3006774)",,,
7449327571,7449327570,0,655506433,pedestrian,False,14.364,"LINESTRING (69.21218690000001 41.3006847, 69.21234889999999 41.3006414)",,,
7449327572,7449327570,0,655506433,pedestrian,False,106.191,"LINESTRING (69.21361949999999 41.3006707, 69.21234889999999 41.3006414)",,,
7449327572,7449327569,0,655506433,pedestrian,False,211.405,"LINESTRING (69.21361949999999 41.3006707, 69.2161488 41.3007341)",,,
