u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,ref,tunnel,width,bridge,est_width,access
3725270575,1157450541,0,368676199,,Haußmannstraße,path,,False,14.526,"LINESTRING (9.2173202 48.7865783, 9.2171433 48.7865193)",,,,,,
3725270575,3725270574,0,368676199,,Haußmannstraße,path,,False,7.443,"LINESTRING (9.2173202 48.7865783, 9.2174111 48.7866082)",,,,,,
3725390149,649192672,0,228119184,,Poppenweilerstraße,path,,False,1.368,"LINESTRING (9.158811699999999 48.8500095, 9.1587934 48.850012)",,,,,,
3725390149,3696058204,0,228119184,,Poppenweilerstraße,path,,False,2.63,"LINESTRING (9.158811699999999 48.8500095, 9.1588469 48.8500047)",,,,,,
3725510744,255038163,0,368703928,,,path,,False,7.017,"LINESTRING (9.1824222 48.7788295, 9.1823344 48.7788547)",,,1.5,,,
3725510744,255038162,0,368703928,,,path,,False,19.216,"LINESTRING (9.1824222 48.7788295, 9.182658099999999 48.778754)",,,1.5,,,
3725510745,2907865178,0,287146758,,,path,,False,1.004,"LINESTRING (9.182874399999999 48.7792569, 9.1828798 48.7792652)",,,,,,
3725510745,2907865176,0,287146758,,,path,,False,24.283,"LINESTRING (9.182874399999999 48.7792569, 9.1827434 48.7790563)",,,,,,
3726050822,2192318761,0,27715006,,Ulmenallee,path,,False,54.435,"LINESTRING (9.1893998 48.7860441, 9.1890214 48.7856228)",,,4,,,
3726050822,3729272725,0,368761433,,,path,,False,6.371,"LINESTRING (9.1893998 48.7860441, 9.189444099999999 48.7860934)",,,,,,
3726050950,3726050951,0,121550545,,,path,,False,2.068,"LINESTRING (9.1885555 48.7863245, 9.188531599999999 48.7863344)",,,7,,,
3726050950,20956153,0,121550545,,,path,,False,5.305,"LINESTRING (9.1885555 48.7863245, 9.1886168 48.7862991)",,,7,,,
3726050951,1779579108,0,121550545,,,path,,False,17.005,"LINESTRING (9.188531599999999 48.7863344, 9.1883406 48.7864213)",,,7,,,
3726050951,3726050950,0,121550545,,,path,,False,2.068,"LINESTRING (9.188531599999999 48.7863344, 9.1885555 48.7863245)",,,7,,,
3726050955,20956155,0,121550545,,,path,,False,29.453,"LINESTRING (9.1883085 48.7864359, 9.1879945 48.7866013)",,,7,,,
3726050955,1779579108,0,121550545,,,path,,False,2.858,"LINESTRING (9.1883085 48.7864359, 9.1883406 48.7864213)",,,7,,,
3726050979,252060719,0,335594166,,,path,,False,6.687,"LINESTRING (9.222985700000001 48.7901432, 9.2229166 48.7901825)",,,,,,
3726050979,252060721,0,335594166,,,path,,False,73.484,"LINESTRING (9.222985700000001 48.7901432, 9.2237448 48.7897112)",,,,,,
3726050995,257679374,0,23782850,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,21.528,"LINESTRING (9.191935000000001 48.7911438, 9.191725399999999 48.7910081)",,,3.5,,,
3726050995,257679376,0,368761417,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,4.372,"LINESTRING (9.191935000000001 48.7911438, 9.1919772 48.7911716)",,,8,,,
3726051000,257679376,0,368761417,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,3.795,"LINESTRING (9.1920152 48.7911948, 9.1919772 48.7911716)",,,8,,,
3726051000,257679387,0,368761422,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,70.593,"LINESTRING (9.1920152 48.7911948, 9.1927062 48.7916373)",,,3.5,,,
3726051126,257679349,0,368761416,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,4.243,"LINESTRING (9.1944161 48.7927319, 9.1944596 48.7927571)",,,8,,,
3726051126,5850862883,0,368761422,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,32.943,"LINESTRING (9.1944161 48.7927319, 9.194092899999999 48.7925259)",,,3.5,,,
3726051129,3726051136,0,368761412,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,136.173,"LINESTRING (9.1944964 48.7927828, 9.1958292 48.7936365)",,,3.5,,,
3726051129,257679349,0,368761416,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,3.929,"LINESTRING (9.1944964 48.7927828, 9.1944596 48.7927571)",,,8,,,
3726051136,3726051129,0,368761412,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,136.173,"LINESTRING (9.1958292 48.7936365, 9.1944964 48.7927828)",,,3.5,,,
3726051136,257679342,0,368761418,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,4.085,"LINESTRING (9.1958292 48.7936365, 9.195869200000001 48.7936621)",,,8,,,
3726051140,5850953421,0,368761415,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,53.051,"LINESTRING (9.1959091 48.7936877, 9.196429800000001 48.7940193)",,,3.5,,,
3726051140,257679342,0,368761418,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,4.08,"LINESTRING (9.1959091 48.7936877, 9.195869200000001 48.7936621)",,,8,,,
3726051146,260351737,0,335594166,,,path,,False,69.062,"LINESTRING (9.2175812 48.7945774, 9.217090900000001 48.7951079)",,,,,,
3726051146,639041027,0,335594166,,,path,,False,3.37,"LINESTRING (9.2175812 48.7945774, 9.2176051 48.7945515)",,,,,,
3726051147,5850953427,0,368761415,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,41.261,"LINESTRING (9.197338800000001 48.7945981, 9.1969338 48.7943402)",,,3.5,,,
3726051147,21097828,0,368761420,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,4.574,"LINESTRING (9.197338800000001 48.7945981, 9.1973851 48.7946257)",,,8,,,
3726051152,5850964046,0,368761411,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,39.46,"LINESTRING (9.1974179 48.7946498, 9.197804100000001 48.7948972)",,,3.5,,,
3726051152,21097828,0,368761420,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,3.599,"LINESTRING (9.1974179 48.7946498, 9.1973851 48.7946257)",,,8,,,
3726051162,3726051164,0,150035037,,,path,,False,6.348,"LINESTRING (9.200120699999999 48.7962528, 9.2000513 48.796287)",,,3,,,
3726051162,1922473532,0,150035037,,,path,,False,8.706,"LINESTRING (9.200120699999999 48.7962528, 9.2002314 48.7962243)",,,3,,,
3726051164,3726051162,0,150035037,,,path,,False,6.348,"LINESTRING (9.2000513 48.796287, 9.200120699999999 48.7962528)",,,3,,,
3726051164,491544328,0,368761447,,,path,,False,3.989,"LINESTRING (9.2000513 48.796287, 9.2000133 48.7963127)",,,,,,
3726051165,5850964028,0,368761411,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,123.948,"LINESTRING (9.199973399999999 48.7962871, 9.198760399999999 48.7955099)",,,3.5,,,
3726051165,491544328,0,368761419,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,4.08,"LINESTRING (9.199973399999999 48.7962871, 9.2000133 48.7963127)",,,8,,,
3726051168,3726051173,0,368761410,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,57.077,"LINESTRING (9.200053199999999 48.7963383, 9.200623200000001 48.7966883)",,,3.5,,,
3726051168,491544328,0,619117365,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,4.08,"LINESTRING (9.200053199999999 48.7963383, 9.2000133 48.7963127)",,,8,,,
3726051172,20967036,0,368761443,,,path,,False,3.982,"LINESTRING (9.2007011 48.7966879, 9.2006634 48.7967137)",,,2.5,,,
3726051172,491539399,0,368761444,,,path,,False,6.513,"LINESTRING (9.2007011 48.7966879, 9.2007145 48.79663)",,,2.5,,,
3726051173,3726051168,0,368761410,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,57.077,"LINESTRING (9.200623200000001 48.7966883, 9.200053199999999 48.7963383)",,,3.5,,,
3726051173,20967036,0,368761414,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,4.08,"LINESTRING (9.200623200000001 48.7966883, 9.2006634 48.7967137)",,,8,,,
3726051176,20967036,0,262716421,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,4.088,"LINESTRING (9.200703600000001 48.7967392, 9.2006634 48.7967137)",,,8,,,
3726051176,3726051187,0,368761413,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,86.809,"LINESTRING (9.200703600000001 48.7967392, 9.2015435 48.79729)",,,3.5,,,
3726051186,257679305,0,368761454,,,path,,False,7.67,"LINESTRING (9.2016844 48.7972828, 9.201613399999999 48.7973335)",,,2,,,
3726051186,418825779,0,375249316,,,path,,False,1.865,"LINESTRING (9.2016844 48.7972828, 9.2017025 48.7972946)",,,,,,
3726051187,3726051176,0,368761413,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,86.809,"LINESTRING (9.2015435 48.79729, 9.200703600000001 48.7967392)",,,3.5,,,
3726051187,257679305,0,368761421,,Felix-Mendelssohn-Bartholdy-Allee,path,,False,7.043,"LINESTRING (9.2015435 48.79729, 9.201613399999999 48.7973335)",,,8,,,
3728059502,281430625,0,64834740,,,path,,False,5.617,"LINESTRING (9.1829877 48.7754829, 9.182949499999999 48.7755267)",,,,,,
3728059502,3663364078,0,64834740,,,path,,False,0.653,"LINESTRING (9.1829877 48.7754829, 9.1829936 48.7754785)",,,,,,
3728059503,3663364078,0,361932775,,,path,,False,1.707,"LINESTRING (9.183009699999999 48.7754674, 9.1829936 48.7754785)",,,,,,
3728059503,3663364076,0,361932775,,,path,,False,11.906,"LINESTRING (9.183009699999999 48.7754674, 9.183141300000001 48.7754046)",,,,,,
3728066493,1794024656,0,64834740,,,path,,False,1.718,"LINESTRING (9.1825817 48.7757808, 9.182560499999999 48.7757874)",,,,,,
3728066493,20850014,0,64834740,,,path,,False,3.498,"LINESTRING (9.1825817 48.7757808, 9.1826255 48.7757683)",,,,,,
3728377887,283735820,0,78581495,,,path,,False,7.537,"LINESTRING (9.1703416 48.7737336, 9.1702537 48.7737688)",,,,,,
3728377887,1165363256,0,78581495,,,path,,False,0.826,"LINESTRING (9.1703416 48.7737336, 9.170352100000001 48.7737309)",,,,,,
3729254023,20956175,0,3996728,,,path,,False,33.073,"LINESTRING (9.1889997 48.7860766, 9.1894212 48.7861831)",,,6,,,
3729254023,3729254024,0,5144663,,,path,,False,2.547,"LINESTRING (9.1889997 48.7860766, 9.1889699 48.7860884)",,,5,,,
3729254024,1360503439,0,5144663,,,path,,False,23.059,"LINESTRING (9.1889699 48.7860884, 9.1886969 48.7861916)",,,5,,,
3729254024,3729254023,0,5144663,,,path,,False,2.547,"LINESTRING (9.1889699 48.7860884, 9.1889997 48.7860766)",,,5,,,
3729272725,20956175,0,368761433,,,path,,False,10.114,"LINESTRING (9.189444099999999 48.7860934, 9.1894212 48.7861831)",,,,,,
3729272725,3726050822,0,368761433,,,path,,False,6.371,"LINESTRING (9.189444099999999 48.7860934, 9.1893998 48.7860441)",,,,,,
3729272725,2192318831,0,368761463,,,path,,False,6.39,"LINESTRING (9.189444099999999 48.7860934, 9.189522699999999 48.7860685)",,,,,,
3729318275,3627680255,0,23484176,,,path,,False,7.381,"LINESTRING (9.103953300000001 48.7424732, 9.1040092 48.742418)",,,3,,,
3729318275,246828017,0,23484176,,,path,,False,5.806,"LINESTRING (9.103953300000001 48.7424732, 9.103937800000001 48.7425244)",,,3,,,
3729318276,246828017,0,23484176,,,path,,False,5.731,"LINESTRING (9.103949099999999 48.7425754, 9.103937800000001 48.7425244)",,,3,,,
3729318276,269602945,0,23484176,,,path,,False,6.26,"LINESTRING (9.103949099999999 48.7425754, 9.103972199999999 48.7426296)",,,3,,,
3729349787,275564594,0,564768183,,Echterdinger Weg,path,,False,44.249,"LINESTRING (9.196121399999999 48.699185, 9.195539800000001 48.6990801)",,,3,,,
3729349787,275564595,0,564768183,,Echterdinger Weg,path,,False,61.475,"LINESTRING (9.196121399999999 48.699185, 9.196925800000001 48.6993392)",,,3,,,
3729349788,3729349789,0,369117050,,,path,,False,46.822,"LINESTRING (9.1971987 48.6993204, 9.197807600000001 48.6994461)",,,2.4,,,
3729349788,5440624557,0,369117050,,,path,,False,19.341,"LINESTRING (9.1971987 48.6993204, 9.196943299999999 48.6992775)",,,2.4,,,
3729349789,3729349790,0,369117050,,,path,,False,68.529,"LINESTRING (9.197807600000001 48.6994461, 9.198699299999999 48.699629)",,,2.4,,,
3729349789,3729349788,0,369117050,,,path,,False,46.822,"LINESTRING (9.197807600000001 48.6994461, 9.1971987 48.6993204)",,,2.4,,,
3729349790,3729349791,0,369117050,,,path,,False,96.718,"LINESTRING (9.198699299999999 48.699629, 9.199937800000001 48.6999263)",,,2.4,,,
3729349790,3729349789,0,369117050,,,path,,False,68.529,"LINESTRING (9.198699299999999 48.699629, 9.197807600000001 48.6994461)",,,2.4,,,
3729349791,3729349792,0,369117050,,,path,,False,111.248,"LINESTRING (9.199937800000001 48.6999263, 9.201393100000001 48.7002063)",,,2.4,,,
3729349791,3729349790,0,369117050,,,path,,False,96.718,"LINESTRING (9.199937800000001 48.6999263, 9.198699299999999 48.699629)",,,2.4,,,
3729349792,5713435189,0,369117050,,,path,,False,80.189,"LINESTRING (9.201393100000001 48.7002063, 9.202423700000001 48.7004459)",,,2.4,,,
3729349792,3729349791,0,369117050,,,path,,False,111.248,"LINESTRING (9.201393100000001 48.7002063, 9.199937800000001 48.6999263)",,,2.4,,,
3729349793,5440562767,0,369117050,,,path,,False,32.344,"LINESTRING (9.2024846 48.7004601, 9.2028949 48.7005663)",,,2.4,,,
3729349793,5713435189,0,369117050,,,path,,False,4.74,"LINESTRING (9.2024846 48.7004601, 9.202423700000001 48.7004459)",,,2.4,,,
3729959133,617834572,0,48655774,,,path,,False,133.456,"LINESTRING (9.2238703 48.8388647, 9.223872999999999 48.8376645)",,,,yes,,
3729959133,617826223,0,369183620,,,path,,False,0.545,"LINESTRING (9.2238703 48.8388647, 9.2238706 48.8388696)",,,,,,
3736799037,274953550,0,369944851,,,path,,False,17.697,"LINESTRING (9.2387871 48.7891989, 9.23874 48.7890428)",,,,,,
3736799037,274953547,0,369944851,,,path,,False,6.619,"LINESTRING (9.2387871 48.7891989, 9.2387979 48.789258)",,,,,,
3736799059,274953545,0,369944851,,,path,,False,14.967,"LINESTRING (9.239410299999999 48.7895601, 9.2393353 48.7894349)",,,,,,
3736799059,274953542,0,369944851,,,path,,False,10.704,"LINESTRING (9.239410299999999 48.7895601, 9.239497999999999 48.7896371)",,,,,,
3736799152,3659319002,0,573112431,,,path,,False,7.767,"LINESTRING (9.1852866 48.7910746, 9.1853327 48.7910117)",,,5,,,
3736799152,4419567677,0,573112431,,,path,,False,3.729,"LINESTRING (9.1852866 48.7910746, 9.1852509 48.7910985)",,,5,,,
3736799182,1435861586,0,369944784,,Alte Untertürkheimer Straße,path,,False,56.134,"LINESTRING (9.2402011 48.7920853, 9.2398331 48.7925281)",,,,,,
3736799245,2322293966,0,369944784,,Alte Untertürkheimer Straße,path,,False,5.494,"LINESTRING (9.239559099999999 48.7928191, 9.239519599999999 48.7928611)",,,,,,
3736799245,1435861586,0,369944784,,Alte Untertürkheimer Straße,path,,False,38.077,"LINESTRING (9.239559099999999 48.7928191, 9.2398331 48.7925281)",,,,,,
3736799251,1435861554,0,369944784,,Alte Untertürkheimer Straße,path,,False,22.149,"LINESTRING (9.2394801 48.792903, 9.2393208 48.7930723)",,,,,,
3736799251,2322293966,0,369944784,,Alte Untertürkheimer Straße,path,,False,5.484,"LINESTRING (9.2394801 48.792903, 9.239519599999999 48.7928611)",,,,,,
3736799282,1435861404,0,369944848,,,path,,False,7.345,"LINESTRING (9.2364227 48.7961967, 9.236376999999999 48.7962555)",,,,,,
3736799282,1435861297,0,369944848,,,path,,False,16.417,"LINESTRING (9.2364227 48.7961967, 9.2365336 48.7960684)",,,,,,
3736799287,1246933134,0,340398199,,,path,,False,3.495,"LINESTRING (9.2099859 48.7989023, 9.2100118 48.7989287)",,,4,,,
3736799287,1182939482,0,340398199,,,path,,False,4.223,"LINESTRING (9.2099859 48.7989023, 9.209959599999999 48.7988685)",,,4,,,
3738264855,1156618920,0,150035038,,,path,,False,27.421,"LINESTRING (9.184661 48.7791901, 9.184302300000001 48.7792604)",,,,,,
3738264855,3738264856,0,370104926,,,path,,False,4.483,"LINESTRING (9.184661 48.7791901, 9.1847105 48.7791664)",,,,,,
3738264855,20963995,0,547852022,,,path,,False,7.708,"LINESTRING (9.184661 48.7791901, 9.1847657 48.7791834)",,,,,,
3738264856,3738264855,0,370104926,,,path,,False,4.483,"LINESTRING (9.1847105 48.7791664, 9.184661 48.7791901)",,,,,,
3738264856,3719247770,0,370104926,,,path,,False,13.955,"LINESTRING (9.1847105 48.7791664, 9.184882999999999 48.7791132)",,,,,,
3738264869,303788993,0,374163109,,,path,,False,5.705,"LINESTRING (9.182088500000001 48.7809073, 9.1820222 48.7809342)",,,,,,
3738264872,20276215,0,370104920,,,path,,False,45.32,"LINESTRING (9.182109199999999 48.7810146, 9.182451199999999 48.7813542)",,,2.5,,,
3738264872,3738264874,0,370104940,,,path,,False,13.117,"LINESTRING (9.182109199999999 48.7810146, 9.182097199999999 48.7811323)",,,,,,
3738264872,303788993,0,370104940,,,path,,False,10.98,"LINESTRING (9.182109199999999 48.7810146, 9.1820222 48.7809342)",,,,,,
3738264874,1496010259,0,370104940,,,path,,False,40.605,"LINESTRING (9.182097199999999 48.7811323, 9.1823961 48.7814398)",,,,,,
3738264874,3738264872,0,370104940,,,path,,False,13.117,"LINESTRING (9.182097199999999 48.7811323, 9.182109199999999 48.7810146)",,,,,,
3738264879,20276025,0,358243846,,Walter-Erich-Schäfer-Weg,path,,False,8.845,"LINESTRING (9.1841884 48.7812623, 9.184230299999999 48.7813369)",,,,,,
3738264879,20276026,0,358243846,,Walter-Erich-Schäfer-Weg,path,,False,14.171,"LINESTRING (9.1841884 48.7812623, 9.1841212 48.7811428)",,,,,,
3738264898,3775520467,0,370104940,,,path,,False,8.289,"LINESTRING (9.1825185 48.7815083, 9.1825785 48.7815715)",,,,,,
3738264898,1496010259,0,370104940,,,path,,False,11.766,"LINESTRING (9.1825185 48.7815083, 9.1823961 48.7814398)",,,,,,
3738264899,20276216,0,370104940,,,path,,False,17.879,"LINESTRING (9.1827215 48.7815157, 9.1828354 48.7816579)",,,,,,
3738264899,3738264901,0,370104940,,,path,,False,3.457,"LINESTRING (9.1827215 48.7815157, 9.182682 48.7815327)",,,,,,
3738264901,3738264899,0,370104940,,,path,,False,3.457,"LINESTRING (9.182682 48.7815327, 9.1827215 48.7815157)",,,,,,
3738264901,3775520467,0,370104940,,,path,,False,8.725,"LINESTRING (9.182682 48.7815327, 9.1825785 48.7815715)",,,,,,
3738264920,303789072,0,371030564,,John-Cranko-Weg,path,,False,2.592,"LINESTRING (9.1835591 48.7817746, 9.183525400000001 48.7817817)",,,8,,,
3738264920,1156618918,0,371030564,,John-Cranko-Weg,path,,False,15.247,"LINESTRING (9.1835591 48.7817746, 9.183757 48.7817322)",,,8,,,
3738267347,3679397217,0,370104919,,,path,,False,19.579,"LINESTRING (9.220831 48.7884677, 9.2206571 48.788334)",,,3,,,
3738267347,3679397218,0,370104930,,,path,,False,15.005,"LINESTRING (9.220831 48.7884677, 9.2209644 48.7885701)",,,3,yes,,
3738267360,3679397219,0,175641224,,,path,,False,10.924,"LINESTRING (9.221163300000001 48.7887189, 9.2212619 48.7887926)",,,3,,,
3738267360,3679397218,0,370104930,,,path,,False,22.047,"LINESTRING (9.221163300000001 48.7887189, 9.2209644 48.7885701)",,,3,yes,,
3738267388,1862046208,0,370104927,,,path,,False,3.504,"LINESTRING (9.2220257 48.7894503, 9.221992999999999 48.7894273)",,,2,,,
3738267388,1862015795,0,379591054,,,path,,False,0.926,"LINESTRING (9.2220257 48.7894503, 9.222034300000001 48.7894564)",,,2,yes,,
3738267402,264526200,0,24379638,,,path,,False,29.713,"LINESTRING (9.168868700000001 48.7985949, 9.169048 48.7983552)",,,2.6,yes,,
3738267402,264526199,0,24379638,,,path,,False,16.731,"LINESTRING (9.168868700000001 48.7985949, 9.1687669 48.7987296)",,,2.6,yes,,
3739297326,5212691573,0,360827401,,,path,,False,5.825,"LINESTRING (9.1896928 48.7859086, 9.1896437 48.7859498)",,,,,,
3743396724,5883873478,0,370643568,,,path,,False,0.943,"LINESTRING (9.111648000000001 48.8135499, 9.1116376 48.8135549)",,,,,,
3743397026,5883873478,0,370643568,,,path,,False,5.896,"LINESTRING (9.111572600000001 48.8135862, 9.1116376 48.8135549)",,,,,,
3743397026,3743397028,0,370643568,,,path,,False,9.097,"LINESTRING (9.111572600000001 48.8135862, 9.1114658 48.813628)",,,,,,
3743397027,600404019,0,23210198,,,path,,True,45.586,"LINESTRING (9.1114496 48.8136143, 9.111110699999999 48.8132704)",,,,,,
3743397050,1595685821,0,146301725,,,path,,True,52.453,"LINESTRING (9.1175204 48.8140207, 9.118227900000001 48.8140946)",,,,,,
3743397080,3848762157,0,295901828,,,path,,False,1.385,"LINESTRING (9.099816300000001 48.8176982, 9.0998328 48.8176921)",,,2.5,,,
3743397080,260823943,0,295901828,,,path,,False,24.732,"LINESTRING (9.099816300000001 48.8176982, 9.099542100000001 48.8178281)",,,2.5,,,
3743397091,260685347,0,295901822,,,path,,False,19.748,"LINESTRING (9.097350199999999 48.8188669, 9.0971355 48.8189744)",,,2.5,,,
3743397091,842437361,0,295901822,,,path,,False,3.944,"LINESTRING (9.097350199999999 48.8188669, 9.0974038 48.8188634)",,,2.5,,,
3743397092,1376496663,0,370632221,,,path,,False,5.843,"LINESTRING (9.0975173 48.8189195, 9.097462500000001 48.8188813)",,,3,,,
3743397092,842437358,0,370632221,,,path,,False,28.692,"LINESTRING (9.0975173 48.8189195, 9.097749200000001 48.8191275)",,,3,,,
3744358754,1899040325,0,179535278,,,path,,True,19.045,"LINESTRING (9.1434243 48.8101872, 9.143684 48.8101965)",,,,,,
3745929026,262068238,0,375975480,,,path,,False,4.047,"LINESTRING (9.182527800000001 48.8107904, 9.1825753 48.810809)",,,3,,,
3745929026,1141833114,0,375975480,,,path,,False,3.305,"LINESTRING (9.182527800000001 48.8107904, 9.1824891 48.8107751)",,,3,,,
3747480374,1580093237,0,144458939,,,path,,False,7.401,"LINESTRING (9.1974134 48.8058759, 9.1975091 48.8058545)",,,3,,,
3747480374,1580093196,0,144458939,,,path,,False,11.419,"LINESTRING (9.1974134 48.8058759, 9.197289100000001 48.8058139)",,,3,,,
3749821467,2284431686,0,294591953,,,path,,False,14.633,"LINESTRING (9.202297 48.8327464, 9.202411 48.8326383)",,,,,,
3749821467,2939312462,0,294591953,,,path,,False,10.377,"LINESTRING (9.202297 48.8327464, 9.2022169 48.8328234)",,,,,,
3752230348,3752230350,0,371662843,,,path,,False,10.686,"LINESTRING (9.2325011 48.7811296, 9.2325865 48.7812075)",,,,,,
3752230348,91816253,0,371662843,,,path,,False,19.8,"LINESTRING (9.2325011 48.7811296, 9.232233900000001 48.781103)",,,,,,
3752230350,3752230353,0,371662843,,,path,,False,11.305,"LINESTRING (9.2325865 48.7812075, 9.2326528 48.7812993)",,,,,,
3752230350,3752230348,0,371662843,,,path,,False,10.686,"LINESTRING (9.2325865 48.7812075, 9.2325011 48.7811296)",,,,,,
3752230353,3752230357,0,371662843,,,path,,False,9.204,"LINESTRING (9.2326528 48.7812993, 9.232693100000001 48.7813777)",,,,,,
3752230353,3752230350,0,371662843,,,path,,False,11.305,"LINESTRING (9.2326528 48.7812993, 9.2325865 48.7812075)",,,,,,
3752230357,3752230363,0,371662843,,,path,,False,8.17,"LINESTRING (9.232693100000001 48.7813777, 9.232712100000001 48.7814501)",,,,,,
3752230357,3752230353,0,371662843,,,path,,False,9.204,"LINESTRING (9.232693100000001 48.7813777, 9.2326528 48.7812993)",,,,,,
3752230363,583324461,0,371662838,,,path,,False,10.51,"LINESTRING (9.232712100000001 48.7814501, 9.232702400000001 48.7815444)",,,,,,
3752230363,3752230357,0,371662843,,,path,,False,8.17,"LINESTRING (9.232712100000001 48.7814501, 9.232693100000001 48.7813777)",,,,,,
3752230379,1312820801,0,371662838,,,path,,False,9.039,"LINESTRING (9.2326845 48.7817179, 9.2326929 48.7816368)",,,,,,
3752230379,3752230382,0,371662839,,,path,,False,18.358,"LINESTRING (9.2326845 48.7817179, 9.2325795 48.7818678)",,,,,,
3752230382,3752230389,0,371662839,,,path,,False,16.265,"LINESTRING (9.2325795 48.7818678, 9.2325865 48.782014)",,,,,,
3752230382,3752230379,0,371662839,,,path,,False,18.358,"LINESTRING (9.2325795 48.7818678, 9.2326845 48.7817179)",,,,,,
3752230389,3752230399,0,371662839,,,path,,False,19.902,"LINESTRING (9.2325865 48.782014, 9.2326538 48.7821874)",,,,,,
3752230389,3752230382,0,371662839,,,path,,False,16.265,"LINESTRING (9.2325865 48.782014, 9.2325795 48.7818678)",,,,,,
3752230399,3752230401,0,371662836,,,path,,False,7.46,"LINESTRING (9.2326538 48.7821874, 9.232678399999999 48.7822525)",,,,,,
3752230399,3752230389,0,371662839,,,path,,False,19.902,"LINESTRING (9.2326538 48.7821874, 9.2325865 48.782014)",,,,,,
3752230401,3752230406,0,371662836,,,path,,False,9.018,"LINESTRING (9.232678399999999 48.7822525, 9.2327081 48.7823312)",,,,,,
3752230401,3752230399,0,371662836,,,path,,False,7.46,"LINESTRING (9.232678399999999 48.7822525, 9.2326538 48.7821874)",,,,,,
3752230406,583323883,0,371662828,,,path,,False,29.415,"LINESTRING (9.2327081 48.7823312, 9.2328411 48.7825808)",,,,,,
3752230406,3752230401,0,371662836,,,path,,False,9.018,"LINESTRING (9.2327081 48.7823312, 9.232678399999999 48.7822525)",,,,,,
3752230417,1648442922,0,45830121,,,path,,False,35.809,"LINESTRING (9.2332793 48.7830528, 9.2330167 48.7827812)",,,,,,
3752230417,382485646,0,45830121,,,path,,False,13.429,"LINESTRING (9.2332793 48.7830528, 9.233404500000001 48.783141)",,,,,,
3752230725,382485649,0,33531104,,Daimlerbrücke,path,,False,95.923,"LINESTRING (9.233888500000001 48.7834855, 9.2347778 48.7841186)",,,,yes,,
3752230725,382485646,0,33531104,,Daimlerbrücke,path,,False,52.201,"LINESTRING (9.233888500000001 48.7834855, 9.233404500000001 48.783141)",,,,yes,,
3752230741,59720513,0,377750933,,,path,,False,18.22,"LINESTRING (9.2338775 48.7835128, 9.233682399999999 48.7836144)",,,,,3,
3752230741,4332342667,0,377750933,,,path,,False,11.588,"LINESTRING (9.2338775 48.7835128, 9.234009500000001 48.7834554)",,,,,3,
3756675027,3712307557,0,367290988,,,path,,False,40.453,"LINESTRING (9.192831399999999 48.80656, 9.1929949 48.8069075)",,,2.5,,,
3756675027,3712310329,0,367290988,,,path,,False,4.335,"LINESTRING (9.192831399999999 48.80656, 9.1928147 48.8065226)",,,2.5,,,
3759723546,1311769157,0,431480709,,,path,,False,15.495,"LINESTRING (9.2622391 48.7719823, 9.262329100000001 48.7718562)",,,,,,
3759723546,1311769169,0,431480709,,,path,,False,18.14,"LINESTRING (9.2622391 48.7719823, 9.2621363 48.7721307)",,,,,,
3759723563,2451938257,0,172268446,,,path,,False,18.734,"LINESTRING (9.2612521 48.7732255, 9.2613751 48.7730778)",,,,,,
3759723563,1831904057,0,172268446,,,path,,False,4.681,"LINESTRING (9.2612521 48.7732255, 9.261219000000001 48.7732615)",,,,,,
3759723595,20276023,0,59997763,,Walter-Erich-Schäfer-Weg,path,,False,25.259,"LINESTRING (9.1842837 48.7814318, 9.1844035 48.7816448)",,,3,,,
3759723595,20276025,0,59997763,,Walter-Erich-Schäfer-Weg,path,,False,11.254,"LINESTRING (9.1842837 48.7814318, 9.184230299999999 48.7813369)",,,3,,,
3760440210,482775909,0,826112433,2,,path,,True,8.05,"LINESTRING (9.119832300000001 48.722042, 9.11988 48.7221072)",,,3.5,,,
3760440679,1341253775,0,379668044,,,path,,False,6.491,"LINESTRING (9.2125515 48.7449122, 9.212485900000001 48.7449514)",,,,,,
